"Level_Name","Date","Cases.Cumulative","CI.Lower","CI.Upper","Level"
"Big Country RAC",2020-03-04,0,NA,NA,"TSA"
"Big Country RAC",2020-03-05,0,NA,NA,"TSA"
"Big Country RAC",2020-03-06,0,NA,NA,"TSA"
"Big Country RAC",2020-03-07,NA,NA,NA,"TSA"
"Big Country RAC",2020-03-08,NA,NA,NA,"TSA"
"Big Country RAC",2020-03-09,0,NA,NA,"TSA"
"Big Country RAC",2020-03-10,0,NA,NA,"TSA"
"Big Country RAC",2020-03-11,0,NA,NA,"TSA"
"Big Country RAC",2020-03-12,0,NA,NA,"TSA"
"Big Country RAC",2020-03-13,0,NA,NA,"TSA"
"Big Country RAC",2020-03-14,NA,NA,NA,"TSA"
"Big Country RAC",2020-03-15,0,NA,NA,"TSA"
"Big Country RAC",2020-03-16,0,NA,NA,"TSA"
"Big Country RAC",2020-03-17,0,NA,NA,"TSA"
"Big Country RAC",2020-03-18,0,NA,NA,"TSA"
"Big Country RAC",2020-03-19,0,NA,NA,"TSA"
"Big Country RAC",2020-03-20,0,NA,NA,"TSA"
"Big Country RAC",2020-03-21,1,NA,NA,"TSA"
"Big Country RAC",2020-03-22,1,NA,NA,"TSA"
"Big Country RAC",2020-03-23,1,NA,NA,"TSA"
"Big Country RAC",2020-03-24,4,NA,NA,"TSA"
"Big Country RAC",2020-03-25,4,NA,NA,"TSA"
"Big Country RAC",2020-03-26,5,NA,NA,"TSA"
"Big Country RAC",2020-03-27,6,NA,NA,"TSA"
"Big Country RAC",2020-03-28,8,NA,NA,"TSA"
"Big Country RAC",2020-03-29,13,NA,NA,"TSA"
"Big Country RAC",2020-03-30,13,NA,NA,"TSA"
"Big Country RAC",2020-03-31,17,NA,NA,"TSA"
"Big Country RAC",2020-04-01,21,NA,NA,"TSA"
"Big Country RAC",2020-04-02,21,NA,NA,"TSA"
"Big Country RAC",2020-04-03,26,NA,NA,"TSA"
"Big Country RAC",2020-04-04,31,NA,NA,"TSA"
"Big Country RAC",2020-04-05,36,NA,NA,"TSA"
"Big Country RAC",2020-04-06,41,NA,NA,"TSA"
"Big Country RAC",2020-04-07,46,NA,NA,"TSA"
"Big Country RAC",2020-04-08,54,NA,NA,"TSA"
"Big Country RAC",2020-04-09,61,NA,NA,"TSA"
"Big Country RAC",2020-04-10,71,NA,NA,"TSA"
"Big Country RAC",2020-04-11,77,NA,NA,"TSA"
"Big Country RAC",2020-04-12,81,NA,NA,"TSA"
"Big Country RAC",2020-04-13,83,NA,NA,"TSA"
"Big Country RAC",2020-04-14,91,NA,NA,"TSA"
"Big Country RAC",2020-04-15,97,NA,NA,"TSA"
"Big Country RAC",2020-04-16,104,NA,NA,"TSA"
"Big Country RAC",2020-04-17,114,NA,NA,"TSA"
"Big Country RAC",2020-04-18,151,NA,NA,"TSA"
"Big Country RAC",2020-04-19,168,NA,NA,"TSA"
"Big Country RAC",2020-04-20,170,NA,NA,"TSA"
"Big Country RAC",2020-04-21,170,NA,NA,"TSA"
"Big Country RAC",2020-04-22,190,NA,NA,"TSA"
"Big Country RAC",2020-04-23,212,NA,NA,"TSA"
"Big Country RAC",2020-04-24,226,NA,NA,"TSA"
"Big Country RAC",2020-04-25,244,NA,NA,"TSA"
"Big Country RAC",2020-04-26,257,NA,NA,"TSA"
"Big Country RAC",2020-04-27,274,NA,NA,"TSA"
"Big Country RAC",2020-04-28,314,NA,NA,"TSA"
"Big Country RAC",2020-04-29,360,NA,NA,"TSA"
"Big Country RAC",2020-04-30,376,NA,NA,"TSA"
"Big Country RAC",2020-05-01,404,NA,NA,"TSA"
"Big Country RAC",2020-05-02,439,NA,NA,"TSA"
"Big Country RAC",2020-05-03,460,NA,NA,"TSA"
"Big Country RAC",2020-05-04,477,NA,NA,"TSA"
"Big Country RAC",2020-05-05,486,NA,NA,"TSA"
"Big Country RAC",2020-05-06,514,NA,NA,"TSA"
"Big Country RAC",2020-05-07,347,NA,NA,"TSA"
"Big Country RAC",2020-05-08,352,NA,NA,"TSA"
"Big Country RAC",2020-05-09,358,NA,NA,"TSA"
"Big Country RAC",2020-05-10,358,NA,NA,"TSA"
"Big Country RAC",2020-05-11,361,NA,NA,"TSA"
"Big Country RAC",2020-05-12,364,NA,NA,"TSA"
"Big Country RAC",2020-05-13,387,NA,NA,"TSA"
"Big Country RAC",2020-05-14,399,NA,NA,"TSA"
"Big Country RAC",2020-05-15,402,NA,NA,"TSA"
"Big Country RAC",2020-05-16,407,NA,NA,"TSA"
"Big Country RAC",2020-05-17,407,NA,NA,"TSA"
"Big Country RAC",2020-05-18,407,NA,NA,"TSA"
"Big Country RAC",2020-05-19,419,NA,NA,"TSA"
"Big Country RAC",2020-05-20,428,NA,NA,"TSA"
"Big Country RAC",2020-05-21,444,NA,NA,"TSA"
"Big Country RAC",2020-05-22,454,NA,NA,"TSA"
"Big Country RAC",2020-05-23,455,NA,NA,"TSA"
"Big Country RAC",2020-05-24,455,NA,NA,"TSA"
"Big Country RAC",2020-05-25,457,NA,NA,"TSA"
"Big Country RAC",2020-05-26,426,NA,NA,"TSA"
"Big Country RAC",2020-05-27,427,NA,NA,"TSA"
"Big Country RAC",2020-05-28,651,NA,NA,"TSA"
"Big Country RAC",2020-05-29,687,NA,NA,"TSA"
"Big Country RAC",2020-05-30,739,NA,NA,"TSA"
"Big Country RAC",2020-05-31,740,NA,NA,"TSA"
"Big Country RAC",2020-06-01,741,NA,NA,"TSA"
"Big Country RAC",2020-06-02,950,NA,NA,"TSA"
"Big Country RAC",2020-06-03,984,NA,NA,"TSA"
"Big Country RAC",2020-06-04,990,NA,NA,"TSA"
"Big Country RAC",2020-06-05,995,NA,NA,"TSA"
"Big Country RAC",2020-06-06,995,NA,NA,"TSA"
"Big Country RAC",2020-06-07,995,NA,NA,"TSA"
"Big Country RAC",2020-06-08,995,NA,NA,"TSA"
"Big Country RAC",2020-06-09,996,NA,NA,"TSA"
"Big Country RAC",2020-06-10,991,NA,NA,"TSA"
"Big Country RAC",2020-06-11,992,NA,NA,"TSA"
"Big Country RAC",2020-06-12,995,NA,NA,"TSA"
"Big Country RAC",2020-06-13,1004.94999998008,932.479147240671,1077.42085271948,"TSA"
"Big Country RAC",2020-06-14,1014.89999996015,912.410737139341,1117.38926278096,"TSA"
"Big Country RAC",2020-06-15,1024.84999994023,899.326800927735,1150.37319895272,"TSA"
"Big Country RAC",2020-06-16,1034.7999999203,889.858294441492,1179.74170539911,"TSA"
"Big Country RAC",2020-06-17,1044.74999990038,882.700246787691,1206.79975301306,"TSA"
"Big Country RAC",2020-06-18,1054.69999988045,877.183389444529,1232.21661031637,"TSA"
"Big Country RAC",2020-06-19,1064.64999986053,872.910146211278,1256.38985350977,"TSA"
"Big Country RAC",2020-06-20,1074.5999998406,869.621474198983,1279.57852548222,"TSA"
"Big Country RAC",2020-06-21,1084.54999982068,867.137441602463,1301.96255803889,"TSA"
"Big Country RAC",2020-06-22,1094.49999980075,865.32704116958,1323.67295843192,"TSA"
"Border RAC",2020-03-04,0,NA,NA,"TSA"
"Border RAC",2020-03-05,0,NA,NA,"TSA"
"Border RAC",2020-03-06,0,NA,NA,"TSA"
"Border RAC",2020-03-07,NA,NA,NA,"TSA"
"Border RAC",2020-03-08,NA,NA,NA,"TSA"
"Border RAC",2020-03-09,0,NA,NA,"TSA"
"Border RAC",2020-03-10,0,NA,NA,"TSA"
"Border RAC",2020-03-11,0,NA,NA,"TSA"
"Border RAC",2020-03-12,0,NA,NA,"TSA"
"Border RAC",2020-03-13,0,NA,NA,"TSA"
"Border RAC",2020-03-14,NA,NA,NA,"TSA"
"Border RAC",2020-03-15,1,NA,NA,"TSA"
"Border RAC",2020-03-16,1,NA,NA,"TSA"
"Border RAC",2020-03-17,3,NA,NA,"TSA"
"Border RAC",2020-03-18,3,NA,NA,"TSA"
"Border RAC",2020-03-19,3,NA,NA,"TSA"
"Border RAC",2020-03-20,3,NA,NA,"TSA"
"Border RAC",2020-03-21,6,NA,NA,"TSA"
"Border RAC",2020-03-22,6,NA,NA,"TSA"
"Border RAC",2020-03-23,6,NA,NA,"TSA"
"Border RAC",2020-03-24,7,NA,NA,"TSA"
"Border RAC",2020-03-25,11,NA,NA,"TSA"
"Border RAC",2020-03-26,21,NA,NA,"TSA"
"Border RAC",2020-03-27,21,NA,NA,"TSA"
"Border RAC",2020-03-28,31,NA,NA,"TSA"
"Border RAC",2020-03-29,35,NA,NA,"TSA"
"Border RAC",2020-03-30,40,NA,NA,"TSA"
"Border RAC",2020-03-31,46,NA,NA,"TSA"
"Border RAC",2020-04-01,50,NA,NA,"TSA"
"Border RAC",2020-04-02,68,NA,NA,"TSA"
"Border RAC",2020-04-03,78,NA,NA,"TSA"
"Border RAC",2020-04-04,96,NA,NA,"TSA"
"Border RAC",2020-04-05,106,NA,NA,"TSA"
"Border RAC",2020-04-06,115,NA,NA,"TSA"
"Border RAC",2020-04-07,125,NA,NA,"TSA"
"Border RAC",2020-04-08,153,NA,NA,"TSA"
"Border RAC",2020-04-09,192,NA,NA,"TSA"
"Border RAC",2020-04-10,225,NA,NA,"TSA"
"Border RAC",2020-04-11,252,NA,NA,"TSA"
"Border RAC",2020-04-12,269,NA,NA,"TSA"
"Border RAC",2020-04-13,292,NA,NA,"TSA"
"Border RAC",2020-04-14,300,NA,NA,"TSA"
"Border RAC",2020-04-15,346,NA,NA,"TSA"
"Border RAC",2020-04-16,393,NA,NA,"TSA"
"Border RAC",2020-04-17,451,NA,NA,"TSA"
"Border RAC",2020-04-18,482,NA,NA,"TSA"
"Border RAC",2020-04-19,505,NA,NA,"TSA"
"Border RAC",2020-04-20,531,NA,NA,"TSA"
"Border RAC",2020-04-21,540,NA,NA,"TSA"
"Border RAC",2020-04-22,587,NA,NA,"TSA"
"Border RAC",2020-04-23,645,NA,NA,"TSA"
"Border RAC",2020-04-24,674,NA,NA,"TSA"
"Border RAC",2020-04-25,706,NA,NA,"TSA"
"Border RAC",2020-04-26,780,NA,NA,"TSA"
"Border RAC",2020-04-27,802,NA,NA,"TSA"
"Border RAC",2020-04-28,829,NA,NA,"TSA"
"Border RAC",2020-04-29,857,NA,NA,"TSA"
"Border RAC",2020-04-30,887,NA,NA,"TSA"
"Border RAC",2020-05-01,924,NA,NA,"TSA"
"Border RAC",2020-05-02,961,NA,NA,"TSA"
"Border RAC",2020-05-03,986,NA,NA,"TSA"
"Border RAC",2020-05-04,998,NA,NA,"TSA"
"Border RAC",2020-05-05,1029,NA,NA,"TSA"
"Border RAC",2020-05-06,1080,NA,NA,"TSA"
"Border RAC",2020-05-07,1119,NA,NA,"TSA"
"Border RAC",2020-05-08,1190,NA,NA,"TSA"
"Border RAC",2020-05-09,1276,NA,NA,"TSA"
"Border RAC",2020-05-10,1322,NA,NA,"TSA"
"Border RAC",2020-05-11,1340,NA,NA,"TSA"
"Border RAC",2020-05-12,1348,NA,NA,"TSA"
"Border RAC",2020-05-13,1413,NA,NA,"TSA"
"Border RAC",2020-05-14,1456,NA,NA,"TSA"
"Border RAC",2020-05-15,1607,NA,NA,"TSA"
"Border RAC",2020-05-16,1655,NA,NA,"TSA"
"Border RAC",2020-05-17,1726,NA,NA,"TSA"
"Border RAC",2020-05-18,1772,NA,NA,"TSA"
"Border RAC",2020-05-19,1852,NA,NA,"TSA"
"Border RAC",2020-05-20,1930,NA,NA,"TSA"
"Border RAC",2020-05-21,2046,NA,NA,"TSA"
"Border RAC",2020-05-22,2160,NA,NA,"TSA"
"Border RAC",2020-05-23,2265,NA,NA,"TSA"
"Border RAC",2020-05-24,2340,NA,NA,"TSA"
"Border RAC",2020-05-25,2376,NA,NA,"TSA"
"Border RAC",2020-05-26,2394,NA,NA,"TSA"
"Border RAC",2020-05-27,2462,NA,NA,"TSA"
"Border RAC",2020-05-28,2570,NA,NA,"TSA"
"Border RAC",2020-05-29,2624,NA,NA,"TSA"
"Border RAC",2020-05-30,2706,NA,NA,"TSA"
"Border RAC",2020-05-31,2766,NA,NA,"TSA"
"Border RAC",2020-06-01,2796,NA,NA,"TSA"
"Border RAC",2020-06-02,2835,NA,NA,"TSA"
"Border RAC",2020-06-03,2874,NA,NA,"TSA"
"Border RAC",2020-06-04,3072,NA,NA,"TSA"
"Border RAC",2020-06-05,3217,NA,NA,"TSA"
"Border RAC",2020-06-06,3302,NA,NA,"TSA"
"Border RAC",2020-06-07,3380,NA,NA,"TSA"
"Border RAC",2020-06-08,3380,NA,NA,"TSA"
"Border RAC",2020-06-09,3516,NA,NA,"TSA"
"Border RAC",2020-06-10,3593,NA,NA,"TSA"
"Border RAC",2020-06-11,3661,NA,NA,"TSA"
"Border RAC",2020-06-12,3707,NA,NA,"TSA"
"Border RAC",2020-06-13,3775.97032535826,3718.94933747914,3832.99131323737,"TSA"
"Border RAC",2020-06-14,3849.03798317075,3755.38077239374,3942.69519394776,"TSA"
"Border RAC",2020-06-15,3922.836502779,3796.70276698714,4048.97023857086,"TSA"
"Border RAC",2020-06-16,3996.76538988133,3839.80904326285,4153.72173649982,"TSA"
"Border RAC",2020-06-17,4070.71753128922,3883.47022399299,4257.96483858546,"TSA"
"Border RAC",2020-06-18,4144.67382068454,3927.11715664199,4362.23048472709,"TSA"
"Border RAC",2020-06-19,4218.63084997724,3970.45440548937,4466.8072944651,"TSA"
"Border RAC",2020-06-20,4292.58801124915,4013.31603379166,4571.85998870664,"TSA"
"Border RAC",2020-06-21,4366.54519606286,4055.6041416282,4677.48625049752,"TSA"
"Border RAC",2020-06-22,4440.50238507584,4097.25952062671,4783.74524952496,"TSA"
"BRAC",2020-03-04,0,NA,NA,"TSA"
"BRAC",2020-03-05,0,NA,NA,"TSA"
"BRAC",2020-03-06,0,NA,NA,"TSA"
"BRAC",2020-03-07,NA,NA,NA,"TSA"
"BRAC",2020-03-08,NA,NA,NA,"TSA"
"BRAC",2020-03-09,0,NA,NA,"TSA"
"BRAC",2020-03-10,0,NA,NA,"TSA"
"BRAC",2020-03-11,0,NA,NA,"TSA"
"BRAC",2020-03-12,0,NA,NA,"TSA"
"BRAC",2020-03-13,0,NA,NA,"TSA"
"BRAC",2020-03-14,NA,NA,NA,"TSA"
"BRAC",2020-03-15,0,NA,NA,"TSA"
"BRAC",2020-03-16,0,NA,NA,"TSA"
"BRAC",2020-03-17,0,NA,NA,"TSA"
"BRAC",2020-03-18,0,NA,NA,"TSA"
"BRAC",2020-03-19,0,NA,NA,"TSA"
"BRAC",2020-03-20,2,NA,NA,"TSA"
"BRAC",2020-03-21,5,NA,NA,"TSA"
"BRAC",2020-03-22,5,NA,NA,"TSA"
"BRAC",2020-03-23,7,NA,NA,"TSA"
"BRAC",2020-03-24,16,NA,NA,"TSA"
"BRAC",2020-03-25,20,NA,NA,"TSA"
"BRAC",2020-03-26,32,NA,NA,"TSA"
"BRAC",2020-03-27,38,NA,NA,"TSA"
"BRAC",2020-03-28,51,NA,NA,"TSA"
"BRAC",2020-03-29,64,NA,NA,"TSA"
"BRAC",2020-03-30,75,NA,NA,"TSA"
"BRAC",2020-03-31,104,NA,NA,"TSA"
"BRAC",2020-04-01,127,NA,NA,"TSA"
"BRAC",2020-04-02,136,NA,NA,"TSA"
"BRAC",2020-04-03,151,NA,NA,"TSA"
"BRAC",2020-04-04,173,NA,NA,"TSA"
"BRAC",2020-04-05,190,NA,NA,"TSA"
"BRAC",2020-04-06,194,NA,NA,"TSA"
"BRAC",2020-04-07,222,NA,NA,"TSA"
"BRAC",2020-04-08,237,NA,NA,"TSA"
"BRAC",2020-04-09,264,NA,NA,"TSA"
"BRAC",2020-04-10,286,NA,NA,"TSA"
"BRAC",2020-04-11,306,NA,NA,"TSA"
"BRAC",2020-04-12,329,NA,NA,"TSA"
"BRAC",2020-04-13,373,NA,NA,"TSA"
"BRAC",2020-04-14,384,NA,NA,"TSA"
"BRAC",2020-04-15,399,NA,NA,"TSA"
"BRAC",2020-04-16,437,NA,NA,"TSA"
"BRAC",2020-04-17,475,NA,NA,"TSA"
"BRAC",2020-04-18,482,NA,NA,"TSA"
"BRAC",2020-04-19,496,NA,NA,"TSA"
"BRAC",2020-04-20,509,NA,NA,"TSA"
"BRAC",2020-04-21,528,NA,NA,"TSA"
"BRAC",2020-04-22,544,NA,NA,"TSA"
"BRAC",2020-04-23,564,NA,NA,"TSA"
"BRAC",2020-04-24,580,NA,NA,"TSA"
"BRAC",2020-04-25,594,NA,NA,"TSA"
"BRAC",2020-04-26,600,NA,NA,"TSA"
"BRAC",2020-04-27,604,NA,NA,"TSA"
"BRAC",2020-04-28,614,NA,NA,"TSA"
"BRAC",2020-04-29,618,NA,NA,"TSA"
"BRAC",2020-04-30,633,NA,NA,"TSA"
"BRAC",2020-05-01,655,NA,NA,"TSA"
"BRAC",2020-05-02,668,NA,NA,"TSA"
"BRAC",2020-05-03,677,NA,NA,"TSA"
"BRAC",2020-05-04,684,NA,NA,"TSA"
"BRAC",2020-05-05,700,NA,NA,"TSA"
"BRAC",2020-05-06,713,NA,NA,"TSA"
"BRAC",2020-05-07,729,NA,NA,"TSA"
"BRAC",2020-05-08,737,NA,NA,"TSA"
"BRAC",2020-05-09,739,NA,NA,"TSA"
"BRAC",2020-05-10,749,NA,NA,"TSA"
"BRAC",2020-05-11,752,NA,NA,"TSA"
"BRAC",2020-05-12,763,NA,NA,"TSA"
"BRAC",2020-05-13,777,NA,NA,"TSA"
"BRAC",2020-05-14,782,NA,NA,"TSA"
"BRAC",2020-05-15,798,NA,NA,"TSA"
"BRAC",2020-05-16,806,NA,NA,"TSA"
"BRAC",2020-05-17,812,NA,NA,"TSA"
"BRAC",2020-05-18,814,NA,NA,"TSA"
"BRAC",2020-05-19,831,NA,NA,"TSA"
"BRAC",2020-05-20,842,NA,NA,"TSA"
"BRAC",2020-05-21,853,NA,NA,"TSA"
"BRAC",2020-05-22,871,NA,NA,"TSA"
"BRAC",2020-05-23,882,NA,NA,"TSA"
"BRAC",2020-05-24,889,NA,NA,"TSA"
"BRAC",2020-05-25,891,NA,NA,"TSA"
"BRAC",2020-05-26,895,NA,NA,"TSA"
"BRAC",2020-05-27,912,NA,NA,"TSA"
"BRAC",2020-05-28,916,NA,NA,"TSA"
"BRAC",2020-05-29,946,NA,NA,"TSA"
"BRAC",2020-05-30,961,NA,NA,"TSA"
"BRAC",2020-05-31,965,NA,NA,"TSA"
"BRAC",2020-06-01,966,NA,NA,"TSA"
"BRAC",2020-06-02,986,NA,NA,"TSA"
"BRAC",2020-06-03,997,NA,NA,"TSA"
"BRAC",2020-06-04,1003,NA,NA,"TSA"
"BRAC",2020-06-05,1014,NA,NA,"TSA"
"BRAC",2020-06-06,1034,NA,NA,"TSA"
"BRAC",2020-06-07,1041,NA,NA,"TSA"
"BRAC",2020-06-08,1048,NA,NA,"TSA"
"BRAC",2020-06-09,1061,NA,NA,"TSA"
"BRAC",2020-06-10,1081,NA,NA,"TSA"
"BRAC",2020-06-11,1103,NA,NA,"TSA"
"BRAC",2020-06-12,1131,NA,NA,"TSA"
"BRAC",2020-06-13,1149.5909126058,1134.2207686876,1164.96105652401,"TSA"
"BRAC",2020-06-14,1168.1818252116,1143.55681148946,1192.80683893375,"TSA"
"BRAC",2020-06-15,1186.77273781741,1153.00307108524,1220.54240454957,"TSA"
"BRAC",2020-06-16,1205.36365042321,1162.14121346999,1248.58608737642,"TSA"
"BRAC",2020-06-17,1223.95456302901,1170.85373670127,1277.05538935675,"TSA"
"BRAC",2020-06-18,1242.54547563481,1179.1034788685,1305.98747240112,"TSA"
"BRAC",2020-06-19,1261.13638824061,1186.88218224426,1335.39059423696,"TSA"
"BRAC",2020-06-20,1279.72730084641,1194.19345560958,1365.26114608325,"TSA"
"BRAC",2020-06-21,1298.31821345222,1201.0460070765,1395.59041982793,"TSA"
"BRAC",2020-06-22,1316.90912605802,1207.45065025233,1426.3676018637,"TSA"
"Brazos Valley RAC",2020-03-04,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-05,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-06,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-07,NA,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-08,NA,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-09,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-10,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-11,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-12,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-13,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-14,NA,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-15,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-16,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-17,0,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-18,1,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-19,1,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-20,2,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-21,2,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-22,2,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-23,2,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-24,15,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-25,19,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-26,24,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-27,33,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-28,46,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-29,50,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-30,58,NA,NA,"TSA"
"Brazos Valley RAC",2020-03-31,61,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-01,78,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-02,88,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-03,93,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-04,98,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-05,101,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-06,120,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-07,128,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-08,135,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-09,150,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-10,165,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-11,169,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-12,189,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-13,195,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-14,198,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-15,212,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-16,221,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-17,232,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-18,241,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-19,248,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-20,258,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-21,265,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-22,273,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-23,284,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-24,288,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-25,317,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-26,327,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-27,330,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-28,355,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-29,367,NA,NA,"TSA"
"Brazos Valley RAC",2020-04-30,375,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-01,384,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-02,393,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-03,400,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-04,400,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-05,404,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-06,420,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-07,438,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-08,468,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-09,494,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-10,503,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-11,509,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-12,522,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-13,549,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-14,568,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-15,585,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-16,599,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-17,605,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-18,612,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-19,626,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-20,660,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-21,684,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-22,702,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-23,721,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-24,774,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-25,777,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-26,784,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-27,797,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-28,813,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-29,825,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-30,843,NA,NA,"TSA"
"Brazos Valley RAC",2020-05-31,944,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-01,954,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-02,964,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-03,987,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-04,1007,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-05,1027,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-06,1075,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-07,1122,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-08,1143,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-09,1166,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-10,1214,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-11,1237,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-12,1283,NA,NA,"TSA"
"Brazos Valley RAC",2020-06-13,1313.80144977624,1289.11727063659,1338.48562891589,"TSA"
"Brazos Valley RAC",2020-06-14,1344.60289955248,1307.45828548875,1381.74751361621,"TSA"
"Brazos Valley RAC",2020-06-15,1375.40434932872,1327.13306242051,1423.67563623693,"TSA"
"Brazos Valley RAC",2020-06-16,1406.20579910496,1347.21962076941,1465.19197744051,"TSA"
"Brazos Valley RAC",2020-06-17,1437.0072488812,1367.39148331148,1506.62301445091,"TSA"
"Brazos Valley RAC",2020-06-18,1467.80869865744,1387.49711754495,1548.12027976993,"TSA"
"Brazos Valley RAC",2020-06-19,1498.61014843368,1407.45626126059,1589.76403560676,"TSA"
"Brazos Valley RAC",2020-06-20,1529.41159820992,1427.22317297924,1631.60002344059,"TSA"
"Brazos Valley RAC",2020-06-21,1560.21304798616,1446.77074744879,1673.65534852353,"TSA"
"Brazos Valley RAC",2020-06-22,1591.0144977624,1466.08271147739,1715.9462840474,"TSA"
"Capital Area Trauma RAC",2020-03-04,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-05,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-06,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-07,NA,NA,NA,"TSA"
