"Level_Name","Date","Cases.Cumulative","CI.Lower","CI.Upper","Level"
"Brown",2020-03-10,0,NA,NA,"County"
"Brown",2020-03-11,0,NA,NA,"County"
"Brown",2020-03-12,0,NA,NA,"County"
"Brown",2020-03-13,0,NA,NA,"County"
"Brown",2020-03-14,NA,NA,NA,"County"
"Brown",2020-03-15,0,NA,NA,"County"
"Brown",2020-03-16,0,NA,NA,"County"
"Brown",2020-03-17,0,NA,NA,"County"
"Brown",2020-03-18,0,NA,NA,"County"
"Brown",2020-03-19,0,NA,NA,"County"
"Brown",2020-03-20,0,NA,NA,"County"
"Brown",2020-03-21,1,NA,NA,"County"
"Brown",2020-03-22,1,NA,NA,"County"
"Brown",2020-03-23,1,NA,NA,"County"
"Brown",2020-03-24,2,NA,NA,"County"
"Brown",2020-03-25,2,NA,NA,"County"
"Brown",2020-03-26,3,NA,NA,"County"
"Brown",2020-03-27,3,NA,NA,"County"
"Brown",2020-03-28,3,NA,NA,"County"
"Brown",2020-03-29,3,NA,NA,"County"
"Brown",2020-03-30,3,NA,NA,"County"
"Brown",2020-03-31,3,NA,NA,"County"
"Brown",2020-04-01,3,NA,NA,"County"
"Brown",2020-04-02,3,NA,NA,"County"
"Brown",2020-04-03,4,NA,NA,"County"
"Brown",2020-04-04,4,NA,NA,"County"
"Brown",2020-04-05,5,NA,NA,"County"
"Brown",2020-04-06,6,NA,NA,"County"
"Brown",2020-04-07,6,NA,NA,"County"
"Brown",2020-04-08,6,NA,NA,"County"
"Brown",2020-04-09,8,NA,NA,"County"
"Brown",2020-04-10,8,NA,NA,"County"
"Brown",2020-04-11,10,NA,NA,"County"
"Brown",2020-04-12,10,NA,NA,"County"
"Brown",2020-04-13,10,NA,NA,"County"
"Brown",2020-04-14,11,NA,NA,"County"
"Brown",2020-04-15,11,NA,NA,"County"
"Brown",2020-04-16,12,NA,NA,"County"
"Brown",2020-04-17,12,NA,NA,"County"
"Brown",2020-04-18,12,NA,NA,"County"
"Brown",2020-04-19,13,NA,NA,"County"
"Brown",2020-04-20,13,NA,NA,"County"
"Brown",2020-04-21,13,NA,NA,"County"
"Brown",2020-04-22,13,NA,NA,"County"
"Brown",2020-04-23,13,NA,NA,"County"
"Brown",2020-04-24,17,NA,NA,"County"
"Brown",2020-04-25,17,NA,NA,"County"
"Brown",2020-04-26,17,NA,NA,"County"
"Brown",2020-04-27,28,NA,NA,"County"
"Brown",2020-04-28,34,NA,NA,"County"
"Brown",2020-04-29,34,NA,NA,"County"
"Brown",2020-04-30,36,NA,NA,"County"
"Brown",2020-05-01,36,NA,NA,"County"
"Brown",2020-05-02,36,NA,NA,"County"
"Brown",2020-05-03,36,NA,NA,"County"
"Brown",2020-05-04,36,NA,NA,"County"
"Brown",2020-05-05,38,NA,NA,"County"
"Brown",2020-05-06,38,NA,NA,"County"
"Brown",2020-05-07,38,NA,NA,"County"
"Brown",2020-05-08,38,NA,NA,"County"
"Brown",2020-05-09,38,NA,NA,"County"
"Brown",2020-05-10,38,NA,NA,"County"
"Brown",2020-05-11,38,NA,NA,"County"
"Brown",2020-05-12,38,NA,NA,"County"
"Brown",2020-05-13,51,NA,NA,"County"
"Brown",2020-05-14,51,NA,NA,"County"
"Brown",2020-05-15,51,NA,NA,"County"
"Brown",2020-05-16,51,NA,NA,"County"
"Brown",2020-05-17,51,NA,NA,"County"
"Brown",2020-05-18,51,NA,NA,"County"
"Brown",2020-05-19,51,NA,NA,"County"
"Brown",2020-05-20,55,NA,NA,"County"
"Brown",2020-05-21,55,NA,NA,"County"
"Brown",2020-05-22,55,NA,NA,"County"
"Brown",2020-05-23,56,NA,NA,"County"
"Brown",2020-05-24,56,NA,NA,"County"
"Brown",2020-05-25,56,NA,NA,"County"
"Brown",2020-05-26,57,NA,NA,"County"
"Brown",2020-05-27,57,NA,NA,"County"
"Brown",2020-05-28,57,NA,NA,"County"
"Brown",2020-05-29,58,NA,NA,"County"
"Brown",2020-05-30,58,NA,NA,"County"
"Brown",2020-05-31,58,NA,NA,"County"
"Brown",2020-06-01,58,NA,NA,"County"
"Brown",2020-06-02,59,NA,NA,"County"
"Brown",2020-06-03,59,NA,NA,"County"
"Brown",2020-06-04,59,NA,NA,"County"
"Brown",2020-06-05,59,NA,NA,"County"
"Brown",2020-06-06,59,NA,NA,"County"
"Brown",2020-06-07,59,NA,NA,"County"
"Brown",2020-06-08,59,NA,NA,"County"
"Brown",2020-06-09,60,NA,NA,"County"
"Brown",2020-06-10,60,NA,NA,"County"
"Brown",2020-06-11,60,NA,NA,"County"
"Brown",2020-06-12,60,NA,NA,"County"
"Brown",2020-06-13,60.5999999999953,56.8469547000266,64.3530452999641,"County"
"Brown",2020-06-14,61.1999999999907,55.8923924365743,66.5076075634071,"County"
"Brown",2020-06-15,61.799999999986,55.2995348573326,68.3004651426394,"County"
"Brown",2020-06-16,62.3999999999814,54.8939094000439,69.9060905999188,"County"
"Brown",2020-06-17,62.9999999999767,54.6079355866105,71.3920644133429,"County"
"Brown",2020-06-18,63.599999999972,54.406954033498,72.7930459664461,"County"
"Brown",2020-06-19,64.1999999999674,54.2703754770903,74.1296245228444,"County"
"Brown",2020-06-20,64.7999999999627,54.18478487313,75.4152151267955,"County"
"Brown",2020-06-21,65.3999999999581,54.1408641000519,76.6591358998642,"County"
"Brown",2020-06-22,65.9999999999534,54.1318286902624,77.8681713096445,"County"
"Burleson",2020-03-04,0,NA,NA,"County"
"Burleson",2020-03-05,0,NA,NA,"County"
"Burleson",2020-03-06,0,NA,NA,"County"
"Burleson",2020-03-07,NA,NA,NA,"County"
"Burleson",2020-03-08,NA,NA,NA,"County"
"Burleson",2020-03-09,0,NA,NA,"County"
"Burleson",2020-03-10,0,NA,NA,"County"
"Burleson",2020-03-11,0,NA,NA,"County"
"Burleson",2020-03-12,0,NA,NA,"County"
"Burleson",2020-03-13,0,NA,NA,"County"
"Burleson",2020-03-14,NA,NA,NA,"County"
"Burleson",2020-03-15,0,NA,NA,"County"
"Burleson",2020-03-16,0,NA,NA,"County"
"Burleson",2020-03-17,0,NA,NA,"County"
"Burleson",2020-03-18,0,NA,NA,"County"
"Burleson",2020-03-19,0,NA,NA,"County"
"Burleson",2020-03-20,0,NA,NA,"County"
"Burleson",2020-03-21,0,NA,NA,"County"
"Burleson",2020-03-22,0,NA,NA,"County"
"Burleson",2020-03-23,0,NA,NA,"County"
"Burleson",2020-03-24,0,NA,NA,"County"
"Burleson",2020-03-25,0,NA,NA,"County"
"Burleson",2020-03-26,0,NA,NA,"County"
"Burleson",2020-03-27,0,NA,NA,"County"
"Burleson",2020-03-28,1,NA,NA,"County"
"Burleson",2020-03-29,1,NA,NA,"County"
"Burleson",2020-03-30,1,NA,NA,"County"
"Burleson",2020-03-31,1,NA,NA,"County"
"Burleson",2020-04-01,1,NA,NA,"County"
"Burleson",2020-04-02,1,NA,NA,"County"
"Burleson",2020-04-03,1,NA,NA,"County"
"Burleson",2020-04-04,2,NA,NA,"County"
"Burleson",2020-04-05,2,NA,NA,"County"
"Burleson",2020-04-06,2,NA,NA,"County"
"Burleson",2020-04-07,5,NA,NA,"County"
"Burleson",2020-04-08,5,NA,NA,"County"
"Burleson",2020-04-09,5,NA,NA,"County"
"Burleson",2020-04-10,6,NA,NA,"County"
"Burleson",2020-04-11,6,NA,NA,"County"
"Burleson",2020-04-12,6,NA,NA,"County"
"Burleson",2020-04-13,6,NA,NA,"County"
"Burleson",2020-04-14,6,NA,NA,"County"
"Burleson",2020-04-15,8,NA,NA,"County"
"Burleson",2020-04-16,8,NA,NA,"County"
"Burleson",2020-04-17,9,NA,NA,"County"
"Burleson",2020-04-18,8,NA,NA,"County"
"Burleson",2020-04-19,8,NA,NA,"County"
"Burleson",2020-04-20,8,NA,NA,"County"
"Burleson",2020-04-21,9,NA,NA,"County"
"Burleson",2020-04-22,10,NA,NA,"County"
"Burleson",2020-04-23,11,NA,NA,"County"
"Burleson",2020-04-24,11,NA,NA,"County"
"Burleson",2020-04-25,11,NA,NA,"County"
"Burleson",2020-04-26,11,NA,NA,"County"
"Burleson",2020-04-27,11,NA,NA,"County"
"Burleson",2020-04-28,12,NA,NA,"County"
"Burleson",2020-04-29,12,NA,NA,"County"
"Burleson",2020-04-30,12,NA,NA,"County"
"Burleson",2020-05-01,13,NA,NA,"County"
"Burleson",2020-05-02,14,NA,NA,"County"
"Burleson",2020-05-03,14,NA,NA,"County"
"Burleson",2020-05-04,14,NA,NA,"County"
"Burleson",2020-05-05,14,NA,NA,"County"
"Burleson",2020-05-06,14,NA,NA,"County"
"Burleson",2020-05-07,14,NA,NA,"County"
"Burleson",2020-05-08,15,NA,NA,"County"
"Burleson",2020-05-09,15,NA,NA,"County"
"Burleson",2020-05-10,15,NA,NA,"County"
"Burleson",2020-05-11,15,NA,NA,"County"
"Burleson",2020-05-12,16,NA,NA,"County"
"Burleson",2020-05-13,16,NA,NA,"County"
"Burleson",2020-05-14,17,NA,NA,"County"
"Burleson",2020-05-15,17,NA,NA,"County"
"Burleson",2020-05-16,18,NA,NA,"County"
"Burleson",2020-05-17,18,NA,NA,"County"
"Burleson",2020-05-18,18,NA,NA,"County"
"Burleson",2020-05-19,20,NA,NA,"County"
"Burleson",2020-05-20,20,NA,NA,"County"
"Burleson",2020-05-21,20,NA,NA,"County"
"Burleson",2020-05-22,22,NA,NA,"County"
"Burleson",2020-05-23,22,NA,NA,"County"
"Burleson",2020-05-24,22,NA,NA,"County"
"Burleson",2020-05-25,22,NA,NA,"County"
"Burleson",2020-05-26,22,NA,NA,"County"
"Burleson",2020-05-27,22,NA,NA,"County"
"Burleson",2020-05-28,23,NA,NA,"County"
"Burleson",2020-05-29,24,NA,NA,"County"
"Burleson",2020-05-30,24,NA,NA,"County"
"Burleson",2020-05-31,24,NA,NA,"County"
"Burleson",2020-06-01,25,NA,NA,"County"
"Burleson",2020-06-02,25,NA,NA,"County"
"Burleson",2020-06-03,26,NA,NA,"County"
"Burleson",2020-06-04,28,NA,NA,"County"
"Burleson",2020-06-05,29,NA,NA,"County"
"Burleson",2020-06-06,32,NA,NA,"County"
"Burleson",2020-06-07,32,NA,NA,"County"
"Burleson",2020-06-08,32,NA,NA,"County"
"Burleson",2020-06-09,35,NA,NA,"County"
"Burleson",2020-06-10,39,NA,NA,"County"
"Burleson",2020-06-11,39,NA,NA,"County"
"Burleson",2020-06-12,40,NA,NA,"County"
"Burleson",2020-06-13,42.0195468486076,40.5073173294412,43.531776367774,"County"
"Burleson",2020-06-14,43.5340105302728,41.3835510136556,45.6844700468899,"County"
"Burleson",2020-06-15,44.8530645858504,42.281455745701,47.4246734259998,"County"
"Burleson",2020-06-16,46.3611182541826,43.2452337540372,49.4770027543281,"County"
"Burleson",2020-06-17,47.887551240874,44.1568617776061,51.6182407041419,"County"
"Burleson",2020-06-18,49.3545868171446,45.0143395029513,53.6948341313378,"County"
"Burleson",2020-06-19,50.8285044852138,45.8556650765862,55.8013438938413,"County"
"Burleson",2020-06-20,52.3184703396552,46.6767486097848,57.9601920695255,"County"
"Burleson",2020-06-21,53.8030916672831,47.4671984093438,60.1389849252224,"County"
"Burleson",2020-06-22,55.2840980591273,48.231382336785,62.3368137814697,"County"
"Burnet",2020-03-04,0,NA,NA,"County"
"Burnet",2020-03-05,0,NA,NA,"County"
"Burnet",2020-03-06,0,NA,NA,"County"
"Burnet",2020-03-07,NA,NA,NA,"County"
"Burnet",2020-03-08,NA,NA,NA,"County"
"Burnet",2020-03-09,0,NA,NA,"County"
"Burnet",2020-03-10,0,NA,NA,"County"
"Burnet",2020-03-11,0,NA,NA,"County"
"Burnet",2020-03-12,0,NA,NA,"County"
"Burnet",2020-03-13,0,NA,NA,"County"
"Burnet",2020-03-14,NA,NA,NA,"County"
"Burnet",2020-03-15,0,NA,NA,"County"
"Burnet",2020-03-16,0,NA,NA,"County"
"Burnet",2020-03-17,0,NA,NA,"County"
"Burnet",2020-03-18,0,NA,NA,"County"
"Burnet",2020-03-19,0,NA,NA,"County"
"Burnet",2020-03-20,0,NA,NA,"County"
"Burnet",2020-03-21,0,NA,NA,"County"
"Burnet",2020-03-22,0,NA,NA,"County"
"Burnet",2020-03-23,0,NA,NA,"County"
"Burnet",2020-03-24,1,NA,NA,"County"
"Burnet",2020-03-25,1,NA,NA,"County"
"Burnet",2020-03-26,1,NA,NA,"County"
"Burnet",2020-03-27,1,NA,NA,"County"
"Burnet",2020-03-28,1,NA,NA,"County"
"Burnet",2020-03-29,1,NA,NA,"County"
"Burnet",2020-03-30,2,NA,NA,"County"
"Burnet",2020-03-31,2,NA,NA,"County"
"Burnet",2020-04-01,3,NA,NA,"County"
"Burnet",2020-04-02,4,NA,NA,"County"
"Burnet",2020-04-03,4,NA,NA,"County"
"Burnet",2020-04-04,4,NA,NA,"County"
"Burnet",2020-04-05,4,NA,NA,"County"
"Burnet",2020-04-06,4,NA,NA,"County"
"Burnet",2020-04-07,5,NA,NA,"County"
"Burnet",2020-04-08,5,NA,NA,"County"
"Burnet",2020-04-09,5,NA,NA,"County"
"Burnet",2020-04-10,6,NA,NA,"County"
"Burnet",2020-04-11,6,NA,NA,"County"
"Burnet",2020-04-12,6,NA,NA,"County"
"Burnet",2020-04-13,6,NA,NA,"County"
"Burnet",2020-04-14,6,NA,NA,"County"
"Burnet",2020-04-15,7,NA,NA,"County"
"Burnet",2020-04-16,7,NA,NA,"County"
"Burnet",2020-04-17,8,NA,NA,"County"
"Burnet",2020-04-18,8,NA,NA,"County"
"Burnet",2020-04-19,8,NA,NA,"County"
"Burnet",2020-04-20,9,NA,NA,"County"
"Burnet",2020-04-21,13,NA,NA,"County"
"Burnet",2020-04-22,13,NA,NA,"County"
"Burnet",2020-04-23,14,NA,NA,"County"
"Burnet",2020-04-24,14,NA,NA,"County"
"Burnet",2020-04-25,14,NA,NA,"County"
"Burnet",2020-04-26,14,NA,NA,"County"
"Burnet",2020-04-27,15,NA,NA,"County"
"Burnet",2020-04-28,15,NA,NA,"County"
"Burnet",2020-04-29,16,NA,NA,"County"
"Burnet",2020-04-30,19,NA,NA,"County"
"Burnet",2020-05-01,19,NA,NA,"County"
"Burnet",2020-05-02,20,NA,NA,"County"
"Burnet",2020-05-03,19,NA,NA,"County"
"Burnet",2020-05-04,23,NA,NA,"County"
"Burnet",2020-05-05,24,NA,NA,"County"
"Burnet",2020-05-06,24,NA,NA,"County"
"Burnet",2020-05-07,24,NA,NA,"County"
"Burnet",2020-05-08,25,NA,NA,"County"
"Burnet",2020-05-09,26,NA,NA,"County"
"Burnet",2020-05-10,26,NA,NA,"County"
"Burnet",2020-05-11,26,NA,NA,"County"
"Burnet",2020-05-12,28,NA,NA,"County"
"Burnet",2020-05-13,28,NA,NA,"County"
"Burnet",2020-05-14,28,NA,NA,"County"
"Burnet",2020-05-15,28,NA,NA,"County"
"Burnet",2020-05-16,28,NA,NA,"County"
"Burnet",2020-05-17,28,NA,NA,"County"
"Burnet",2020-05-18,28,NA,NA,"County"
"Burnet",2020-05-19,28,NA,NA,"County"
"Burnet",2020-05-20,28,NA,NA,"County"
"Burnet",2020-05-21,29,NA,NA,"County"
"Burnet",2020-05-22,29,NA,NA,"County"
"Burnet",2020-05-23,29,NA,NA,"County"
"Burnet",2020-05-24,29,NA,NA,"County"
"Burnet",2020-05-25,29,NA,NA,"County"
"Burnet",2020-05-26,29,NA,NA,"County"
"Burnet",2020-05-27,30,NA,NA,"County"
"Burnet",2020-05-28,32,NA,NA,"County"
"Burnet",2020-05-29,35,NA,NA,"County"
"Burnet",2020-05-30,36,NA,NA,"County"
"Burnet",2020-05-31,37,NA,NA,"County"
"Burnet",2020-06-01,38,NA,NA,"County"
"Burnet",2020-06-02,39,NA,NA,"County"
"Burnet",2020-06-03,45,NA,NA,"County"
"Burnet",2020-06-04,49,NA,NA,"County"
"Burnet",2020-06-05,49,NA,NA,"County"
"Burnet",2020-06-06,51,NA,NA,"County"
"Burnet",2020-06-07,54,NA,NA,"County"
"Burnet",2020-06-08,54,NA,NA,"County"
"Burnet",2020-06-09,55,NA,NA,"County"
"Burnet",2020-06-10,55,NA,NA,"County"
"Burnet",2020-06-11,56,NA,NA,"County"
"Burnet",2020-06-12,56,NA,NA,"County"
"Burnet",2020-06-13,57.1294634391896,55.0330501660514,59.2258767123278,"County"
"Burnet",2020-06-14,58.2589268783792,55.1034160399674,61.4144377167909,"County"
"Burnet",2020-06-15,59.3883903175688,55.2866553625291,63.4901252726085,"County"
"Burnet",2020-06-16,60.5178537567584,55.5045493470166,65.5311581665001,"County"
"Burnet",2020-06-17,61.647317195948,55.7294161690533,67.5652182228426,"County"
"Burnet",2020-06-18,62.7767806351376,55.9484167357608,69.6051445345143,"County"
"Burnet",2020-06-19,63.9062440743271,56.1547568904331,71.6577312582212,"County"
"Burnet",2020-06-20,65.0357075135167,56.344569374805,73.7268456522284,"County"
"Burnet",2020-06-21,66.1651709527063,56.5155663588714,75.8147755465413,"County"
"Burnet",2020-06-22,67.2946343918959,56.6663775687657,77.9228912150261,"County"
"Caldwell",2020-03-04,0,NA,NA,"County"
"Caldwell",2020-03-05,0,NA,NA,"County"
"Caldwell",2020-03-06,0,NA,NA,"County"
"Caldwell",2020-03-07,NA,NA,NA,"County"
"Caldwell",2020-03-08,NA,NA,NA,"County"
"Caldwell",2020-03-09,0,NA,NA,"County"
"Caldwell",2020-03-10,0,NA,NA,"County"
"Caldwell",2020-03-11,0,NA,NA,"County"
"Caldwell",2020-03-12,0,NA,NA,"County"
"Caldwell",2020-03-13,0,NA,NA,"County"
"Caldwell",2020-03-14,NA,NA,NA,"County"
"Caldwell",2020-03-15,0,NA,NA,"County"
"Caldwell",2020-03-16,0,NA,NA,"County"
"Caldwell",2020-03-17,0,NA,NA,"County"
"Caldwell",2020-03-18,0,NA,NA,"County"
"Caldwell",2020-03-19,0,NA,NA,"County"
"Caldwell",2020-03-20,0,NA,NA,"County"
"Caldwell",2020-03-21,0,NA,NA,"County"
"Caldwell",2020-03-22,0,NA,NA,"County"
"Caldwell",2020-03-23,0,NA,NA,"County"
"Caldwell",2020-03-24,0,NA,NA,"County"
"Caldwell",2020-03-25,0,NA,NA,"County"
"Caldwell",2020-03-26,0,NA,NA,"County"
"Caldwell",2020-03-27,0,NA,NA,"County"
"Caldwell",2020-03-28,1,NA,NA,"County"
"Caldwell",2020-03-29,1,NA,NA,"County"
"Caldwell",2020-03-30,1,NA,NA,"County"
"Caldwell",2020-03-31,1,NA,NA,"County"
"Caldwell",2020-04-01,1,NA,NA,"County"
"Caldwell",2020-04-02,1,NA,NA,"County"
"Caldwell",2020-04-03,2,NA,NA,"County"
"Caldwell",2020-04-04,3,NA,NA,"County"
"Caldwell",2020-04-05,3,NA,NA,"County"
"Caldwell",2020-04-06,4,NA,NA,"County"
"Caldwell",2020-04-07,5,NA,NA,"County"
"Caldwell",2020-04-08,5,NA,NA,"County"
"Caldwell",2020-04-09,5,NA,NA,"County"
"Caldwell",2020-04-10,6,NA,NA,"County"
"Caldwell",2020-04-11,6,NA,NA,"County"
"Caldwell",2020-04-12,6,NA,NA,"County"
"Caldwell",2020-04-13,6,NA,NA,"County"
"Caldwell",2020-04-14,6,NA,NA,"County"
"Caldwell",2020-04-15,6,NA,NA,"County"
"Caldwell",2020-04-16,7,NA,NA,"County"
"Caldwell",2020-04-17,7,NA,NA,"County"
"Caldwell",2020-04-18,7,NA,NA,"County"
"Caldwell",2020-04-19,7,NA,NA,"County"
"Caldwell",2020-04-20,8,NA,NA,"County"
"Caldwell",2020-04-21,9,NA,NA,"County"
"Caldwell",2020-04-22,8,NA,NA,"County"
"Caldwell",2020-04-23,10,NA,NA,"County"
"Caldwell",2020-04-24,10,NA,NA,"County"
"Caldwell",2020-04-25,10,NA,NA,"County"
"Caldwell",2020-04-26,11,NA,NA,"County"
"Caldwell",2020-04-27,11,NA,NA,"County"
"Caldwell",2020-04-28,11,NA,NA,"County"
"Caldwell",2020-04-29,11,NA,NA,"County"
"Caldwell",2020-04-30,14,NA,NA,"County"
"Caldwell",2020-05-01,14,NA,NA,"County"
"Caldwell",2020-05-02,20,NA,NA,"County"
"Caldwell",2020-05-03,20,NA,NA,"County"
"Caldwell",2020-05-04,21,NA,NA,"County"
"Caldwell",2020-05-05,23,NA,NA,"County"
"Caldwell",2020-05-06,24,NA,NA,"County"
"Caldwell",2020-05-07,25,NA,NA,"County"
"Caldwell",2020-05-08,25,NA,NA,"County"
"Caldwell",2020-05-09,26,NA,NA,"County"
"Caldwell",2020-05-10,27,NA,NA,"County"
"Caldwell",2020-05-11,30,NA,NA,"County"
"Caldwell",2020-05-12,31,NA,NA,"County"
"Caldwell",2020-05-13,33,NA,NA,"County"
"Caldwell",2020-05-14,33,NA,NA,"County"
"Caldwell",2020-05-15,35,NA,NA,"County"
"Caldwell",2020-05-16,36,NA,NA,"County"
"Caldwell",2020-05-17,36,NA,NA,"County"
"Caldwell",2020-05-18,36,NA,NA,"County"
"Caldwell",2020-05-19,39,NA,NA,"County"
"Caldwell",2020-05-20,39,NA,NA,"County"
"Caldwell",2020-05-21,41,NA,NA,"County"
"Caldwell",2020-05-22,49,NA,NA,"County"
"Caldwell",2020-05-23,50,NA,NA,"County"
"Caldwell",2020-05-24,50,NA,NA,"County"
"Caldwell",2020-05-25,50,NA,NA,"County"
"Caldwell",2020-05-26,51,NA,NA,"County"
"Caldwell",2020-05-27,52,NA,NA,"County"
"Caldwell",2020-05-28,57,NA,NA,"County"
"Caldwell",2020-05-29,63,NA,NA,"County"
"Caldwell",2020-05-30,64,NA,NA,"County"
"Caldwell",2020-05-31,65,NA,NA,"County"
"Caldwell",2020-06-01,66,NA,NA,"County"
"Caldwell",2020-06-02,67,NA,NA,"County"
"Caldwell",2020-06-03,73,NA,NA,"County"
"Caldwell",2020-06-04,73,NA,NA,"County"
"Caldwell",2020-06-05,74,NA,NA,"County"
"Caldwell",2020-06-06,76,NA,NA,"County"
"Caldwell",2020-06-07,77,NA,NA,"County"
"Caldwell",2020-06-08,77,NA,NA,"County"
"Caldwell",2020-06-09,79,NA,NA,"County"
"Caldwell",2020-06-10,81,NA,NA,"County"
"Caldwell",2020-06-11,85,NA,NA,"County"
"Caldwell",2020-06-12,87,NA,NA,"County"
"Caldwell",2020-06-13,88.8840867470371,86.0927651462725,91.6754083478018,"County"
"Caldwell",2020-06-14,90.7681734940743,86.647320364518,94.8890266236306,"County"
"Caldwell",2020-06-15,92.6522602411114,87.3905848418664,97.9139356403565,"County"
"Caldwell",2020-06-16,94.5363469881486,88.2103503037184,100.862343672579,"County"
"Caldwell",2020-06-17,96.4204337351857,89.0654480828435,103.775419387528,"County"
"Caldwell",2020-06-18,98.3045204822229,89.9359284268755,106.67311253757,"County"
"Caldwell",2020-06-19,100.18860722926,90.8106460181547,109.566568440365,"County"
"Caldwell",2020-06-20,102.072693976297,91.6828118928342,112.46257605976,"County"
"Caldwell",2020-06-21,103.956780723334,92.5480481916193,115.365513255049,"County"
"Caldwell",2020-06-22,105.840867470371,93.4034197181022,118.278315222641,"County"
"Calhoun",2020-03-04,0,NA,NA,"County"
"Calhoun",2020-03-05,0,NA,NA,"County"
"Calhoun",2020-03-06,0,NA,NA,"County"
"Calhoun",2020-03-07,NA,NA,NA,"County"
"Calhoun",2020-03-08,NA,NA,NA,"County"
"Calhoun",2020-03-09,0,NA,NA,"County"
"Calhoun",2020-03-10,0,NA,NA,"County"
"Calhoun",2020-03-11,0,NA,NA,"County"
"Calhoun",2020-03-12,0,NA,NA,"County"
"Calhoun",2020-03-13,0,NA,NA,"County"
"Calhoun",2020-03-14,NA,NA,NA,"County"
"Calhoun",2020-03-15,0,NA,NA,"County"
"Calhoun",2020-03-16,0,NA,NA,"County"
"Calhoun",2020-03-17,0,NA,NA,"County"
"Calhoun",2020-03-18,0,NA,NA,"County"
"Calhoun",2020-03-19,0,NA,NA,"County"
"Calhoun",2020-03-20,0,NA,NA,"County"
"Calhoun",2020-03-21,0,NA,NA,"County"
"Calhoun",2020-03-22,0,NA,NA,"County"
"Calhoun",2020-03-23,0,NA,NA,"County"
"Calhoun",2020-03-24,0,NA,NA,"County"
"Calhoun",2020-03-25,0,NA,NA,"County"
"Calhoun",2020-03-26,2,NA,NA,"County"
"Calhoun",2020-03-27,2,NA,NA,"County"
"Calhoun",2020-03-28,3,NA,NA,"County"
"Calhoun",2020-03-29,3,NA,NA,"County"
"Calhoun",2020-03-30,3,NA,NA,"County"
"Calhoun",2020-03-31,3,NA,NA,"County"
"Calhoun",2020-04-01,7,NA,NA,"County"
"Calhoun",2020-04-02,8,NA,NA,"County"
"Calhoun",2020-04-03,8,NA,NA,"County"
"Calhoun",2020-04-04,8,NA,NA,"County"
"Calhoun",2020-04-05,11,NA,NA,"County"
"Calhoun",2020-04-06,12,NA,NA,"County"
"Calhoun",2020-04-07,12,NA,NA,"County"
"Calhoun",2020-04-08,12,NA,NA,"County"
"Calhoun",2020-04-09,13,NA,NA,"County"
"Calhoun",2020-04-10,14,NA,NA,"County"
"Calhoun",2020-04-11,14,NA,NA,"County"
"Calhoun",2020-04-12,15,NA,NA,"County"
"Calhoun",2020-04-13,15,NA,NA,"County"
"Calhoun",2020-04-14,19,NA,NA,"County"
"Calhoun",2020-04-15,19,NA,NA,"County"
"Calhoun",2020-04-16,19,NA,NA,"County"
"Calhoun",2020-04-17,21,NA,NA,"County"
"Calhoun",2020-04-18,21,NA,NA,"County"
"Calhoun",2020-04-19,21,NA,NA,"County"
"Calhoun",2020-04-20,21,NA,NA,"County"
"Calhoun",2020-04-21,21,NA,NA,"County"
"Calhoun",2020-04-22,22,NA,NA,"County"
"Calhoun",2020-04-23,23,NA,NA,"County"
"Calhoun",2020-04-24,23,NA,NA,"County"
"Calhoun",2020-04-25,26,NA,NA,"County"
"Calhoun",2020-04-26,26,NA,NA,"County"
"Calhoun",2020-04-27,29,NA,NA,"County"
"Calhoun",2020-04-28,30,NA,NA,"County"
"Calhoun",2020-04-29,30,NA,NA,"County"
"Calhoun",2020-04-30,30,NA,NA,"County"
"Calhoun",2020-05-01,30,NA,NA,"County"
"Calhoun",2020-05-02,31,NA,NA,"County"
"Calhoun",2020-05-03,32,NA,NA,"County"
"Calhoun",2020-05-04,33,NA,NA,"County"
"Calhoun",2020-05-05,34,NA,NA,"County"
"Calhoun",2020-05-06,34,NA,NA,"County"
"Calhoun",2020-05-07,34,NA,NA,"County"
"Calhoun",2020-05-08,36,NA,NA,"County"
"Calhoun",2020-05-09,36,NA,NA,"County"
"Calhoun",2020-05-10,36,NA,NA,"County"
"Calhoun",2020-05-11,36,NA,NA,"County"
"Calhoun",2020-05-12,36,NA,NA,"County"
"Calhoun",2020-05-13,36,NA,NA,"County"
"Calhoun",2020-05-14,36,NA,NA,"County"
"Calhoun",2020-05-15,36,NA,NA,"County"
"Calhoun",2020-05-16,36,NA,NA,"County"
"Calhoun",2020-05-17,36,NA,NA,"County"
"Calhoun",2020-05-18,36,NA,NA,"County"
"Calhoun",2020-05-19,36,NA,NA,"County"
"Calhoun",2020-05-20,37,NA,NA,"County"
"Calhoun",2020-05-21,37,NA,NA,"County"
"Calhoun",2020-05-22,37,NA,NA,"County"
"Calhoun",2020-05-23,37,NA,NA,"County"
"Calhoun",2020-05-24,37,NA,NA,"County"
"Calhoun",2020-05-25,37,NA,NA,"County"
"Calhoun",2020-05-26,37,NA,NA,"County"
"Calhoun",2020-05-27,37,NA,NA,"County"
"Calhoun",2020-05-28,37,NA,NA,"County"
"Calhoun",2020-05-29,37,NA,NA,"County"
"Calhoun",2020-05-30,37,NA,NA,"County"
"Calhoun",2020-05-31,37,NA,NA,"County"
"Calhoun",2020-06-01,37,NA,NA,"County"
"Calhoun",2020-06-02,37,NA,NA,"County"
