Date,Group_Type,Group,Deaths_Monthly,Cases_Monthly,Deaths_PCT,Cases_PCT
2021-03-01,Race,White,941,21510,0.402480752780154,0.233593605768709
2021-03-01,Gender,Female,992,46199,0.424294268605646,0.501710413431361
2021-03-01,Gender,Male,1346,43352,0.575705731394354,0.470792654453048
2021-03-01,Gender,Unknown,0,2532,0,0.0274969321155914
2021-04-01,Age,<1 years,1,388,0.000801924619085806,0.00524352667711768
2021-04-01,Age,1-9 years,1,5129,0.000801924619085806,0.069314557543651
2021-04-01,Age,10-19 years,0,12257,0,0.165644088869669
2021-04-01,Age,20-29 years,14,15497,0.0112269446672013,0.209430239472404
2021-04-01,Age,30-39 years,40,12911,0.0320769847634322,0.174482404454295
2021-04-01,Age,40-49 years,110,10957,0.0882117080994387,0.148075571652522
2021-04-01,Age,50-59 years,229,8409,0.18364073777065,0.113641277906914
2021-04-01,Age,60-69 years,328,5004,0.263031275060144,0.0676252770420023
2021-04-01,Age,70-79 years,267,2248,0.21411387329591,0.0303800205416509
2021-04-01,Age,80+ years,257,1161,0.206094627105052,0.0156900372993135
2021-04-01,Age,Unknown,,35,,0.000472998540461647
2021-04-01,Race,Asian,43,1454,0.0344827586206897,0.0196497107951781
2021-04-01,Race,Black,167,7135,0.13392141138733,0.0964241310341099
2021-04-01,Race,Hispanic,578,22188,0.463512429831596,0.299854046164658
2021-04-01,Race,Other,8,302,0.00641539695268645,0.00408130169198335
2021-04-01,Race,Unknown,0,27135,0,0.366709011297908
2021-04-01,Race,White,451,15782,0.361668003207698,0.213281799016163
2021-04-01,Gender,Female,553,37239,0.443464314354451,0.503256932807179
2021-04-01,Gender,Male,694,34894,0.556535685645549,0.471566030596248
2021-04-01,Gender,Unknown,0,1863,0,0.0251770365965728
2021-05-01,Age,<1 years,0,297,0,0.00617335273331948
2021-05-01,Age,1-9 years,2,3423,0.00197628458498024,0.0711494491789649
2021-05-01,Age,10-19 years,1,7525,0.000988142292490119,0.156412388276866
2021-05-01,Age,20-29 years,14,9893,0.0138339920948617,0.205632924547911
2021-05-01,Age,30-39 years,47,8843,0.0464426877470356,0.183807940137186
2021-05-01,Age,40-49 years,104,7051,0.102766798418972,0.146559966742881
2021-05-01,Age,50-59 years,171,5338,0.16897233201581,0.11095406360424
2021-05-01,Age,60-69 years,237,3280,0.234189723320158,0.0681770941592185
2021-05-01,Age,70-79 years,252,1611,0.24901185770751,0.0334857617958844
2021-05-01,Age,80+ years,184,829,0.181818181818182,0.0172313448347537
2021-05-01,Age,Unknown,,20,,0.000415713988775722
2021-05-01,Race,Asian,20,738,0.0197628458498024,0.0153398461858242
2021-05-01,Race,Black,143,4452,0.141304347826087,0.0925379339014758
2021-05-01,Race,Hispanic,457,13738,0.451581027667984,0.285553938890044
2021-05-01,Race,Other,7,151,0.00691699604743083,0.0031386406152567
2021-05-01,Race,Unknown,0,19138,0,0.397796715859489
2021-05-01,Race,White,385,9893,0.380434782608696,0.205632924547911
2021-05-01,Gender,Female,428,24099,0.422924901185771,0.500914570775307
2021-05-01,Gender,Male,584,22901,0.577075098814229,0.476013302847641
2021-05-01,Gender,Unknown,0,1110,0,0.0230721263770526
2021-06-01,Age,<1 years,0,255,0,0.00664079793744629
2021-06-01,Age,1-9 years,0,2839,0,0.073934217036902
2021-06-01,Age,10-19 years,1,5704,0.00161290322580645,0.148545535039975
2021-06-01,Age,20-29 years,11,7333,0.017741935483871,0.190968514805073
2021-06-01,Age,30-39 years,21,6959,0.0338709677419355,0.181228677830152
2021-06-01,Age,40-49 years,73,5630,0.117741935483871,0.146618401520873
2021-06-01,Age,50-59 years,119,4354,0.191935483870968,0.113388369488789
2021-06-01,Age,60-69 years,163,2803,0.262903225806452,0.0729966926222037
2021-06-01,Age,70-79 years,123,1427,0.198387096774194,0.0371624261048465
2021-06-01,Age,80+ years,109,754,0.175806451612903,0.0196359280189588
2021-06-01,Age,Unknown,,341,,0.00888043959478111
2021-06-01,Race,Asian,7,525,0.0112903225806452,0.0136722310476835
2021-06-01,Race,Black,73,3736,0.117741935483871,0.0972942003698013
2021-06-01,Race,Hispanic,280,10556,0.451612903225806,0.274902992265424
2021-06-01,Race,Other,8,127,0.0129032258064516,0.00330737779629678
2021-06-01,Race,Unknown,0,15784,0,0.411052371155499
2021-06-01,Race,White,252,7671,0.406451612903226,0.199770827365296
2021-06-01,Gender,Female,271,18239,0.437096774193548,0.474986327768952
2021-06-01,Gender,Male,349,17332,0.562903225806452,0.451365920987526
2021-06-01,Gender,Unknown,0,2828,0,0.073647751243522
2021-07-01,Age,<1 years,1,1111,0.000848896434634975,0.00584613765523048
2021-07-01,Age,1-9 years,0,12409,0,0.065296779625342
2021-07-01,Age,10-19 years,2,26800,0.00169779286926995,0.141022942538413
2021-07-01,Age,20-29 years,23,37354,0.0195246179966044,0.196558619238055
2021-07-01,Age,30-39 years,60,34354,0.0509337860780985,0.180772468953904
2021-07-01,Age,40-49 years,141,29092,0.119694397283531,0.153083561355504
2021-07-01,Age,50-59 years,187,22737,0.15874363327674,0.119643233003578
2021-07-01,Age,60-69 years,275,14109,0.233446519524618,0.0742422647863608
2021-07-01,Age,70-79 years,256,7195,0.217317487266554,0.0378604504314881
2021-07-01,Age,80+ years,233,4012,0.197792869269949,0.0211113449800042
2021-07-01,Age,Unknown,,867,,0.00456219743211955
2021-07-01,Race,Asian,14,2020,0.0118845500848896,0.0106293411913281
2021-07-01,Race,Black,131,15210,0.111205432937182,0.0800357819406441
2021-07-01,Race,Hispanic,431,39531,0.365874363327674,0.208014102294254
2021-07-01,Race,Other,7,415,0.00594227504244482,0.00218375078930751
2021-07-01,Race,Unknown,0,96397,0,0.507245842980425
2021-07-01,Race,White,595,36467,0.50509337860781,0.191891180804041
2021-07-01,Gender,Female,496,70926,0.421052631578947,0.373216165017891
2021-07-01,Gender,Male,682,66138,0.578947368421053,0.348021469164386
2021-07-01,Gender,Unknown,0,52976,0,0.278762365817723
2021-08-01,Age,<1 years,4,3309,0.000579458206576851,0.00908931092640103
2021-08-01,Age,1-9 years,2,35433,0.000289729103288425,0.0973289676806188
2021-08-01,Age,10-19 years,16,59883,0.0023178328263074,0.164489333999901
2021-08-01,Age,20-29 years,130,67059,0.0188323917137476,0.184200695501217
2021-08-01,Age,30-39 years,409,65092,0.059249601622483,0.178797650897944
2021-08-01,Age,40-49 years,850,51214,0.123134868897581,0.140676932542974
2021-08-01,Age,50-59 years,1302,37850,0.188613646240765,0.103968092645597
2021-08-01,Age,60-69 years,1492,25324,0.216137911053165,0.0695611090662374
2021-08-01,Age,70-79 years,1422,12983,0.20599739243807,0.0356622918578013
2021-08-01,Age,80+ years,1276,5812,0.184847167898015,0.0159646645827267
2021-08-01,Age,Unknown,,95,,0.000260950298582078
2021-08-01,Race,Asian,70,5328,0.0101405186150949,0.0146351914825823
2021-08-01,Race,Black,816,33125,0.118209474141678,0.0909892488476984
2021-08-01,Race,Hispanic,2550,93234,0.369404606692742,0.2560993698737
2021-08-01,Race,Other,44,1055,0.00637404027234536,0.00289792173688519
2021-08-01,Race,Unknown,10,142773,0.00144864551644213,0.392175336625885
2021-08-01,Race,White,3413,88539,0.494422714761698,0.243202931433249
2021-08-01,Gender,Female,2816,184961,0.407938577430103,0.508059243958314
2021-08-01,Gender,Male,4087,172147,0.592061422569897,0.472861168947464
2021-08-01,Gender,Unknown,0,6946,0,0.0190795870942223
2021-09-01,Age,<1 years,4,2547,0.000480076812289966,0.00832075582648921
2021-09-01,Age,1-9 years,3,35127,0.000360057609217475,0.114755865691828
2021-09-01,Age,10-19 years,18,64455,0.00216034565530485,0.210567065880001
2021-09-01,Age,20-29 years,152,46127,0.0182429188670187,0.150691599532182
2021-09-01,Age,30-39 years,508,51178,0.0609697551608257,0.167192635134694
2021-09-01,Age,40-49 years,1045,41410,0.125420067210754,0.135281703484459
2021-09-01,Age,50-59 years,1542,29275,0.185069611137782,0.09563805528876
2021-09-01,Age,60-69 years,2015,20468,0.241838694191071,0.0668666000222148
2021-09-01,Age,70-79 years,1670,10507,0.200432069131061,0.0343251595873271
2021-09-01,Age,80+ years,1375,4987,0.165026404224676,0.0162919549692586
2021-09-01,Age,Unknown,,21,,6.86045827861301e-05
2021-09-01,Race,Asian,98,5617,0.0117618819011042,0.0183500924528425
2021-09-01,Race,Black,1013,27327,0.121579452712434,0.0892741635141227
2021-09-01,Race,Hispanic,2994,69351,0.35933749399904,0.226561734323853
2021-09-01,Race,Other,60,959,0.0072011521843495,0.00313294261389994
2021-09-01,Race,Unknown,8,122638,0.000960153624579933,0.400644229701211
2021-09-01,Race,White,4159,80210,0.499159865578493,0.262036837394071
2021-09-01,Gender,Female,3451,154639,0.414186269803169,0.505187813212589
2021-09-01,Gender,Male,4881,144310,0.585813730196832,0.471444159136497
2021-09-01,Gender,Unknown,0,7153,0,0.0233680276509137
2021-10-01,Age,<1 years,1,1091,0.000243249817562637,0.00935388730752083
2021-10-01,Age,1-9 years,3,12748,0.000729749452687911,0.109297301004836
2021-10-01,Age,10-19 years,10,17938,0.00243249817562637,0.153794711752804
2021-10-01,Age,20-29 years,82,17548,0.0199464850401362,0.150450975685037
2021-10-01,Age,30-39 years,235,20458,0.0571637071272197,0.175400390959909
