"County","Date","Cases_Cumulative","Cases_Daily","Deaths_Cumulative","Deaths_Daily","Tests_Cumulative","Tests_Daily","Active_Cases_Cumulative","Active_Cases_Daily","Retail_Recreation","Grocery_Pharmacy","Parks","Transit","Workplaces","Residential","Metro_Area","TSA","TSA_Name","Population_DSHS","TSA_Combined"
"Knox",2020-05-24,1,0,0,0,22,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-05-25,1,0,0,0,22,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-05-26,1,0,0,0,24,2,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-05-27,1,0,0,0,24,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-05-28,1,0,0,0,24,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-05-29,1,0,0,0,24,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-05-30,1,0,0,0,107,83,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-05-31,1,0,0,0,110,3,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-01,1,0,0,0,111,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-02,1,0,0,0,120,9,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-03,1,0,0,0,131,11,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-04,1,0,0,0,173,42,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-05,1,0,0,0,180,7,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-06,1,0,0,0,190,10,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-07,1,0,0,0,203,13,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-08,1,0,0,0,203,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-09,1,0,0,0,204,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-10,1,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-11,1,0,0,0,203,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-12,1,0,0,0,204,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-13,1,0,0,0,203,-1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-14,1,0,0,0,203,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-15,1,0,0,0,204,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-16,1,0,0,0,204,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-17,1,0,0,0,204,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-18,1,0,0,0,207,3,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-19,1,0,0,0,208,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-20,1,0,0,0,208,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-21,1,0,0,0,209,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-22,1,0,0,0,210,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"Knox",2020-06-23,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",3937,"D - Big Country"
"La Salle",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,-25,2,NA,-15,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,-1,-6,NA,-6,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,NA,-4,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,-8,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,-4,0,NA,-7,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,-3,-8,NA,-3,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,NA,-3,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,-8,4,NA,-15,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,9,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,-7,-5,NA,-10,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,10,5,NA,1,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,3,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,17,-3,NA,4,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,NA,-1,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,-17,12,NA,-8,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,7,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,-9,-11,NA,-5,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,1,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-04,0,0,0,0,NA,NA,NA,NA,-1,7,NA,0,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-05,0,0,0,0,NA,NA,NA,NA,2,2,NA,1,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-06,0,0,0,0,NA,NA,NA,NA,-5,7,NA,1,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-07,NA,NA,0,0,NA,NA,NA,NA,-21,4,NA,-4,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-08,NA,NA,0,0,NA,NA,NA,NA,-7,-13,NA,4,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-09,0,0,0,0,NA,NA,NA,NA,-3,16,NA,1,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-10,0,0,0,0,NA,NA,NA,NA,8,-2,NA,8,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-11,0,0,0,0,NA,NA,NA,NA,12,0,NA,5,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-12,0,0,0,0,NA,NA,NA,NA,7,5,NA,4,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-13,0,0,0,0,NA,NA,NA,NA,19,40,NA,8,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-14,NA,NA,0,0,NA,NA,NA,NA,20,NA,NA,-2,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-15,0,0,0,0,NA,NA,NA,NA,32,NA,NA,11,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-16,0,0,0,0,NA,NA,NA,NA,7,21,NA,-4,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-17,0,0,0,0,NA,NA,NA,NA,-6,17,NA,5,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-18,0,0,0,0,NA,NA,NA,NA,-8,29,NA,7,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-19,0,0,0,0,NA,NA,NA,NA,-23,10,NA,-4,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-20,0,0,0,0,NA,NA,NA,NA,-44,9,NA,-12,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-21,0,0,0,0,NA,NA,NA,NA,-60,-4,NA,-26,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-22,0,0,0,0,NA,NA,NA,NA,-51,-2,NA,-18,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-23,0,0,0,0,NA,NA,NA,NA,-36,-4,NA,-18,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-24,0,0,0,0,NA,NA,NA,NA,-43,-17,NA,-14,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-25,0,0,0,0,NA,NA,NA,NA,-42,0,NA,-18,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-26,0,0,0,0,NA,NA,NA,NA,-38,-13,NA,-18,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-27,0,0,0,0,NA,NA,NA,NA,-47,-16,NA,-23,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-28,0,0,0,0,NA,NA,NA,NA,-62,-22,NA,-41,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-29,0,0,0,0,NA,NA,NA,NA,-54,-23,NA,-40,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-30,0,0,0,0,NA,NA,NA,NA,-48,-16,NA,-31,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-03-31,0,0,0,0,NA,NA,NA,NA,-40,-26,NA,-23,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-01,0,0,0,0,NA,NA,NA,NA,-41,-16,NA,-26,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-02,0,0,0,0,NA,NA,NA,NA,-46,-18,NA,-29,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-03,0,0,0,0,NA,NA,NA,NA,-55,-19,NA,-34,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-04,0,0,0,0,NA,NA,NA,NA,-73,-27,NA,-45,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-05,0,0,0,0,NA,NA,NA,NA,-65,-26,NA,-45,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-06,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,-35,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-07,0,0,0,0,NA,NA,0,0,NA,NA,NA,-37,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-08,0,0,0,0,NA,NA,0,0,NA,NA,NA,-38,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-09,0,0,0,0,NA,NA,0,0,NA,NA,NA,-39,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-10,0,0,0,0,NA,NA,0,0,NA,NA,NA,-52,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-11,0,0,0,0,NA,NA,0,0,NA,NA,NA,-58,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-12,0,0,0,0,NA,NA,0,0,NA,NA,NA,-59,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-13,0,0,0,0,NA,NA,0,0,NA,NA,NA,-45,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-14,0,0,0,0,NA,NA,0,0,NA,NA,NA,-38,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-15,0,0,0,0,NA,NA,0,0,NA,NA,NA,-39,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-16,1,1,0,0,NA,NA,1,1,NA,NA,NA,-40,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-17,1,0,0,0,NA,NA,1,0,NA,NA,NA,-42,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-18,1,0,0,0,NA,NA,1,0,NA,NA,NA,-52,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-19,1,0,0,0,NA,NA,1,0,NA,NA,NA,-46,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-20,1,0,0,0,NA,NA,1,0,NA,NA,NA,-41,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-21,1,0,0,0,13,13,1,0,NA,NA,NA,-36,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-22,1,0,0,0,13,0,1,0,NA,NA,NA,-42,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-23,1,0,0,0,19,6,1,0,NA,NA,NA,-40,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-24,1,0,0,0,20,1,1,0,NA,NA,NA,-44,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-25,1,0,0,0,21,1,1,0,NA,NA,NA,-52,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-26,1,0,0,0,21,0,1,0,NA,NA,NA,-48,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
"La Salle",2020-04-27,1,0,0,0,21,0,1,0,NA,NA,NA,-44,NA,NA,"Non-Metro","P","Greater San Antonio",8309,"P - Greater San Antonio"
