ZIPCODE,date,pop,Spline_PR,Spline_PR_se,Spline_PR_cl,Spline_PR_cu,Spline_WW_weight,Spline_WW_weight_Percent_10,Spline_PR_label,full_unvax,unvax_diff
77063,2021-03-15,38961,0.0485643423222701,0.0082781472086372,0.0320080479049956,0.0651206367395446,11.9505134982814,71,4.85643423222701,91,-1.2
77063,2021-03-22,38961,0.0481703446355236,0.0089096451237749,0.0303510543879737,0.0659896348830736,11.9725773394845,75,4.81703446355236,89,-1.2
77063,2021-03-29,38961,0.0513701010039469,0.0098458556836118,0.0316783896367232,0.0710618123711706,12.0398634631812,88,5.13701010039469,87,-2.3
77063,2021-04-05,38961,0.0574733329045068,0.0100070092740199,0.037459314356467,0.0774873514525467,12.1230356726472,106,5.74733329045068,84,-2.9
77063,2021-04-12,38961,0.0652252475099745,0.0091909266322647,0.046843394245445,0.083607100774504,12.1927577711584,125,6.52252475099745,81,-3.7
77063,2021-04-19,38961,0.0725560061538469,0.0083626238589271,0.0558307584359926,0.0892812538717012,12.2196935619906,133,7.25560061538469,78,-2.3
77063,2021-04-26,38961,0.0773322258530882,0.0084738606529162,0.0603845045472557,0.0942799471589207,12.1830635632774,122,7.73322258530882,76,-2.6
77063,2021-05-03,38961,0.0774205236246629,0.0093926550192361,0.0586352135861905,0.0962058336631352,12.0968370759925,100,7.74205236246629,73,-3.1
77063,2021-05-10,38961,0.0706875164855351,0.0100716387650021,0.050544238955531,0.0908307940155392,11.9838095208544,77,7.06875164855351,69,-3.2
77063,2021-05-17,38961,0.0557107065062364,0.0096899560742186,0.0363307943577991,0.0750906186546738,11.8667763386964,59,5.57107065062364,67,-2.3
77063,2021-05-24,38961,0.0356956792957553,0.0087226822845084,0.0182503147267383,0.0531410438647722,11.7685329703515,47,3.56956792957553,65,-1.7
77063,2021-05-31,38961,0.015700497409168,0.0082734881595739,-0.0008464789099798,0.0322474737283158,11.7091884526953,41,1.5700497409168,64,-1.2
77063,2021-06-07,38961,0.000788136115451,0.0088709100395776,-0.0169536839637042,0.0185299561946063,11.6959212805525,40,0.0788136115451042,63,-1.4
77063,2021-06-14,38961,-0.0039784293164191,0.0098170767302012,-0.0236125827768216,0.0156557241439833,11.7320092983849,43,0,61,-1.5
77063,2021-06-21,38961,0.0063997508481492,0.0100236262533945,-0.0136475016586398,0.0264470033549383,11.8207292401107,53,0.639975084814923,60,-1.1
77063,2021-06-28,38961,0.0326838112368059,0.0092316863375817,0.0142204385616424,0.0511471839119694,11.9653578396479,74,3.26838112368059,59,-1
77063,2021-07-05,38961,0.0688276716534712,0.0083817233218821,0.052064225009707,0.0855911182972354,12.165052925097,117,6.88276716534712,58,-0.7
77063,2021-07-12,38961,0.108170881881694,0.0084485496554213,0.0912737825708509,0.125067981192536,12.393736412067,198,10.8170881881694,58,-0.7
77063,2021-07-19,38961,0.144052991705022,0.0093528459557211,0.125347299793579,0.162758683616464,12.615760206869,331,14.4052991705022,57,-0.6
77063,2021-07-26,38961,0.169813550907004,0.0100624786516815,0.149688593603641,0.189938508210367,12.795457336722,500,16.9813550907004,56,-0.6
77063,2021-08-02,38961,0.179768791738463,0.0097234069334283,0.160321977871607,0.19921560560532,12.8971608288453,632,17.9768791738463,56,-0.6
77063,2021-08-09,38961,0.175453240309918,0.0087585867868327,0.157936066736252,0.192970413883583,12.8909915055649,623,17.5453240309918,55,-0.6
