"County","Date","TPR","Tests","Cases_100K_7Day_MA","count_0","Rt"
"Lynn",2021-05-16,0.083,20,5.11299723898149,69,NA
"Lynn",2021-05-17,0.056,20,5.11299723898149,65,NA
"Lynn",2021-05-20,0,29,0,90,NA
"Lynn",2021-05-21,0,29,0,79,NA
"Lynn",2021-05-22,0,29,0,77,NA
"Lynn",2021-05-23,0,52,NA,NA,NA
"Lynn",2021-05-23,0,29,0,81,NA
"Lynn",2021-05-24,0,29,0,84,NA
"Lynn",2021-05-29,0,52,7.66949585847224,92,NA
"Lynn",2021-05-30,0,44,NA,NA,NA
"Lynn",2021-05-30,0,52,7.66949585847224,86,NA
"Lynn",2021-05-31,0,52,7.66949585847224,88,NA
"Lynn",2021-06-03,0,44,2.55649861949075,91,NA
"Lynn",2021-06-04,0,44,2.55649861949075,92,NA
"Lynn",2021-06-05,0,44,2.55649861949075,97,NA
"Lynn",2021-06-06,0,31,NA,NA,NA
"Lynn",2021-06-06,0,44,2.55649861949075,97,NA
"Lynn",2021-06-07,0,44,2.55649861949075,99,NA
"Lynn",2021-06-10,0,31,2.55649861949075,86,NA
"Lynn",2021-06-11,0,31,2.55649861949075,88,NA
"Lynn",2021-06-12,0,31,2.55649861949075,88,NA
"Lynn",2021-06-13,0,39,NA,NA,NA
"Lynn",2021-06-13,0,31,2.55649861949075,87,NA
"Lynn",2021-06-14,0,31,2.55649861949075,89,NA
"Lynn",2021-06-18,0,39,0,93,NA
"Lynn",2021-06-20,0,32,NA,NA,NA
"Lynn",2021-06-21,0,39,0,94,NA
"Lynn",2021-06-25,0,32,5.11299723898149,99,NA
"Lynn",2021-06-27,0,32,NA,NA,NA
"Lynn",2021-07-04,NA,21,NA,NA,NA
"Lynn",2021-07-05,0.083,32,2.55649861949075,80,NA
"Lynn",2021-07-11,NA,21,NA,NA,NA
"Lynn",2021-07-12,0.167,21,2.55649861949075,64,NA
"Lynn",2021-07-16,0.25,21,0,59,NA
"Lynn",2021-07-18,NA,NA,NA,NA,NA
"Lynn",2021-07-19,0,21,0,50,NA
"Lynn",2021-07-23,0.125,21,2.55649861949075,54,NA
"Lynn",2021-07-25,NA,NA,NA,NA,NA
"Lynn",2021-07-26,0.211,21,2.55649861949075,30,NA
"Lynn",2021-07-30,0.1,21,5.11299723898149,25,NA
"Lynn",2021-07-31,0.208,21,5.11299723898149,24,NA
"Lynn",2021-08-01,NA,NA,NA,NA,NA
"Lynn",2021-08-01,0.208,21,5.11299723898149,26,NA
"Lynn",2021-08-02,0.25,21,5.11299723898149,28,NA
"Lynn",2021-08-06,0.214,21,7.66949585847224,26,NA
"Lynn",2021-08-08,NA,NA,NA,NA,NA
"Lynn",2021-08-08,0.172,21,7.66949585847224,23,NA
"Lynn",2021-08-09,0.114,21,7.66949585847224,21,NA
"Lynn",2021-08-10,0.125,21,10.225994477963,23,NA
"Lynn",2021-08-13,0.182,21,28.1214848143982,22,NA
"Lynn",2021-08-15,NA,NA,NA,NA,NA
"Lynn",2021-08-15,0.216,21,28.1214848143982,27,NA
"Lynn",2021-08-16,0.241,21,28.1214848143982,30,NA
"Lynn",2021-08-22,NA,NA,NA,NA,NA
"Lynn",2021-08-22,0.533,21,53.6864710093057,21,NA
"Lynn",2021-08-23,0.516,21,53.6864710093057,20,NA
"Lynn",2021-08-24,0.395,21,46.0169751508334,21,NA
"Lynn",2021-08-27,0.16,21,40.9039779118519,26,NA
"Lynn",2021-08-29,NA,NA,NA,NA,NA
"Lynn",2021-08-29,0.2,21,40.9039779118519,16,NA
"Lynn",2021-08-30,0.296,21,40.9039779118519,13,NA
"Lynn",2021-08-31,0.276,21,63.9124654872686,12,NA
"Lynn",2021-09-04,0.267,21,94.5904489211576,16,NA
"Lynn",2021-09-05,NA,NA,NA,NA,NA
"Lynn",2021-09-05,0.171,21,94.5904489211576,17,NA
"Lynn",2021-09-06,0.174,21,94.5904489211576,17,NA
"Lynn",2021-09-07,0.182,21,56.2429696287964,16,NA
"Lynn",2021-09-10,0.137,21,38.3474792923612,17,NA
"Lynn",2021-09-11,0.132,21,38.3474792923612,13,NA
"Lynn",2021-09-12,NA,NA,NA,NA,NA
"Lynn",2021-09-12,0.183,21,38.3474792923612,15,NA
"Lynn",2021-09-13,0.197,21,38.3474792923612,15,NA
"Lynn",2021-09-14,0.159,21,86.9209530626853,15,NA
"Lynn",2021-09-17,0.179,21,81.8079558237038,14,NA
"Lynn",2021-09-18,0.121,21,81.8079558237038,11,NA
"Lynn",2021-09-19,NA,NA,NA,NA,NA
"Lynn",2021-09-19,0.286,21,81.8079558237038,12,NA
"Lynn",2021-09-20,0.26,21,81.8079558237038,10,NA
"Lynn",2021-09-21,0.271,21,63.9124654872686,17,NA
"Lynn",2021-09-24,0.473,21,51.1299723898149,21,NA
"Lynn",2021-09-25,0.422,21,51.1299723898149,23,NA
"Lynn",2021-09-26,NA,NA,NA,NA,NA
"Lynn",2021-09-26,0.397,21,51.1299723898149,26,NA
"Lynn",2021-09-27,0.482,21,51.1299723898149,28,NA
"Lynn",2021-09-28,0.4,21,46.0169751508334,24,NA
"Lynn",2021-10-01,0.41,21,25.5649861949075,26,NA
"Lynn",2021-10-02,0.195,21,25.5649861949075,25,NA
"Lynn",2021-10-03,NA,NA,NA,NA,NA
"Lynn",2021-10-03,0.238,21,25.5649861949075,23,NA
"Lynn",2021-10-04,0.237,21,25.5649861949075,21,NA
"Lynn",2021-10-05,0.091,21,48.5734737703242,23,NA
"Lynn",2021-10-09,0.1,21,48.5734737703242,25,NA
"Lynn",2021-10-10,NA,NA,NA,NA,NA
"Lynn",2021-10-10,0.111,21,48.5734737703242,30,NA
"Lynn",2021-10-11,0.091,21,48.5734737703242,29,NA
"Lynn",2021-10-12,0.176,21,33.2344820533797,29,NA
"Lynn",2021-10-15,0,21,33.2344820533797,32,NA
"Lynn",2021-10-16,0,21,33.2344820533797,34,NA
"Lynn",2021-10-17,NA,NA,NA,NA,NA
"Lynn",2021-10-17,0,21,33.2344820533797,33,NA
"Lynn",2021-10-18,0,21,33.2344820533797,28,NA
"Lynn",2021-10-19,0.136,21,12.7824930974537,25,NA
"Lynn",2021-10-22,0.188,21,20.451988955926,35,NA
"Lynn",2021-10-23,0.133,21,20.451988955926,35,NA
"Lynn",2021-10-24,NA,NA,NA,NA,NA
"Lynn",2021-10-24,0.111,21,20.451988955926,38,NA
"Lynn",2021-10-25,0,21,20.451988955926,43,NA
"Lynn",2021-10-26,0,21,7.66949585847224,43,NA
"Lynn",2021-10-29,0,21,15.3389917169445,38,NA
"Lynn",2021-10-30,0,21,15.3389917169445,38,NA
"Lynn",2021-10-31,NA,NA,NA,NA,NA
"Lynn",2021-10-31,0,21,15.3389917169445,37,NA
"Lynn",2021-11-01,0,21,15.3389917169445,39,NA
"Lynn",2021-11-02,0.042,21,20.451988955926,37,NA
"Lynn",2021-11-05,0.062,21,7.66949585847224,42,NA
"Lynn",2021-11-06,0.05,21,7.66949585847224,31,NA
"Lynn",2021-11-07,NA,NA,NA,NA,NA
"Lynn",2021-11-07,0.056,21,7.66949585847224,29,NA
"Lynn",2021-11-09,0.077,21,2.55649861949075,27,NA
"Lynn",2021-11-12,0.062,21,5.11299723898149,34,NA
"Lynn",2021-11-13,0.071,21,5.11299723898149,38,NA
"Lynn",2021-11-14,NA,NA,NA,NA,NA
"Lynn",2021-11-14,0.125,21,5.11299723898149,36,NA
"Lynn",2021-11-15,0.056,21,5.11299723898149,33,NA
"Lynn",2021-11-16,0.05,21,5.11299723898149,36,NA
"Lynn",2021-11-20,0.059,21,33.2344820533797,38,NA
"Lynn",2021-11-21,0,21,33.2344820533797,38,NA
"Lynn",2021-11-26,0,21,12.7824930974537,55,NA
"Lynn",2021-11-27,0.125,21,12.7824930974537,53,NA
"Lynn",2021-11-28,0.167,21,12.7824930974537,50,NA
"Lynn",2021-11-29,0.125,21,12.7824930974537,42,NA
"Lynn",2021-11-30,0.118,21,5.11299723898149,37,NA
"Lynn",2021-12-03,0.24,21,7.66949585847224,25,NA
"Lynn",2021-12-04,0.227,21,30.6779834338889,24,NA
"Lynn",2021-12-05,NA,NA,NA,NA,NA
"Lynn",2021-12-06,0.438,21,35.7909806728704,26,NA
"Lynn",2021-12-07,0.4,21,38.3474792923612,29,NA
"Lynn",2021-12-11,0.182,21,58.7994682482871,31,NA
"Lynn",2021-12-12,NA,NA,NA,NA,NA
"Lynn",2021-12-12,0.2,21,56.2429696287964,30,NA
"Lynn",2021-12-13,0,21,53.6864710093057,37,NA
"Lynn",2021-12-14,0.278,21,58.7994682482871,28,NA
"Lynn",2021-12-17,0.077,21,56.2429696287964,30,NA
"Lynn",2021-12-18,0.08,21,43.4604765313427,33,NA
"Lynn",2021-12-19,0.065,21,43.4604765313427,32,NA
"Lynn",2021-12-24,0.207,21,30.6779834338889,26,NA
"Lynn",2021-12-25,0.192,21,30.6779834338889,31,NA
"Lynn",2021-12-26,0.35,21,33.2344820533797,25,NA
"Lynn",2021-12-27,0.167,21,33.2344820533797,25,NA
"Lynn",2021-12-31,0.222,21,2.55649861949075,23,NA
"Lynn",2022-01-01,0.143,21,7.66949585847224,17,NA
"Lynn",2022-01-02,0.35,21,10.225994477963,12,NA
"Lynn",2022-01-03,0.364,21,38.3474792923612,9,NA
"Lynn",2022-01-04,0.36,21,43.4604765313427,8,NA
"Lynn",2022-01-07,0.318,21,58.7994682482871,6,NA
"Lynn",2022-01-08,0.321,21,61.3559668677779,6,NA
"Lynn",2022-01-09,NA,NA,NA,NA,NA
"Lynn",2022-01-09,0.3,21,63.9124654872686,4,NA
"Lynn",2022-01-10,0.257,21,43.4604765313427,4,NA
"Lynn",2022-01-11,0.419,21,81.8079558237038,2,NA
"Lynn",2022-01-15,0.573,21,270.988853666019,2,NA
"Lynn",2022-01-16,NA,NA,NA,NA,NA
"Lynn",2022-01-16,0.568,21,283.771346763473,2,NA
"Lynn",2022-01-17,0.593,21,296.553839860927,1,NA
"Lynn",2022-01-18,0.594,21,258.206360568565,2,NA
"Lynn",2022-01-23,NA,NA,NA,NA,NA
"Lynn",2022-01-25,0.606,21,309.33633295838,2,NA
"Lynn",2022-01-28,0.667,21,260.762859188056,4,NA
"Lynn",2022-01-30,NA,NA,NA,NA,NA
"Lynn",2022-02-01,0.5,21,53.6864710093057,6,NA
"Lynn",2022-02-04,0.377,21,33.2344820533797,5,NA
"Lynn",2022-02-06,NA,NA,NA,NA,NA
"Lynn",2022-02-08,0.304,21,12.7824930974537,6,NA
"Lynn",2022-02-11,0.143,21,20.451988955926,14,NA
"Lynn",2022-02-13,NA,NA,NA,NA,NA
"Lynn",2022-02-14,0,21,46.0169751508334,28,NA
"Lynn",2022-02-18,0,21,84.3644544431946,27,NA
"Madison",2020-11-22,0.177,362,NA,NA,NA
"Madison",2020-11-29,0.127,339,NA,NA,NA
"Madison",2020-12-06,0.151,423,NA,NA,NA
"Madison",2020-12-13,0.113,436,NA,NA,NA
"Madison",2020-12-14,0.149,NA,49.169526694136,11,NA
"Madison",2020-12-15,0.126,NA,47.2027456263706,14,NA
"Madison",2020-12-17,0.125,436,49.169526694136,15,NA
"Madison",2020-12-18,0.133,436,32.4518876181298,16,NA
"Madison",2020-12-19,0.132,436,34.4186686858952,16,NA
"Madison",2020-12-20,0.179,500,NA,NA,NA
"Madison",2020-12-20,0.167,436,48.1861361602533,14,NA
"Madison",2020-12-24,0.197,500,53.1030888296669,14,NA
"Madison",2020-12-25,0.158,500,59.986822566846,18,NA
"Madison",2020-12-26,0.19,500,63.9203847023769,16,NA
"Madison",2020-12-27,0.264,475,NA,NA,NA
"Madison",2020-12-27,0.201,500,43.2691834908397,17,NA
"Madison",2020-12-31,0.258,475,55.0698698974324,20,NA
"Madison",2021-01-01,0.239,475,47.2027456263706,17,NA
"Madison",2021-01-02,0.214,475,38.3522308214261,17,NA
"Madison",2021-01-03,0.165,525,NA,NA,NA
"Madison",2021-01-03,0.214,475,39.3356213553088,11,NA
"Madison",2021-01-04,0.199,475,35.402059219778,11,NA
"Madison",2021-01-05,0.185,475,27.5349349487162,11,NA
"Madison",2021-01-07,0.147,525,14.7508580082408,13,NA
"Madison",2021-01-08,0.121,525,9.83390533882721,14,NA
"Madison",2021-01-09,0.133,525,12.7840769404754,10,NA
"Madison",2021-01-10,0.138,518,NA,NA,NA
"Madison",2021-01-10,0.104,525,11.8006864065927,9,NA
"Madison",2021-01-11,0.094,525,11.8006864065927,8,NA
"Madison",2021-01-12,0.108,525,5.90034320329633,12,NA
"Madison",2021-01-14,0.138,518,6.88373373717905,10,NA
"Madison",2021-01-15,0.127,518,6.88373373717905,10,NA
"Madison",2021-01-16,0.143,518,-0.983390533882721,12,NA
"Madison",2021-01-17,0.118,457,NA,NA,NA
"Madison",2021-01-17,0.138,518,-0.983390533882721,10,NA
"Madison",2021-01-18,0.13,518,0.983390533882721,12,NA
"Madison",2021-01-19,0.12,518,0.983390533882721,16,NA
"Madison",2021-01-21,0.115,457,15.7342485421235,15,NA
"Madison",2021-01-22,0.103,457,12.7840769404754,18,NA
"Madison",2021-01-23,0.129,457,17.701029609889,21,NA
"Madison",2021-01-24,0.116,458,NA,NA,NA
"Madison",2021-01-24,0.114,457,17.701029609889,23,NA
"Madison",2021-01-25,0.115,457,15.7342485421235,26,NA
"Madison",2021-01-26,0.117,457,21.6345917454199,27,NA
"Madison",2021-01-28,0.076,458,3.93356213553088,30,NA
"Madison",2021-01-29,0.098,458,11.8006864065927,27,NA
"Madison",2021-01-30,0.086,458,11.8006864065927,23,NA
"Madison",2021-01-31,0.068,493,NA,NA,NA
"Madison",2021-01-31,0.063,458,11.8006864065927,26,NA
"Madison",2021-02-01,0.074,458,68.8373373717905,25,NA
"Madison",2021-02-02,0.074,458,70.8041184395559,22,NA
"Madison",2021-02-04,0.065,493,72.7708995073213,27,NA
"Madison",2021-02-05,0.041,493,67.8539468379077,26,NA
"Madison",2021-02-06,0.056,493,67.8539468379077,26,NA
"Madison",2021-02-07,0.026,415,NA,NA,NA
"Madison",2021-02-07,0.037,493,67.8539468379077,29,NA
"Madison",2021-02-08,0.012,493,9.83390533882721,32,NA
"Madison",2021-02-09,0.006,493,1.96678106776544,35,NA
"Madison",2021-02-11,0.042,415,0.983390533882721,36,NA
"Madison",2021-02-12,0.055,415,2.95017160164816,36,NA
"Madison",2021-02-13,0.065,415,1.96678106776544,35,NA
"Madison",2021-02-14,0.046,483,NA,NA,NA
"Madison",2021-02-14,0.149,415,1.96678106776544,11,NA
"Madison",2021-02-15,0.078,415,2.95017160164816,40,NA
"Madison",2021-02-16,0.086,415,6.88373373717905,54,NA
"Madison",2021-02-20,0.049,246,2.95017160164816,53,NA
"Madison",2021-02-21,0.046,483,NA,NA,NA
"Madison",2021-02-21,0.081,246,2.95017160164816,56,NA
"Madison",2021-02-22,0.132,246,5.90034320329633,49,NA
"Madison",2021-02-23,0.191,246,2.95017160164816,41,NA
"Madison",2021-02-25,0.045,483,4.9169526694136,37,NA
"Madison",2021-02-26,0.045,483,8.85051480494449,39,NA
"Madison",2021-02-27,0.038,483,13.7674674743581,42,NA
"Madison",2021-02-28,0.029,439,NA,NA,NA
"Madison",2021-02-28,0.041,483,13.7674674743581,46,NA
"Madison",2021-03-01,0.037,483,13.7674674743581,49,NA
"Madison",2021-03-04,0.061,439,13.7674674743581,54,NA
"Madison",2021-03-05,0.054,439,12.7840769404754,61,NA
"Madison",2021-03-06,0.039,439,12.7840769404754,76,NA
"Madison",2021-03-07,0.051,515,NA,NA,NA
"Madison",2021-03-07,0.043,439,12.7840769404754,60,NA
"Madison",2021-03-11,0.088,515,11.8006864065927,75,NA
"Madison",2021-03-12,0.086,515,10.8172958727099,73,NA
"Madison",2021-03-13,0.079,515,12.7840769404754,74,NA
"Madison",2021-03-14,0.058,233,NA,NA,NA
"Madison",2021-03-14,0.075,515,12.7840769404754,72,NA
"Madison",2021-03-15,0.093,515,15.7342485421235,67,NA
"Madison",2021-03-18,0.016,233,14.7508580082408,68,NA
"Madison",2021-03-19,0.02,233,12.7840769404754,71,NA
"Madison",2021-03-20,0.024,233,5.90034320329633,64,NA
"Madison",2021-03-21,0.034,476,NA,NA,NA
"Madison",2021-03-21,0.018,233,5.90034320329633,63,NA
"Madison",2021-03-22,0.021,233,5.90034320329633,66,NA
"Madison",2021-03-25,0.047,476,-1.96678106776544,64,NA
"Madison",2021-03-26,0.064,476,0,65,NA
"Madison",2021-03-27,0.078,476,4.9169526694136,71,NA
"Madison",2021-03-28,0.095,282,NA,NA,NA
"Madison",2021-03-28,0.065,476,4.9169526694136,71,NA
"Madison",2021-03-29,0.091,476,6.88373373717905,72,NA
"Madison",2021-04-02,0.043,282,6.88373373717905,73,NA
"Madison",2021-04-03,0.044,282,0,68,NA
"Madison",2021-04-04,0.035,236,NA,NA,NA
"Madison",2021-04-04,0.044,282,0,64,NA
"Madison",2021-04-08,0.013,236,0.983390533882721,82,NA
"Madison",2021-04-09,0.016,236,3.93356213553088,75,NA
"Madison",2021-04-10,0.015,236,8.85051480494449,70,NA
"Madison",2021-04-11,0.008,400,NA,NA,NA
"Madison",2021-04-11,0.012,236,8.85051480494449,73,NA
"Madison",2021-04-15,0.02,400,6.88373373717905,101,NA
"Madison",2021-04-16,0.042,400,5.90034320329633,92,NA
"Madison",2021-04-17,0.053,400,2.95017160164816,95,NA
"Madison",2021-04-18,0,385,NA,NA,NA
"Madison",2021-04-18,0.043,400,2.95017160164816,78,NA
"Madison",2021-04-19,0.042,400,2.95017160164816,78,NA
"Madison",2021-04-22,0.062,385,1.96678106776544,80,NA
"Madison",2021-04-23,0.075,385,2.95017160164816,88,NA
"Madison",2021-04-24,0.062,385,2.95017160164816,75,NA
"Madison",2021-04-25,0,214,NA,NA,NA
"Madison",2021-04-25,0.047,385,2.95017160164816,74,NA
"Madison",2021-04-26,0.045,385,3.93356213553088,73,NA
"Madison",2021-04-29,0.067,214,4.9169526694136,72,NA
"Madison",2021-04-30,0.069,214,1.96678106776544,71,NA
"Madison",2021-05-01,0.067,214,8.85051480494449,69,NA
"Madison",2021-05-02,0,450,NA,NA,NA
"Madison",2021-05-02,0.054,214,8.85051480494449,67,NA
"Madison",2021-05-03,0.052,214,7.86712427106177,71,NA
"Madison",2021-05-06,0.01,450,8.85051480494449,75,NA
"Madison",2021-05-07,0.006,450,13.7674674743581,82,NA
"Madison",2021-05-08,0.009,450,8.85051480494449,83,NA
"Madison",2021-05-09,0,425,NA,NA,NA
"Madison",2021-05-09,0.012,450,1.96678106776544,86,NA
"Madison",2021-05-10,0.006,450,0.983390533882721,88,NA
"Madison",2021-05-13,0.028,425,0,95,NA
"Madison",2021-05-14,0.034,425,-4.9169526694136,100,NA
"Madison",2021-05-15,0.058,425,-6.88373373717905,76,NA
"Madison",2021-05-16,0,259,NA,NA,NA
"Madison",2021-05-16,0.057,425,0,69,NA
"Madison",2021-05-17,0.069,425,2.95017160164816,65,NA
"Madison",2021-05-20,0.033,259,4.9169526694136,90,NA
"Madison",2021-05-21,0.037,259,4.9169526694136,79,NA
"Madison",2021-05-22,0.04,259,7.86712427106177,77,NA
"Madison",2021-05-23,0,463,NA,NA,NA
"Madison",2021-05-23,0.033,259,7.86712427106177,81,NA
"Madison",2021-05-24,0.038,259,7.86712427106177,84,NA
"Madison",2021-05-29,0.023,463,2.95017160164816,92,NA
"Madison",2021-05-30,0,418,NA,NA,NA
"Madison",2021-05-30,0.023,463,2.95017160164816,86,NA
"Madison",2021-05-31,0.017,463,0,88,NA
"Madison",2021-06-03,0.031,418,2.95017160164816,91,NA
"Madison",2021-06-04,0.032,418,2.95017160164816,92,NA
"Madison",2021-06-05,0.041,418,-1.96678106776544,97,NA
"Madison",2021-06-06,0,149,NA,NA,NA
"Madison",2021-06-06,0.027,418,-1.96678106776544,97,NA
"Madison",2021-06-07,0.027,418,0,99,NA
"Madison",2021-06-10,0.01,149,2.95017160164816,86,NA
"Madison",2021-06-11,0,149,3.93356213553088,88,NA
"Madison",2021-06-12,0,149,5.90034320329633,88,NA
"Madison",2021-06-13,0,345,NA,NA,NA
"Madison",2021-06-13,0,149,5.90034320329633,87,NA
"Madison",2021-06-14,0,149,3.93356213553088,89,NA
"Madison",2021-06-18,0,345,-2.95017160164816,93,NA
"Madison",2021-06-20,0,340,NA,NA,NA
"Madison",2021-06-21,0,345,-4.9169526694136,94,NA
"Madison",2021-06-25,0,340,-5.90034320329633,99,NA
"Madison",2021-06-27,0,316,NA,NA,NA
"Madison",2021-07-04,NA,124,NA,NA,NA
"Madison",2021-07-05,0.029,316,6.88373373717905,80,NA
"Madison",2021-07-11,NA,313,NA,NA,NA
"Madison",2021-07-12,0.013,124,3.93356213553088,64,NA
"Madison",2021-07-16,0.07,313,0.983390533882721,59,NA
"Madison",2021-07-18,NA,NA,NA,NA,NA
"Madison",2021-07-19,0.024,313,1.96678106776544,50,NA
"Madison",2021-07-23,0.045,313,11.8006864065927,54,NA
"Madison",2021-07-25,NA,NA,NA,NA,NA
"Madison",2021-07-26,0.125,313,16.7176390760063,30,NA
"Madison",2021-07-30,0.042,313,15.7342485421235,25,NA
"Madison",2021-07-31,0.051,313,17.701029609889,24,NA
"Madison",2021-08-01,NA,NA,NA,NA,NA
"Madison",2021-08-01,0.066,313,17.701029609889,26,NA
"Madison",2021-08-02,0.062,313,21.6345917454199,28,NA
"Madison",2021-08-06,0.234,313,27.5349349487162,26,NA
"Madison",2021-08-08,NA,NA,NA,NA,NA
"Madison",2021-08-08,0.279,313,28.5183254825989,23,NA
"Madison",2021-08-09,0.272,313,32.4518876181298,21,NA
"Madison",2021-08-10,0.235,313,41.3024024230743,23,NA
"Madison",2021-08-13,0.167,313,38.3522308214261,22,NA
"Madison",2021-08-15,NA,NA,NA,NA,NA
"Madison",2021-08-15,0.119,313,37.3688402875434,27,NA
"Madison",2021-08-16,0.108,313,37.3688402875434,30,NA
"Madison",2021-08-22,NA,NA,NA,NA,NA
"Madison",2021-08-22,0.111,313,34.4186686858952,21,NA
"Madison",2021-08-23,0.125,313,25.5681538809507,20,NA
"Madison",2021-08-24,0.105,313,31.4684970842471,21,NA
"Madison",2021-08-27,0.297,313,32.4518876181298,26,NA
"Madison",2021-08-29,NA,NA,NA,NA,NA
"Madison",2021-08-29,0.339,313,44.2525740247224,16,NA
"Madison",2021-08-30,0.281,313,48.1861361602533,13,NA
"Madison",2021-08-31,0.219,313,51.1363077619015,12,NA
"Madison",2021-09-04,0.156,313,46.2193550924879,16,NA
"Madison",2021-09-05,NA,NA,NA,NA,NA
"Madison",2021-09-05,0.175,313,46.2193550924879,17,NA
"Madison",2021-09-06,0.172,313,49.169526694136,17,NA
"Madison",2021-09-07,0.181,313,43.2691834908397,16,NA
"Madison",2021-09-10,0.17,313,33.4352781520125,17,NA
"Madison",2021-09-11,0.107,313,35.402059219778,13,NA
"Madison",2021-09-12,NA,NA,NA,NA,NA
"Madison",2021-09-12,0.103,313,35.402059219778,15,NA
"Madison",2021-09-13,0.104,313,32.4518876181298,15,NA
"Madison",2021-09-14,0.109,313,27.5349349487162,15,NA
"Madison",2021-09-17,0.095,313,23.6013728131853,14,NA
"Madison",2021-09-18,0.148,313,19.6678106776544,11,NA
"Madison",2021-09-19,NA,NA,NA,NA,NA
"Madison",2021-09-19,0.168,313,19.6678106776544,12,NA
"Madison",2021-09-20,0.169,313,12.7840769404754,10,NA
"Madison",2021-09-21,0.154,313,20.6512012115371,17,NA
"Madison",2021-09-24,0.134,313,17.701029609889,21,NA
"Madison",2021-09-25,0.141,313,18.6844201437717,23,NA
"Madison",2021-09-26,NA,NA,NA,NA,NA
"Madison",2021-09-26,0.141,313,18.6844201437717,26,NA
"Madison",2021-09-27,0.144,313,26.5515444148335,28,NA
"Madison",2021-09-28,0.068,313,21.6345917454199,24,NA
"Madison",2021-10-01,0.061,313,18.6844201437717,26,NA
"Madison",2021-10-02,0.058,313,17.701029609889,25,NA
"Madison",2021-10-03,NA,NA,NA,NA,NA
"Madison",2021-10-03,0.065,313,17.701029609889,23,NA
"Madison",2021-10-04,0.057,313,13.7674674743581,21,NA
"Madison",2021-10-05,0.161,313,17.701029609889,23,NA
"Madison",2021-10-09,0.151,313,16.7176390760063,25,NA
"Madison",2021-10-10,NA,NA,NA,NA,NA
"Madison",2021-10-10,0.141,313,16.7176390760063,30,NA
"Madison",2021-10-11,0.131,313,15.7342485421235,29,NA
"Madison",2021-10-12,0.148,313,13.7674674743581,29,NA
"Madison",2021-10-15,0.154,313,24.584763347068,32,NA
"Madison",2021-10-16,0.144,313,19.6678106776544,34,NA
"Madison",2021-10-17,NA,NA,NA,NA,NA
"Madison",2021-10-17,0.137,313,19.6678106776544,33,NA
"Madison",2021-10-18,0.132,313,19.6678106776544,28,NA
"Madison",2021-10-19,0.058,313,19.6678106776544,25,NA
"Madison",2021-10-22,0.039,313,14.7508580082408,35,NA
"Madison",2021-10-23,0.037,313,18.6844201437717,35,NA
"Madison",2021-10-24,NA,NA,NA,NA,NA
"Madison",2021-10-24,0.036,313,18.6844201437717,38,NA
"Madison",2021-10-25,0.036,313,17.701029609889,43,NA
"Madison",2021-10-26,0.089,313,14.7508580082408,43,NA
"Madison",2021-10-29,0.098,313,8.85051480494449,38,NA
"Madison",2021-10-30,0.118,313,6.88373373717905,38,NA
"Madison",2021-10-31,NA,NA,NA,NA,NA
"Madison",2021-10-31,0.135,313,6.88373373717905,37,NA
"Madison",2021-11-01,0.163,313,7.86712427106177,39,NA
"Madison",2021-11-02,0.138,313,9.83390533882721,37,NA
"Madison",2021-11-05,0.086,313,6.88373373717905,42,NA
"Madison",2021-11-06,0.057,313,6.88373373717905,31,NA
"Madison",2021-11-07,NA,NA,NA,NA,NA
"Madison",2021-11-07,0.047,313,6.88373373717905,29,NA
"Madison",2021-11-09,0.026,313,0,27,NA
"Madison",2021-11-12,0.024,313,-0.983390533882721,34,NA
"Madison",2021-11-13,0.023,313,-0.983390533882721,38,NA
"Madison",2021-11-14,NA,NA,NA,NA,NA
"Madison",2021-11-14,0.029,313,6.88373373717905,36,NA
"Madison",2021-11-15,0.026,313,5.90034320329633,33,NA
"Madison",2021-11-16,0.033,313,13.7674674743581,36,NA
"Madison",2021-11-20,0.098,313,10.8172958727099,38,NA
"Madison",2021-11-21,0.034,313,2.95017160164816,38,NA
"Madison",2021-11-26,0.105,313,8.85051480494449,55,NA
"Madison",2021-11-27,0.095,313,4.9169526694136,53,NA
"Madison",2021-11-28,0.077,313,4.9169526694136,50,NA
"Madison",2021-11-29,0.034,313,7.86712427106177,42,NA
"Madison",2021-11-30,0.108,313,7.86712427106177,37,NA
"Madison",2021-12-03,0.09,313,10.8172958727099,25,NA
"Madison",2021-12-04,0.086,313,10.8172958727099,24,NA
"Madison",2021-12-05,NA,NA,NA,NA,NA
"Madison",2021-12-06,0.081,313,8.85051480494449,26,NA
"Madison",2021-12-07,0.097,313,9.83390533882721,29,NA
"Madison",2021-12-11,0.059,313,6.88373373717905,31,NA
"Madison",2021-12-12,NA,NA,NA,NA,NA
"Madison",2021-12-12,0.062,313,6.88373373717905,30,NA
"Madison",2021-12-13,0.033,313,6.88373373717905,37,NA
"Madison",2021-12-14,0.052,313,4.9169526694136,28,NA
"Madison",2021-12-17,0.088,313,5.90034320329633,30,NA
"Madison",2021-12-18,0.095,313,4.9169526694136,33,NA
"Madison",2021-12-19,0.099,313,5.90034320329633,32,NA
"Madison",2021-12-24,0.2,313,12.7840769404754,26,NA
"Madison",2021-12-25,0.233,313,13.7674674743581,31,NA
"Madison",2021-12-26,0.273,313,13.7674674743581,25,NA
"Madison",2021-12-27,0.301,313,15.7342485421235,25,NA
"Madison",2021-12-31,0.333,313,12.7840769404754,23,NA
