"Date","Group","Cases_Cumulative","Cases_PCT","Cases_Daily","Deaths_Cumulative","Deaths_PCT","Deaths_Daily","Group_Type"
2020-07-23,"60-64 years",1996,0.0657812345516264,51,80,0.103359173126615,2,"Age"
2020-07-23,"65-69 years",1449,0.0477540124575685,30,88,0.113695090439276,0,"Age"
2020-07-23,"70-74 years",914,0.0301222687275484,21,84,0.108527131782946,0,"Age"
2020-07-23,"75-79 years",657,0.0216524404310714,4,90,0.116279069767442,1,"Age"
2020-07-23,"80+ years",1189,0.0391853145700821,14,299,0.386304909560723,4,"Age"
2020-07-23,"Unknown",19,0.000626174076393237,-1,0,0,0,"Age"
2020-05-21,"Female",6593,0.45607360265634,6593,190,0.38854805725971,190,"Gender"
2020-05-21,"Male",7583,0.52455727725512,7583,268,0.5480572597137,268,"Gender"
2020-05-21,"Unknown",280,0.01936912008854,280,31,0.06339468302658,31,"Gender"
2020-05-27,"Female",6709,0.454,116,192,0.39,2,"Gender"
2020-05-27,"Male",7796,0.527,213,269,0.547,1,"Gender"
2020-05-27,"Unknown",281,0.019,1,31,0.0630081300813,0,"Gender"
2020-05-29,"Female",6718,0.452,9,192,0.391,0,"Gender"
2020-05-29,"Male",7878,0.53,82,268,0.546,-1,"Gender"
2020-05-29,"Unknown",282,0.019,1,31,0.063,0,"Gender"
2020-05-30,"Female",6722,0.45038525963149,4,192,0.38866396761134,0,"Gender"
2020-05-30,"Male",7921,0.5307202680067,43,271,0.54858299595142,3,"Gender"
2020-05-30,"Unknown",282,0.01889447236181,0,31,0.06275303643725,0,"Gender"
2020-06-01,"Female",6751,0.451,29,192,0.389,0,"Gender"
2020-06-01,"Male",7936,0.53,15,271,0.549,0,"Gender"
2020-06-01,"Unknown",283,0.0189044756179,1,31,0.063,0,"Gender"
2020-06-02,"Female",6760,0.451,9,193,0.39,1,"Gender"
2020-06-02,"Male",7948,0.53,12,271,0.547,0,"Gender"
2020-06-02,"Unknown",283,0.019,0,31,0.063,0,"Gender"
2020-06-04,"Female",6777,0.448,17,272,0.41,79,"Gender"
2020-06-04,"Male",8066,0.533,118,364,0.548,93,"Gender"
2020-06-04,"Unknown",284,0.019,1,28,0.0421686746988,-3,"Gender"
2020-06-05,"Female",6777,0.448,0,272,0.41,0,"Gender"
2020-06-05,"Male",8079,0.534,13,364,0.548,0,"Gender"
2020-06-05,"Unknown",284,0.019,0,28,0.0421686746988,0,"Gender"
2020-06-06,"Female",6778,0.447,1,272,0.41,0,"Gender"
2020-06-06,"Male",8108,0.534,29,364,0.548,0,"Gender"
2020-06-06,"Unknown",284,0.019,0,28,0.0421686746988,0,"Gender"
2020-06-08,"Female",6778,0.44680290046144,0,272,0.40963855421687,0,"Gender"
2020-06-08,"Male",8108,0.53447593935399,0,364,0.54819277108434,0,"Gender"
2020-06-08,"Unknown",284,0.01872116018457,0,28,0.0421686746988,0,"Gender"
2020-06-09,"Female",6778,44.680290046,0,272,40.963855422,0,"Gender"
2020-06-09,"Male",8108,53.447593935,0,364,54.819277108,0,"Gender"
2020-06-09,"Unknown",284,1.8721160185,0,28,4.2168674699,0,"Gender"
2020-06-10,"Female",6962,0.448784890092181,184,272,0.409638554216867,0,"Gender"
2020-06-10,"Male",8264,0.532714497518211,156,364,0.548192771084337,0,"Gender"
2020-06-10,"Unknown",287,0.0185006123896087,3,28,0.0421686746987952,0,"Gender"
2020-06-11,"Female",6980,0.44873031179685,18,272,0.409638554216867,0,"Gender"
2020-06-11,"Male",8288,0.532819029251045,24,364,0.548192771084337,0,"Gender"
2020-06-11,"Unknown",287,0.0184506589521054,0,28,0.0421686746987952,0,"Gender"
2020-06-12,"Female",7006,0.448527528809219,26,272,0.409638554216867,0,"Gender"
2020-06-12,"Male",8325,0.532970550576184,37,364,0.548192771084337,0,"Gender"
2020-06-12,"Unknown",289,0.0185019206145967,2,28,0.0421686746987952,0,"Gender"
2020-06-15,"Female",7006,0.446754240530545,0,272,0.409638554216867,0,"Gender"
2020-06-15,"Male",8386,0.534753220252519,61,364,0.548192771084337,0,"Gender"
2020-06-15,"Unknown",290,0.0184925392169366,1,28,0.0421686746987952,0,"Gender"
2020-06-16,"Female",7006,0.446497992479765,0,272,0.409638554216867,0,"Gender"
2020-06-16,"Male",8395,0.535020075202345,9,364,0.548192771084337,0,"Gender"
2020-06-16,"Unknown",290,0.0184819323178892,0,28,0.0421686746987952,0,"Gender"
2020-06-17,"Female",9039,0.49269595552164,2033,272,0.409638554216867,0,"Gender"
2020-06-17,"Male",9141,0.498255750572332,746,364,0.548192771084337,0,"Gender"
2020-06-17,"Unknown",166,0.00904829390602856,-124,28,0.0421686746987952,0,"Gender"
2020-06-18,"Female",9250,0.492991525875393,211,272,0.409638554216867,0,"Gender"
2020-06-18,"Male",9338,0.497681607418856,197,364,0.548192771084337,0,"Gender"
2020-06-18,"Unknown",175,0.00932686670575068,9,28,0.0421686746987952,0,"Gender"
2020-06-19,"Female",9400,0.493386521100147,150,272,0.409638554216867,0,"Gender"
2020-06-19,"Male",9477,0.497428091538946,139,364,0.548192771084337,0,"Gender"
2020-06-19,"Unknown",175,0.00918538736090699,0,28,0.0421686746987952,0,"Gender"
2020-06-20,"Female",9535,0.493045141941155,135,271,0.409365558912387,-1,"Gender"
2020-06-20,"Male",9626,0.497750659289519,149,363,0.54833836858006,-1,"Gender"
2020-06-20,"Unknown",178,0.00920419876932623,3,28,0.0422960725075529,0,"Gender"
2020-06-21,"Female",9599,0.492508978963571,64,271,0.409365558912387,0,"Gender"
2020-06-21,"Male",9709,0.498152898922524,83,363,0.54833836858006,0,"Gender"
2020-06-21,"Unknown",182,0.00933812211390457,4,28,0.0422960725075529,0,"Gender"
2020-06-22,"Female",9649,0.491593641736295,50,271,0.409365558912387,0,"Gender"
2020-06-22,"Male",9801,0.499337680864072,92,363,0.54833836858006,0,"Gender"
2020-06-22,"Unknown",178,0.00906867739963318,-4,28,0.0422960725075529,0,"Gender"
2020-06-23,"Female",9757,0.491593641736295,108,271,0.409365558912387,0,"Gender"
2020-06-23,"Male",9980,0.499337680864072,179,363,0.54833836858006,0,"Gender"
2020-06-23,"Unknown",183,0.00906867739963318,5,28,0.0422960725075529,0,"Gender"
2020-06-24,"Female",9902,0.48886694643298,145,271,0.409365558912387,0,"Gender"
2020-06-24,"Male",10167,0.501950135768946,187,363,0.54833836858006,0,"Gender"
2020-06-24,"Unknown",186,0.00918291779807455,3,28,0.0422960725075529,0,"Gender"
2020-06-25,"Female",10055,0.488604888478546,153,271,0.409365558912387,0,"Gender"
2020-06-25,"Male",10336,0.502259585013849,169,363,0.54833836858006,0,"Gender"
2020-06-25,"Unknown",188,0.00913552650760484,2,28,0.0422960725075529,0,"Gender"
2020-06-27,"Female",10272,0.486363636363636,217,271,0.409365558912387,0,"Gender"
2020-06-27,"Male",10656,0.504545454545455,320,363,0.54833836858006,0,"Gender"
2020-06-27,"Unknown",192,0.00909090909090909,4,28,0.0422960725075529,0,"Gender"
2020-06-28,"Female",10330,0.485843288495908,58,271,0.409365558912387,0,"Gender"
2020-06-28,"Male",10740,0.505126516790518,84,363,0.54833836858006,0,"Gender"
2020-06-28,"Unknown",192,0.00903019471357351,0,28,0.0422960725075529,0,"Gender"
2020-06-29,"Female",10345,0.485908877407233,15,271,0.409365558912387,0,"Gender"
2020-06-29,"Male",10753,0.505072804133396,13,363,0.54833836858006,0,"Gender"
2020-06-29,"Unknown",192,0.0090183184593706,0,28,0.0422960725075529,0,"Gender"
2020-06-30,"Female",10371,0.48551097795047,26,271,0.409365558912387,0,"Gender"
2020-06-30,"Male",10800,0.505594307382613,47,363,0.54833836858006,0,"Gender"
2020-06-30,"Unknown",190,0.00889471466691634,-2,28,0.0422960725075529,0,"Gender"
2020-07-01,"Female",10667,48.574681239,296,271,40.936555891,0,"Gender"
2020-07-01,"Male",11090,50.500910747,290,363,54.833836858,0,"Gender"
2020-07-01,"Unknown",203,0.9244080146,13,28,4.2296072508,0,"Gender"
2020-07-02,"Female",10834,0.484938006356027,167,271,0.409365558912387,0,"Gender"
2020-07-02,"Male",11299,0.505751756859586,209,363,0.54833836858006,0,"Gender"
2020-07-02,"Unknown",208,0.00931023678438745,5,28,0.0422960725075529,0,"Gender"
2020-07-03,"Female",10965,0.483636203246295,131,271,0.409365558912387,0,"Gender"
2020-07-03,"Male",11496,0.507057163020466,197,363,0.54833836858006,0,"Gender"
2020-07-03,"Unknown",211,0.00930663373323924,3,28,0.0422960725075529,0,"Gender"
2020-07-04,"Female",11161,0.483935307635607,196,285,0.419734904270987,14,"Gender"
2020-07-04,"Male",11687,0.506742401248753,191,391,0.575846833578792,28,"Gender"
2020-07-04,"Unknown",215,0.00932229111563977,4,3,0.00441826215022091,-25,"Gender"
2020-07-05,"Female",11194,0.48389746249946,33,285,0.419117647058824,0,"Gender"
2020-07-05,"Male",11727,0.506938140319025,40,392,0.576470588235294,1,"Gender"
2020-07-05,"Unknown",212,0.00916439718151558,-3,3,0.00441176470588235,0,"Gender"
2020-07-06,"Female",11250,0.484037518285862,56,285,0.419117647058824,0,"Gender"
2020-07-06,"Male",11778,0.506755012477412,51,392,0.576470588235294,0,"Gender"
2020-07-06,"Unknown",214,0.00920746923672662,2,3,0.00441176470588235,0,"Gender"
2020-07-07,"Female",11432,0.484263142288304,182,288,0.41799709724238,3,"Gender"
2020-07-07,"Male",11944,0.505951624518151,166,398,0.577648766328012,6,"Gender"
2020-07-07,"Unknown",231,0.00978523319354429,17,3,0.00435413642960813,0,"Gender"
2020-07-08,"Female",11633,48.301777113,201,289,41.702741703,1,"Gender"
2020-07-08,"Male",12201,50.660189337,257,401,57.864357864,3,"Gender"
2020-07-08,"Unknown",250,1.0380335492,19,3,0.4329004329,0,"Gender"
2020-07-09,"Female",11798,0.482358232143587,165,292,0.415362731152205,3,"Gender"
2020-07-09,"Male",12396,0.506807310192567,195,408,0.580369843527738,7,"Gender"
2020-07-09,"Unknown",265,0.0108344576638456,15,3,0.0042674253200569,0,"Gender"
2020-07-10,"Female",11928,48.178366589,130,292,41.126760563,0,"Gender"
2020-07-10,"Male",12560,50.731076824,164,415,58.450704225,7,"Gender"
2020-07-10,"Unknown",270,1.0905565878,5,3,0.4225352113,0,"Gender"
2020-07-11,"Female",12152,48.048712981,224,295,41.143654114,3,"Gender"
2020-07-11,"Male",12845,50.788818157,285,419,58.437935844,4,"Gender"
2020-07-11,"Unknown",294,1.1624688624,24,3,0.4184100418,0,"Gender"
2020-07-12,"Female",12215,0.480187121629059,63,296,0.411682892906815,1,"Gender"
2020-07-12,"Male",12933,0.508412611054328,88,420,0.584144645340751,1,"Gender"
2020-07-12,"Unknown",290,0.0114002673166129,-4,3,0.00417246175243394,0,"Gender"
2020-07-13,"Female",12227,0.480149224425682,12,297,0.4125,1,"Gender"
2020-07-13,"Male",12945,0.508344786962498,12,420,0.583333333333333,0,"Gender"
2020-07-13,"Unknown",293,0.0115059886118201,3,3,0.00416666666666667,0,"Gender"
2020-07-14,"Female",12249,48.042830248,22,299,41.585535466,2,"Gender"
2020-07-14,"Male",12955,50.811892062,10,419,58.275382476,-1,"Gender"
2020-07-14,"Unknown",292,1.1452776906,-1,1,0.1390820584,-2,"Gender"
2020-07-15,"Female",12560,47.807551766,311,300,41.208791209,1,"Gender"
2020-07-15,"Male",13369,50.886875761,414,427,58.653846154,8,"Gender"
2020-07-15,"Unknown",343,1.3055724726,51,1,0.1373626374,0,"Gender"
2020-07-16,"Female",12852,47.706013363,292,303,41.224489796,3,"Gender"
2020-07-16,"Male",13723,50.939123979,354,431,58.639455782,4,"Gender"
2020-07-16,"Unknown",365,1.3548626578,22,1,0.1360544218,0,"Gender"
2020-07-17,"Female",13014,47.447863497,162,305,41.216216216,2,"Gender"
2020-07-17,"Male",14044,51.203150066,321,434,58.648648649,3,"Gender"
2020-07-17,"Unknown",370,1.3489864372,5,1,0.1351351351,0,"Gender"
2020-07-18,"Female",13153,46.996819952,139,310,41.388518024,5,"Gender"
2020-07-18,"Male",14459,51.663272234,415,438,58.477970628,4,"Gender"
2020-07-18,"Unknown",375,1.3399078143,5,1,0.1335113485,0,"Gender"
2020-07-19,"Female",13244,46.956213437,91,312,41.434262948,2,"Gender"
2020-07-19,"Male",14586,51.714235065,127,440,58.432934927,2,"Gender"
2020-07-19,"Unknown",375,1.329551498,0,1,0.1328021248,0,"Gender"
2020-07-20,"Female",13257,0.469440509915014,13,312,0.414342629482072,0,"Gender"
2020-07-20,"Male",14607,0.517245042492918,21,440,0.584329349269588,0,"Gender"
2020-07-20,"Unknown",376,0.013314447592068,1,1,0.00132802124833997,0,"Gender"
2020-07-21,"Female",13347,0.466580437670419,90,313,0.412928759894459,1,"Gender"
2020-07-21,"Male",14882,0.520240508984129,275,444,0.585751978891821,4,"Gender"
2020-07-21,"Unknown",377,0.013179053345452,1,1,0.00131926121372032,0,"Gender"
2020-07-22,"Female",13566,0.458496687846424,219,315,0.412303664921466,2,"Gender"
2020-07-22,"Male",15634,0.528389887792348,752,448,0.586387434554974,4,"Gender"
2020-07-22,"Unknown",388,0.0131134243612275,11,1,0.00130890052356021,0,"Gender"
2020-07-23,"Female",13704,0.451636291731207,138,319,0.412144702842377,4,"Gender"
2020-07-23,"Male",16187,0.533467356556702,553,454,0.58656330749354,6,"Gender"
2020-07-23,"Unknown",452,0.0148963517120918,64,1,0.00129198966408269,0,"Gender"
2020-05-21,"Asian",492,0.03403431101273,492,6,0.01226993865031,6,"Race"
2020-05-21,"Black",2219,0.15350027670172,2219,67,0.13701431492843,67,"Race"
2020-05-21,"Hispanic",5754,0.39803541781959,5754,120,0.24539877300614,120,"Race"
2020-05-21,"Other",96,0.00664084117322,96,2,0.0040899795501,2,"Race"
2020-05-21,"Unknown",1896,0.131156613171,1896,114,0.23312883435583,114,"Race"
2020-05-21,"White",3999,0.27663254012175,3999,180,0.3680981595092,180,"Race"
2020-05-27,"Asian",498,0.034,6,6,0.012,0,"Race"
2020-05-27,"Black",2315,0.157,96,67,0.136,0,"Race"
2020-05-27,"Hispanic",5873,0.397,119,122,0.2479674796748,2,"Race"
2020-05-27,"Other",96,0.006,0,2,0.004,0,"Race"
2020-05-27,"Unknown",1939,0.131,43,114,0.232,0,"Race"
2020-05-27,"White",4065,0.275,66,181,0.368,1,"Race"
2020-05-29,"Asian",498,0.033,0,6,0.0122199592668,0,"Race"
2020-05-29,"Black",2341,0.157,26,67,0.136,0,"Race"
2020-05-29,"Hispanic",5912,0.397,39,122,0.248,0,"Race"
2020-05-29,"Other",96,0.006,0,1,0.0020366598778,-1,"Race"
2020-05-29,"Unknown",1938,0.13,-1,114,0.232,0,"Race"
2020-05-29,"White",4093,0.275,28,181,0.369,0,"Race"
2020-05-30,"Asian",498,0.03336683417085,0,6,0.01214574898785,0,"Race"
2020-05-30,"Black",2360,0.15812395309883,19,67,0.13562753036437,0,"Race"
2020-05-30,"Hispanic",5923,0.39685092127303,11,122,0.24696356275304,0,"Race"
2020-05-30,"Other",96,0.00643216080402,0,1,0.00202429149798,0,"Race"
2020-05-30,"Unknown",1941,0.13005025125628,3,115,0.23279352226721,1,"Race"
2020-05-30,"White",4107,0.27517587939698,14,183,0.37044534412955,2,"Race"
2020-06-01,"Asian",500,0.033,2,6,0.012,0,"Race"
2020-06-01,"Black",2365,0.158,5,67,0.136,0,"Race"
2020-06-01,"Hispanic",5951,0.398,28,122,0.247,0,"Race"
2020-06-01,"Other",96,0.0064128256513,0,1,0.002,0,"Race"
2020-06-01,"Unknown",1942,0.13,1,115,0.233,0,"Race"
2020-06-01,"White",4116,0.2749498997996,9,183,0.37,0,"Race"
2020-06-02,"Asian",500,0.033,0,6,0.012,0,"Race"
2020-06-02,"Black",2369,0.158,4,67,0.135,0,"Race"
2020-06-02,"Hispanic",5963,0.398,12,123,0.248,1,"Race"
2020-06-02,"Other",96,0.006,0,1,0.0020202020202,0,"Race"
2020-06-02,"Unknown",1942,0.13,0,115,0.232,0,"Race"
2020-06-02,"White",4121,0.275,5,183,0.37,0,"Race"
2020-06-04,"Asian",503,0.033,3,13,0.02,7,"Race"
2020-06-04,"Black",2404,0.159,35,85,0.128,18,"Race"
2020-06-04,"Hispanic",6018,0.398,55,171,0.258,48,"Race"
2020-06-04,"Other",97,0.006,1,5,0.008,4,"Race"
2020-06-04,"Unknown",1948,0.129,6,121,0.182,6,"Race"
2020-06-04,"White",4157,0.275,36,269,0.405,86,"Race"
2020-06-05,"Asian",503,0.033,0,13,0.02,0,"Race"
2020-06-05,"Black",2407,0.159,3,85,0.128,0,"Race"
2020-06-05,"Hispanic",6023,0.398,5,171,0.258,0,"Race"
2020-06-05,"Other",97,0.006,0,5,0.008,0,"Race"
2020-06-05,"Unknown",1949,0.129,1,121,0.182,0,"Race"
2020-06-05,"White",4161,0.275,4,269,0.405,0,"Race"
2020-06-06,"Asian",503,0.033,0,13,0.02,0,"Race"
2020-06-06,"Black",2413,0.159,6,85,0.128,0,"Race"
2020-06-06,"Hispanic",6034,0.3977587343441,11,171,0.258,0,"Race"
2020-06-06,"Other",97,0.006,0,5,0.008,0,"Race"
2020-06-06,"Unknown",1949,0.128,0,121,0.182,0,"Race"
2020-06-06,"White",4174,0.275,13,269,0.405,0,"Race"
2020-06-08,"Asian",503,0.03315754779169,0,13,0.01957831325301,0,"Race"
2020-06-08,"Black",2413,0.15906394199077,0,85,0.12801204819277,0,"Race"
2020-06-08,"Hispanic",6034,0.3977587343441,0,171,0.25753012048193,0,"Race"
2020-06-08,"Other",97,0.00639419907713,0,5,0.00753012048193,0,"Race"
2020-06-08,"Unknown",1949,0.12847725774555,0,121,0.18222891566265,0,"Race"
2020-06-08,"White",4174,0.27514831905076,0,269,0.40512048192771,0,"Race"
2020-06-09,"Asian",503,3.3157547792,0,13,1.9578313253,0,"Race"
2020-06-09,"Black",2413,15.906394199,0,85,12.801204819,0,"Race"
2020-06-09,"Hispanic",6034,39.775873434,0,171,25.753012048,0,"Race"
2020-06-09,"Other",97,0.6394199077,0,5,0.7530120482,0,"Race"
2020-06-09,"Unknown",1949,12.847725775,0,121,18.222891566,0,"Race"
2020-06-09,"White",4174,27.514831905,0,269,40.512048193,0,"Race"
2020-06-10,"Asian",518,0.0333913491910011,15,13,0.019578313253012,0,"Race"
2020-06-10,"Black",2523,0.162637787661961,110,85,0.128012048192771,0,"Race"
2020-06-10,"Hispanic",6178,0.398246631857152,144,171,0.257530120481928,0,"Race"
2020-06-10,"Other",99,0.00638174434345388,2,5,0.00753012048192771,0,"Race"
2020-06-10,"Unknown",1980,0.127634886869078,31,121,0.182228915662651,0,"Race"
2020-06-10,"White",4215,0.271707600077354,41,269,0.405120481927711,0,"Race"
2020-06-11,"Asian",519,0.0333654773384764,1,13,0.019578313253012,0,"Race"
2020-06-11,"Black",2528,0.162520090003214,5,85,0.128012048192771,0,"Race"
2020-06-11,"Hispanic",6204,0.398842815814851,26,171,0.257530120481928,0,"Race"
2020-06-11,"Other",99,0.00636451301832208,0,5,0.00753012048192771,0,"Race"
2020-06-11,"Unknown",1981,0.127354548376728,1,121,0.182228915662651,0,"Race"
2020-06-11,"White",4224,0.271552555448409,9,269,0.405120481927711,0,"Race"
2020-06-12,"Asian",519,0.0332266325224072,0,13,0.019578313253012,0,"Race"
2020-06-12,"Black",2532,0.162099871959027,4,85,0.128012048192771,0,"Race"
2020-06-12,"Hispanic",6271,0.401472471190781,67,171,0.257530120481928,0,"Race"
2020-06-12,"Other",99,0.00633802816901408,0,5,0.00753012048192771,0,"Race"
2020-06-12,"Unknown",1969,0.126056338028169,-12,121,0.182228915662651,0,"Race"
2020-06-12,"White",4230,0.270806658130602,6,269,0.405120481927711,0,"Race"
2020-06-15,"Asian",519,0.0330952684606555,0,13,0.019578313253012,0,"Race"
2020-06-15,"Black",2552,0.162734345109042,20,85,0.128012048192771,0,"Race"
2020-06-15,"Hispanic",6286,0.400841729371254,15,171,0.257530120481928,0,"Race"
2020-06-15,"Other",99,0.0063129702844025,0,5,0.00753012048192771,0,"Race"
2020-06-15,"Unknown",1969,0.125557964545339,0,121,0.182228915662651,0,"Race"
2020-06-15,"White",4257,0.271457722229307,27,269,0.405120481927711,0,"Race"
2020-06-17,"Asian",563,0.0306878883680366,44,13,0.019578313253012,0,"Race"
2020-06-17,"Black",2182,0.118936007849122,-370,85,0.128012048192771,0,"Race"
2020-06-17,"Hispanic",6382,0.347868745230568,96,171,0.257530120481928,0,"Race"
2020-06-17,"Other",109,0.00594134961299466,10,5,0.00753012048192771,0,"Race"
2020-06-17,"Unknown",4083,0.222555325411534,2114,121,0.182228915662651,0,"Race"
2020-06-17,"White",5027,0.274010683527744,770,269,0.405120481927711,0,"Race"
2020-06-18,"Asian",570,0.0303789372701594,7,13,0.019578313253012,0,"Race"
2020-06-18,"Black",2222,0.118424558972446,40,85,0.128012048192771,0,"Race"
2020-06-18,"Hispanic",6523,0.34765229440921,141,171,0.257530120481928,0,"Race"
2020-06-18,"Other",112,0.00596919469168043,3,5,0.00753012048192771,0,"Race"
2020-06-18,"Unknown",4218,0.224804135799179,135,121,0.182228915662651,0,"Race"
2020-06-18,"White",5118,0.272770878857326,91,269,0.405120481927711,0,"Race"
2020-06-19,"Asian",580,0.0304429981104346,10,13,0.019578313253012,0,"Race"
2020-06-19,"Black",2263,0.118780180558472,41,85,0.128012048192771,0,"Race"
2020-06-19,"Hispanic",6613,0.347102666386731,90,171,0.257530120481928,0,"Race"
2020-06-19,"Other",112,0.00587864791098047,0,5,0.00753012048192771,0,"Race"
2020-06-19,"Unknown",4301,0.225750577367206,83,121,0.182228915662651,0,"Race"
2020-06-19,"White",5183,0.272044929666177,65,269,0.405120481927711,0,"Race"
2020-06-20,"Asian",583,0.0301463364186359,3,13,0.0196374622356495,0,"Race"
2020-06-20,"Black",2293,0.118568695382388,30,85,0.128398791540786,0,"Race"
2020-06-20,"Hispanic",6728,0.347898029887792,115,171,0.258308157099698,0,"Race"
2020-06-20,"Other",113,0.00584311494906665,1,5,0.00755287009063444,0,"Race"
2020-06-20,"Unknown",4374,0.226175086612545,73,119,0.1797583081571,-2,"Race"
2020-06-20,"White",5248,0.271368736749573,65,269,0.406344410876133,0,"Race"
2020-06-21,"Asian",585,0.030015392508979,2,13,0.0196374622356495,0,"Race"
2020-06-21,"Black",2313,0.118676244227809,20,85,0.128398791540786,0,"Race"
2020-06-21,"Hispanic",6809,0.34935864545921,81,171,0.258308157099698,0,"Race"
2020-06-21,"Other",114,0.00584915341200616,1,5,0.00755287009063444,0,"Race"
2020-06-21,"Unknown",4395,0.225500256541816,21,119,0.1797583081571,0,"Race"
2020-06-21,"White",5274,0.27060030785018,26,269,0.406344410876133,0,"Race"
2020-06-22,"Asian",588,0.0299572039942939,3,13,0.0196374622356495,0,"Race"
2020-06-22,"Black",2346,0.119523130222132,33,85,0.128398791540786,0,"Race"
2020-06-22,"Hispanic",6884,0.350723456286937,75,171,0.258308157099698,0,"Race"
2020-06-22,"Other",115,0.00585897697167312,1,5,0.00755287009063444,0,"Race"
2020-06-22,"Unknown",4390,0.223660077440391,-5,119,0.1797583081571,0,"Race"
2020-06-22,"White",5305,0.270277155084573,31,269,0.406344410876133,0,"Race"
2020-06-23,"Asian",593,0.0297690763052209,5,13,0.0196374622356495,0,"Race"
2020-06-23,"Black",2391,0.120030120481928,45,85,0.128398791540786,0,"Race"
2020-06-23,"Hispanic",7028,0.35281124497992,144,171,0.258308157099698,0,"Race"
2020-06-23,"Other",115,0.00577309236947791,0,5,0.00755287009063444,0,"Race"
2020-06-23,"Unknown",4433,0.22254016064257,43,119,0.1797583081571,0,"Race"
2020-06-23,"White",5360,0.269076305220884,55,269,0.406344410876133,0,"Race"
2020-06-24,"Asian",598,0.0295235744260676,5,13,0.0196374622356495,0,"Race"
2020-06-24,"Black",2431,0.120019748210318,40,85,0.128398791540786,0,"Race"
2020-06-24,"Hispanic",7186,0.354776598370773,158,171,0.258308157099698,0,"Race"
2020-06-24,"Other",117,0.00577635151814367,2,5,0.00755287009063444,0,"Race"
2020-06-24,"Unknown",4492,0.22177240187608,59,119,0.1797583081571,0,"Race"
2020-06-24,"White",5431,0.268131325598618,71,269,0.406344410876133,0,"Race"
2020-06-25,"Asian",599,0.0291073424364644,1,13,0.0196374622356495,0,"Race"
2020-06-25,"Black",2460,0.119539336216531,29,85,0.128398791540786,0,"Race"
2020-06-25,"Hispanic",7364,0.357840517031926,178,171,0.258308157099698,0,"Race"
2020-06-25,"Other",117,0.00568540745420088,0,5,0.00755287009063444,0,"Race"
2020-06-25,"Unknown",4534,0.22032168715681,42,119,0.1797583081571,0,"Race"
2020-06-25,"White",5505,0.267505709704067,74,269,0.406344410876133,0,"Race"
2020-06-27,"Asian",601,0.0284564393939394,2,13,0.0196374622356495,0,"Race"
2020-06-27,"Black",2515,0.119081439393939,55,85,0.128398791540786,0,"Race"
2020-06-27,"Hispanic",7666,0.362973484848485,302,171,0.258308157099698,0,"Race"
2020-06-27,"Other",117,0.00553977272727273,0,5,0.00755287009063444,0,"Race"
2020-06-27,"Unknown",4642,0.219791666666667,108,119,0.1797583081571,0,"Race"
2020-06-27,"White",5579,0.264157196969697,74,269,0.406344410876133,0,"Race"
2020-06-28,"Asian",602,0.0283134230081836,1,13,0.0196374622356495,0,"Race"
2020-06-28,"Black",2535,0.11922678957765,20,85,0.128398791540786,0,"Race"
2020-06-28,"Hispanic",7750,0.364500047032264,84,171,0.258308157099698,0,"Race"
2020-06-28,"Other",117,0.00550277490358386,0,5,0.00755287009063444,0,"Race"
2020-06-28,"Unknown",4652,0.218794092747625,10,119,0.1797583081571,0,"Race"
2020-06-28,"White",5606,0.263662872730693,27,269,0.406344410876133,0,"Race"
2020-06-29,"Asian",602,0.0282761860028182,0,13,0.0196374622356495,0,"Race"
2020-06-29,"Black",2537,0.119163926726163,2,85,0.128398791540786,0,"Race"
2020-06-29,"Hispanic",7763,0.364631282292156,13,171,0.258308157099698,0,"Race"
2020-06-29,"Other",117,0.00549553781117896,0,5,0.00755287009063444,0,"Race"
2020-06-29,"Unknown",4656,0.218694222639737,4,119,0.1797583081571,0,"Race"
2020-06-29,"White",5615,0.263738844527947,9,269,0.406344410876133,0,"Race"
2020-06-30,"Asian",604,0.0282758297832498,2,13,0.0196374622356495,0,"Race"
2020-06-30,"Black",2548,0.11928280511212,11,85,0.128398791540786,0,"Race"
2020-06-30,"Hispanic",7803,0.365291887083938,40,171,0.258308157099698,0,"Race"
2020-06-30,"Other",118,0.00552408595103226,1,5,0.00755287009063444,0,"Race"
2020-06-30,"Unknown",4660,0.218154580778053,4,119,0.1797583081571,0,"Race"
2020-06-30,"White",5628,0.263470811291606,13,269,0.406344410876133,0,"Race"
2020-07-01,"Asian",614,2.795992714,10,13,1.9637462236,0,"Race"
2020-07-01,"Black",2592,11.803278689,44,85,12.839879154,0,"Race"
2020-07-01,"Hispanic",8138,37.058287796,335,171,25.83081571,0,"Race"
2020-07-01,"Other",119,0.5418943534,1,5,0.7552870091,0,"Race"
2020-07-01,"Unknown",4777,21.753187614,117,119,17.975830816,0,"Race"
2020-07-01,"White",5720,26.047358834,92,269,40.634441088,0,"Race"
2020-07-02,"Asian",620,0.027751667338078,6,13,0.0196374622356495,0,"Race"
2020-07-02,"Black",2630,0.117720782417976,38,85,0.128398791540786,0,"Race"
2020-07-02,"Hispanic",8347,0.373618011727318,209,171,0.258308157099698,0,"Race"
2020-07-02,"Other",120,0.00537129045253122,1,5,0.00755287009063444,0,"Race"
2020-07-02,"Unknown",4844,0.216821091267177,67,119,0.1797583081571,0,"Race"
2020-07-02,"White",5780,0.25871715679692,60,269,0.406344410876133,0,"Race"
2020-07-03,"Asian",624,0.0275229357798165,4,13,0.0196374622356495,0,"Race"
