"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Cases_Daily","Cases_Daily_NO_NEGATIVE","Deaths_Cumulative","Deaths_PCT","Deaths_Daily","Deaths_Daily_NO_NEGATIVE"
2021-01-01,"Race","Black",11024,0.185190162612552,14,14,2753,0.0992000576535025,121,121
2021-01-01,"Race","Hispanic",26363,0.442867222147561,41,41,13956,0.502882675122514,476,476
2021-01-01,"Race","Other",342,0.00574519553823411,1,1,144,0.00518881522052465,11,11
2021-01-01,"Race","White",20892,0.350960892353178,122,122,10395,0.374567598731623,724,724
2021-01-08,"Age","<1 year",251,0.00369139361138891,1,1,4,0.000136472193790515,0,0
2021-01-08,"Age","1-9 years",1219,0.0179275251485382,2,2,8,0.00027294438758103,0,0
2021-01-08,"Age","10-19 years",3224,0.0474145537972822,18,18,23,0.000784715114295462,1,1
2021-01-08,"Age","20-29 years",13589,0.199849991175952,89,89,149,0.00508358921869669,3,3
2021-01-08,"Age","30-39 years",14685,0.215968586387435,111,111,469,0.0160013647219379,23,23
2021-01-08,"Age","40-49 years",12921,0.190025883875522,81,81,1461,0.0498464687819857,51,51
2021-01-08,"Age","50-59 years",11032,0.162244837931643,52,52,3268,0.111497782326851,139,139
2021-01-08,"Age","60-64 years",4020,0.0591211247720454,17,17,2689,0.0917434322756738,140,140
2021-01-08,"Age","65-69 years",2704,0.0397670451203012,12,12,3423,0.116786079836233,186,186
2021-01-08,"Age","70-74 years",1623,0.0238690511206542,3,3,3856,0.131559194814057,205,205
2021-01-08,"Age","75-79 years",1063,0.0156332725454438,8,8,3785,0.129136813374275,182,182
2021-01-08,"Age","80+ years",1665,0.0244867345137949,5,5,10175,0.347151142954623,609,609
2021-01-08,"Gender","Female",23678,0.352739623990704,129,129,12336,0.420894605752499,659,659
2021-01-08,"Gender","Male",43448,0.647260376009296,277,277,16973,0.579105394247501,880,880
2021-01-08,"Race","Asian",908,0.0151510095110963,1,1,550,0.0187770987675395,46,46
2021-01-08,"Race","Black",11098,0.18518271316536,74,74,2861,0.0976750537707828,108,108
2021-01-08,"Race","Hispanic",26457,0.441465042549641,94,94,14500,0.495032603871496,544,544
2021-01-08,"Race","Other",348,0.00580677457033205,6,6,154,0.00525758765491106,10,10
2021-01-08,"Race","White",21119,0.352394460203571,227,227,11226,0.38325765593527,831,831
2021-01-15,"Age","<1 year",252,0.00366348292555279,1,1,5,0.000158982511923688,1,1
2021-01-15,"Age","1-9 years",1225,0.0178085975547705,6,6,8,0.000254372019077901,0,0
2021-01-15,"Age","10-19 years",3249,0.0472327620044485,25,25,23,0.000731319554848967,0,0
2021-01-15,"Age","20-29 years",13731,0.199616206550656,142,142,160,0.00508744038155803,11,11
2021-01-15,"Age","30-39 years",14891,0.216479858112725,206,206,500,0.0158982511923688,31,31
2021-01-15,"Age","40-49 years",13107,0.190544725020716,186,186,1536,0.0488394276629571,75,75
2021-01-15,"Age","50-59 years",11148,0.16206550656374,116,116,3464,0.110143084260731,196,196
2021-01-15,"Age","60-64 years",4071,0.059182694404466,51,51,2878,0.091510333863275,189,189
2021-01-15,"Age","65-69 years",2733,0.0397313445854595,29,29,3663,0.116470588235294,240,240
2021-01-15,"Age","70-74 years",1641,0.023856251908064,18,18,4119,0.130969793322735,263,263
2021-01-15,"Age","75-79 years",1067,0.0155116519109715,4,4,4098,0.130302066772655,313,313
2021-01-15,"Age","80+ years",1672,0.0243069184584296,7,7,10996,0.349634340222576,821,821
2021-01-15,"Gender","Female",23851,0.351168303420251,173,173,13279,0.422239180896054,943,943
2021-01-15,"Gender","Male",44068,0.648831696579749,620,620,18170,0.577760819103946,1197,1197
2021-01-15,"Race","Asian",913,0.0150354890239283,5,5,595,0.0189309576837416,45,45
2021-01-15,"Race","Black",11296,0.186025064637781,198,198,3038,0.0966592427616926,177,177
2021-01-15,"Race","Hispanic",26631,0.438565288276271,174,174,15286,0.486350620426344,786,786
2021-01-15,"Race","Other",346,0.0056980056980057,-2,0,167,0.00531339484568883,13,13
2021-01-15,"Race","White",21537,0.354676152364014,418,418,12344,0.392745784282533,1118,1118
2021-01-22,"Age","<1 year",254,0.00365530739120424,2,2,5,0.000148337140653277,0,0
2021-01-22,"Age","1-9 years",1228,0.0176721160488142,3,3,8,0.000237339425045243,0,0
2021-01-22,"Age","10-19 years",3262,0.0469433571264103,13,13,24,0.000712018275135728,1,1
2021-01-22,"Age","20-29 years",13819,0.198868869445084,88,88,168,0.0049841279259501,8,8
2021-01-22,"Age","30-39 years",15064,0.216785632051577,173,173,527,0.0156347346248554,27,27
2021-01-22,"Age","40-49 years",13263,0.190867487911582,156,156,1619,0.048031566143531,83,83
2021-01-22,"Age","50-59 years",11292,0.162502878194796,144,144,3671,0.108909128667636,207,207
2021-01-22,"Age","60-64 years",4125,0.059362767672116,54,54,3051,0.0905153232266295,173,173
2021-01-22,"Age","65-69 years",2776,0.0399493437715865,43,43,3939,0.116859999406651,276,276
2021-01-22,"Age","70-74 years",1656,0.0238314529127331,15,15,4444,0.131842050612632,325,325
2021-01-22,"Age","75-79 years",1074,0.0154559060557219,7,7,4443,0.131812383184502,345,345
2021-01-22,"Age","80+ years",1675,0.0241048814183744,3,3,11808,0.350312991366778,812,812
2021-01-22,"Gender","Female",23935,0.348810096329005,84,84,14249,0.422743725152792,970,970
2021-01-22,"Gender","Male",44684,0.651189903670995,616,616,19457,0.577256274847208,1287,1287
2021-01-22,"Race","Asian",914,0.0148845389701332,1,1,648,0.0192364780621029,53,53
2021-01-22,"Race","Black",11474,0.186854704751979,178,178,3220,0.0955886718518079,182,182
2021-01-22,"Race","Hispanic",26718,0.435104061492362,87,87,16092,0.477705871875557,806,806
2021-01-22,"Race","Other",353,0.00574862391297267,7,7,182,0.00540283797423262,15,15
2021-01-22,"Race","White",21947,0.357408070872553,410,410,13544,0.4020661402363,1200,1200
2021-01-29,"Age","<1 year",255,0.00361640571817563,1,1,5,0.00013893520062243,0,0
2021-01-29,"Age","1-9 years",1234,0.0175005672793283,6,6,8,0.000222296320995888,0,0
2021-01-29,"Age","10-19 years",3294,0.046715452688904,32,32,25,0.000694676003112149,1,1
2021-01-29,"Age","20-29 years",14024,0.198888132516451,205,205,175,0.00486273202178504,7,7
2021-01-29,"Age","30-39 years",15348,0.217665078284547,284,284,572,0.015894186951206,45,45
2021-01-29,"Age","40-49 years",13492,0.191343317449512,229,229,1704,0.047349116372124,85,85
2021-01-29,"Age","50-59 years",11467,0.162624801452235,175,175,3889,0.108063799044126,218,218
2021-01-29,"Age","60-64 years",4163,0.0590395960971182,38,38,3260,0.0905857508058242,209,209
2021-01-29,"Age","65-69 years",2805,0.0397804628999319,29,29,4196,0.116594420362343,257,257
2021-01-29,"Age","70-74 years",1669,0.0236697299750397,13,13,4746,0.13187729243081,302,302
2021-01-29,"Age","75-79 years",1082,0.0153449058316315,8,8,4761,0.132294098032678,318,318
2021-01-29,"Age","80+ years",1679,0.023811549807125,4,4,12647,0.351422696454374,839,839
2021-01-29,"Gender","Female",24069,0.345640186110632,134,134,15209,0.422624836746603,960,960
2021-01-29,"Gender","Male",45567,0.654359813889368,883,883,20778,0.577375163253397,1321,1321
2021-01-29,"Race","Asian",920,0.0147400464631899,6,6,690,0.0191842522312119,42,42
2021-01-29,"Race","Black",11750,0.18825602819835,276,276,3413,0.0948925403842411,193,193
2021-01-29,"Race","Hispanic",26927,0.431418729472082,209,209,16964,0.471654572246782,872,872
2021-01-29,"Race","Other",365,0.00584795321637427,12,12,191,0.00531042344371229,9,9
2021-01-29,"Race","White",22453,0.359737242650004,506,506,14709,0.408958211694053,1165,1165
2021-02-05,"Age","<1 year",259,0.0036095548680213,4,4,5,0.000131137221989089,0,0
2021-02-05,"Age","1-9 years",1242,0.0173091395601639,8,8,9,0.000236046999580361,1,1
2021-02-05,"Age","10-19 years",3328,0.0463806895782813,34,34,25,0.000655686109945447,0,0
2021-02-05,"Age","20-29 years",14267,0.198832120857374,243,243,183,0.00479962232480067,8,8
2021-02-05,"Age","30-39 years",15704,0.218858878947515,356,356,598,0.0156840117498951,26,26
2021-02-05,"Age","40-49 years",13740,0.191487582573794,248,248,1789,0.0469208980276962,85,85
2021-02-05,"Age","50-59 years",11681,0.162792318198289,214,214,4108,0.107742341586236,219,219
2021-02-05,"Age","60-64 years",4221,0.0588259887950498,58,58,3459,0.090720730172052,199,199
2021-02-05,"Age","65-69 years",2838,0.039551801990133,33,33,4463,0.117053084347461,267,267
2021-02-05,"Age","70-74 years",1685,0.0234830114000613,16,16,5061,0.132737096097356,315,315
2021-02-05,"Age","75-79 years",1089,0.0151768542520278,7,7,5072,0.133025597985732,311,311
2021-02-05,"Age","80+ years",1700,0.0236920589792904,21,21,13356,0.350293747377256,709,709
2021-02-05,"Gender","Female",24344,0.343487646917726,275,275,16072,0.421538542240407,863,863
2021-02-05,"Gender","Male",46529,0.656512353082274,962,962,22055,0.578461457759593,1277,1277
2021-02-05,"Race","Asian",922,0.0144913868980259,2,2,735,0.0192877948933267,45,45
2021-02-05,"Race","Black",12018,0.188890984534138,268,268,3629,0.0952318471671871,216,216
2021-02-05,"Race","Hispanic",27129,0.426395699735949,202,202,17824,0.467735586637626,860,860
2021-02-05,"Race","Other",385,0.00605117565698479,20,20,200,0.00524837956280998,9,9
2021-02-05,"Race","White",23170,0.364170753174903,717,717,15719,0.412496391739051,1010,1010
2021-02-12,"Age","<1 year",262,0.00355746252444058,3,3,5,0.000124703828407532,0,0
2021-02-12,"Age","1-9 years",1251,0.0169862046491419,9,9,9,0.000224466891133558,0,0
2021-02-12,"Age","10-19 years",3376,0.0458396697805779,48,48,26,0.000648459907719167,1,1
2021-02-12,"Age","20-29 years",14683,0.199367260482294,416,416,192,0.00478862701084923,9,9
2021-02-12,"Age","30-39 years",16200,0.21996524006083,496,496,632,0.0157625639107121,34,34
2021-02-12,"Age","40-49 years",14164,0.192320225939605,424,424,1867,0.0465644095273725,78,78
2021-02-12,"Age","50-59 years",11971,0.162543449923963,290,290,4320,0.107744107744108,212,212
2021-02-12,"Age","60-64 years",4320,0.0586573973495546,99,99,3659,0.091258261628632,200,200
2021-02-12,"Age","65-69 years",2888,0.0392135563762763,50,50,4689,0.116947250280584,226,226
2021-02-12,"Age","70-74 years",1714,0.0232728655224853,29,29,5323,0.132759695722659,262,262
2021-02-12,"Age","75-79 years",1103,0.0149766456658701,14,14,5351,0.133458037161741,279,279
2021-02-12,"Age","80+ years",1716,0.023300021724962,16,16,14022,0.349719416386083,666,666
2021-02-12,"Gender","Female",24724,0.339839454585441,380,380,16854,0.420362148949968,782,782
2021-02-12,"Gender","Male",48028,0.660160545414559,1499,1499,23240,0.579637851050032,1185,1185
2021-02-12,"Race","Asian",928,0.0141880838442369,6,6,800,0.0199635664911536,65,65
2021-02-12,"Race","Black",12369,0.189108199428196,351,351,3816,0.0952262121628029,187,187
2021-02-12,"Race","Hispanic",27435,0.419450517528705,306,306,18648,0.465350734908791,824,824
2021-02-12,"Race","Other",400,0.00611555338113658,15,15,211,0.00526539066204177,11,11
2021-02-12,"Race","White",24275,0.371137645817726,1105,1105,16598,0.41419409577521,879,879
2021-02-19,"Age","<1 year",262,0.00355746252444058,0,0,5,0.000124703828407532,0,0
2021-02-19,"Age","1-9 years",1251,0.0169862046491419,0,0,9,0.000224466891133558,0,0
2021-02-19,"Age","10-19 years",3376,0.0458396697805779,0,0,26,0.000648459907719167,0,0
2021-02-19,"Age","20-29 years",14683,0.199367260482294,0,0,192,0.00478862701084923,0,0
2021-02-19,"Age","30-39 years",16200,0.21996524006083,0,0,632,0.0157625639107121,0,0
2021-02-19,"Age","40-49 years",14164,0.192320225939605,0,0,1867,0.0465644095273725,0,0
2021-02-19,"Age","50-59 years",11971,0.162543449923963,0,0,4320,0.107744107744108,0,0
2021-02-19,"Age","60-64 years",4320,0.0586573973495546,0,0,3659,0.091258261628632,0,0
2021-02-19,"Age","65-69 years",2888,0.0392135563762763,0,0,4689,0.116947250280584,0,0
2021-02-19,"Age","70-74 years",1714,0.0232728655224853,0,0,5323,0.132759695722659,0,0
2021-02-19,"Age","75-79 years",1103,0.0149766456658701,0,0,5351,0.133458037161741,0,0
2021-02-19,"Age","80+ years",1716,0.023300021724962,0,0,14022,0.349719416386083,0,0
2021-02-19,"Gender","Female",24724,0.339839454585441,0,0,16854,0.420362148949968,0,0
2021-02-19,"Gender","Male",48028,0.660160545414559,0,0,23240,0.579637851050032,0,0
2021-02-19,"Race","Asian",928,0.0141880838442369,0,0,800,0.0199635664911536,0,0
2021-02-19,"Race","Black",12369,0.189108199428196,0,0,3816,0.0952262121628029,0,0
2021-02-19,"Race","Hispanic",27435,0.419450517528705,0,0,18648,0.465350734908791,0,0
2021-02-19,"Race","Other",400,0.00611555338113658,0,0,211,0.00526539066204177,0,0
2021-02-19,"Race","White",24275,0.371137645817726,0,0,16598,0.41419409577521,0,0
2021-02-26,"Age","<1 year",262,0.00355746252444058,0,0,5,0.000124703828407532,0,0
2021-02-26,"Age","1-9 years",1251,0.0169862046491419,0,0,9,0.000224466891133558,0,0
2021-02-26,"Age","10-19 years",3376,0.0458396697805779,0,0,26,0.000648459907719167,0,0
2021-02-26,"Age","20-29 years",14683,0.199367260482294,0,0,192,0.00478862701084923,0,0
2021-02-26,"Age","30-39 years",16200,0.21996524006083,0,0,632,0.0157625639107121,0,0
2021-02-26,"Age","40-49 years",14164,0.192320225939605,0,0,1867,0.0465644095273725,0,0
2021-02-26,"Age","50-59 years",11971,0.162543449923963,0,0,4320,0.107744107744108,0,0
2021-02-26,"Age","60-64 years",4320,0.0586573973495546,0,0,3659,0.091258261628632,0,0
2021-02-26,"Age","65-69 years",2888,0.0392135563762763,0,0,4689,0.116947250280584,0,0
2021-02-26,"Age","70-74 years",1714,0.0232728655224853,0,0,5323,0.132759695722659,0,0
2021-02-26,"Age","75-79 years",1103,0.0149766456658701,0,0,5351,0.133458037161741,0,0
2021-02-26,"Age","80+ years",1716,0.023300021724962,0,0,14022,0.349719416386083,0,0
2021-02-26,"Gender","Female",24724,0.339839454585441,0,0,16854,0.420362148949968,0,0
2021-02-26,"Gender","Male",48028,0.660160545414559,0,0,23240,0.579637851050032,0,0
2021-02-26,"Race","Asian",928,0.0141880838442369,0,0,800,0.0199635664911536,0,0
2021-02-26,"Race","Black",12369,0.189108199428196,0,0,3816,0.0952262121628029,0,0
2021-02-26,"Race","Hispanic",27435,0.419450517528705,0,0,18648,0.465350734908791,0,0
2021-02-26,"Race","Other",400,0.00611555338113658,0,0,211,0.00526539066204177,0,0
2021-02-26,"Race","White",24275,0.371137645817726,0,0,16598,0.41419409577521,0,0
2021-03-05,"Age","<1 year",267,0.00352535748709349,5,5,6,0.000135949608011964,1,1
2021-03-05,"Age","1-9 years",1269,0.0167553507532646,18,18,10,0.000226582680019939,1,1
2021-03-05,"Age","10-19 years",3446,0.0454995576798659,70,70,31,0.000702406308061812,5,5
2021-03-05,"Age","20-29 years",15119,0.199625018154931,436,436,216,0.00489418588843069,24,24
2021-03-05,"Age","30-39 years",16730,0.220895995352338,530,530,700,0.0158607876013958,68,68
2021-03-05,"Age","40-49 years",14622,0.193062835866221,458,458,2075,0.0470159061041374,208,208
2021-03-05,"Age","50-59 years",12266,0.161955187028797,295,295,4796,0.108669053337563,476,476
2021-03-05,"Age","60-64 years",4407,0.0581882039161836,87,87,4042,0.0915847192640594,383,383
2021-03-05,"Age","65-69 years",2963,0.039122225596472,75,75,5238,0.118684007794444,549,549
2021-03-05,"Age","70-74 years",1747,0.0230666649061885,33,33,5891,0.133479856799746,568,568
2021-03-05,"Age","75-79 years",1139,0.0150388845610468,36,36,5913,0.13397833869579,562,562
2021-03-05,"Age","80+ years",1762,0.0232647186975983,46,46,15216,0.34476820591834,1194,1194
2021-03-05,"Gender","Female",25349,0.338709246392304,625,625,18487,0.418892891940271,1633,1633
2021-03-05,"Gender","Male",49491,0.661290753607696,1463,1463,25646,0.581107108059729,2406,2406
2021-03-05,"Race","Asian",933,0.0138546523714769,5,5,898,0.0203581954205396,98,98
2021-03-05,"Race","Black",12672,0.188173799411957,303,303,4252,0.0963953751983677,436,436
2021-03-05,"Race","Hispanic",27728,0.411748982804194,293,293,20453,0.463681704828837,1805,1805
2021-03-05,"Race","Other",428,0.00635561759377506,28,28,231,0.00523690773067332,20,20
2021-03-05,"Race","White",25581,0.379866947818598,1306,1306,18276,0.414327816821582,1678,1678
2021-03-19,"Age","<1 year",268,0.00351033452964137,0,0,6,0.000129771817886882,0,0
2021-03-19,"Age","1-9 years",1282,0.0167919733843292,9,9,11,0.000237914999459284,1,1
2021-03-19,"Age","10-19 years",3474,0.0455033662536348,9,9,31,0.000670487725748892,0,0
2021-03-19,"Age","20-29 years",15230,0.199486548083724,81,81,224,0.0048448145344436,2,2
2021-03-19,"Age","30-39 years",16834,0.220496162208891,75,75,743,0.0160700767816589,19,19
2021-03-19,"Age","40-49 years",14738,0.193042202603935,73,73,2171,0.0469557694387369,51,51
2021-03-19,"Age","50-59 years",12357,0.161855237995442,53,53,5062,0.1094841570239,111,111
2021-03-19,"Age","60-64 years",4439,0.0581431902129778,9,9,4283,0.0926354493349194,110,110
2021-03-19,"Age","65-69 years",2985,0.0390983155633563,13,13,5538,0.119779387909592,123,123
2021-03-19,"Age","70-74 years",1770,0.0231839258114374,13,13,6192,0.133924516059262,134,134
2021-03-19,"Age","75-79 years",1157,0.0151546904880413,10,10,6189,0.133859630150319,118,118
2021-03-19,"Age","80+ years",1812,0.0237340528645902,36,36,15785,0.341408024224073,248,248
2021-03-19,"Gender","Female",25596,0.339226548625653,155,155,19362,0.418782714019985,399,399
2021-03-19,"Gender","Male",49858,0.660773451374347,228,228,26872,0.581217285980015,518,518
2021-03-19,"Race","Asian",940,0.0138353301345265,2,2,954,0.0206444353076107,18,18
2021-03-19,"Race","Black",12803,0.188440140119514,88,88,4528,0.0979853281686179,140,140
2021-03-19,"Race","Hispanic",27812,0.409349150746225,42,42,21433,0.463807318603796,432,432
2021-03-19,"Race","Other",446,0.00656442259574343,8,8,250,0.00540996732379736,8,8
2021-03-19,"Race","White",25941,0.381810956403992,227,227,19046,0.412152950596178,319,319
2021-03-26,"Age","<1 year",269,0.00350721652172779,1,1,6,0.000127697612054655,0,0
2021-03-26,"Age","1-9 years",1290,0.0168189937287318,8,8,11,0.000234112288766867,0,0
2021-03-26,"Age","10-19 years",3501,0.045645966701,27,27,32,0.000681053930958158,1,1
2021-03-26,"Age","20-29 years",15292,0.199376784573463,62,62,227,0.00483122632273443,3,3
2021-03-26,"Age","30-39 years",16883,0.220120210172232,49,49,760,0.0161750308602562,17,17
2021-03-26,"Age","40-49 years",14783,0.192740452939412,45,45,2219,0.0472268335248798,48,48
2021-03-26,"Age","50-59 years",12408,0.161775251307057,51,51,5154,0.109692248754948,92,92
2021-03-26,"Age","60-64 years",4464,0.0582015410891928,25,25,4375,0.0931128421231856,92,92
2021-03-26,"Age","65-69 years",3005,0.0391791288022008,20,20,5649,0.120227301749457,111,111
2021-03-26,"Age","70-74 years",1788,0.0233119075868004,18,18,6295,0.133976077980675,103,103
2021-03-26,"Age","75-79 years",1170,0.0152544361725707,13,13,6293,0.13393351210999,104,104
2021-03-26,"Age","80+ years",1846,0.0240681104056115,34,34,15965,0.339782062742093,180,180
2021-03-26,"Gender","Female",25732,0.339423038872987,136,136,19665,0.418537831222731,303,303
2021-03-26,"Gender","Male",50079,0.660576961127013,221,221,27320,0.581462168777269,448,448
2021-03-26,"Race","Asian",942,0.0137985586219019,2,2,977,0.0208044973488639,23,23
2021-03-26,"Race","Black",12850,0.188228745532314,47,47,4635,0.0986989203807415,107,107
2021-03-26,"Race","Hispanic",27870,0.408243979609773,58,58,21773,0.46364004173676,340,340
2021-03-26,"Race","Other",466,0.00682603855393449,20,20,255,0.00543003769084985,5,5
2021-03-26,"Race","White",26140,0.382902677682077,199,199,19321,0.411426502842784,275,275
2021-04-02,"Age","<1 year",269,0.00348852288937881,0,0,6,0.000125947228111421,0,0
2021-04-02,"Age","1-9 years",1305,0.0169238749837894,15,15,11,0.000230903251537606,0,0
2021-04-02,"Age","10-19 years",3555,0.0461029697834263,54,54,32,0.00067171854992758,0,0
2021-04-02,"Age","20-29 years",15384,0.199507197510051,92,92,230,0.00482797707760448,3,3
2021-04-02,"Age","30-39 years",16945,0.21975100505771,62,62,773,0.0162262012216881,13,13
2021-04-02,"Age","40-49 years",14841,0.192465309298405,58,58,2276,0.0477759818635992,57,57
2021-04-02,"Age","50-59 years",12462,0.161613279730255,54,54,5250,0.110203824597494,96,96
2021-04-02,"Age","60-64 years",4482,0.0581247568408767,18,18,4444,0.0932849136211927,69,69
2021-04-02,"Age","65-69 years",3023,0.0392037349241344,18,18,5746,0.120615462121371,97,97
2021-04-02,"Age","70-74 years",1806,0.0234210867591752,18,18,6386,0.134049833119923,91,91
2021-04-02,"Age","75-79 years",1180,0.0153028141615873,10,10,6360,0.133504061798107,67,67
2021-04-02,"Age","80+ years",1858,0.0240954480612113,12,12,16125,0.338483175549445,160,160
2021-04-02,"Gender","Female",25936,0.340264749485064,204,204,19943,0.418636382719678,278,278
2021-04-02,"Gender","Male",50287,0.659735250514936,208,208,27695,0.581363617280322,375,375
2021-04-02,"Race","Asian",948,0.0138111888111888,6,6,992,0.0208342084260932,15,15
2021-04-02,"Race","Black",12878,0.18761655011655,28,28,4729,0.0993195278699542,94,94
2021-04-02,"Race","Hispanic",27961,0.407357226107226,91,91,22098,0.464107195362708,325,325
2021-04-02,"Race","Other",485,0.00706585081585082,19,19,258,0.0054185743688831,3,3
2021-04-02,"Race","White",26368,0.384149184149184,228,228,19537,0.410320493972361,216,216
2021-04-09,"Age","<1 year",270,0.00349121377865705,1,1,6,0.000124716788958407,0,0
2021-04-09,"Age","1-9 years",1311,0.0169517824585903,6,6,12,0.000249433577916814,1,1
2021-04-09,"Age","10-19 years",3583,0.0463296998849193,28,28,33,0.000685942339271238,1,1
2021-04-09,"Age","20-29 years",15423,0.199425889289732,39,39,233,0.0048431686378848,3,3
2021-04-09,"Age","30-39 years",16974,0.219480972884906,29,29,785,0.0163171132220582,12,12
2021-04-09,"Age","40-49 years",14882,0.192430531311015,41,41,2305,0.0479120330915213,29,29
2021-04-09,"Age","50-59 years",12496,0.161578545844809,34,34,5321,0.110603005674614,71,71
2021-04-09,"Age","60-64 years",4496,0.058135174625341,14,14,4488,0.0932881581408884,44,44
2021-04-09,"Age","65-69 years",3032,0.0392050376921784,9,9,5818,0.120933713026669,72,72
2021-04-09,"Age","70-74 years",1817,0.0234945756882217,11,11,6455,0.134174478787753,69,69
2021-04-09,"Age","75-79 years",1186,0.0153354797832861,6,6,6414,0.133322247396537,54,54
2021-04-09,"Age","80+ years",1867,0.0241410967583434,9,9,16239,0.337545989315928,114,114
2021-04-09,"Gender","Female",26035,0.340540469837284,99,99,20162,0.419098694603808,219,219
2021-04-09,"Gender","Male",50417,0.659459530162717,130,130,27946,0.580901305396192,251,251
2021-04-09,"Race","Asian",950,0.0137981118373275,2,2,1006,0.0209217203227685,14,14
2021-04-09,"Race","Black",12893,0.187262164124909,15,15,4796,0.0997421179602363,67,67
2021-04-09,"Race","Hispanic",28009,0.406811909949165,48,48,22329,0.46437484402296,231,231
2021-04-09,"Race","Other",491,0.00713144517066086,6,6,262,0.00544879793694368,4,4
2021-04-09,"Race","White",26507,0.384996368917938,139,139,19691,0.409512519757092,154,154
2021-04-16,"Age","<1 year",271,0.00348302187491967,1,1,6,0.000123690937577307,0,0
2021-04-16,"Age","1-9 years",1326,0.0170423874765442,15,15,12,0.000247381875154614,0,0
2021-04-16,"Age","10-19 years",3640,0.0467830244454155,57,57,33,0.000680300156675188,0,0
2021-04-16,"Age","20-29 years",15492,0.199110608436367,69,69,237,0.00488579203430362,4,4
2021-04-16,"Age","30-39 years",17054,0.219186181014318,80,80,792,0.0163272037602045,7,7
2021-04-16,"Age","40-49 years",14955,0.192208827082744,73,73,2340,0.0482394656551497,35,35
2021-04-16,"Age","50-59 years",12570,0.161555664087602,74,74,5395,0.111218768038262,74,74
2021-04-16,"Age","60-64 years",4525,0.0581574685756883,29,29,4526,0.0933041972458151,38,38
2021-04-16,"Age","65-69 years",3052,0.0392257666503869,20,20,5871,0.121031582419395,53,53
2021-04-16,"Age","70-74 years",1845,0.0237128242037889,28,28,6505,0.134101591490063,50,50
2021-04-16,"Age","75-79 years",1195,0.015358712695679,9,9,6452,0.133008988208131,38,38
2021-04-16,"Age","80+ years",1881,0.0241755134565458,14,14,16339,0.336831038179269,100,100
2021-04-16,"Gender","Female",26252,0.341280777930891,217,217,20338,0.419279691590904,176,176
2021-04-16,"Gender","Male",50670,0.658719222069109,253,253,28169,0.580720308409096,223,223
2021-04-16,"Race","Asian",953,0.0137563693577955,3,3,1020,0.021038302085267,14,14
2021-04-16,"Race","Black",12924,0.186555422434574,31,31,4845,0.0999319349050183,49,49
2021-04-16,"Race","Hispanic",28119,0.40589228748358,110,110,22534,0.464781469793536,205,205
2021-04-16,"Race","Other",508,0.00733288104277033,17,17,262,0.00540395602582348,0,0
2021-04-16,"Race","White",26773,0.386463039681279,266,266,19822,0.408844337190355,131,131
2021-04-23,"Age","<1 year",272,0.00347915067792274,1,1,6,0.000122706914534634,0,0
2021-04-23,"Age","1-9 years",1336,0.0170887695062676,10,10,12,0.000245413829069268,0,0
2021-04-23,"Age","10-19 years",3673,0.0469813251470964,33,33,33,0.000674888029940487,0,0
2021-04-23,"Age","20-29 years",15559,0.199015093374265,67,67,238,0.00486737427654048,1,1
2021-04-23,"Age","30-39 years",17118,0.218956254796623,64,64,802,0.0164018242427961,10,10
2021-04-23,"Age","40-49 years",15007,0.191954464057304,52,52,2371,0.0484896823936029,31,31
2021-04-23,"Age","50-59 years",12641,0.161690969557432,71,71,5446,0.111376976092603,51,51
2021-04-23,"Age","60-64 years",4557,0.0582885648503454,32,32,4577,0.0936049246375033,51,51
2021-04-23,"Age","65-69 years",3067,0.0392299820926068,15,15,5931,0.121295785017486,60,60
2021-04-23,"Age","70-74 years",1858,0.0237656689690458,13,13,6557,0.134098206433933,52,52
2021-04-23,"Age","75-79 years",1205,0.0154131491430033,10,10,6491,0.132748430374052,39,39
2021-04-23,"Age","80+ years",1887,0.024136607828089,6,6,16433,0.33607378775794,94,94
2021-04-23,"Gender","Female",26430,0.341932312150693,178,178,20506,0.419379908376963,168,168
2021-04-23,"Gender","Male",50866,0.658067687849307,196,196,28390,0.580620091623037,221,221
2021-04-23,"Race","Asian",955,0.0137188990403953,2,2,1028,0.0210349696138814,8,8
2021-04-23,"Race","Black",12943,0.185930586680457,19,19,4899,0.10024349818911,54,54
2021-04-23,"Race","Hispanic",28163,0.404571050968224,44,44,22716,0.464815534775225,182,182
2021-04-23,"Race","Other",521,0.00748434178015285,13,13,263,0.00538151459966033,1,1
2021-04-23,"Race","White",27030,0.388295121530771,257,257,19965,0.408524482822124,143,143
2021-04-30,"Age","<1 year",274,0.003485960738413,2,2,7,0.000142227279192149,1,1
2021-04-30,"Age","1-9 years",1352,0.0172007989720233,16,16,12,0.000243818192900827,0,0
2021-04-30,"Age","10-19 years",3718,0.047302197173064,45,45,33,0.000670500030477274,0,0
2021-04-30,"Age","20-29 years",15636,0.198928766809583,77,77,243,0.00493731840624175,5,5
2021-04-30,"Age","30-39 years",17170,0.218445057950917,52,52,820,0.0166609098482232,18,18
2021-04-30,"Age","40-49 years",15078,0.191829620488289,71,71,2401,0.0487839567629071,30,30
2021-04-30,"Age","50-59 years",12694,0.161499217567207,53,53,5505,0.111851595993254,59,59
2021-04-30,"Age","60-64 years",4582,0.058294423735067,25,25,4605,0.0935652315256923,28,28
