Date,County,Location_ID,sample_location,key_plot_id,ptc_15d,detect_prop_15d,percentile
2022-07-26,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-77,100,77.333
2022-07-27,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-77,100,77.333
2022-07-28,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-77,100,77.333
2022-07-29,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-77,100,77.333
2022-07-30,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-77,100,77.333
2022-07-31,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-77,100,77.333
2022-08-01,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-50,100,67.333
2022-08-02,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,7,100,67.333
2022-08-03,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,7,100,67.333
2022-08-04,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,7,100,67.333
2022-08-05,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,7,100,67.333
2022-08-06,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,7,100,67.333
2022-08-07,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,7,100,67.333
2022-08-08,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-13,100,56
2022-08-09,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-30,100,56
2022-08-10,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-30,100,56
2022-08-11,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-30,100,56
2022-08-12,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-30,100,56
2022-08-13,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-30,100,56
2022-08-14,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-30,100,56
2022-08-15,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-15,100,53.333
2022-08-16,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,2,100,53.333
2022-08-17,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,2,100,53.333
2022-08-18,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,2,100,53.333
2022-08-19,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,2,100,53.333
2022-08-20,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,2,100,53.333
2022-08-21,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,2,100,53.333
2022-08-22,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,3,100,50.333
2022-08-23,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,50.333
2022-08-24,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,50.333
2022-08-25,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,50.333
2022-08-26,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,50.333
2022-08-27,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,50.333
2022-08-28,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,50.333
2022-08-29,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,14,100,53.333
2022-08-30,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,25,100,53.333
2022-08-31,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,25,100,53.333
2022-09-01,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,25,100,53.333
2022-09-02,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,25,100,53.333
2022-09-03,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,25,100,53.333
2022-09-04,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,25,100,53.333
2022-09-05,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-62,100,45.667
2022-09-06,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-88,100,45.667
2022-09-07,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-88,100,45.667
2022-09-08,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-88,100,45.667
2022-09-09,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-88,100,45.667
2022-09-10,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-88,100,45.667
2022-09-11,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-88,100,45.667
2022-09-12,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-70,100,34.667
2022-09-13,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-23,100,34.667
2022-09-14,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-23,100,34.667
2022-09-15,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-23,100,34.667
2022-09-16,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-23,100,34.667
2022-09-17,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-23,100,34.667
2022-09-18,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-23,100,34.667
2022-09-19,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,16,100,25
2022-09-20,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,77,100,25
2022-09-21,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,77,100,25
2022-09-22,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,77,100,25
2022-09-23,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,77,100,25
2022-09-24,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,77,100,25
2022-09-25,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,77,100,25
2022-09-26,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-8,100,22
2022-09-27,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-52,100,22
2022-09-28,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-52,100,22
2022-09-29,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-52,100,22
2022-09-30,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-52,100,22
2022-10-01,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-52,100,22
2022-10-02,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-52,100,22
2022-10-03,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-44,100,20.333
2022-10-04,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-34,100,20.333
2022-10-05,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-34,100,20.333
2022-10-06,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-34,100,20.333
2022-10-07,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-34,100,20.333
2022-10-08,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-34,100,20.333
2022-10-09,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-34,100,20.333
2022-10-10,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,66,100,22
2022-10-11,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,316,100,22
2022-10-12,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,316,100,22
2022-10-13,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,316,100,22
2022-10-14,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,316,100,22
2022-10-15,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,316,100,22
2022-10-16,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,316,100,22
2022-10-17,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,17,100,21.667
2022-10-18,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-67,100,21.667
2022-10-19,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-67,100,21.667
2022-10-20,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-67,100,21.667
2022-10-21,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-67,100,21.667
2022-10-22,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-67,100,21.667
2022-10-23,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-67,100,21.667
2022-10-24,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,12,100,28.333
2022-10-25,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,282,100,28.333
2022-10-26,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,282,100,28.333
2022-10-27,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,282,100,28.333
2022-10-28,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,282,100,28.333
2022-10-29,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,282,100,28.333
2022-10-30,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,282,100,28.333
2022-10-31,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,99,100,30
2022-11-01,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,30
2022-11-02,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,30
2022-11-03,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,30
2022-11-04,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,30
2022-11-05,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,30
2022-11-06,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,4,100,30
2022-11-07,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,13,100,37.667
2022-11-08,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,22,100,37.667
2022-11-09,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,22,100,37.667
2022-11-10,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,22,100,37.667
2022-11-11,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,22,100,37.667
2022-11-12,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,22,100,37.667
2022-11-13,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,22,100,37.667
2022-11-14,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,98,100,46
2022-11-15,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,220,100,46
2022-11-16,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,220,100,46
2022-11-17,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,220,100,46
2022-11-18,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,220,100,46
2022-11-19,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,220,100,46
2022-11-20,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,220,100,46
2022-11-21,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,39,100,47.667
2022-11-22,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-39,100,47.667
2022-11-23,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-39,100,47.667
2022-11-24,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-39,100,47.667
2022-11-25,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-39,100,47.667
2022-11-26,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-39,100,47.667
2022-11-27,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-39,100,47.667
2022-11-28,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,16,100,57
2022-11-29,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,122,100,57
2022-11-30,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,122,100,57
2022-12-01,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,122,100,57
2022-12-02,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,122,100,57
2022-12-03,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,122,100,57
2022-12-04,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,122,100,57
2022-12-05,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,73,100,61.333
2022-12-06,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,34,100,61.333
2022-12-07,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,34,100,61.333
2022-12-08,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,34,100,61.333
2022-12-09,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,34,100,61.333
2022-12-10,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,34,100,61.333
2022-12-11,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,34,100,61.333
2022-12-12,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,138,100,76.333
2022-12-13,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,323,100,76.333
2022-12-14,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,323,100,76.333
2022-12-15,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,323,100,76.333
2022-12-16,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,323,100,76.333
2022-12-17,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,323,100,76.333
2022-12-18,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,323,100,76.333
2022-12-19,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,119,100,84.667
2022-12-20,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,14,100,84.667
2022-12-21,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,14,100,84.667
2022-12-22,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,14,100,84.667
2022-12-23,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,14,100,84.667
2022-12-24,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,14,100,84.667
2022-12-25,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,14,100,84.667
2022-12-26,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-79,100,74.333
2022-12-27,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-96,100,74.333
2022-12-28,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-96,100,74.333
2022-12-29,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-96,100,74.333
2022-12-30,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-96,100,74.333
2022-12-31,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-96,100,74.333
2023-01-01,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-96,100,74.333
2023-01-02,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-61,100,67.333
2023-01-03,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,287,100,67.333
2023-01-04,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,287,100,67.333
2023-01-05,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,287,100,67.333
2023-01-06,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,287,100,67.333
2023-01-07,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,287,100,67.333
2023-01-08,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,287,100,67.333
2023-01-09,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,49,100,53.667
2023-01-10,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-43,100,53.667
2023-01-11,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-43,100,53.667
2023-01-12,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-43,100,53.667
2023-01-13,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-43,100,53.667
2023-01-14,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-43,100,53.667
2023-01-15,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-43,100,53.667
2023-01-16,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,24,100,65.333
2023-01-17,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,170,100,65.333
2023-01-18,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,170,100,65.333
2023-01-19,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,170,100,65.333
2023-01-20,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,170,100,65.333
2023-01-21,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,170,100,65.333
2023-01-22,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,170,100,65.333
2023-01-23,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,43,100,67
2023-01-24,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-24,100,67
2023-01-25,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-24,100,67
2023-01-26,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-24,100,67
2023-01-27,Harris,439,Treatment plant,NWSS_tx_439_Treatment plant_raw wastewater,-24,100,67
2021-06-07,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-06-08,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-06-09,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-06-10,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-06-11,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-06-12,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-06-13,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-06-14,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-78,100,
2021-06-15,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-78,100,
2021-06-16,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-78,100,
2021-06-17,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-78,100,
2021-06-18,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-78,100,
2021-06-19,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-78,100,
2021-06-20,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-78,100,
2021-06-21,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,11,100,
2021-06-22,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,464,100,
2021-06-23,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,464,100,
2021-06-24,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,464,100,
2021-06-25,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,464,100,
2021-06-26,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,464,100,
2021-06-27,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,464,100,
2021-06-28,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,459,100,
2021-06-29,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,454,100,
2021-06-30,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,454,100,
2021-07-01,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,454,100,
2021-07-02,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,454,100,
2021-07-03,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,454,100,
2021-07-04,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,454,100,
2021-07-05,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,148,100,
2021-07-06,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,11,100,
2021-07-07,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,11,100,
2021-07-08,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,11,100,
2021-07-09,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,11,100,
2021-07-10,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,11,100,
2021-07-11,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,11,100,
2021-07-12,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,77,100,
2021-07-13,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,183,100,
2021-07-14,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,183,100,
2021-07-15,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,183,100,
2021-07-16,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,183,100,
2021-07-17,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,183,100,
2021-07-18,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,183,100,
2021-07-19,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,30,100,
2021-07-20,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-41,100,
2021-07-21,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-41,100,
2021-07-22,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-41,100,
2021-07-23,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-41,100,
2021-07-24,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-41,100,
2021-07-25,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-41,100,
2021-07-26,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-29,100,
2021-07-27,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-16,100,
2021-07-28,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-16,100,
2021-07-29,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-16,100,
2021-07-30,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-16,100,
2021-07-31,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-16,100,
2021-08-01,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-16,100,
2021-08-02,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-50,100,
2021-08-03,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-71,100,
2021-08-04,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-71,100,
2021-08-05,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-71,100,
2021-08-06,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-71,100,
2021-08-07,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-71,100,
2021-08-08,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-71,100,
2021-08-09,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,37,100,
2021-08-10,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,546,100,
2021-08-11,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,546,100,
2021-08-12,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,546,100,
2021-08-13,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,546,100,
2021-08-14,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,546,100,
2021-08-15,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,546,100,
2021-08-16,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,183,100,
2021-08-17,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,24,100,
2021-08-18,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,24,100,
2021-08-19,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,24,100,
2021-08-20,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,24,100,
2021-08-21,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,24,100,
2021-08-22,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,24,100,
2021-08-23,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,3,100,
2021-08-24,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-15,100,
2021-08-25,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-15,100,
2021-08-26,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-15,100,
2021-08-27,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-15,100,
2021-08-28,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-15,100,
2021-08-29,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-15,100,
2021-08-30,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,-15,100,
2021-08-31,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
2021-09-01,Harris,35,Treatment plant,NWSS_tx_35_Treatment plant_raw wastewater,,100,
