"Level","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper","Level_Type"
"Jack",2020-07-07,"14-Day Average",50,-86.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-08,"14-Day Average",25,-87.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-09,"14-Day Average",25,-88.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-10,"14-Day Average",25,-89.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-11,"14-Day Average",25,-89.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-12,"14-Day Average",25,-88.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-13,"14-Day Average",25,-85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-14,"14-Day Average",0,-85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-15,"14-Day Average",-50,-87.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-16,"14-Day Average",-50,-84.7619047619048,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-17,"14-Day Average",-25,-81.9047619047619,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-18,"14-Day Average",-50,-83.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-19,"14-Day Average",-50,-80.9523809523809,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-20,"14-Day Average",-50,-76.1904761904762,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-21,"14-Day Average",75,-76.1904761904762,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-22,"14-Day Average",175,-75.2380952380952,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-23,"14-Day Average",175,-73.3333333333333,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-24,"14-Day Average",175,-71.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-25,"14-Day Average",200,-70.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-26,"14-Day Average",200,-72.3809523809524,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-27,"14-Day Average",200,-75.2380952380952,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-28,"14-Day Average",225,-75.2380952380952,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-29,"14-Day Average",225,-69.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-30,"14-Day Average",275,-69.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-07-31,"14-Day Average",525,-69.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-01,"14-Day Average",550,-71.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-02,"14-Day Average",550,-66.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-03,"14-Day Average",550,-70.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-04,"14-Day Average",500,-61.9047619047619,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-05,"14-Day Average",500,-60.952380952381,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-06,"14-Day Average",600,-61.9047619047619,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-07,"14-Day Average",725,-59.047619047619,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-08,"14-Day Average",775,-58.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-09,"14-Day Average",775,-55.2380952380952,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-10,"14-Day Average",775,-47.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-11,"14-Day Average",925,-46.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-12,"14-Day Average",950,-46.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-13,"14-Day Average",950,-43.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-14,"14-Day Average",575,-39.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-15,"14-Day Average",1375,-39.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Jack",2020-08-16,"14-Day Average",1375,-47.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-23,"14-Day Average",0,-17.1717171717172,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-24,"14-Day Average",0,-34.469696969697,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-25,"14-Day Average",0,-43.030303030303,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-26,"14-Day Average",0,-52.5252525252525,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-27,"14-Day Average",0,-58.2251082251082,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-28,"14-Day Average",0,-63.2575757575758,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-29,"14-Day Average",0,-68.6868686868687,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-04-30,"14-Day Average",0,-69.6969696969697,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-01,"14-Day Average",100,-72.4517906336088,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-02,"14-Day Average",200,-74.3686868686869,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-03,"14-Day Average",400,-76.3403263403263,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-04,"14-Day Average",400,-76.9480519480519,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-05,"14-Day Average",300,-90.6926406926407,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-06,"14-Day Average",300,-90.2597402597403,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-07,"14-Day Average",300,-92.0995670995671,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-08,"14-Day Average",300,-90.3679653679654,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-09,"14-Day Average",300,-88.5281385281385,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-10,"14-Day Average",300,-87.4458874458874,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-11,"14-Day Average",300,-87.012987012987,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-12,"14-Day Average",350,-86.5800865800866,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-13,"14-Day Average",350,-85.2813852813853,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-14,"14-Day Average",350,-86.4718614718615,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-15,"14-Day Average",250,-85.8225108225108,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-16,"14-Day Average",150,-84.95670995671,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-17,"14-Day Average",-50,-84.6320346320346,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-18,"14-Day Average",-50,-83.7662337662338,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-19,"14-Day Average",-50,-81.9264069264069,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-20,"14-Day Average",-50,-82.2510822510823,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-21,"14-Day Average",0,-83.2251082251082,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-22,"14-Day Average",0,-85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-23,"14-Day Average",50,-89.1774891774892,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-24,"14-Day Average",50,-89.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-25,"14-Day Average",50,-89.7186147186147,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-26,"14-Day Average",0,-89.3939393939394,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-27,"14-Day Average",0,-89.0692640692641,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-28,"14-Day Average",50,-89.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-29,"14-Day Average",50,-89.0692640692641,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-30,"14-Day Average",50,-89.8268398268398,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-05-31,"14-Day Average",50,-89.7186147186147,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-01,"14-Day Average",50,-91.2337662337662,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-02,"14-Day Average",100,-92.0995670995671,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-03,"14-Day Average",100,-91.1255411255411,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-04,"14-Day Average",50,-82.5757575757576,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-05,"14-Day Average",50,-77.5974025974026,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-06,"14-Day Average",0,-73.5930735930736,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-07,"14-Day Average",0,-72.5108225108225,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-08,"14-Day Average",0,-76.0822510822511,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-09,"14-Day Average",0,-54.6536796536797,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-10,"14-Day Average",0,-55.4112554112554,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-11,"14-Day Average",0,-54.3290043290043,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-12,"14-Day Average",0,-55.7359307359307,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-13,"14-Day Average",0,-56.1688311688312,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-14,"14-Day Average",50,-56.4935064935065,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-15,"14-Day Average",50,-56.8181818181818,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-16,"14-Day Average",0,-57.034632034632,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-17,"14-Day Average",0,-57.7922077922078,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-18,"14-Day Average",0,-66.5584415584415,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-19,"14-Day Average",150,-71.3203463203463,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-20,"14-Day Average",200,-73.9177489177489,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-21,"14-Day Average",200,-75.4329004329004,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-22,"14-Day Average",200,-72.4025974025974,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-23,"14-Day Average",300,-94.6969696969697,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-24,"14-Day Average",300,-92.8571428571429,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-25,"14-Day Average",700,-94.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-26,"14-Day Average",850,-93.5064935064935,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-27,"14-Day Average",850,-93.2900432900433,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-28,"14-Day Average",850,-93.0735930735931,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-29,"14-Day Average",850,-92.5324675324675,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-06-30,"14-Day Average",900,-91.7748917748918,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-01,"14-Day Average",1200,-90.3679653679654,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-02,"14-Day Average",1200,-89.7186147186147,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-03,"14-Day Average",1050,-89.0692640692641,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-04,"14-Day Average",1300,-88.5281385281385,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-05,"14-Day Average",1300,-88.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-06,"14-Day Average",1300,-80.3030303030303,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-07,"14-Day Average",1950,-76.8398268398268,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-08,"14-Day Average",1950,-78.030303030303,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-09,"14-Day Average",1750,-77.1645021645022,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-10,"14-Day Average",1900,-77.0562770562771,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-11,"14-Day Average",2400,-76.4069264069264,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-12,"14-Day Average",2350,-76.4069264069264,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-13,"14-Day Average",2350,-76.7316017316017,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-14,"14-Day Average",2350,-77.3809523809524,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-15,"14-Day Average",2400,-78.6796536796537,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-16,"14-Day Average",3600,-79.5454545454545,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-17,"14-Day Average",4050,-79.3290043290043,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-18,"14-Day Average",5950,-80.3030303030303,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-19,"14-Day Average",4600,-80.9523809523809,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-20,"14-Day Average",4600,-87.987012987013,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-21,"14-Day Average",4000,-91.017316017316,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-22,"14-Day Average",4450,-91.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-23,"14-Day Average",4800,-91.7748917748918,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-24,"14-Day Average",5650,-90.9090909090909,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-25,"14-Day Average",5550,-91.2337662337662,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-26,"14-Day Average",5550,-93.1818181818182,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-27,"14-Day Average",5550,-92.7489177489177,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-28,"14-Day Average",7950,-93.6147186147186,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-29,"14-Day Average",8650,-94.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-30,"14-Day Average",9800,-94.2640692640693,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-07-31,"14-Day Average",9350,-95.3463203463203,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-01,"14-Day Average",7200,-95.6709956709957,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-02,"14-Day Average",8550,-94.4805194805195,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-03,"14-Day Average",8550,-92.7489177489177,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-04,"14-Day Average",9600,-91.3419913419913,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-05,"14-Day Average",10950,-87.7705627705628,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-06,"14-Day Average",10500,-84.8484848484848,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-07,"14-Day Average",10200,-22.8354978354978,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-08,"14-Day Average",10100,2.48917748917747,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-09,"14-Day Average",10100,9.63203463203464,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-10,"14-Day Average",10100,20.8874458874459,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-11,"14-Day Average",7750,22.1861471861472,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-12,"14-Day Average",6850,26.2987012987013,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-13,"14-Day Average",4500,30.3030303030303,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-14,"14-Day Average",4700,32.7922077922078,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-15,"14-Day Average",4800,32.1428571428571,NA,NA,NA,NA,NA,NA,"County"
"Jackson",2020-08-16,"14-Day Average",4800,30.6277056277056,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-23,"14-Day Average",0,-31.7073170731707,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-24,"14-Day Average",-12.5,-48.780487804878,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-25,"14-Day Average",-62.5,-49.2682926829268,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-26,"14-Day Average",-37.5,-56.0975609756098,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-27,"14-Day Average",-37.5,-60.9756097560976,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-28,"14-Day Average",-37.5,-65.8536585365854,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-29,"14-Day Average",-25,-64.2276422764228,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-04-30,"14-Day Average",25,-62.9268292682927,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-01,"14-Day Average",25,-66.2971175166297,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-02,"14-Day Average",50,-65.0406504065041,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-03,"14-Day Average",50,-67.7298311444653,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-04,"14-Day Average",37.5,-68.9895470383275,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-05,"14-Day Average",0,-82.9268292682927,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-06,"14-Day Average",0,-81.184668989547,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-07,"14-Day Average",0,-76.3066202090592,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-08,"14-Day Average",12.5,-74.2160278745645,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-09,"14-Day Average",12.5,-77.0034843205575,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-10,"14-Day Average",-12.5,-75.609756097561,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-11,"14-Day Average",-12.5,-76.3066202090592,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-12,"14-Day Average",-12.5,-70.0348432055749,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-13,"14-Day Average",-12.5,-68.9895470383275,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-14,"14-Day Average",-62.5,-69.3379790940767,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-15,"14-Day Average",-12.5,-68.2926829268293,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-16,"14-Day Average",-37.5,-68.6411149825784,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-17,"14-Day Average",-37.5,-59.581881533101,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-18,"14-Day Average",-37.5,-58.8850174216028,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-19,"14-Day Average",0,-55.4006968641115,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-20,"14-Day Average",0,-55.4006968641115,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-21,"14-Day Average",0,-59.2334494773519,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-22,"14-Day Average",0,-60.6271777003484,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-23,"14-Day Average",12.5,-61.3240418118467,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-24,"14-Day Average",12.5,-60.2787456445993,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-25,"14-Day Average",12.5,-57.4912891986063,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-26,"14-Day Average",12.5,-61.3240418118467,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-27,"14-Day Average",12.5,-55.7491289198606,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-28,"14-Day Average",12.5,-52.2648083623693,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-29,"14-Day Average",-37.5,-28.9198606271777,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-30,"14-Day Average",-25,-19.5121951219512,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-05-31,"14-Day Average",-25,-26.8292682926829,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-01,"14-Day Average",-25,27.5261324041812,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-02,"14-Day Average",-62.5,35.191637630662,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-03,"14-Day Average",-62.5,34.4947735191638,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-04,"14-Day Average",-62.5,36.2369337979094,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-05,"14-Day Average",-75,36.2369337979094,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-06,"14-Day Average",-75,43.205574912892,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-07,"14-Day Average",-75,44.5993031358885,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-08,"14-Day Average",-75,42.8571428571429,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-09,"14-Day Average",-62.5,41.4634146341463,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-10,"14-Day Average",-50,31.3588850174216,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-11,"14-Day Average",-50,25.7839721254355,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-12,"14-Day Average",-50,0.348432055749126,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-13,"14-Day Average",-62.5,-11.8466898954704,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-14,"14-Day Average",-62.5,-11.8466898954704,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-15,"14-Day Average",-62.5,-53.3101045296167,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-16,"14-Day Average",-62.5,-52.2648083623693,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-17,"14-Day Average",-50,-49.8257839721254,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-18,"14-Day Average",-50,-49.8257839721254,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-19,"14-Day Average",-50,-49.1289198606272,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-20,"14-Day Average",-37.5,-53.3101045296167,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-21,"14-Day Average",-25,-32.404181184669,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-22,"14-Day Average",-25,-25.7839721254355,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-23,"14-Day Average",0,-26.8292682926829,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-24,"14-Day Average",12.5,-21.602787456446,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-25,"14-Day Average",37.5,-21.602787456446,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-26,"14-Day Average",37.5,-17.4216027874565,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-27,"14-Day Average",37.5,-1.39372822299652,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-28,"14-Day Average",137.5,16.7247386759582,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-29,"14-Day Average",137.5,3.83275261324041,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-06-30,"14-Day Average",137.5,-2.78745644599304,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-01,"14-Day Average",137.5,29.616724738676,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-02,"14-Day Average",137.5,34.1463414634146,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-03,"14-Day Average",237.5,37.6306620209059,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-04,"14-Day Average",212.5,40.418118466899,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-05,"14-Day Average",212.5,17.7700348432056,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-06,"14-Day Average",212.5,69.3379790940767,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-07,"14-Day Average",275,115.679442508711,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-08,"14-Day Average",250,160.627177700348,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-09,"14-Day Average",237.5,164.459930313589,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-10,"14-Day Average",237.5,175.261324041812,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-11,"14-Day Average",237.5,161.672473867596,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-12,"14-Day Average",150,150.522648083624,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-13,"14-Day Average",150,151.91637630662,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-14,"14-Day Average",262.5,150.174216027875,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-15,"14-Day Average",350,118.815331010453,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-16,"14-Day Average",387.5,112.19512195122,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-17,"14-Day Average",287.5,110.801393728223,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-18,"14-Day Average",300,108.710801393728,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-19,"14-Day Average",287.5,114.634146341463,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-20,"14-Day Average",300,62.0209059233449,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-21,"14-Day Average",225,19.5121951219512,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-22,"14-Day Average",225,-18.1184668989547,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-23,"14-Day Average",237.5,-14.6341463414634,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-24,"14-Day Average",400,-18.1184668989547,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-25,"14-Day Average",2200,-12.1951219512195,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-26,"14-Day Average",2325,-10.4529616724739,NA,NA,NA,NA,NA,NA,"County"
"Jasper",2020-07-27,"14-Day Average",2362.5,-12.5435540069686,NA,NA,NA,NA,NA,NA,"County"
