County,Plant_Name,Date,viral_load,viral_load_log10,source
Harris,CLINTON PARK,2021-05-31,5395170467.798115,9.73200517136452,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-06-07,4766828230.650809,9.67822950270855,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-06-14,5180451800.1434555,9.71436763730369,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-06-21,7490220957.7494335,9.87449462935713,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-06-28,14628088397.585638,10.1651875761169,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-07-05,33693105788.267303,10.5275410455474,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-07-12,78182876368.39308,10.8931116441973,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-07-19,156119078299.1826,11.1934559786151,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-07-26,234381083502.43784,11.3699225575934,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-08-02,270739399399.60855,11.4325514611519,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-08-09,263504759359.96103,11.4207884637425,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-08-16,236695976559.8084,11.3741908757038,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-08-23,214769586357.02594,11.3319727806937,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-08-30,203878336332.4215,11.3093710810448,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-09-06,191588621947.02228,11.2823697136551,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-09-13,167232069031.96844,11.2233195629843,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-09-20,127224722857.33633,11.1045715134918,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-09-27,80200006146.2525,10.904174401567,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-10-04,43754646227.77465,10.6410241767628,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-10-11,22482329046.72469,10.3518412997683,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-10-18,11841874566.883816,10.0734204565772,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-10-25,6957465658.618211,9.84245107137555,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-11-01,4873799838.6623955,9.68786768924152,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-11-08,4223523659.760331,9.62567493140006,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-11-15,4684374185.833781,9.67065157904596,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-11-22,6879809507.361694,9.83757641337403,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-11-29,13482722448.663263,10.1297775943546,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-12-06,31379259674.164524,10.4966426931318,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-12-13,74420160074.39713,10.8716905998343,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-12-20,154325616863.88156,11.1884380215863,houston_wastewater_dashboard
Harris,CLINTON PARK,2021-12-27,240875588127.59793,11.3817927880486,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-01-03,268759178016.5428,11.4293633041567,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-01-10,228253808626.11694,11.3584180328723,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-01-17,158131507449.18234,11.1990184110329,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-01-24,95769203502.57034,10.981225875476,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-01-31,54175945334.83329,10.7338064982128,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-02-07,30150721650.469593,10.4792977113374,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-02-14,17312793457.99688,10.2383671479166,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-02-21,10756774929.056402,10.0316820816965,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-02-28,7581733823.083425,9.879768533296,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-03-07,6187735639.584993,9.79153175093522,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-03-14,5698712581.620287,9.75577675359358,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-03-21,5745265629.062782,9.7593101128449,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-03-28,6150896230.491151,9.78893840026302,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-04-04,6791754324.02076,9.8319819679232,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-04-11,7624280838.846055,9.8821988850745,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-04-18,8664282818.073055,9.9377326200166,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-04-25,6138615336.575301,9.78807042008224,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-05-02,19958196412.733242,10.3001212922926,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-05-09,17854702571.777332,10.25175262,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-05-16,70510116136.55098,10.84825143,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-05-23,62258039404.22587,10.79419544,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-05-30,82972759117.06616,10.918935532051,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-06-06,109831797172.65388,11.04072809,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-06-13,59812320254.61783,10.77679065,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-06-20,65684947934.15726,10.81746586,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-06-27,144959332325.00504,11.16124618,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-07-04,217375162665.11172,11.33720992,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-07-11,267255363656.054,11.42692643,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-07-18,137971606144.87933,11.13978972,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-07-25,136711956946.00449,11.1358065,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-08-01,181572653335.0355,11.25905044,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-08-08,217740742731.11862,11.3379397,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-08-15,109408191682.875,11.03904984,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-08-22,182506652739.44403,11.2612787,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-08-29,102149322372.34183,11.00923549,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-09-05,311424603367.1982,11.49335292,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-09-12,79297577491.17337,10.89925992,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-09-19,22385169128.88686,10.34996038,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-09-26,3779198738.7997875,9.577399731,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-10-03,8836321523.971464,9.94627151,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-10-10,3124042583.0066285,9.494716945,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-10-17,12796182341.104218,10.10708042,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-10-24,59207379949.07814,10.7723758430642,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-10-31,147474536536.50735,11.16871704,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-11-07,49561762246.18747,10.69514674,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-11-14,28481066642.326084,10.45455625,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-11-21,21437069205.95718,10.33116541,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-11-28,14515959238.139427,10.16184574,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-12-05,33652854669.10617,10.52702191,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-12-12,63886585892.73798,10.80540968,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-12-19,101982031748.89546,11.00852366,houston_wastewater_dashboard
Harris,CLINTON PARK,2022-12-26,347565659231.18427,11.54103686,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-01-02,705828369403.7466,11.84869911,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-01-09,343414730548.52155,11.53581892,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-01-16,129374031004.14555,11.11184711,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-01-23,56209561848.97048,10.7498102,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-01-30,84212808241.86633,10.92537815,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-02-06,203116034931.73816,11.30774421,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-02-13,190868820618.3185,11.28073499,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-02-20,266751420008.59723,11.42610674,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-02-27,141750265172.09305,11.15152388,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-03-06,46243699457.5373,10.66505257,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-03-13,34449307805.910614,10.5371805,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-03-20,16244465271.779001,10.21070542,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-03-27,38973113295.980415,10.5907651,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-04-03,16899218840.799425,10.22786663,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-04-10,9754080511.595583,9.989186336,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-04-17,9787999962.14225,9.990693959,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-04-24,18199611610.242413,10.26006212,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-05-01,32930294903.195156,10.51759562,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-05-08,12927082783.883331,10.11150053,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-05-15,14963917183.774675,10.1750452959757,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-05-22,12437746185.192112,10.09474169,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-05-29,7245740515.156659,9.860082777,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-06-05,3768651642.1304197,9.576185995,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-06-12,7050113503.76185,9.848196109,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-06-19,5697043506.00854,9.755649536,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-06-26,10904144682.410002,10.0375916053317,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-07-03,13895310413.210732,10.1428682531097,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-07-10,23854008518.025875,10.37756137,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-07-17,48313268305.80812,10.6840664177218,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-07-24,99203399951.45387,10.9965265567797,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-07-31,148651213884.3832,11.17216846,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-08-07,130315063504.23888,11.11499462,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-08-14,113111707913.18652,11.05350756,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-08-21,73675214679.7488,10.86732141,houston_wastewater_dashboard
Harris,CLINTON PARK,2023-08-28,109764696269.99516,11.04046268,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-07-06,217031459011.53198,11.33652269,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-07-13,173613219182.02127,11.2395827899605,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-07-20,129710800509.72157,11.1129761395882,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-07-27,97556598332.91261,10.9892566486425,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-08-03,74108478475.16127,10.8698678968368,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-08-10,57081170528.8176,10.7564928703465,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-08-17,45135183297.2495,10.6545152105007,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-08-24,37344714195.1243,10.5722291400646,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-08-31,32961533693.372707,10.518007411128,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-09-07,31638985576.195225,10.5002225504981,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-09-14,33382011000.37587,10.523512495916,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-09-21,37957317051.84727,10.5792955074761,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-09-28,45296657895.28323,10.6560661598234,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-10-05,55248313784.68182,10.7423190276027,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-10-12,67128660144.361664,10.8269079789633,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-10-19,80790533834.7548,10.9073604778022,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-10-26,97748832013.33142,10.9901115767769,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-11-02,120782059610.1535,11.0820024310489,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-11-09,154836803055.28528,11.1898741957793,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-11-16,207517142992.06873,11.3170539795991,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-11-23,283669540388.02576,11.4528127050183,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-11-30,382742992421.283,11.5829072480166,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-12-07,493281109913.7127,11.6930944845736,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-12-14,588323671660.4279,11.7696163229152,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-12-21,643304698843.9448,11.8084167235977,houston_wastewater_dashboard
Harris,EASTHAVEN,2020-12-28,652224109176.1887,11.8143968482704,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-01-04,620574066325.1376,11.7927936225417,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-01-11,560846445819.232,11.7488439720195,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-01-18,487951554007.9945,11.6883767054629,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-01-25,416617666170.5244,11.6197376817368,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-02-01,356403312959.42224,11.5519417323831,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-02-08,311891611482.6229,11.4940036942961,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-02-15,285056228650.5254,11.4549305350402,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-02-22,275252709497.28644,11.4397316027171,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-03-01,277285033436.6944,11.4429264290035,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-03-08,286638663617.8831,11.4573347703718,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-03-15,299072432662.31635,11.4757763832941,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-03-22,310000503867.4686,11.4913623997268,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-03-29,317473824924.0295,11.5017079244007,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-04-05,322084967945.61456,11.5079704562987,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-04-12,324640777971.4673,11.5114030704369,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-04-19,326030837945.8291,11.5132586801793,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-04-26,325169970416.8319,11.5121104314963,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-05-03,314083878059.9568,11.4970456446147,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-05-10,285137107094.0355,11.4550537390826,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-05-17,236115302541.30115,11.373124134448,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-05-24,174122140235.72116,11.2408539966823,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-05-31,120844607502.22224,11.0822272754778,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-06-07,88209043266.26761,10.9455131116546,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-06-14,75768928988.21649,10.8794911484373,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-06-21,85690109096.11346,10.9329306957519,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-06-28,135084352383.55385,11.1306050450468,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-07-05,264261925043.98474,11.4220345943293,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-07-12,552111636178.1034,11.7420269003274,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-07-19,1060204198577.4065,12.0253895197691,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-07-26,1628184584636.2942,12.2117036386028,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-08-02,1971042280017.4106,12.2946959402517,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-08-09,2006301069168.1997,12.3023961045904,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-08-16,1833909484476.4565,12.2633778965671,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-08-23,1607698778995.5693,12.2062046819283,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-08-30,1417331339135.1177,12.1514713900757,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-09-06,1251972320513.9734,12.0975947272922,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-09-13,1094368487390.8333,12.0391635789399,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-09-20,934903596284.9138,11.9707668303805,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-09-27,771244829707.7621,11.8871922656158,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-10-04,611742345982.9292,11.7865685442385,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-10-11,467515996905.4482,11.669796475634,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-10-18,345033115399.0483,11.5378607795512,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-10-25,246459876474.68427,11.3917462264774,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-11-01,173292454596.80246,11.238779653318,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-11-08,128869547906.30809,11.1101503049508,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-11-15,110321119507.4868,11.0426586602876,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-11-22,118332815610.69064,11.0731051982404,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-11-29,171509671791.15024,11.2342886158487,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-12-06,317643069843.2546,11.5019393845834,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-12-13,644541832685.907,11.8092511096104,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-12-20,1225746876651.3643,12.0884007952857,houston_wastewater_dashboard
Harris,EASTHAVEN,2021-12-27,1868829115999.855,12.2715695917099,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-01-03,2053581178326.5532,12.3125118752454,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-01-10,1725227429316.7239,12.2368463543581,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-01-17,1216570552913.7139,12.0851373001576,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-01-24,790585753030.1578,11.8979489837533,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-01-31,517357427376.3196,11.7137906883615,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-02-07,351611648701.67163,11.5460632545788,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-02-14,246246549838.91458,11.3913701543111,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-02-21,176200342900.50833,11.24600674925,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-02-28,127723790145.89545,11.1062717975516,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-03-07,93913719012.42566,10.9727290390839,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-03-14,72200398280.05501,10.8585395932809,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-03-21,60142181271.41526,10.7791791752936,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-03-28,56250126086.8889,10.7501235002728,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-04-04,60974760234.33688,10.7851501012513,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-04-11,75879491930.0172,10.8801244142998,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-04-18,104753580810.23792,11.0201688774574,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-04-25,211157913368.83405,11.3246073617165,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-05-02,81357906166.53389,10.9103997630216,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-05-09,177105782040.3747,11.24823274,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-05-16,550182104243.4318,11.74050646,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-05-23,738574603506.928,11.86839437,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-05-30,1089738982719.302,12.0373224869869,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-06-06,1386267143613.7375,12.14184693,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-06-13,1438007165120.6526,12.15776105,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-06-20,1652996636977.4937,12.21827197,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-06-27,1838898167427.496,12.26455768,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-07-04,1642143781295.837,12.21541118,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-07-11,1896755622041.0679,12.27801138,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-07-18,1690721206529.9277,12.228072,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-07-25,1222426482959.235,12.08722275,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-08-01,1284011075958.7961,12.10856877,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-08-08,895123378461.8788,11.9518829,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-08-15,1074887790936.7388,12.03136313,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-08-22,1275507274998.3296,12.10568294,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-08-29,774842100904.875,11.88921321,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-09-05,971089146047.3093,11.9872591,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-09-12,680803766833.0836,11.83302195,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-09-19,202150420936.87476,11.30567465,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-09-26,94961671413.60391,10.97754835,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-10-03,102737818541.52594,11.01173034,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-10-10,60704552228.830635,10.78322126,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-10-17,125693728770.923,11.09931361,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-10-24,184891739467.12833,11.2669175083253,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-10-31,143711168301.2032,11.15749052,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-11-07,177660585892.4969,11.24959109,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-11-14,889400665342.7405,11.94909745,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-11-21,479463200443.89197,11.68075528,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-11-28,472244664620.5218,11.67416706,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-12-05,351611045879.4727,11.54606251,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-12-12,412845590151.61584,11.61578765,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-12-19,396214741690.094,11.59793063,houston_wastewater_dashboard
Harris,EASTHAVEN,2022-12-26,769036087818.4918,11.88594672,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-01-02,1095013919911.0432,12.03941964,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-01-09,1641518380505.0178,12.21524575,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-01-16,1999476895004.9114,12.30091639,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-01-23,1185940717036.3062,12.07406298,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-01-30,1015488197061.5964,12.00667488,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-02-06,332590745043.98,11.52191016,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-02-13,379372931088.9925,11.57906634,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-02-20,283291699632.4372,11.45223385,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-02-27,484077213503.8393,11.68491464,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-03-06,608832798052.1193,11.78449804,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-03-13,605185271529.4645,11.78188835,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-03-20,585656772761.0028,11.76764317,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-03-27,273257593933.54913,11.43657224,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-04-03,401519156202.77277,11.60370627,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-04-10,441748710052.3,11.64517529,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-04-17,369661447698.4344,11.56780416,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-04-24,262314912038.95755,11.41882298,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-05-01,140672148327.40085,11.14820812,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-05-08,90898195134.5745,10.95855526,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-05-15,46844095987.90837,10.6706548622153,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-05-22,43342244727.04102,10.6369114,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-05-29,72400477418.01657,10.85974143,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-06-05,76391319215.08676,10.88304401,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-06-12,47604834537.87555,10.67765106,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-06-19,37182795666.05065,10.57034204,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-06-26,79510859142.31944,10.9004264461851,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-07-03,17773990053.21978,10.24978493279,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-07-10,66507962003.8348,10.82287364,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-07-17,118415570628.11632,11.0734088121273,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-07-24,331905812293.1146,11.5210148577859,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-07-31,528431818582.5635,11.72298896,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-08-07,723631760546.3679,11.85951762,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-08-14,677833096063.8096,11.83112277,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-08-21,587706291582.9877,11.76916034,houston_wastewater_dashboard
Harris,EASTHAVEN,2023-08-28,568389543843.6178,11.75464608,houston_wastewater_dashboard
Harris,FOREST COVE,2020-07-06,21320765326.801758,10.32880279,houston_wastewater_dashboard
Harris,FOREST COVE,2020-07-13,18345300634.95726,10.2635248331829,houston_wastewater_dashboard
Harris,FOREST COVE,2020-07-20,14285795000.666622,10.1549044137629,houston_wastewater_dashboard
Harris,FOREST COVE,2020-07-27,11674916984.171698,10.0672538011487,houston_wastewater_dashboard
Harris,FOREST COVE,2020-08-03,10257886719.815014,10.0110578987431,houston_wastewater_dashboard
Harris,FOREST COVE,2020-08-10,9916062418.65263,9.9963392518585,houston_wastewater_dashboard
Harris,FOREST COVE,2020-08-17,10490254951.723713,10.0207860432728,houston_wastewater_dashboard
