"County","Date","Tests","TPR_CMS"
"Knox","2021-01-27",NA,NA
"La Salle","2021-01-27",461,0.176
"Lamar","2021-01-27",981,0.138
"Lamb","2021-01-27",161,0.099
"Lampasas","2021-01-27",877,0.144
"Lavaca","2021-01-27",597,0.243
"Lee","2021-01-27",412,0.141
"Leon","2021-01-27",602,0.108
"Liberty","2021-01-27",2185,0.204
"Limestone","2021-01-27",2152,0.073
"Lipscomb","2021-01-27",NA,NA
"Live Oak","2021-01-27",429,0.166
"Llano","2021-01-27",841,0.121
"Loving","2021-01-27",NA,NA
"Lubbock","2021-01-27",6953,0.08
"Lynn","2021-01-27",65,0.108
"Madison","2021-01-27",458,0.107
"Marion","2021-01-27",171,0.187
"Martin","2021-01-27",29,0.103
"Mason","2021-01-27",98,0.133
"Matagorda","2021-01-27",1442,0.155
"Maverick","2021-01-27",4397,0.217
"McCulloch","2021-01-27",82,0.085
"McLennan","2021-01-27",8686,0.1
"McMullen","2021-01-27",NA,NA
"Medina","2021-01-27",1857,0.155
"Menard","2021-01-27",135,0.037
"Midland","2021-01-27",1782,0.15
"Milam","2021-01-27",1120,0.113
"Mills","2021-01-27",274,0.161
"Mitchell","2021-01-27",116,0.198
"Montague","2021-01-27",558,0.188
"Montgomery","2021-01-27",21622,0.163
"Moore","2021-01-27",206,0.019
"Morris","2021-01-27",290,0.138
"Motley","2021-01-27",NA,NA
"Nacogdoches","2021-01-27",1759,0.103
"Navarro","2021-01-27",1146,0.136
"Newton","2021-01-27",252,0.119
"Nolan","2021-01-27",287,0.153
"Nueces","2021-01-27",9395,0.137
"Ochiltree","2021-01-27",32,0.188
"Oldham","2021-01-27",NA,NA
"Orange","2021-01-27",1571,0.13
"Palo Pinto","2021-01-27",721,0.25
"Panola","2021-01-27",501,0.152
"Parker","2021-01-27",4063,0.214
"Parmer","2021-01-27",73,0.055
"Pecos","2021-01-27",574,0.075
"Polk","2021-01-27",1367,0.125
"Potter","2021-01-27",2442,0.104
"Presidio","2021-01-27",182,0.132
"Rains","2021-01-27",149,0.168
"Randall","2021-01-27",2002,0.071
"Reagan","2021-01-27",NA,NA
"Real","2021-01-27",185,0.086
"Red River","2021-01-27",373,0.048
"Reeves","2021-01-27",367,0.104
"Refugio","2021-01-27",135,0.17
"Roberts","2021-01-27",NA,NA
"Robertson","2021-01-27",627,0.185
"Rockwall","2021-01-27",7697,0.134
"Runnels","2021-01-27",224,0.129
"Rusk","2021-01-27",565,0.211
"Sabine","2021-01-27",165,0.103
"San Augustine","2021-01-27",274,0.069
"San Jacinto","2021-01-27",590,0.114
"San Patricio","2021-01-27",1554,0.205
"San Saba","2021-01-27",149,0.168
"Schleicher","2021-01-27",41,0.22
"Scurry","2021-01-27",664,0.169
"Shackelford","2021-01-27",37,0.162
"Shelby","2021-01-27",738,0.089
"Sherman","2021-01-27",NA,NA
"Smith","2021-01-27",6683,0.121
"Somervell","2021-01-27",134,0.254
"Starr","2021-01-27",4506,0.206
"Stephens","2021-01-27",130,0.092
"Sterling","2021-01-27",31,0.129
"Stonewall","2021-01-27",NA,NA
"Sutton","2021-01-27",44,0.409
"Swisher","2021-01-27",89,0.202
"Tarrant","2021-01-27",106674,0.206
"Taylor","2021-01-27",3613,0.068
"Terrell","2021-01-27",NA,NA
"Terry","2021-01-27",130,0.123
"Throckmorton","2021-01-27",24,0.333
"Titus","2021-01-27",1342,0.085
"Tom Green","2021-01-27",3889,0.07
"Travis","2021-01-27",65503,0.112
"Trinity","2021-01-27",877,0.065
"Tyler","2021-01-27",304,0.158
"Upshur","2021-01-27",704,0.111
"Upton","2021-01-27",29,0.207
"Uvalde","2021-01-27",2182,0.245
"Val Verde","2021-01-27",3310,0.231
"Van Zandt","2021-01-27",940,0.182
"Victoria","2021-01-27",1674,0.183
"Walker","2021-01-27",4821,0.116
"Waller","2021-01-27",2989,0.11
"Ward","2021-01-27",239,0.138
"Washington","2021-01-27",2801,0.108
"Webb","2021-01-27",35972,0.188
"Wharton","2021-01-27",2053,0.214
"Wheeler","2021-01-27",44,0.25
"Wichita","2021-01-27",3554,0.147
"Wilbarger","2021-01-27",256,0.227
"Willacy","2021-01-27",1242,0.161
"Williamson","2021-01-27",31519,0.136
"Wilson","2021-01-27",2507,0.145
"Winkler","2021-01-27",49,0.224
"Wise","2021-01-27",2652,0.209
"Wood","2021-01-27",831,0.199
"Yoakum","2021-01-27",30,0.067
"Young","2021-01-27",294,0.177
"Zapata","2021-01-27",1205,0.2
"Zavala","2021-01-27",1098,0.244
