"County","Date","Tests","TPR_CMS"
"DeWitt","2021-05-25",293,0.024
"Deaf Smith","2021-05-25",88,0.068
"Delta","2021-05-25",39,0.051
"Denton","2021-05-25",14357,0.031
"Dickens","2021-05-25",NA,NA
"Dimmit","2021-05-25",754,0.062
"Donley","2021-05-25",25,0
"Duval","2021-05-25",266,0.015
"Eastland","2021-05-25",65,0
"Ector","2021-05-25",705,0.075
"Edwards","2021-05-25",NA,NA
"El Paso","2021-05-25",14550,0.044
"Ellis","2021-05-25",2679,0.043
"Erath","2021-05-25",352,0.045
"Falls","2021-05-25",387,0.01
"Fannin","2021-05-25",446,0.013
"Fayette","2021-05-25",401,0.02
"Fisher","2021-05-25",NA,NA
"Floyd","2021-05-25",86,0.023
"Foard","2021-05-25",NA,NA
"Fort Bend","2021-05-25",15623,0.045
"Franklin","2021-05-25",53,0.057
"Freestone","2021-05-25",354,0.011
"Frio","2021-05-25",736,0.062
"Gaines","2021-05-25",74,0.068
"Galveston","2021-05-25",9422,0.057
"Garza","2021-05-25",96,0.01
"Gillespie","2021-05-25",153,0.065
"Glasscock","2021-05-25",NA,NA
"Goliad","2021-05-25",57,0.211
"Gonzales","2021-05-25",155,0.006
"Gray","2021-05-25",179,0.017
"Grayson","2021-05-25",1536,0.022
"Gregg","2021-05-25",1035,0.073
"Grimes","2021-05-25",1626,0.019
"Guadalupe","2021-05-25",2501,0.037
"Hale","2021-05-25",637,0.031
"Hall","2021-05-25",25,0.04
"Hamilton","2021-05-25",154,0.052
"Hansford","2021-05-25",NA,NA
"Hardeman","2021-05-25",29,0
"Hardin","2021-05-25",500,0.076
"Harris","2021-05-25",90107,0.045
"Harrison","2021-05-25",541,0.035
"Hartley","2021-05-25",NA,NA
"Haskell","2021-05-25",23,0
"Hays","2021-05-25",8073,0.051
"Hemphill","2021-05-25",NA,NA
"Henderson","2021-05-25",522,0.061
"Hidalgo","2021-05-25",11939,0.058
"Hill","2021-05-25",408,0.044
"Hockley","2021-05-25",256,0.031
"Hood","2021-05-25",521,0.033
"Hopkins","2021-05-25",249,0.084
"Houston","2021-05-25",282,0.028
"Howard","2021-05-25",221,0.018
"Hudspeth","2021-05-25",27,0.037
"Hunt","2021-05-25",750,0.049
"Hutchinson","2021-05-25",88,0.08
"Irion","2021-05-25",NA,NA
"Jack","2021-05-25",154,0.006
"Jackson","2021-05-25",130,0.031
"Jasper","2021-05-25",283,0.032
"Jeff Davis","2021-05-25",NA,NA
"Jefferson","2021-05-25",3418,0.048
"Jim Hogg","2021-05-25",132,0
"Jim Wells","2021-05-25",540,0.044
"Johnson","2021-05-25",1854,0.028
"Jones","2021-05-25",199,0.04
"Karnes","2021-05-25",394,0.013
"Kaufman","2021-05-25",1884,0.039
"Kendall","2021-05-25",708,0.025
"Kenedy","2021-05-25",NA,NA
"Kent","2021-05-25",NA,NA
"Kerr","2021-05-25",554,0.034
"Kimble","2021-05-25",42,0.238
"King","2021-05-25",NA,NA
"Kinney","2021-05-25",50,0
"Kleberg","2021-05-25",224,0.036
"Knox","2021-05-25",NA,NA
"La Salle","2021-05-25",83,0.096
"Lamar","2021-05-25",225,0.062
"Lamb","2021-05-25",81,0.037
"Lampasas","2021-05-25",472,0.017
"Lavaca","2021-05-25",282,0.035
"Lee","2021-05-25",332,0.039
"Leon","2021-05-25",282,0.021
"Liberty","2021-05-25",1336,0.067
"Limestone","2021-05-25",412,0.036
"Lipscomb","2021-05-25",NA,NA
"Live Oak","2021-05-25",182,0.038
"Llano","2021-05-25",801,0.012
"Loving","2021-05-25",NA,NA
"Lubbock","2021-05-25",4683,0.018
"Lynn","2021-05-25",52,0.019
"Madison","2021-05-25",463,0.032
"Marion","2021-05-25",35,0
"Martin","2021-05-25",NA,NA
"Mason","2021-05-25",NA,NA
"Matagorda","2021-05-25",513,0.09
"Maverick","2021-05-25",874,0.045
"McCulloch","2021-05-25",22,0.136
"McLennan","2021-05-25",6106,0.026
"McMullen","2021-05-25",NA,NA
"Medina","2021-05-25",740,0.034
"Menard","2021-05-25",NA,NA
"Midland","2021-05-25",864,0.051
"Milam","2021-05-25",553,0.031
"Mills","2021-05-25",58,0.017
"Mitchell","2021-05-25",59,0
"Montague","2021-05-25",135,0.037
"Montgomery","2021-05-25",11157,0.057
"Moore","2021-05-25",121,0.017
"Morris","2021-05-25",55,0.145
"Motley","2021-05-25",NA,NA
"Nacogdoches","2021-05-25",705,0.078
"Navarro","2021-05-25",681,0.01
"Newton","2021-05-25",51,0.039
"Nolan","2021-05-25",42,0
"Nueces","2021-05-25",3596,0.056
"Ochiltree","2021-05-25",NA,NA
"Oldham","2021-05-25",NA,NA
"Orange","2021-05-25",750,0.075
"Palo Pinto","2021-05-25",206,0.024
"Panola","2021-05-25",160,0.031
"Parker","2021-05-25",1646,0.044
"Parmer","2021-05-25",65,0.046
"Pecos","2021-05-25",160,0
"Polk","2021-05-25",1079,0.03
"Potter","2021-05-25",1304,0.047
"Presidio","2021-05-25",21,0
"Rains","2021-05-25",73,0
"Randall","2021-05-25",1045,0.046
"Reagan","2021-05-25",NA,NA
"Real","2021-05-25",NA,NA
"Red River","2021-05-25",51,0.02
"Reeves","2021-05-25",114,0.053
"Refugio","2021-05-25",38,0.026
"Roberts","2021-05-25",NA,NA
"Robertson","2021-05-25",417,0.048
"Rockwall","2021-05-25",1706,0.03
"Runnels","2021-05-25",69,0.072
"Rusk","2021-05-25",548,0.024
"Sabine","2021-05-25",172,0.052
"San Augustine","2021-05-25",66,0.061
"San Jacinto","2021-05-25",296,0.071
"San Patricio","2021-05-25",607,0.086
"San Saba","2021-05-25",88,0
"Schleicher","2021-05-25",NA,NA
"Scurry","2021-05-25",275,0
"Shackelford","2021-05-25",23,0
"Shelby","2021-05-25",221,0.068
"Sherman","2021-05-25",NA,NA
"Smith","2021-05-25",2287,0.028
"Somervell","2021-05-25",81,0.012
"Starr","2021-05-25",806,0.065
"Stephens","2021-05-25",162,0.019
"Sterling","2021-05-25",NA,NA
"Stonewall","2021-05-25",NA,NA
"Sutton","2021-05-25",NA,NA
"Swisher","2021-05-25",252,0.004
"Tarrant","2021-05-25",31654,0.036
"Taylor","2021-05-25",1076,0.017
"Terrell","2021-05-25",NA,NA
"Terry","2021-05-25",173,0.012
"Throckmorton","2021-05-25",NA,NA
"Titus","2021-05-25",161,0.075
"Tom Green","2021-05-25",565,0.039
"Travis","2021-05-25",33516,0.016
"Trinity","2021-05-25",292,0.065
"Tyler","2021-05-25",282,0.011
"Upshur","2021-05-25",136,0.044
"Upton","2021-05-25",NA,NA
"Uvalde","2021-05-25",391,0.054
"Val Verde","2021-05-25",662,0.023
"Van Zandt","2021-05-25",348,0.057
"Victoria","2021-05-25",1167,0.156
"Walker","2021-05-25",2833,0.022
"Waller","2021-05-25",874,0.043
"Ward","2021-05-25",25,0.04
"Washington","2021-05-25",984,0.044
"Webb","2021-05-25",5770,0.028
"Wharton","2021-05-25",589,0.076
"Wheeler","2021-05-25",24,0
"Wichita","2021-05-25",1212,0.021
"Wilbarger","2021-05-25",258,0.043
"Willacy","2021-05-25",1115,0.042
"Williamson","2021-05-25",14785,0.021
"Wilson","2021-05-25",773,0.045
"Winkler","2021-05-25",NA,NA
"Wise","2021-05-25",719,0.039
"Wood","2021-05-25",326,0.028
"Yoakum","2021-05-25",NA,NA
"Young","2021-05-25",101,0
"Zapata","2021-05-25",125,0.032
"Zavala","2021-05-25",61,0.066
