"County","Date","Tests","TPR_CMS"
"Kinney",2020-09-16,113,0.08
"Kleberg",2020-09-16,796,0.101
"Knox",2020-09-16,NA,NA
"La Salle",2020-09-16,81,0.099
"Lamar",2020-09-16,179,0.067
"Lamb",2020-09-16,70,0.129
"Lampasas",2020-09-16,305,0.082
"Lavaca",2020-09-16,195,0.185
"Lee",2020-09-16,106,0.132
"Leon",2020-09-16,92,0.033
"Liberty",2020-09-16,2398,0.201
"Limestone",2020-09-16,213,0.099
"Lipscomb",2020-09-16,NA,NA
"Live Oak",2020-09-16,69,0.087
"Llano",2020-09-16,87,0.034
"Loving",2020-09-16,NA,NA
"Lubbock",2020-09-16,2903,0.147
"Lynn",2020-09-16,21,0.048
"Madison",2020-09-16,124,0.081
"Marion",2020-09-16,51,0.02
"Martin",2020-09-16,NA,NA
"Mason",2020-09-16,31,0.032
"Matagorda",2020-09-16,610,0.095
"Maverick",2020-09-16,1312,0.178
"McCulloch",2020-09-16,112,0.08
"McLennan",2020-09-16,2614,0.121
"McMullen",2020-09-16,NA,NA
"Medina",2020-09-16,315,0.133
"Menard",2020-09-16,198,0.03
"Midland",2020-09-16,942,0.036
"Milam",2020-09-16,88,0.057
"Mills",2020-09-16,91,0
"Mitchell",2020-09-16,20,0.2
"Montague",2020-09-16,104,0.087
"Montgomery",2020-09-16,6630,0.06
"Moore",2020-09-16,128,0.047
"Morris",2020-09-16,137,0.051
"Motley",2020-09-16,NA,NA
"Nacogdoches",2020-09-16,1079,0.13
"Navarro",2020-09-16,347,0.107
"Newton",2020-09-16,69,0.145
"Nolan",2020-09-16,126,0.357
"Nueces",2020-09-16,2574,0.07
"Ochiltree",2020-09-16,24,0
"Oldham",2020-09-16,22,0.091
"Orange",2020-09-16,655,0.061
"Palo Pinto",2020-09-16,251,0.163
"Panola",2020-09-16,411,0.097
"Parker",2020-09-16,963,0.064
"Parmer",2020-09-16,26,0.077
"Pecos",2020-09-16,314,0.083
"Polk",2020-09-16,465,0.041
"Potter",2020-09-16,1203,0.14
"Presidio",2020-09-16,24,0.042
"Rains",2020-09-16,44,0.205
"Randall",2020-09-16,1353,0.097
"Reagan",2020-09-16,NA,NA
"Real",2020-09-16,NA,NA
"Red River",2020-09-16,155,0
"Reeves",2020-09-16,415,0.019
"Refugio",2020-09-16,80,0.05
"Roberts",2020-09-16,NA,NA
"Robertson",2020-09-16,311,0.032
"Rockwall",2020-09-16,1890,0.044
"Runnels",2020-09-16,185,0.157
"Rusk",2020-09-16,220,0.264
"Sabine",2020-09-16,82,0
"San Augustine",2020-09-16,236,0.042
"San Jacinto",2020-09-16,158,0.038
"San Patricio",2020-09-16,340,0.074
"San Saba",2020-09-16,24,0
"Schleicher",2020-09-16,NA,NA
"Scurry",2020-09-16,34,0.118
"Shackelford",2020-09-16,NA,NA
"Shelby",2020-09-16,773,0.043
"Sherman",2020-09-16,NA,NA
"Smith",2020-09-16,3035,0.062
"Somervell",2020-09-16,63,0.016
"Starr",2020-09-16,946,0.146
"Stephens",2020-09-16,25,0.08
"Sterling",2020-09-16,NA,NA
"Stonewall",2020-09-16,NA,NA
"Sutton",2020-09-16,29,0.276
"Swisher",2020-09-16,93,0.022
"Tarrant",2020-09-16,19340,0.091
"Taylor",2020-09-16,804,0.076
"Terrell",2020-09-16,NA,NA
"Terry",2020-09-16,23,0.087
"Throckmorton",2020-09-16,NA,NA
"Titus",2020-09-16,798,0.031
"Tom Green",2020-09-16,2082,0.09
"Travis",2020-09-16,14041,0.055
"Trinity",2020-09-16,127,0.024
"Tyler",2020-09-16,102,0.078
"Upshur",2020-09-16,375,0.088
"Upton",2020-09-16,NA,NA
"Uvalde",2020-09-16,227,0.101
"Val Verde",2020-09-16,940,0.115
"Van Zandt",2020-09-16,166,0.066
"Victoria",2020-09-16,510,0.116
"Walker",2020-09-16,2311,0.13
"Waller",2020-09-16,1072,0.047
"Ward",2020-09-16,129,0.031
"Washington",2020-09-16,183,0.016
"Webb",2020-09-16,6322,0.166
"Wharton",2020-09-16,525,0.09
"Wheeler",2020-09-16,20,0.05
"Wichita",2020-09-16,788,0.07
"Wilbarger",2020-09-16,123,0.122
"Willacy",2020-09-16,388,0.121
"Williamson",2020-09-16,5258,0.04
"Wilson",2020-09-16,314,0.076
"Winkler",2020-09-16,20,0.05
"Wise",2020-09-16,1084,0.041
"Wood",2020-09-16,604,0.179
"Yoakum",2020-09-16,146,0.089
"Young",2020-09-16,69,0.087
"Zapata",2020-09-16,286,0.094
"Zavala",2020-09-16,100,0.19
