"County","Date","Tests","TPR_CMS"
"Fisher","2021-02-10",47,0.043
"Floyd","2021-02-10",71,0.099
"Foard","2021-02-10",NA,NA
"Fort Bend","2021-02-10",41615,0.127
"Franklin","2021-02-10",196,0.117
"Freestone","2021-02-10",937,0.029
"Frio","2021-02-10",1672,0.057
"Gaines","2021-02-10",70,0.071
"Galveston","2021-02-10",11073,0.134
"Garza","2021-02-10",108,0.028
"Gillespie","2021-02-10",442,0.084
"Glasscock","2021-02-10",NA,NA
"Goliad","2021-02-10",160,0.156
"Gonzales","2021-02-10",582,0.249
"Gray","2021-02-10",286,0.119
"Grayson","2021-02-10",4194,0.137
"Gregg","2021-02-10",3945,0.089
"Grimes","2021-02-10",2457,0.074
"Guadalupe","2021-02-10",6346,0.09
"Hale","2021-02-10",740,0.047
"Hall","2021-02-10",69,0.159
"Hamilton","2021-02-10",476,0.08
"Hansford","2021-02-10",30,0.133
"Hardeman","2021-02-10",44,0.136
"Hardin","2021-02-10",1218,0.108
"Harris","2021-02-10",238234,0.128
"Harrison","2021-02-10",1260,0.109
"Hartley","2021-02-10",NA,NA
"Haskell","2021-02-10",50,0.1
"Hays","2021-02-10",17900,0.111
"Hemphill","2021-02-10",NA,NA
"Henderson","2021-02-10",1566,0.148
"Hidalgo","2021-02-10",21045,0.163
"Hill","2021-02-10",1170,0.135
"Hockley","2021-02-10",213,0.103
"Hood","2021-02-10",1397,0.164
"Hopkins","2021-02-10",931,0.088
"Houston","2021-02-10",472,0.083
"Howard","2021-02-10",1009,0.088
"Hudspeth","2021-02-10",106,0.094
"Hunt","2021-02-10",2780,0.145
"Hutchinson","2021-02-10",289,0.087
"Irion","2021-02-10",22,0.182
"Jack","2021-02-10",89,0.191
"Jackson","2021-02-10",292,0.188
"Jasper","2021-02-10",663,0.136
"Jeff Davis","2021-02-10",136,0.096
"Jefferson","2021-02-10",5681,0.095
"Jim Hogg","2021-02-10",1494,0.058
"Jim Wells","2021-02-10",2451,0.089
"Johnson","2021-02-10",5542,0.181
"Jones","2021-02-10",235,0.072
"Karnes","2021-02-10",778,0.094
"Kaufman","2021-02-10",6103,0.158
"Kendall","2021-02-10",1334,0.123
"Kenedy","2021-02-10",NA,NA
"Kent","2021-02-10",NA,NA
"Kerr","2021-02-10",2109,0.07
"Kimble","2021-02-10",59,0.119
"King","2021-02-10",NA,NA
"Kinney","2021-02-10",138,0.116
"Kleberg","2021-02-10",1501,0.131
"Knox","2021-02-10",NA,NA
"La Salle","2021-02-10",275,0.105
"Lamar","2021-02-10",1004,0.124
"Lamb","2021-02-10",146,0.021
"Lampasas","2021-02-10",1099,0.145
"Lavaca","2021-02-10",530,0.202
"Lee","2021-02-10",451,0.173
"Leon","2021-02-10",538,0.128
"Liberty","2021-02-10",3845,0.15
"Limestone","2021-02-10",2375,0.083
"Lipscomb","2021-02-10",NA,NA
"Live Oak","2021-02-10",330,0.121
"Llano","2021-02-10",1036,0.121
"Loving","2021-02-10",NA,NA
"Lubbock","2021-02-10",6673,0.059
"Lynn","2021-02-10",46,0.065
"Madison","2021-02-10",415,0.055
"Marion","2021-02-10",212,0.104
"Martin","2021-02-10",55,0.164
"Mason","2021-02-10",86,0.07
"Matagorda","2021-02-10",2071,0.13
"Maverick","2021-02-10",4125,0.18
"McCulloch","2021-02-10",80,0.188
"McLennan","2021-02-10",8683,0.093
"McMullen","2021-02-10",20,0.05
"Medina","2021-02-10",1789,0.145
"Menard","2021-02-10",95,0.074
"Midland","2021-02-10",1755,0.114
"Milam","2021-02-10",1094,0.114
"Mills","2021-02-10",283,0.134
"Mitchell","2021-02-10",292,0.024
"Montague","2021-02-10",494,0.154
"Montgomery","2021-02-10",23083,0.147
"Moore","2021-02-10",172,0.029
"Morris","2021-02-10",257,0.14
"Motley","2021-02-10",NA,NA
"Nacogdoches","2021-02-10",2009,0.101
"Navarro","2021-02-10",1080,0.082
"Newton","2021-02-10",178,0.107
"Nolan","2021-02-10",295,0.061
"Nueces","2021-02-10",10237,0.115
"Ochiltree","2021-02-10",NA,NA
"Oldham","2021-02-10",26,0.038
"Orange","2021-02-10",1712,0.124
"Palo Pinto","2021-02-10",606,0.175
"Panola","2021-02-10",482,0.093
"Parker","2021-02-10",4089,0.18
"Parmer","2021-02-10",76,0.026
"Pecos","2021-02-10",425,0.059
"Polk","2021-02-10",3917,0.056
"Potter","2021-02-10",2509,0.052
"Presidio","2021-02-10",183,0.071
"Rains","2021-02-10",170,0.124
"Randall","2021-02-10",1955,0.053
"Reagan","2021-02-10",NA,NA
"Real","2021-02-10",109,0.055
"Red River","2021-02-10",278,0.054
"Reeves","2021-02-10",420,0.186
"Refugio","2021-02-10",143,0.147
"Roberts","2021-02-10",NA,NA
"Robertson","2021-02-10",770,0.129
"Rockwall","2021-02-10",6524,0.127
"Runnels","2021-02-10",185,0.114
"Rusk","2021-02-10",961,0.113
"Sabine","2021-02-10",410,0.024
"San Augustine","2021-02-10",332,0.057
"San Jacinto","2021-02-10",710,0.152
"San Patricio","2021-02-10",1877,0.167
"San Saba","2021-02-10",214,0.173
"Schleicher","2021-02-10",41,0.195
"Scurry","2021-02-10",306,0.121
"Shackelford","2021-02-10",25,0.24
"Shelby","2021-02-10",441,0.066
"Sherman","2021-02-10",NA,NA
"Smith","2021-02-10",7091,0.1
"Somervell","2021-02-10",95,0.147
"Starr","2021-02-10",3712,0.167
"Stephens","2021-02-10",255,0.075
"Sterling","2021-02-10",21,0
"Stonewall","2021-02-10",NA,NA
"Sutton","2021-02-10",34,0.206
"Swisher","2021-02-10",205,0.039
"Tarrant","2021-02-10",100887,0.175
"Taylor","2021-02-10",2931,0.084
"Terrell","2021-02-10",NA,NA
"Terry","2021-02-10",96,0.062
"Throckmorton","2021-02-10",NA,NA
"Titus","2021-02-10",1089,0.075
"Tom Green","2021-02-10",3525,0.054
"Travis","2021-02-10",64916,0.088
"Trinity","2021-02-10",876,0.046
"Tyler","2021-02-10",380,0.111
"Upshur","2021-02-10",840,0.101
"Upton","2021-02-10",35,0.143
"Uvalde","2021-02-10",2023,0.185
"Val Verde","2021-02-10",2225,0.145
"Van Zandt","2021-02-10",972,0.185
"Victoria","2021-02-10",1943,0.154
"Walker","2021-02-10",4822,0.108
"Waller","2021-02-10",2383,0.101
"Ward","2021-02-10",181,0.072
"Washington","2021-02-10",2560,0.095
"Webb","2021-02-10",27093,0.15
"Wharton","2021-02-10",1484,0.191
"Wheeler","2021-02-10",27,0.296
"Wichita","2021-02-10",2132,0.08
"Wilbarger","2021-02-10",392,0.214
"Willacy","2021-02-10",1851,0.113
"Williamson","2021-02-10",29546,0.12
"Wilson","2021-02-10",2622,0.095
"Winkler","2021-02-10",39,0.205
"Wise","2021-02-10",2811,0.144
"Wood","2021-02-10",783,0.123
"Yoakum","2021-02-10",92,0.054
"Young","2021-02-10",307,0.221
"Zapata","2021-02-10",1191,0.157
"Zavala","2021-02-10",807,0.261
