"County","Date","Tests","TPR_CMS"
"Lampasas","2021-03-30",508,0.039
"Lavaca","2021-03-30",331,0.094
"Lee","2021-03-30",204,0.049
"Leon","2021-03-30",291,0.065
"Liberty","2021-03-30",1521,0.087
"Limestone","2021-03-30",603,0.022
"Lipscomb","2021-03-30",NA,NA
"Live Oak","2021-03-30",161,0.025
"Llano","2021-03-30",712,0.024
"Loving","2021-03-30",NA,NA
"Lubbock","2021-03-30",3824,0.017
"Lynn","2021-03-30",36,0.139
"Madison","2021-03-30",282,0.057
"Marion","2021-03-30",75,0.027
"Martin","2021-03-30",NA,NA
"Mason","2021-03-30",21,0
"Matagorda","2021-03-30",748,0.151
"Maverick","2021-03-30",1020,0.064
"McCulloch","2021-03-30",28,0
"McLennan","2021-03-30",12634,0.023
"McMullen","2021-03-30",NA,NA
"Medina","2021-03-30",862,0.027
"Menard","2021-03-30",NA,NA
"Midland","2021-03-30",1230,0.048
"Milam","2021-03-30",621,0.027
"Mills","2021-03-30",372,0.011
"Mitchell","2021-03-30",245,0.012
"Montague","2021-03-30",220,0.073
"Montgomery","2021-03-30",13678,0.099
"Moore","2021-03-30",124,0.008
"Morris","2021-03-30",73,0.041
"Motley","2021-03-30",NA,NA
"Nacogdoches","2021-03-30",1182,0.058
"Navarro","2021-03-30",493,0.014
"Newton","2021-03-30",137,0.015
"Nolan","2021-03-30",64,0
"Nueces","2021-03-30",4639,0.083
"Ochiltree","2021-03-30",NA,NA
"Oldham","2021-03-30",NA,NA
"Orange","2021-03-30",1351,0.074
"Palo Pinto","2021-03-30",236,0.059
"Panola","2021-03-30",240,0.021
"Parker","2021-03-30",1857,0.052
"Parmer","2021-03-30",65,0.062
"Pecos","2021-03-30",183,0.016
"Polk","2021-03-30",1043,0.043
"Potter","2021-03-30",1216,0.095
"Presidio","2021-03-30",NA,NA
"Rains","2021-03-30",70,0.071
"Randall","2021-03-30",1118,0.029
"Reagan","2021-03-30",NA,NA
"Real","2021-03-30",31,0.097
"Red River","2021-03-30",143,0.007
"Reeves","2021-03-30",200,0.025
"Refugio","2021-03-30",75,0.053
"Roberts","2021-03-30",NA,NA
"Robertson","2021-03-30",389,0.054
"Rockwall","2021-03-30",2807,0.044
"Runnels","2021-03-30",81,0.012
"Rusk","2021-03-30",610,0.03
"Sabine","2021-03-30",109,0.009
"San Augustine","2021-03-30",128,0.031
"San Jacinto","2021-03-30",327,0.095
"San Patricio","2021-03-30",822,0.114
"San Saba","2021-03-30",136,0.037
"Schleicher","2021-03-30",NA,NA
"Scurry","2021-03-30",232,0.043
"Shackelford","2021-03-30",NA,NA
"Shelby","2021-03-30",288,0.059
"Sherman","2021-03-30",NA,NA
"Smith","2021-03-30",3287,0.046
"Somervell","2021-03-30",77,0
"Starr","2021-03-30",1124,0.107
"Stephens","2021-03-30",131,0.031
"Sterling","2021-03-30",NA,NA
"Stonewall","2021-03-30",NA,NA
"Sutton","2021-03-30",NA,NA
"Swisher","2021-03-30",234,0.013
"Tarrant","2021-03-30",42331,0.054
"Taylor","2021-03-30",1039,0.027
"Terrell","2021-03-30",NA,NA
"Terry","2021-03-30",40,0.025
"Throckmorton","2021-03-30",NA,NA
"Titus","2021-03-30",453,0.009
"Tom Green","2021-03-30",1062,0.022
"Travis","2021-03-30",38601,0.038
"Trinity","2021-03-30",265,0.011
"Tyler","2021-03-30",222,0.068
"Upshur","2021-03-30",245,0.049
"Upton","2021-03-30",NA,NA
"Uvalde","2021-03-30",509,0.098
"Val Verde","2021-03-30",1011,0.026
"Van Zandt","2021-03-30",419,0.076
"Victoria","2021-03-30",1103,0.079
"Walker","2021-03-30",3251,0.071
"Waller","2021-03-30",1436,0.064
"Ward","2021-03-30",68,0.074
"Washington","2021-03-30",1394,0.064
"Webb","2021-03-30",9176,0.036
"Wharton","2021-03-30",679,0.078
"Wheeler","2021-03-30",NA,NA
"Wichita","2021-03-30",1342,0.03
"Wilbarger","2021-03-30",253,0.04
"Willacy","2021-03-30",1100,0.093
"Williamson","2021-03-30",15544,0.044
"Wilson","2021-03-30",916,0.033
"Winkler","2021-03-30",31,0.097
"Wise","2021-03-30",1208,0.025
"Wood","2021-03-30",335,0.039
"Yoakum","2021-03-30",29,0
"Young","2021-03-30",127,0.016
"Zapata","2021-03-30",256,0.02
"Zavala","2021-03-30",165,0.055
