"County","Date","Tests","TPR_CMS"
"Fayette","2021-04-27",458,0.092
"Fisher","2021-04-27",NA,NA
"Floyd","2021-04-27",57,0
"Foard","2021-04-27",NA,NA
"Fort Bend","2021-04-27",20042,0.071
"Franklin","2021-04-27",67,0.015
"Freestone","2021-04-27",326,0.021
"Frio","2021-04-27",483,0.041
"Gaines","2021-04-27",67,0.03
"Galveston","2021-04-27",9913,0.067
"Garza","2021-04-27",97,0.01
"Gillespie","2021-04-27",154,0.084
"Glasscock","2021-04-27",NA,NA
"Goliad","2021-04-27",69,0.13
"Gonzales","2021-04-27",175,0.086
"Gray","2021-04-27",206,0.019
"Grayson","2021-04-27",1803,0.038
"Gregg","2021-04-27",1143,0.048
"Grimes","2021-04-27",1740,0.032
"Guadalupe","2021-04-27",3457,0.045
"Hale","2021-04-27",729,0.015
"Hall","2021-04-27",20,0
"Hamilton","2021-04-27",209,0.029
"Hansford","2021-04-27",26,0.038
"Hardeman","2021-04-27",34,0.088
"Hardin","2021-04-27",527,0.049
"Harris","2021-04-27",117265,0.077
"Harrison","2021-04-27",288,0.038
"Hartley","2021-04-27",NA,NA
"Haskell","2021-04-27",34,0.029
"Hays","2021-04-27",9404,0.083
"Hemphill","2021-04-27",NA,NA
"Henderson","2021-04-27",556,0.074
"Hidalgo","2021-04-27",12592,0.077
"Hill","2021-04-27",402,0.047
"Hockley","2021-04-27",251,0.032
"Hood","2021-04-27",550,0.027
"Hopkins","2021-04-27",357,0.039
"Houston","2021-04-27",262,0.053
"Howard","2021-04-27",289,0.021
"Hudspeth","2021-04-27",47,0.298
"Hunt","2021-04-27",970,0.092
"Hutchinson","2021-04-27",105,0.038
"Irion","2021-04-27",NA,NA
"Jack","2021-04-27",107,0
"Jackson","2021-04-27",135,0.044
"Jasper","2021-04-27",494,0.04
"Jeff Davis","2021-04-27",NA,NA
"Jefferson","2021-04-27",4046,0.043
"Jim Hogg","2021-04-27",147,0.027
"Jim Wells","2021-04-27",1124,0.053
"Johnson","2021-04-27",2113,0.034
"Jones","2021-04-27",304,0.062
"Karnes","2021-04-27",409,0.024
"Kaufman","2021-04-27",2291,0.055
"Kendall","2021-04-27",732,0.046
"Kenedy","2021-04-27",NA,NA
"Kent","2021-04-27",NA,NA
"Kerr","2021-04-27",535,0.037
"Kimble","2021-04-27",29,0.034
"King","2021-04-27",NA,NA
"Kinney","2021-04-27",41,0.049
"Kleberg","2021-04-27",438,0.08
"Knox","2021-04-27",NA,NA
"La Salle","2021-04-27",67,0.045
"Lamar","2021-04-27",323,0.034
"Lamb","2021-04-27",56,0.036
"Lampasas","2021-04-27",425,0.049
"Lavaca","2021-04-27",226,0.111
"Lee","2021-04-27",248,0.085
"Leon","2021-04-27",264,0.053
"Liberty","2021-04-27",1542,0.117
"Limestone","2021-04-27",380,0.037
"Lipscomb","2021-04-27",NA,NA
"Live Oak","2021-04-27",166,0.012
"Llano","2021-04-27",622,0.029
"Loving","2021-04-27",NA,NA
"Lubbock","2021-04-27",3863,0.014
"Lynn","2021-04-27",44,0
"Madison","2021-04-27",214,0.051
"Marion","2021-04-27",51,0.078
"Martin","2021-04-27",NA,NA
"Mason","2021-04-27",20,0
"Matagorda","2021-04-27",669,0.167
"Maverick","2021-04-27",855,0.04
"McCulloch","2021-04-27",25,0.08
"McLennan","2021-04-27",7812,0.029
"McMullen","2021-04-27",NA,NA
"Medina","2021-04-27",685,0.031
"Menard","2021-04-27",NA,NA
"Midland","2021-04-27",1031,0.076
"Milam","2021-04-27",459,0.033
"Mills","2021-04-27",210,0.014
"Mitchell","2021-04-27",49,0.02
"Montague","2021-04-27",180,0.017
"Montgomery","2021-04-27",13875,0.077
"Moore","2021-04-27",149,0.02
"Morris","2021-04-27",40,0.025
"Motley","2021-04-27",NA,NA
"Nacogdoches","2021-04-27",815,0.058
"Navarro","2021-04-27",360,0.053
"Newton","2021-04-27",141,0.035
"Nolan","2021-04-27",45,0.022
"Nueces","2021-04-27",4319,0.083
"Ochiltree","2021-04-27",NA,NA
"Oldham","2021-04-27",NA,NA
"Orange","2021-04-27",924,0.071
"Palo Pinto","2021-04-27",232,0.043
"Panola","2021-04-27",106,0.038
"Parker","2021-04-27",1620,0.035
"Parmer","2021-04-27",39,0.077
"Pecos","2021-04-27",161,0.012
"Polk","2021-04-27",1154,0.056
"Potter","2021-04-27",1506,0.031
"Presidio","2021-04-27",NA,NA
"Rains","2021-04-27",73,0.096
"Randall","2021-04-27",1134,0.046
"Reagan","2021-04-27",NA,NA
"Real","2021-04-27",26,0.038
"Red River","2021-04-27",102,0.059
"Reeves","2021-04-27",667,0.012
"Refugio","2021-04-27",59,0.119
"Roberts","2021-04-27",NA,NA
"Robertson","2021-04-27",322,0.065
"Rockwall","2021-04-27",2169,0.032
"Runnels","2021-04-27",60,0.017
"Rusk","2021-04-27",539,0.024
"Sabine","2021-04-27",57,0
"San Augustine","2021-04-27",75,0.067
"San Jacinto","2021-04-27",334,0.075
"San Patricio","2021-04-27",688,0.078
"San Saba","2021-04-27",76,0.039
"Schleicher","2021-04-27",NA,NA
"Scurry","2021-04-27",213,0.023
"Shackelford","2021-04-27",NA,NA
"Shelby","2021-04-27",182,0.071
"Sherman","2021-04-27",NA,NA
"Smith","2021-04-27",2218,0.058
"Somervell","2021-04-27",62,0.016
"Starr","2021-04-27",719,0.05
"Stephens","2021-04-27",149,0.007
"Sterling","2021-04-27",NA,NA
"Stonewall","2021-04-27",NA,NA
"Sutton","2021-04-27",NA,NA
"Swisher","2021-04-27",100,0.05
"Tarrant","2021-04-27",37430,0.051
"Taylor","2021-04-27",1391,0.038
"Terrell","2021-04-27",NA,NA
"Terry","2021-04-27",150,0
"Throckmorton","2021-04-27",NA,NA
"Titus","2021-04-27",165,0.061
"Tom Green","2021-04-27",715,0.025
"Travis","2021-04-27",33955,0.039
"Trinity","2021-04-27",332,0.021
"Tyler","2021-04-27",225,0.089
"Upshur","2021-04-27",201,0.02
"Upton","2021-04-27",NA,NA
"Uvalde","2021-04-27",340,0.059
"Val Verde","2021-04-27",949,0.028
"Van Zandt","2021-04-27",452,0.069
"Victoria","2021-04-27",1216,0.146
"Walker","2021-04-27",3022,0.053
"Waller","2021-04-27",1287,0.082
"Ward","2021-04-27",58,0.138
"Washington","2021-04-27",1115,0.044
"Webb","2021-04-27",7264,0.049
"Wharton","2021-04-27",758,0.106
"Wheeler","2021-04-27",20,0
"Wichita","2021-04-27",1058,0.013
"Wilbarger","2021-04-27",220,0.059
"Willacy","2021-04-27",1057,0.046
"Williamson","2021-04-27",14667,0.043
"Wilson","2021-04-27",845,0.046
"Winkler","2021-04-27",NA,NA
"Wise","2021-04-27",883,0.033
"Wood","2021-04-27",505,0.038
"Yoakum","2021-04-27",24,0
"Young","2021-04-27",146,0.014
"Zapata","2021-04-27",145,0.007
"Zavala","2021-04-27",103,0.01
