"County","Date","Tests","TPR_CMS"
"Kinney","2021-01-20",268,0.284
"Kleberg","2021-01-20",1987,0.131
"Knox","2021-01-20",41,0.463
"La Salle","2021-01-20",604,0.222
"Lamar","2021-01-20",1340,0.151
"Lamb","2021-01-20",195,0.118
"Lampasas","2021-01-20",1020,0.171
"Lavaca","2021-01-20",577,0.277
"Lee","2021-01-20",901,0.125
"Leon","2021-01-20",589,0.17
"Liberty","2021-01-20",2583,0.214
"Limestone","2021-01-20",1955,0.108
"Lipscomb","2021-01-20",NA,NA
"Live Oak","2021-01-20",409,0.213
"Llano","2021-01-20",1111,0.156
"Loving","2021-01-20",NA,NA
"Lubbock","2021-01-20",8361,0.107
"Lynn","2021-01-20",78,0.115
"Madison","2021-01-20",457,0.127
"Marion","2021-01-20",219,0.224
"Martin","2021-01-20",40,0.175
"Mason","2021-01-20",120,0.192
"Matagorda","2021-01-20",1782,0.164
"Maverick","2021-01-20",5592,0.241
"McCulloch","2021-01-20",87,0.057
"McLennan","2021-01-20",12820,0.125
"McMullen","2021-01-20",NA,NA
"Medina","2021-01-20",2413,0.17
"Menard","2021-01-20",100,0.03
"Midland","2021-01-20",2227,0.186
"Milam","2021-01-20",1403,0.116
"Mills","2021-01-20",184,0.283
"Mitchell","2021-01-20",178,0.152
"Montague","2021-01-20",735,0.203
"Montgomery","2021-01-20",27491,0.186
"Moore","2021-01-20",255,0.039
"Morris","2021-01-20",332,0.181
"Motley","2021-01-20",NA,NA
"Nacogdoches","2021-01-20",1859,0.138
"Navarro","2021-01-20",1534,0.162
"Newton","2021-01-20",237,0.186
"Nolan","2021-01-20",343,0.187
"Nueces","2021-01-20",12231,0.129
"Ochiltree","2021-01-20",34,0.235
"Oldham","2021-01-20",20,0.25
"Orange","2021-01-20",1777,0.14
"Palo Pinto","2021-01-20",901,0.283
"Panola","2021-01-20",582,0.163
"Parker","2021-01-20",5093,0.258
"Parmer","2021-01-20",73,0.068
"Pecos","2021-01-20",540,0.178
"Polk","2021-01-20",1596,0.152
"Potter","2021-01-20",2658,0.112
"Presidio","2021-01-20",419,0.093
"Rains","2021-01-20",204,0.201
"Randall","2021-01-20",2171,0.094
"Reagan","2021-01-20",23,0.217
"Real","2021-01-20",242,0.112
"Red River","2021-01-20",424,0.042
"Reeves","2021-01-20",285,0.109
"Refugio","2021-01-20",213,0.244
"Roberts","2021-01-20",NA,NA
"Robertson","2021-01-20",808,0.208
"Rockwall","2021-01-20",9108,0.15
"Runnels","2021-01-20",248,0.234
"Rusk","2021-01-20",732,0.238
"Sabine","2021-01-20",216,0.111
"San Augustine","2021-01-20",359,0.061
"San Jacinto","2021-01-20",648,0.151
"San Patricio","2021-01-20",1991,0.19
"San Saba","2021-01-20",115,0.165
"Schleicher","2021-01-20",43,0.14
"Scurry","2021-01-20",748,0.205
"Shackelford","2021-01-20",45,0.356
"Shelby","2021-01-20",715,0.131
"Sherman","2021-01-20",NA,NA
"Smith","2021-01-20",9667,0.146
"Somervell","2021-01-20",183,0.333
"Starr","2021-01-20",5729,0.204
"Stephens","2021-01-20",151,0.179
"Sterling","2021-01-20",34,0.118
"Stonewall","2021-01-20",NA,NA
"Sutton","2021-01-20",58,0.31
"Swisher","2021-01-20",145,0.069
"Tarrant","2021-01-20",127594,0.235
"Taylor","2021-01-20",4108,0.115
"Terrell","2021-01-20",NA,NA
"Terry","2021-01-20",130,0.2
"Throckmorton","2021-01-20",27,0.222
"Titus","2021-01-20",1609,0.096
"Tom Green","2021-01-20",4689,0.095
"Travis","2021-01-20",77527,0.126
"Trinity","2021-01-20",1135,0.078
"Tyler","2021-01-20",512,0.152
"Upshur","2021-01-20",801,0.151
"Upton","2021-01-20",24,0.125
"Uvalde","2021-01-20",2856,0.258
"Val Verde","2021-01-20",5067,0.27
"Van Zandt","2021-01-20",1265,0.224
"Victoria","2021-01-20",1745,0.212
"Walker","2021-01-20",5792,0.122
"Waller","2021-01-20",2800,0.151
"Ward","2021-01-20",305,0.223
"Washington","2021-01-20",3717,0.136
"Webb","2021-01-20",47560,0.203
"Wharton","2021-01-20",2203,0.213
"Wheeler","2021-01-20",56,0.268
"Wichita","2021-01-20",5641,0.194
"Wilbarger","2021-01-20",415,0.255
"Willacy","2021-01-20",1656,0.146
"Williamson","2021-01-20",38158,0.158
"Wilson","2021-01-20",2783,0.18
"Winkler","2021-01-20",70,0.3
"Wise","2021-01-20",3388,0.227
"Wood","2021-01-20",1086,0.217
"Yoakum","2021-01-20",33,0.121
"Young","2021-01-20",435,0.23
"Zapata","2021-01-20",1892,0.202
"Zavala","2021-01-20",1349,0.277
