"County","Date","Tests","TPR_CMS"
"Edwards","2021-02-03",55,0.055
"El Paso","2021-02-03",37002,0.164
"Ellis","2021-02-03",10261,0.167
"Erath","2021-02-03",1042,0.117
"Falls","2021-02-03",473,0.104
"Fannin","2021-02-03",1402,0.101
"Fayette","2021-02-03",663,0.169
"Fisher","2021-02-03",52,0.135
"Floyd","2021-02-03",58,0.086
"Foard","2021-02-03",NA,NA
"Fort Bend","2021-02-03",43097,0.146
"Franklin","2021-02-03",193,0.114
"Freestone","2021-02-03",697,0.069
"Frio","2021-02-03",933,0.106
"Gaines","2021-02-03",87,0.103
"Galveston","2021-02-03",11356,0.154
"Garza","2021-02-03",127,0.016
"Gillespie","2021-02-03",403,0.149
"Glasscock","2021-02-03",NA,NA
"Goliad","2021-02-03",157,0.268
"Gonzales","2021-02-03",707,0.351
"Gray","2021-02-03",209,0.148
"Grayson","2021-02-03",5252,0.123
"Gregg","2021-02-03",3547,0.113
"Grimes","2021-02-03",2012,0.109
"Guadalupe","2021-02-03",6372,0.12
"Hale","2021-02-03",474,0.076
"Hall","2021-02-03",83,0.277
"Hamilton","2021-02-03",506,0.083
"Hansford","2021-02-03",40,0.2
"Hardeman","2021-02-03",35,0.2
"Hardin","2021-02-03",1226,0.12
"Harris","2021-02-03",225399,0.145
"Harrison","2021-02-03",1312,0.143
"Hartley","2021-02-03",NA,NA
"Haskell","2021-02-03",46,0.152
"Hays","2021-02-03",17925,0.163
"Hemphill","2021-02-03",NA,NA
"Henderson","2021-02-03",1522,0.182
"Hidalgo","2021-02-03",19902,0.197
"Hill","2021-02-03",1281,0.194
"Hockley","2021-02-03",218,0.101
"Hood","2021-02-03",1624,0.206
"Hopkins","2021-02-03",1002,0.092
"Houston","2021-02-03",501,0.114
"Howard","2021-02-03",1103,0.09
"Hudspeth","2021-02-03",65,0.108
"Hunt","2021-02-03",2849,0.196
"Hutchinson","2021-02-03",188,0.154
"Irion","2021-02-03",26,0.269
"Jack","2021-02-03",102,0.176
"Jackson","2021-02-03",348,0.316
"Jasper","2021-02-03",750,0.153
"Jeff Davis","2021-02-03",NA,NA
"Jefferson","2021-02-03",6025,0.129
"Jim Hogg","2021-02-03",1374,0.068
"Jim Wells","2021-02-03",2122,0.129
"Johnson","2021-02-03",6339,0.211
"Jones","2021-02-03",215,0.065
"Karnes","2021-02-03",647,0.133
"Kaufman","2021-02-03",6029,0.191
"Kendall","2021-02-03",1464,0.141
"Kenedy","2021-02-03",NA,NA
"Kent","2021-02-03",NA,NA
"Kerr","2021-02-03",1750,0.069
"Kimble","2021-02-03",44,0.182
"King","2021-02-03",NA,NA
"Kinney","2021-02-03",185,0.195
"Kleberg","2021-02-03",1538,0.17
"Knox","2021-02-03",NA,NA
"La Salle","2021-02-03",354,0.09
"Lamar","2021-02-03",908,0.137
"Lamb","2021-02-03",139,0.058
"Lampasas","2021-02-03",979,0.18
"Lavaca","2021-02-03",552,0.274
"Lee","2021-02-03",429,0.168
"Leon","2021-02-03",631,0.13
"Liberty","2021-02-03",3438,0.163
"Limestone","2021-02-03",2577,0.089
"Lipscomb","2021-02-03",NA,NA
"Live Oak","2021-02-03",427,0.124
"Llano","2021-02-03",850,0.139
"Loving","2021-02-03",NA,NA
"Lubbock","2021-02-03",6979,0.071
"Lynn","2021-02-03",59,0.102
"Madison","2021-02-03",493,0.093
"Marion","2021-02-03",164,0.159
"Martin","2021-02-03",53,0.17
"Mason","2021-02-03",76,0.079
"Matagorda","2021-02-03",1578,0.158
"Maverick","2021-02-03",3732,0.258
"McCulloch","2021-02-03",76,0.132
"McLennan","2021-02-03",6665,0.11
"McMullen","2021-02-03",NA,NA
"Medina","2021-02-03",1962,0.172
"Menard","2021-02-03",129,0.078
"Midland","2021-02-03",1602,0.14
"Milam","2021-02-03",1100,0.134
"Mills","2021-02-03",366,0.139
"Mitchell","2021-02-03",280,0.039
"Montague","2021-02-03",508,0.185
"Montgomery","2021-02-03",21737,0.171
"Moore","2021-02-03",200,0.02
"Morris","2021-02-03",248,0.153
"Motley","2021-02-03",NA,NA
"Nacogdoches","2021-02-03",2010,0.093
"Navarro","2021-02-03",975,0.124
"Newton","2021-02-03",200,0.14
"Nolan","2021-02-03",278,0.137
"Nueces","2021-02-03",10082,0.146
"Ochiltree","2021-02-03",NA,NA
"Oldham","2021-02-03",20,0.05
"Orange","2021-02-03",1463,0.153
"Palo Pinto","2021-02-03",605,0.228
"Panola","2021-02-03",490,0.116
"Parker","2021-02-03",3911,0.215
"Parmer","2021-02-03",73,0.11
"Pecos","2021-02-03",453,0.075
"Polk","2021-02-03",1805,0.101
"Potter","2021-02-03",2316,0.091
"Presidio","2021-02-03",73,0.384
"Rains","2021-02-03",153,0.216
"Randall","2021-02-03",1866,0.073
"Reagan","2021-02-03",NA,NA
"Real","2021-02-03",164,0.085
"Red River","2021-02-03",287,0.063
"Reeves","2021-02-03",420,0.136
"Refugio","2021-02-03",122,0.238
"Roberts","2021-02-03",NA,NA
"Robertson","2021-02-03",679,0.172
"Rockwall","2021-02-03",6958,0.148
"Runnels","2021-02-03",216,0.116
"Rusk","2021-02-03",779,0.151
"Sabine","2021-02-03",265,0.079
"San Augustine","2021-02-03",305,0.062
"San Jacinto","2021-02-03",668,0.133
"San Patricio","2021-02-03",1668,0.201
"San Saba","2021-02-03",243,0.206
"Schleicher","2021-02-03",40,0.125
"Scurry","2021-02-03",463,0.181
"Shackelford","2021-02-03",27,0.259
"Shelby","2021-02-03",602,0.088
"Sherman","2021-02-03",NA,NA
"Smith","2021-02-03",6723,0.122
"Somervell","2021-02-03",174,0.149
"Starr","2021-02-03",3894,0.235
"Stephens","2021-02-03",112,0.134
"Sterling","2021-02-03",30,0
"Stonewall","2021-02-03",NA,NA
"Sutton","2021-02-03",37,0.243
"Swisher","2021-02-03",211,0.081
"Tarrant","2021-02-03",101660,0.215
"Taylor","2021-02-03",3446,0.084
"Terrell","2021-02-03",NA,NA
"Terry","2021-02-03",64,0.062
"Throckmorton","2021-02-03",NA,NA
"Titus","2021-02-03",1150,0.099
"Tom Green","2021-02-03",4045,0.055
"Travis","2021-02-03",62018,0.101
"Trinity","2021-02-03",917,0.055
"Tyler","2021-02-03",359,0.145
"Upshur","2021-02-03",696,0.125
"Upton","2021-02-03",36,0.194
"Uvalde","2021-02-03",2098,0.257
"Val Verde","2021-02-03",2449,0.219
"Van Zandt","2021-02-03",1068,0.227
"Victoria","2021-02-03",1866,0.228
"Walker","2021-02-03",4405,0.127
"Waller","2021-02-03",2743,0.112
"Ward","2021-02-03",191,0.094
"Washington","2021-02-03",2682,0.116
"Webb","2021-02-03",32934,0.199
"Wharton","2021-02-03",1437,0.22
"Wheeler","2021-02-03",30,0.333
"Wichita","2021-02-03",2178,0.09
"Wilbarger","2021-02-03",318,0.214
"Willacy","2021-02-03",1412,0.157
"Williamson","2021-02-03",29916,0.16
"Wilson","2021-02-03",2728,0.128
"Winkler","2021-02-03",47,0.255
"Wise","2021-02-03",2623,0.194
"Wood","2021-02-03",854,0.189
"Yoakum","2021-02-03",74,0.027
"Young","2021-02-03",256,0.25
"Zapata","2021-02-03",1154,0.197
"Zavala","2021-02-03",823,0.311
