"County","Date","Tests","TPR_CMS"
"Falls","2021-07-06",187,0.011
"Fannin","2021-07-06",497,0.02
"Fayette","2021-07-06",173,0.029
"Fisher","2021-07-06",NA,NA
"Floyd","2021-07-06",NA,NA
"Foard","2021-07-06",NA,NA
"Fort Bend","2021-07-06",11523,0.034
"Franklin","2021-07-06",48,0.042
"Freestone","2021-07-06",275,0.004
"Frio","2021-07-06",591,0.068
"Gaines","2021-07-06",40,0
"Galveston","2021-07-06",7368,0.056
"Garza","2021-07-06",72,0
"Gillespie","2021-07-06",152,0.086
"Glasscock","2021-07-06",20,0
"Goliad","2021-07-06",41,0.049
"Gonzales","2021-07-06",87,0.115
"Gray","2021-07-06",85,0.012
"Grayson","2021-07-06",1369,0.059
"Gregg","2021-07-06",828,0.074
"Grimes","2021-07-06",747,0.025
"Guadalupe","2021-07-06",1510,0.117
"Hale","2021-07-06",87,0.069
"Hall","2021-07-06",NA,NA
"Hamilton","2021-07-06",131,0.145
"Hansford","2021-07-06",NA,NA
"Hardeman","2021-07-06",21,0.048
"Hardin","2021-07-06",371,0.067
"Harris","2021-07-06",62629,0.045
"Harrison","2021-07-06",237,0.101
"Hartley","2021-07-06",NA,NA
"Haskell","2021-07-06",34,0.118
"Hays","2021-07-06",3202,0.081
"Hemphill","2021-07-06",NA,NA
"Henderson","2021-07-06",381,0.084
"Hidalgo","2021-07-06",10542,0.064
"Hill","2021-07-06",215,0.051
"Hockley","2021-07-06",34,0
"Hood","2021-07-06",477,0.109
"Hopkins","2021-07-06",204,0.059
"Houston","2021-07-06",154,0.019
"Howard","2021-07-06",195,0.021
"Hudspeth","2021-07-06",29,0
"Hunt","2021-07-06",606,0.083
"Hutchinson","2021-07-06",77,0.117
"Irion","2021-07-06",NA,NA
"Jack","2021-07-06",135,0.022
"Jackson","2021-07-06",94,0.043
"Jasper","2021-07-06",487,0.014
"Jeff Davis","2021-07-06",NA,NA
"Jefferson","2021-07-06",2015,0.042
"Jim Hogg","2021-07-06",56,0.018
"Jim Wells","2021-07-06",388,0.088
"Johnson","2021-07-06",1826,0.081
"Jones","2021-07-06",209,0.029
"Karnes","2021-07-06",231,0.017
"Kaufman","2021-07-06",1444,0.058
"Kendall","2021-07-06",642,0.044
"Kenedy","2021-07-06",NA,NA
"Kent","2021-07-06",NA,NA
"Kerr","2021-07-06",448,0.025
"Kimble","2021-07-06",NA,NA
"King","2021-07-06",NA,NA
"Kinney","2021-07-06",24,0
"Kleberg","2021-07-06",122,0.057
"Knox","2021-07-06",NA,NA
"La Salle","2021-07-06",51,0.118
"Lamar","2021-07-06",264,0.053
"Lamb","2021-07-06",22,0
"Lampasas","2021-07-06",247,0.069
"Lavaca","2021-07-06",173,0.04
"Lee","2021-07-06",134,0.075
"Leon","2021-07-06",152,0.033
"Liberty","2021-07-06",1001,0.082
"Limestone","2021-07-06",132,0.038
"Lipscomb","2021-07-06",NA,NA
"Live Oak","2021-07-06",141,0.05
"Llano","2021-07-06",342,0.064
"Loving","2021-07-06",NA,NA
"Lubbock","2021-07-06",1567,0.015
"Lynn","2021-07-06",21,0.048
"Madison","2021-07-06",124,0.024
"Marion","2021-07-06",51,0.039
"Martin","2021-07-06",NA,NA
"Mason","2021-07-06",NA,NA
"Matagorda","2021-07-06",364,0.096
"Maverick","2021-07-06",708,0.093
"McCulloch","2021-07-06",NA,NA
"McLennan","2021-07-06",2978,0.053
"McMullen","2021-07-06",NA,NA
"Medina","2021-07-06",417,0.048
"Menard","2021-07-06",NA,NA
"Midland","2021-07-06",732,0.04
"Milam","2021-07-06",256,0.039
"Mills","2021-07-06",34,0.029
"Mitchell","2021-07-06",56,0.018
"Montague","2021-07-06",118,0.144
"Montgomery","2021-07-06",6966,0.049
"Moore","2021-07-06",93,0.022
"Morris","2021-07-06",56,0.143
"Motley","2021-07-06",NA,NA
"Nacogdoches","2021-07-06",452,0.044
"Navarro","2021-07-06",217,0.055
"Newton","2021-07-06",153,0.026
"Nolan","2021-07-06",30,0
"Nueces","2021-07-06",2789,0.05
"Ochiltree","2021-07-06",NA,NA
"Oldham","2021-07-06",20,0
"Orange","2021-07-06",551,0.042
"Palo Pinto","2021-07-06",386,0.054
"Panola","2021-07-06",101,0.079
"Parker","2021-07-06",1550,0.108
"Parmer","2021-07-06",24,0.167
"Pecos","2021-07-06",62,0
"Polk","2021-07-06",741,0.076
"Potter","2021-07-06",956,0.035
"Presidio","2021-07-06",NA,NA
"Rains","2021-07-06",61,0.148
"Randall","2021-07-06",702,0.04
"Reagan","2021-07-06",NA,NA
"Real","2021-07-06",NA,NA
"Red River","2021-07-06",33,0.273
"Reeves","2021-07-06",92,0.163
"Refugio","2021-07-06",31,0.032
"Roberts","2021-07-06",NA,NA
"Robertson","2021-07-06",187,0.123
"Rockwall","2021-07-06",1308,0.044
"Runnels","2021-07-06",47,0
"Rusk","2021-07-06",330,0.058
"Sabine","2021-07-06",187,0.027
"San Augustine","2021-07-06",198,0
"San Jacinto","2021-07-06",183,0.055
"San Patricio","2021-07-06",507,0.085
"San Saba","2021-07-06",51,0.078
"Schleicher","2021-07-06",NA,NA
"Scurry","2021-07-06",294,0.034
"Shackelford","2021-07-06",NA,NA
"Shelby","2021-07-06",166,0.072
"Sherman","2021-07-06",NA,NA
"Smith","2021-07-06",1182,0.057
"Somervell","2021-07-06",56,0.054
"Starr","2021-07-06",672,0.046
"Stephens","2021-07-06",110,0
"Sterling","2021-07-06",NA,NA
"Stonewall","2021-07-06",NA,NA
"Sutton","2021-07-06",NA,NA
"Swisher","2021-07-06",49,0.061
"Tarrant","2021-07-06",25548,0.063
"Taylor","2021-07-06",640,0.039
"Terrell","2021-07-06",NA,NA
"Terry","2021-07-06",88,0
"Throckmorton","2021-07-06",NA,NA
"Titus","2021-07-06",100,0.07
"Tom Green","2021-07-06",488,0.037
"Travis","2021-07-06",16933,0.032
"Trinity","2021-07-06",325,0.031
"Tyler","2021-07-06",127,0.047
"Upshur","2021-07-06",122,0.082
"Upton","2021-07-06",NA,NA
"Uvalde","2021-07-06",256,0.172
"Val Verde","2021-07-06",347,0.017
"Van Zandt","2021-07-06",253,0.103
"Victoria","2021-07-06",697,0.065
"Walker","2021-07-06",1675,0.023
"Waller","2021-07-06",481,0.058
"Ward","2021-07-06",NA,NA
"Washington","2021-07-06",458,0.081
"Webb","2021-07-06",3869,0.058
"Wharton","2021-07-06",424,0.059
"Wheeler","2021-07-06",NA,NA
"Wichita","2021-07-06",762,0.037
"Wilbarger","2021-07-06",65,0.077
"Willacy","2021-07-06",1289,0.089
"Williamson","2021-07-06",7533,0.038
"Wilson","2021-07-06",434,0.09
"Winkler","2021-07-06",NA,NA
"Wise","2021-07-06",595,0.151
"Wood","2021-07-06",279,0.047
"Yoakum","2021-07-06",NA,NA
"Young","2021-07-06",66,0.03
"Zapata","2021-07-06",82,0.098
"Zavala","2021-07-06",62,0.113
