"County","Date","Tests","TPR_CMS"
"San Jacinto","2021-04-20",371,0.081
"San Patricio","2021-04-20",758,0.074
"San Saba","2021-04-20",135,0.022
"Schleicher","2021-04-20",NA,NA
"Scurry","2021-04-20",84,0
"Shackelford","2021-04-20",NA,NA
"Shelby","2021-04-20",212,0.08
"Sherman","2021-04-20",NA,NA
"Smith","2021-04-20",2256,0.053
"Somervell","2021-04-20",51,0
"Starr","2021-04-20",759,0.061
"Stephens","2021-04-20",147,0.007
"Sterling","2021-04-20",NA,NA
"Stonewall","2021-04-20",NA,NA
"Sutton","2021-04-20",NA,NA
"Swisher","2021-04-20",228,0.013
"Tarrant","2021-04-20",36958,0.053
"Taylor","2021-04-20",1084,0.032
"Terrell","2021-04-20",NA,NA
"Terry","2021-04-20",74,0.014
"Throckmorton","2021-04-20",NA,NA
"Titus","2021-04-20",213,0.019
"Tom Green","2021-04-20",724,0.028
"Travis","2021-04-20",32314,0.047
"Trinity","2021-04-20",341,0.029
"Tyler","2021-04-20",264,0.087
"Upshur","2021-04-20",170,0.018
"Upton","2021-04-20",NA,NA
"Uvalde","2021-04-20",363,0.047
"Val Verde","2021-04-20",824,0.03
"Van Zandt","2021-04-20",345,0.087
"Victoria","2021-04-20",1179,0.126
"Walker","2021-04-20",3090,0.06
"Waller","2021-04-20",1306,0.074
"Ward","2021-04-20",52,0.077
"Washington","2021-04-20",1122,0.046
"Webb","2021-04-20",7398,0.046
"Wharton","2021-04-20",638,0.102
"Wheeler","2021-04-20",NA,NA
"Wichita","2021-04-20",882,0.031
"Wilbarger","2021-04-20",220,0.05
"Willacy","2021-04-20",826,0.097
"Williamson","2021-04-20",14368,0.051
"Wilson","2021-04-20",947,0.056
"Winkler","2021-04-20",26,0.192
"Wise","2021-04-20",910,0.027
"Wood","2021-04-20",561,0.032
"Yoakum","2021-04-20",28,0
"Young","2021-04-20",103,0.029
"Zapata","2021-04-20",140,0.014
"Zavala","2021-04-20",121,0.025
