"County","Date","Tests","TPR_CMS"
"Hood","2021-02-17",808,0.155
"Hopkins","2021-02-17",470,0.115
"Houston","2021-02-17",304,0.059
"Howard","2021-02-17",656,0.055
"Hudspeth","2021-02-17",70,0.143
"Hunt","2021-02-17",1552,0.1
"Hutchinson","2021-02-17",204,0.059
"Irion","2021-02-17",NA,NA
"Jack","2021-02-17",63,0.159
"Jackson","2021-02-17",168,0.143
"Jasper","2021-02-17",399,0.108
"Jeff Davis","2021-02-17",134,0.127
"Jefferson","2021-02-17",4292,0.075
"Jim Hogg","2021-02-17",834,0.062
"Jim Wells","2021-02-17",1613,0.077
"Johnson","2021-02-17",3173,0.168
"Jones","2021-02-17",115,0.113
"Karnes","2021-02-17",464,0.086
"Kaufman","2021-02-17",3588,0.155
"Kendall","2021-02-17",797,0.11
"Kenedy","2021-02-17",NA,NA
"Kent","2021-02-17",NA,NA
"Kerr","2021-02-17",1181,0.077
"Kimble","2021-02-17",38,0.053
"King","2021-02-17",NA,NA
"Kinney","2021-02-17",31,0.065
"Kleberg","2021-02-17",855,0.118
"Knox","2021-02-17",NA,NA
"La Salle","2021-02-17",148,0.115
"Lamar","2021-02-17",609,0.118
"Lamb","2021-02-17",121,0.033
"Lampasas","2021-02-17",633,0.128
"Lavaca","2021-02-17",354,0.172
"Lee","2021-02-17",269,0.197
"Leon","2021-02-17",318,0.113
"Liberty","2021-02-17",1774,0.163
"Limestone","2021-02-17",1212,0.092
"Lipscomb","2021-02-17",NA,NA
"Live Oak","2021-02-17",216,0.125
"Llano","2021-02-17",655,0.119
"Loving","2021-02-17",NA,NA
"Lubbock","2021-02-17",3827,0.055
"Lynn","2021-02-17",34,0.118
"Madison","2021-02-17",246,0.045
"Marion","2021-02-17",175,0.074
"Martin","2021-02-17",26,0.077
"Mason","2021-02-17",42,0.119
"Matagorda","2021-02-17",1359,0.127
"Maverick","2021-02-17",2616,0.156
"McCulloch","2021-02-17",47,0.234
"McLennan","2021-02-17",5599,0.094
"McMullen","2021-02-17",NA,NA
"Medina","2021-02-17",1040,0.134
"Menard","2021-02-17",21,0
"Midland","2021-02-17",1189,0.104
"Milam","2021-02-17",652,0.104
"Mills","2021-02-17",143,0.147
"Mitchell","2021-02-17",60,0.067
"Montague","2021-02-17",281,0.157
"Montgomery","2021-02-17",14745,0.143
"Moore","2021-02-17",142,0.028
"Morris","2021-02-17",145,0.097
"Motley","2021-02-17",NA,NA
"Nacogdoches","2021-02-17",1247,0.087
"Navarro","2021-02-17",596,0.072
"Newton","2021-02-17",102,0.069
"Nolan","2021-02-17",138,0.058
"Nueces","2021-02-17",5547,0.112
"Ochiltree","2021-02-17",NA,NA
"Oldham","2021-02-17",NA,NA
"Orange","2021-02-17",1208,0.1
"Palo Pinto","2021-02-17",420,0.131
"Panola","2021-02-17",248,0.113
"Parker","2021-02-17",2528,0.163
"Parmer","2021-02-17",39,0.026
"Pecos","2021-02-17",426,0.026
"Polk","2021-02-17",3214,0.048
"Potter","2021-02-17",1403,0.039
"Presidio","2021-02-17",166,0.096
"Rains","2021-02-17",101,0.119
"Randall","2021-02-17",1177,0.052
"Reagan","2021-02-17",NA,NA
"Real","2021-02-17",55,0.073
"Red River","2021-02-17",201,0.035
"Reeves","2021-02-17",290,0.117
"Refugio","2021-02-17",98,0.071
"Roberts","2021-02-17",NA,NA
"Robertson","2021-02-17",495,0.127
"Rockwall","2021-02-17",3706,0.12
"Runnels","2021-02-17",118,0.093
"Rusk","2021-02-17",550,0.111
"Sabine","2021-02-17",288,0.021
"San Augustine","2021-02-17",161,0.093
"San Jacinto","2021-02-17",429,0.147
"San Patricio","2021-02-17",1152,0.161
"San Saba","2021-02-17",84,0.226
"Schleicher","2021-02-17",25,0.28
"Scurry","2021-02-17",163,0.049
"Shackelford","2021-02-17",NA,NA
"Shelby","2021-02-17",261,0.08
"Sherman","2021-02-17",NA,NA
"Smith","2021-02-17",4426,0.092
"Somervell","2021-02-17",59,0.136
"Starr","2021-02-17",2213,0.147
"Stephens","2021-02-17",197,0.056
"Sterling","2021-02-17",NA,NA
"Stonewall","2021-02-17",NA,NA
"Sutton","2021-02-17",NA,NA
"Swisher","2021-02-17",47,0.064
"Tarrant","2021-02-17",57928,0.162
"Taylor","2021-02-17",1091,0.112
"Terrell","2021-02-17",NA,NA
"Terry","2021-02-17",160,0.019
"Throckmorton","2021-02-17",NA,NA
"Titus","2021-02-17",622,0.071
"Tom Green","2021-02-17",1515,0.079
"Travis","2021-02-17",38571,0.081
"Trinity","2021-02-17",560,0.048
"Tyler","2021-02-17",222,0.068
"Upshur","2021-02-17",606,0.078
"Upton","2021-02-17",24,0.083
"Uvalde","2021-02-17",1198,0.164
"Val Verde","2021-02-17",1317,0.14
"Van Zandt","2021-02-17",626,0.171
"Victoria","2021-02-17",1216,0.117
"Walker","2021-02-17",4044,0.074
"Waller","2021-02-17",1502,0.09
"Ward","2021-02-17",121,0.074
"Washington","2021-02-17",1573,0.1
"Webb","2021-02-17",14683,0.136
"Wharton","2021-02-17",935,0.194
"Wheeler","2021-02-17",21,0.238
"Wichita","2021-02-17",1307,0.047
"Wilbarger","2021-02-17",217,0.221
"Willacy","2021-02-17",1253,0.105
"Williamson","2021-02-17",16890,0.103
"Wilson","2021-02-17",1527,0.084
"Winkler","2021-02-17",24,0.042
"Wise","2021-02-17",1677,0.119
"Wood","2021-02-17",461,0.124
"Yoakum","2021-02-17",26,0.154
"Young","2021-02-17",167,0.222
"Zapata","2021-02-17",711,0.136
"Zavala","2021-02-17",506,0.271
