"County","Date","Tests","TPR_CMS"
"Falls",2020-12-09,719,0.122
"Fannin",2020-12-09,1367,0.127
"Fayette",2020-12-09,602,0.188
"Fisher",2020-12-09,108,0.315
"Floyd",2020-12-09,122,0.287
"Foard",2020-12-09,20,0.1
"Fort Bend",2020-12-09,32741,0.101
"Franklin",2020-12-09,212,0.193
"Freestone",2020-12-09,999,0.045
"Frio",2020-12-09,719,0.178
"Gaines",2020-12-09,149,0.275
"Galveston",2020-12-09,14749,0.119
"Garza",2020-12-09,45,0.267
"Gillespie",2020-12-09,1231,0.182
"Glasscock",2020-12-09,NA,NA
"Goliad",2020-12-09,127,0.197
"Gonzales",2020-12-09,890,0.133
"Gray",2020-12-09,440,0.27
"Grayson",2020-12-09,6007,0.138
"Gregg",2020-12-09,4710,0.142
"Grimes",2020-12-09,1747,0.116
"Guadalupe",2020-12-09,3677,0.138
"Hale",2020-12-09,590,0.259
"Hall",2020-12-09,117,0.641
"Hamilton",2020-12-09,300,0.057
"Hansford",2020-12-09,47,0.277
"Hardeman",2020-12-09,110,0.327
"Hardin",2020-12-09,1084,0.122
"Harris",2020-12-09,185865,0.106
"Harrison",2020-12-09,1185,0.122
"Hartley",2020-12-09,NA,NA
"Haskell",2020-12-09,43,0.233
"Hays",2020-12-09,14540,0.101
"Hemphill",2020-12-09,NA,NA
"Henderson",2020-12-09,1930,0.172
"Hidalgo",2020-12-09,13807,0.131
"Hill",2020-12-09,2936,0.199
"Hockley",2020-12-09,487,0.324
"Hood",2020-12-09,2114,0.177
"Hopkins",2020-12-09,1272,0.124
"Houston",2020-12-09,585,0.109
"Howard",2020-12-09,1650,0.219
"Hudspeth",2020-12-09,82,0.244
"Hunt",2020-12-09,2244,0.148
"Hutchinson",2020-12-09,628,0.355
"Irion",2020-12-09,24,0.083
"Jack",2020-12-09,130,0.177
"Jackson",2020-12-09,347,0.199
"Jasper",2020-12-09,466,0.131
"Jeff Davis",2020-12-09,30,0.2
"Jefferson",2020-12-09,6454,0.15
"Jim Hogg",2020-12-09,748,0.052
"Jim Wells",2020-12-09,1788,0.128
"Johnson",2020-12-09,7584,0.211
"Jones",2020-12-09,468,0.203
"Karnes",2020-12-09,692,0.149
"Kaufman",2020-12-09,6241,0.17
"Kendall",2020-12-09,1237,0.107
"Kenedy",2020-12-09,NA,NA
"Kent",2020-12-09,NA,NA
"Kerr",2020-12-09,1814,0.106
"Kimble",2020-12-09,49,0.204
"King",2020-12-09,NA,NA
"Kinney",2020-12-09,100,0.08
"Kleberg",2020-12-09,902,0.118
"Knox",2020-12-09,NA,NA
"La Salle",2020-12-09,347,0.11
"Lamar",2020-12-09,1367,0.117
"Lamb",2020-12-09,170,0.265
"Lampasas",2020-12-09,1037,0.163
"Lavaca",2020-12-09,558,0.14
"Lee",2020-12-09,418,0.16
"Leon",2020-12-09,653,0.127
"Liberty",2020-12-09,1782,0.149
"Limestone",2020-12-09,2114,0.083
"Lipscomb",2020-12-09,NA,NA
"Live Oak",2020-12-09,441,0.166
"Llano",2020-12-09,1122,0.102
"Loving",2020-12-09,NA,NA
"Lubbock",2020-12-09,13465,0.188
"Lynn",2020-12-09,168,0.327
"Madison",2020-12-09,423,0.151
"Marion",2020-12-09,167,0.15
"Martin",2020-12-09,95,0.379
"Mason",2020-12-09,98,0.122
"Matagorda",2020-12-09,1049,0.14
"Maverick",2020-12-09,3455,0.125
"McCulloch",2020-12-09,99,0.121
"McLennan",2020-12-09,12088,0.135
"McMullen",2020-12-09,23,0.261
"Medina",2020-12-09,1337,0.194
"Menard",2020-12-09,149,0.04
"Midland",2020-12-09,2924,0.209
"Milam",2020-12-09,1113,0.088
"Mills",2020-12-09,256,0.148
"Mitchell",2020-12-09,229,0.218
"Montague",2020-12-09,855,0.233
"Montgomery",2020-12-09,19815,0.13
"Moore",2020-12-09,241,0.249
"Morris",2020-12-09,230,0.148
"Motley",2020-12-09,NA,NA
"Nacogdoches",2020-12-09,1770,0.172
"Navarro",2020-12-09,1879,0.12
"Newton",2020-12-09,112,0.134
"Nolan",2020-12-09,589,0.265
"Nueces",2020-12-09,10844,0.104
"Ochiltree",2020-12-09,23,0.348
"Oldham",2020-12-09,33,0.212
"Orange",2020-12-09,1458,0.175
"Palo Pinto",2020-12-09,835,0.213
"Panola",2020-12-09,357,0.246
"Parker",2020-12-09,4477,0.211
"Parmer",2020-12-09,44,0.114
"Pecos",2020-12-09,372,0.188
"Polk",2020-12-09,1268,0.102
"Potter",2020-12-09,2906,0.146
"Presidio",2020-12-09,70,0.171
"Rains",2020-12-09,174,0.172
"Randall",2020-12-09,2418,0.175
"Reagan",2020-12-09,20,0.35
"Real",2020-12-09,160,0.119
"Red River",2020-12-09,481,0.087
"Reeves",2020-12-09,203,0.227
"Refugio",2020-12-09,175,0.166
"Roberts",2020-12-09,NA,NA
"Robertson",2020-12-09,847,0.164
"Rockwall",2020-12-09,6879,0.118
"Runnels",2020-12-09,343,0.184
"Rusk",2020-12-09,1115,0.178
"Sabine",2020-12-09,298,0.087
"San Augustine",2020-12-09,391,0.1
"San Jacinto",2020-12-09,360,0.131
"San Patricio",2020-12-09,1479,0.143
"San Saba",2020-12-09,233,0.15
"Schleicher",2020-12-09,51,0.333
"Scurry",2020-12-09,1474,0.208
"Shackelford",2020-12-09,41,0.244
"Shelby",2020-12-09,403,0.132
"Sherman",2020-12-09,NA,NA
"Smith",2020-12-09,10165,0.141
"Somervell",2020-12-09,311,0.132
"Starr",2020-12-09,1699,0.187
"Stephens",2020-12-09,128,0.188
"Sterling",2020-12-09,22,0.318
"Stonewall",2020-12-09,NA,NA
"Sutton",2020-12-09,66,0.258
"Swisher",2020-12-09,130,0.323
"Tarrant",2020-12-09,100110,0.175
"Taylor",2020-12-09,4724,0.107
"Terrell",2020-12-09,45,0.289
"Terry",2020-12-09,232,0.31
"Throckmorton",2020-12-09,NA,NA
"Titus",2020-12-09,1652,0.114
"Tom Green",2020-12-09,3936,0.136
"Travis",2020-12-09,62555,0.07
"Trinity",2020-12-09,457,0.066
"Tyler",2020-12-09,393,0.15
"Upshur",2020-12-09,670,0.137
"Upton",2020-12-09,35,0.057
"Uvalde",2020-12-09,2004,0.1
"Val Verde",2020-12-09,2990,0.11
"Van Zandt",2020-12-09,1162,0.228
"Victoria",2020-12-09,2123,0.154
"Walker",2020-12-09,3809,0.084
"Waller",2020-12-09,1605,0.113
"Ward",2020-12-09,412,0.066
"Washington",2020-12-09,3213,0.078
"Webb",2020-12-09,27473,0.15
"Wharton",2020-12-09,1358,0.149
"Wheeler",2020-12-09,49,0.388
"Wichita",2020-12-09,7253,0.196
"Wilbarger",2020-12-09,446,0.368
"Willacy",2020-12-09,1053,0.124
"Williamson",2020-12-09,27686,0.098
"Wilson",2020-12-09,1841,0.114
"Winkler",2020-12-09,75,0.227
"Wise",2020-12-09,3163,0.213
"Wood",2020-12-09,883,0.213
"Yoakum",2020-12-09,71,0.197
"Young",2020-12-09,390,0.218
"Zapata",2020-12-09,1113,0.125
"Zavala",2020-12-09,675,0.194
