"County","Date","Tests","TPR_CMS"
"Duval","2021-05-11",187,0.075
"Eastland","2021-05-11",52,0.096
"Ector","2021-05-11",747,0.094
"Edwards","2021-05-11",NA,NA
"El Paso","2021-05-11",13814,0.074
"Ellis","2021-05-11",2280,0.041
"Erath","2021-05-11",323,0.022
"Falls","2021-05-11",204,0.025
"Fannin","2021-05-11",266,0.019
"Fayette","2021-05-11",588,0.036
"Fisher","2021-05-11",NA,NA
"Floyd","2021-05-11",59,0
"Foard","2021-05-11",NA,NA
"Fort Bend","2021-05-11",15930,0.06
"Franklin","2021-05-11",58,0.034
"Freestone","2021-05-11",150,0.067
"Frio","2021-05-11",637,0.096
"Gaines","2021-05-11",51,0
"Galveston","2021-05-11",8460,0.068
"Garza","2021-05-11",86,0.012
"Gillespie","2021-05-11",167,0.054
"Glasscock","2021-05-11",NA,NA
"Goliad","2021-05-11",53,0.094
"Gonzales","2021-05-11",244,0.041
"Gray","2021-05-11",60,0.083
"Grayson","2021-05-11",1363,0.024
"Gregg","2021-05-11",881,0.068
"Grimes","2021-05-11",1519,0.038
"Guadalupe","2021-05-11",2641,0.056
"Hale","2021-05-11",446,0.029
"Hall","2021-05-11",NA,NA
"Hamilton","2021-05-11",126,0.016
"Hansford","2021-05-11",NA,NA
"Hardeman","2021-05-11",29,0.172
"Hardin","2021-05-11",465,0.088
"Harris","2021-05-11",88973,0.063
"Harrison","2021-05-11",297,0.114
"Hartley","2021-05-11",NA,NA
"Haskell","2021-05-11",NA,NA
"Hays","2021-05-11",9880,0.055
"Hemphill","2021-05-11",NA,NA
"Henderson","2021-05-11",572,0.077
"Hidalgo","2021-05-11",9974,0.073
"Hill","2021-05-11",382,0.024
"Hockley","2021-05-11",208,0.024
"Hood","2021-05-11",476,0.053
"Hopkins","2021-05-11",228,0.083
"Houston","2021-05-11",159,0.031
"Howard","2021-05-11",222,0.014
"Hudspeth","2021-05-11",30,0.167
"Hunt","2021-05-11",779,0.08
"Hutchinson","2021-05-11",60,0.1
"Irion","2021-05-11",NA,NA
"Jack","2021-05-11",32,0
"Jackson","2021-05-11",150,0.067
"Jasper","2021-05-11",502,0.03
"Jeff Davis","2021-05-11",NA,NA
"Jefferson","2021-05-11",2368,0.069
"Jim Hogg","2021-05-11",151,0.007
"Jim Wells","2021-05-11",797,0.048
"Johnson","2021-05-11",1772,0.039
"Jones","2021-05-11",175,0.051
"Karnes","2021-05-11",154,0.039
"Kaufman","2021-05-11",1705,0.072
"Kendall","2021-05-11",670,0.055
"Kenedy","2021-05-11",NA,NA
"Kent","2021-05-11",NA,NA
"Kerr","2021-05-11",310,0.074
"Kimble","2021-05-11",23,0
"King","2021-05-11",NA,NA
"Kinney","2021-05-11",63,0.016
"Kleberg","2021-05-11",286,0.038
"Knox","2021-05-11",NA,NA
"La Salle","2021-05-11",117,0.009
"Lamar","2021-05-11",232,0.056
"Lamb","2021-05-11",57,0.07
"Lampasas","2021-05-11",462,0.019
"Lavaca","2021-05-11",216,0.079
"Lee","2021-05-11",270,0.059
"Leon","2021-05-11",240,0.021
"Liberty","2021-05-11",1614,0.068
"Limestone","2021-05-11",342,0.041
"Lipscomb","2021-05-11",NA,NA
"Live Oak","2021-05-11",152,0.026
"Llano","2021-05-11",668,0.03
"Loving","2021-05-11",NA,NA
"Lubbock","2021-05-11",3851,0.024
"Lynn","2021-05-11",20,0
"Madison","2021-05-11",425,0.019
"Marion","2021-05-11",35,0.029
"Martin","2021-05-11",NA,NA
"Mason","2021-05-11",30,0.033
"Matagorda","2021-05-11",679,0.153
"Maverick","2021-05-11",1285,0.029
"McCulloch","2021-05-11",23,0.043
"McLennan","2021-05-11",15315,0.013
"McMullen","2021-05-11",NA,NA
"Medina","2021-05-11",812,0.037
"Menard","2021-05-11",NA,NA
"Midland","2021-05-11",735,0.079
"Milam","2021-05-11",497,0.018
"Mills","2021-05-11",59,0
"Mitchell","2021-05-11",227,0.004
"Montague","2021-05-11",131,0.038
"Montgomery","2021-05-11",11213,0.062
"Moore","2021-05-11",56,0.018
"Morris","2021-05-11",54,0.093
"Motley","2021-05-11",NA,NA
"Nacogdoches","2021-05-11",816,0.045
"Navarro","2021-05-11",385,0.021
"Newton","2021-05-11",119,0.017
"Nolan","2021-05-11",44,0.068
"Nueces","2021-05-11",3379,0.077
"Ochiltree","2021-05-11",NA,NA
"Oldham","2021-05-11",NA,NA
"Orange","2021-05-11",887,0.071
"Palo Pinto","2021-05-11",186,0.038
"Panola","2021-05-11",131,0.092
"Parker","2021-05-11",1299,0.065
"Parmer","2021-05-11",28,0.143
"Pecos","2021-05-11",181,0.006
"Polk","2021-05-11",758,0.069
"Potter","2021-05-11",943,0.064
"Presidio","2021-05-11",NA,NA
"Rains","2021-05-11",45,0.111
"Randall","2021-05-11",910,0.047
"Reagan","2021-05-11",NA,NA
"Real","2021-05-11",NA,NA
"Red River","2021-05-11",59,0.034
"Reeves","2021-05-11",605,0.033
"Refugio","2021-05-11",38,0.105
"Roberts","2021-05-11",NA,NA
"Robertson","2021-05-11",351,0.088
"Rockwall","2021-05-11",1701,0.048
"Runnels","2021-05-11",59,0.034
"Rusk","2021-05-11",309,0.019
"Sabine","2021-05-11",171,0.029
"San Augustine","2021-05-11",82,0
"San Jacinto","2021-05-11",253,0.087
"San Patricio","2021-05-11",573,0.063
"San Saba","2021-05-11",90,0.011
"Schleicher","2021-05-11",NA,NA
"Scurry","2021-05-11",88,0.045
"Shackelford","2021-05-11",NA,NA
"Shelby","2021-05-11",171,0.012
"Sherman","2021-05-11",NA,NA
"Smith","2021-05-11",1998,0.041
"Somervell","2021-05-11",69,0.029
"Starr","2021-05-11",637,0.063
"Stephens","2021-05-11",21,0
"Sterling","2021-05-11",NA,NA
"Stonewall","2021-05-11",NA,NA
"Sutton","2021-05-11",NA,NA
"Swisher","2021-05-11",98,0.051
"Tarrant","2021-05-11",27382,0.046
"Taylor","2021-05-11",692,0.058
"Terrell","2021-05-11",NA,NA
"Terry","2021-05-11",63,0
"Throckmorton","2021-05-11",NA,NA
"Titus","2021-05-11",204,0.074
"Tom Green","2021-05-11",511,0.025
"Travis","2021-05-11",38998,0.024
"Trinity","2021-05-11",247,0.049
"Tyler","2021-05-11",259,0.031
"Upshur","2021-05-11",269,0.03
"Upton","2021-05-11",NA,NA
"Uvalde","2021-05-11",271,0.041
"Val Verde","2021-05-11",654,0.029
"Van Zandt","2021-05-11",311,0.093
"Victoria","2021-05-11",967,0.165
"Walker","2021-05-11",2056,0.047
"Waller","2021-05-11",1061,0.073
"Ward","2021-05-11",28,0.25
"Washington","2021-05-11",921,0.051
"Webb","2021-05-11",6263,0.041
"Wharton","2021-05-11",511,0.07
"Wheeler","2021-05-11",NA,NA
"Wichita","2021-05-11",730,0.063
"Wilbarger","2021-05-11",166,0.054
"Willacy","2021-05-11",980,0.067
"Williamson","2021-05-11",16405,0.04
"Wilson","2021-05-11",798,0.041
"Winkler","2021-05-11",NA,NA
"Wise","2021-05-11",811,0.048
"Wood","2021-05-11",209,0.053
"Yoakum","2021-05-11",NA,NA
"Young","2021-05-11",74,0.054
"Zapata","2021-05-11",178,0.028
"Zavala","2021-05-11",76,0.066
