"County","Date","Tests","TPR_CMS"
"Grimes","2021-07-13",1121,0.017
"Guadalupe","2021-07-13",1621,0.117
"Hale","2021-07-13",186,0.038
"Hall","2021-07-13",NA,NA
"Hamilton","2021-07-13",134,0.149
"Hansford","2021-07-13",37,0
"Hardeman","2021-07-13",NA,NA
"Hardin","2021-07-13",396,0.091
"Harris","2021-07-13",68165,0.06
"Harrison","2021-07-13",290,0.059
"Hartley","2021-07-13",NA,NA
"Haskell","2021-07-13",NA,NA
"Hays","2021-07-13",3933,0.123
"Hemphill","2021-07-13",NA,NA
"Henderson","2021-07-13",446,0.074
"Hidalgo","2021-07-13",10847,0.085
"Hill","2021-07-13",226,0.058
"Hockley","2021-07-13",41,0.122
"Hood","2021-07-13",597,0.162
"Hopkins","2021-07-13",217,0.106
"Houston","2021-07-13",580,0.017
"Howard","2021-07-13",245,0.008
"Hudspeth","2021-07-13",23,0.043
"Hunt","2021-07-13",683,0.107
"Hutchinson","2021-07-13",80,0.088
"Irion","2021-07-13",NA,NA
"Jack","2021-07-13",154,0.026
"Jackson","2021-07-13",79,0.063
"Jasper","2021-07-13",539,0.028
"Jeff Davis","2021-07-13",NA,NA
"Jefferson","2021-07-13",2017,0.048
"Jim Hogg","2021-07-13",53,0.019
"Jim Wells","2021-07-13",343,0.122
"Johnson","2021-07-13",1873,0.092
"Jones","2021-07-13",224,0.058
"Karnes","2021-07-13",232,0.026
"Kaufman","2021-07-13",1591,0.069
"Kendall","2021-07-13",651,0.088
"Kenedy","2021-07-13",NA,NA
"Kent","2021-07-13",NA,NA
"Kerr","2021-07-13",464,0.052
"Kimble","2021-07-13",NA,NA
"King","2021-07-13",NA,NA
"Kinney","2021-07-13",NA,NA
"Kleberg","2021-07-13",153,0.137
"Knox","2021-07-13",NA,NA
"La Salle","2021-07-13",95,0.189
"Lamar","2021-07-13",247,0.032
"Lamb","2021-07-13",28,0.179
"Lampasas","2021-07-13",341,0.088
"Lavaca","2021-07-13",197,0.071
"Lee","2021-07-13",129,0.124
"Leon","2021-07-13",165,0.091
"Liberty","2021-07-13",1238,0.066
"Limestone","2021-07-13",165,0.097
"Lipscomb","2021-07-13",NA,NA
"Live Oak","2021-07-13",143,0.084
"Llano","2021-07-13",279,0.108
"Loving","2021-07-13",NA,NA
"Lubbock","2021-07-13",1721,0.034
"Lynn","2021-07-13",NA,NA
"Madison","2021-07-13",313,0.019
"Marion","2021-07-13",58,0.155
"Martin","2021-07-13",NA,NA
"Mason","2021-07-13",NA,NA
"Matagorda","2021-07-13",316,0.104
"Maverick","2021-07-13",834,0.132
"McCulloch","2021-07-13",25,0.08
"McLennan","2021-07-13",3097,0.067
"McMullen","2021-07-13",NA,NA
"Medina","2021-07-13",533,0.084
"Menard","2021-07-13",NA,NA
"Midland","2021-07-13",859,0.08
"Milam","2021-07-13",292,0.062
"Mills","2021-07-13",60,0.033
"Mitchell","2021-07-13",181,0.011
"Montague","2021-07-13",183,0.158
"Montgomery","2021-07-13",7977,0.064
"Moore","2021-07-13",96,0.01
"Morris","2021-07-13",80,0.162
"Motley","2021-07-13",NA,NA
"Nacogdoches","2021-07-13",483,0.029
"Navarro","2021-07-13",298,0.057
"Newton","2021-07-13",134,0.052
"Nolan","2021-07-13",29,0.069
"Nueces","2021-07-13",2933,0.086
"Ochiltree","2021-07-13",NA,NA
"Oldham","2021-07-13",NA,NA
"Orange","2021-07-13",519,0.033
"Palo Pinto","2021-07-13",361,0.078
"Panola","2021-07-13",112,0.134
"Parker","2021-07-13",1584,0.116
"Parmer","2021-07-13",25,0.04
"Pecos","2021-07-13",88,0
"Polk","2021-07-13",887,0.124
"Potter","2021-07-13",1166,0.05
"Presidio","2021-07-13",NA,NA
"Rains","2021-07-13",72,0.208
"Randall","2021-07-13",860,0.083
"Reagan","2021-07-13",NA,NA
"Real","2021-07-13",NA,NA
"Red River","2021-07-13",52,0.115
"Reeves","2021-07-13",104,0.173
"Refugio","2021-07-13",39,0.051
"Roberts","2021-07-13",NA,NA
"Robertson","2021-07-13",249,0.153
"Rockwall","2021-07-13",1442,0.084
"Runnels","2021-07-13",43,0.023
"Rusk","2021-07-13",194,0.072
"Sabine","2021-07-13",74,0.027
"San Augustine","2021-07-13",96,0.01
"San Jacinto","2021-07-13",212,0.108
"San Patricio","2021-07-13",577,0.142
"San Saba","2021-07-13",31,0.129
"Schleicher","2021-07-13",NA,NA
"Scurry","2021-07-13",361,0.061
"Shackelford","2021-07-13",NA,NA
"Shelby","2021-07-13",222,0.018
"Sherman","2021-07-13",NA,NA
"Smith","2021-07-13",1423,0.073
"Somervell","2021-07-13",57,0.018
"Starr","2021-07-13",644,0.056
"Stephens","2021-07-13",33,0
"Sterling","2021-07-13",NA,NA
"Stonewall","2021-07-13",NA,NA
"Sutton","2021-07-13",NA,NA
"Swisher","2021-07-13",57,0.018
"Tarrant","2021-07-13",27943,0.089
"Taylor","2021-07-13",544,0.05
"Terrell","2021-07-13",NA,NA
"Terry","2021-07-13",84,0
"Throckmorton","2021-07-13",NA,NA
"Titus","2021-07-13",137,0.058
"Tom Green","2021-07-13",609,0.049
"Travis","2021-07-13",17833,0.055
"Trinity","2021-07-13",504,0.028
"Tyler","2021-07-13",273,0.051
"Upshur","2021-07-13",129,0.078
"Upton","2021-07-13",NA,NA
"Uvalde","2021-07-13",398,0.286
"Val Verde","2021-07-13",399,0.068
"Van Zandt","2021-07-13",294,0.146
"Victoria","2021-07-13",695,0.081
"Walker","2021-07-13",1804,0.027
"Waller","2021-07-13",523,0.065
"Ward","2021-07-13",NA,NA
"Washington","2021-07-13",541,0.111
"Webb","2021-07-13",4668,0.085
"Wharton","2021-07-13",450,0.08
"Wheeler","2021-07-13",20,0.15
"Wichita","2021-07-13",745,0.06
"Wilbarger","2021-07-13",89,0.067
"Willacy","2021-07-13",1128,0.117
"Williamson","2021-07-13",8360,0.075
"Wilson","2021-07-13",450,0.064
"Winkler","2021-07-13",NA,NA
"Wise","2021-07-13",836,0.182
"Wood","2021-07-13",250,0.116
"Yoakum","2021-07-13",NA,NA
"Young","2021-07-13",108,0.056
"Zapata","2021-07-13",91,0.154
"Zavala","2021-07-13",78,0.179
