District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
CROCKETT ISD,2022-01-30,113901,1192,NA,NA,NA,2,NA,NA,NA
GRAPELAND ISD,2022-01-30,113902,687,NA,NA,NA,NA,NA,NA,NA
LOVELADY ISD,2022-01-30,113903,506,NA,NA,NA,NA,NA,NA,NA
LATEXO ISD,2022-01-30,113905,495,NA,NA,NA,1,NA,NA,NA
KENNARD ISD,2022-01-30,113906,247,NA,NA,NA,NA,NA,NA,NA
BIG SPRING ISD,2022-01-30,114901,3665,NA,NA,NA,NA,NA,NA,NA
COAHOMA ISD,2022-01-30,114902,1099,NA,NA,NA,0,NA,NA,NA
FORSAN ISD,2022-01-30,114904,777,NA,NA,NA,NA,NA,NA,NA
FT HANCOCK ISD,2022-01-30,115901,409,NA,NA,NA,2,NA,NA,NA
SIERRA BLANCA ISD,2022-01-30,115902,117,NA,NA,NA,NA,NA,NA,NA
DELL CITY ISD,2022-01-30,115903,77,NA,NA,NA,NA,NA,NA,NA
CADDO MILLS ISD,2022-01-30,116901,2224,NA,NA,NA,NA,NA,NA,NA
CELESTE ISD,2022-01-30,116902,493,NA,NA,NA,NA,NA,NA,NA
COMMERCE ISD,2022-01-30,116903,1465,NA,NA,NA,NA,NA,NA,NA
GREENVILLE ISD,2022-01-30,116905,5361,NA,NA,41,14,0,0,55
LONE OAK ISD,2022-01-30,116906,1031,NA,NA,NA,NA,NA,NA,NA
QUINLAN ISD,2022-01-30,116908,2637,NA,NA,NA,NA,NA,NA,NA
WOLFE CITY ISD,2022-01-30,116909,706,NA,NA,NA,1,NA,NA,NA
CAMPBELL ISD,2022-01-30,116910,311,NA,NA,8,2,0,0,10
BLAND ISD,2022-01-30,116915,762,NA,NA,NA,NA,NA,NA,NA
BOLES ISD,2022-01-30,116916,532,NA,NA,NA,0,NA,NA,NA
BORGER ISD,2022-01-30,117901,2524,NA,NA,59,16,0,0,75
SANFORD-FRITCH ISD,2022-01-30,117903,702,NA,NA,8,1,0,9,0
PLEMONS-STINNETT-PHILLIPS CISD,2022-01-30,117904,625,NA,NA,NA,NA,NA,NA,NA
SPRING CREEK ISD,2022-01-30,117907,98,NA,NA,NA,NA,NA,NA,NA
IRION COUNTY ISD,2022-01-30,118902,339,NA,NA,NA,NA,NA,NA,NA
BRYSON ISD,2022-01-30,119901,252,NA,NA,NA,NA,NA,NA,NA
JACKSBORO ISD,2022-01-30,119902,1104,NA,NA,NA,NA,NA,NA,NA
PERRIN-WHITT CISD,2022-01-30,119903,330,NA,NA,NA,NA,NA,NA,NA
EDNA ISD,2022-01-30,120901,1575,NA,NA,21,4,0,0,25
GANADO ISD,2022-01-30,120902,751,NA,NA,NA,4,NA,NA,NA
INDUSTRIAL ISD,2022-01-30,120905,1154,NA,NA,NA,2,NA,NA,NA
BROOKELAND ISD,2022-01-30,121902,376,NA,NA,NA,NA,NA,NA,NA
BUNA ISD,2022-01-30,121903,1544,NA,NA,NA,NA,NA,NA,NA
JASPER ISD,2022-01-30,121904,2202,NA,NA,15,15,0,0,30
KIRBYVILLE CISD,2022-01-30,121905,1462,NA,NA,16,11,0,0,27
EVADALE ISD,2022-01-30,121906,408,NA,NA,NA,NA,NA,NA,NA
FT DAVIS ISD,2022-01-30,122901,180,NA,NA,NA,NA,NA,NA,NA
VALENTINE ISD,2022-01-30,122902,36,NA,NA,NA,NA,NA,NA,NA
TEXAS ACADEMY OF LEADERSHIP IN THE HUMANITIES,2022-01-30,123503,0,NA,NA,NA,NA,NA,NA,NA
TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,2022-01-30,123803,408,NA,NA,NA,0,NA,NA,NA
EHRHART SCHOOL,2022-01-30,123805,508,NA,NA,NA,NA,NA,NA,NA
BOB HOPE SCHOOL,2022-01-30,123807,2466,NA,NA,NA,NA,NA,NA,NA
NEDERLAND ISD,2022-01-30,123905,5043,NA,NA,55,15,0,70,0
PORT ARTHUR ISD,2022-01-30,123907,8018,NA,NA,NA,NA,NA,NA,NA
PORT NECHES-GROVES ISD,2022-01-30,123908,5221,NA,NA,22,6,0,0,28
BEAUMONT ISD,2022-01-30,123910,16888,NA,NA,100,28,1,4,123
SABINE PASS ISD,2022-01-30,123913,373,NA,NA,NA,1,NA,NA,NA
HAMSHIRE-FANNETT ISD,2022-01-30,123914,1945,NA,NA,22,3,0,0,25
JIM HOGG COUNTY ISD,2022-01-30,124901,1072,NA,NA,NA,NA,NA,NA,NA
ALICE ISD,2022-01-30,125901,3997,NA,NA,NA,NA,NA,NA,NA
BEN BOLT-PALITO BLANCO ISD,2022-01-30,125902,497,NA,NA,NA,NA,NA,NA,NA
ORANGE GROVE ISD,2022-01-30,125903,1812,NA,NA,NA,NA,NA,NA,NA
PREMONT ISD,2022-01-30,125905,738,NA,NA,27,3,14,13,3
LA GLORIA ISD,2022-01-30,125906,92,NA,NA,NA,NA,NA,NA,NA
ALVARADO ISD,2022-01-30,126901,3629,NA,NA,52,13,0,0,65
BURLESON ISD,2022-01-30,126902,12779,NA,NA,189,40,27,37,165
CLEBURNE ISD,2022-01-30,126903,7119,NA,NA,23,12,0,0,35
GRANDVIEW ISD,2022-01-30,126904,1386,NA,NA,6,0,0,0,6
JOSHUA ISD,2022-01-30,126905,5916,NA,NA,76,18,0,0,94
KEENE ISD,2022-01-30,126906,1060,NA,NA,NA,5,NA,NA,NA
RIO VISTA ISD,2022-01-30,126907,826,NA,NA,NA,NA,NA,NA,NA
VENUS ISD,2022-01-30,126908,2311,NA,NA,NA,NA,NA,NA,NA
GODLEY ISD,2022-01-30,126911,2641,NA,NA,NA,NA,NA,NA,NA
ANSON ISD,2022-01-30,127901,736,NA,NA,NA,NA,NA,NA,NA
HAMLIN COLLEGIATE ISD,2022-01-30,127903,450,NA,NA,NA,NA,NA,NA,NA
HAWLEY ISD,2022-01-30,127904,771,NA,NA,7,1,0,0,8
LUEDERS-AVOCA ISD,2022-01-30,127905,105,NA,NA,NA,NA,NA,NA,NA
STAMFORD ISD,2022-01-30,127906,624,NA,NA,NA,0,NA,NA,NA
KARNES CITY ISD,2022-01-30,128901,1052,NA,NA,14,4,0,0,18
KENEDY ISD,2022-01-30,128902,732,NA,NA,NA,2,NA,NA,NA
RUNGE ISD,2022-01-30,128903,219,NA,NA,NA,NA,NA,NA,NA
FALLS CITY ISD,2022-01-30,128904,433,NA,NA,5,0,0,2,3
CRANDALL ISD,2022-01-30,129901,5447,NA,NA,NA,NA,NA,NA,NA
FORNEY ISD,2022-01-30,129902,14340,NA,NA,NA,NA,NA,NA,NA
KAUFMAN ISD,2022-01-30,129903,2760,NA,NA,70,6,0,0,76
KEMP ISD,2022-01-30,129904,1647,NA,NA,8,5,0,0,13
MABANK ISD,2022-01-30,129905,3713,NA,NA,28,4,0,0,32
TERRELL ISD,2022-01-30,129906,5033,NA,NA,29,0,0,0,29
SCURRY-ROSSER ISD,2022-01-30,129910,1097,NA,NA,NA,NA,NA,NA,NA
MEADOWLAND CHARTER DISTRICT,2022-01-30,130801,78,NA,NA,NA,NA,NA,NA,NA
BOERNE ISD,2022-01-30,130901,10357,NA,NA,NA,NA,NA,NA,NA
COMFORT ISD,2022-01-30,130902,1075,NA,NA,NA,NA,NA,NA,NA
KENEDY COUNTY WIDE CSD,2022-01-30,131001,99,NA,NA,NA,0,NA,NA,NA
JAYTON-GIRARD ISD,2022-01-30,132902,176,NA,NA,NA,NA,NA,NA,NA
CENTER POINT ISD,2022-01-30,133901,545,NA,NA,NA,9,NA,NA,NA
HUNT ISD,2022-01-30,133902,208,NA,NA,NA,NA,NA,NA,NA
KERRVILLE ISD,2022-01-30,133903,4899,NA,NA,NA,NA,NA,NA,NA
INGRAM ISD,2022-01-30,133904,1204,NA,NA,7,6,0,1,12
DIVIDE ISD,2022-01-30,133905,20,NA,NA,NA,NA,NA,NA,NA
JUNCTION ISD,2022-01-30,134901,651,NA,NA,NA,NA,NA,NA,NA
GUTHRIE CSD,2022-01-30,135001,135,NA,NA,NA,NA,NA,NA,NA
BRACKETT ISD,2022-01-30,136901,538,NA,NA,0,2,0,0,2
KINGSVILLE ISD,2022-01-30,137901,2785,NA,NA,NA,NA,NA,NA,NA
RICARDO ISD,2022-01-30,137902,626,NA,NA,NA,NA,NA,NA,NA
RIVIERA ISD,2022-01-30,137903,469,NA,NA,NA,NA,NA,NA,NA
SANTA GERTRUDIS ISD,2022-01-30,137904,782,NA,NA,NA,NA,NA,NA,NA
KNOX CITY-O'BRIEN CISD,2022-01-30,138902,234,NA,NA,NA,0,NA,NA,NA
MUNDAY CISD,2022-01-30,138903,401,NA,NA,NA,1,NA,NA,NA
BENJAMIN ISD,2022-01-30,138904,134,NA,NA,NA,NA,NA,NA,NA
CHISUM ISD,2022-01-30,139905,1150,NA,NA,8,1,0,9,0
PARIS ISD,2022-01-30,139909,3887,NA,NA,9,3,0,0,12
NORTH LAMAR ISD,2022-01-30,139911,2399,NA,NA,15,3,0,0,18
PRAIRILAND ISD,2022-01-30,139912,1092,NA,NA,NA,NA,NA,NA,NA
AMHERST ISD,2022-01-30,140901,128,NA,NA,NA,NA,NA,NA,NA
LITTLEFIELD ISD,2022-01-30,140904,1247,NA,NA,NA,0,NA,NA,NA
OLTON ISD,2022-01-30,140905,594,NA,NA,NA,0,NA,NA,NA
SPRINGLAKE-EARTH ISD,2022-01-30,140907,301,NA,NA,NA,0,NA,NA,NA
SUDAN ISD,2022-01-30,140908,495,NA,NA,NA,0,NA,NA,NA
LAMPASAS ISD,2022-01-30,141901,3470,NA,NA,NA,NA,NA,NA,NA
LOMETA ISD,2022-01-30,141902,320,NA,NA,NA,1,NA,NA,NA
COTULLA ISD,2022-01-30,142901,1202,NA,NA,NA,13,NA,NA,NA
HALLETTSVILLE ISD,2022-01-30,143901,1161,NA,NA,NA,NA,NA,NA,NA
MOULTON ISD,2022-01-30,143902,302,NA,NA,NA,0,NA,NA,NA
SHINER ISD,2022-01-30,143903,711,NA,NA,NA,0,NA,NA,NA
VYSEHRAD ISD,2022-01-30,143904,111,NA,NA,NA,NA,NA,NA,NA
SWEET HOME ISD,2022-01-30,143905,137,NA,NA,NA,NA,NA,NA,NA
EZZELL ISD,2022-01-30,143906,97,NA,NA,NA,NA,NA,NA,NA
GIDDINGS ISD,2022-01-30,144901,1947,NA,NA,33,5,0,0,38
LEXINGTON ISD,2022-01-30,144902,1104,NA,NA,NA,1,NA,NA,NA
DIME BOX ISD,2022-01-30,144903,181,NA,NA,NA,NA,NA,NA,NA
BUFFALO ISD,2022-01-30,145901,1048,NA,NA,NA,1,NA,NA,NA
CENTERVILLE ISD,2022-01-30,145902,725,NA,NA,NA,NA,NA,NA,NA
NORMANGEE ISD,2022-01-30,145906,630,NA,NA,NA,NA,NA,NA,NA
OAKWOOD ISD,2022-01-30,145907,237,NA,NA,0,1,0,1,0
LEON ISD,2022-01-30,145911,741,NA,NA,NA,0,NA,NA,NA
CLEVELAND ISD,2022-01-30,146901,10751,NA,NA,22,12,0,1,33
DAYTON ISD,2022-01-30,146902,5666,NA,NA,78,12,2,10,78
DEVERS ISD,2022-01-30,146903,214,NA,NA,NA,NA,NA,NA,NA
HARDIN ISD,2022-01-30,146904,1303,NA,NA,12,1,1,12,0
HULL-DAISETTA ISD,2022-01-30,146905,428,NA,NA,NA,5,NA,NA,NA
LIBERTY ISD,2022-01-30,146906,2272,NA,NA,24,5,0,1,28
TARKINGTON ISD,2022-01-30,146907,1853,NA,NA,NA,1,NA,NA,NA
COOLIDGE ISD,2022-01-30,147901,306,NA,NA,NA,NA,NA,NA,NA
GROESBECK ISD,2022-01-30,147902,1582,NA,NA,8,6,0,14,0
MEXIA ISD,2022-01-30,147903,1881,NA,NA,5,8,0,4,9
BOOKER ISD,2022-01-30,148901,356,NA,NA,NA,NA,NA,NA,NA
FOLLETT ISD,2022-01-30,148902,178,NA,NA,NA,0,NA,NA,NA
DARROUZETT ISD,2022-01-30,148905,149,NA,NA,NA,NA,NA,NA,NA
GEORGE WEST ISD,2022-01-30,149901,1054,NA,NA,12,6,0,0,18
THREE RIVERS ISD,2022-01-30,149902,614,NA,NA,NA,NA,NA,NA,NA
LLANO ISD,2022-01-30,150901,1922,NA,NA,35,17,0,0,52
TEXAS TECH UNIVERSITY K-12,2022-01-30,152504,1060,NA,NA,NA,NA,NA,NA,NA
RISE ACADEMY,2022-01-30,152802,311,NA,NA,NA,0,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK,2022-01-30,152803,190,NA,NA,0,1,0,0,1
BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION,2022-01-30,152806,188,NA,NA,NA,NA,NA,NA,NA
LUBBOCK ISD,2022-01-30,152901,25981,NA,NA,NA,NA,NA,NA,NA
NEW DEAL ISD,2022-01-30,152902,730,NA,NA,9,3,0,0,12
SLATON ISD,2022-01-30,152903,1297,NA,NA,10,6,0,0,16
LUBBOCK-COOPER ISD,2022-01-30,152906,7647,NA,NA,101,19,0,0,120
FRENSHIP ISD,2022-01-30,152907,10938,NA,NA,52,7,0,0,59
ROOSEVELT ISD,2022-01-30,152908,1130,NA,NA,NA,NA,NA,NA,NA
SHALLOWATER ISD,2022-01-30,152909,1752,NA,NA,6,1,0,0,7
IDALOU ISD,2022-01-30,152910,1010,NA,NA,NA,NA,NA,NA,NA
O'DONNELL ISD,2022-01-30,153903,299,NA,NA,NA,0,NA,NA,NA
TAHOKA ISD,2022-01-30,153904,518,NA,NA,6,6,0,0,12
NEW HOME ISD,2022-01-30,153905,585,NA,NA,NA,NA,NA,NA,NA
WILSON ISD,2022-01-30,153907,126,NA,NA,NA,NA,NA,NA,NA
MADISONVILLE CISD,2022-01-30,154901,2343,NA,NA,NA,3,NA,NA,NA
NORTH ZULCH ISD,2022-01-30,154903,323,NA,NA,7,0,0,0,7
JEFFERSON ISD,2022-01-30,155901,1191,NA,NA,16,3,1,0,18
STANTON ISD,2022-01-30,156902,1115,NA,NA,5,1,0,2,4
GRADY ISD,2022-01-30,156905,250,NA,NA,NA,NA,NA,NA,NA
MASON ISD,2022-01-30,157901,764,NA,NA,NA,NA,NA,NA,NA
BAY CITY ISD,2022-01-30,158901,3562,NA,NA,NA,11,NA,NA,NA
TIDEHAVEN ISD,2022-01-30,158902,1024,NA,NA,6,1,0,0,7
MATAGORDA ISD,2022-01-30,158904,100,NA,NA,NA,NA,NA,NA,NA
PALACIOS ISD,2022-01-30,158905,1320,NA,NA,NA,NA,NA,NA,NA
VAN VLECK ISD,2022-01-30,158906,1094,NA,NA,NA,6,NA,NA,NA
EAGLE PASS ISD,2022-01-30,159901,13392,NA,NA,NA,23,NA,NA,NA
BRADY ISD,2022-01-30,160901,987,NA,NA,NA,NA,NA,NA,NA
ROCHELLE ISD,2022-01-30,160904,201,NA,NA,NA,NA,NA,NA,NA
LOHN ISD,2022-01-30,160905,97,NA,NA,NA,NA,NA,NA,NA
WACO CHARTER SCHOOL,2022-01-30,161801,196,NA,NA,NA,NA,NA,NA,NA
RAPOPORT ACADEMY PUBLIC SCHOOL,2022-01-30,161802,864,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - NORTH TEXAS,2022-01-30,161807,10022,NA,NA,13,0,5,8,0
CRAWFORD ISD,2022-01-30,161901,563,NA,NA,NA,NA,NA,NA,NA
MIDWAY ISD,2022-01-30,161903,8469,NA,NA,NA,0,NA,NA,NA
LA VEGA ISD,2022-01-30,161906,3131,NA,NA,NA,NA,NA,NA,NA
LORENA ISD,2022-01-30,161907,1759,NA,NA,16,4,0,0,20
MART ISD,2022-01-30,161908,553,NA,NA,NA,NA,NA,NA,NA
MCGREGOR ISD,2022-01-30,161909,1542,NA,NA,17,5,0,0,22
MOODY ISD,2022-01-30,161910,693,NA,NA,NA,NA,NA,NA,NA
RIESEL ISD,2022-01-30,161912,624,NA,NA,NA,NA,NA,NA,NA
WACO ISD,2022-01-30,161914,14245,NA,NA,69,32,0,0,101
WEST ISD,2022-01-30,161916,1252,NA,NA,NA,NA,NA,NA,NA
AXTELL ISD,2022-01-30,161918,731,NA,NA,NA,NA,NA,NA,NA
BRUCEVILLE-EDDY ISD,2022-01-30,161919,620,NA,NA,6,9,0,0,15
CHINA SPRING ISD,2022-01-30,161920,2982,NA,NA,NA,NA,NA,NA,NA
CONNALLY ISD,2022-01-30,161921,2302,NA,NA,NA,NA,NA,NA,NA
ROBINSON ISD,2022-01-30,161922,2415,NA,NA,NA,NA,NA,NA,NA
BOSQUEVILLE ISD,2022-01-30,161923,715,NA,NA,NA,NA,NA,NA,NA
HALLSBURG ISD,2022-01-30,161924,162,NA,NA,NA,NA,NA,NA,NA
GHOLSON ISD,2022-01-30,161925,231,NA,NA,NA,NA,NA,NA,NA
MCMULLEN COUNTY ISD,2022-01-30,162904,283,NA,NA,NA,NA,NA,NA,NA
DEVINE ISD,2022-01-30,163901,1977,NA,NA,NA,NA,NA,NA,NA
D'HANIS ISD,2022-01-30,163902,303,NA,NA,NA,NA,NA,NA,NA
"NATALIA ISD",2022-01-30,163903,1110,NA,NA,NA,NA,NA,NA,NA
HONDO ISD,2022-01-30,163904,1802,NA,NA,NA,NA,NA,NA,NA
MEDINA VALLEY ISD,2022-01-30,163908,6846,NA,NA,NA,10,NA,NA,NA
MENARD ISD,2022-01-30,164901,308,NA,NA,NA,NA,NA,NA,NA
MIDLAND ACADEMY CHARTER SCHOOL,2022-01-30,165802,363,NA,NA,NA,0,NA,NA,NA
MIDLAND ISD,2022-01-30,165901,26745,NA,NA,237,45,0,0,282
GREENWOOD ISD,2022-01-30,165902,3101,NA,NA,16,0,0,0,16
CAMERON ISD,2022-01-30,166901,1583,NA,NA,NA,NA,NA,NA,NA
GAUSE ISD,2022-01-30,166902,164,NA,NA,NA,NA,NA,NA,NA
MILANO ISD,2022-01-30,166903,409,NA,NA,NA,1,NA,NA,NA
ROCKDALE ISD,2022-01-30,166904,1429,NA,NA,19,2,0,0,21
THORNDALE ISD,2022-01-30,166905,590,NA,NA,0,1,0,1,0
BUCKHOLTS ISD,2022-01-30,166907,151,NA,NA,NA,NA,NA,NA,NA
GOLDTHWAITE ISD,2022-01-30,167901,535,NA,NA,NA,NA,NA,NA,NA
MULLIN ISD,2022-01-30,167902,219,NA,NA,NA,3,NA,NA,NA
PRIDDY ISD,2022-01-30,167904,124,NA,NA,NA,NA,NA,NA,NA
COLORADO ISD,2022-01-30,168901,907,NA,NA,NA,NA,NA,NA,NA
LORAINE ISD,2022-01-30,168902,135,NA,NA,NA,NA,NA,NA,NA
WESTBROOK ISD,2022-01-30,168903,255,NA,NA,6,0,0,6,0
BOWIE ISD,2022-01-30,169901,1709,NA,NA,NA,NA,NA,NA,NA
NOCONA ISD,2022-01-30,169902,825,NA,NA,NA,NA,NA,NA,NA
GOLD BURG ISD,2022-01-30,169906,152,NA,NA,NA,NA,NA,NA,NA
MONTAGUE ISD,2022-01-30,169908,144,NA,NA,NA,NA,NA,NA,NA
PRAIRIE VALLEY ISD,2022-01-30,169909,151,NA,NA,NA,NA,NA,NA,NA
FORESTBURG ISD,2022-01-30,169910,176,NA,NA,NA,NA,NA,NA,NA
SAINT JO ISD,2022-01-30,169911,326,NA,NA,NA,NA,NA,NA,NA
TEXAS SERENITY ACADEMY,2022-01-30,170801,350,NA,NA,NA,NA,NA,NA,NA
CONROE ISD,2022-01-30,170902,68469,NA,NA,1158,244,0,0,1402
MONTGOMERY ISD,2022-01-30,170903,9426,NA,NA,NA,NA,NA,NA,NA
WILLIS ISD,2022-01-30,170904,8553,NA,NA,71,24,0,0,95
MAGNOLIA ISD,2022-01-30,170906,13737,NA,NA,67,41,6,26,76
SPLENDORA ISD,2022-01-30,170907,4407,NA,NA,36,7,0,12,31
NEW CANEY ISD,2022-01-30,170908,17243,NA,NA,210,52,0,2,260
DUMAS ISD,2022-01-30,171901,4338,NA,NA,NA,2,NA,NA,NA
SUNRAY COLLEGIATE ISD,2022-01-30,171902,624,NA,NA,NA,NA,NA,NA,NA
DAINGERFIELD-LONE STAR ISD,2022-01-30,172902,1004,NA,NA,12,5,0,0,17
PEWITT CISD,2022-01-30,172905,917,NA,NA,NA,NA,NA,NA,NA
MOTLEY COUNTY ISD,2022-01-30,173901,157,NA,NA,NA,1,NA,NA,NA
STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,2022-01-30,174801,256,NA,NA,NA,NA,NA,NA,NA
CHIRENO ISD,2022-01-30,174901,420,NA,NA,NA,NA,NA,NA,NA
CUSHING ISD,2022-01-30,174902,569,NA,NA,NA,NA,NA,NA,NA
GARRISON ISD,2022-01-30,174903,761,NA,NA,NA,NA,NA,NA,NA
"NACOGDOCHES ISD",2022-01-30,174904,5834,NA,NA,NA,0,NA,NA,NA
WODEN ISD,2022-01-30,174906,766,NA,NA,NA,NA,NA,NA,NA
CENTRAL HEIGHTS ISD,2022-01-30,174908,1139,NA,NA,6,1,0,1,6
MARTINSVILLE ISD,2022-01-30,174909,349,NA,NA,6,3,0,0,9
ETOILE ISD,2022-01-30,174910,95,NA,NA,5,1,0,0,6
DOUGLASS ISD,2022-01-30,174911,457,NA,NA,12,4,11,3,2
BLOOMING GROVE ISD,2022-01-30,175902,912,NA,NA,NA,NA,NA,NA,NA
CORSICANA ISD,2022-01-30,175903,6053,NA,NA,18,15,0,7,26
DAWSON ISD,2022-01-30,175904,544,NA,NA,NA,NA,NA,NA,NA
FROST ISD,2022-01-30,175905,442,NA,NA,NA,NA,NA,NA,NA
KERENS ISD,2022-01-30,175907,557,NA,NA,NA,1,NA,NA,NA
MILDRED ISD,2022-01-30,175910,838,NA,NA,5,0,1,4,0
RICE ISD,2022-01-30,175911,1018,NA,NA,7,0,0,0,7
BURKEVILLE ISD,2022-01-30,176901,237,NA,NA,NA,NA,NA,NA,NA
NEWTON ISD,2022-01-30,176902,988,NA,NA,12,7,0,0,19
DEWEYVILLE ISD,2022-01-30,176903,533,NA,NA,NA,3,NA,NA,NA
ROSCOE COLLEGIATE ISD,2022-01-30,177901,648,NA,NA,NA,0,NA,NA,NA
SWEETWATER ISD,2022-01-30,177902,2078,NA,NA,10,2,0,0,12
BLACKWELL CISD,2022-01-30,177903,157,NA,NA,NA,NA,NA,NA,NA
HIGHLAND ISD,2022-01-30,177905,225,NA,NA,NA,0,NA,NA,NA
DR M L GARZA-GONZALEZ CHARTER SCHOOL,2022-01-30,178801,173,NA,NA,NA,NA,NA,NA,NA
CORPUS CHRISTI MONTESSORI SCHOOL,2022-01-30,178807,123,NA,NA,NA,0,NA,NA,NA
SEASHORE CHARTER SCHOOLS,2022-01-30,178808,504,NA,NA,NA,1,NA,NA,NA
AGUA DULCE ISD,2022-01-30,178901,404,NA,NA,NA,NA,NA,NA,NA
BISHOP CISD,2022-01-30,178902,1477,NA,NA,NA,NA,NA,NA,NA
CALALLEN ISD,2022-01-30,178903,3893,NA,NA,NA,NA,NA,NA,NA
CORPUS CHRISTI ISD,2022-01-30,178904,33206,NA,NA,857,57,5,909,0
DRISCOLL ISD,2022-01-30,178905,281,NA,NA,NA,1,NA,NA,NA
LONDON ISD,2022-01-30,178906,1445,NA,NA,NA,3,NA,NA,NA
PORT ARANSAS ISD,2022-01-30,178908,538,NA,NA,NA,NA,NA,NA,NA
ROBSTOWN ISD,2022-01-30,178909,2503,NA,NA,NA,NA,NA,NA,NA
TULOSO-MIDWAY ISD,2022-01-30,178912,3749,NA,NA,NA,NA,NA,NA,NA
BANQUETE ISD,2022-01-30,178913,869,NA,NA,NA,NA,NA,NA,NA
FLOUR BLUFF ISD,2022-01-30,178914,5624,NA,NA,NA,11,NA,NA,NA
WEST OSO ISD,2022-01-30,178915,1972,NA,NA,NA,NA,NA,NA,NA
PERRYTON ISD,2022-01-30,179901,2076,NA,NA,8,4,1,11,0
BOYS RANCH ISD,2022-01-30,180901,166,NA,NA,NA,0,NA,NA,NA
VEGA ISD,2022-01-30,180902,370,NA,NA,NA,NA,NA,NA,NA
ADRIAN ISD,2022-01-30,180903,118,NA,NA,NA,NA,NA,NA,NA
WILDORADO ISD,2022-01-30,180904,227,NA,NA,NA,NA,NA,NA,NA
BRIDGE CITY ISD,2022-01-30,181901,3120,NA,NA,NA,NA,NA,NA,NA
ORANGEFIELD ISD,2022-01-30,181905,1870,NA,NA,NA,4,NA,NA,NA
WEST ORANGE-COVE CISD,2022-01-30,181906,2619,NA,NA,NA,15,NA,NA,NA
VIDOR ISD,2022-01-30,181907,4328,NA,NA,NA,NA,NA,NA,NA
LITTLE CYPRESS-MAURICEVILLE CISD,2022-01-30,181908,3332,NA,NA,188,9,0,0,197
GORDON ISD,2022-01-30,182901,272,NA,NA,NA,NA,NA,NA,NA
GRAFORD ISD,2022-01-30,182902,337,NA,NA,NA,NA,NA,NA,NA
MINERAL WELLS ISD,2022-01-30,182903,3272,NA,NA,31,11,0,0,42
SANTO ISD,2022-01-30,182904,498,NA,NA,NA,5,NA,NA,NA
STRAWN ISD,2022-01-30,182905,160,NA,NA,NA,NA,NA,NA,NA
PALO PINTO ISD,2022-01-30,182906,85,NA,NA,0,1,0,0,1
PANOLA CHARTER SCHOOL,2022-01-30,183801,214,NA,NA,NA,NA,NA,NA,NA
BECKVILLE ISD,2022-01-30,183901,704,NA,NA,NA,0,NA,NA,NA
CARTHAGE ISD,2022-01-30,183902,2698,NA,NA,28,3,0,31,0
GARY ISD,2022-01-30,183904,490,NA,NA,NA,NA,NA,NA,NA
CROSSTIMBERS ACADEMY,2022-01-30,184801,138,NA,NA,NA,NA,NA,NA,NA
POOLVILLE ISD,2022-01-30,184901,652,NA,NA,NA,NA,NA,NA,NA
SPRINGTOWN ISD,2022-01-30,184902,3957,NA,NA,64,6,0,0,70
WEATHERFORD ISD,2022-01-30,184903,8129,NA,NA,NA,40,NA,NA,NA
MILLSAP ISD,2022-01-30,184904,1117,NA,NA,10,5,0,0,15
ALEDO ISD,2022-01-30,184907,7361,NA,NA,NA,NA,NA,NA,NA
PEASTER ISD,2022-01-30,184908,1635,NA,NA,NA,NA,NA,NA,NA
BROCK ISD,2022-01-30,184909,2021,NA,NA,26,2,0,0,28
GARNER ISD,2022-01-30,184911,246,NA,NA,NA,NA,NA,NA,NA
BOVINA ISD,2022-01-30,185901,461,NA,NA,14,3,0,6,11
FARWELL ISD,2022-01-30,185902,593,NA,NA,NA,NA,NA,NA,NA
FRIONA ISD,2022-01-30,185903,1073,NA,NA,NA,NA,NA,NA,NA
LAZBUDDIE ISD,2022-01-30,185904,169,NA,NA,NA,NA,NA,NA,NA
BUENA VISTA ISD,2022-01-30,186901,246,NA,NA,NA,NA,NA,NA,NA
FORT STOCKTON ISD,2022-01-30,186902,2256,NA,NA,23,6,0,29,0
IRAAN-SHEFFIELD ISD,2022-01-30,186903,339,NA,NA,NA,NA,NA,NA,NA
BIG SANDY ISD,2022-01-30,187901,539,NA,NA,NA,0,NA,NA,NA
GOODRICH ISD,2022-01-30,187903,246,NA,NA,NA,3,NA,NA,NA
CORRIGAN-CAMDEN ISD,2022-01-30,187904,819,NA,NA,NA,NA,NA,NA,NA
LEGGETT ISD,2022-01-30,187906,225,NA,NA,NA,NA,NA,NA,NA
LIVINGSTON ISD,2022-01-30,187907,4037,NA,NA,50,11,0,0,61
ONALASKA ISD,2022-01-30,187910,1220,NA,NA,33,11,0,4,40
AMARILLO ISD,2022-01-30,188901,31191,NA,NA,167,69,0,0,236
RIVER ROAD ISD,2022-01-30,188902,1352,NA,NA,11,7,0,0,18
HIGHLAND PARK ISD,2022-01-30,188903,831,NA,NA,NA,NA,NA,NA,NA
