District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
FANNINDEL ISD,2021-12-05,060914,145,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF NORTH TEXAS,2021-12-05,061501,0,NA,NA,NA,NA,NA,NA,NA
NORTH TEXAS COLLEGIATE ACADEMY,2021-12-05,061802,704,NA,NA,NA,NA,NA,NA,NA
LEADERSHIP PREP SCHOOL,2021-12-05,061804,1301,NA,NA,NA,NA,NA,NA,NA
TRIVIUM ACADEMY,2021-12-05,061805,567,NA,NA,NA,NA,NA,NA,NA
DENTON ISD,2021-12-05,061901,32273,NA,NA,31,8,1,4,34
LEWISVILLE ISD,2021-12-05,061902,49347,NA,NA,63,4,4,29,34
PILOT POINT ISD,2021-12-05,061903,1435,NA,NA,NA,NA,NA,NA,NA
KRUM ISD,2021-12-05,061905,2212,NA,NA,NA,0,NA,NA,NA
PONDER ISD,2021-12-05,061906,1589,NA,NA,NA,NA,NA,NA,NA
AUBREY ISD,2021-12-05,061907,3136,NA,NA,NA,1,NA,NA,NA
SANGER ISD,2021-12-05,061908,2775,NA,NA,NA,0,NA,NA,NA
ARGYLE ISD,2021-12-05,061910,4286,NA,NA,NA,NA,NA,NA,NA
NORTHWEST ISD,2021-12-05,061911,27119,NA,NA,NA,NA,NA,NA,NA
LAKE DALLAS ISD,2021-12-05,061912,4052,NA,NA,5,0,0,0,5
LITTLE ELM ISD,2021-12-05,061914,8290,NA,NA,6,1,0,7,0
CUERO ISD,2021-12-05,062901,1954,NA,NA,NA,NA,NA,NA,NA
NORDHEIM ISD,2021-12-05,062902,150,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2021-12-05,062903,1508,NA,NA,NA,NA,NA,NA,NA
YORKTOWN ISD,2021-12-05,062904,553,NA,NA,NA,NA,NA,NA,NA
WESTHOFF ISD,2021-12-05,062905,56,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2021-12-05,062906,143,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2021-12-05,063903,217,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2021-12-05,063906,84,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2021-12-05,064903,1715,NA,NA,NA,NA,NA,NA,NA
CLARENDON ISD,2021-12-05,065901,453,NA,NA,NA,NA,NA,NA,NA
HEDLEY ISD,2021-12-05,065902,125,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2021-12-05,066005,29,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2021-12-05,066901,226,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2021-12-05,066902,1421,NA,NA,NA,NA,NA,NA,NA
FREER ISD,2021-12-05,066903,765,NA,NA,NA,NA,NA,NA,NA
CISCO ISD,2021-12-05,067902,807,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2021-12-05,067903,1117,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2021-12-05,067904,266,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2021-12-05,067907,342,NA,NA,NA,NA,NA,NA,NA
RISING STAR ISD,2021-12-05,067908,202,NA,NA,NA,NA,NA,NA,NA
COMPASS ACADEMY CHARTER SCHOOL,2021-12-05,068802,1375,NA,NA,5,0,0,2,3
UTPB STEM ACADEMY,2021-12-05,068803,773,NA,NA,NA,NA,NA,NA,NA
ECTOR COUNTY ISD,2021-12-05,068901,32529,NA,NA,23,10,5,6,22
ROCKSPRINGS ISD,2021-12-05,069901,261,NA,NA,NA,NA,NA,NA,NA
NUECES CANYON CISD,2021-12-05,069902,259,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2021-12-05,070801,2537,NA,NA,NA,NA,NA,NA,NA
AVALON ISD,2021-12-05,070901,343,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2021-12-05,070903,6077,NA,NA,NA,NA,NA,NA,NA
FERRIS ISD,2021-12-05,070905,2635,NA,NA,NA,NA,NA,NA,NA
ITALY ISD,2021-12-05,070907,647,NA,NA,0,1,0,0,1
MIDLOTHIAN ISD,2021-12-05,070908,10390,NA,NA,12,3,0,0,15
MILFORD ISD,2021-12-05,070909,240,NA,NA,NA,NA,NA,NA,NA
PALMER ISD,2021-12-05,070910,1279,NA,NA,NA,NA,NA,NA,NA
RED OAK ISD,2021-12-05,070911,6351,NA,NA,NA,0,NA,NA,NA
WAXAHACHIE ISD,2021-12-05,070912,10185,NA,NA,NA,9,NA,NA,NA
MAYPEARL ISD,2021-12-05,070915,1184,NA,NA,NA,NA,NA,NA,NA
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2021-12-05,071801,1407,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2021-12-05,071803,210,NA,NA,NA,3,NA,NA,NA
EL PASO ACADEMY,2021-12-05,071804,320,NA,NA,NA,0,NA,NA,NA
HARMONY SCIENCE ACAD (EL PASO),2021-12-05,071806,4646,NA,NA,0,6,0,6,0
LA FE PREPARATORY SCHOOL,2021-12-05,071807,191,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2021-12-05,071809,332,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2021-12-05,071810,271,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2021-12-05,071901,10613,NA,NA,47,0,0,37,10
EL PASO ISD,2021-12-05,071902,51281,NA,NA,87,2,0,1,88
FABENS ISD,2021-12-05,071903,2006,NA,NA,15,3,15,3,0
SAN ELIZARIO ISD,2021-12-05,071904,3235,NA,NA,NA,NA,NA,NA,NA
YSLETA ISD,2021-12-05,071905,37665,NA,NA,343,53,11,181,204
ANTHONY ISD,2021-12-05,071906,800,NA,NA,NA,NA,NA,NA,NA
CANUTILLO ISD,2021-12-05,071907,6061,NA,NA,NA,NA,NA,NA,NA
TORNILLO ISD,2021-12-05,071908,894,NA,NA,7,1,0,0,8
SOCORRO ISD,2021-12-05,071909,47787,NA,NA,9,0,0,0,9
PREMIER HIGH SCHOOLS,2021-12-05,072801,6657,NA,NA,9,2,0,8,3
ERATH EXCELS ACADEMY INC,2021-12-05,072802,101,NA,NA,NA,NA,NA,NA,NA
THREE WAY ISD,2021-12-05,072901,246,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2021-12-05,072902,1106,NA,NA,NA,NA,NA,NA,NA
STEPHENVILLE ISD,2021-12-05,072903,3715,NA,NA,NA,0,NA,NA,NA
BLUFF DALE ISD,2021-12-05,072904,223,NA,NA,NA,NA,NA,NA,NA
HUCKABAY ISD,2021-12-05,072908,312,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2021-12-05,072909,288,NA,NA,NA,0,NA,NA,NA
MORGAN MILL ISD,2021-12-05,072910,120,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2021-12-05,073901,488,NA,NA,NA,NA,NA,NA,NA
MARLIN ISD,2021-12-05,073903,892,NA,NA,NA,NA,NA,NA,NA
WESTPHALIA ISD,2021-12-05,073904,138,NA,NA,NA,NA,NA,NA,NA
ROSEBUD-LOTT ISD,2021-12-05,073905,734,NA,NA,NA,NA,NA,NA,NA
BONHAM ISD,2021-12-05,074903,1921,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2021-12-05,074904,327,NA,NA,NA,NA,NA,NA,NA
ECTOR ISD,2021-12-05,074905,238,NA,NA,NA,NA,NA,NA,NA
HONEY GROVE ISD,2021-12-05,074907,645,NA,NA,NA,NA,NA,NA,NA
LEONARD ISD,2021-12-05,074909,781,NA,NA,NA,NA,NA,NA,NA
SAVOY ISD,2021-12-05,074911,308,NA,NA,NA,NA,NA,NA,NA
TRENTON ISD,2021-12-05,074912,733,NA,NA,NA,1,NA,NA,NA
SAM RAYBURN ISD,2021-12-05,074917,506,NA,NA,NA,NA,NA,NA,NA
FLATONIA ISD,2021-12-05,075901,629,NA,NA,NA,0,NA,NA,NA
LA GRANGE ISD,2021-12-05,075902,1883,NA,NA,NA,NA,NA,NA,NA
SCHULENBURG ISD,2021-12-05,075903,705,NA,NA,NA,NA,NA,NA,NA
FAYETTEVILLE ISD,2021-12-05,075906,281,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2021-12-05,075908,237,NA,NA,NA,NA,NA,NA,NA
ROBY CISD,2021-12-05,076903,330,NA,NA,0,1,0,1,0
ROTAN ISD,2021-12-05,076904,260,NA,NA,NA,NA,NA,NA,NA
FLOYDADA ISD,2021-12-05,077901,693,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2021-12-05,077902,433,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2021-12-05,078901,199,NA,NA,NA,NA,NA,NA,NA
LAMAR CISD,2021-12-05,079901,39732,NA,NA,22,12,0,0,34
NEEDVILLE ISD,2021-12-05,079906,3398,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2021-12-05,079907,77951,NA,NA,72,6,0,0,78
STAFFORD MSD,2021-12-05,079910,3497,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2021-12-05,080901,1538,NA,NA,NA,0,NA,NA,NA
FAIRFIELD ISD,2021-12-05,081902,1709,NA,NA,NA,NA,NA,NA,NA
TEAGUE ISD,2021-12-05,081904,1189,NA,NA,NA,NA,NA,NA,NA
WORTHAM ISD,2021-12-05,081905,519,NA,NA,NA,NA,NA,NA,NA
DEW ISD,2021-12-05,081906,127,NA,NA,NA,NA,NA,NA,NA
DILLEY ISD,2021-12-05,082902,919,NA,NA,NA,NA,NA,NA,NA
PEARSALL ISD,2021-12-05,082903,2036,NA,NA,NA,0,NA,NA,NA
SEAGRAVES ISD,2021-12-05,083901,528,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2021-12-05,083902,158,NA,NA,NA,NA,NA,NA,NA
SEMINOLE ISD,2021-12-05,083903,2998,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2021-12-05,084802,1500,NA,NA,NA,2,NA,NA,NA
AMBASSADORS PREPARATORY ACADEMY,2021-12-05,084804,193,NA,NA,NA,NA,NA,NA,NA
DICKINSON ISD,2021-12-05,084901,11973,NA,NA,NA,NA,NA,NA,NA
GALVESTON ISD,2021-12-05,084902,6683,NA,NA,NA,NA,NA,NA,NA
HIGH ISLAND ISD,2021-12-05,084903,160,NA,NA,NA,NA,NA,NA,NA
TEXAS CITY ISD,2021-12-05,084906,7830,NA,NA,5,1,0,4,2
HITCHCOCK ISD,2021-12-05,084908,1736,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2021-12-05,084909,4371,NA,NA,NA,NA,NA,NA,NA
CLEAR CREEK ISD,2021-12-05,084910,41065,NA,NA,9,5,0,0,14
FRIENDSWOOD ISD,2021-12-05,084911,6189,NA,NA,6,2,0,0,8
POST ISD,2021-12-05,085902,793,NA,NA,NA,0,NA,NA,NA
SOUTHLAND ISD,2021-12-05,085903,113,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2021-12-05,086024,24,NA,NA,NA,NA,NA,NA,NA
FREDERICKSBURG ISD,2021-12-05,086901,3152,NA,NA,NA,5,NA,NA,NA
HARPER ISD,2021-12-05,086902,569,NA,NA,NA,NA,NA,NA,NA
GLASSCOCK COUNTY ISD,2021-12-05,087901,296,NA,NA,NA,NA,NA,NA,NA
GOLIAD ISD,2021-12-05,088902,1314,NA,NA,NA,NA,NA,NA,NA
GONZALES ISD,2021-12-05,089901,2651,NA,NA,NA,NA,NA,NA,NA
NIXON-SMILEY CISD,2021-12-05,089903,1075,NA,NA,NA,NA,NA,NA,NA
WAELDER ISD,2021-12-05,089905,305,NA,NA,NA,NA,NA,NA,NA
LEFORS ISD,2021-12-05,090902,181,NA,NA,NA,NA,NA,NA,NA
MCLEAN ISD,2021-12-05,090903,193,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2021-12-05,090904,3522,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2021-12-05,090905,47,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2021-12-05,091901,894,NA,NA,NA,0,NA,NA,NA
COLLINSVILLE ISD,2021-12-05,091902,555,NA,NA,0,2,0,0,2
DENISON ISD,2021-12-05,091903,4758,NA,NA,NA,NA,NA,NA,NA
HOWE ISD,2021-12-05,091905,1257,NA,NA,NA,0,NA,NA,NA
SHERMAN ISD,2021-12-05,091906,7625,NA,NA,NA,2,NA,NA,NA
TIOGA ISD,2021-12-05,091907,710,NA,NA,NA,NA,NA,NA,NA
VAN ALSTYNE ISD,2021-12-05,091908,2058,NA,NA,NA,NA,NA,NA,NA
WHITESBORO ISD,2021-12-05,091909,1732,NA,NA,NA,NA,NA,NA,NA
WHITEWRIGHT ISD,2021-12-05,091910,775,NA,NA,NA,NA,NA,NA,NA
POTTSBORO ISD,2021-12-05,091913,1461,NA,NA,NA,NA,NA,NA,NA
S AND S CISD,2021-12-05,091914,1001,NA,NA,NA,NA,NA,NA,NA
GUNTER ISD,2021-12-05,091917,1122,NA,NA,NA,NA,NA,NA,NA
TOM BEAN ISD,2021-12-05,091918,645,NA,NA,NA,NA,NA,NA,NA
EAST TEXAS CHARTER SCHOOLS,2021-12-05,092801,150,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2021-12-05,092901,1765,NA,NA,NA,0,NA,NA,NA
KILGORE ISD,2021-12-05,092902,3953,NA,NA,NA,NA,NA,NA,NA
LONGVIEW ISD,2021-12-05,092903,8377,NA,NA,NA,NA,NA,NA,NA
PINE TREE ISD,2021-12-05,092904,4705,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2021-12-05,092906,1554,NA,NA,NA,0,NA,NA,NA
SPRING HILL ISD,2021-12-05,092907,2054,NA,NA,NA,NA,NA,NA,NA
WHITE OAK ISD,2021-12-05,092908,1478,NA,NA,NA,0,NA,NA,NA
ANDERSON-SHIRO CISD,2021-12-05,093901,901,NA,NA,NA,NA,NA,NA,NA
IOLA ISD,2021-12-05,093903,546,NA,NA,NA,NA,NA,NA,NA
"NAVASOTA ISD",2021-12-05,093904,2954,NA,NA,0,2,0,2,0
RICHARDS ISD,2021-12-05,093905,218,NA,NA,NA,NA,NA,NA,NA
SEGUIN ISD,2021-12-05,094901,7114,NA,NA,7,1,0,0,8
SCHERTZ-CIBOLO-U CITY ISD,2021-12-05,094902,16018,NA,NA,NA,NA,NA,NA,NA
"NAVARRO ISD",2021-12-05,094903,2000,NA,NA,NA,NA,NA,NA,NA
MARION ISD,2021-12-05,094904,1504,NA,NA,NA,1,NA,NA,NA
ABERNATHY ISD,2021-12-05,095901,825,NA,NA,NA,NA,NA,NA,NA
COTTON CENTER ISD,2021-12-05,095902,98,NA,NA,NA,NA,NA,NA,NA
HALE CENTER ISD,2021-12-05,095903,609,NA,NA,NA,0,NA,NA,NA
PETERSBURG ISD,2021-12-05,095904,282,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2021-12-05,095905,4789,NA,NA,16,7,0,3,20
MEMPHIS ISD,2021-12-05,096904,436,NA,NA,NA,NA,NA,NA,NA
TURKEY-QUITAQUE ISD,2021-12-05,096905,195,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2021-12-05,097902,845,NA,NA,NA,NA,NA,NA,NA
HICO ISD,2021-12-05,097903,612,NA,NA,NA,NA,NA,NA,NA
GRUVER ISD,2021-12-05,098901,421,NA,NA,NA,NA,NA,NA,NA
PRINGLE-MORSE CISD,2021-12-05,098903,126,NA,NA,NA,NA,NA,NA,NA
SPEARMAN ISD,2021-12-05,098904,795,NA,NA,NA,1,NA,NA,NA
CHILLICOTHE ISD,2021-12-05,099902,201,NA,NA,NA,NA,NA,NA,NA
QUANAH ISD,2021-12-05,099903,517,NA,NA,5,0,0,0,5
KOUNTZE ISD,2021-12-05,100903,1161,NA,NA,NA,NA,NA,NA,NA
SILSBEE ISD,2021-12-05,100904,2785,NA,NA,NA,NA,NA,NA,NA
HARDIN-JEFFERSON ISD,2021-12-05,100905,2599,NA,NA,NA,0,NA,NA,NA
LUMBERTON ISD,2021-12-05,100907,4246,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2021-12-05,100908,593,NA,NA,NA,NA,NA,NA,NA
HARRIS COUNTY DEPT OF ED,2021-12-05,101000,0,NA,NA,NA,NA,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2021-12-05,101802,880,NA,NA,NA,NA,NA,NA,NA
ARISTOI CLASSICAL ACADEMY,2021-12-05,101803,1213,NA,NA,5,1,0,0,6
GEORGE I SANCHEZ CHARTER,2021-12-05,101804,979,NA,NA,0,1,0,1,0
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2021-12-05,101806,1552,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2021-12-05,101810,926,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2021-12-05,101811,258,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2021-12-05,101814,1170,NA,NA,NA,NA,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2021-12-05,101815,355,NA,NA,NA,NA,NA,NA,NA
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2021-12-05,101819,566,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2021-12-05,101821,165,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2021-12-05,101828,2097,NA,NA,NA,NA,NA,NA,NA
CALVIN NELMS CHARTER SCHOOLS,2021-12-05,101837,298,NA,NA,NA,NA,NA,NA,NA
SOUTHWEST SCHOOL,2021-12-05,101838,1547,NA,NA,NA,NA,NA,NA,NA
TWO DIMENSIONS PREPARATORY ACADEMY,2021-12-05,101840,448,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2021-12-05,101842,42,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2021-12-05,101845,14545,NA,NA,8,1,9,0,0
HARMONY SCIENCE ACADEMY,2021-12-05,101846,3608,NA,NA,NA,0,NA,NA,NA
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2021-12-05,101847,459,NA,NA,NA,NA,NA,NA,NA
ACCELERATED INTERMEDIATE ACADEMY,2021-12-05,101849,168,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2021-12-05,101853,1740,NA,NA,NA,NA,NA,NA,NA
MEYERPARK ELEMENTARY,2021-12-05,101855,275,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2021-12-05,101856,702,NA,NA,NA,NA,NA,NA,NA
HARMONY SCHOOL OF EXCELLENCE,2021-12-05,101858,5934,NA,NA,0,2,0,2,0
STEP CHARTER SCHOOL,2021-12-05,101859,565,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL,2021-12-05,101861,613,NA,NA,NA,NA,NA,NA,NA
HARMONY SCHOOL OF SCIENCE - HOUSTON,2021-12-05,101862,4048,NA,NA,NA,3,NA,NA,NA
THE LAWSON ACADEMY,2021-12-05,101864,168,NA,NA,NA,NA,NA,NA,NA
THE PRO-VISION ACADEMY,2021-12-05,101868,357,NA,NA,NA,NA,NA,NA,NA
BETA ACADEMY,2021-12-05,101870,1296,NA,NA,NA,NA,NA,NA,NA
A+ UNLIMITED POTENTIAL,2021-12-05,101871,145,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2021-12-05,101872,342,NA,NA,NA,NA,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2021-12-05,101873,155,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2021-12-05,101874,374,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2021-12-05,101875,226,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2021-12-05,101876,166,NA,NA,NA,NA,NA,NA,NA
HOUSTON CLASSICAL CHARTER SCHOOL,2021-12-05,101878,84,NA,NA,NA,NA,NA,NA,NA
ALDINE ISD,2021-12-05,101902,62248,NA,NA,39,14,1,0,52
ALIEF ISD,2021-12-05,101903,40202,NA,NA,5,0,0,0,5
CHANNELVIEW ISD,2021-12-05,101905,9440,NA,NA,NA,NA,NA,NA,NA
CROSBY ISD,2021-12-05,101906,6523,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2021-12-05,101907,117519,NA,NA,43,15,3,7,48
DEER PARK ISD,2021-12-05,101908,12481,NA,NA,11,3,0,0,14
GALENA PARK ISD,2021-12-05,101910,21538,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2021-12-05,101911,23949,NA,NA,NA,2,NA,NA,NA
HOUSTON ISD,2021-12-05,101912,191989,NA,NA,NA,NA,NA,NA,NA
HUMBLE ISD,2021-12-05,101913,48142,NA,NA,9,3,0,0,12
KATY ISD,2021-12-05,101914,89071,NA,NA,96,17,0,0,113
KLEIN ISD,2021-12-05,101915,53577,NA,NA,17,0,0,0,17
LA PORTE ISD,2021-12-05,101916,6991,NA,NA,8,2,0,10,0
PASADENA ISD,2021-12-05,101917,49535,NA,NA,NA,4,NA,NA,NA
SPRING ISD,2021-12-05,101919,32345,NA,NA,5,5,0,10,0
SPRING BRANCH ISD,2021-12-05,101920,33584,NA,NA,38,16,0,9,45
TOMBALL ISD,2021-12-05,101921,20243,NA,NA,14,5,0,0,19
SHELDON ISD,2021-12-05,101924,10584,NA,NA,NA,NA,NA,NA,NA
HUFFMAN ISD,2021-12-05,101925,3570,NA,NA,NA,NA,NA,NA,NA
KARNACK ISD,2021-12-05,102901,136,NA,NA,NA,NA,NA,NA,NA
MARSHALL ISD,2021-12-05,102902,5147,NA,NA,NA,2,NA,NA,NA
WASKOM ISD,2021-12-05,102903,857,NA,NA,NA,NA,NA,NA,NA
HALLSVILLE ISD,2021-12-05,102904,19608,NA,NA,NA,NA,NA,NA,NA
HARLETON ISD,2021-12-05,102905,720,NA,NA,NA,NA,NA,NA,NA
ELYSIAN FIELDS ISD,2021-12-05,102906,842,NA,NA,NA,0,NA,NA,NA
CHANNING ISD,2021-12-05,103901,165,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2021-12-05,103902,235,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2021-12-05,104901,538,NA,NA,NA,NA,NA,NA,NA
RULE ISD,2021-12-05,104903,144,NA,NA,NA,NA,NA,NA,NA
PAINT CREEK ISD,2021-12-05,104907,95,NA,NA,NA,NA,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2021-12-05,105801,76,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2021-12-05,105802,122,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2021-12-05,105803,344,NA,NA,NA,NA,NA,NA,NA
SAN MARCOS CISD,2021-12-05,105902,8339,NA,NA,NA,2,NA,NA,NA
DRIPPING SPRINGS ISD,2021-12-05,105904,8023,NA,NA,9,1,1,4,5
WIMBERLEY ISD,2021-12-05,105905,2646,NA,NA,0,1,0,0,1
HAYS CISD,2021-12-05,105906,21494,NA,NA,13,2,0,7,8
CANADIAN ISD,2021-12-05,106901,841,NA,NA,NA,NA,NA,NA,NA
ATHENS ISD,2021-12-05,107901,2991,NA,NA,NA,1,NA,NA,NA
BROWNSBORO ISD,2021-12-05,107902,2627,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2021-12-05,107904,545,NA,NA,NA,2,NA,NA,NA
EUSTACE ISD,2021-12-05,107905,1267,NA,NA,NA,NA,NA,NA,NA
MALAKOFF ISD,2021-12-05,107906,1446,NA,NA,NA,NA,NA,NA,NA
TRINIDAD ISD,2021-12-05,107907,158,NA,NA,NA,NA,NA,NA,NA
MURCHISON ISD,2021-12-05,107908,152,NA,NA,NA,NA,NA,NA,NA
LAPOYNOR ISD,2021-12-05,107910,492,NA,NA,NA,NA,NA,NA,NA
HORIZON MONTESSORI PUBLIC SCHOOLS,2021-12-05,108802,1405,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2021-12-05,108804,567,NA,NA,0,1,0,0,1
IDEA PUBLIC SCHOOLS,2021-12-05,108807,70497,NA,NA,40,1,0,0,41
VANGUARD ACADEMY,2021-12-05,108808,5416,NA,NA,NA,NA,NA,NA,NA
EXCELLENCE IN LEADERSHIP ACADEMY,2021-12-05,108809,300,NA,NA,NA,NA,NA,NA,NA
DONNA ISD,2021-12-05,108902,13018,NA,NA,21,1,0,0,22
EDCOUCH-ELSA ISD,2021-12-05,108903,4052,NA,NA,NA,2,NA,NA,NA
EDINBURG CISD,2021-12-05,108904,32076,NA,NA,30,2,0,0,32
HIDALGO ISD,2021-12-05,108905,2790,NA,NA,NA,0,NA,NA,NA
MCALLEN ISD,2021-12-05,108906,20462,NA,NA,6,1,0,7,0
MERCEDES ISD,2021-12-05,108907,4417,NA,NA,10,1,0,11,0
MISSION CISD,2021-12-05,108908,13973,NA,NA,16,7,0,0,23
PHARR-SAN JUAN-ALAMO ISD,2021-12-05,108909,29354,NA,NA,56,9,2,34,29
PROGRESO ISD,2021-12-05,108910,1390,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2021-12-05,108911,9459,NA,NA,NA,NA,NA,NA,NA
LA JOYA ISD,2021-12-05,108912,24069,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2021-12-05,108913,15408,NA,NA,NA,0,NA,NA,NA
LA VILLA ISD,2021-12-05,108914,549,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2021-12-05,108915,864,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2021-12-05,108916,3377,NA,NA,5,0,0,5,0
ABBOTT ISD,2021-12-05,109901,283,NA,NA,NA,NA,NA,NA,NA
BYNUM ISD,2021-12-05,109902,183,NA,NA,NA,NA,NA,NA,NA
COVINGTON ISD,2021-12-05,109903,301,NA,NA,NA,NA,NA,NA,NA
HILLSBORO ISD,2021-12-05,109904,1949,NA,NA,NA,NA,NA,NA,NA
HUBBARD ISD,2021-12-05,109905,447,NA,NA,NA,NA,NA,NA,NA
ITASCA ISD,2021-12-05,109907,624,NA,NA,NA,NA,NA,NA,NA
MALONE ISD,2021-12-05,109908,162,NA,NA,NA,NA,NA,NA,NA
MOUNT CALM ISD,2021-12-05,109910,200,NA,NA,NA,NA,NA,NA,NA
WHITNEY ISD,2021-12-05,109911,1512,NA,NA,NA,NA,NA,NA,NA
AQUILLA ISD,2021-12-05,109912,332,NA,NA,NA,NA,NA,NA,NA
BLUM ISD,2021-12-05,109913,349,NA,NA,NA,NA,NA,NA,NA
PENELOPE ISD,2021-12-05,109914,197,NA,NA,NA,NA,NA,NA,NA
ANTON ISD,2021-12-05,110901,191,NA,NA,NA,NA,NA,NA,NA
LEVELLAND ISD,2021-12-05,110902,2788,NA,NA,NA,NA,NA,NA,NA
ROPES ISD,2021-12-05,110905,513,NA,NA,NA,NA,NA,NA,NA
SMYER ISD,2021-12-05,110906,420,NA,NA,NA,1,NA,NA,NA
SUNDOWN ISD,2021-12-05,110907,589,NA,NA,NA,NA,NA,NA,NA
WHITHARRAL ISD,2021-12-05,110908,236,NA,NA,NA,NA,NA,NA,NA
