District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
LAKE GRANBURY ACADEMY CHARTER SCHOOL,2021-09-12,111801,61,NA,NA,NA,NA,NA,NA,NA
GRANBURY ISD,2021-09-12,111901,7338,NA,NA,62,12,0,0,74
LIPAN ISD,2021-09-12,111902,410,NA,NA,NA,0,NA,NA,NA
TOLAR ISD,2021-09-12,111903,801,NA,NA,NA,2,NA,NA,NA
SULPHUR SPRINGS ISD,2021-09-12,112901,4311,NA,NA,NA,5,NA,NA,NA
CUMBY ISD,2021-09-12,112905,420,NA,NA,11,0,0,1,10
NORTH HOPKINS ISD,2021-09-12,112906,559,NA,NA,12,2,0,8,6
MILLER GROVE ISD,2021-09-12,112907,301,NA,NA,NA,NA,NA,NA,NA
COMO-PICKTON CISD,2021-09-12,112908,688,NA,NA,NA,NA,NA,NA,NA
SALTILLO ISD,2021-09-12,112909,243,NA,NA,NA,NA,NA,NA,NA
SULPHUR BLUFF ISD,2021-09-12,112910,217,NA,NA,NA,NA,NA,NA,NA
CROCKETT ISD,2021-09-12,113901,1137,NA,NA,NA,NA,NA,NA,NA
GRAPELAND ISD,2021-09-12,113902,609,NA,NA,NA,0,NA,NA,NA
LOVELADY ISD,2021-09-12,113903,513,NA,NA,NA,0,NA,NA,NA
LATEXO ISD,2021-09-12,113905,452,NA,NA,NA,0,NA,NA,NA
KENNARD ISD,2021-09-12,113906,231,NA,NA,NA,NA,NA,NA,NA
BIG SPRING ISD,2021-09-12,114901,3653,NA,NA,NA,NA,NA,NA,NA
COAHOMA ISD,2021-09-12,114902,1036,NA,NA,NA,NA,NA,NA,NA
FORSAN ISD,2021-09-12,114904,779,NA,NA,NA,1,NA,NA,NA
FT HANCOCK ISD,2021-09-12,115901,413,NA,NA,NA,NA,NA,NA,NA
SIERRA BLANCA ISD,2021-09-12,115902,128,NA,NA,NA,NA,NA,NA,NA
DELL CITY ISD,2021-09-12,115903,66,NA,NA,NA,0,NA,NA,NA
CADDO MILLS ISD,2021-09-12,116901,2007,NA,NA,14,1,10,5,0
CELESTE ISD,2021-09-12,116902,495,NA,NA,NA,NA,NA,NA,NA
COMMERCE ISD,2021-09-12,116903,1456,NA,NA,NA,2,NA,NA,NA
GREENVILLE ISD,2021-09-12,116905,5244,NA,NA,58,11,0,0,69
LONE OAK ISD,2021-09-12,116906,972,NA,NA,NA,NA,NA,NA,NA
QUINLAN ISD,2021-09-12,116908,2480,NA,NA,41,4,0,0,45
WOLFE CITY ISD,2021-09-12,116909,647,NA,NA,NA,NA,NA,NA,NA
CAMPBELL ISD,2021-09-12,116910,286,NA,NA,NA,NA,NA,NA,NA
BLAND ISD,2021-09-12,116915,723,NA,NA,NA,NA,NA,NA,NA
BOLES ISD,2021-09-12,116916,491,NA,NA,NA,2,NA,NA,NA
BORGER ISD,2021-09-12,117901,2454,NA,NA,40,12,1,4,47
SANFORD-FRITCH ISD,2021-09-12,117903,675,NA,NA,NA,NA,NA,NA,NA
PLEMONS-STINNETT-PHILLIPS CISD,2021-09-12,117904,668,NA,NA,NA,NA,NA,NA,NA
SPRING CREEK ISD,2021-09-12,117907,103,NA,NA,NA,NA,NA,NA,NA
IRION COUNTY ISD,2021-09-12,118902,324,NA,NA,NA,NA,NA,NA,NA
BRYSON ISD,2021-09-12,119901,261,NA,NA,NA,0,NA,NA,NA
JACKSBORO ISD,2021-09-12,119902,1055,NA,NA,NA,NA,NA,NA,NA
PERRIN-WHITT CISD,2021-09-12,119903,319,NA,NA,NA,NA,NA,NA,NA
EDNA ISD,2021-09-12,120901,1473,NA,NA,0,4,0,0,4
GANADO ISD,2021-09-12,120902,728,NA,NA,NA,NA,NA,NA,NA
INDUSTRIAL ISD,2021-09-12,120905,1203,NA,NA,NA,NA,NA,NA,NA
BROOKELAND ISD,2021-09-12,121902,363,NA,NA,NA,NA,NA,NA,NA
BUNA ISD,2021-09-12,121903,1481,NA,NA,NA,NA,NA,NA,NA
JASPER ISD,2021-09-12,121904,2234,NA,NA,NA,NA,NA,NA,NA
KIRBYVILLE CISD,2021-09-12,121905,1390,NA,NA,35,5,0,0,40
EVADALE ISD,2021-09-12,121906,394,NA,NA,NA,NA,NA,NA,NA
FT DAVIS ISD,2021-09-12,122901,194,NA,NA,NA,NA,NA,NA,NA
VALENTINE ISD,2021-09-12,122902,37,NA,NA,NA,NA,NA,NA,NA
TEXAS ACADEMY OF LEADERSHIP IN THE HUMANITIES,2021-09-12,123503,0,NA,NA,NA,NA,NA,NA,NA
TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,2021-09-12,123803,428,NA,NA,NA,NA,NA,NA,NA
EHRHART SCHOOL,2021-09-12,123805,484,NA,NA,NA,NA,NA,NA,NA
BOB HOPE SCHOOL,2021-09-12,123807,2327,NA,NA,NA,NA,NA,NA,NA
NEDERLAND ISD,2021-09-12,123905,4985,NA,NA,53,13,2,63,1
PORT ARTHUR ISD,2021-09-12,123907,7869,NA,NA,41,7,10,38,0
PORT NECHES-GROVES ISD,2021-09-12,123908,5153,NA,NA,21,6,0,1,26
BEAUMONT ISD,2021-09-12,123910,17156,NA,NA,106,14,20,15,85
SABINE PASS ISD,2021-09-12,123913,377,NA,NA,NA,NA,NA,NA,NA
HAMSHIRE-FANNETT ISD,2021-09-12,123914,1878,NA,NA,7,1,0,2,6
JIM HOGG COUNTY ISD,2021-09-12,124901,1126,NA,NA,NA,NA,NA,NA,NA
ALICE ISD,2021-09-12,125901,4678,NA,NA,NA,1,NA,NA,NA
BEN BOLT-PALITO BLANCO ISD,2021-09-12,125902,508,NA,NA,NA,0,NA,NA,NA
ORANGE GROVE ISD,2021-09-12,125903,1713,NA,NA,13,4,0,0,17
PREMONT ISD,2021-09-12,125905,642,NA,NA,NA,NA,NA,NA,NA
LA GLORIA ISD,2021-09-12,125906,96,NA,NA,NA,NA,NA,NA,NA
ALVARADO ISD,2021-09-12,126901,3537,NA,NA,88,9,0,0,97
BURLESON ISD,2021-09-12,126902,12519,NA,NA,204,19,16,67,140
CLEBURNE ISD,2021-09-12,126903,6783,NA,NA,34,5,0,0,39
GRANDVIEW ISD,2021-09-12,126904,1311,NA,NA,NA,2,NA,NA,NA
JOSHUA ISD,2021-09-12,126905,5446,NA,NA,86,14,0,0,100
KEENE ISD,2021-09-12,126906,1068,NA,NA,5,2,0,0,7
RIO VISTA ISD,2021-09-12,126907,755,NA,NA,NA,NA,NA,NA,NA
VENUS ISD,2021-09-12,126908,2163,NA,NA,NA,NA,NA,NA,NA
GODLEY ISD,2021-09-12,126911,2488,NA,NA,20,11,6,0,25
ANSON ISD,2021-09-12,127901,701,NA,NA,NA,0,NA,NA,NA
HAMLIN COLLEGIATE ISD,2021-09-12,127903,429,NA,NA,NA,0,NA,NA,NA
HAWLEY ISD,2021-09-12,127904,785,NA,NA,8,1,0,0,9
LUEDERS-AVOCA ISD,2021-09-12,127905,102,NA,NA,NA,NA,NA,NA,NA
STAMFORD ISD,2021-09-12,127906,603,NA,NA,NA,1,NA,NA,NA
KARNES CITY ISD,2021-09-12,128901,2180,NA,NA,11,0,0,0,11
KENEDY ISD,2021-09-12,128902,702,NA,NA,NA,0,NA,NA,NA
RUNGE ISD,2021-09-12,128903,231,NA,NA,NA,NA,NA,NA,NA
FALLS CITY ISD,2021-09-12,128904,41,NA,NA,NA,NA,NA,NA,NA
CRANDALL ISD,2021-09-12,129901,4903,NA,NA,NA,NA,NA,NA,NA
FORNEY ISD,2021-09-12,129902,12934,NA,NA,68,7,0,75,0
KAUFMAN ISD,2021-09-12,129903,3952,NA,NA,33,3,2,22,12
KEMP ISD,2021-09-12,129904,1630,NA,NA,7,3,0,6,4
MABANK ISD,2021-09-12,129905,3487,NA,NA,89,27,0,0,116
TERRELL ISD,2021-09-12,129906,4736,NA,NA,28,0,0,21,7
SCURRY-ROSSER ISD,2021-09-12,129910,1066,NA,NA,9,5,1,13,0
MEADOWLAND CHARTER DISTRICT,2021-09-12,130801,75,NA,NA,NA,NA,NA,NA,NA
BOERNE ISD,2021-09-12,130901,9752,NA,NA,83,8,25,32,34
COMFORT ISD,2021-09-12,130902,1069,NA,NA,NA,NA,NA,NA,NA
KENEDY COUNTY WIDE CSD,2021-09-12,131001,90,NA,NA,NA,NA,NA,NA,NA
JAYTON-GIRARD ISD,2021-09-12,132902,173,NA,NA,NA,NA,NA,NA,NA
CENTER POINT ISD,2021-09-12,133901,505,NA,NA,13,4,0,0,17
HUNT ISD,2021-09-12,133902,187,NA,NA,NA,NA,NA,NA,NA
KERRVILLE ISD,2021-09-12,133903,4678,NA,NA,NA,17,NA,NA,NA
INGRAM ISD,2021-09-12,133904,1088,NA,NA,29,4,0,0,33
DIVIDE ISD,2021-09-12,133905,23,NA,NA,NA,NA,NA,NA,NA
JUNCTION ISD,2021-09-12,134901,586,NA,NA,NA,NA,NA,NA,NA
GUTHRIE CSD,2021-09-12,135001,122,NA,NA,NA,NA,NA,NA,NA
BRACKETT ISD,2021-09-12,136901,508,NA,NA,NA,1,NA,NA,NA
KINGSVILLE ISD,2021-09-12,137901,2877,NA,NA,9,0,0,0,9
RICARDO ISD,2021-09-12,137902,624,NA,NA,NA,NA,NA,NA,NA
RIVIERA ISD,2021-09-12,137903,432,NA,NA,NA,NA,NA,NA,NA
SANTA GERTRUDIS ISD,2021-09-12,137904,782,NA,NA,NA,NA,NA,NA,NA
KNOX CITY-O'BRIEN CISD,2021-09-12,138902,249,NA,NA,7,1,0,0,8
MUNDAY CISD,2021-09-12,138903,405,NA,NA,NA,NA,NA,NA,NA
BENJAMIN ISD,2021-09-12,138904,129,NA,NA,NA,NA,NA,NA,NA
CHISUM ISD,2021-09-12,139905,1066,NA,NA,NA,3,NA,NA,NA
PARIS ISD,2021-09-12,139909,3794,NA,NA,11,5,0,5,11
NORTH LAMAR ISD,2021-09-12,139911,2353,NA,NA,26,3,0,0,29
PRAIRILAND ISD,2021-09-12,139912,1048,NA,NA,13,4,0,1,16
AMHERST ISD,2021-09-12,140901,132,NA,NA,NA,NA,NA,NA,NA
LITTLEFIELD ISD,2021-09-12,140904,1225,NA,NA,NA,0,NA,NA,NA
OLTON ISD,2021-09-12,140905,601,NA,NA,NA,NA,NA,NA,NA
SPRINGLAKE-EARTH ISD,2021-09-12,140907,280,NA,NA,NA,NA,NA,NA,NA
SUDAN ISD,2021-09-12,140908,479,NA,NA,NA,0,NA,NA,NA
LAMPASAS ISD,2021-09-12,141901,3356,NA,NA,31,10,0,0,41
LOMETA ISD,2021-09-12,141902,312,NA,NA,NA,0,NA,NA,NA
COTULLA ISD,2021-09-12,142901,1244,NA,NA,11,0,0,1,10
HALLETTSVILLE ISD,2021-09-12,143901,1110,NA,NA,NA,NA,NA,NA,NA
MOULTON ISD,2021-09-12,143902,295,NA,NA,NA,0,NA,NA,NA
SHINER ISD,2021-09-12,143903,669,NA,NA,NA,0,NA,NA,NA
VYSEHRAD ISD,2021-09-12,143904,105,NA,NA,NA,NA,NA,NA,NA
SWEET HOME ISD,2021-09-12,143905,148,NA,NA,NA,NA,NA,NA,NA
EZZELL ISD,2021-09-12,143906,80,NA,NA,NA,NA,NA,NA,NA
GIDDINGS ISD,2021-09-12,144901,1906,NA,NA,NA,NA,NA,NA,NA
LEXINGTON ISD,2021-09-12,144902,1038,NA,NA,7,0,0,1,6
DIME BOX ISD,2021-09-12,144903,166,NA,NA,NA,NA,NA,NA,NA
BUFFALO ISD,2021-09-12,145901,969,NA,NA,12,0,0,0,12
CENTERVILLE ISD,2021-09-12,145902,672,NA,NA,NA,NA,NA,NA,NA
NORMANGEE ISD,2021-09-12,145906,596,NA,NA,NA,NA,NA,NA,NA
OAKWOOD ISD,2021-09-12,145907,195,NA,NA,NA,NA,NA,NA,NA
LEON ISD,2021-09-12,145911,745,NA,NA,NA,NA,NA,NA,NA
CLEVELAND ISD,2021-09-12,146901,9048,NA,NA,6,6,0,0,12
DAYTON ISD,2021-09-12,146902,5378,NA,NA,NA,4,NA,NA,NA
DEVERS ISD,2021-09-12,146903,208,NA,NA,NA,NA,NA,NA,NA
HARDIN ISD,2021-09-12,146904,1272,NA,NA,16,1,5,9,3
HULL-DAISETTA ISD,2021-09-12,146905,437,NA,NA,NA,NA,NA,NA,NA
LIBERTY ISD,2021-09-12,146906,2191,NA,NA,NA,NA,NA,NA,NA
TARKINGTON ISD,2021-09-12,146907,1707,NA,NA,14,5,0,0,19
COOLIDGE ISD,2021-09-12,147901,313,NA,NA,0,1,0,1,0
GROESBECK ISD,2021-09-12,147902,1512,NA,NA,11,2,0,13,0
MEXIA ISD,2021-09-12,147903,1854,NA,NA,11,3,0,0,14
BOOKER ISD,2021-09-12,148901,360,NA,NA,NA,NA,NA,NA,NA
FOLLETT ISD,2021-09-12,148902,177,NA,NA,NA,NA,NA,NA,NA
DARROUZETT ISD,2021-09-12,148905,139,NA,NA,NA,NA,NA,NA,NA
GEORGE WEST ISD,2021-09-12,149901,1003,NA,NA,NA,1,NA,NA,NA
THREE RIVERS ISD,2021-09-12,149902,559,NA,NA,NA,NA,NA,NA,NA
LLANO ISD,2021-09-12,150901,1693,NA,NA,NA,NA,NA,NA,NA
TEXAS TECH UNIVERSITY K-12,2021-09-12,152504,0,NA,NA,NA,NA,NA,NA,NA
RISE ACADEMY,2021-09-12,152802,271,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK,2021-09-12,152803,203,NA,NA,NA,NA,NA,NA,NA
BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION,2021-09-12,152806,149,NA,NA,NA,NA,NA,NA,NA
LUBBOCK ISD,2021-09-12,152901,26091,NA,NA,NA,NA,NA,NA,NA
NEW DEAL ISD,2021-09-12,152902,745,NA,NA,14,2,0,0,16
SLATON ISD,2021-09-12,152903,1322,NA,NA,12,2,0,0,14
LUBBOCK-COOPER ISD,2021-09-12,152906,7119,NA,NA,NA,NA,NA,NA,NA
FRENSHIP ISD,2021-09-12,152907,10352,NA,NA,38,10,0,0,48
ROOSEVELT ISD,2021-09-12,152908,1023,NA,NA,NA,NA,NA,NA,NA
SHALLOWATER ISD,2021-09-12,152909,1601,NA,NA,NA,1,NA,NA,NA
IDALOU ISD,2021-09-12,152910,947,NA,NA,7,1,0,0,8
O'DONNELL ISD,2021-09-12,153903,289,NA,NA,NA,NA,NA,NA,NA
TAHOKA ISD,2021-09-12,153904,579,NA,NA,NA,NA,NA,NA,NA
NEW HOME ISD,2021-09-12,153905,568,NA,NA,10,0,0,0,10
WILSON ISD,2021-09-12,153907,128,NA,NA,NA,NA,NA,NA,NA
MADISONVILLE CISD,2021-09-12,154901,2236,NA,NA,NA,NA,NA,NA,NA
NORTH ZULCH ISD,2021-09-12,154903,312,NA,NA,NA,NA,NA,NA,NA
JEFFERSON ISD,2021-09-12,155901,1213,NA,NA,52,9,0,9,52
STANTON ISD,2021-09-12,156902,1044,NA,NA,NA,3,NA,NA,NA
GRADY ISD,2021-09-12,156905,223,NA,NA,NA,2,NA,NA,NA
MASON ISD,2021-09-12,157901,702,NA,NA,NA,0,NA,NA,NA
BAY CITY ISD,2021-09-12,158901,3497,NA,NA,46,7,2,19,32
TIDEHAVEN ISD,2021-09-12,158902,953,NA,NA,12,1,0,0,13
MATAGORDA ISD,2021-09-12,158904,94,NA,NA,NA,NA,NA,NA,NA
PALACIOS ISD,2021-09-12,158905,1298,NA,NA,5,6,1,0,10
VAN VLECK ISD,2021-09-12,158906,1039,NA,NA,NA,1,NA,NA,NA
EAGLE PASS ISD,2021-09-12,159901,14066,NA,NA,12,0,0,0,12
BRADY ISD,2021-09-12,160901,982,NA,NA,NA,NA,NA,NA,NA
ROCHELLE ISD,2021-09-12,160904,192,NA,NA,NA,NA,NA,NA,NA
LOHN ISD,2021-09-12,160905,99,NA,NA,NA,0,NA,NA,NA
WACO CHARTER SCHOOL,2021-09-12,161801,214,NA,NA,NA,NA,NA,NA,NA
RAPOPORT ACADEMY PUBLIC SCHOOL,2021-09-12,161802,814,NA,NA,NA,NA,NA,NA,NA
HARMONY SCIENCE ACAD (WACO),2021-09-12,161807,10032,NA,NA,11,6,7,10,0
CRAWFORD ISD,2021-09-12,161901,552,NA,NA,NA,NA,NA,NA,NA
MIDWAY ISD,2021-09-12,161903,8187,NA,NA,32,10,0,0,42
LA VEGA ISD,2021-09-12,161906,3085,NA,NA,NA,NA,NA,NA,NA
LORENA ISD,2021-09-12,161907,1740,NA,NA,NA,1,NA,NA,NA
MART ISD,2021-09-12,161908,539,NA,NA,22,5,0,11,16
MCGREGOR ISD,2021-09-12,161909,1480,NA,NA,14,2,0,0,16
MOODY ISD,2021-09-12,161910,647,NA,NA,NA,NA,NA,NA,NA
RIESEL ISD,2021-09-12,161912,640,NA,NA,19,2,0,0,21
WACO ISD,2021-09-12,161914,14304,NA,NA,NA,NA,NA,NA,NA
WEST ISD,2021-09-12,161916,1224,NA,NA,5,0,0,5,0
AXTELL ISD,2021-09-12,161918,799,NA,NA,NA,NA,NA,NA,NA
BRUCEVILLE-EDDY ISD,2021-09-12,161919,632,NA,NA,NA,2,NA,NA,NA
CHINA SPRING ISD,2021-09-12,161920,2879,NA,NA,NA,0,NA,NA,NA
CONNALLY ISD,2021-09-12,161921,2308,NA,NA,NA,NA,NA,NA,NA
ROBINSON ISD,2021-09-12,161922,2406,NA,NA,NA,NA,NA,NA,NA
BOSQUEVILLE ISD,2021-09-12,161923,732,NA,NA,NA,NA,NA,NA,NA
HALLSBURG ISD,2021-09-12,161924,160,NA,NA,NA,NA,NA,NA,NA
GHOLSON ISD,2021-09-12,161925,227,NA,NA,NA,0,NA,NA,NA
MCMULLEN COUNTY ISD,2021-09-12,162904,269,NA,NA,NA,NA,NA,NA,NA
DEVINE ISD,2021-09-12,163901,1914,NA,NA,NA,NA,NA,NA,NA
D'HANIS ISD,2021-09-12,163902,315,NA,NA,NA,0,NA,NA,NA
NATALIA ISD,2021-09-12,163903,1048,NA,NA,NA,2,NA,NA,NA
HONDO ISD,2021-09-12,163904,1782,NA,NA,23,0,0,12,11
MEDINA VALLEY ISD,2021-09-12,163908,6134,NA,NA,57,14,0,71,0
MENARD ISD,2021-09-12,164901,277,NA,NA,NA,NA,NA,NA,NA
MIDLAND ACADEMY CHARTER SCHOOL,2021-09-12,165802,360,NA,NA,NA,0,NA,NA,NA
MIDLAND ISD,2021-09-12,165901,25422,NA,NA,NA,NA,NA,NA,NA
GREENWOOD ISD,2021-09-12,165902,2827,NA,NA,NA,7,NA,NA,NA
CAMERON ISD,2021-09-12,166901,1587,NA,NA,NA,NA,NA,NA,NA
GAUSE ISD,2021-09-12,166902,163,NA,NA,NA,1,NA,NA,NA
MILANO ISD,2021-09-12,166903,379,NA,NA,NA,NA,NA,NA,NA
ROCKDALE ISD,2021-09-12,166904,1405,NA,NA,7,1,0,2,6
THORNDALE ISD,2021-09-12,166905,573,NA,NA,NA,3,NA,NA,NA
BUCKHOLTS ISD,2021-09-12,166907,142,NA,NA,0,1,0,1,0
GOLDTHWAITE ISD,2021-09-12,167901,516,NA,NA,NA,0,NA,NA,NA
MULLIN ISD,2021-09-12,167902,230,NA,NA,NA,1,NA,NA,NA
PRIDDY ISD,2021-09-12,167904,115,NA,NA,NA,NA,NA,NA,NA
COLORADO ISD,2021-09-12,168901,845,NA,NA,NA,NA,NA,NA,NA
LORAINE ISD,2021-09-12,168902,139,NA,NA,NA,NA,NA,NA,NA
WESTBROOK ISD,2021-09-12,168903,233,NA,NA,7,1,0,8,0
BOWIE ISD,2021-09-12,169901,1608,NA,NA,13,2,0,0,15
NOCONA ISD,2021-09-12,169902,809,NA,NA,12,1,0,0,13
GOLD BURG ISD,2021-09-12,169906,138,NA,NA,NA,NA,NA,NA,NA
MONTAGUE ISD,2021-09-12,169908,150,NA,NA,NA,1,NA,NA,NA
PRAIRIE VALLEY ISD,2021-09-12,169909,149,NA,NA,NA,NA,NA,NA,NA
FORESTBURG ISD,2021-09-12,169910,164,NA,NA,NA,NA,NA,NA,NA
SAINT JO ISD,2021-09-12,169911,321,NA,NA,NA,NA,NA,NA,NA
TEXAS SERENITY ACADEMY,2021-09-12,170801,436,NA,NA,NA,NA,NA,NA,NA
CONROE ISD,2021-09-12,170902,64763,NA,NA,665,89,0,1,753
MONTGOMERY ISD,2021-09-12,170903,9003,NA,NA,NA,NA,NA,NA,NA
WILLIS ISD,2021-09-12,170904,7862,NA,NA,0,14,0,0,14
MAGNOLIA ISD,2021-09-12,170906,13065,NA,NA,115,45,31,22,107
SPLENDORA ISD,2021-09-12,170907,4140,NA,NA,20,15,15,20,0
NEW CANEY ISD,2021-09-12,170908,16127,NA,NA,181,17,0,0,198
DUMAS ISD,2021-09-12,171901,4095,NA,NA,NA,NA,NA,NA,NA
SUNRAY ISD,2021-09-12,171902,591,NA,NA,NA,NA,NA,NA,NA
DAINGERFIELD-LONE STAR ISD,2021-09-12,172902,1047,NA,NA,NA,5,NA,NA,NA
PEWITT CISD,2021-09-12,172905,848,NA,NA,6,1,0,1,6
MOTLEY COUNTY ISD,2021-09-12,173901,161,NA,NA,NA,NA,NA,NA,NA
STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,2021-09-12,174801,253,NA,NA,NA,NA,NA,NA,NA
CHIRENO ISD,2021-09-12,174901,396,NA,NA,NA,2,NA,NA,NA
CUSHING ISD,2021-09-12,174902,554,NA,NA,NA,NA,NA,NA,NA
GARRISON ISD,2021-09-12,174903,687,NA,NA,10,4,0,0,14
NACOGDOCHES ISD,2021-09-12,174904,5881,NA,NA,82,0,0,0,82
WODEN ISD,2021-09-12,174906,746,NA,NA,NA,NA,NA,NA,NA
CENTRAL HEIGHTS ISD,2021-09-12,174908,1113,NA,NA,5,1,0,2,4
MARTINSVILLE ISD,2021-09-12,174909,346,NA,NA,NA,1,NA,NA,NA
ETOILE ISD,2021-09-12,174910,85,NA,NA,NA,NA,NA,NA,NA
DOUGLASS ISD,2021-09-12,174911,450,NA,NA,NA,0,NA,NA,NA
BLOOMING GROVE ISD,2021-09-12,175902,892,NA,NA,NA,1,NA,NA,NA
CORSICANA ISD,2021-09-12,175903,5957,NA,NA,14,4,0,8,10
DAWSON ISD,2021-09-12,175904,518,NA,NA,NA,NA,NA,NA,NA
FROST ISD,2021-09-12,175905,424,NA,NA,7,0,2,5,0
KERENS ISD,2021-09-12,175907,549,NA,NA,NA,NA,NA,NA,NA
MILDRED ISD,2021-09-12,175910,764,NA,NA,5,2,0,1,6
RICE ISD,2021-09-12,175911,955,NA,NA,NA,2,NA,NA,NA
BURKEVILLE ISD,2021-09-12,176901,259,NA,NA,NA,NA,NA,NA,NA
NEWTON ISD,2021-09-12,176902,962,NA,NA,9,3,0,0,12
DEWEYVILLE ISD,2021-09-12,176903,517,NA,NA,NA,1,NA,NA,NA
ROSCOE COLLEGIATE ISD,2021-09-12,177901,1750,NA,NA,NA,NA,NA,NA,NA
SWEETWATER ISD,2021-09-12,177902,2033,NA,NA,35,8,0,0,43
BLACKWELL CISD,2021-09-12,177903,166,NA,NA,NA,NA,NA,NA,NA
HIGHLAND ISD,2021-09-12,177905,221,NA,NA,NA,0,NA,NA,NA
DR M L GARZA-GONZALEZ CHARTER SCHOOL,2021-09-12,178801,200,NA,NA,NA,0,NA,NA,NA
CORPUS CHRISTI MONTESSORI SCHOOL,2021-09-12,178807,121,NA,NA,NA,NA,NA,NA,NA
SEASHORE CHARTER SCHOOLS,2021-09-12,178808,461,NA,NA,NA,NA,NA,NA,NA
AGUA DULCE ISD,2021-09-12,178901,398,NA,NA,NA,0,NA,NA,NA
BISHOP CISD,2021-09-12,178902,1527,NA,NA,NA,NA,NA,NA,NA
CALALLEN ISD,2021-09-12,178903,3931,NA,NA,NA,2,NA,NA,NA
CORPUS CHRISTI ISD,2021-09-12,178904,34378,NA,NA,233,17,0,250,0
DRISCOLL ISD,2021-09-12,178905,288,NA,NA,NA,NA,NA,NA,NA
LONDON ISD,2021-09-12,178906,1204,NA,NA,NA,3,NA,NA,NA
PORT ARANSAS ISD,2021-09-12,178908,502,NA,NA,NA,0,NA,NA,NA
ROBSTOWN ISD,2021-09-12,178909,2587,NA,NA,NA,NA,NA,NA,NA
TULOSO-MIDWAY ISD,2021-09-12,178912,3822,NA,NA,NA,NA,NA,NA,NA
BANQUETE ISD,2021-09-12,178913,866,NA,NA,NA,NA,NA,NA,NA
FLOUR BLUFF ISD,2021-09-12,178914,5434,NA,NA,60,6,0,1,65
WEST OSO ISD,2021-09-12,178915,1978,NA,NA,14,0,0,14,0
PERRYTON ISD,2021-09-12,179901,2083,NA,NA,NA,5,NA,NA,NA
BOYS RANCH ISD,2021-09-12,180901,191,NA,NA,NA,0,NA,NA,NA
VEGA ISD,2021-09-12,180902,361,NA,NA,NA,NA,NA,NA,NA
ADRIAN ISD,2021-09-12,180903,117,NA,NA,NA,NA,NA,NA,NA
WILDORADO ISD,2021-09-12,180904,225,NA,NA,NA,NA,NA,NA,NA
BRIDGE CITY ISD,2021-09-12,181901,3034,NA,NA,NA,NA,NA,NA,NA
ORANGEFIELD ISD,2021-09-12,181905,1787,NA,NA,20,6,0,5,21
WEST ORANGE-COVE CISD,2021-09-12,181906,2508,NA,NA,NA,NA,NA,NA,NA
VIDOR ISD,2021-09-12,181907,4203,NA,NA,24,5,0,0,29
LITTLE CYPRESS-MAURICEVILLE CISD,2021-09-12,181908,3145,NA,NA,51,0,0,0,51
GORDON ISD,2021-09-12,182901,219,NA,NA,NA,NA,NA,NA,NA
GRAFORD ISD,2021-09-12,182902,328,NA,NA,NA,1,NA,NA,NA
MINERAL WELLS ISD,2021-09-12,182903,3070,NA,NA,34,3,0,1,36
SANTO ISD,2021-09-12,182904,444,NA,NA,NA,1,NA,NA,NA
STRAWN ISD,2021-09-12,182905,143,NA,NA,NA,NA,NA,NA,NA
PALO PINTO ISD,2021-09-12,182906,87,NA,NA,NA,NA,NA,NA,NA
PANOLA CHARTER SCHOOL,2021-09-12,183801,198,NA,NA,NA,NA,NA,NA,NA
BECKVILLE ISD,2021-09-12,183901,674,NA,NA,NA,NA,NA,NA,NA
CARTHAGE ISD,2021-09-12,183902,2624,NA,NA,7,2,1,3,5
GARY ISD,2021-09-12,183904,462,NA,NA,12,0,0,1,11
CROSSTIMBERS ACADEMY,2021-09-12,184801,120,NA,NA,NA,NA,NA,NA,NA
POOLVILLE ISD,2021-09-12,184901,564,NA,NA,11,2,0,0,13
SPRINGTOWN ISD,2021-09-12,184902,3665,NA,NA,53,5,0,1,57
WEATHERFORD ISD,2021-09-12,184903,7966,NA,NA,NA,22,NA,NA,NA
MILLSAP ISD,2021-09-12,184904,1022,NA,NA,NA,1,NA,NA,NA
ALEDO ISD,2021-09-12,184907,6820,NA,NA,NA,NA,NA,NA,NA
PEASTER ISD,2021-09-12,184908,1415,NA,NA,NA,NA,NA,NA,NA
BROCK ISD,2021-09-12,184909,1768,NA,NA,12,1,0,0,13
GARNER ISD,2021-09-12,184911,219,NA,NA,7,1,0,0,8
BOVINA ISD,2021-09-12,185901,466,NA,NA,NA,NA,NA,NA,NA
FARWELL ISD,2021-09-12,185902,550,NA,NA,NA,NA,NA,NA,NA
FRIONA ISD,2021-09-12,185903,1081,NA,NA,NA,NA,NA,NA,NA
LAZBUDDIE ISD,2021-09-12,185904,184,NA,NA,NA,NA,NA,NA,NA
BUENA VISTA ISD,2021-09-12,186901,228,NA,NA,NA,NA,NA,NA,NA
FORT STOCKTON ISD,2021-09-12,186902,2296,NA,NA,NA,NA,NA,NA,NA
IRAAN-SHEFFIELD ISD,2021-09-12,186903,336,NA,NA,NA,NA,NA,NA,NA
