District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
PILOT POINT ISD,2022-01-23,061903,1435,NA,NA,NA,NA,NA,NA,NA
KRUM ISD,2022-01-23,061905,2212,NA,NA,NA,10,NA,NA,NA
PONDER ISD,2022-01-23,061906,1589,NA,NA,18,13,0,0,31
AUBREY ISD,2022-01-23,061907,3136,NA,NA,82,26,6,42,60
SANGER ISD,2022-01-23,061908,2775,NA,NA,0,17,0,0,17
ARGYLE ISD,2022-01-23,061910,4286,NA,NA,NA,19,NA,NA,NA
NORTHWEST ISD,2022-01-23,061911,27119,NA,NA,NA,0,NA,NA,NA
LAKE DALLAS ISD,2022-01-23,061912,4052,NA,NA,NA,26,NA,NA,NA
LITTLE ELM ISD,2022-01-23,061914,8290,NA,NA,175,39,0,3,211
CUERO ISD,2022-01-23,062901,1954,NA,NA,34,12,0,0,46
NORDHEIM ISD,2022-01-23,062902,150,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2022-01-23,062903,1508,NA,NA,NA,12,NA,NA,NA
YORKTOWN ISD,2022-01-23,062904,553,NA,NA,NA,5,NA,NA,NA
WESTHOFF ISD,2022-01-23,062905,56,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2022-01-23,062906,143,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2022-01-23,063903,217,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2022-01-23,063906,84,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2022-01-23,064903,1715,NA,NA,17,5,1,18,3
CLARENDON ISD,2022-01-23,065901,453,NA,NA,NA,10,NA,NA,NA
HEDLEY ISD,2022-01-23,065902,125,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2022-01-23,066005,29,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2022-01-23,066901,226,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2022-01-23,066902,1421,NA,NA,NA,2,NA,NA,NA
FREER ISD,2022-01-23,066903,765,NA,NA,41,5,0,0,46
CISCO ISD,2022-01-23,067902,807,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2022-01-23,067903,1117,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2022-01-23,067904,266,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2022-01-23,067907,342,NA,NA,7,3,0,0,10
RISING STAR ISD,2022-01-23,067908,202,NA,NA,NA,NA,NA,NA,NA
COMPASS ACADEMY CHARTER SCHOOL,2022-01-23,068802,1375,NA,NA,22,1,0,0,23
UTPB STEM ACADEMY,2022-01-23,068803,773,NA,NA,NA,NA,NA,NA,NA
ECTOR COUNTY ISD,2022-01-23,068901,32529,NA,NA,518,136,118,150,386
ROCKSPRINGS ISD,2022-01-23,069901,261,NA,NA,0,1,0,0,1
NUECES CANYON CISD,2022-01-23,069902,259,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2022-01-23,070801,2537,NA,NA,12,8,0,0,20
AVALON ISD,2022-01-23,070901,343,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2022-01-23,070903,6077,NA,NA,42,23,0,65,0
FERRIS ISD,2022-01-23,070905,2635,NA,NA,26,18,0,0,44
ITALY ISD,2022-01-23,070907,647,NA,NA,15,8,0,0,23
MIDLOTHIAN ISD,2022-01-23,070908,10390,NA,NA,383,80,0,0,463
MILFORD ISD,2022-01-23,070909,240,NA,NA,NA,2,NA,NA,NA
PALMER ISD,2022-01-23,070910,1279,NA,NA,16,5,0,0,21
RED OAK ISD,2022-01-23,070911,6351,NA,NA,NA,37,NA,NA,NA
WAXAHACHIE ISD,2022-01-23,070912,10185,NA,NA,NA,105,NA,NA,NA
MAYPEARL ISD,2022-01-23,070915,1184,NA,NA,11,3,0,13,1
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2022-01-23,071801,1407,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2022-01-23,071803,210,NA,NA,NA,0,NA,NA,NA
EL PASO ACADEMY,2022-01-23,071804,320,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - WEST TEXAS,2022-01-23,071806,4646,NA,NA,NA,0,NA,NA,NA
LA FE PREPARATORY SCHOOL,2022-01-23,071807,191,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2022-01-23,071809,332,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2022-01-23,071810,271,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2022-01-23,071901,10613,NA,NA,171,0,13,111,47
EL PASO ISD,2022-01-23,071902,51281,NA,NA,142,92,0,0,234
FABENS ISD,2022-01-23,071903,2006,NA,NA,70,15,57,28,0
SAN ELIZARIO ISD,2022-01-23,071904,3235,NA,NA,NA,18,NA,NA,NA
YSLETA ISD,2022-01-23,071905,37665,NA,NA,915,226,89,72,980
ANTHONY ISD,2022-01-23,071906,800,NA,NA,23,1,0,24,0
CANUTILLO ISD,2022-01-23,071907,6061,NA,NA,NA,NA,NA,NA,NA
TORNILLO ISD,2022-01-23,071908,894,NA,NA,16,11,0,0,27
SOCORRO ISD,2022-01-23,071909,47787,NA,NA,0,1,0,1,0
PREMIER HIGH SCHOOLS,2022-01-23,072801,6657,NA,NA,77,23,8,54,38
ERATH EXCELS ACADEMY INC,2022-01-23,072802,101,NA,NA,NA,0,NA,NA,NA
THREE WAY ISD,2022-01-23,072901,246,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2022-01-23,072902,1106,NA,NA,NA,NA,NA,NA,NA
STEPHENVILLE ISD,2022-01-23,072903,3715,NA,NA,NA,7,NA,NA,NA
BLUFF DALE ISD,2022-01-23,072904,223,NA,NA,12,4,0,0,16
HUCKABAY ISD,2022-01-23,072908,312,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2022-01-23,072909,288,NA,NA,6,4,0,0,10
MORGAN MILL ISD,2022-01-23,072910,120,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2022-01-23,073901,488,NA,NA,9,0,0,0,9
MARLIN ISD,2022-01-23,073903,892,NA,NA,6,0,0,0,6
WESTPHALIA ISD,2022-01-23,073904,138,NA,NA,NA,1,NA,NA,NA
ROSEBUD-LOTT ISD,2022-01-23,073905,734,NA,NA,NA,6,NA,NA,NA
BONHAM ISD,2022-01-23,074903,1921,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2022-01-23,074904,327,NA,NA,NA,0,NA,NA,NA
ECTOR ISD,2022-01-23,074905,238,NA,NA,7,0,0,3,4
HONEY GROVE ISD,2022-01-23,074907,645,NA,NA,13,2,11,4,0
LEONARD ISD,2022-01-23,074909,781,NA,NA,NA,12,NA,NA,NA
SAVOY ISD,2022-01-23,074911,308,NA,NA,NA,NA,NA,NA,NA
TRENTON ISD,2022-01-23,074912,733,NA,NA,21,11,16,13,3
SAM RAYBURN ISD,2022-01-23,074917,506,NA,NA,NA,1,NA,NA,NA
FLATONIA ISD,2022-01-23,075901,629,NA,NA,19,3,0,0,22
LA GRANGE ISD,2022-01-23,075902,1883,NA,NA,70,9,0,2,77
SCHULENBURG ISD,2022-01-23,075903,705,NA,NA,24,10,0,3,31
FAYETTEVILLE ISD,2022-01-23,075906,281,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2022-01-23,075908,237,NA,NA,16,2,1,9,8
ROBY CISD,2022-01-23,076903,330,NA,NA,NA,NA,NA,NA,NA
ROTAN ISD,2022-01-23,076904,260,NA,NA,NA,NA,NA,NA,NA
FLOYDADA COLLEGIATE ISD,2022-01-23,077901,693,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2022-01-23,077902,433,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2022-01-23,078901,199,NA,NA,NA,4,NA,NA,NA
LAMAR CISD,2022-01-23,079901,39732,NA,NA,399,76,0,0,475
NEEDVILLE ISD,2022-01-23,079906,3398,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2022-01-23,079907,77951,NA,NA,781,188,0,2,967
STAFFORD MSD,2022-01-23,079910,3497,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2022-01-23,080901,1538,NA,NA,27,8,0,26,9
FAIRFIELD ISD,2022-01-23,081902,1709,NA,NA,15,4,0,0,19
TEAGUE ISD,2022-01-23,081904,1189,NA,NA,19,4,0,0,23
WORTHAM ISD,2022-01-23,081905,519,NA,NA,NA,4,NA,NA,NA
DEW ISD,2022-01-23,081906,127,NA,NA,NA,NA,NA,NA,NA
DILLEY ISD,2022-01-23,082902,919,NA,NA,42,27,0,0,69
PEARSALL ISD,2022-01-23,082903,2036,NA,NA,NA,NA,NA,NA,NA
SEAGRAVES ISD,2022-01-23,083901,528,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2022-01-23,083902,158,NA,NA,0,4,0,1,3
SEMINOLE ISD,2022-01-23,083903,2998,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2022-01-23,084802,1500,NA,NA,22,7,0,29,0
AMBASSADORS PREPARATORY ACADEMY,2022-01-23,084804,193,NA,NA,NA,NA,NA,NA,NA
DICKINSON ISD,2022-01-23,084901,11973,NA,NA,NA,51,NA,NA,NA
GALVESTON ISD,2022-01-23,084902,6683,NA,NA,NA,NA,NA,NA,NA
HIGH ISLAND ISD,2022-01-23,084903,160,NA,NA,NA,NA,NA,NA,NA
TEXAS CITY ISD,2022-01-23,084906,7830,NA,NA,93,21,2,8,104
HITCHCOCK ISD,2022-01-23,084908,1736,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2022-01-23,084909,4371,NA,NA,NA,NA,NA,NA,NA
CLEAR CREEK ISD,2022-01-23,084910,41065,NA,NA,493,110,0,0,603
FRIENDSWOOD ISD,2022-01-23,084911,6189,NA,NA,NA,NA,NA,NA,NA
POST ISD,2022-01-23,085902,793,NA,NA,NA,NA,NA,NA,NA
SOUTHLAND ISD,2022-01-23,085903,113,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2022-01-23,086024,24,NA,NA,0,2,0,2,0
FREDERICKSBURG ISD,2022-01-23,086901,3152,NA,NA,122,17,0,0,139
HARPER ISD,2022-01-23,086902,569,NA,NA,NA,NA,NA,NA,NA
GLASSCOCK COUNTY ISD,2022-01-23,087901,296,NA,NA,NA,2,NA,NA,NA
GOLIAD ISD,2022-01-23,088902,1314,NA,NA,35,6,0,0,41
GONZALES ISD,2022-01-23,089901,2651,NA,NA,NA,NA,NA,NA,NA
NIXON-SMILEY CISD,2022-01-23,089903,1075,NA,NA,NA,4,NA,NA,NA
WAELDER ISD,2022-01-23,089905,305,NA,NA,5,3,0,3,5
LEFORS ISD,2022-01-23,090902,181,NA,NA,NA,NA,NA,NA,NA
MCLEAN ISD,2022-01-23,090903,193,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2022-01-23,090904,3522,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2022-01-23,090905,47,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2022-01-23,091901,894,NA,NA,NA,8,NA,NA,NA
COLLINSVILLE ISD,2022-01-23,091902,555,NA,NA,24,6,0,12,18
DENISON ISD,2022-01-23,091903,4758,NA,NA,127,60,0,0,187
HOWE ISD,2022-01-23,091905,1257,NA,NA,NA,8,NA,NA,NA
SHERMAN ISD,2022-01-23,091906,7625,NA,NA,278,81,0,4,355
TIOGA ISD,2022-01-23,091907,710,NA,NA,18,1,0,0,19
VAN ALSTYNE ISD,2022-01-23,091908,2058,NA,NA,21,12,0,0,33
WHITESBORO ISD,2022-01-23,091909,1732,NA,NA,61,12,0,3,70
WHITEWRIGHT ISD,2022-01-23,091910,775,NA,NA,22,4,0,0,26
POTTSBORO ISD,2022-01-23,091913,1461,NA,NA,11,1,0,1,11
S AND S CISD,2022-01-23,091914,1001,NA,NA,29,12,0,0,41
GUNTER ISD,2022-01-23,091917,1122,NA,NA,NA,NA,NA,NA,NA
TOM BEAN ISD,2022-01-23,091918,645,NA,NA,NA,NA,NA,NA,NA
EAST TEXAS CHARTER SCHOOLS,2022-01-23,092801,150,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2022-01-23,092901,1765,NA,NA,72,0,0,0,72
KILGORE ISD,2022-01-23,092902,3953,NA,NA,93,27,1,20,99
LONGVIEW ISD,2022-01-23,092903,8377,NA,NA,NA,NA,NA,NA,NA
PINE TREE ISD,2022-01-23,092904,4705,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2022-01-23,092906,1554,NA,NA,50,9,0,0,59
SPRING HILL ISD,2022-01-23,092907,2054,NA,NA,69,15,0,0,84
WHITE OAK ISD,2022-01-23,092908,1478,NA,NA,NA,8,NA,NA,NA
ANDERSON-SHIRO CISD,2022-01-23,093901,901,NA,NA,NA,NA,NA,NA,NA
IOLA ISD,2022-01-23,093903,546,NA,NA,NA,NA,NA,NA,NA
"NAVASOTA ISD",2022-01-23,093904,2954,NA,NA,62,22,0,0,84
RICHARDS ISD,2022-01-23,093905,218,NA,NA,NA,0,NA,NA,NA
SEGUIN ISD,2022-01-23,094901,7114,NA,NA,NA,75,NA,NA,NA
SCHERTZ-CIBOLO-U CITY ISD,2022-01-23,094902,16018,NA,NA,NA,NA,NA,NA,NA
"NAVARRO ISD",2022-01-23,094903,2000,NA,NA,NA,NA,NA,NA,NA
MARION ISD,2022-01-23,094904,1504,NA,NA,NA,19,NA,NA,NA
ABERNATHY ISD,2022-01-23,095901,825,NA,NA,NA,NA,NA,NA,NA
COTTON CENTER ISD,2022-01-23,095902,98,NA,NA,NA,NA,NA,NA,NA
HALE CENTER ISD,2022-01-23,095903,609,NA,NA,16,4,0,0,20
PETERSBURG ISD,2022-01-23,095904,282,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2022-01-23,095905,4789,NA,NA,84,16,0,9,91
MEMPHIS ISD,2022-01-23,096904,436,NA,NA,9,4,0,13,0
TURKEY-QUITAQUE ISD,2022-01-23,096905,195,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2022-01-23,097902,845,NA,NA,27,7,1,0,33
HICO ISD,2022-01-23,097903,612,NA,NA,6,4,0,2,8
GRUVER ISD,2022-01-23,098901,421,NA,NA,8,3,0,2,9
PRINGLE-MORSE CISD,2022-01-23,098903,126,NA,NA,NA,NA,NA,NA,NA
SPEARMAN ISD,2022-01-23,098904,795,NA,NA,13,7,1,4,15
CHILLICOTHE ISD,2022-01-23,099902,201,NA,NA,12,0,0,12,0
QUANAH ISD,2022-01-23,099903,517,NA,NA,NA,NA,NA,NA,NA
KOUNTZE ISD,2022-01-23,100903,1161,NA,NA,26,7,0,19,14
SILSBEE ISD,2022-01-23,100904,2785,NA,NA,NA,19,NA,NA,NA
HARDIN-JEFFERSON ISD,2022-01-23,100905,2599,NA,NA,NA,14,NA,NA,NA
LUMBERTON ISD,2022-01-23,100907,4246,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2022-01-23,100908,593,NA,NA,NA,NA,NA,NA,NA
HARRIS COUNTY DEPT OF ED,2022-01-23,101000,0,NA,NA,NA,0,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2022-01-23,101802,880,NA,NA,NA,NA,NA,NA,NA
ARISTOI CLASSICAL ACADEMY,2022-01-23,101803,1213,NA,NA,NA,NA,NA,NA,NA
GEORGE I SANCHEZ CHARTER,2022-01-23,101804,979,NA,NA,NA,NA,NA,NA,NA
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2022-01-23,101806,1552,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2022-01-23,101810,926,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2022-01-23,101811,258,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2022-01-23,101814,1170,NA,NA,NA,NA,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2022-01-23,101815,355,NA,NA,NA,NA,NA,NA,NA
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2022-01-23,101819,566,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2022-01-23,101821,165,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2022-01-23,101828,2097,NA,NA,18,0,0,18,0
CALVIN NELMS CHARTER SCHOOLS,2022-01-23,101837,298,NA,NA,NA,NA,NA,NA,NA
SOUTHWEST SCHOOL,2022-01-23,101838,1547,NA,NA,13,1,0,1,13
TWO DIMENSIONS PREPARATORY ACADEMY,2022-01-23,101840,448,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2022-01-23,101842,42,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2022-01-23,101845,14545,NA,NA,65,28,90,3,0
HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,2022-01-23,101846,3608,NA,NA,NA,0,NA,NA,NA
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2022-01-23,101847,459,NA,NA,NA,NA,NA,NA,NA
ACCELERATED INTERMEDIATE ACADEMY,2022-01-23,101849,168,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2022-01-23,101853,1740,NA,NA,NA,NA,NA,NA,NA
MEYERPARK ELEMENTARY,2022-01-23,101855,275,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2022-01-23,101856,702,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,2022-01-23,101858,5934,NA,NA,NA,0,NA,NA,NA
STEP CHARTER SCHOOL,2022-01-23,101859,565,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL FOR PERFORMING ARTS,2022-01-23,101861,613,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON WEST,2022-01-23,101862,4048,NA,NA,NA,0,NA,NA,NA
THE LAWSON ACADEMY,2022-01-23,101864,168,NA,NA,NA,NA,NA,NA,NA
THE PRO-VISION ACADEMY,2022-01-23,101868,357,NA,NA,NA,NA,NA,NA,NA
BETA ACADEMY,2022-01-23,101870,1296,NA,NA,6,1,0,0,7
A+ UNLIMITED POTENTIAL,2022-01-23,101871,145,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2022-01-23,101872,342,NA,NA,NA,0,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2022-01-23,101873,155,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2022-01-23,101874,374,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2022-01-23,101875,226,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2022-01-23,101876,166,NA,NA,NA,NA,NA,NA,NA
ELEVATE COLLEGIATE CHARTER SCHOOL,2022-01-23,101877,54,NA,NA,NA,NA,NA,NA,NA
HOUSTON CLASSICAL CHARTER SCHOOL,2022-01-23,101878,84,NA,NA,NA,NA,NA,NA,NA
ALDINE ISD,2022-01-23,101902,62248,NA,NA,NA,NA,NA,NA,NA
ALIEF ISD,2022-01-23,101903,40202,NA,NA,232,133,0,0,365
CHANNELVIEW ISD,2022-01-23,101905,9440,NA,NA,NA,NA,NA,NA,NA
CROSBY ISD,2022-01-23,101906,6523,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2022-01-23,101907,117519,NA,NA,904,340,33,32,1179
DEER PARK ISD,2022-01-23,101908,12481,NA,NA,63,28,0,0,91
GALENA PARK ISD,2022-01-23,101910,21538,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2022-01-23,101911,23949,NA,NA,0,119,1,118,0
HOUSTON ISD,2022-01-23,101912,191989,NA,NA,NA,NA,NA,NA,NA
HUMBLE ISD,2022-01-23,101913,48142,NA,NA,399,111,5,320,185
KATY ISD,2022-01-23,101914,89071,NA,NA,1249,202,0,0,1451
KLEIN ISD,2022-01-23,101915,53577,NA,NA,527,122,0,0,649
LA PORTE ISD,2022-01-23,101916,6991,NA,NA,135,32,0,167,0
PASADENA ISD,2022-01-23,101917,49535,NA,NA,234,173,0,0,407
SPRING ISD,2022-01-23,101919,32345,NA,NA,124,32,0,156,0
SPRING BRANCH ISD,2022-01-23,101920,33584,NA,NA,49,10,0,3,56
TOMBALL ISD,2022-01-23,101921,20243,NA,NA,126,29,0,0,155
SHELDON ISD,2022-01-23,101924,10584,NA,NA,NA,NA,NA,NA,NA
HUFFMAN ISD,2022-01-23,101925,3570,NA,NA,NA,14,NA,NA,NA
KARNACK ISD,2022-01-23,102901,136,NA,NA,NA,0,NA,NA,NA
MARSHALL ISD,2022-01-23,102902,5147,NA,NA,82,25,0,0,107
WASKOM ISD,2022-01-23,102903,857,NA,NA,NA,9,NA,NA,NA
HALLSVILLE ISD,2022-01-23,102904,19608,NA,NA,129,32,3,4,154
HARLETON ISD,2022-01-23,102905,720,NA,NA,NA,NA,NA,NA,NA
ELYSIAN FIELDS ISD,2022-01-23,102906,842,NA,NA,18,1,0,0,19
CHANNING ISD,2022-01-23,103901,165,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2022-01-23,103902,235,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2022-01-23,104901,538,NA,NA,NA,NA,NA,NA,NA
RULE ISD,2022-01-23,104903,144,NA,NA,NA,0,NA,NA,NA
PAINT CREEK ISD,2022-01-23,104907,95,NA,NA,NA,2,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2022-01-23,105801,76,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2022-01-23,105802,122,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2022-01-23,105803,344,NA,NA,8,0,0,0,8
SAN MARCOS CISD,2022-01-23,105902,8339,NA,NA,145,86,2,0,229
DRIPPING SPRINGS ISD,2022-01-23,105904,8023,NA,NA,155,41,13,14,169
WIMBERLEY ISD,2022-01-23,105905,2646,NA,NA,56,11,0,6,61
HAYS CISD,2022-01-23,105906,21494,NA,NA,NA,3,NA,NA,NA
CANADIAN ISD,2022-01-23,106901,841,NA,NA,59,16,0,0,75
ATHENS ISD,2022-01-23,107901,2991,NA,NA,NA,18,NA,NA,NA
BROWNSBORO ISD,2022-01-23,107902,2627,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2022-01-23,107904,545,NA,NA,NA,6,NA,NA,NA
EUSTACE ISD,2022-01-23,107905,1267,NA,NA,NA,NA,NA,NA,NA
MALAKOFF ISD,2022-01-23,107906,1446,NA,NA,NA,NA,NA,NA,NA
TRINIDAD ISD,2022-01-23,107907,158,NA,NA,9,1,0,0,10
MURCHISON ISD,2022-01-23,107908,152,NA,NA,NA,1,NA,NA,NA
LAPOYNOR ISD,2022-01-23,107910,492,NA,NA,13,10,0,0,23
HORIZON MONTESSORI PUBLIC SCHOOLS,2022-01-23,108802,1405,NA,NA,24,8,0,0,32
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2022-01-23,108804,567,NA,NA,NA,NA,NA,NA,NA
IDEA PUBLIC SCHOOLS,2022-01-23,108807,70497,NA,NA,270,202,0,0,472
VANGUARD ACADEMY,2022-01-23,108808,5416,NA,NA,NA,NA,NA,NA,NA
EXCELLENCE IN LEADERSHIP ACADEMY,2022-01-23,108809,300,NA,NA,5,0,0,0,5
DONNA ISD,2022-01-23,108902,13018,NA,NA,0,6,0,0,6
EDCOUCH-ELSA ISD,2022-01-23,108903,4052,NA,NA,NA,NA,NA,NA,NA
EDINBURG CISD,2022-01-23,108904,32076,NA,NA,450,15,21,37,407
HIDALGO ISD,2022-01-23,108905,2790,NA,NA,81,16,0,0,97
MCALLEN ISD,2022-01-23,108906,20462,NA,NA,NA,NA,NA,NA,NA
MERCEDES ISD,2022-01-23,108907,4417,NA,NA,22,7,1,1,27
MISSION CISD,2022-01-23,108908,13973,NA,NA,71,0,0,1,70
PHARR-SAN JUAN-ALAMO ISD,2022-01-23,108909,29354,NA,NA,812,220,93,214,725
PROGRESO ISD,2022-01-23,108910,1390,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2022-01-23,108911,9459,NA,NA,NA,NA,NA,NA,NA
LA JOYA ISD,2022-01-23,108912,24069,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2022-01-23,108913,15408,NA,NA,NA,NA,NA,NA,NA
LA VILLA ISD,2022-01-23,108914,549,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2022-01-23,108915,864,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2022-01-23,108916,3377,NA,NA,NA,4,NA,NA,NA
ABBOTT ISD,2022-01-23,109901,283,NA,NA,NA,0,NA,NA,NA
BYNUM ISD,2022-01-23,109902,183,NA,NA,NA,NA,NA,NA,NA
COVINGTON ISD,2022-01-23,109903,301,NA,NA,NA,NA,NA,NA,NA
HILLSBORO ISD,2022-01-23,109904,1949,NA,NA,NA,12,NA,NA,NA
HUBBARD ISD,2022-01-23,109905,447,NA,NA,0,2,0,0,2
ITASCA ISD,2022-01-23,109907,624,NA,NA,13,2,0,0,15
MALONE ISD,2022-01-23,109908,162,NA,NA,NA,NA,NA,NA,NA
MOUNT CALM ISD,2022-01-23,109910,200,NA,NA,NA,4,NA,NA,NA
WHITNEY ISD,2022-01-23,109911,1512,NA,NA,29,6,0,0,35
AQUILLA ISD,2022-01-23,109912,332,NA,NA,NA,4,NA,NA,NA
BLUM ISD,2022-01-23,109913,349,NA,NA,NA,NA,NA,NA,NA
PENELOPE ISD,2022-01-23,109914,197,NA,NA,NA,NA,NA,NA,NA
ANTON ISD,2022-01-23,110901,191,NA,NA,NA,0,NA,NA,NA
LEVELLAND ISD,2022-01-23,110902,2788,NA,NA,NA,NA,NA,NA,NA
ROPES ISD,2022-01-23,110905,513,NA,NA,6,1,0,0,7
SMYER ISD,2022-01-23,110906,420,NA,NA,5,5,0,0,10
SUNDOWN ISD,2022-01-23,110907,589,NA,NA,NA,NA,NA,NA,NA
WHITHARRAL ISD,2022-01-23,110908,236,NA,NA,NA,NA,NA,NA,NA
LAKE GRANBURY ACADEMY CHARTER SCHOOL,2022-01-23,111801,53,NA,NA,NA,NA,NA,NA,NA
GRANBURY ISD,2022-01-23,111901,7804,NA,NA,NA,51,NA,NA,NA
LIPAN ISD,2022-01-23,111902,445,NA,NA,10,2,0,0,12
TOLAR ISD,2022-01-23,111903,868,NA,NA,47,14,0,0,61
SULPHUR SPRINGS ISD,2022-01-23,112901,4405,NA,NA,75,22,0,0,97
CUMBY ISD,2022-01-23,112905,436,NA,NA,8,7,2,0,13
NORTH HOPKINS ISD,2022-01-23,112906,537,NA,NA,NA,NA,NA,NA,NA
MILLER GROVE ISD,2022-01-23,112907,305,NA,NA,NA,NA,NA,NA,NA
COMO-PICKTON CISD,2022-01-23,112908,730,NA,NA,NA,NA,NA,NA,NA
SALTILLO ISD,2022-01-23,112909,248,NA,NA,0,1,0,0,1
SULPHUR BLUFF ISD,2022-01-23,112910,203,NA,NA,NA,NA,NA,NA,NA
CROCKETT ISD,2022-01-23,113901,1192,NA,NA,NA,NA,NA,NA,NA
GRAPELAND ISD,2022-01-23,113902,687,NA,NA,NA,NA,NA,NA,NA
