District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
DENTON ISD,2021-08-22,061901,30454,NA,NA,113,21,0,20,116
LEWISVILLE ISD,2021-08-22,061902,48957,NA,NA,234,35,3,5,261
PILOT POINT ISD,2021-08-22,061903,1311,NA,NA,9,0,0,0,9
KRUM ISD,2021-08-22,061905,2105,NA,NA,13,1,0,0,14
PONDER ISD,2021-08-22,061906,1579,NA,NA,6,3,0,0,9
AUBREY ISD,2021-08-22,061907,2544,NA,NA,NA,5,NA,NA,NA
SANGER ISD,2021-08-22,061908,2537,NA,NA,NA,NA,NA,NA,NA
ARGYLE ISD,2021-08-22,061910,3896,NA,NA,7,2,0,0,9
NORTHWEST ISD,2021-08-22,061911,24879,NA,NA,61,0,0,3,58
LAKE DALLAS ISD,2021-08-22,061912,3836,NA,NA,19,8,0,1,26
LITTLE ELM ISD,2021-08-22,061914,8253,NA,NA,7,1,0,8,0
CUERO ISD,2021-08-22,062901,1896,NA,NA,39,14,41,11,1
NORDHEIM ISD,2021-08-22,062902,135,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2021-08-22,062903,1488,NA,NA,NA,0,NA,NA,NA
YORKTOWN ISD,2021-08-22,062904,528,NA,NA,NA,NA,NA,NA,NA
WESTHOFF ISD,2021-08-22,062905,65,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2021-08-22,062906,169,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2021-08-22,063903,232,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2021-08-22,063906,88,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2021-08-22,064903,2062,NA,NA,NA,NA,NA,NA,NA
CLARENDON ISD,2021-08-22,065901,435,NA,NA,NA,NA,NA,NA,NA
HEDLEY ISD,2021-08-22,065902,116,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2021-08-22,066005,44,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2021-08-22,066901,248,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2021-08-22,066902,1474,NA,NA,NA,1,NA,NA,NA
FREER ISD,2021-08-22,066903,779,NA,NA,6,4,0,3,7
CISCO ISD,2021-08-22,067902,827,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2021-08-22,067903,1049,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2021-08-22,067904,257,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2021-08-22,067907,337,NA,NA,NA,0,NA,NA,NA
RISING STAR ISD,2021-08-22,067908,178,NA,NA,NA,NA,NA,NA,NA
COMPASS ACADEMY CHARTER SCHOOL,2021-08-22,068802,1307,NA,NA,6,2,0,4,4
UTPB STEM ACADEMY,2021-08-22,068803,778,NA,NA,14,2,0,0,16
ECTOR COUNTY ISD,2021-08-22,068901,31325,NA,NA,198,39,31,47,159
ROCKSPRINGS ISD,2021-08-22,069901,262,NA,NA,NA,NA,NA,NA,NA
NUECES CANYON CISD,2021-08-22,069902,252,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2021-08-22,070801,2609,NA,NA,15,3,0,0,18
AVALON ISD,2021-08-22,070901,337,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2021-08-22,070903,5707,NA,NA,NA,3,NA,NA,NA
FERRIS ISD,2021-08-22,070905,2586,NA,NA,NA,11,NA,NA,NA
ITALY ISD,2021-08-22,070907,615,NA,NA,NA,NA,NA,NA,NA
MIDLOTHIAN ISD,2021-08-22,070908,9856,NA,NA,42,5,0,0,47
MILFORD ISD,2021-08-22,070909,242,NA,NA,NA,NA,NA,NA,NA
PALMER ISD,2021-08-22,070910,1235,NA,NA,NA,NA,NA,NA,NA
RED OAK ISD,2021-08-22,070911,6045,NA,NA,8,0,0,6,2
WAXAHACHIE ISD,2021-08-22,070912,9594,NA,NA,NA,NA,NA,NA,NA
MAYPEARL ISD,2021-08-22,070915,1158,NA,NA,6,2,0,8,0
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2021-08-22,071801,1254,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2021-08-22,071803,194,NA,NA,NA,NA,NA,NA,NA
EL PASO ACADEMY,2021-08-22,071804,346,NA,NA,NA,NA,NA,NA,NA
HARMONY SCIENCE ACAD (EL PASO),2021-08-22,071806,4129,NA,NA,NA,NA,NA,NA,NA
LA FE PREPARATORY SCHOOL,2021-08-22,071807,175,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2021-08-22,071809,263,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2021-08-22,071810,209,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2021-08-22,071901,10664,NA,NA,NA,0,NA,NA,NA
EL PASO ISD,2021-08-22,071902,50344,NA,NA,53,7,0,0,60
FABENS ISD,2021-08-22,071903,2048,NA,NA,NA,NA,NA,NA,NA
SAN ELIZARIO ISD,2021-08-22,071904,3180,NA,NA,NA,0,NA,NA,NA
YSLETA ISD,2021-08-22,071905,38247,NA,NA,58,2,3,14,43
ANTHONY ISD,2021-08-22,071906,790,NA,NA,NA,0,NA,NA,NA
CANUTILLO ISD,2021-08-22,071907,5978,NA,NA,NA,NA,NA,NA,NA
TORNILLO ISD,2021-08-22,071908,909,NA,NA,12,0,1,11,0
SOCORRO ISD,2021-08-22,071909,46916,NA,NA,65,0,65,0,0
PREMIER HIGH SCHOOLS,2021-08-22,072801,6662,NA,NA,NA,NA,NA,NA,NA
ERATH EXCELS ACADEMY INC,2021-08-22,072802,126,NA,NA,NA,NA,NA,NA,NA
THREE WAY ISD,2021-08-22,072901,231,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2021-08-22,072902,1085,NA,NA,NA,1,NA,NA,NA
STEPHENVILLE ISD,2021-08-22,072903,3625,NA,NA,NA,NA,NA,NA,NA
BLUFF DALE ISD,2021-08-22,072904,215,NA,NA,0,1,0,1,0
HUCKABAY ISD,2021-08-22,072908,274,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2021-08-22,072909,272,NA,NA,NA,NA,NA,NA,NA
MORGAN MILL ISD,2021-08-22,072910,132,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2021-08-22,073901,534,NA,NA,NA,NA,NA,NA,NA
MARLIN ISD,2021-08-22,073903,839,NA,NA,5,0,0,1,4
WESTPHALIA ISD,2021-08-22,073904,159,NA,NA,NA,NA,NA,NA,NA
ROSEBUD-LOTT ISD,2021-08-22,073905,689,NA,NA,NA,NA,NA,NA,NA
BONHAM ISD,2021-08-22,074903,1763,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2021-08-22,074904,336,NA,NA,NA,0,NA,NA,NA
ECTOR ISD,2021-08-22,074905,254,NA,NA,NA,NA,NA,NA,NA
HONEY GROVE ISD,2021-08-22,074907,626,NA,NA,NA,0,NA,NA,NA
LEONARD ISD,2021-08-22,074909,815,NA,NA,NA,0,NA,NA,NA
SAVOY ISD,2021-08-22,074911,306,NA,NA,NA,NA,NA,NA,NA
TRENTON ISD,2021-08-22,074912,713,NA,NA,NA,0,NA,NA,NA
SAM RAYBURN ISD,2021-08-22,074917,519,NA,NA,NA,0,NA,NA,NA
FLATONIA ISD,2021-08-22,075901,593,NA,NA,NA,0,NA,NA,NA
LA GRANGE ISD,2021-08-22,075902,1852,NA,NA,NA,2,NA,NA,NA
SCHULENBURG ISD,2021-08-22,075903,699,NA,NA,NA,NA,NA,NA,NA
FAYETTEVILLE ISD,2021-08-22,075906,267,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2021-08-22,075908,218,NA,NA,NA,1,NA,NA,NA
ROBY CISD,2021-08-22,076903,307,NA,NA,NA,NA,NA,NA,NA
ROTAN ISD,2021-08-22,076904,227,NA,NA,NA,NA,NA,NA,NA
FLOYDADA ISD,2021-08-22,077901,676,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2021-08-22,077902,444,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2021-08-22,078901,202,NA,NA,NA,NA,NA,NA,NA
LAMAR CISD,2021-08-22,079901,36834,NA,NA,8,31,0,1,38
NEEDVILLE ISD,2021-08-22,079906,3299,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2021-08-22,079907,76856,NA,NA,565,63,0,1,627
STAFFORD MSD,2021-08-22,079910,3337,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2021-08-22,080901,1468,NA,NA,NA,5,NA,NA,NA
FAIRFIELD ISD,2021-08-22,081902,1662,NA,NA,18,0,0,0,18
TEAGUE ISD,2021-08-22,081904,1150,NA,NA,NA,NA,NA,NA,NA
WORTHAM ISD,2021-08-22,081905,481,NA,NA,NA,0,NA,NA,NA
DEW ISD,2021-08-22,081906,168,NA,NA,NA,1,NA,NA,NA
DILLEY ISD,2021-08-22,082902,847,NA,NA,7,0,0,5,2
PEARSALL ISD,2021-08-22,082903,2058,NA,NA,NA,NA,NA,NA,NA
SEAGRAVES ISD,2021-08-22,083901,509,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2021-08-22,083902,136,NA,NA,NA,NA,NA,NA,NA
SEMINOLE ISD,2021-08-22,083903,2901,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2021-08-22,084802,1383,NA,NA,NA,0,NA,NA,NA
AMBASSADORS PREPARATORY ACADEMY,2021-08-22,084804,220,NA,NA,NA,NA,NA,NA,NA
DICKINSON ISD,2021-08-22,084901,11591,NA,NA,0,9,0,9,0
GALVESTON ISD,2021-08-22,084902,6664,NA,NA,14,13,0,0,27
HIGH ISLAND ISD,2021-08-22,084903,167,NA,NA,NA,NA,NA,NA,NA
TEXAS CITY ISD,2021-08-22,084906,8018,NA,NA,7,3,0,0,10
HITCHCOCK ISD,2021-08-22,084908,1669,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2021-08-22,084909,4284,NA,NA,NA,NA,NA,NA,NA
CLEAR CREEK ISD,2021-08-22,084910,40588,NA,NA,78,38,0,0,116
FRIENDSWOOD ISD,2021-08-22,084911,6122,NA,NA,NA,NA,NA,NA,NA
POST ISD,2021-08-22,085902,786,NA,NA,NA,NA,NA,NA,NA
SOUTHLAND ISD,2021-08-22,085903,116,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2021-08-22,086024,17,NA,NA,NA,NA,NA,NA,NA
FREDERICKSBURG ISD,2021-08-22,086901,3045,NA,NA,NA,5,NA,NA,NA
HARPER ISD,2021-08-22,086902,556,NA,NA,NA,NA,NA,NA,NA
GLASSCOCK COUNTY ISD,2021-08-22,087901,287,NA,NA,NA,NA,NA,NA,NA
GOLIAD ISD,2021-08-22,088902,1262,NA,NA,NA,NA,NA,NA,NA
GONZALES ISD,2021-08-22,089901,2624,NA,NA,0,13,0,7,6
NIXON-SMILEY CISD,2021-08-22,089903,1009,NA,NA,NA,0,NA,NA,NA
WAELDER ISD,2021-08-22,089905,290,NA,NA,NA,NA,NA,NA,NA
LEFORS ISD,2021-08-22,090902,168,NA,NA,NA,NA,NA,NA,NA
MCLEAN ISD,2021-08-22,090903,202,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2021-08-22,090904,3399,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2021-08-22,090905,40,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2021-08-22,091901,869,NA,NA,10,1,0,1,10
COLLINSVILLE ISD,2021-08-22,091902,539,NA,NA,NA,1,NA,NA,NA
DENISON ISD,2021-08-22,091903,4564,NA,NA,19,10,0,0,29
HOWE ISD,2021-08-22,091905,1212,NA,NA,NA,0,NA,NA,NA
SHERMAN ISD,2021-08-22,091906,7423,NA,NA,12,6,0,0,18
TIOGA ISD,2021-08-22,091907,728,NA,NA,NA,NA,NA,NA,NA
VAN ALSTYNE ISD,2021-08-22,091908,1875,NA,NA,NA,2,NA,NA,NA
WHITESBORO ISD,2021-08-22,091909,1556,NA,NA,NA,2,NA,NA,NA
WHITEWRIGHT ISD,2021-08-22,091910,741,NA,NA,6,0,0,6,0
POTTSBORO ISD,2021-08-22,091913,1373,NA,NA,NA,8,NA,NA,NA
S AND S CISD,2021-08-22,091914,985,NA,NA,NA,0,NA,NA,NA
GUNTER ISD,2021-08-22,091917,1020,NA,NA,NA,NA,NA,NA,NA
TOM BEAN ISD,2021-08-22,091918,669,NA,NA,NA,0,NA,NA,NA
EAST TEXAS CHARTER SCHOOLS,2021-08-22,092801,136,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2021-08-22,092901,1750,NA,NA,15,2,0,1,16
KILGORE ISD,2021-08-22,092902,3931,NA,NA,16,3,0,14,5
LONGVIEW ISD,2021-08-22,092903,8264,NA,NA,NA,NA,NA,NA,NA
PINE TREE ISD,2021-08-22,092904,4498,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2021-08-22,092906,1520,NA,NA,25,3,0,0,28
SPRING HILL ISD,2021-08-22,092907,1977,NA,NA,37,0,0,0,37
WHITE OAK ISD,2021-08-22,092908,1448,NA,NA,6,4,0,1,9
ANDERSON-SHIRO CISD,2021-08-22,093901,874,NA,NA,NA,1,NA,NA,NA
IOLA ISD,2021-08-22,093903,533,NA,NA,NA,NA,NA,NA,NA
NAVASOTA ISD,2021-08-22,093904,2824,NA,NA,5,3,0,6,2
RICHARDS ISD,2021-08-22,093905,190,NA,NA,NA,NA,NA,NA,NA
SEGUIN ISD,2021-08-22,094901,6911,NA,NA,27,5,0,0,32
SCHERTZ-CIBOLO-U CITY ISD,2021-08-22,094902,15729,NA,NA,NA,NA,NA,NA,NA
NAVARRO ISD,2021-08-22,094903,1875,NA,NA,NA,5,NA,NA,NA
MARION ISD,2021-08-22,094904,1449,NA,NA,11,6,3,14,0
ABERNATHY ISD,2021-08-22,095901,750,NA,NA,NA,NA,NA,NA,NA
COTTON CENTER ISD,2021-08-22,095902,94,NA,NA,NA,NA,NA,NA,NA
HALE CENTER ISD,2021-08-22,095903,601,NA,NA,NA,1,NA,NA,NA
PETERSBURG ISD,2021-08-22,095904,288,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2021-08-22,095905,4735,NA,NA,34,5,0,5,34
MEMPHIS ISD,2021-08-22,096904,449,NA,NA,NA,NA,NA,NA,NA
TURKEY-QUITAQUE ISD,2021-08-22,096905,199,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2021-08-22,097902,795,NA,NA,NA,NA,NA,NA,NA
HICO ISD,2021-08-22,097903,578,NA,NA,NA,1,NA,NA,NA
GRUVER ISD,2021-08-22,098901,433,NA,NA,NA,NA,NA,NA,NA
PRINGLE-MORSE CISD,2021-08-22,098903,117,NA,NA,NA,NA,NA,NA,NA
SPEARMAN ISD,2021-08-22,098904,792,NA,NA,NA,0,NA,NA,NA
CHILLICOTHE ISD,2021-08-22,099902,204,NA,NA,NA,NA,NA,NA,NA
QUANAH ISD,2021-08-22,099903,513,NA,NA,NA,0,NA,NA,NA
KOUNTZE ISD,2021-08-22,100903,1092,NA,NA,38,3,0,3,38
SILSBEE ISD,2021-08-22,100904,2745,NA,NA,NA,20,NA,NA,NA
HARDIN-JEFFERSON ISD,2021-08-22,100905,2409,NA,NA,NA,3,NA,NA,NA
LUMBERTON ISD,2021-08-22,100907,3927,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2021-08-22,100908,524,NA,NA,NA,NA,NA,NA,NA
HARRIS COUNTY DEPT OF ED,2021-08-22,101000,0,NA,NA,NA,NA,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2021-08-22,101802,1094,NA,NA,NA,NA,NA,NA,NA
ARISTOI CLASSICAL ACADEMY,2021-08-22,101803,1073,NA,NA,NA,NA,NA,NA,NA
GEORGE I SANCHEZ CHARTER,2021-08-22,101804,991,NA,NA,0,4,0,1,3
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2021-08-22,101806,1254,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF HOUSTON CHARTER SCHOOL,2021-08-22,101807,79,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2021-08-22,101810,849,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2021-08-22,101811,213,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2021-08-22,101814,1313,NA,NA,NA,NA,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2021-08-22,101815,329,NA,NA,0,1,0,1,0
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2021-08-22,101819,478,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2021-08-22,101821,176,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2021-08-22,101828,2224,NA,NA,33,1,0,34,0
CALVIN NELMS CHARTER SCHOOLS,2021-08-22,101837,303,NA,NA,NA,NA,NA,NA,NA
SOUTHWEST SCHOOL,2021-08-22,101838,1678,NA,NA,NA,NA,NA,NA,NA
TWO DIMENSIONS PREPARATORY ACADEMY,2021-08-22,101840,428,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2021-08-22,101842,41,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2021-08-22,101845,13444,NA,NA,25,4,15,13,1
HARMONY SCIENCE ACADEMY,2021-08-22,101846,3637,NA,NA,8,1,4,5,0
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2021-08-22,101847,469,NA,NA,NA,NA,NA,NA,NA
ACCELERATED INTERMEDIATE ACADEMY,2021-08-22,101849,237,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2021-08-22,101853,1624,NA,NA,0,1,0,1,0
MEYERPARK ELEMENTARY,2021-08-22,101855,255,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2021-08-22,101856,700,NA,NA,NA,NA,NA,NA,NA
HARMONY SCHOOL OF EXCELLENCE,2021-08-22,101858,5881,NA,NA,NA,1,NA,NA,NA
STEP CHARTER SCHOOL,2021-08-22,101859,460,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL,2021-08-22,101861,696,NA,NA,NA,NA,NA,NA,NA
HARMONY SCHOOL OF SCIENCE - HOUSTON,2021-08-22,101862,3957,NA,NA,NA,0,NA,NA,NA
THE LAWSON ACADEMY,2021-08-22,101864,183,NA,NA,NA,NA,NA,NA,NA
THE PRO-VISION ACADEMY,2021-08-22,101868,427,NA,NA,NA,NA,NA,NA,NA
BETA ACADEMY,2021-08-22,101870,1181,NA,NA,NA,NA,NA,NA,NA
A+ UNLIMITED POTENTIAL,2021-08-22,101871,152,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2021-08-22,101872,226,NA,NA,NA,0,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2021-08-22,101873,227,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2021-08-22,101874,387,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2021-08-22,101875,89,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2021-08-22,101876,120,NA,NA,NA,NA,NA,NA,NA
HOUSTON CLASSICAL CHARTER SCHOOL,2021-08-22,101878,54,NA,NA,NA,NA,NA,NA,NA
ALDINE ISD,2021-08-22,101902,63037,NA,NA,80,52,1,0,131
ALIEF ISD,2021-08-22,101903,41856,NA,NA,51,20,0,71,0
CHANNELVIEW ISD,2021-08-22,101905,9559,NA,NA,NA,NA,NA,NA,NA
CROSBY ISD,2021-08-22,101906,6313,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2021-08-22,101907,114971,NA,NA,23,64,4,18,65
DEER PARK ISD,2021-08-22,101908,12119,NA,NA,18,14,0,0,32
GALENA PARK ISD,2021-08-22,101910,22019,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2021-08-22,101911,23019,NA,NA,33,23,0,56,0
HOUSTON ISD,2021-08-22,101912,194852,NA,NA,61,49,0,1,109
HUMBLE ISD,2021-08-22,101913,45630,NA,NA,677,99,12,759,5
KATY ISD,2021-08-22,101914,84688,NA,NA,96,68,0,0,164
KLEIN ISD,2021-08-22,101915,52685,NA,NA,74,57,0,0,131
LA PORTE ISD,2021-08-22,101916,6823,NA,NA,NA,5,NA,NA,NA
PASADENA ISD,2021-08-22,101917,50259,NA,NA,49,35,0,0,84
SPRING ISD,2021-08-22,101919,33689,NA,NA,NA,NA,NA,NA,NA
SPRING BRANCH ISD,2021-08-22,101920,33099,NA,NA,177,20,0,116,81
TOMBALL ISD,2021-08-22,101921,18832,NA,NA,42,23,1,56,8
SHELDON ISD,2021-08-22,101924,10284,NA,NA,41,9,0,50,0
HUFFMAN ISD,2021-08-22,101925,3459,NA,NA,11,3,0,0,14
KARNACK ISD,2021-08-22,102901,140,NA,NA,NA,NA,NA,NA,NA
MARSHALL ISD,2021-08-22,102902,4958,NA,NA,NA,8,NA,NA,NA
WASKOM ISD,2021-08-22,102903,820,NA,NA,NA,NA,NA,NA,NA
HALLSVILLE ISD,2021-08-22,102904,4766,NA,NA,7,0,0,0,7
HARLETON ISD,2021-08-22,102905,727,NA,NA,6,0,0,4,2
ELYSIAN FIELDS ISD,2021-08-22,102906,836,NA,NA,NA,NA,NA,NA,NA
CHANNING ISD,2021-08-22,103901,159,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2021-08-22,103902,233,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2021-08-22,104901,543,NA,NA,NA,NA,NA,NA,NA
RULE ISD,2021-08-22,104903,132,NA,NA,NA,NA,NA,NA,NA
PAINT CREEK ISD,2021-08-22,104907,90,NA,NA,NA,NA,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2021-08-22,105801,93,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2021-08-22,105802,160,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2021-08-22,105803,278,NA,NA,NA,NA,NA,NA,NA
SAN MARCOS CISD,2021-08-22,105902,7893,NA,NA,0,5,0,0,5
DRIPPING SPRINGS ISD,2021-08-22,105904,7485,NA,NA,26,6,1,17,14
WIMBERLEY ISD,2021-08-22,105905,2552,NA,NA,19,3,0,3,19
HAYS CISD,2021-08-22,105906,20389,NA,NA,18,3,0,7,14
CANADIAN ISD,2021-08-22,106901,871,NA,NA,NA,NA,NA,NA,NA
ATHENS ISD,2021-08-22,107901,2963,NA,NA,NA,10,NA,NA,NA
BROWNSBORO ISD,2021-08-22,107902,2592,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2021-08-22,107904,526,NA,NA,NA,0,NA,NA,NA
EUSTACE ISD,2021-08-22,107905,1506,NA,NA,NA,NA,NA,NA,NA
MALAKOFF ISD,2021-08-22,107906,1346,NA,NA,NA,13,NA,NA,NA
TRINIDAD ISD,2021-08-22,107907,162,NA,NA,NA,NA,NA,NA,NA
MURCHISON ISD,2021-08-22,107908,166,NA,NA,NA,NA,NA,NA,NA
LAPOYNOR ISD,2021-08-22,107910,447,NA,NA,NA,NA,NA,NA,NA
HORIZON MONTESSORI PUBLIC SCHOOLS,2021-08-22,108802,1283,NA,NA,10,3,4,6,3
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2021-08-22,108804,501,NA,NA,NA,NA,NA,NA,NA
IDEA PUBLIC SCHOOLS,2021-08-22,108807,61439,NA,NA,193,54,0,0,247
VANGUARD ACADEMY,2021-08-22,108808,4884,NA,NA,0,1,1,2,0
EXCELLENCE IN LEADERSHIP ACADEMY,2021-08-22,108809,299,NA,NA,NA,NA,NA,NA,NA
DONNA ISD,2021-08-22,108902,13852,NA,NA,NA,NA,NA,NA,NA
EDCOUCH-ELSA ISD,2021-08-22,108903,4567,NA,NA,0,2,0,0,2
EDINBURG CISD,2021-08-22,108904,32748,NA,NA,NA,NA,NA,NA,NA
HIDALGO ISD,2021-08-22,108905,2994,NA,NA,7,2,0,9,0
MCALLEN ISD,2021-08-22,108906,21489,NA,NA,NA,4,NA,NA,NA
MERCEDES ISD,2021-08-22,108907,4711,NA,NA,NA,NA,NA,NA,NA
MISSION CISD,2021-08-22,108908,15091,NA,NA,42,0,1,2,39
PHARR-SAN JUAN-ALAMO ISD,2021-08-22,108909,31345,NA,NA,41,18,4,30,25
PROGRESO ISD,2021-08-22,108910,1511,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2021-08-22,108911,9763,NA,NA,0,4,0,4,0
LA JOYA ISD,2021-08-22,108912,26700,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2021-08-22,108913,16287,NA,NA,11,15,1,13,12
LA VILLA ISD,2021-08-22,108914,597,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2021-08-22,108915,891,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD - PHARR,2021-08-22,108916,4120,NA,NA,NA,NA,NA,NA,NA
ABBOTT ISD,2021-08-22,109901,274,NA,NA,NA,NA,NA,NA,NA
BYNUM ISD,2021-08-22,109902,190,NA,NA,9,5,0,7,7
COVINGTON ISD,2021-08-22,109903,274,NA,NA,NA,NA,NA,NA,NA
HILLSBORO ISD,2021-08-22,109904,1848,NA,NA,NA,NA,NA,NA,NA
HUBBARD ISD - HUBBARD,2021-08-22,109905,408,NA,NA,NA,NA,NA,NA,NA
ITASCA ISD,2021-08-22,109907,621,NA,NA,0,16,16,0,0
MALONE ISD,2021-08-22,109908,168,NA,NA,NA,NA,NA,NA,NA
MOUNT CALM ISD,2021-08-22,109910,179,NA,NA,NA,NA,NA,NA,NA
WHITNEY ISD,2021-08-22,109911,1441,NA,NA,0,4,0,3,1
AQUILLA ISD,2021-08-22,109912,322,NA,NA,NA,NA,NA,NA,NA
BLUM ISD,2021-08-22,109913,365,NA,NA,NA,NA,NA,NA,NA
PENELOPE ISD,2021-08-22,109914,199,NA,NA,NA,1,NA,NA,NA
ANTON ISD,2021-08-22,110901,181,NA,NA,0,2,0,2,0
LEVELLAND ISD,2021-08-22,110902,2754,NA,NA,5,1,0,0,6
ROPES ISD,2021-08-22,110905,478,NA,NA,0,1,0,0,1
SMYER ISD,2021-08-22,110906,402,NA,NA,NA,NA,NA,NA,NA
SUNDOWN ISD,2021-08-22,110907,563,NA,NA,NA,NA,NA,NA,NA
WHITHARRAL ISD,2021-08-22,110908,184,NA,NA,NA,NA,NA,NA,NA
LAKE GRANBURY ACADEMY CHARTER SCHOOL,2021-08-22,111801,61,NA,NA,NA,NA,NA,NA,NA
GRANBURY ISD,2021-08-22,111901,7338,NA,NA,36,25,0,2,59
LIPAN ISD,2021-08-22,111902,410,NA,NA,NA,NA,NA,NA,NA
TOLAR ISD,2021-08-22,111903,801,NA,NA,NA,1,NA,NA,NA
SULPHUR SPRINGS ISD,2021-08-22,112901,4311,NA,NA,9,5,0,0,14
CUMBY ISD,2021-08-22,112905,420,NA,NA,NA,2,NA,NA,NA
NORTH HOPKINS ISD,2021-08-22,112906,559,NA,NA,NA,2,NA,NA,NA
MILLER GROVE ISD,2021-08-22,112907,301,NA,NA,NA,NA,NA,NA,NA
COMO-PICKTON CISD,2021-08-22,112908,688,NA,NA,15,0,2,0,13
