District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
LEWISVILLE ISD,2021-09-19,061902,48957,NA,NA,268,38,44,76,186
PILOT POINT ISD,2021-09-19,061903,1311,NA,NA,NA,NA,NA,NA,NA
KRUM ISD,2021-09-19,061905,2105,NA,NA,NA,NA,NA,NA,NA
PONDER ISD,2021-09-19,061906,1579,NA,NA,10,3,0,0,13
AUBREY ISD,2021-09-19,061907,2544,NA,NA,NA,10,NA,NA,NA
SANGER ISD,2021-09-19,061908,2537,NA,NA,14,2,0,0,16
ARGYLE ISD,2021-09-19,061910,3896,NA,NA,18,2,0,0,20
NORTHWEST ISD,2021-09-19,061911,24879,NA,NA,64,0,1,0,63
LAKE DALLAS ISD,2021-09-19,061912,3836,NA,NA,37,7,0,2,42
LITTLE ELM ISD,2021-09-19,061914,8253,NA,NA,41,8,0,49,0
CUERO ISD,2021-09-19,062901,1896,NA,NA,6,1,7,0,0
NORDHEIM ISD,2021-09-19,062902,135,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2021-09-19,062903,1488,NA,NA,NA,NA,NA,NA,NA
YORKTOWN ISD,2021-09-19,062904,528,NA,NA,NA,NA,NA,NA,NA
WESTHOFF ISD,2021-09-19,062905,65,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2021-09-19,062906,169,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2021-09-19,063903,232,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2021-09-19,063906,88,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2021-09-19,064903,2062,NA,NA,NA,0,NA,NA,NA
CLARENDON ISD,2021-09-19,065901,435,NA,NA,14,2,0,16,0
HEDLEY ISD,2021-09-19,065902,116,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2021-09-19,066005,44,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2021-09-19,066901,248,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2021-09-19,066902,1474,NA,NA,NA,0,NA,NA,NA
FREER ISD,2021-09-19,066903,779,NA,NA,9,1,0,5,5
CISCO ISD,2021-09-19,067902,827,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2021-09-19,067903,1049,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2021-09-19,067904,257,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2021-09-19,067907,337,NA,NA,NA,2,NA,NA,NA
RISING STAR ISD,2021-09-19,067908,178,NA,NA,NA,0,NA,NA,NA
COMPASS ACADEMY CHARTER SCHOOL,2021-09-19,068802,1307,NA,NA,NA,0,NA,NA,NA
UTPB STEM ACADEMY,2021-09-19,068803,778,NA,NA,NA,2,NA,NA,NA
ECTOR COUNTY ISD,2021-09-19,068901,31325,NA,NA,158,20,23,50,105
ROCKSPRINGS ISD,2021-09-19,069901,262,NA,NA,NA,NA,NA,NA,NA
NUECES CANYON CISD,2021-09-19,069902,252,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2021-09-19,070801,2609,NA,NA,7,2,0,0,9
AVALON ISD,2021-09-19,070901,337,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2021-09-19,070903,5707,NA,NA,NA,NA,NA,NA,NA
FERRIS ISD,2021-09-19,070905,2586,NA,NA,10,1,0,0,11
ITALY ISD,2021-09-19,070907,615,NA,NA,NA,NA,NA,NA,NA
MIDLOTHIAN ISD,2021-09-19,070908,9856,NA,NA,92,16,0,0,108
MILFORD ISD,2021-09-19,070909,242,NA,NA,NA,NA,NA,NA,NA
PALMER ISD,2021-09-19,070910,1235,NA,NA,NA,NA,NA,NA,NA
RED OAK ISD,2021-09-19,070911,6045,NA,NA,58,8,8,19,39
WAXAHACHIE ISD,2021-09-19,070912,9594,NA,NA,104,22,0,0,126
MAYPEARL ISD,2021-09-19,070915,1158,NA,NA,NA,NA,NA,NA,NA
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2021-09-19,071801,1254,NA,NA,NA,0,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2021-09-19,071803,194,NA,NA,NA,NA,NA,NA,NA
EL PASO ACADEMY,2021-09-19,071804,346,NA,NA,NA,NA,NA,NA,NA
HARMONY SCIENCE ACAD (EL PASO),2021-09-19,071806,4129,NA,NA,NA,0,NA,NA,NA
LA FE PREPARATORY SCHOOL,2021-09-19,071807,175,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2021-09-19,071809,263,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2021-09-19,071810,209,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2021-09-19,071901,10664,NA,NA,5,0,1,4,0
EL PASO ISD,2021-09-19,071902,50344,NA,NA,13,0,0,0,13
FABENS ISD,2021-09-19,071903,2048,NA,NA,NA,NA,NA,NA,NA
SAN ELIZARIO ISD,2021-09-19,071904,3180,NA,NA,NA,NA,NA,NA,NA
YSLETA ISD,2021-09-19,071905,38247,NA,NA,17,3,2,7,11
ANTHONY ISD,2021-09-19,071906,790,NA,NA,NA,NA,NA,NA,NA
CANUTILLO ISD,2021-09-19,071907,5978,NA,NA,NA,NA,NA,NA,NA
TORNILLO ISD,2021-09-19,071908,909,NA,NA,NA,1,NA,NA,NA
SOCORRO ISD,2021-09-19,071909,46916,NA,NA,40,0,22,18,0
PREMIER HIGH SCHOOLS,2021-09-19,072801,6662,NA,NA,15,7,4,15,3
ERATH EXCELS ACADEMY INC,2021-09-19,072802,126,NA,NA,NA,NA,NA,NA,NA
THREE WAY ISD,2021-09-19,072901,231,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2021-09-19,072902,1085,NA,NA,5,0,0,0,5
STEPHENVILLE ISD,2021-09-19,072903,3625,NA,NA,49,4,0,0,53
BLUFF DALE ISD,2021-09-19,072904,215,NA,NA,NA,1,NA,NA,NA
HUCKABAY ISD,2021-09-19,072908,274,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2021-09-19,072909,272,NA,NA,NA,NA,NA,NA,NA
MORGAN MILL ISD,2021-09-19,072910,132,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2021-09-19,073901,534,NA,NA,17,1,0,5,13
MARLIN ISD,2021-09-19,073903,839,NA,NA,NA,NA,NA,NA,NA
WESTPHALIA ISD,2021-09-19,073904,159,NA,NA,NA,NA,NA,NA,NA
ROSEBUD-LOTT ISD,2021-09-19,073905,689,NA,NA,NA,NA,NA,NA,NA
BONHAM ISD,2021-09-19,074903,1763,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2021-09-19,074904,336,NA,NA,NA,1,NA,NA,NA
ECTOR ISD,2021-09-19,074905,254,NA,NA,NA,NA,NA,NA,NA
HONEY GROVE ISD,2021-09-19,074907,626,NA,NA,NA,1,NA,NA,NA
LEONARD ISD,2021-09-19,074909,815,NA,NA,20,3,0,4,19
SAVOY ISD,2021-09-19,074911,306,NA,NA,NA,NA,NA,NA,NA
TRENTON ISD,2021-09-19,074912,713,NA,NA,NA,NA,NA,NA,NA
SAM RAYBURN ISD,2021-09-19,074917,519,NA,NA,NA,1,NA,NA,NA
FLATONIA ISD,2021-09-19,075901,593,NA,NA,NA,0,NA,NA,NA
LA GRANGE ISD,2021-09-19,075902,1852,NA,NA,10,1,0,1,10
SCHULENBURG ISD,2021-09-19,075903,699,NA,NA,NA,0,NA,NA,NA
FAYETTEVILLE ISD,2021-09-19,075906,267,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2021-09-19,075908,218,NA,NA,NA,1,NA,NA,NA
ROBY CISD,2021-09-19,076903,307,NA,NA,NA,2,NA,NA,NA
ROTAN ISD,2021-09-19,076904,227,NA,NA,NA,NA,NA,NA,NA
FLOYDADA ISD,2021-09-19,077901,676,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2021-09-19,077902,444,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2021-09-19,078901,202,NA,NA,6,0,1,0,5
LAMAR CISD,2021-09-19,079901,36834,NA,NA,255,37,0,0,292
NEEDVILLE ISD,2021-09-19,079906,3299,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2021-09-19,079907,76856,NA,NA,276,25,1,0,300
STAFFORD MSD,2021-09-19,079910,3337,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2021-09-19,080901,1468,NA,NA,NA,1,NA,NA,NA
FAIRFIELD ISD,2021-09-19,081902,1662,NA,NA,8,4,0,1,11
TEAGUE ISD,2021-09-19,081904,1150,NA,NA,NA,0,NA,NA,NA
WORTHAM ISD,2021-09-19,081905,481,NA,NA,9,0,0,4,5
DEW ISD,2021-09-19,081906,168,NA,NA,NA,NA,NA,NA,NA
DILLEY ISD,2021-09-19,082902,847,NA,NA,9,0,0,0,9
PEARSALL ISD,2021-09-19,082903,2058,NA,NA,7,2,0,7,2
SEAGRAVES ISD,2021-09-19,083901,509,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2021-09-19,083902,136,NA,NA,NA,NA,NA,NA,NA
SEMINOLE ISD,2021-09-19,083903,2901,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2021-09-19,084802,1383,NA,NA,NA,0,NA,NA,NA
AMBASSADORS PREPARATORY ACADEMY,2021-09-19,084804,220,NA,NA,NA,NA,NA,NA,NA
DICKINSON ISD,2021-09-19,084901,11591,NA,NA,100,16,0,116,0
GALVESTON ISD,2021-09-19,084902,6664,NA,NA,6,2,0,0,8
HIGH ISLAND ISD,2021-09-19,084903,167,NA,NA,NA,NA,NA,NA,NA
TEXAS CITY ISD,2021-09-19,084906,8018,NA,NA,33,5,2,3,33
HITCHCOCK ISD,2021-09-19,084908,1669,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2021-09-19,084909,4284,NA,NA,NA,NA,NA,NA,NA
CLEAR CREEK ISD,2021-09-19,084910,40588,NA,NA,127,11,0,0,138
FRIENDSWOOD ISD,2021-09-19,084911,6122,NA,NA,43,5,0,0,48
POST ISD,2021-09-19,085902,786,NA,NA,NA,1,NA,NA,NA
SOUTHLAND ISD,2021-09-19,085903,116,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2021-09-19,086024,17,NA,NA,NA,NA,NA,NA,NA
FREDERICKSBURG ISD,2021-09-19,086901,3045,NA,NA,10,6,0,0,16
HARPER ISD,2021-09-19,086902,556,NA,NA,NA,NA,NA,NA,NA
GLASSCOCK COUNTY ISD,2021-09-19,087901,287,NA,NA,NA,0,NA,NA,NA
GOLIAD ISD,2021-09-19,088902,1262,NA,NA,9,3,0,0,12
GONZALES ISD,2021-09-19,089901,2624,NA,NA,NA,NA,NA,NA,NA
NIXON-SMILEY CISD,2021-09-19,089903,1009,NA,NA,7,3,0,10,0
WAELDER ISD,2021-09-19,089905,290,NA,NA,NA,NA,NA,NA,NA
LEFORS ISD,2021-09-19,090902,168,NA,NA,NA,NA,NA,NA,NA
MCLEAN ISD,2021-09-19,090903,202,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2021-09-19,090904,3399,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2021-09-19,090905,40,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2021-09-19,091901,869,NA,NA,NA,NA,NA,NA,NA
COLLINSVILLE ISD,2021-09-19,091902,539,NA,NA,NA,1,NA,NA,NA
DENISON ISD,2021-09-19,091903,4564,NA,NA,NA,0,NA,NA,NA
HOWE ISD,2021-09-19,091905,1212,NA,NA,11,3,0,0,14
SHERMAN ISD,2021-09-19,091906,7423,NA,NA,27,6,0,1,32
TIOGA ISD,2021-09-19,091907,728,NA,NA,NA,NA,NA,NA,NA
VAN ALSTYNE ISD,2021-09-19,091908,1875,NA,NA,14,3,0,0,17
WHITESBORO ISD,2021-09-19,091909,1556,NA,NA,19,3,0,3,19
WHITEWRIGHT ISD,2021-09-19,091910,741,NA,NA,6,1,4,3,0
POTTSBORO ISD,2021-09-19,091913,1373,NA,NA,5,3,0,2,6
S AND S CISD,2021-09-19,091914,985,NA,NA,7,2,0,0,9
GUNTER ISD,2021-09-19,091917,1020,NA,NA,7,0,0,0,7
TOM BEAN ISD,2021-09-19,091918,669,NA,NA,NA,1,NA,NA,NA
EAST TEXAS CHARTER SCHOOLS,2021-09-19,092801,136,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2021-09-19,092901,1750,NA,NA,7,0,0,1,6
KILGORE ISD,2021-09-19,092902,3931,NA,NA,18,2,0,5,15
LONGVIEW ISD,2021-09-19,092903,8264,NA,NA,7,2,0,0,9
PINE TREE ISD,2021-09-19,092904,4498,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2021-09-19,092906,1520,NA,NA,5,0,0,0,5
SPRING HILL ISD,2021-09-19,092907,1977,NA,NA,5,7,0,0,12
WHITE OAK ISD,2021-09-19,092908,1448,NA,NA,NA,0,NA,NA,NA
ANDERSON-SHIRO CISD,2021-09-19,093901,874,NA,NA,NA,0,NA,NA,NA
IOLA ISD,2021-09-19,093903,533,NA,NA,NA,0,NA,NA,NA
NAVASOTA ISD,2021-09-19,093904,2824,NA,NA,28,2,0,2,28
RICHARDS ISD,2021-09-19,093905,190,NA,NA,NA,NA,NA,NA,NA
SEGUIN ISD,2021-09-19,094901,6911,NA,NA,53,7,0,0,60
SCHERTZ-CIBOLO-U CITY ISD,2021-09-19,094902,15729,NA,NA,NA,NA,NA,NA,NA
NAVARRO ISD,2021-09-19,094903,1875,NA,NA,12,2,0,0,14
MARION ISD,2021-09-19,094904,1449,NA,NA,NA,NA,NA,NA,NA
ABERNATHY ISD,2021-09-19,095901,750,NA,NA,NA,1,NA,NA,NA
COTTON CENTER ISD,2021-09-19,095902,94,NA,NA,0,1,0,0,1
HALE CENTER ISD,2021-09-19,095903,601,NA,NA,NA,0,NA,NA,NA
PETERSBURG ISD,2021-09-19,095904,288,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2021-09-19,095905,4735,NA,NA,41,7,0,4,44
MEMPHIS ISD,2021-09-19,096904,449,NA,NA,NA,NA,NA,NA,NA
TURKEY-QUITAQUE ISD,2021-09-19,096905,199,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2021-09-19,097902,795,NA,NA,9,0,3,0,6
HICO ISD,2021-09-19,097903,578,NA,NA,5,0,0,0,5
GRUVER ISD,2021-09-19,098901,433,NA,NA,NA,0,NA,NA,NA
PRINGLE-MORSE CISD,2021-09-19,098903,117,NA,NA,NA,NA,NA,NA,NA
SPEARMAN ISD,2021-09-19,098904,792,NA,NA,NA,NA,NA,NA,NA
CHILLICOTHE ISD,2021-09-19,099902,204,NA,NA,NA,0,NA,NA,NA
QUANAH ISD,2021-09-19,099903,513,NA,NA,NA,0,NA,NA,NA
KOUNTZE ISD,2021-09-19,100903,1092,NA,NA,NA,NA,NA,NA,NA
SILSBEE ISD,2021-09-19,100904,2745,NA,NA,12,4,0,0,16
HARDIN-JEFFERSON ISD,2021-09-19,100905,2409,NA,NA,10,1,0,0,11
LUMBERTON ISD,2021-09-19,100907,3927,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2021-09-19,100908,524,NA,NA,0,1,0,0,1
HARRIS COUNTY DEPT OF ED,2021-09-19,101000,0,NA,NA,NA,0,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2021-09-19,101802,1094,NA,NA,NA,0,NA,NA,NA
ARISTOI CLASSICAL ACADEMY,2021-09-19,101803,1073,NA,NA,NA,NA,NA,NA,NA
GEORGE I SANCHEZ CHARTER,2021-09-19,101804,991,NA,NA,NA,NA,NA,NA,NA
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2021-09-19,101806,1254,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF HOUSTON CHARTER SCHOOL,2021-09-19,101807,79,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2021-09-19,101810,849,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2021-09-19,101811,213,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2021-09-19,101814,1313,NA,NA,NA,NA,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2021-09-19,101815,329,NA,NA,NA,0,NA,NA,NA
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2021-09-19,101819,478,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2021-09-19,101821,176,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2021-09-19,101828,2224,NA,NA,8,0,0,8,0
CALVIN NELMS CHARTER SCHOOLS,2021-09-19,101837,303,NA,NA,NA,NA,NA,NA,NA
SOUTHWEST SCHOOL,2021-09-19,101838,1678,NA,NA,NA,0,NA,NA,NA
TWO DIMENSIONS PREPARATORY ACADEMY,2021-09-19,101840,428,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2021-09-19,101842,41,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2021-09-19,101845,13444,NA,NA,35,3,38,0,0
HARMONY SCIENCE ACADEMY,2021-09-19,101846,3637,NA,NA,NA,0,NA,NA,NA
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2021-09-19,101847,469,NA,NA,NA,1,NA,NA,NA
ACCELERATED INTERMEDIATE ACADEMY,2021-09-19,101849,237,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2021-09-19,101853,1624,NA,NA,NA,NA,NA,NA,NA
MEYERPARK ELEMENTARY,2021-09-19,101855,255,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2021-09-19,101856,700,NA,NA,NA,NA,NA,NA,NA
HARMONY SCHOOL OF EXCELLENCE,2021-09-19,101858,5881,NA,NA,NA,6,NA,NA,NA
STEP CHARTER SCHOOL,2021-09-19,101859,460,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL,2021-09-19,101861,696,NA,NA,NA,NA,NA,NA,NA
HARMONY SCHOOL OF SCIENCE - HOUSTON,2021-09-19,101862,3957,NA,NA,NA,2,NA,NA,NA
THE LAWSON ACADEMY,2021-09-19,101864,183,NA,NA,NA,0,NA,NA,NA
THE PRO-VISION ACADEMY,2021-09-19,101868,427,NA,NA,NA,NA,NA,NA,NA
BETA ACADEMY,2021-09-19,101870,1181,NA,NA,NA,NA,NA,NA,NA
A+ UNLIMITED POTENTIAL,2021-09-19,101871,152,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2021-09-19,101872,226,NA,NA,NA,NA,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2021-09-19,101873,227,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2021-09-19,101874,387,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2021-09-19,101875,89,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2021-09-19,101876,120,NA,NA,NA,NA,NA,NA,NA
HOUSTON CLASSICAL CHARTER SCHOOL,2021-09-19,101878,54,NA,NA,NA,NA,NA,NA,NA
ALDINE ISD,2021-09-19,101902,63037,NA,NA,127,20,1,0,146
ALIEF ISD,2021-09-19,101903,41856,NA,NA,31,24,0,0,55
CHANNELVIEW ISD,2021-09-19,101905,9559,NA,NA,NA,NA,NA,NA,NA
CROSBY ISD,2021-09-19,101906,6313,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2021-09-19,101907,114971,NA,NA,630,97,36,41,650
DEER PARK ISD,2021-09-19,101908,12119,NA,NA,193,16,0,0,209
GALENA PARK ISD,2021-09-19,101910,22019,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2021-09-19,101911,23019,NA,NA,68,16,0,84,0
HOUSTON ISD,2021-09-19,101912,194852,NA,NA,NA,NA,NA,NA,NA
HUMBLE ISD,2021-09-19,101913,45630,NA,NA,227,23,0,0,250
KATY ISD,2021-09-19,101914,84688,NA,NA,461,49,0,0,510
KLEIN ISD,2021-09-19,101915,52685,NA,NA,302,42,0,0,344
LA PORTE ISD,2021-09-19,101916,6823,NA,NA,57,6,1,62,0
PASADENA ISD,2021-09-19,101917,50259,NA,NA,54,24,0,0,78
SPRING ISD,2021-09-19,101919,33689,NA,NA,136,12,0,143,5
SPRING BRANCH ISD,2021-09-19,101920,33099,NA,NA,132,15,1,25,121
TOMBALL ISD,2021-09-19,101921,18832,NA,NA,NA,NA,NA,NA,NA
SHELDON ISD,2021-09-19,101924,10284,NA,NA,29,7,0,36,0
HUFFMAN ISD,2021-09-19,101925,3459,NA,NA,36,1,0,1,36
KARNACK ISD,2021-09-19,102901,140,NA,NA,NA,1,NA,NA,NA
MARSHALL ISD,2021-09-19,102902,4958,NA,NA,NA,7,NA,NA,NA
WASKOM ISD,2021-09-19,102903,820,NA,NA,NA,NA,NA,NA,NA
HALLSVILLE ISD,2021-09-19,102904,4766,NA,NA,NA,4,NA,NA,NA
HARLETON ISD,2021-09-19,102905,727,NA,NA,7,1,0,2,6
ELYSIAN FIELDS ISD,2021-09-19,102906,836,NA,NA,NA,NA,NA,NA,NA
CHANNING ISD,2021-09-19,103901,159,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2021-09-19,103902,233,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2021-09-19,104901,543,NA,NA,NA,NA,NA,NA,NA
RULE ISD,2021-09-19,104903,132,NA,NA,NA,3,NA,NA,NA
PAINT CREEK ISD,2021-09-19,104907,90,NA,NA,NA,NA,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2021-09-19,105801,93,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2021-09-19,105802,160,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2021-09-19,105803,278,NA,NA,7,1,0,7,1
SAN MARCOS CISD,2021-09-19,105902,7893,NA,NA,58,7,0,0,65
DRIPPING SPRINGS ISD,2021-09-19,105904,7485,NA,NA,44,3,9,14,24
WIMBERLEY ISD,2021-09-19,105905,2552,NA,NA,20,3,1,8,14
HAYS CISD,2021-09-19,105906,20389,NA,NA,117,1,3,6,116
CANADIAN ISD,2021-09-19,106901,871,NA,NA,NA,NA,NA,NA,NA
ATHENS ISD,2021-09-19,107901,2963,NA,NA,NA,0,NA,NA,NA
BROWNSBORO ISD,2021-09-19,107902,2592,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2021-09-19,107904,526,NA,NA,NA,NA,NA,NA,NA
EUSTACE ISD,2021-09-19,107905,1506,NA,NA,NA,3,NA,NA,NA
MALAKOFF ISD,2021-09-19,107906,1346,NA,NA,6,0,2,4,0
TRINIDAD ISD,2021-09-19,107907,162,NA,NA,NA,NA,NA,NA,NA
MURCHISON ISD,2021-09-19,107908,166,NA,NA,NA,1,NA,NA,NA
LAPOYNOR ISD,2021-09-19,107910,447,NA,NA,NA,2,NA,NA,NA
HORIZON MONTESSORI PUBLIC SCHOOLS,2021-09-19,108802,1283,NA,NA,9,0,0,0,9
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2021-09-19,108804,501,NA,NA,NA,NA,NA,NA,NA
IDEA PUBLIC SCHOOLS,2021-09-19,108807,61439,NA,NA,104,21,0,0,125
VANGUARD ACADEMY,2021-09-19,108808,4884,NA,NA,NA,3,NA,NA,NA
EXCELLENCE IN LEADERSHIP ACADEMY,2021-09-19,108809,299,NA,NA,NA,NA,NA,NA,NA
DONNA ISD,2021-09-19,108902,13852,NA,NA,NA,NA,NA,NA,NA
EDCOUCH-ELSA ISD,2021-09-19,108903,4567,NA,NA,19,1,1,2,17
EDINBURG CISD,2021-09-19,108904,32748,NA,NA,89,8,0,0,97
HIDALGO ISD,2021-09-19,108905,2994,NA,NA,13,1,1,10,3
MCALLEN ISD,2021-09-19,108906,21489,NA,NA,NA,NA,NA,NA,NA
MERCEDES ISD,2021-09-19,108907,4711,NA,NA,7,1,0,0,8
MISSION CISD,2021-09-19,108908,15091,NA,NA,18,3,0,0,21
PHARR-SAN JUAN-ALAMO ISD,2021-09-19,108909,31345,NA,NA,74,6,7,27,46
PROGRESO ISD,2021-09-19,108910,1511,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2021-09-19,108911,9763,NA,NA,NA,NA,NA,NA,NA
LA JOYA ISD,2021-09-19,108912,26700,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2021-09-19,108913,16287,NA,NA,40,0,4,0,36
LA VILLA ISD,2021-09-19,108914,597,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2021-09-19,108915,891,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2021-09-19,108916,4120,NA,NA,8,0,0,8,0
ABBOTT ISD,2021-09-19,109901,274,NA,NA,NA,NA,NA,NA,NA
BYNUM ISD,2021-09-19,109902,190,NA,NA,NA,NA,NA,NA,NA
COVINGTON ISD,2021-09-19,109903,274,NA,NA,9,1,0,10,0
HILLSBORO ISD,2021-09-19,109904,1848,NA,NA,NA,1,NA,NA,NA
HUBBARD ISD,2021-09-19,109905,408,NA,NA,NA,NA,NA,NA,NA
ITASCA ISD,2021-09-19,109907,621,NA,NA,NA,0,NA,NA,NA
MALONE ISD,2021-09-19,109908,168,NA,NA,NA,NA,NA,NA,NA
MOUNT CALM ISD,2021-09-19,109910,179,NA,NA,NA,NA,NA,NA,NA
WHITNEY ISD,2021-09-19,109911,1441,NA,NA,15,3,0,1,17
AQUILLA ISD,2021-09-19,109912,322,NA,NA,5,2,0,1,6
BLUM ISD,2021-09-19,109913,365,NA,NA,NA,NA,NA,NA,NA
PENELOPE ISD,2021-09-19,109914,199,NA,NA,NA,NA,NA,NA,NA
ANTON ISD,2021-09-19,110901,181,NA,NA,NA,0,NA,NA,NA
LEVELLAND ISD,2021-09-19,110902,2754,NA,NA,NA,NA,NA,NA,NA
ROPES ISD,2021-09-19,110905,478,NA,NA,NA,3,NA,NA,NA
SMYER ISD,2021-09-19,110906,402,NA,NA,NA,NA,NA,NA,NA
SUNDOWN ISD,2021-09-19,110907,563,NA,NA,NA,0,NA,NA,NA
WHITHARRAL ISD,2021-09-19,110908,184,NA,NA,NA,NA,NA,NA,NA
LAKE GRANBURY ACADEMY CHARTER SCHOOL,2021-09-19,111801,61,NA,NA,NA,NA,NA,NA,NA
GRANBURY ISD,2021-09-19,111901,7338,NA,NA,47,7,0,0,54
LIPAN ISD,2021-09-19,111902,410,NA,NA,NA,NA,NA,NA,NA
TOLAR ISD,2021-09-19,111903,801,NA,NA,5,3,0,0,8
SULPHUR SPRINGS ISD,2021-09-19,112901,4311,NA,NA,31,2,0,0,33
CUMBY ISD,2021-09-19,112905,420,NA,NA,NA,2,NA,NA,NA
NORTH HOPKINS ISD,2021-09-19,112906,559,NA,NA,NA,0,NA,NA,NA
MILLER GROVE ISD,2021-09-19,112907,301,NA,NA,NA,NA,NA,NA,NA
COMO-PICKTON CISD,2021-09-19,112908,688,NA,NA,NA,NA,NA,NA,NA
SALTILLO ISD,2021-09-19,112909,243,NA,NA,NA,NA,NA,NA,NA
SULPHUR BLUFF ISD,2021-09-19,112910,217,NA,NA,NA,0,NA,NA,NA
CROCKETT ISD,2021-09-19,113901,1137,NA,NA,NA,NA,NA,NA,NA
