county_names,sample_location,key_plot_id,population_served,first_sample_date,date_start,date_end,ptc_15d,percentile,detect_prop_15d
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-17,2023-05-01,,,
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-17,2023-05-01,23,42.0,86
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-17,2023-05-01,,,
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-17,2023-05-01,-4,4.0,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-17,2023-05-01,-10,31.857,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-17,2023-05-01,-5,7.4,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-17,2023-05-01,88,34.6,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-17,2023-05-01,-57,18.25,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-17,2023-05-01,,,
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-17,2023-05-01,-26,21.8,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-17,2023-05-01,-15,22.429,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-17,2023-05-01,,,
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-17,2023-05-01,-66,33.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-17,2023-05-01,-86,37.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-17,2023-05-01,,,
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-17,2023-05-01,4,18.571,86
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-17,2023-05-01,-75,66.6,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-17,2023-05-01,-11,63.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-17,2023-05-01,227,999.0,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-17,2023-05-01,,,
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-18,2023-05-02,,,
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-18,2023-05-02,41,7.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-18,2023-05-02,-3,4.4,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-18,2023-05-02,-36,25.667,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-18,2023-05-02,58,21.25,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-18,2023-05-02,-57,52.0,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-18,2023-05-02,13,36.429,83
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-18,2023-05-02,28,26.0,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-18,2023-05-02,3,26.0,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-18,2023-05-02,-70,6.333,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-18,2023-05-02,66,63.0,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-18,2023-05-02,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-18,2023-05-02,14,18.333,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-18,2023-05-02,-9,34.6,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-18,2023-05-02,,5.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-18,2023-05-02,-30,19.2,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-18,2023-05-02,54,999.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-18,2023-05-02,84,999.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-18,2023-05-02,,,
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-18,2023-05-02,5,28.714,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-18,2023-05-02,-18,34.857,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-18,2023-05-02,53,20.2,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-18,2023-05-02,-16,31.857,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-18,2023-05-02,50,11.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-18,2023-05-02,-40,40.8,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-18,2023-05-02,,,
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-18,2023-05-02,-11,20.286,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-18,2023-05-02,,,
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-18,2023-05-02,-18,42.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-18,2023-05-02,-55,21.8,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-18,2023-05-02,-26,61.25,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-18,2023-05-02,,,
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-18,2023-05-02,,,
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-18,2023-05-02,-58,999.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-18,2023-05-02,143,13.6,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-18,2023-05-02,-17,22.429,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-18,2023-05-02,-64,23.4,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-18,2023-05-02,-5,11.714,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-18,2023-05-02,8,17.143,86
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-18,2023-05-02,520,36.0,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-18,2023-05-02,-7,46.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-19,2023-05-03,-58,999.0,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-19,2023-05-03,6,29.571,86
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-19,2023-05-03,-11,33.0,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-19,2023-05-03,-20,32.857,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-19,2023-05-03,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-19,2023-05-03,-79,52.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-19,2023-05-03,-7,25.667,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-19,2023-05-03,-16,46.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-19,2023-05-03,150,35.8,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-19,2023-05-03,344,999.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-19,2023-05-03,144,61.25,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-19,2023-05-03,44,40.8,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-19,2023-05-03,-20,20.571,100
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-19,2023-05-03,-6,22.714,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-19,2023-05-03,520,36.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-19,2023-05-03,,,
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-19,2023-05-03,239,26.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-19,2023-05-03,712,13.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-19,2023-05-03,,,
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-19,2023-05-03,-7,11.714,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-19,2023-05-03,37,13.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-19,2023-05-03,,,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-19,2023-05-03,19,40.4,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-19,2023-05-03,,5.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-19,2023-05-03,8,4.4,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-19,2023-05-03,3,26.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-19,2023-05-03,808,18.333,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-19,2023-05-03,-61,19.2,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-19,2023-05-03,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-19,2023-05-03,-98,63.0,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-19,2023-05-03,8,17.143,86
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-19,2023-05-03,-70,6.333,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-19,2023-05-03,56,7.2,100
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-19,2023-05-03,-18,46.429,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-19,2023-05-03,46,999.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-19,2023-05-03,-49,23.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-19,2023-05-03,,,
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-19,2023-05-03,-38,17.4,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-19,2023-05-03,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-19,2023-05-03,53,20.2,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-19,2023-05-03,-1,26.286,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-20,2023-05-04,-70,6.333,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-20,2023-05-04,-12,45.143,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-20,2023-05-04,21,999.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-20,2023-05-04,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-20,2023-05-04,46,999.0,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-20,2023-05-04,-2,26.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-20,2023-05-04,-49,23.4,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-20,2023-05-04,41,17.143,83
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-20,2023-05-04,144,61.25,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-20,2023-05-04,44,40.8,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-20,2023-05-04,1,26.286,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-20,2023-05-04,808,18.333,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-20,2023-05-04,,,
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-20,2023-05-04,536,35.8,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-20,2023-05-04,-21,20.571,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-20,2023-05-04,-45,55.333,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-20,2023-05-04,-7,11.714,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-20,2023-05-04,,,
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-20,2023-05-04,,,
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-20,2023-05-04,-21,33.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-20,2023-05-04,-79,52.0,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-20,2023-05-04,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-20,2023-05-04,-7,25.667,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-20,2023-05-04,25,29.571,83
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-20,2023-05-04,-27,32.857,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-20,2023-05-04,344,999.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-20,2023-05-04,-22,40.4,100
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-20,2023-05-04,3,22.714,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-20,2023-05-04,129,7.2,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-20,2023-05-04,239,26.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-20,2023-05-04,712,13.6,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-20,2023-05-04,,5.0,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-20,2023-05-04,94,13.6,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-20,2023-05-04,8,4.4,100
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-20,2023-05-04,-20,46.429,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-20,2023-05-04,-61,19.2,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-20,2023-05-04,-98,63.0,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-20,2023-05-04,,,
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-20,2023-05-04,,,
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-20,2023-05-04,54,17.4,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-20,2023-05-04,82,24.5,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-21,2023-05-05,-8,23.0,100
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-21,2023-05-05,-12,45.143,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-21,2023-05-05,-22,40.4,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-21,2023-05-05,-7,25.667,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-21,2023-05-05,808,18.333,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-21,2023-05-05,-17,34.0,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-21,2023-05-05,-7,11.714,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-21,2023-05-05,11,24.286,86
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-21,2023-05-05,239,26.0,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-21,2023-05-05,-24,30.143,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-21,2023-05-05,344,999.0,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-21,2023-05-05,94,13.6,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-21,2023-05-05,712,13.6,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-21,2023-05-05,54,17.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-21,2023-05-05,21,999.0,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-21,2023-05-05,-4,28.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-21,2023-05-05,44,40.8,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-21,2023-05-05,46,999.0,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-21,2023-05-05,41,17.143,83
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-21,2023-05-05,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-21,2023-05-05,82,24.5,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-21,2023-05-05,-49,23.4,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-21,2023-05-05,-70,6.333,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-21,2023-05-05,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-21,2023-05-05,-98,63.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-21,2023-05-05,8,4.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-21,2023-05-05,-61,19.2,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-21,2023-05-05,4,26.429,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-21,2023-05-05,0,45.143,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-21,2023-05-05,,5.0,100
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-21,2023-05-05,7,18.143,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-21,2023-05-05,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-21,2023-05-05,-45,55.333,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-21,2023-05-05,,,
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-21,2023-05-05,,,
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-21,2023-05-05,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-21,2023-05-05,-79,52.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-21,2023-05-05,144,61.25,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-21,2023-05-05,,,
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-21,2023-05-05,129,7.2,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-21,2023-05-05,536,35.8,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-22,2023-05-06,712,13.6,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-22,2023-05-06,-61,19.2,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-22,2023-05-06,129,7.2,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-22,2023-05-06,-11,34.0,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-22,2023-05-06,,,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-22,2023-05-06,0,45.143,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-22,2023-05-06,-98,63.0,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_post grit removal,138700,2023-05-06,2023-04-22,2023-05-06,,999.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-22,2023-05-06,54,17.4,100
