"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Matagorda ISD",2020-11-08,158904,"106",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mathis ISD",2020-11-08,205904,"1451",826,0,0,3,0,0,0,3,2,3,4,3,0,4,8
"Maud ISD",2020-11-08,19903,"473",408,0,1,3,0,0,2,2,1,2,8,6,0,4,13
"May ISD",2020-11-08,25905,"252",242,0,0,1,0,0,1,0,0,0,4,0,0,4,0
"Maypearl ISD",2020-11-08,70915,"1238",1157,0,0,0,1,0,1,0,2,1,9,3,0,12,3
"Mcallen ISD",2020-11-08,108906,"21599",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mccamey ISD",2020-11-08,231901,"516",460,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,2,1
"Mcdade ISD",2020-11-08,11905,"335",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mcgregor ISD",2020-11-08,161909,"1467",1044,1,0,7,3,0,0,11,3,2,11,7,0,0,23
"Mckinney ISD",2020-11-08,43907,"23271",15219,0,2,16,9,0,0,27,24,20,81,35,0,11,149
"Mclean ISD",2020-11-08,90903,"204",199,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Mcleod ISD",2020-11-08,34906,"407",381,NA,NA,NA,NA,NA,NA,NA,1,2,10,9,1,17,4
"Mcmullen County ISD",2020-11-08,162904,"268",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meadow ISD",2020-11-08,223902,"267",243,NA,NA,NA,NA,NA,NA,NA,0,1,5,1,0,4,3
"Meadowland Charter District",2020-11-08,130801,"72",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medina ISD",2020-11-08,10901,"276",267,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Medina Valley ISD",2020-11-08,163908,"6086",3464,2,3,2,2,0,9,0,4,5,9,5,0,23,0
"Melissa ISD",2020-11-08,43908,"4017",2968,NA,NA,NA,NA,NA,NA,NA,4,2,13,12,0,23,8
"Memphis ISD",2020-11-08,96904,"447",418,0,1,2,3,0,6,0,0,1,3,9,0,13,0
"Menard ISD",2020-11-08,164901,"271",259,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0
"Mercedes ISD",2020-11-08,108907,"4639",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meridian ISD",2020-11-08,18902,"406",386,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Meridian World School Llc",2020-11-08,246801,"1697",365,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"Merkel ISD",2020-11-08,221904,"1133",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mesquite ISD",2020-11-08,57914,"38349",20859,9,11,24,27,1,35,35,47,56,154,135,12,129,251
"Mexia ISD",2020-11-08,147903,"1838",1403,0,0,0,7,0,0,7,1,3,1,14,0,10,9
"Meyerpark Elementary",2020-11-08,101855,"258",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyersville ISD",2020-11-08,62906,"165",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami ISD",2020-11-08,197902,"184",179,0,0,0,1,0,0,1,0,1,0,1,0,1,1
"Midland Academy Charter School",2020-11-08,165802,"364",296,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Midland ISD",2020-11-08,165901,"25462",14275,5,8,57,39,0,1,108,27,34,170,160,0,21,370
"Midlothian ISD",2020-11-08,70908,"9802",7251,6,15,33,15,0,1,68,7,32,92,36,1,32,134
"Midway ISD",2020-11-08,39905,"132",131,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0
"Midway ISD",2020-11-08,161903,"8254",6311,4,1,20,7,0,0,32,13,11,77,18,0,24,95
"Milano ISD",2020-11-08,166903,"400",341,NA,NA,NA,NA,NA,NA,NA,0,1,3,8,0,7,5
"Mildred ISD",2020-11-08,175910,"753",704,0,0,1,0,0,0,1,1,0,5,1,0,3,4
"Miles ISD",2020-11-08,200902,"468",444,2,0,1,0,0,3,0,2,0,4,0,0,4,2
"Milford ISD",2020-11-08,70909,"237",197,0,0,2,1,0,1,2,0,0,2,1,0,1,2
"Miller Grove ISD",2020-11-08,112907,"311",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millsap ISD",2020-11-08,184904,"1204",1037,1,0,0,0,0,1,0,3,2,10,4,1,7,11
"Mineola ISD",2020-11-08,250903,"1589",1400,0,1,14,0,0,10,5,1,3,25,4,1,22,10
"Mineral Wells ISD",2020-11-08,182903,"3130",2241,0,0,3,1,0,1,3,2,6,51,20,2,19,58
"Mission Cisd",2020-11-08,108908,"15048",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monahans-Wickett-Pyote ISD",2020-11-08,238902,"2364",2142,1,2,5,2,0,9,1,1,5,14,18,5,20,13
"Montague ISD",2020-11-08,169908,"136",134,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Monte Alto ISD",2020-11-08,108915,"882",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montessori For All",2020-11-08,227826,"435",167,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
"Montgomery ISD",2020-11-08,170903,"8987",7721,0,1,2,0,0,0,3,4,2,21,0,0,2,25
"Moody ISD",2020-11-08,161910,"651",549,0,1,1,1,0,3,0,2,4,4,7,1,7,9
"Moran ISD",2020-11-08,209902,"122",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morgan ISD",2020-11-08,18903,"137",112,0,0,1,0,0,1,0,0,0,1,1,0,2,0
"Morgan Mill ISD",2020-11-08,72910,"128",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morton ISD",2020-11-08,40901,"354",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Motley County ISD",2020-11-08,173901,"168",166,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Moulton ISD",2020-11-08,143902,"284",274,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"Mount Calm ISD",2020-11-08,109910,"197",139,0,1,1,0,0,2,0,0,1,2,0,0,2,1
"Mount Enterprise ISD",2020-11-08,201907,"395",362,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Mount Pleasant ISD",2020-11-08,225902,"5316",4376,NA,NA,NA,NA,NA,NA,NA,5,3,32,25,0,26,39
"Mount Vernon ISD",2020-11-08,80901,"1523",1309,NA,NA,NA,NA,NA,NA,NA,7,5,38,14,18,21,25
"Muenster ISD",2020-11-08,49902,"523",489,NA,NA,NA,NA,NA,NA,NA,0,2,2,7,0,3,8
"Muleshoe ISD",2020-11-08,9901,"1346",1205,0,3,15,3,0,21,0,2,8,41,21,0,71,1
"Mullin ISD",2020-11-08,167902,"206",204,0,0,0,1,0,0,1,0,0,0,2,0,1,1
"Mumford ISD",2020-11-08,198906,"620",520,NA,NA,NA,NA,NA,NA,NA,2,0,4,1,0,1,6
"Munday Cisd",2020-11-08,138903,"366",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murchison ISD",2020-11-08,107908,"168",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches ISD",2020-11-08,174904,"5915",3255,0,0,0,2,1,1,0,0,3,13,26,1,18,23
"Natalia ISD",2020-11-08,163903,"1050",665,0,1,1,2,2,0,2,0,2,15,4,2,2,17
"Navarro ISD",2020-11-08,94903,"1978",1631,0,0,8,0,0,8,0,1,0,10,7,0,16,2
"Navasota ISD",2020-11-08,93904,"2881",2311,1,0,1,1,0,2,1,1,4,6,7,0,6,12
"Nazareth ISD",2020-11-08,35903,"249",245,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,2,2
"Neches ISD",2020-11-08,1906,"317",313,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,0,1,4
"Nederland ISD",2020-11-08,123905,"4978",3492,0,0,1,5,0,4,2,6,4,43,24,3,70,4
"Needville ISD",2020-11-08,79906,"3278",2474,NA,NA,NA,NA,NA,NA,NA,4,2,7,0,0,2,11
"New Boston ISD",2020-11-08,19905,"1188",948,NA,NA,NA,NA,NA,NA,NA,0,2,15,10,0,15,12
"New Braunfels ISD",2020-11-08,46901,"9247",5757,0,2,2,3,0,2,5,5,6,33,15,3,26,30
"New Caney ISD",2020-11-08,170908,"16059",9706,1,1,6,3,0,0,11,5,7,57,48,0,9,108
"New Deal ISD",2020-11-08,152902,"758",467,0,1,3,1,0,5,0,2,4,23,13,1,11,30
"New Diana ISD",2020-11-08,230906,"1196",1088,NA,NA,NA,NA,NA,NA,NA,2,3,21,8,0,11,23
"New Frontiers Public Schools Inc",2020-11-08,15805,"493",87,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"New Home ISD",2020-11-08,153905,"583",573,NA,NA,NA,NA,NA,NA,NA,0,1,2,4,1,3,3
"New Summerfield ISD",2020-11-08,37908,"537",496,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,0,1,3
"New Waverly ISD",2020-11-08,236901,"1035",754,NA,NA,NA,NA,NA,NA,NA,1,1,19,6,0,5,22
"Newcastle ISD",2020-11-08,252902,"212",208,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Newman International Academy Of Arlington",2020-11-08,220817,"3044",1385,1,0,2,0,0,3,0,3,2,9,8,0,20,2
"Newton ISD",2020-11-08,176902,"915",915,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Nixon-Smiley Cisd",2020-11-08,89903,"967",808,1,0,0,0,0,1,0,1,0,1,0,0,1,1
"Nocona ISD",2020-11-08,169902,"790",732,NA,NA,NA,NA,NA,NA,NA,0,0,13,10,0,2,21
"Nordheim ISD",2020-11-08,62902,"144",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Normangee ISD",2020-11-08,145906,"603",543,NA,NA,NA,NA,NA,NA,NA,2,2,8,8,0,11,9
"North East ISD",2020-11-08,15910,"60091",10618,NA,NA,NA,NA,NA,NA,NA,19,13,51,53,1,29,106
"North Hopkins ISD",2020-11-08,112906,"554",480,NA,NA,NA,NA,NA,NA,NA,0,2,11,8,0,1,20
"North Lamar ISD",2020-11-08,139911,"2353",1916,1,2,4,4,0,9,2,4,9,27,17,4,24,29
"North Texas Collegiate Academy",2020-11-08,61802,"631",526,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"North Zulch ISD",2020-11-08,154903,"297",252,NA,NA,NA,NA,NA,NA,NA,1,0,4,2,0,3,4
"Northside ISD",2020-11-08,15915,"103238",18216,13,7,15,17,1,44,7,34,19,77,117,10,173,64
"Northside ISD",2020-11-08,244905,"243",239,NA,NA,NA,NA,NA,NA,NA,1,0,2,2,0,5,0
"Northwest ISD",2020-11-08,61911,"25235",18726,6,4,18,0,0,0,28,21,21,102,1,0,5,140
"Nova Academy",2020-11-08,57809,"123",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nova Academy Southeast",2020-11-08,57827,"601",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nueces Canyon Cisd",2020-11-08,69902,"247",223,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Nursery ISD",2020-11-08,235904,"145",138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nyos Charter School",2020-11-08,227804,"1070",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O'donnell ISD",2020-11-08,153903,"298",287,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,3,0
"Oakwood ISD",2020-11-08,145907,"174",157,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Odem-Edroy ISD",2020-11-08,205905,"855",500,0,1,2,0,0,1,2,0,3,3,0,0,3,3
"Odyssey Academy Inc",2020-11-08,84802,"1273",634,0,0,0,1,0,1,0,0,0,1,4,2,3,0
"Oglesby ISD",2020-11-08,50904,"186",179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olfen ISD",2020-11-08,200906,"140",132,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"Olney ISD",2020-11-08,252903,"690",599,NA,NA,NA,NA,NA,NA,NA,1,0,18,10,1,8,20
"Olton ISD",2020-11-08,140905,"558",517,0,0,0,1,0,0,1,2,3,17,16,0,2,36
"Onalaska ISD",2020-11-08,187910,"1166",982,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,2,0
"Orange Grove ISD",2020-11-08,125903,"1715",1187,0,1,1,0,0,0,2,1,1,4,2,0,2,6
"Orangefield ISD",2020-11-08,181905,"1801",1616,0,0,0,3,0,3,0,0,0,12,18,1,5,24
"Ore City ISD",2020-11-08,230903,"917",815,0,1,0,2,0,0,3,1,4,5,9,0,6,13
"Orenda Charter School",2020-11-08,14804,"1819",886,0,0,4,2,1,5,0,0,1,4,3,1,7,0
"Overton ISD",2020-11-08,201908,"467",407,0,1,0,2,0,0,3,1,1,2,8,0,2,10
"Paducah ISD",2020-11-08,51901,"186",143,0,0,0,1,0,0,1,0,1,1,4,0,2,4
"Paint Creek ISD",2020-11-08,104907,"92",92,0,0,2,0,0,0,2,0,0,2,0,0,0,2
"Paint Rock ISD",2020-11-08,48903,"246",203,NA,NA,NA,NA,NA,NA,NA,1,0,4,4,2,3,4
"Palacios ISD",2020-11-08,158905,"1278",940,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,1,3
"Palestine ISD",2020-11-08,1907,"3384",2857,0,0,8,2,3,6,1,2,0,29,25,4,42,10
"Palmer ISD",2020-11-08,70910,"1283",1102,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,4
"Palo Pinto ISD",2020-11-08,182906,"84",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pampa ISD",2020-11-08,90904,"3420",2854,0,1,2,0,0,3,0,1,2,13,15,0,21,10
"Panhandle ISD",2020-11-08,33902,"681",676,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,0,5,1
"Panola Charter School",2020-11-08,183801,"180",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panther Creek Cisd",2020-11-08,42905,"157",127,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Paradise ISD",2020-11-08,249906,"1218",1168,0,0,1,2,0,1,2,0,2,1,4,0,3,4
"Paris ISD",2020-11-08,139909,"3768",2495,0,0,5,9,0,4,10,3,8,33,33,4,7,66
"Pasadena ISD",2020-11-08,101917,"50397",18653,5,1,9,31,0,0,46,28,8,63,128,2,19,206
"Patton Springs ISD",2020-11-08,63906,"93",89,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Pawnee ISD",2020-11-08,13902,"185",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearland ISD",2020-11-08,20908,"20991",10416,0,1,11,8,7,1,12,7,6,51,22,10,9,67
"Pearsall ISD",2020-11-08,82903,"2123",779,0,0,0,1,0,0,1,1,1,3,8,0,0,13
"Peaster ISD",2020-11-08,184908,"1387",1303,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,0,0,5
"Pecos-Barstow-Toyah ISD",2020-11-08,195901,"2688",1943,2,3,5,7,1,6,10,4,7,28,23,4,43,15
"Pegasus School Of Liberal Arts And Sciences",2020-11-08,57802,"503",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Penelope ISD",2020-11-08,109914,"217",196,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Perrin-Whitt Cisd",2020-11-08,119903,"322",308,0,0,4,1,0,2,3,0,0,4,1,0,2,3
"Perryton ISD",2020-11-08,179901,"1936",1760,0,1,4,3,0,1,7,5,2,52,32,0,20,71
"Petersburg ISD",2020-11-08,95904,"283",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Petrolia Cisd",2020-11-08,39903,"441",439,0,0,1,2,0,3,0,0,0,2,6,0,7,1
"Pettus ISD",2020-11-08,13903,"345",260,0,0,0,2,0,2,0,0,0,2,2,0,4,0
"Pewitt Cisd",2020-11-08,172905,"848",755,0,0,2,1,0,0,3,1,1,7,7,1,0,15
"Pflugerville ISD",2020-11-08,227904,"25295",6529,1,0,4,6,0,0,11,9,11,22,33,2,7,66
"Pharr-San Juan-Alamo ISD",2020-11-08,108909,"28212",86,0,0,13,13,5,5,16,2,1,23,70,13,36,47
"Pilot Point ISD",2020-11-08,61903,"1361",1042,1,0,3,0,0,0,4,2,0,19,4,0,4,21
"Pine Tree ISD",2020-11-08,92904,"4528",3751,1,1,0,0,0,1,1,4,5,29,23,0,52,9
"Pineywoods Community Academy",2020-11-08,3801,"988",653,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,1,2
"Pioneer Technology & Arts Academy",2020-11-08,57850,"1615",996,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Pittsburg ISD",2020-11-08,32902,"2395",2059,0,0,1,0,0,1,0,3,1,18,11,1,10,22
"Plains ISD",2020-11-08,251902,"435",409,5,0,2,1,3,3,2,6,0,5,3,3,3,8
"Plainview ISD",2020-11-08,95905,"4834",4125,2,3,19,11,0,35,0,12,19,83,71,11,163,11
"Plano ISD",2020-11-08,43910,"50066",15174,12,15,16,23,0,23,43,70,54,124,105,0,163,190
"Pleasant Grove ISD",2020-11-08,19912,"2246",1945,0,0,2,1,0,2,1,1,7,33,17,0,36,22
"Pleasanton ISD",2020-11-08,7905,"3419",2211,0,0,2,1,0,3,0,1,1,3,6,0,8,3
"Plemons-Stinnett-Phillips Cisd",2020-11-08,117904,"673",637,0,0,2,3,0,5,0,0,2,15,12,0,25,4
"Point Isabel ISD",2020-11-08,31909,"2064",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ponder ISD",2020-11-08,61906,"1585",1283,0,0,2,0,0,2,0,1,2,4,0,0,5,2
"Poolville ISD",2020-11-08,184901,"540",540,1,1,2,3,0,6,1,2,1,2,4,0,8,1
"Por Vida Academy",2020-11-08,15801,"134",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Aransas ISD",2020-11-08,178908,"506",371,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Port Arthur ISD",2020-11-08,123907,"7824",983,0,0,3,6,0,9,0,3,0,10,19,2,30,0
"Port Neches-Groves ISD",2020-11-08,123908,"4941",4941,0,0,0,2,0,0,2,0,4,17,13,0,16,18
"Positive Solutions Charter School",2020-11-08,15814,"104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Post ISD",2020-11-08,85902,"794",764,1,0,3,1,0,5,0,1,1,17,10,0,28,1
"Poteet ISD",2020-11-08,7906,"1590",570,NA,NA,NA,NA,NA,NA,NA,1,0,5,1,0,7,0
"Poth ISD",2020-11-08,247904,"841",779,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,2,1
"Pottsboro ISD",2020-11-08,91913,"1413",1225,0,1,2,4,2,2,3,0,4,16,11,3,19,9
"Prairie Lea ISD",2020-11-08,28906,"179",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prairie Valley ISD",2020-11-08,169909,"157",139,0,0,1,0,0,0,1,0,0,2,0,0,0,2
"Prairiland ISD",2020-11-08,139912,"1050",971,NA,NA,NA,NA,NA,NA,NA,1,2,11,5,2,7,10
"Premier High Schools",2020-11-08,72801,"6363",480,0,0,6,6,3,4,5,0,0,31,27,12,24,22
"Premont ISD",2020-11-08,125905,"690",480,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Presidio ISD",2020-11-08,189902,"1061",437,NA,NA,NA,NA,NA,NA,NA,2,2,5,7,5,11,0
"Priddy ISD",2020-11-08,167904,"111",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Princeton ISD",2020-11-08,43911,"5774",3980,1,3,3,1,0,4,4,9,14,42,21,9,39,38
"Pringle-Morse Cisd",2020-11-08,98903,"110",104,1,1,0,1,0,3,0,1,1,0,3,0,5,0
"Priority Charter Schools",2020-11-08,14803,"784",527,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,4,0
"Progreso ISD",2020-11-08,108910,"1480",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Promesa Academy Charter School",2020-11-08,15839,"198",63,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
"Promesa Public Schools",2020-11-08,227824,"921",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Promise Community School",2020-11-08,101853,"1306",443,0,0,0,2,0,2,0,1,0,0,3,0,4,0
"Prosper ISD",2020-11-08,43912,"19012",12578,6,12,26,13,0,17,40,29,41,123,66,0,41,218
"Quanah ISD",2020-11-08,99903,"528",522,NA,NA,NA,NA,NA,NA,NA,3,6,10,31,1,21,28
"Queen City ISD",2020-11-08,34907,"952",874,0,0,4,3,0,4,3,1,0,34,30,2,18,45
"Quinlan ISD",2020-11-08,116908,"2447",1508,0,2,0,2,0,4,0,2,3,4,13,0,20,2
"Quitman ISD",2020-11-08,250904,"1157",1001,0,1,4,0,0,5,0,1,6,9,7,3,13,7
"Rains ISD",2020-11-08,190903,"NR",NA,0,0,3,0,0,3,0,3,0,8,9,1,15,4
"Ralls ISD",2020-11-08,54903,"457",425,0,0,0,1,0,0,1,0,0,4,7,1,1,9
"Ramirez Csd",2020-11-08,66005,"44",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ranch Academy",2020-11-08,234801,"52",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Randolph Field ISD",2020-11-08,15906,"1420",953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ranger ISD",2020-11-08,67907,"362",315,0,0,1,0,0,1,0,0,0,7,9,2,13,1
"Rankin ISD",2020-11-08,231902,"295",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rapoport Academy Public School",2020-11-08,161802,"827",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raul Yzaguirre Schools For Success",2020-11-08,101806,"1328",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raven School",2020-11-08,236801,"38",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymondville ISD",2020-11-08,245903,"2085",465,NA,NA,NA,NA,NA,NA,NA,2,1,3,22,1,2,25
"Reagan County ISD",2020-11-08,192901,"856",713,1,1,4,2,0,0,8,2,1,9,7,0,1,18
"Red Lick ISD",2020-11-08,19911,"517",483,3,0,1,1,0,0,5,12,7,1,7,0,4,23
"Red Oak ISD",2020-11-08,70911,"5962",3536,4,4,1,4,0,6,7,10,12,51,36,24,41,44
"Redwater ISD",2020-11-08,19906,"NR",NA,NA,NA,NA,NA,NA,NA,NA,0,1,8,7,0,9,7
"Refugio ISD",2020-11-08,196903,"1259",588,0,0,1,1,0,2,0,0,0,1,2,0,3,0
"Reve Preparatory Charter School",2020-11-08,101876,"118",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricardo ISD",2020-11-08,137902,"608",250,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,0,5,0
"Rice Cisd",2020-11-08,45903,"1235",833,0,0,0,3,0,0,3,1,2,1,4,0,1,7
"Rice ISD",2020-11-08,175911,"965",687,0,1,1,3,0,0,5,3,3,7,3,0,4,12
"Richard Milburn Alter High School (Killeen)",2020-11-08,14801,"1924",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richards ISD",2020-11-08,93905,"177",136,0,0,0,1,0,0,1,0,0,0,2,0,0,2
"Richardson ISD",2020-11-08,57916,"37581",20603,9,3,25,17,0,0,54,54,45,112,98,0,1,308
"Richland Collegiate High School",2020-11-08,57840,"500",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richland Springs ISD",2020-11-08,206902,"109",108,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Riesel ISD",2020-11-08,161912,"644",577,0,0,4,2,0,3,3,1,1,12,5,2,9,8
"Rio Grande City Cisd",2020-11-08,214901,"10014",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rio Hondo ISD",2020-11-08,31911,"2127",404,0,0,0,1,0,1,0,1,0,1,5,2,5,0
"Rio Vista ISD",2020-11-08,126907,"775",705,NA,NA,NA,NA,NA,NA,NA,0,1,2,4,0,6,1
"Rise Academy",2020-11-08,152802,"276",276,NA,NA,NA,NA,NA,NA,NA,1,0,1,2,0,3,1
"Rising Star ISD",2020-11-08,67908,"191",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"River Road ISD",2020-11-08,188902,"1297",1127,1,2,6,4,0,4,9,4,5,30,16,0,15,40
"Rivercrest ISD",2020-11-08,194903,"683",552,0,0,2,0,0,2,0,0,0,8,1,0,2,7
"Riviera ISD",2020-11-08,137903,"412",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lee ISD",2020-11-08,41902,"256",247,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,6,2
"Robinson ISD",2020-11-08,161922,"2413",2052,2,2,4,2,0,5,5,8,8,31,26,0,12,61
"Robstown ISD",2020-11-08,178909,"2565",1121,1,1,1,1,0,0,4,10,3,2,8,1,11,11
"Roby Cisd",2020-11-08,76903,"311",298,NA,NA,NA,NA,NA,NA,NA,0,0,3,2,0,5,0
"Rochelle ISD",2020-11-08,160904,"199",187,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Rockdale ISD",2020-11-08,166904,"1442",1305,0,0,3,1,0,4,0,1,0,18,6,0,22,3
"Rocksprings ISD",2020-11-08,69901,"270",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockwall ISD",2020-11-08,199901,"16919",10457,9,4,23,11,0,35,12,21,25,94,62,0,124,78
"Rogers ISD",2020-11-08,14907,"883",823,0,1,9,2,0,0,12,0,3,22,4,0,6,23
"Roma ISD",2020-11-08,214903,"6069",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
