"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Walnut Springs ISD",2020-11-22,18905,"170",169,NA,NA,170,169,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Walnut Springs ISD Total",2020-11-22,18905,"170",169,NA,NA,170,169,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Iredell ISD",2020-11-22,18906,"144",141,NA,NA,144,141,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Iredell ISD Total",2020-11-22,18906,"144",141,NA,NA,144,141,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Kopperl ISD",2020-11-22,18907,"187",156,NA,NA,187,156,NA,NA,NA,NA,NA,9,6,0,1,14
"Kopperl ISD Total",2020-11-22,18907,"187",156,NA,NA,187,156,NA,NA,NA,NA,NA,9,6,0,1,14
"Cranfills Gap ISD",2020-11-22,18908,"129",129,NA,NA,129,129,NA,NA,NA,NA,NA,11,3,4,1,9
"Cranfills Gap ISD Total",2020-11-22,18908,"129",129,NA,NA,129,129,NA,NA,NA,NA,NA,11,3,4,1,9
"Dekalb ISD",2020-11-22,19901,"755",732,NA,NA,289,280,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Dekalb ISD",2020-11-22,19901,"755",732,NA,NA,227,223,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Dekalb ISD",2020-11-22,19901,"755",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2
"Dekalb ISD",2020-11-22,19901,"755",732,NA,NA,239,229,NA,0,NA,NA,NA,13,9,1,4,17
"Dekalb ISD Total",2020-11-22,19901,"755",732,NA,NA,755,732,NA,1,NA,NA,NA,NA,15,NA,NA,NA
"Hooks ISD",2020-11-22,19902,"846",810,NA,NA,281,275,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Hooks ISD",2020-11-22,19902,"846",810,NA,NA,259,247,NA,NA,NA,NA,NA,5,3,0,6,2
"Hooks ISD",2020-11-22,19902,"846",810,NA,NA,306,288,NA,NA,NA,NA,NA,7,2,0,2,7
"Hooks ISD Total",2020-11-22,19902,"846",810,NA,NA,846,810,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Maud ISD",2020-11-22,19903,"468",429,NA,NA,468,429,NA,NA,NA,NA,NA,12,7,0,4,15
"Maud ISD Total",2020-11-22,19903,"468",429,NA,NA,468,429,NA,NA,NA,NA,NA,12,7,0,4,15
"New Boston ISD",2020-11-22,19905,"1173",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Boston ISD",2020-11-22,19905,"1173",1070,NA,NA,272,250,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"New Boston ISD",2020-11-22,19905,"1173",1070,NA,NA,573,513,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"New Boston ISD",2020-11-22,19905,"1173",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,2
"New Boston ISD",2020-11-22,19905,"1173",1070,NA,NA,328,307,NA,NA,NA,NA,NA,14,2,0,8,8
"New Boston ISD Total",2020-11-22,19905,"1173",1070,NA,NA,1173,1070,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"Redwater ISD",2020-11-22,19906,"1174",1106,NA,NA,197,187,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Redwater ISD",2020-11-22,19906,"1174",1106,NA,NA,347,324,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Redwater ISD",2020-11-22,19906,"1174",1106,NA,NA,261,251,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Redwater ISD",2020-11-22,19906,"1174",1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,0
"Redwater ISD",2020-11-22,19906,"1174",1106,NA,NA,369,344,NA,NA,NA,NA,NA,14,5,0,8,11
"Redwater ISD Total",2020-11-22,19906,"1174",1106,NA,NA,1174,1106,NA,NA,NA,NA,NA,18,10,0,13,15
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,910,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,56,31,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,362,308,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,388,301,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,231,173,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,336,296,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,292,264,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,335,238,0,1,0,0,1,NA,3,NA,NA,NA
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,379,286,NA,NA,NA,NA,NA,0,5,0,0,5
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,0,1,12
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,550,456,NA,NA,NA,NA,NA,8,11,0,1,18
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,628,512,0,1,0,0,1,17,12,0,0,29
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,1426,1153,NA,0,NA,NA,NA,34,20,0,2,52
"Texarkana ISD",2020-11-22,19907,"7663",5368,NA,NA,1770,1350,NA,0,NA,NA,NA,40,20,0,3,57
"Texarkana ISD Total",2020-11-22,19907,"7663",5368,NA,NA,7663,5368,NA,2,NA,NA,NA,121,103,1,8,215
"Liberty-Eylau ISD",2020-11-22,19908,"2284",1665,NA,NA,347,256,NA,NA,NA,NA,NA,0,5,1,0,4
"Liberty-Eylau ISD",2020-11-22,19908,"2284",1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,5
"Liberty-Eylau ISD",2020-11-22,19908,"2284",1665,NA,NA,641,458,NA,0,NA,NA,NA,9,7,1,2,13
"Liberty-Eylau ISD",2020-11-22,19908,"2284",1665,NA,NA,643,467,NA,0,NA,NA,NA,9,8,0,3,14
"Liberty-Eylau ISD",2020-11-22,19908,"2284",1665,NA,NA,653,484,NA,NA,NA,NA,NA,15,13,0,5,23
"Liberty-Eylau ISD Total",2020-11-22,19908,"2284",1665,NA,NA,2284,1665,NA,0,NA,NA,NA,33,38,2,10,59
"Simms ISD",2020-11-22,19909,"483",472,NA,NA,117,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Simms ISD",2020-11-22,19909,"483",472,NA,NA,161,161,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Simms ISD",2020-11-22,19909,"483",472,NA,NA,205,199,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Simms ISD",2020-11-22,19909,"483",472,NA,NA,NA,NA,0,2,0,2,0,1,3,0,2,2
"Simms ISD Total",2020-11-22,19909,"483",472,NA,NA,483,472,NA,2,NA,NA,NA,NA,7,NA,NA,NA
"Malta ISD",2020-11-22,19910,"219",218,NA,NA,219,218,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Malta ISD Total",2020-11-22,19910,"219",218,NA,NA,219,218,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Red Lick ISD",2020-11-22,19911,"517",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
"Red Lick ISD",2020-11-22,19911,"517",393,NA,NA,203,182,0,1,0,0,1,7,4,0,2,9
"Red Lick ISD",2020-11-22,19911,"517",393,NA,NA,314,211,NA,NA,NA,NA,NA,13,4,0,2,15
"Red Lick ISD Total",2020-11-22,19911,"517",393,NA,NA,517,393,0,1,0,0,1,21,8,0,5,24
"Pleasant Grove ISD",2020-11-22,19912,"2230",1928,NA,NA,523,467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pleasant Grove ISD",2020-11-22,19912,"2230",1928,NA,NA,429,383,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Pleasant Grove ISD",2020-11-22,19912,"2230",1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,2
"Pleasant Grove ISD",2020-11-22,19912,"2230",1928,NA,NA,541,443,NA,NA,NA,NA,NA,13,6,0,15,4
"Pleasant Grove ISD",2020-11-22,19912,"2230",1928,NA,NA,737,635,NA,NA,NA,NA,NA,32,6,0,19,19
"Pleasant Grove ISD Total",2020-11-22,19912,"2230",1928,NA,NA,2230,1928,NA,NA,NA,NA,NA,49,17,0,40,26
"Hubbard ISD",2020-11-22,19913,"77",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard ISD",2020-11-22,19913,"77",76,NA,NA,77,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard ISD Total",2020-11-22,19913,"77",76,NA,NA,77,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leary ISD",2020-11-22,19914,"102",92,NA,NA,102,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leary ISD Total",2020-11-22,19914,"102",92,NA,NA,102,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,111,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,691,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,633,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,2563,1497,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,1058,483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,408,332,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,584,469,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,676,568,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,707,432,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,676,420,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,607,361,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,1048,533,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,823,578,NA,0,NA,NA,NA,NA,5,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,483,424,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,569,421,NA,2,NA,NA,NA,NA,6,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,685,443,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,1050,640,0,1,0,1,0,NA,2,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,634,510,0,1,0,1,0,NA,2,NA,NA,NA
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,863,303,NA,NA,NA,NA,NA,0,1,0,1,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,644,550,NA,NA,NA,NA,NA,0,4,0,4,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,796,429,NA,NA,NA,NA,NA,0,1,0,1,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,564,434,0,1,0,1,0,0,2,0,2,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,722,374,0,1,0,1,0,0,3,0,3,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,841,373,0,1,0,1,0,0,2,0,2,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,4,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,772,472,NA,NA,NA,NA,NA,5,0,0,5,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,730,438,NA,NA,NA,NA,NA,5,0,0,5,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,811,670,NA,0,NA,NA,NA,5,1,0,6,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,817,559,NA,NA,NA,NA,NA,7,2,0,9,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,2532,1119,NA,0,NA,NA,NA,15,1,0,16,0
"Alvin ISD",2020-11-22,20901,"26997",17048,NA,NA,2899,2039,NA,1,NA,NA,NA,39,11,0,50,0
"Alvin ISD Total",2020-11-22,20901,"26997",17048,NA,NA,26997,17048,15,9,0,24,0,113,53,0,166,0
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,448,363,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,346,262,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,370,319,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,482,393,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,445,378,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,11,11,NA,NA,NA,NA,NA,0,2,1,1,0
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,1,0
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,1122,873,NA,NA,NA,NA,NA,5,9,2,12,0
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,1995,1357,NA,NA,NA,NA,NA,13,5,4,14,0
"Angleton ISD",2020-11-22,20902,"6853",5167,NA,NA,1601,1178,NA,NA,NA,NA,NA,13,1,7,7,0
"Angleton ISD Total",2020-11-22,20902,"6853",5167,NA,NA,6853,5167,NA,NA,NA,NA,NA,42,25,17,50,0
"Danbury ISD",2020-11-22,20904,"756",701,NA,NA,269,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD",2020-11-22,20904,"756",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD",2020-11-22,20904,"756",701,NA,NA,194,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD",2020-11-22,20904,"756",701,NA,NA,293,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD Total",2020-11-22,20904,"756",701,NA,NA,756,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,117,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,567,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,131,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,644,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,361,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,833,604,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,461,331,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,844,650,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,265,234,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,384,313,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,582,483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,518,390,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,459,347,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,475,383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,857,695,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,43,36,NA,NA,NA,NA,NA,0,1,0,1,0
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,9,0
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,943,712,NA,NA,NA,NA,NA,8,0,1,7,0
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,515,463,NA,NA,NA,NA,NA,10,0,0,10,0
"Brazosport ISD",2020-11-22,20905,"11471",8732,NA,NA,2472,1557,NA,NA,NA,NA,NA,20,1,1,20,0
"Brazosport ISD Total",2020-11-22,20905,"11471",8732,NA,NA,11471,8732,NA,NA,NA,NA,NA,64,16,2,77,1
"Sweeny ISD",2020-11-22,20906,"1018",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweeny ISD",2020-11-22,20906,"1018",727,NA,NA,562,342,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Sweeny ISD",2020-11-22,20906,"1018",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
"Sweeny ISD",2020-11-22,20906,"1018",727,NA,NA,456,385,NA,NA,NA,NA,NA,7,1,0,2,6
"Sweeny ISD Total",2020-11-22,20906,"1018",727,NA,NA,1018,727,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Columbia-Brazoria ISD",2020-11-22,20907,"2874",2211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Columbia-Brazoria ISD",2020-11-22,20907,"2874",2211,NA,NA,469,366,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Columbia-Brazoria ISD",2020-11-22,20907,"2874",2211,NA,NA,259,221,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Columbia-Brazoria ISD",2020-11-22,20907,"2874",2211,NA,NA,853,553,0,2,0,2,0,5,2,0,7,0
"Columbia-Brazoria ISD",2020-11-22,20907,"2874",2211,NA,NA,516,379,NA,NA,NA,NA,NA,6,1,0,7,0
"Columbia-Brazoria ISD",2020-11-22,20907,"2874",2211,NA,NA,777,692,NA,0,NA,NA,NA,6,0,2,4,0
"Columbia-Brazoria ISD Total",2020-11-22,20907,"2874",2211,NA,NA,2874,2211,NA,2,NA,NA,NA,20,4,2,22,0
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,894,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,573,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,868,506,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,586,481,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,744,330,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,646,294,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,617,431,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,684,317,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,886,429,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,697,387,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,NA,NA,0,1,0,0,1,NA,1,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,795,398,0,1,0,0,1,NA,5,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,653,460,0,1,0,0,1,NA,1,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,936,425,0,1,0,0,1,NA,1,NA,NA,NA
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,658,246,NA,NA,NA,NA,NA,0,1,0,0,1
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,631,248,0,1,0,0,1,0,3,0,0,3
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,855,551,0,1,0,0,1,0,1,0,0,1
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,772,458,0,1,0,0,1,0,1,0,0,1
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,2,1
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,875,442,NA,1,NA,NA,NA,6,2,0,1,7
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,817,359,NA,0,NA,NA,NA,6,0,0,2,4
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,2568,1085,0,1,0,1,0,6,2,1,1,6
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,1191,489,5,0,0,0,5,10,1,0,0,11
"Pearland ISD",2020-11-22,20908,"21083",10902,NA,NA,3134,1819,NA,1,NA,NA,NA,40,5,11,3,31
"Pearland ISD Total",2020-11-22,20908,"21083",10902,NA,NA,21083,10902,18,10,1,6,21,98,32,13,17,100
"Damon ISD",2020-11-22,20910,"109",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Damon ISD",2020-11-22,20910,"109",95,NA,NA,109,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Damon ISD Total",2020-11-22,20910,"109",95,NA,NA,109,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazos School For Inquiry & Creativity",2020-11-22,21803,"326",326,NA,NA,178,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazos School For Inquiry & Creativity",2020-11-22,21803,"326",326,NA,NA,148,148,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Brazos School For Inquiry & Creativity Total",2020-11-22,21803,"326",326,NA,NA,326,326,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Arrow Academy",2020-11-22,21805,"686",438,NA,NA,288,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrow Academy",2020-11-22,21805,"686",438,NA,NA,202,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrow Academy",2020-11-22,21805,"686",438,NA,NA,89,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrow Academy",2020-11-22,21805,"686",438,NA,NA,107,96,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Arrow Academy Total",2020-11-22,21805,"686",438,NA,NA,686,438,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,798,639,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,579,445,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,437,352,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,517,464,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,601,483,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,470,391,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,715,584,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,579,450,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,764,646,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,583,487,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,76,64,NA,NA,NA,NA,NA,0,1,0,0,1
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,471,414,NA,NA,NA,NA,NA,0,3,0,0,3
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,0,8
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,595,480,NA,NA,NA,NA,NA,6,2,0,0,8
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,642,519,NA,NA,NA,NA,NA,7,5,0,0,12
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,666,515,NA,NA,NA,NA,NA,9,5,0,0,14
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,690,561,NA,NA,NA,NA,NA,9,3,0,0,12
"College Station ISD",2020-11-22,21901,"13669",11041,NA,NA,517,445,NA,NA,NA,NA,NA,10,5,0,0,15
