"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Hardin ISD",2020-10-25,146904,"1288",1000,NA,NA,NA,NA,NA,NA,NA,1,1,1,6,1,8,0
"Hardin-Jefferson ISD",2020-10-25,100905,"2462",1974,0,0,2,0,0,1,1,0,0,20,3,5,10,8
"Harlandale ISD",2020-10-25,15904,"12437",1756,0,1,1,3,2,3,0,0,2,12,12,3,22,1
"Harleton ISD",2020-10-25,102905,"711",674,NA,NA,NA,NA,NA,NA,NA,1,0,3,0,0,3,1
"Harlingen Cisd",2020-10-25,31903,"17806",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harmony ISD",2020-10-25,230905,"1056",944,1,0,1,1,0,3,0,2,0,2,4,0,8,0
"Harmony School Of Excellence",2020-10-25,101858,"6027",434,0,1,0,1,0,2,0,2,1,2,2,2,5,0
"Harmony School Of Science - Houston",2020-10-25,101862,"3987",326,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0
"Harmony Science Acad (El Paso)",2020-10-25,71806,"4150",657,1,0,1,7,0,9,0,3,6,7,24,4,36,0
"Harmony Science Acad (San Antonio)",2020-10-25,15828,"4442",342,NA,NA,NA,NA,NA,NA,NA,1,2,7,5,1,14,0
"Harmony Science Acad (Waco)",2020-10-25,161807,"10097",1635,0,0,1,3,0,4,0,3,4,7,8,2,20,0
"Harmony Science Academy",2020-10-25,101846,"3692",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harmony Science Academy (Austin)",2020-10-25,227816,"4532",288,0,0,0,1,0,1,0,1,0,1,3,0,5,0
"Harper ISD",2020-10-25,86902,"545",514,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1
"Harris County Dept Of Ed",2020-10-25,101000,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harrold ISD",2020-10-25,244901,"103",103,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Hart ISD",2020-10-25,35902,"201",185,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,2,0
"Hartley ISD",2020-10-25,103902,"228",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harts Bluff ISD",2020-10-25,225907,"694",612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haskell Cisd",2020-10-25,104901,"548",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hawkins ISD",2020-10-25,250902,"658",576,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Hawley ISD",2020-10-25,127904,"765",729,0,0,0,1,0,1,0,0,1,3,7,2,4,5
"Hays Cisd",2020-10-25,105906,"20200",9304,0,2,6,0,0,3,5,0,4,13,7,0,14,10
"Hearne ISD",2020-10-25,198905,"696",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hedley ISD",2020-10-25,65902,"115",111,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,2
"Hemphill ISD",2020-10-25,202903,"866",786,0,1,5,2,0,0,8,0,2,10,5,0,3,14
"Hempstead ISD",2020-10-25,237902,"1500",836,1,0,1,0,0,2,0,1,0,11,13,2,14,9
"Henderson ISD",2020-10-25,201902,"3299",2629,1,1,2,2,0,3,3,7,5,75,35,8,21,93
"Henrietta ISD",2020-10-25,39902,"921",780,0,1,0,0,0,0,1,0,4,7,2,1,1,11
"Henry Ford Academy Alameda School For Art + Design",2020-10-25,15833,"102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hereford ISD",2020-10-25,59901,"3876",3315,3,2,7,7,0,19,0,11,5,32,47,0,95,0
"Heritage Academy",2020-10-25,15815,"614",128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hermleigh ISD",2020-10-25,208901,"261",235,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,2
"Hico ISD",2020-10-25,97903,"558",497,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,0,4,0
"Hidalgo ISD",2020-10-25,108905,"3098",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"High Island ISD",2020-10-25,84903,"185",149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"High Point Academy",2020-10-25,220819,"1607",1079,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,1,2
"Highland ISD",2020-10-25,177905,"218",218,NA,NA,NA,NA,NA,NA,NA,0,0,8,2,0,4,6
"Highland Park ISD",2020-10-25,57911,"6622",4996,0,1,3,1,0,5,0,5,5,50,7,4,59,4
"Highland Park ISD",2020-10-25,188903,"855",768,0,1,0,2,0,0,3,3,1,6,5,0,10,5
"Hillsboro ISD",2020-10-25,109904,"1884",1474,0,1,2,1,0,4,0,6,5,8,8,1,23,3
"Hitchcock ISD",2020-10-25,84908,"1610",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Holland ISD",2020-10-25,14905,"650",607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Holliday ISD",2020-10-25,5902,"1044",994,0,0,1,0,0,0,1,1,2,6,4,0,3,10
"Hondo ISD",2020-10-25,163904,"1811",1015,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Honey Grove ISD",2020-10-25,74907,"614",534,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Hooks ISD",2020-10-25,19902,"870",764,0,1,1,1,0,3,0,2,1,6,6,0,8,7
"Horizon Montessori Public Schools",2020-10-25,108802,"1249",100,0,1,0,0,0,0,1,1,1,0,2,0,2,2
"Houston Classical Charter School",2020-10-25,101878,"54",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Houston Gateway Academy Inc",2020-10-25,101828,"2127",882,1,0,0,0,0,1,0,4,0,1,4,0,8,1
"Houston Heights High School",2020-10-25,101821,"172",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Houston ISD",2020-10-25,101912,"195117",51,4,1,3,4,0,0,12,5,1,7,69,0,3,79
"Howe ISD",2020-10-25,91905,"1267",1125,0,0,2,1,0,2,1,0,0,3,4,0,5,2
"Hubbard ISD",2020-10-25,19913,"78",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard ISD",2020-10-25,109905,"413",389,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Huckabay ISD",2020-10-25,72908,"283",273,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Hudson ISD",2020-10-25,3902,"2793",2309,0,1,10,1,0,12,0,4,4,19,5,0,24,8
"Huffman ISD",2020-10-25,101925,"3433",2550,0,0,3,1,0,1,3,3,1,11,3,0,5,13
"Hughes Springs ISD",2020-10-25,34903,"1118",1083,0,0,0,1,0,1,0,1,0,5,6,2,8,2
"Hull-Daisetta ISD",2020-10-25,146905,"440",381,NA,NA,NA,NA,NA,NA,NA,0,0,3,2,3,0,2
"Humble ISD",2020-10-25,101913,"45405",28547,5,3,17,8,0,31,2,20,19,134,67,0,194,46
"Hunt ISD",2020-10-25,133902,"199",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntington ISD",2020-10-25,3904,"1571",1420,0,0,1,0,0,1,0,0,1,3,2,0,6,0
"Huntsville ISD",2020-10-25,236902,"8997",3574,0,0,0,4,1,3,0,3,3,22,33,6,33,22
"Hurst-Euless-Bedford ISD",2020-10-25,220916,"22860",9483,6,5,11,6,0,0,28,16,16,48,39,1,3,115
"Hutto ISD",2020-10-25,246906,"5970",3755,0,0,0,1,0,1,0,0,0,0,7,0,7,0
"Idalou ISD",2020-10-25,152910,"962",935,NA,NA,NA,NA,NA,NA,NA,2,0,5,4,0,7,4
"Idea Public Schools",2020-10-25,108807,"62479",9133,8,2,2,10,0,0,22,31,6,6,61,0,0,104
"Imagine International Academy Of North Texas",2020-10-25,43801,"1440",383,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3,1
"Industrial ISD",2020-10-25,120905,"1208",1165,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,2
"Ingleside ISD",2020-10-25,205903,"2046",1138,0,0,1,0,0,1,0,0,2,5,2,0,5,4
"Ingram ISD",2020-10-25,133904,"1111",1071,NA,NA,NA,NA,NA,NA,NA,0,0,5,5,0,1,9
"Inspire Academies",2020-10-25,15808,"577",359,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Inspired Vision Academy",2020-10-25,57830,"1218",474,0,0,3,2,1,3,1,1,2,7,5,2,11,2
"International Leadership Of Texas (Iltexas)",2020-10-25,57848,"20793",5633,4,3,2,8,0,17,0,9,11,11,42,9,50,14
"Iola ISD",2020-10-25,93903,"535",497,NA,NA,NA,NA,NA,NA,NA,0,1,9,0,1,4,5
"Iowa Park Cisd",2020-10-25,243903,"1919",1691,0,0,0,1,0,0,1,3,6,18,6,0,18,15
"Ira ISD",2020-10-25,208903,"285",271,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Iraan-Sheffield ISD",2020-10-25,186903,"324",287,0,0,1,0,0,1,0,0,0,1,1,0,2,0
"Iredell ISD",2020-10-25,18906,"148",137,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Irion County ISD",2020-10-25,118902,"296",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Irving ISD",2020-10-25,57912,"32433",12315,7,1,7,8,0,0,23,24,6,46,55,6,69,56
"Italy ISD",2020-10-25,70907,"591",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Itasca ISD",2020-10-25,109907,"628",497,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,0,1,5
"Jacksboro ISD",2020-10-25,119902,"1069",1025,0,0,0,1,0,1,0,0,0,8,2,0,10,0
"Jacksonville ISD",2020-10-25,37904,"4749",3910,0,2,9,6,0,10,7,11,10,50,40,3,57,51
"Jarrell ISD",2020-10-25,246907,"2293",917,0,2,0,0,0,2,0,0,3,4,0,0,5,2
"Jasper ISD",2020-10-25,121904,"2205",1715,0,0,2,0,0,2,0,0,1,4,7,1,9,2
"Jayton-Girard ISD",2020-10-25,132902,"177",172,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,4,0
"Jean Massieu Academy",2020-10-25,57819,"197",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson ISD",2020-10-25,155901,"1233",832,NA,NA,NA,NA,NA,NA,NA,2,0,5,0,4,3,0
"Jim Hogg County ISD",2020-10-25,124901,"1133",160,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,0,0,5
"Jim Ned Cisd",2020-10-25,221911,"1411",1374,NA,NA,NA,NA,NA,NA,NA,0,0,6,7,0,0,13
"Joaquin ISD",2020-10-25,210902,"644",569,NA,NA,NA,NA,NA,NA,NA,0,0,6,9,4,6,5
"Johnson City ISD",2020-10-25,16901,"820",587,0,0,1,0,0,0,1,0,3,4,1,0,0,8
"Jonesboro ISD",2020-10-25,50909,"316",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joshua ISD",2020-10-25,126905,"5458",3820,0,1,0,1,0,0,2,2,5,13,13,0,0,33
"Jourdanton ISD",2020-10-25,7902,"1554",1238,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,0,6,1
"Jubilee Academies",2020-10-25,15822,"6308",2279,1,0,0,1,2,0,0,3,0,1,10,5,9,0
"Judson ISD",2020-10-25,15916,"23282",7698,1,0,1,2,0,4,0,5,1,7,9,0,22,0
"Junction ISD",2020-10-25,134901,"601",552,NA,NA,NA,NA,NA,NA,NA,0,0,5,2,0,3,4
"Karnack ISD",2020-10-25,102901,"144",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karnes City ISD",2020-10-25,128901,"984",759,0,0,0,2,0,0,2,0,0,0,10,0,1,9
"Katherine Anne Porter School",2020-10-25,105801,"105",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy ISD",2020-10-25,101914,"83655",44457,10,9,54,15,0,0,88,25,28,164,87,0,0,304
"Kaufman ISD",2020-10-25,129903,"4005",3084,0,0,2,0,0,2,0,3,3,11,11,0,26,2
"Keene ISD",2020-10-25,126906,"1075",876,0,1,0,1,0,0,2,1,1,0,8,1,3,6
"Keller ISD",2020-10-25,220907,"32167",18754,5,1,32,15,0,1,52,21,23,131,72,0,4,243
"Kelton ISD",2020-10-25,242905,"113",109,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"Kemp ISD",2020-10-25,129904,"1535",1144,0,1,2,1,0,0,4,2,1,8,9,0,5,15
"Kenedy County Wide Csd",2020-10-25,131001,"89",81,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,0,3,1
"Kenedy ISD",2020-10-25,128902,"727",548,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,0,1
"Kennard ISD",2020-10-25,113906,"230",198,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,1,2
"Kennedale ISD",2020-10-25,220914,"2879",1742,NA,NA,NA,NA,NA,NA,NA,1,0,4,15,0,4,16
"Kerens ISD",2020-10-25,175907,"557",472,0,0,0,1,0,1,0,0,0,0,5,0,5,0
"Kermit ISD",2020-10-25,248901,"1265",930,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Kerrville ISD",2020-10-25,133903,"4587",3799,0,1,1,0,0,2,0,4,2,6,5,1,12,4
"Ki Charter Academy",2020-10-25,105803,"341",341,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Kilgore ISD",2020-10-25,92902,"3936",3314,1,0,0,1,0,1,1,1,3,29,25,1,25,32
"Killeen ISD",2020-10-25,14906,"42894",24284,6,3,11,12,0,0,32,25,19,50,83,0,5,172
"Kingsville ISD",2020-10-25,137901,"2847",545,NA,NA,NA,NA,NA,NA,NA,1,1,5,25,0,2,30
"Kipp Texas Public Schools",2020-10-25,227820,"31371",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kirbyville Cisd",2020-10-25,121905,"1413",1161,NA,NA,NA,NA,NA,NA,NA,2,1,19,9,0,6,25
"Klein ISD",2020-10-25,101915,"45604",25117,0,2,11,8,0,0,21,14,15,102,40,0,0,171
"Klondike ISD",2020-10-25,58905,"264",264,0,0,0,1,0,1,0,0,1,13,4,0,7,11
"Knippa ISD",2020-10-25,232901,"460",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knox City-O'brien Cisd",2020-10-25,138902,"230",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kopperl ISD",2020-10-25,18907,"168",137,NA,NA,NA,NA,NA,NA,NA,0,1,8,6,0,1,14
"Kountze ISD",2020-10-25,100903,"1078",912,0,0,0,1,0,0,1,0,0,1,3,0,3,1
"Kress ISD",2020-10-25,219905,"279",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Krum ISD",2020-10-25,61905,"2121",1660,0,1,1,1,0,0,3,0,5,11,12,0,1,27
"La Academia De Estrellas",2020-10-25,57839,"1017",53,0,0,1,1,0,0,2,3,0,2,2,0,1,6
"La Fe Preparatory School",2020-10-25,71807,"178",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"La Feria ISD",2020-10-25,31905,"3078",921,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,2,13,0
"La Gloria ISD",2020-10-25,125906,"108",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"La Grange ISD",2020-10-25,75902,"1863",1684,0,0,1,1,0,1,1,2,2,9,1,0,8,6
"La Joya ISD",2020-10-25,108912,"26274",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"La Porte ISD",2020-10-25,101916,"6962",4026,0,1,1,1,0,1,2,1,2,4,8,0,6,9
"La Pryor ISD",2020-10-25,254902,"515",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"La Vega ISD",2020-10-25,161906,"2952",1711,0,1,0,3,0,4,0,2,3,5,9,0,15,4
"La Vernia ISD",2020-10-25,247903,"3322",2692,0,0,1,0,0,1,0,0,0,1,2,0,3,0
"La Villa ISD",2020-10-25,108914,"593",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lackland ISD",2020-10-25,15913,"874",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lago Vista ISD",2020-10-25,227912,"1591",885,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,0,0,5
"Lake Dallas ISD",2020-10-25,61912,"3910",2666,0,0,2,2,0,3,1,0,5,6,4,0,4,11
"Lake Granbury Academy Charter School",2020-10-25,111801,"74",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Travis ISD",2020-10-25,227913,"10969",7063,0,0,1,3,1,0,3,3,1,7,4,1,8,6
"Lake Worth ISD",2020-10-25,220910,"3270",1701,0,1,2,3,0,0,6,1,2,8,20,7,6,18
"Lamar Cisd",2020-10-25,79901,"36062",16288,1,1,9,7,0,0,18,14,12,41,37,5,1,98
"Lamesa ISD",2020-10-25,58906,"1734",1281,0,0,4,2,0,0,6,11,1,38,47,0,12,85
"Lampasas ISD",2020-10-25,141901,"3398",2383,0,0,0,1,0,0,1,2,0,22,11,0,8,27
"Lancaster ISD",2020-10-25,57913,"7200",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laneville ISD",2020-10-25,201903,"163",141,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"Lapoynor ISD",2020-10-25,107910,"453",438,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,4,2
"Laredo ISD",2020-10-25,240901,"22101",808,0,0,9,9,0,0,18,3,1,14,40,0,29,29
"Lasara ISD",2020-10-25,245901,"305",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latexo ISD",2020-10-25,113905,"478",218,0,0,1,0,0,0,1,0,0,15,4,0,1,18
"Lazbuddie ISD",2020-10-25,185904,"181",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leadership Prep School",2020-10-25,61804,"1352",520,0,3,2,1,1,5,0,0,5,4,4,3,8,2
"Leakey ISD",2020-10-25,193902,"279",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leander ISD",2020-10-25,246913,"39970",17604,1,6,3,1,0,0,11,2,8,11,9,0,0,30
"Leary ISD",2020-10-25,19914,"108",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lefors ISD",2020-10-25,90902,"158",158,0,0,0,1,0,0,1,0,0,0,2,0,0,2
"Legacy Preparatory",2020-10-25,57846,"1530",489,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Legacy School Of Sport Sciences",2020-10-25,101874,"404",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leggett ISD",2020-10-25,187906,"201",168,0,0,0,4,2,0,2,0,0,0,4,2,0,2
"Leon ISD",2020-10-25,145911,"731",698,NA,NA,NA,NA,NA,NA,NA,0,0,7,4,0,1,10
"Leonard ISD",2020-10-25,74909,"861",668,0,1,1,0,0,1,1,0,1,3,2,0,2,4
"Levelland ISD",2020-10-25,110902,"2817",2475,NA,NA,NA,NA,NA,NA,NA,2,3,9,5,0,0,19
"Leveretts Chapel ISD",2020-10-25,201904,"237",222,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,2
"Lewisville ISD",2020-10-25,61902,"49265",27385,6,9,16,9,0,0,40,27,33,175,48,0,0,283
"Lexington ISD",2020-10-25,144902,"1055",896,NA,NA,NA,NA,NA,NA,NA,0,1,4,0,0,3,2
"Liberty Hill ISD",2020-10-25,246908,"5071",3201,0,0,0,1,0,0,1,0,1,1,3,0,0,5
"Liberty ISD",2020-10-25,146906,"2216",1801,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,0,2,3
"Liberty-Eylau ISD",2020-10-25,19908,"2310",1710,0,0,1,4,0,0,5,6,1,12,28,1,6,40
"Life School",2020-10-25,57807,"5600",2178,1,0,1,2,0,1,3,5,7,14,23,11,12,26
"Lighthouse Public Schools",2020-10-25,15825,"276",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lindale ISD",2020-10-25,212903,"4164",3767,NA,NA,NA,NA,NA,NA,NA,2,2,10,5,6,5,8
"Linden-Kildare Cisd",2020-10-25,34905,"628",570,NA,NA,NA,NA,NA,NA,NA,1,0,6,7,0,3,11
"Lindsay ISD",2020-10-25,49907,"484",466,0,0,4,0,0,4,0,0,0,4,7,0,5,6
"Lingleville ISD",2020-10-25,72909,"278",262,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,2,0
"Lipan ISD",2020-10-25,111902,"414",404,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"Little Cypress-Mauriceville Cisd",2020-10-25,181908,"3203",2830,0,0,0,1,0,1,0,0,1,13,10,1,7,16
"Little Elm ISD",2020-10-25,61914,"8086",4960,1,1,5,0,0,7,0,7,4,25,21,5,45,7
"Littlefield ISD",2020-10-25,140904,"1255",1060,1,0,3,4,0,0,8,2,1,20,20,24,11,8
"Livingston ISD",2020-10-25,187907,"3831",3308,1,0,0,1,0,2,0,5,1,8,9,0,19,4
"Llano ISD",2020-10-25,150901,"1726",1566,0,1,0,0,0,1,0,0,1,2,2,0,3,2
"Lockhart ISD",2020-10-25,28902,"5998",1857,NA,NA,NA,NA,NA,NA,NA,2,0,3,4,0,6,3
"Lockney ISD",2020-10-25,77902,"460",412,0,0,2,0,0,1,1,0,2,19,7,0,6,22
"Lohn ISD",2020-10-25,160905,"99",90,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Lometa ISD",2020-10-25,141902,"313",227,1,0,0,0,0,1,0,2,0,0,4,0,1,5
"London ISD",2020-10-25,178906,"1263",920,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Lone Oak ISD",2020-10-25,116906,"982",915,0,0,3,1,2,0,2,0,0,11,6,3,0,14
"Lone Star Language Academy",2020-10-25,43802,"210",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Longview ISD",2020-10-25,92903,"8368",5536,1,1,2,2,0,0,6,11,15,34,31,3,9,79
"Loop ISD",2020-10-25,83902,"146",131,0,0,0,3,0,1,2,0,0,0,6,0,2,4
"Loraine ISD",2020-10-25,168902,"146",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lorena ISD",2020-10-25,161907,"1743",1489,0,3,8,1,2,7,3,3,3,15,8,2,9,18
"Lorenzo ISD",2020-10-25,54902,"236",212,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Los Fresnos Cisd",2020-10-25,31906,"10398",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Louise ISD",2020-10-25,241906,"487",487,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Lovejoy ISD",2020-10-25,43919,"4192",2224,NA,NA,NA,NA,NA,NA,NA,1,0,21,5,1,7,19
"Lovelady ISD",2020-10-25,113903,"516",469,1,0,4,0,3,1,1,1,0,7,2,3,3,4
"Lubbock ISD",2020-10-25,152901,"26419",20078,NA,NA,NA,NA,NA,NA,NA,21,33,114,91,2,256,1
"Lubbock-Cooper ISD",2020-10-25,152906,"7219",6368,NA,NA,NA,NA,NA,NA,NA,6,14,52,33,2,58,45
"Lueders-Avoca ISD",2020-10-25,127905,"105",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lufkin ISD",2020-10-25,3903,"7386",5612,2,1,3,3,0,4,5,14,6,24,14,3,30,25
"Luling ISD",2020-10-25,28903,"1353",968,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,0,7,1
"Lumberton ISD",2020-10-25,100907,"4303",3669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lumin Education",2020-10-25,57805,"258",147,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,3,0
"Lyford Cisd",2020-10-25,245902,"1362",428,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,3
"Lytle ISD",2020-10-25,7904,"1728",999,0,0,2,0,0,1,1,0,1,11,0,0,10,2
"Mabank ISD",2020-10-25,129905,"3532",2854,0,0,3,2,0,2,3,3,4,9,16,9,14,9
"Madisonville Cisd",2020-10-25,154901,"2305",1917,0,0,3,1,0,4,0,2,2,10,5,0,10,9
"Magnolia ISD",2020-10-25,170906,"13051",10438,1,0,2,6,3,6,0,4,5,35,16,9,35,16
"Malakoff ISD",2020-10-25,107906,"1416",1152,0,0,7,1,2,6,0,1,2,29,4,14,21,1
"Malone ISD",2020-10-25,109908,"145",119,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,0,4,0
"Malta ISD",2020-10-25,19910,"219",217,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,3,0
"Manara Academy",2020-10-25,57844,"656",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manor ISD",2020-10-25,227907,"9207",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mansfield ISD",2020-10-25,220908,"34979",20200,NA,NA,NA,NA,NA,NA,NA,12,8,58,22,6,94,0
"Marathon ISD",2020-10-25,22902,"59",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marble Falls ISD",2020-10-25,27904,"4094",3373,NA,NA,NA,NA,NA,NA,NA,4,3,6,8,0,15,6
"Marfa ISD",2020-10-25,189901,"276",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marion ISD",2020-10-25,94904,"1464",1092,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,3,0
"Marlin ISD",2020-10-25,73903,"862",585,0,0,0,1,0,1,0,1,0,13,9,0,14,9
"Marshall ISD",2020-10-25,102902,"5085",3972,0,1,1,2,0,0,4,3,1,16,19,0,1,38
"Mart ISD",2020-10-25,161908,"526",433,0,0,1,0,0,1,0,3,0,4,1,1,7,0
"Martins Mill ISD",2020-10-25,234905,"464",400,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,2
"Martinsville ISD",2020-10-25,174909,"339",319,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
