County,County2,Date,sample_location,key_plot_id,population_served,normalized_levels_15d,normalized_levels_pct_difference_15d,pct_samples_with_detectable_levels_15d
El Paso,,2023-03-02,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,29.0,-52.0,100.0
El Paso,,2023-03-02,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,43.0,-48.0,100.0
El Paso,,2023-03-03,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,47.667,0.0,100.0
El Paso,,2023-03-03,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,29.0,-52.0,100.0
El Paso,,2023-03-03,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,30.75,-96.0,100.0
El Paso,,2023-03-03,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,43.0,-48.0,100.0
El Paso,,2023-03-04,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,30.75,-96.0,100.0
El Paso,,2023-03-04,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,29.0,-52.0,100.0
El Paso,,2023-03-04,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,47.667,0.0,100.0
El Paso,,2023-03-04,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,43.0,-48.0,100.0
El Paso,,2023-03-05,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,38.2,-19.0,100.0
El Paso,,2023-03-05,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,24.8,-99.0,80.0
El Paso,,2023-03-05,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,29.0,-52.0,100.0
El Paso,,2023-03-05,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,47.667,0.0,100.0
El Paso,,2023-03-06,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,38.2,12.0,100.0
El Paso,,2023-03-06,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,24.8,-99.0,75.0
El Paso,,2023-03-06,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,38.667,39.0,100.0
El Paso,,2023-03-06,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,46.25,-6.0,100.0
El Paso,,2023-03-07,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,13.6,-99.0,60.0
El Paso,,2023-03-07,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,33.2,-4.0,100.0
El Paso,,2023-03-07,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,46.25,-53.0,100.0
El Paso,,2023-03-07,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,34.25,4.0,100.0
El Paso,,2023-03-08,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,33.2,19.0,100.0
El Paso,,2023-03-08,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,51.5,-33.0,100.0
El Paso,,2023-03-08,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,13.6,-100.0,50.0
El Paso,,2023-03-08,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,34.25,95.0,100.0
El Paso,,2023-03-09,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,33.2,19.0,100.0
El Paso,,2023-03-09,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,13.6,-100.0,50.0
El Paso,,2023-03-09,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,34.25,95.0,100.0
El Paso,,2023-03-09,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,51.5,78.0,100.0
El Paso,,2023-03-10,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,34.25,95.0,100.0
El Paso,,2023-03-10,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,33.2,19.0,100.0
El Paso,,2023-03-10,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,13.6,-100.0,50.0
El Paso,,2023-03-10,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,51.5,78.0,100.0
El Paso,,2023-03-11,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,34.25,95.0,100.0
El Paso,,2023-03-11,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,13.6,-100.0,50.0
El Paso,,2023-03-11,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,51.5,78.0,100.0
El Paso,,2023-03-11,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,33.2,19.0,100.0
El Paso,,2023-03-12,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,51.5,78.0,100.0
El Paso,,2023-03-12,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,59.0,100.0
El Paso,,2023-03-12,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,30.4,-14.0,100.0
El Paso,,2023-03-12,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,13.2,-7.0,60.0
El Paso,,2023-03-13,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,30.4,-35.0,100.0
El Paso,,2023-03-13,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-13,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,13.2,548.0,50.0
El Paso,,2023-03-13,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,47.75,69.0,100.0
El Paso,,2023-03-14,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-14,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,21.6,2767.0,60.0
El Paso,,2023-03-14,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,42.8,105.0,100.0
El Paso,,2023-03-14,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,47.75,69.0,100.0
El Paso,,2023-03-15,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,42.8,240.0,100.0
El Paso,,2023-03-15,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,21.6,446830.0,50.0
El Paso,,2023-03-15,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,50.6,59.0,100.0
El Paso,,2023-03-15,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-16,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,50.6,62.0,100.0
El Paso,,2023-03-16,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,21.6,446830.0,50.0
El Paso,,2023-03-16,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-16,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,42.8,240.0,100.0
El Paso,,2023-03-17,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,42.8,240.0,100.0
El Paso,,2023-03-17,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,50.6,62.0,100.0
El Paso,,2023-03-17,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,21.6,446830.0,50.0
El Paso,,2023-03-17,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-18,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-18,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,50.6,62.0,100.0
El Paso,,2023-03-18,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,21.6,446830.0,50.0
El Paso,,2023-03-18,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,42.8,240.0,100.0
El Paso,,2023-03-19,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,49.4,156.0,100.0
El Paso,,2023-03-19,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-19,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,36.2,51526.0,60.0
El Paso,,2023-03-19,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,50.6,62.0,100.0
El Paso,,2023-03-20,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,36.2,52871.0,75.0
El Paso,,2023-03-20,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,54.0,31.0,100.0
El Paso,,2023-03-20,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,49.4,268.0,100.0
El Paso,,2023-03-20,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,-17.0,100.0
El Paso,,2023-03-21,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.4,131.0,100.0
El Paso,,2023-03-21,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,53.6,16296.0,80.0
El Paso,,2023-03-21,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,32.25,133.0,100.0
El Paso,,2023-03-21,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,54.0,6.0,100.0
El Paso,,2023-03-22,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.4,82.0,100.0
El Paso,,2023-03-22,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,64.0,171.0,100.0
El Paso,,2023-03-22,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,53.6,681.0,100.0
El Paso,,2023-03-23,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.4,82.0,100.0
El Paso,,2023-03-23,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,64.0,371.0,100.0
El Paso,,2023-03-23,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,53.6,681.0,100.0
El Paso,,2023-03-24,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.4,82.0,100.0
El Paso,,2023-03-24,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,64.0,371.0,100.0
El Paso,,2023-03-24,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,53.6,681.0,100.0
El Paso,,2023-03-25,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,53.6,681.0,100.0
El Paso,,2023-03-25,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.4,82.0,100.0
El Paso,,2023-03-25,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,64.0,371.0,100.0
El Paso,,2023-03-26,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,37.0,0.0,100.0
El Paso,,2023-03-26,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,147.0,100.0
El Paso,,2023-03-26,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,64.0,371.0,100.0
El Paso,,2023-03-26,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,54.8,-8.0,100.0
El Paso,,2023-03-27,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,54.8,-74.0,100.0
El Paso,,2023-03-27,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,66.2,54.0,100.0
El Paso,,2023-03-27,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,29.0,100.0
El Paso,,2023-03-28,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,61.6,-60.0,100.0
El Paso,,2023-03-28,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,29.0,100.0
El Paso,,2023-03-28,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,26.5,-96.0,100.0
El Paso,,2023-03-28,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,66.2,37.0,100.0
El Paso,,2023-03-29,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,26.5,-96.0,100.0
El Paso,,2023-03-29,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,54.6,-90.0,100.0
El Paso,,2023-03-29,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,61.6,-41.0,100.0
El Paso,,2023-03-29,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,-60.0,100.0
El Paso,,2023-03-30,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,61.6,-41.0,100.0
El Paso,,2023-03-30,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,-60.0,100.0
El Paso,,2023-03-30,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,54.6,-99.0,100.0
El Paso,,2023-03-30,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,26.5,-96.0,100.0
El Paso,,2023-03-31,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,26.5,-96.0,100.0
El Paso,,2023-03-31,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,-60.0,100.0
El Paso,,2023-03-31,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,54.6,-99.0,100.0
El Paso,,2023-03-31,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,61.6,-41.0,100.0
El Paso,,2023-04-01,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,54.6,-99.0,100.0
El Paso,,2023-04-01,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,-60.0,100.0
El Paso,,2023-04-01,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,26.5,-96.0,100.0
El Paso,,2023-04-01,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,61.6,-41.0,100.0
El Paso,,2023-04-02,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,56.6,-12.0,100.0
El Paso,,2023-04-02,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,54.6,-99.0,100.0
El Paso,,2023-04-02,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,61.75,-93.0,100.0
El Paso,,2023-04-02,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,35.0,126.0,100.0
El Paso,,2023-04-03,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,61.75,-96.0,100.0
El Paso,,2023-04-03,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,42.2,-100.0,100.0
El Paso,,2023-04-03,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,35.0,126.0,100.0
El Paso,,2023-04-03,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,56.6,18.0,100.0
El Paso,,2023-04-04,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,35.0,126.0,100.0
El Paso,,2023-04-04,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,42.2,-100.0,100.0
El Paso,,2023-04-04,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.75,-65.0,100.0
El Paso,,2023-04-04,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.0,-3.0,100.0
El Paso,,2023-04-05,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.0,19.0,100.0
El Paso,,2023-04-05,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,35.0,126.0,100.0
El Paso,,2023-04-05,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,33.4,-99.0,100.0
El Paso,,2023-04-05,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.75,-35.0,100.0
El Paso,,2023-04-06,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,33.4,-95.0,100.0
El Paso,,2023-04-06,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,35.0,126.0,100.0
El Paso,,2023-04-06,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.75,-35.0,100.0
El Paso,,2023-04-06,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.0,19.0,100.0
El Paso,,2023-04-07,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.0,19.0,100.0
El Paso,,2023-04-07,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,33.4,-95.0,100.0
El Paso,,2023-04-07,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.75,-35.0,100.0
El Paso,,2023-04-07,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,35.0,126.0,100.0
El Paso,,2023-04-08,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,35.0,126.0,100.0
El Paso,,2023-04-08,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.75,-35.0,100.0
El Paso,,2023-04-08,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,33.4,-95.0,100.0
El Paso,,2023-04-08,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.0,19.0,100.0
El Paso,,2023-04-09,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,33.75,22.0,100.0
El Paso,,2023-04-09,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,60.5,58.0,100.0
El Paso,,2023-04-09,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,33.4,-95.0,100.0
El Paso,,2023-04-09,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.4,19.0,100.0
El Paso,,2023-04-10,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,52.4,-6.0,100.0
El Paso,,2023-04-10,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,101.0,100.0
El Paso,,2023-04-10,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,60.5,3474.0,100.0
El Paso,,2023-04-10,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,33.75,52.0,100.0
El Paso,,2023-04-11,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,33.75,52.0,100.0
El Paso,,2023-04-11,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,5784.0,100.0
El Paso,,2023-04-11,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.25,1244.0,100.0
El Paso,,2023-04-11,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,53.0,-18.0,100.0
El Paso,,2023-04-12,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,5784.0,100.0
El Paso,,2023-04-12,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.25,1244.0,100.0
El Paso,,2023-04-12,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,53.0,-22.0,100.0
El Paso,,2023-04-12,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,33.75,-47.0,100.0
El Paso,,2023-04-13,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,53.0,-22.0,100.0
El Paso,,2023-04-13,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.25,1244.0,100.0
El Paso,,2023-04-13,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,33.75,-47.0,100.0
El Paso,,2023-04-13,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,310458.0,100.0
El Paso,,2023-04-14,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.25,1244.0,100.0
El Paso,,2023-04-14,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,53.0,-22.0,100.0
El Paso,,2023-04-14,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,310458.0,100.0
El Paso,,2023-04-14,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,33.75,-47.0,100.0
El Paso,,2023-04-15,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,310458.0,100.0
El Paso,,2023-04-15,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,33.75,-47.0,100.0
El Paso,,2023-04-15,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,53.0,-22.0,100.0
El Paso,,2023-04-15,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,63.25,1244.0,100.0
El Paso,,2023-04-16,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-58.0,100.0
El Paso,,2023-04-16,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,65.0,314.0,100.0
El Paso,,2023-04-16,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,310458.0,100.0
El Paso,,2023-04-16,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,43.6,-60.0,100.0
El Paso,,2023-04-17,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,43.6,-62.0,100.0
El Paso,,2023-04-17,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,310458.0,100.0
El Paso,,2023-04-17,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-67.0,100.0
El Paso,,2023-04-17,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,65.0,-42.0,100.0
El Paso,,2023-04-18,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,44.8,-9.0,100.0
El Paso,,2023-04-18,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-67.0,100.0
El Paso,,2023-04-18,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,12225.0,100.0
El Paso,,2023-04-18,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,79.4,-21.0,100.0
El Paso,,2023-04-19,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,79.4,16.0,100.0
El Paso,,2023-04-19,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,44.8,-18.0,100.0
El Paso,,2023-04-19,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,26.6,12225.0,100.0
El Paso,,2023-04-19,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-67.0,100.0
El Paso,,2023-04-19,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,999.0,-67.0,100.0
El Paso,,2023-04-20,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,44.8,-18.0,100.0
El Paso,,2023-04-20,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-67.0,100.0
El Paso,,2023-04-20,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,79.4,16.0,100.0
El Paso,,2023-04-20,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,999.0,-67.0,100.0
El Paso,,2023-04-21,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,44.8,-18.0,100.0
El Paso,,2023-04-21,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,79.4,16.0,100.0
El Paso,,2023-04-21,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-67.0,100.0
El Paso,,2023-04-21,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,999.0,-67.0,100.0
El Paso,,2023-04-22,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,999.0,-67.0,100.0
El Paso,,2023-04-22,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-67.0,100.0
El Paso,,2023-04-22,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,79.4,16.0,100.0
El Paso,,2023-04-22,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,44.8,-18.0,100.0
El Paso,,2023-04-23,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,68.4,-62.0,100.0
El Paso,,2023-04-23,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,46.0,-1.0,100.0
El Paso,,2023-04-23,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,30.333,-67.0,100.0
El Paso,,2023-04-23,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,999.0,-67.0,100.0
El Paso,,2023-04-23,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,999.0,-80.0,100.0
El Paso,,2023-04-24,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,68.4,-74.0,100.0
El Paso,,2023-04-24,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,999.0,-80.0,100.0
El Paso,,2023-04-24,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,999.0,-79.0,100.0
El Paso,,2023-04-24,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,46.0,41.0,100.0
El Paso,,2023-04-25,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,66.6,-53.0,100.0
