County,Date,normalized_levels_15d,normalized_levels_pct_difference_15d,pct_samples_with_detectable_levels_15d
Dallas,2023-03-27,127.28924852072998,1172.9500670802388,100.0
Dallas,2023-03-28,128.5119031840692,1178.5644213636863,100.0
Dallas,2023-03-29,128.58584508122632,-14.017400151760814,100.0
Dallas,2023-03-30,128.30117876983138,49.91027164818427,100.0
Dallas,2023-03-31,128.38859887578235,49.61703473816668,100.0
Dallas,2023-04-01,128.38859887578235,49.61703473816668,100.0
Dallas,2023-04-02,127.14494685800324,56.256187742635944,100.0
Dallas,2023-04-03,125.93808413481185,104.34398005744137,100.0
Dallas,2023-04-04,123.37399358429474,-18.458000546681756,100.0
Dallas,2023-04-05,122.38574234454235,-25.7576874443485,100.0
Dallas,2023-04-06,122.41830817056595,-16.592656588662997,100.0
Dallas,2023-04-07,122.96052097057131,-15.468071612248977,100.0
Dallas,2023-04-08,122.96052097057131,-15.774164420200533,100.0
Dallas,2023-04-09,120.73590149749784,-36.501545003448136,100.0
Dallas,2023-04-10,120.64407365511236,-43.782268533383856,100.0
Dallas,2023-04-11,121.9726563673579,-5.578682839794391,100.0
Dallas,2023-04-12,121.56604268127504,2.6190947427641955,100.0
Dallas,2023-04-13,122.20859147935573,93.94296878802247,100.0
Dallas,2023-04-14,122.01618154027739,94.06112061189177,100.0
Dallas,2023-04-15,122.01618154027739,94.36721341984332,100.0
Dallas,2023-04-16,118.96957982854518,87.46175967245621,100.0
Dallas,2023-04-17,118.51919487092526,97.03879144764451,100.0
Dallas,2023-04-18,115.78469294177533,-10.594220110726013,100.0
Dallas,2023-04-19,115.18120036161804,-11.512061740143736,100.0
Dallas,2023-04-20,115.4007919542281,-13.348006402237171,100.0
Dallas,2023-04-21,115.26966179530166,-13.51880618907414,100.0
Dallas,2023-04-22,115.26966179530166,-13.212713381122583,100.0
Dallas,2023-04-23,114.03757824910628,-41.87218298962682,100.0
Dallas,2023-04-24,113.36417407161285,-57.186006171443196,100.0
Dallas,2023-04-25,111.85179475987478,-39.34065374689737,100.0
Dallas,2023-04-26,111.28766571482006,81.93510403941495,100.0
Dallas,2023-04-27,111.22259099603518,83.01561165148395,100.0
Dallas,2023-04-28,111.29256381193291,83.88675178291409,100.0
Dallas,2023-04-29,111.29256381193291,84.07040746768502,100.0
Dallas,2023-04-30,109.41639794268902,95.0989313381796,100.0
Dallas,2023-05-01,108.90204142476406,102.69431827468952,100.0
Dallas,2023-05-02,109.13974970056472,49.00303613456207,100.0
Dallas,2023-05-03,108.96050175222828,239.62405650718108,100.0
Dallas,2023-05-04,108.91170994645519,251.1466141697095,100.0
Dallas,2023-05-05,108.92046420076261,252.0134690018283,100.0
Dallas,2023-05-06,108.92046420076261,251.95225044023798,100.0
Dallas,2023-05-07,108.70007737903748,61.317649648008576,100.0
Dallas,2023-05-08,109.0367794677842,32.54125258686685,100.0
Dallas,2023-05-09,111.06983054151186,57.979856950587134,100.0
Dallas,2023-05-10,16.747611208405118,135.30171381523377,100.0
Dallas,2023-05-11,17.01844703145318,132.66106454051518,100.0
Dallas,2023-05-12,17.095838367889165,132.54934476350786,100.0
Dallas,2023-05-13,17.095838367889165,132.41392685198383,100.0
Dallas,2023-05-14,16.303643585473587,53.803829212284164,100.0
Dallas,2023-05-15,16.032807762425524,45.11473891934475,100.0
Dallas,2023-05-16,114.01666970898575,-32.91393980427675,100.0
El Paso,2022-07-04,83.52540106951872,1969.7620320855615,100.0
El Paso,2022-07-05,82.811628342246,1938.614973262032,100.0
El Paso,2022-07-06,82.811628342246,1938.614973262032,100.0
El Paso,2022-07-07,82.811628342246,1938.614973262032,100.0
El Paso,2022-07-08,82.811628342246,1938.614973262032,100.0
El Paso,2022-07-09,82.811628342246,1938.614973262032,100.0
El Paso,2022-07-10,76.7454679144385,-27.99197860962567,100.0
El Paso,2022-07-11,76.7454679144385,-27.99197860962567,100.0
El Paso,2022-07-12,78.34252673796792,-5.064171122994653,100.0
El Paso,2022-07-13,78.34252673796792,-10.852941176470589,100.0
El Paso,2022-07-14,78.34252673796792,-10.852941176470589,100.0
El Paso,2022-07-15,78.34252673796792,-10.852941176470589,100.0
El Paso,2022-07-16,78.34252673796792,-10.852941176470589,100.0
El Paso,2022-07-17,79.2671256684492,-12.831550802139038,100.0
El Paso,2022-07-18,79.2671256684492,-12.831550802139038,100.0
El Paso,2022-07-19,72.60775401069519,65.55347593582887,100.0
El Paso,2022-07-20,72.60775401069519,66.59893048128342,100.0
El Paso,2022-07-21,72.60775401069519,66.59893048128342,100.0
El Paso,2022-07-22,72.60775401069519,66.59893048128342,100.0
El Paso,2022-07-23,72.60775401069519,66.59893048128342,100.0
El Paso,2022-07-24,75.57728609625669,65.16042780748663,100.0
El Paso,2022-07-25,75.57728609625669,14.101604278074866,100.0
El Paso,2022-07-26,75.92314171122995,-7.545454545454546,100.0
El Paso,2022-07-27,75.92314171122995,2.283422459893048,100.0
El Paso,2022-07-28,75.92314171122995,2.283422459893048,100.0
El Paso,2022-07-29,75.92314171122995,2.283422459893048,100.0
El Paso,2022-07-30,75.92314171122995,2.283422459893048,100.0
El Paso,2022-07-31,72.52153743315507,-38.6283422459893,100.0
El Paso,2022-08-01,72.52153743315507,-41.24331550802139,100.0
El Paso,2022-08-02,74.00508021390374,0.05614973262032086,100.0
El Paso,2022-08-03,74.00508021390374,-6.53475935828877,100.0
El Paso,2022-08-04,74.00508021390374,-6.53475935828877,100.0
El Paso,2022-08-05,74.00508021390374,-6.53475935828877,100.0
