"TSA","Date","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"T - Seven Flags",2020-06-16,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-17,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-18,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-19,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-20,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-22,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-03,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-04,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-05,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-06,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-09,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-16,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-17,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-18,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-19,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-20,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-21,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-22,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U - Coastal Bend",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V - Lower Rio Grande Valley",2020-06-03,NA,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-04,NA,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-05,NA,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-06,NA,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-07,NA,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-08,NA,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-09,51.4285714285714,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-10,56.2857142857143,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-11,61.5714285714286,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-12,70.4285714285714,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-13,82.4285714285714,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-14,84.4285714285714,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-15,97.7142857142857,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-16,101.285714285714,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-17,122,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-18,136.714285714286,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-19,144.714285714286,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-20,158.857142857143,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-21,165.714285714286,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-22,183,NA,NA,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-23,193.120879120853,187.204300891094,199.037457350612,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-24,203.241758241706,194.874453066339,211.609063417072,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-25,213.362637362558,203.114823261659,223.610451463457,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-26,223.483516483411,211.650360023893,235.316672942929,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-27,233.604395604264,220.374524488327,246.834266720201,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-28,243.725274725117,229.232677038947,258.217872411286,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-29,253.846153845969,238.192359237568,269.499948454371,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-06-30,263.967032966822,247.232422616089,280.701643317556,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-07-01,274.087912087675,256.338177398397,291.837646776953,0,0,0,0,1,1,0
"V - Lower Rio Grande Valley",2020-07-02,284.208791208528,265.498928047922,302.918654369134,0,0,0,0,1,1,0
