"TSA","Date","Cases_Raw","Hospitalizations_Total","CI_Lower","CI_Upper"
"V - Lower Rio Grande Valley",2020-06-21,227,167,NA,NA
"V - Lower Rio Grande Valley",2020-06-22,253,190.714285714286,NA,NA
"V - Lower Rio Grande Valley",2020-06-23,280,213.285714285714,NA,NA
"V - Lower Rio Grande Valley",2020-06-24,312,234.428571428571,NA,NA
"V - Lower Rio Grande Valley",2020-06-25,398,266.285714285714,NA,NA
"V - Lower Rio Grande Valley",2020-06-26,405,296.857142857143,NA,NA
"V - Lower Rio Grande Valley",2020-06-27,451,332.285714285714,NA,NA
"V - Lower Rio Grande Valley",2020-06-28,462,365.857142857143,NA,NA
"V - Lower Rio Grande Valley",2020-06-29,475,397.571428571429,NA,NA
"V - Lower Rio Grande Valley",2020-06-30,545,435.428571428571,NA,NA
"V - Lower Rio Grande Valley",2020-07-01,588,474.857142857143,NA,NA
"V - Lower Rio Grande Valley",2020-07-02,693,517,NA,NA
"V - Lower Rio Grande Valley",2020-07-03,753,566.714285714286,NA,NA
"V - Lower Rio Grande Valley",2020-07-04,820,619.428571428571,NA,NA
"V - Lower Rio Grande Valley",2020-07-05,836,672.857142857143,NA,NA
"V - Lower Rio Grande Valley",2020-07-06,954,741.285714285714,NA,NA
"V - Lower Rio Grande Valley",2020-07-07,1097,820.142857142857,NA,NA
"V - Lower Rio Grande Valley",2020-07-08,1179,904.571428571429,NA,NA
"V - Lower Rio Grande Valley",2020-07-09,1216,979.285714285714,NA,NA
"V - Lower Rio Grande Valley",2020-07-10,1293,1056.42857142857,NA,NA
"V - Lower Rio Grande Valley",2020-07-11,1197,1110.28571428571,NA,NA
"V - Lower Rio Grande Valley",2020-07-12,1356,1184.57142857143,NA,NA
"V - Lower Rio Grande Valley",2020-07-13,1351,1241.28571428571,NA,NA
"V - Lower Rio Grande Valley",2020-07-14,1304,1270.85714285714,NA,NA
"V - Lower Rio Grande Valley",2020-07-15,1300,1288.14285714286,NA,NA
"V - Lower Rio Grande Valley",2020-07-16,1313,1302,NA,NA
"V - Lower Rio Grande Valley",2020-07-17,1528,1335.57142857143,NA,NA
"V - Lower Rio Grande Valley",2020-07-18,1571,1389,NA,NA
"V - Lower Rio Grande Valley",2020-07-19,NA,1444.72348498054,1438.57662838744,1450.87034157364
"V - Lower Rio Grande Valley",2020-07-20,NA,1495.8408384439,1481.07780132912,1510.60387555867
"V - Lower Rio Grande Valley",2020-07-21,NA,1546.266828319,1518.90993996266,1573.62371667534
"V - Lower Rio Grande Valley",2020-07-22,NA,1599.3523850967,1557.47117045477,1641.23359973864
"V - Lower Rio Grande Valley",2020-07-23,NA,1652.48340508921,1595.11319632046,1709.85361385796
"V - Lower Rio Grande Valley",2020-07-24,NA,1704.12407877381,1629.72151322646,1778.52664432116
"V - Lower Rio Grande Valley",2020-07-25,NA,1755.93015119964,1662.73779735686,1849.12250504242
"V - Lower Rio Grande Valley",2020-07-26,NA,1808.5469382326,1695.26174336542,1921.83213309977
"V - Lower Rio Grande Valley",2020-07-27,NA,1860.96762481633,1726.5011820573,1995.43406757535
"V - Lower Rio Grande Valley",2020-07-28,NA,1912.96088612407,1756.10882169568,2069.81295055247
