"Level","Date","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"McCulloch",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCulloch",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCulloch",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-06,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-07,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-09,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-18,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-19,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-21,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-22,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLennan",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMullen",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medina",2020-06-03,NA,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-04,NA,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-05,NA,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-06,NA,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-07,NA,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-08,NA,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-09,20.4285714285714,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-10,20.2857142857143,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-11,20.2857142857143,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-12,20.2857142857143,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-13,0.714285714285714,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-14,0.714285714285714,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-15,0.714285714285714,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-16,0.714285714285714,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-17,1.57142857142857,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-18,1.42857142857143,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-19,3.42857142857143,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-20,3.42857142857143,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-21,4.14285714285714,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-22,4.14285714285714,NA,NA,0,0,0,0,1,1,0
"Medina",2020-06-23,4.14285714285714,0,9.80744718072397,0,0,0,0,1,1,0
"Medina",2020-06-24,4.14285714285714,0,12.1537971996919,0,0,0,0,1,1,0
"Medina",2020-06-25,4.14285714285714,0,13.954214892491,0,0,0,0,1,1,0
"Medina",2020-06-26,4.14285714285714,0,15.4720372185908,0,0,0,0,1,1,0
"Medina",2020-06-27,4.14285714285714,0,16.8092655321955,0,0,0,0,1,1,0
"Medina",2020-06-28,4.14285714285714,0,18.0182123376837,0,0,0,0,1,1,0
"Medina",2020-06-29,4.14285714285714,0,19.1299536621867,0,0,0,0,1,1,0
"Medina",2020-06-30,4.14285714285714,0,20.1647372565267,0,0,0,0,1,1,0
"Medina",2020-07-01,4.14285714285714,0,21.1366272564576,0,0,0,0,1,1,0
"Medina",2020-07-02,4.14285714285714,0,22.0558636736158,0,0,0,0,1,1,0
"Menard",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menard",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-03,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-04,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-05,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-06,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-09,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-18,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-19,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-20,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-06,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milam",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montague",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-03,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-04,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-05,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-06,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-09,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-10,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-11,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-12,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-13,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-16,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-17,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-19,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-20,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-04,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-05,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-09,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
