"PHR","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper"
"4/5N - Tyler PHR",2020-04-18,47,39.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-04-19,16,37.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-04-20,8,37.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-04-21,56,38.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-04-22,32,37.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-23,55,35.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-24,54,38.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-04-25,3,32,NA,NA
"4/5N - Tyler PHR",2020-04-26,46,36.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-04-27,27,39,NA,NA
"4/5N - Tyler PHR",2020-04-28,92,44.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-29,4,40.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-30,98,46.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-05-01,85,50.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-05-02,62,59.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-05-03,25,56.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-05-04,4,52.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-05-05,108,55.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-05-06,56,62.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-05-07,71,58.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-05-08,56,54.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-05-09,0,45.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-05-10,60,50.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-05-11,7,51.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-05-12,117,52.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-05-13,76,55.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-05-14,142,65.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-05-15,74,68,NA,NA
"4/5N - Tyler PHR",2020-05-16,83,79.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-05-17,20,74.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-05-18,15,75.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-05-19,92,71.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-05-20,79,72.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-05-21,116,68.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-05-22,85,70,NA,NA
"4/5N - Tyler PHR",2020-05-23,50,65.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-05-24,18,65,NA,NA
"4/5N - Tyler PHR",2020-05-25,15,65,NA,NA
"4/5N - Tyler PHR",2020-05-26,87,64.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-05-27,112,69,NA,NA
"4/5N - Tyler PHR",2020-05-28,203,81.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-05-29,56,77.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-05-30,110,85.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-05-31,152,105,NA,NA
"4/5N - Tyler PHR",2020-06-01,14,104.857142857143,NA,NA
"4/5N - Tyler PHR",2020-06-02,87,104.857142857143,NA,NA
"4/5N - Tyler PHR",2020-06-03,111,104.714285714286,NA,NA
"4/5N - Tyler PHR",2020-06-04,132,94.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-06-05,42,92.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-06-06,95,90.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-06-07,33,73.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-06-08,0,71.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-06-09,111,74.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-06-10,83,70.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-06-11,63,61,NA,NA
"4/5N - Tyler PHR",2020-06-12,70,65,NA,NA
"4/5N - Tyler PHR",2020-06-13,126,69.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-06-14,15,66.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-06-15,69,76.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-06-16,1091,216.714285714286,NA,NA
"4/5N - Tyler PHR",2020-06-17,102,219.428571428571,NA,NA
"4/5N - Tyler PHR",2020-06-18,89,223.142857142857,NA,NA
"4/5N - Tyler PHR",2020-06-19,100,227.428571428571,NA,NA
"4/5N - Tyler PHR",2020-06-20,98,223.428571428571,NA,NA
"4/5N - Tyler PHR",2020-06-21,28,225.285714285714,NA,NA
"4/5N - Tyler PHR",2020-06-22,9,216.714285714286,NA,NA
"4/5N - Tyler PHR",2020-06-23,181,86.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-06-24,91,85.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-06-25,129,90.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-06-26,159,99.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-06-27,60,93.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-06-28,99,104,NA,NA
"4/5N - Tyler PHR",2020-06-29,61,111.428571428571,NA,NA
"4/5N - Tyler PHR",2020-06-30,241,120,NA,NA
"4/5N - Tyler PHR",2020-07-01,232,140.142857142857,NA,NA
"4/5N - Tyler PHR",2020-07-02,233,155,NA,NA
"4/5N - Tyler PHR",2020-07-03,241,166.714285714286,NA,NA
"4/5N - Tyler PHR",2020-07-04,69,168,NA,NA
"4/5N - Tyler PHR",2020-07-05,198,182.142857142857,NA,NA
"4/5N - Tyler PHR",2020-07-06,39,179,NA,NA
"4/5N - Tyler PHR",2020-07-07,540,221.714285714286,NA,NA
"4/5N - Tyler PHR",2020-07-08,608,275.428571428571,NA,NA
"4/5N - Tyler PHR",2020-07-09,692,341,NA,NA
"4/5N - Tyler PHR",2020-07-10,534,382.857142857143,NA,NA
"4/5N - Tyler PHR",2020-07-11,400,430.142857142857,NA,NA
"4/5N - Tyler PHR",2020-07-12,168,425.857142857143,NA,NA
"4/5N - Tyler PHR",2020-07-13,238,454.285714285714,NA,NA
"4/5N - Tyler PHR",2020-07-14,675,473.571428571429,NA,NA
"4/5N - Tyler PHR",2020-07-15,307,430.571428571429,NA,NA
"4/5N - Tyler PHR",2020-07-16,441,394.714285714286,NA,NA
"4/5N - Tyler PHR",2020-07-17,532,394.428571428571,NA,NA
"4/5N - Tyler PHR",2020-07-18,267,375.428571428571,NA,NA
"4/5N - Tyler PHR",2020-07-19,56,359.428571428571,NA,NA
"4/5N - Tyler PHR",2020-07-20,147,346.428571428571,NA,NA
"4/5N - Tyler PHR",2020-07-21,509,322.714285714286,NA,NA
"4/5N - Tyler PHR",2020-07-22,704,379.428571428571,NA,NA
"4/5N - Tyler PHR",2020-07-23,271,355.142857142857,NA,NA
"4/5N - Tyler PHR",2020-07-24,549,357.571428571429,NA,NA
"4/5N - Tyler PHR",2020-07-25,576,401.714285714286,NA,NA
"4/5N - Tyler PHR",2020-07-26,72,404,NA,NA
"4/5N - Tyler PHR",2020-07-27,46,389.571428571429,NA,NA
"4/5N - Tyler PHR",2020-07-28,521,391.285714285714,NA,NA
"4/5N - Tyler PHR",2020-07-29,352,341,NA,NA
"4/5N - Tyler PHR",2020-07-30,258,339.142857142857,NA,NA
"4/5N - Tyler PHR",2020-07-31,258,297.571428571429,NA,NA
"4/5N - Tyler PHR",2020-08-01,275,254.571428571429,NA,NA
"4/5N - Tyler PHR",2020-08-02,46,250.857142857143,NA,NA
"4/5N - Tyler PHR",2020-08-03,106,259.428571428571,NA,NA
"4/5N - Tyler PHR",2020-08-04,450,249.285714285714,NA,NA
"4/5N - Tyler PHR",2020-08-05,273,238,NA,NA
"4/5N - Tyler PHR",2020-08-06,333,248.714285714286,NA,NA
"4/5N - Tyler PHR",2020-08-07,359,263.142857142857,NA,NA
"4/5N - Tyler PHR",2020-08-08,357,274.857142857143,NA,NA
"4/5N - Tyler PHR",2020-08-09,25,271.857142857143,NA,NA
"4/5N - Tyler PHR",2020-08-10,27,260.571428571429,NA,NA
"4/5N - Tyler PHR",2020-08-11,309,240.428571428571,NA,NA
"4/5N - Tyler PHR",2020-08-12,497,272.428571428571,NA,NA
"4/5N - Tyler PHR",2020-08-13,232,258,NA,NA
"4/5N - Tyler PHR",2020-08-14,209,236.571428571429,NA,NA
"4/5N - Tyler PHR",2020-08-15,232,218.714285714286,NA,NA
"4/5N - Tyler PHR",2020-08-16,25,218.714285714286,NA,NA
"4/5N - Tyler PHR",2020-08-17,51,222.142857142857,NA,NA
"4/5N - Tyler PHR",2020-08-18,318,223.428571428571,NA,NA
"4/5N - Tyler PHR",2020-08-19,228,185,NA,NA
"4/5N - Tyler PHR",2020-08-20,267,190,NA,NA
"4/5N - Tyler PHR",2020-08-21,232,193.285714285714,NA,NA
"4/5N - Tyler PHR",2020-08-22,119,177.142857142857,NA,NA
"4/5N - Tyler PHR",2020-08-23,40,179.285714285714,NA,NA
"4/5N - Tyler PHR",2020-08-24,34,176.857142857143,NA,NA
"4/5N - Tyler PHR",2020-08-25,522,206,NA,NA
"4/5N - Tyler PHR",2020-08-26,461,239.285714285714,NA,NA
"4/5N - Tyler PHR",2020-08-27,154,223.142857142857,NA,NA
"4/5N - Tyler PHR",2020-08-28,184,216.285714285714,NA,NA
"4/5N - Tyler PHR",2020-08-29,177,224.571428571429,NA,NA
"4/5N - Tyler PHR",2020-08-30,25,222.428571428571,NA,NA
"4/5N - Tyler PHR",2020-08-31,8,218.714285714286,NA,NA
"4/5N - Tyler PHR",2020-09-01,272,183,NA,NA
"4/5N - Tyler PHR",2020-09-02,139,137,NA,NA
"4/5N - Tyler PHR",2020-09-03,89,127.714285714286,NA,NA
"4/5N - Tyler PHR",2020-09-04,316,146.571428571429,NA,NA
"4/5N - Tyler PHR",2020-09-05,178,146.714285714286,NA,NA
"4/5N - Tyler PHR",2020-09-06,36,148.285714285714,NA,NA
"4/5N - Tyler PHR",2020-09-07,17,149.571428571429,NA,NA
"4/5N - Tyler PHR",2020-09-08,177,136,NA,NA
"4/5N - Tyler PHR",2020-09-09,266,154.142857142857,NA,NA
"4/5N - Tyler PHR",2020-09-10,161,164.428571428571,NA,NA
"4/5N - Tyler PHR",2020-09-11,249,154.857142857143,NA,NA
"4/5N - Tyler PHR",2020-09-12,107,144.714285714286,NA,NA
"4/5N - Tyler PHR",2020-09-13,72,149.857142857143,NA,NA
"4/5N - Tyler PHR",2020-09-14,38,152.857142857143,NA,NA
"4/5N - Tyler PHR",2020-09-15,246,162.714285714286,NA,NA
"4/5N - Tyler PHR",2020-09-16,211,154.857142857143,NA,NA
"4/5N - Tyler PHR",2020-09-17,173,156.571428571429,NA,NA
"4/5N - Tyler PHR",2020-09-18,204,150.142857142857,NA,NA
"4/5N - Tyler PHR",2020-09-19,180,160.571428571429,NA,NA
"4/5N - Tyler PHR",2020-09-20,13,152.142857142857,NA,NA
"4/5N - Tyler PHR",2020-09-21,32,151.285714285714,NA,NA
"4/5N - Tyler PHR",2020-09-22,286,157,NA,NA
"4/5N - Tyler PHR",2020-09-23,244,161.714285714286,NA,NA
"4/5N - Tyler PHR",2020-09-24,107,152.285714285714,NA,NA
"4/5N - Tyler PHR",2020-09-25,260,160.285714285714,NA,NA
"4/5N - Tyler PHR",2020-09-26,108,150,NA,NA
"4/5N - Tyler PHR",2020-09-27,0,148.142857142857,NA,NA
"4/5N - Tyler PHR",2020-09-28,73,154,NA,NA
"4/5N - Tyler PHR",2020-09-29,197,141.285714285714,NA,NA
"4/5N - Tyler PHR",2020-09-30,175,131.428571428571,NA,NA
"4/5N - Tyler PHR",2020-10-01,NA,130.04861004949,91.4858336820445,168.611386416936
"4/5N - Tyler PHR",2020-10-02,NA,130.04861004949,70.0693331540048,190.027886944976
"4/5N - Tyler PHR",2020-10-03,NA,130.04861004949,54.4977027574861,205.599517341494
"4/5N - Tyler PHR",2020-10-04,NA,130.04861004949,41.6270881875324,218.470131911448
"4/5N - Tyler PHR",2020-10-05,NA,130.04861004949,30.4052888276222,229.691931271358
"4/5N - Tyler PHR",2020-10-06,NA,130.04861004949,20.3252424386479,239.771977660333
"4/5N - Tyler PHR",2020-10-07,NA,130.04861004949,11.0963366975121,249.000883401468
"4/5N - Tyler PHR",2020-10-08,NA,130.04861004949,2.53363339441874,257.563586704562
"4/5N - Tyler PHR",2020-10-09,NA,130.04861004949,0,265.586409969229
"4/5N - Tyler PHR",2020-10-10,NA,130.04861004949,0,273.160178913865
