"TSA","Date","Rt","lower","upper"
"L - Belton/Killeen",2020-05-05,0.94885454327343,0.520661157024794,1.38842975206612
"L - Belton/Killeen",2020-05-06,0.834622390173674,0.455284552845528,1.19512195121951
"L - Belton/Killeen",2020-05-07,0.859788782580612,0.363636363636364,1.36363636363636
"L - Belton/Killeen",2020-05-08,0.852136299241329,0.416666666666667,1.33333333333333
"L - Belton/Killeen",2020-05-09,0.830095461338202,0.329411764705882,1.23529411764706
"L - Belton/Killeen",2020-05-10,0.805072533512951,0.341463414634146,1.19512195121951
"L - Belton/Killeen",2020-05-11,0.755765377616918,0.25609756097561,1.19512195121951
"L - Belton/Killeen",2020-05-12,0.798746238839511,0.269230769230769,1.34615384615385
"L - Belton/Killeen",2020-05-13,0.826021886522857,0.259259259259259,1.42592592592593
"L - Belton/Killeen",2020-05-14,0.85887681793212,0.274509803921569,1.50980392156863
"L - Belton/Killeen",2020-05-15,0.902176224048953,0.291666666666667,1.60416666666667
"L - Belton/Killeen",2020-05-16,0.939934243847914,0.285714285714286,1.57142857142857
"L - Belton/Killeen",2020-05-17,0.978461419454041,0.285714285714286,1.71428571428571
"L - Belton/Killeen",2020-05-18,1.02886209886429,0.433854166666667,1.75
"L - Belton/Killeen",2020-05-19,1.031918066608,0.368421052631579,1.71929824561404
"L - Belton/Killeen",2020-05-20,1.06948468892218,0.403846153846154,1.75
"L - Belton/Killeen",2020-05-21,1.0857612677014,0.368421052631579,1.71929824561404
"L - Belton/Killeen",2020-05-22,1.07709699434641,0.451612903225806,1.69354838709677
"L - Belton/Killeen",2020-05-23,1.09400839185897,0.482758620689655,1.68965517241379
"L - Belton/Killeen",2020-05-24,1.11895949238321,0.491228070175439,1.71929824561404
"L - Belton/Killeen",2020-05-25,1.1438409617946,0.491228070175439,1.8421052631579
"L - Belton/Killeen",2020-05-26,1.27142532666936,0.5,2.00416666666666
"L - Belton/Killeen",2020-05-27,1.27191891629657,0.636363636363636,1.90909090909091
"L - Belton/Killeen",2020-05-28,1.36031153313736,0.636363636363636,2.16363636363636
"L - Belton/Killeen",2020-05-29,1.47914889320782,0.746875,2.25
"L - Belton/Killeen",2020-05-30,1.60588604214697,0.848484848484849,2.33333333333333
"L - Belton/Killeen",2020-05-31,1.47684994152018,0.973975409836066,1.95081967213115
"L - Belton/Killeen",2020-06-01,1.36698106286454,0.856115107913669,1.81294964028777
"L - Belton/Killeen",2020-06-02,1.24637397349201,0.802547770700637,1.64968152866242
"L - Belton/Killeen",2020-06-03,1.18938407103281,0.793333333333333,1.58666666666667
"L - Belton/Killeen",2020-06-04,1.12522757978986,0.708860759493671,1.50632911392405
"L - Belton/Killeen",2020-06-05,1.06963854348877,0.707753164556962,1.4620253164557
"L - Belton/Killeen",2020-06-06,0.996016117559981,0.608695652173913,1.39130434782609
"L - Belton/Killeen",2020-06-07,1.04890979941877,0.6,1.6
"L - Belton/Killeen",2020-06-08,1.15081252781353,0.636363636363636,1.75
"L - Belton/Killeen",2020-06-09,1.22199306869732,0.726415094339623,1.78301886792453
"L - Belton/Killeen",2020-06-10,1.27191470692529,0.809917355371901,1.79338842975207
"L - Belton/Killeen",2020-06-11,1.33008196212373,0.813953488372093,1.84496124031008
"L - Belton/Killeen",2020-06-12,1.3170525741676,0.885542168674699,1.7289156626506
"L - Belton/Killeen",2020-06-13,1.30316052779617,0.889502762430939,1.70165745856354
"L - Belton/Killeen",2020-06-14,1.24695811614349,0.862559241706161,1.55924170616114
"L - Belton/Killeen",2020-06-15,1.21540792235808,0.862559241706161,1.59241706161137
"L - Belton/Killeen",2020-06-16,1.21610929897965,0.827586206896552,1.55172413793103
"L - Belton/Killeen",2020-06-17,1.24519934414483,0.883838383838384,1.59179292929293
"L - Belton/Killeen",2020-06-18,1.22908192308088,0.875,1.56896551724138
"L - Belton/Killeen",2020-06-19,1.223257902368,0.882373235404586,1.5588593825481
"L - Belton/Killeen",2020-06-20,1.20165765338339,0.847699137023221,1.53132747333227
"L - Belton/Killeen",2020-06-21,1.22786605207954,0.889904993562814,1.57216548862764
"L - Belton/Killeen",2020-06-22,1.26168407386268,0.918146114805454,1.60675570090954
"L - Belton/Killeen",2020-06-23,1.25970600112486,0.96482941107227,1.58330980278526
"L - Belton/Killeen",2020-06-24,1.25274858908881,0.941198542681866,1.5610122171309
"L - Belton/Killeen",2020-06-25,1.22700926214489,0.934995884965147,1.51677110227679
"L - Belton/Killeen",2020-06-26,1.1928466096994,0.933687794013283,1.45888717814575
"L - Belton/Killeen",2020-06-27,1.17267227889968,0.872994142521704,1.47439010736999
"L - Belton/Killeen",2020-06-28,1.17272619062782,0.892885103411476,1.42861616545836
"L - Belton/Killeen",2020-06-29,1.18501253145535,0.895549944567209,1.45278102118681
"L - Belton/Killeen",2020-06-30,1.21973496286447,0.946266211811199,1.53013259782236
"L - Belton/Killeen",2020-07-01,1.18922589805919,0.935473709966082,1.44424011363185
"L - Belton/Killeen",2020-07-02,1.17912945268502,0.925381815100511,1.42175678604098
"L - Belton/Killeen",2020-07-03,1.17062036328344,0.918773327810714,1.41845706749724
"L - Belton/Killeen",2020-07-04,1.17717744152722,0.913479666934382,1.43546804803974
"L - Belton/Killeen",2020-07-05,1.19644867554479,0.966923132007255,1.44280179087136
"L - Belton/Killeen",2020-07-06,1.23781135151553,0.981599458756061,1.49735510657704
"L - Belton/Killeen",2020-07-07,1.24982959110957,0.993189419521057,1.50438985603925
"L - Belton/Killeen",2020-07-08,1.26887727887424,1.04588490600823,1.52052623881157
"L - Belton/Killeen",2020-07-09,1.27182763907189,1.03929160480878,1.49006868641259
"L - Belton/Killeen",2020-07-10,1.24665595824366,1.05180652701561,1.45719029263621
"L - Belton/Killeen",2020-07-11,1.18567768939219,0.977636925252323,1.37060863050081
"L - Belton/Killeen",2020-07-12,1.14574442975765,0.946556480698805,1.3194423670347
"L - Belton/Killeen",2020-07-13,1.12082552386084,0.936291350173205,1.30889709156866
"L - Belton/Killeen",2020-07-14,1.07883275242496,0.90267197871323,1.24229113902118
"L - Belton/Killeen",2020-07-15,1.01955442255757,0.857728731857087,1.18043855176371
"L - Belton/Killeen",2020-07-16,0.982150802087953,0.812545581357594,1.14659209813794
"L - Belton/Killeen",2020-07-17,0.967110760192154,0.784853112808107,1.12847161625941
"L - Belton/Killeen",2020-07-18,0.972857031625936,0.786775014360214,1.16953042675167
"L - Belton/Killeen",2020-07-19,0.96856209915069,0.774587515519622,1.14120816053415
"L - Belton/Killeen",2020-07-20,0.962324346743014,0.771113910898198,1.15138926421786
"L - Belton/Killeen",2020-07-21,0.943031247643466,0.772318361193876,1.1167306033479
"L - Belton/Killeen",2020-07-22,0.948602150424549,0.761456623580194,1.13064771380089
"L - Belton/Killeen",2020-07-23,0.944089689035787,0.760651230548849,1.14097684582327
"L - Belton/Killeen",2020-07-24,0.939549314085856,0.753677813428952,1.12498157145409
"L - Belton/Killeen",2020-07-25,0.964918048458204,0.743373859829325,1.17588228736639
"L - Belton/Killeen",2020-07-26,0.987636963752987,0.788469850325396,1.20989339101656
"L - Belton/Killeen",2020-07-27,0.94094006999217,0.750090968164523,1.13108955516873
"L - Belton/Killeen",2020-07-28,0.948141617996253,0.741746872965524,1.14898045027993
"L - Belton/Killeen",2020-07-29,0.977487292595296,0.752420444074384,1.1940585308137
"L - Belton/Killeen",2020-07-30,0.975812944365731,0.750372617487748,1.19080871905664
"L - Belton/Killeen",2020-07-31,0.960281977558432,0.745903009083671,1.189892895443
"L - Belton/Killeen",2020-08-01,0.913925464702245,0.689622873050634,1.15698318657502
"L - Belton/Killeen",2020-08-02,0.853460101048003,0.604946335919216,1.12868258351253
"L - Belton/Killeen",2020-08-03,0.917536635341217,0.502693280480528,1.34051541461474
"L - Belton/Killeen",2020-08-04,NA,NA,NA
"M - Waco",2020-03-19,2.82764752998506,1.16666666666667,5.83333333333333
"M - Waco",2020-03-20,2.21776529069187,0,5
"M - Waco",2020-03-21,2.09916757224677,0,5
"M - Waco",2020-03-22,2.16041387144798,0,5
"M - Waco",2020-03-23,2.41857903232371,0,5
"M - Waco",2020-03-24,1.82643848376156,0.666666666666667,3
"M - Waco",2020-03-25,1.54099264943925,0.583333333333333,2.33333333333333
"M - Waco",2020-03-26,1.44321099046785,0.304347826086957,2.43478260869565
"M - Waco",2020-03-27,1.31364311641265,0.259259259259259,2.07407407407407
"M - Waco",2020-03-28,1.21924774062572,0.25,2.25
"M - Waco",2020-03-29,1.11940060876463,0.233333333333333,1.86666666666667
"M - Waco",2020-03-30,0.993217788979491,0.21875,1.75
"M - Waco",2020-03-31,1.02761788962455,0,2
"M - Waco",2020-04-01,1.01664497065072,0.291666666666667,2.04166666666667
"M - Waco",2020-04-02,0.986374926025342,0,1.96
"M - Waco",2020-04-03,1.01219988289155,0,2
"M - Waco",2020-04-04,1.00826790198018,0,1.82608695652174
"M - Waco",2020-04-05,1.02040599577068,0,1.90909090909091
"M - Waco",2020-04-06,1.03858139314822,0,2.22727272727273
"M - Waco",2020-04-07,1.0178339651667,0,1.96
"M - Waco",2020-04-08,0.982530082765051,0.269230769230769,1.88461538461538
"M - Waco",2020-04-09,1.02570607992054,0,2
"M - Waco",2020-04-10,0.975350638364655,0.25,1.75
"M - Waco",2020-04-11,0.915419771644182,0,1.68965517241379
"M - Waco",2020-04-12,0.851225991296809,0,1.68965517241379
"M - Waco",2020-04-13,0.770856314880341,0,1.44827586206897
"M - Waco",2020-04-14,0.729446387715842,0,1.45833333333333
"M - Waco",2020-04-15,0.715695763714272,0,1.4
"M - Waco",2020-04-16,0.67585937984582,0,1.4
"M - Waco",2020-04-17,0.676046635182766,0,1.4
"M - Waco",2020-04-18,0.716581208893358,0,1.90909090909091
"M - Waco",2020-04-19,0.76537455772611,0,2.1
"M - Waco",2020-04-20,0.855257553456423,0,2.625
"M - Waco",2020-04-21,0.892199337516612,0,1.90909090909091
"M - Waco",2020-04-22,0.960561070745262,0,2.1
"M - Waco",2020-04-23,0.938163618548023,0,2
"M - Waco",2020-04-24,0.963045364186609,0,1.76458333333332
"M - Waco",2020-04-25,0.992265636291577,0,2.33333333333333
"M - Waco",2020-04-26,1.0058942204351,0,2.15384615384615
"M - Waco",2020-04-27,0.978073347291295,0,1.86666666666667
"M - Waco",2020-04-28,0.89954085799731,0,1.64705882352941
"M - Waco",2020-04-29,0.853862042719935,0,1.86666666666667
"M - Waco",2020-04-30,0.88584540518081,0,1.90909090909091
"M - Waco",2020-05-01,0.919599928795729,0,2.54545454545455
"M - Waco",2020-05-02,0.876708462895346,0,2
"M - Waco",2020-05-03,0.82111032045949,0,2
"M - Waco",2020-05-04,0.790951140818755,0,1.75
"M - Waco",2020-05-05,0.844001328595822,0,2.625
"M - Waco",2020-05-06,0.865805179801663,0,2.33333333333333
"M - Waco",2020-05-07,0.915332930682449,0,2.625
"M - Waco",2020-05-08,0.899099089420694,0,2.1
"M - Waco",2020-05-09,0.938178230059808,0,2.625
"M - Waco",2020-05-10,0.977248449183212,0,2.625
"M - Waco",2020-05-11,1.02209064565275,0,2.625
"M - Waco",2020-05-12,1.04033669054382,0,2.33333333333333
"M - Waco",2020-05-13,1.02921041153879,0,2.1
"M - Waco",2020-05-14,0.97682161053698,0,1.90909090909091
"M - Waco",2020-05-15,1.01850632549136,0,2.625
"M - Waco",2020-05-16,1.05683477587587,0,2.625
"M - Waco",2020-05-17,1.13659799646409,0,3
"M - Waco",2020-05-18,1.18983354111205,0,2.625
"M - Waco",2020-05-19,1.25407195393669,0,2.625
"M - Waco",2020-05-20,1.43297176446073,0,3.5
"M - Waco",2020-05-21,1.50880918656469,0,3.5
"M - Waco",2020-05-22,1.40784885086487,0,2.625
"M - Waco",2020-05-23,1.28174892298742,0,2.21052631578947
"M - Waco",2020-05-24,1.17593205179342,0,2.1
"M - Waco",2020-05-25,1.11478491040159,0,2.21052631578947
"M - Waco",2020-05-26,1.13549348687505,0,2.1875
"M - Waco",2020-05-27,1.04413436559018,0,2
"M - Waco",2020-05-28,1.03669332449884,0,2.05882352941177
"M - Waco",2020-05-29,1.04115688291296,0,2.1875
"M - Waco",2020-05-30,1.08162738541258,0,2
"M - Waco",2020-05-31,1.14655958877098,0,2.15384615384615
"M - Waco",2020-06-01,1.22770371118422,0,2.69230769230769
"M - Waco",2020-06-02,1.2308724435452,0,2.47058823529412
"M - Waco",2020-06-03,1.32359352347136,0,3
"M - Waco",2020-06-04,1.32485630849872,0,2.21973684210526
"M - Waco",2020-06-05,1.39867067771266,0,2.88235294117647
"M - Waco",2020-06-06,1.44327952557684,0.35,2.8
"M - Waco",2020-06-07,1.44316274638538,0.291666666666667,2.625
"M - Waco",2020-06-08,1.48274209937103,0.291666666666667,2.625
"M - Waco",2020-06-09,1.52816157813943,0.269230769230769,2.69230769230769
"M - Waco",2020-06-10,1.55272696901731,0.466666666666667,2.56666666666667
"M - Waco",2020-06-11,1.59980706075727,0.65625,2.625
"M - Waco",2020-06-12,1.60125886319196,0.538461538461539,2.51282051282051
"M - Waco",2020-06-13,1.63399626030076,0.682926829268293,2.5609756097561
"M - Waco",2020-06-14,1.70014682810593,0.813953488372093,2.6046511627907
"M - Waco",2020-06-15,1.78044822548186,0.875,2.625
"M - Waco",2020-06-16,1.82661707720902,0.933333333333333,2.68333333333333
"M - Waco",2020-06-17,1.8352660911258,1.10526315789474,2.57894736842105
"M - Waco",2020-06-18,1.79088263720209,1.21428571428571,2.35714285714286
"M - Waco",2020-06-19,1.77154866530914,1.18752731264867,2.31411572372721
"M - Waco",2020-06-20,1.79399233595989,1.29845278844764,2.37108770064351
"M - Waco",2020-06-21,1.75334253437399,1.25319131192261,2.24710166275779
"M - Waco",2020-06-22,1.64463321908458,1.23348558399757,2.06692178940133
"M - Waco",2020-06-23,1.63379643163881,1.2002053772899,2.03368133374122
"M - Waco",2020-06-24,1.62259384131213,1.26499476196687,2.02987531571427
"M - Waco",2020-06-25,1.63490357269964,1.23408311696294,2.01209203852653
"M - Waco",2020-06-26,1.5984411857641,1.27517545941629,1.94518290419434
"M - Waco",2020-06-27,1.54548169124181,1.23805976694063,1.86632890240304
"M - Waco",2020-06-28,1.5145763015865,1.23301101810954,1.81526622110571
"M - Waco",2020-06-29,1.53144703308537,1.24911833767532,1.82303757390453
"M - Waco",2020-06-30,1.56590151176813,1.29229093437138,1.8528026649421
"M - Waco",2020-07-01,1.53832341041942,1.27862470028236,1.78269789943213
"M - Waco",2020-07-02,1.52406563900215,1.32048821280284,1.73864281352374
"M - Waco",2020-07-03,1.46817835772719,1.27626263605326,1.67201866741261
"M - Waco",2020-07-04,1.34293559125128,1.16067768857889,1.51174686598855
"M - Waco",2020-07-05,1.27578243649671,1.09779271790087,1.43520253854981
"M - Waco",2020-07-06,1.24354034305536,1.07184306001083,1.41713478404116
"M - Waco",2020-07-07,1.21209841282086,1.05007710551353,1.36848758266925
"M - Waco",2020-07-08,1.14863495010244,0.999105944467562,1.29245027102856
"M - Waco",2020-07-09,1.04585296067087,0.910249182557768,1.18186008630052
"M - Waco",2020-07-10,0.96709898068761,0.830452498135749,1.09240731298394
"M - Waco",2020-07-11,0.965941673775608,0.82253944513208,1.11530772221299
"M - Waco",2020-07-12,0.950675127560162,0.811601765425819,1.08440908153534
"M - Waco",2020-07-13,0.943950590011644,0.799984526776051,1.08334187796376
"M - Waco",2020-07-14,0.900222010284808,0.771047745652134,1.0389541657516
"M - Waco",2020-07-15,0.876620023035122,0.739017681305922,1.00733961952952
"M - Waco",2020-07-16,0.89806567263213,0.742419947850989,1.06059992550141
"M - Waco",2020-07-17,0.936352717422756,0.771446508341315,1.12383565412685
"M - Waco",2020-07-18,0.941500138447204,0.77517585137536,1.10769838613682
"M - Waco",2020-07-19,0.946122865680811,0.784206206362451,1.09128260401688
"M - Waco",2020-07-20,0.901202524468436,0.765854224130291,1.05399739756545
"M - Waco",2020-07-21,0.896193782935481,0.744077785188376,1.05433164740531
"M - Waco",2020-07-22,0.917045569185888,0.744472974275244,1.08196738928002
"M - Waco",2020-07-23,0.910547368561814,0.746690112864509,1.07370256929564
"M - Waco",2020-07-24,0.904105152030211,0.731954598802509,1.05999742985516
"M - Waco",2020-07-25,0.880043224292664,0.718956470272887,1.04512305562002
"M - Waco",2020-07-26,0.855429888049369,0.685158260676243,1.03323604820157
"M - Waco",2020-07-27,0.868484862732129,0.685214295505007,1.05229338238269
"M - Waco",2020-07-28,0.850285950524621,0.664585352642196,1.03916982413143
"M - Waco",2020-07-29,0.840908624782877,0.64441635859184,1.04203496282936
"M - Waco",2020-07-30,0.853041104517868,0.651445512236909,1.0748850951909
"M - Waco",2020-07-31,0.845303204406002,0.645444120964975,1.07574020160829
"M - Waco",2020-08-01,0.878109248316626,0.61320036653776,1.13265183088369
"M - Waco",2020-08-02,0.906152053852085,0.630660778370637,1.23129009110458
"M - Waco",2020-08-03,0.953427164496116,0.597986441475968,1.34546949332093
"M - Waco",2020-08-04,NA,NA,NA
"N - Bryan/College Station",2020-03-18,3.66362842442965,0,7
"N - Bryan/College Station",2020-03-19,3.56977466048862,0,7
"N - Bryan/College Station",2020-03-20,3.11516931390727,0,7
"N - Bryan/College Station",2020-03-21,3.25716362577346,0,7
"N - Bryan/College Station",2020-03-22,3.69886422755102,0,10.5
"N - Bryan/College Station",2020-03-23,4.62773924128941,0,10.5874999999999
"N - Bryan/College Station",2020-03-24,2.65243206342346,0.933333333333333,4.2
"N - Bryan/College Station",2020-03-25,2.30791188857284,0.777777777777778,3.5
"N - Bryan/College Station",2020-03-26,2.12192970101143,0.608695652173913,3.34782608695652
"N - Bryan/College Station",2020-03-27,1.94051413701781,0.903225806451613,2.93548387096774
"N - Bryan/College Station",2020-03-28,1.67134818361711,0.636363636363636,2.38636363636364
"N - Bryan/College Station",2020-03-29,1.52088810136323,0.729166666666667,2.33333333333333
"N - Bryan/College Station",2020-03-30,1.35548395288204,0.625,2
"N - Bryan/College Station",2020-03-31,1.36364755844105,0.608695652173913,2.1304347826087
"N - Bryan/College Station",2020-04-01,1.27866448436566,0.593220338983051,1.89830508474576
"N - Bryan/College Station",2020-04-02,1.18496185465237,0.546875,1.75
"N - Bryan/College Station",2020-04-03,1.13797499394863,0.466666666666667,1.75
"N - Bryan/College Station",2020-04-04,1.15417668813418,0.403846153846154,1.88461538461538
"N - Bryan/College Station",2020-04-05,1.19076037535014,0.549019607843137,1.92156862745098
"N - Bryan/College Station",2020-04-06,1.16723967592377,0.451612903225806,1.80645161290323
"N - Bryan/College Station",2020-04-07,1.12229672617625,0.522388059701493,1.67164179104478
"N - Bryan/College Station",2020-04-08,1.15128493200083,0.491228070175439,1.8421052631579
"N - Bryan/College Station",2020-04-09,1.16489586018628,0.564516129032258,1.80645161290323
"N - Bryan/College Station",2020-04-10,1.13410197403972,0.583333333333333,1.84722222222222
"N - Bryan/College Station",2020-04-11,1.12884122320818,0.591549295774648,1.67605633802817
"N - Bryan/College Station",2020-04-12,1.03816908210697,0.477272727272727,1.51136363636364
"N - Bryan/College Station",2020-04-13,1.01784448351609,0.466666666666667,1.58666666666667
"N - Bryan/College Station",2020-04-14,1.02184795828712,0.5,1.6
"N - Bryan/College Station",2020-04-15,0.989587686859702,0.454545454545455,1.54545454545455
"N - Bryan/College Station",2020-04-16,0.981952131122036,0.394366197183099,1.47887323943662
"N - Bryan/College Station",2020-04-17,0.990452053991871,0.417910447761194,1.56716417910448
"N - Bryan/College Station",2020-04-18,0.968436674982536,0.388888888888889,1.45833333333333
"N - Bryan/College Station",2020-04-19,1.00488135951801,0.474576271186441,1.66101694915254
"N - Bryan/College Station",2020-04-20,1.02368909624983,0.444444444444444,1.55555555555556
"N - Bryan/College Station",2020-04-21,1.02218152213202,0.417910447761194,1.56977611940298
"N - Bryan/College Station",2020-04-22,1.05162163650856,0.459016393442623,1.60655737704918
"N - Bryan/College Station",2020-04-23,1.07342080449361,0.444444444444444,1.66666666666667
"N - Bryan/College Station",2020-04-24,1.14522897957714,0.5,1.753125
"N - Bryan/College Station",2020-04-25,1.12760634596471,0.552631578947368,1.65789473684211
"N - Bryan/College Station",2020-04-26,1.10763151987022,0.531645569620253,1.68354430379747
"N - Bryan/College Station",2020-04-27,1.13797940953748,0.583333333333333,1.75
"N - Bryan/College Station",2020-04-28,1.09540073473083,0.544444444444445,1.55555555555556
"N - Bryan/College Station",2020-04-29,1.04571915960575,0.521276595744681,1.56382978723404
"N - Bryan/College Station",2020-04-30,1.01348244638477,0.538461538461539,1.46153846153846
"N - Bryan/College Station",2020-05-01,0.95279569236193,0.4375,1.38541666666667
"N - Bryan/College Station",2020-05-02,0.961660723605642,0.368421052631579,1.47368421052632
"N - Bryan/College Station",2020-05-03,0.972985657075908,0.479452054794521,1.53424657534247
"N - Bryan/College Station",2020-05-04,0.984424133549732,0.4,1.6
"N - Bryan/College Station",2020-05-05,1.08308178540975,0.428571428571429,1.85714285714286
"N - Bryan/College Station",2020-05-06,1.18304610201459,0.528301886792453,1.9811320754717
"N - Bryan/College Station",2020-05-07,1.26443986938418,0.555555555555556,2
"N - Bryan/College Station",2020-05-08,1.27357520310963,0.666666666666667,1.83333333333333
"N - Bryan/College Station",2020-05-09,1.23274824781251,0.693069306930693,1.73267326732673
"N - Bryan/College Station",2020-05-10,1.21263341106645,0.679611650485437,1.69902912621359
"N - Bryan/College Station",2020-05-11,1.19163900972131,0.706422018348624,1.6697247706422
"N - Bryan/College Station",2020-05-12,1.15763397806703,0.710381355932204,1.60169491525424
"N - Bryan/College Station",2020-05-13,1.09980963225878,0.651162790697675,1.57364341085271
"N - Bryan/College Station",2020-05-14,1.04478310274973,0.592307692307692,1.45384615384615
"N - Bryan/College Station",2020-05-15,1.02778898229996,0.598290598290598,1.43589743589744
"N - Bryan/College Station",2020-05-16,1.04341323794726,0.533333333333333,1.53333333333333
"N - Bryan/College Station",2020-05-17,1.0684040516347,0.549019607843137,1.58014705882353
"N - Bryan/College Station",2020-05-18,1.09419073249103,0.54368932038835,1.56310679611651
"N - Bryan/College Station",2020-05-19,1.12483917134807,0.605769230769231,1.61538461538462
"N - Bryan/College Station",2020-05-20,1.14381904538887,0.692117117117117,1.63963963963964
"N - Bryan/College Station",2020-05-21,1.15891426093609,0.663793103448276,1.62931034482759
"N - Bryan/College Station",2020-05-22,1.18632262587246,0.717948717948718,1.67521367521368
"N - Bryan/College Station",2020-05-23,1.22435871390949,0.745901639344262,1.66536885245902
"N - Bryan/College Station",2020-05-24,1.14202750247069,0.745562130177515,1.49215976331361
"N - Bryan/College Station",2020-05-25,1.08921129263241,0.678787878787879,1.44242424242424
"N - Bryan/College Station",2020-05-26,1.05516719057104,0.664556962025317,1.41882911392405
"N - Bryan/College Station",2020-05-27,1.06882402397474,0.613138686131387,1.53284671532847
"N - Bryan/College Station",2020-05-28,1.10120881821632,0.651162790697675,1.51937984496124
"N - Bryan/College Station",2020-05-29,1.15502233433785,0.682926829268293,1.65040650406504
"N - Bryan/College Station",2020-05-30,1.23310262178351,0.745901639344262,1.66393442622951
"N - Bryan/College Station",2020-05-31,1.2101801819192,0.823529411764706,1.56470588235294
"N - Bryan/College Station",2020-06-01,1.19312478250624,0.790960451977401,1.5819209039548
"N - Bryan/College Station",2020-06-02,1.18739763547514,0.777777777777778,1.55555555555556
"N - Bryan/College Station",2020-06-03,1.17524060993868,0.810526315789474,1.51052631578947
"N - Bryan/College Station",2020-06-04,1.16973647648277,0.793814432989691,1.51546391752577
"N - Bryan/College Station",2020-06-05,1.16335765596599,0.797029702970297,1.52475247524752
"N - Bryan/College Station",2020-06-06,1.10393448488973,0.754310344827586,1.41810344827586
"N - Bryan/College Station",2020-06-07,1.14863825056677,0.747191011235955,1.53370786516854
"N - Bryan/College Station",2020-06-08,1.18334855358901,0.814814814814815,1.55648148148148
"N - Bryan/College Station",2020-06-09,1.21034504669378,0.831683168316832,1.55940594059406
"N - Bryan/College Station",2020-06-10,1.20888259665915,0.863436123348018,1.54185022026432
"N - Bryan/College Station",2020-06-11,1.22007780971649,0.852173913043478,1.55217391304348
"N - Bryan/College Station",2020-06-12,1.19957600947621,0.875,1.53125
"N - Bryan/College Station",2020-06-13,1.2431043116079,0.875,1.59375
"N - Bryan/College Station",2020-06-14,1.27641689618027,0.904166666666667,1.60416666666667
"N - Bryan/College Station",2020-06-15,1.32862980851596,0.95850622406639,1.68464730290456
"N - Bryan/College Station",2020-06-16,1.39488728900673,1.00398406374502,1.78486055776892
"N - Bryan/College Station",2020-06-17,1.47454764840312,1.12408759124088,1.81386861313869
"N - Bryan/College Station",2020-06-18,1.40299256114716,1.11594202898551,1.67391304347826
"N - Bryan/College Station",2020-06-19,1.36666934922372,1.09427804151631,1.60923241399457
"N - Bryan/College Station",2020-06-20,1.30780021000256,1.04863604882904,1.54496682734575
"N - Bryan/College Station",2020-06-21,1.26074623856098,1.02711299643131,1.48661091588743
"N - Bryan/College Station",2020-06-22,1.22448111677651,0.985112212766171,1.44515961612797
"N - Bryan/College Station",2020-06-23,1.19647711311292,0.957650008373642,1.41059257990172
"N - Bryan/College Station",2020-06-24,1.19556877864211,0.976628065721584,1.42474396527636
"N - Bryan/College Station",2020-06-25,1.26620358064158,1.00714853544876,1.53470253020763
"N - Bryan/College Station",2020-06-26,1.305492300591,1.07099482254465,1.55156942240443
"N - Bryan/College Station",2020-06-27,1.32477164163695,1.0839972485055,1.54682753438425
"N - Bryan/College Station",2020-06-28,1.35914993598044,1.12484469558176,1.56550550416019
"N - Bryan/College Station",2020-06-29,1.37517591382313,1.15249918156352,1.59345539016174
"N - Bryan/College Station",2020-06-30,1.28639437449124,1.11804201576606,1.46090823393432
"N - Bryan/College Station",2020-07-01,1.20502626915244,1.04357483645599,1.37530723479961
"N - Bryan/College Station",2020-07-02,1.12865230663488,0.970254204006945,1.27387116580504
"N - Bryan/College Station",2020-07-03,1.07496062035493,0.926832742966948,1.2357769906226
"N - Bryan/College Station",2020-07-04,1.02908923657145,0.881012998302829,1.17242499004915
"N - Bryan/College Station",2020-07-05,0.999829404746288,0.837246778726987,1.15671318730481
"N - Bryan/College Station",2020-07-06,0.966664027763702,0.819228471138501,1.113863272162
"N - Bryan/College Station",2020-07-07,1.01179034191912,0.850437658526428,1.20170538704821
"N - Bryan/College Station",2020-07-08,1.0037923018362,0.836249487036649,1.15371457007834
"N - Bryan/College Station",2020-07-09,0.992171954925947,0.831037151344834,1.15125330140431
"N - Bryan/College Station",2020-07-10,0.979196368053403,0.818999511819069,1.13749932197093
"N - Bryan/College Station",2020-07-11,0.957101749114175,0.808539459922913,1.10525118833499
"N - Bryan/College Station",2020-07-12,0.927555845376673,0.788169210007433,1.09061694144754
"N - Bryan/College Station",2020-07-13,0.91157734163495,0.766620873456735,1.07952735241867
"N - Bryan/College Station",2020-07-14,0.875891906120091,0.71957689345211,1.01812475350139
"N - Bryan/College Station",2020-07-15,0.876123370906532,0.717037860484564,1.03970489770262
"N - Bryan/College Station",2020-07-16,0.885875587209942,0.720865359863006,1.04765765633424
"N - Bryan/College Station",2020-07-17,0.88320536148107,0.718117021189994,1.04366340412946
"N - Bryan/College Station",2020-07-18,0.911130266552984,0.725251490247834,1.10985455325805
"N - Bryan/College Station",2020-07-19,0.920145393635275,0.75666664601764,1.10385547526019
"N - Bryan/College Station",2020-07-20,0.933635857873615,0.745220599109191,1.1068717722063
"N - Bryan/College Station",2020-07-21,0.963007406559266,0.754379181575436,1.15514312178739
"N - Bryan/College Station",2020-07-22,0.994728775365242,0.78700069561723,1.18050104342584
"N - Bryan/College Station",2020-07-23,0.999359419270255,0.821588499218518,1.2101776542543
"N - Bryan/College Station",2020-07-24,1.03716919125594,0.828877170265722,1.23713010487421
"N - Bryan/College Station",2020-07-25,1.07023774035279,0.852524581133477,1.25473349958966
