"PHR","Date","Rt","lower","upper"
"11 - Harlingen PHR",2020-09-02,0.745923709852259,0.682852233141649,0.806277423741841
"11 - Harlingen PHR",2020-09-03,0.760402926465356,0.694645965681815,0.821394163211435
"11 - Harlingen PHR",2020-09-04,0.774021984247056,0.708571869834316,0.84410983040795
"11 - Harlingen PHR",2020-09-05,0.775407340980755,0.70133912397434,0.841350985585275
"11 - Harlingen PHR",2020-09-06,0.77677867016973,0.709121629230082,0.84844527426773
"11 - Harlingen PHR",2020-09-07,0.768194194958711,0.699206794404393,0.835171219640952
"11 - Harlingen PHR",2020-09-08,0.761998992976727,0.691678671196689,0.829239415328244
"11 - Harlingen PHR",2020-09-09,0.752996068135962,0.687975279731253,0.823113281107035
"11 - Harlingen PHR",2020-09-10,0.745137962888303,0.66493449052611,0.818380911416751
"11 - Harlingen PHR",2020-09-11,0.765407568886,0.683962810142632,0.852941857354341
"11 - Harlingen PHR",2020-09-12,0.786657894337065,0.696401315073986,0.876209851343089
"11 - Harlingen PHR",2020-09-13,0.814458290063409,0.718035061549123,0.906018489680009
"11 - Harlingen PHR",2020-09-14,0.847264206894255,0.748120110841503,0.940948886135912
"11 - Harlingen PHR",2020-09-15,0.869910145825079,0.7771036666585,0.967280935292225
"11 - Harlingen PHR",2020-09-16,0.902737109177121,0.796886878474968,1.0058483266084
"11 - Harlingen PHR",2020-09-17,0.954408702876723,0.854219634486797,1.06969846120419
"11 - Harlingen PHR",2020-09-18,0.951641118891161,0.849700152043285,1.05705151550054
"11 - Harlingen PHR",2020-09-19,0.945207118717925,0.847646701121221,1.05212287902327
"11 - Harlingen PHR",2020-09-20,0.928763896109184,0.8176176991865,1.03657819665804
"11 - Harlingen PHR",2020-09-21,0.932240860265629,0.811084724827012,1.05749021085041
"11 - Harlingen PHR",2020-09-22,0.91974966903818,0.773439706047616,1.05792137608565
"11 - Harlingen PHR",2020-09-23,0.970595806631287,0.772171892280414,1.15231805463385
"11 - Harlingen PHR",2020-09-24,NA,NA,NA
"2/3 - Arlington PHR",2020-03-15,2.93281894889048,1.23529411764706,4.52941176470588
"2/3 - Arlington PHR",2020-03-16,2.62865290810805,0.875,4.375
"2/3 - Arlington PHR",2020-03-17,2.70864488737802,0.875,4.375
"2/3 - Arlington PHR",2020-03-18,2.67832172948099,1.16666666666667,4.08333333333333
"2/3 - Arlington PHR",2020-03-19,2.71170815932573,1.35483870967742,4.07016129032258
"2/3 - Arlington PHR",2020-03-20,2.71335331441253,1.59090909090909,3.97727272727273
"2/3 - Arlington PHR",2020-03-21,2.6358356192458,1.72307692307692,3.66153846153846
"2/3 - Arlington PHR",2020-03-22,2.84661628062742,1.859375,3.828125
"2/3 - Arlington PHR",2020-03-23,3.26618527497536,2.3013698630137,4.12328767123288
"2/3 - Arlington PHR",2020-03-24,2.5236628865266,2.09195402298851,2.95019157088123
"2/3 - Arlington PHR",2020-03-25,2.36338940070707,2.00265273311897,2.7459807073955
"2/3 - Arlington PHR",2020-03-26,2.02174147541505,1.75342465753425,2.3013698630137
"2/3 - Arlington PHR",2020-03-27,1.795212873264,1.55799373040752,2.02978056426332
"2/3 - Arlington PHR",2020-03-28,1.65759030386568,1.42503438789546,1.88720770288858
"2/3 - Arlington PHR",2020-03-29,1.52658728874951,1.33606557377049,1.72131147540984
"2/3 - Arlington PHR",2020-03-30,1.42660826451208,1.24793233082707,1.62406015037594
"2/3 - Arlington PHR",2020-03-31,1.40534139384189,1.22480620155039,1.58914728682171
"2/3 - Arlington PHR",2020-04-01,1.3211829824993,1.15173674588665,1.48462065813528
"2/3 - Arlington PHR",2020-04-02,1.30245948166539,1.14093959731544,1.46979865771812
"2/3 - Arlington PHR",2020-04-03,1.27369804496456,1.11728395061728,1.42608024691358
"2/3 - Arlington PHR",2020-04-04,1.22905939339548,1.07822580645161,1.37177419354839
"2/3 - Arlington PHR",2020-04-05,1.20814639301715,1.06200564971751,1.36158192090396
"2/3 - Arlington PHR",2020-04-06,1.17704618354917,1.04097116843703,1.31714719271624
"2/3 - Arlington PHR",2020-04-07,1.16346949412844,1.01513358778626,1.30395038167939
"2/3 - Arlington PHR",2020-04-08,1.15636165179237,1.01337209302326,1.28670292573143
"2/3 - Arlington PHR",2020-04-09,1.13842444558117,1.00129249291785,1.26912181303116
"2/3 - Arlington PHR",2020-04-10,1.12637423180646,0.991625959525471,1.26029309141661
"2/3 - Arlington PHR",2020-04-11,1.11576658459261,0.981620149761743,1.24846834581348
"2/3 - Arlington PHR",2020-04-12,1.0878153812073,0.955966815571155,1.22399489470325
"2/3 - Arlington PHR",2020-04-13,1.07702443473229,0.953388998035364,1.20104780615586
"2/3 - Arlington PHR",2020-04-14,1.0532793814197,0.936557788944724,1.18289886934673
"2/3 - Arlington PHR",2020-04-15,1.05161408229564,0.910301924353019,1.17994359654944
"2/3 - Arlington PHR",2020-04-16,1.05111651117136,0.914456233421751,1.17440318302387
"2/3 - Arlington PHR",2020-04-17,1.05724112539579,0.938967136150235,1.18791079812207
"2/3 - Arlington PHR",2020-04-18,1.0560681925305,0.921773142112125,1.1864406779661
"2/3 - Arlington PHR",2020-04-19,1.0618391948189,0.937335092348285,1.1820580474934
"2/3 - Arlington PHR",2020-04-20,1.06440946667954,0.932423651721897,1.20077972709552
"2/3 - Arlington PHR",2020-04-21,1.08758811636868,0.954209270620314,1.22154055896387
"2/3 - Arlington PHR",2020-04-22,1.09766273349613,0.974226804123711,1.23131443298969
"2/3 - Arlington PHR",2020-04-23,1.11135199824362,0.981516889738687,1.22243467176546
"2/3 - Arlington PHR",2020-04-24,1.12149289341702,0.997532387415176,1.25231338679827
"2/3 - Arlington PHR",2020-04-25,1.1365447468145,1.01939366240098,1.27117611212675
"2/3 - Arlington PHR",2020-04-26,1.15458374375754,1.02794292508918,1.28596908442331
"2/3 - Arlington PHR",2020-04-27,1.15931064685733,1.03431101272828,1.28233259546209
"2/3 - Arlington PHR",2020-04-28,1.15717291826088,1.03676470588235,1.27215073529412
"2/3 - Arlington PHR",2020-04-29,1.15376903179491,1.03150406504065,1.26981707317073
"2/3 - Arlington PHR",2020-04-30,1.1663873429781,1.04307553956835,1.28776978417266
"2/3 - Arlington PHR",2020-05-01,1.18287290532991,1.07046476761619,1.29785107446277
"2/3 - Arlington PHR",2020-05-02,1.18227551136623,1.06703397612489,1.29201101928375
"2/3 - Arlington PHR",2020-05-03,1.18077304817091,1.06492963940194,1.28671943711522
"2/3 - Arlington PHR",2020-05-04,1.17877425479225,1.06964964119882,1.29126213592233
"2/3 - Arlington PHR",2020-05-05,1.17711362597322,1.07991270807958,1.28745432399513
"2/3 - Arlington PHR",2020-05-06,1.17633624564989,1.0733515411627,1.27818962153726
"2/3 - Arlington PHR",2020-05-07,1.16290999650524,1.06245461147422,1.25308641975309
"2/3 - Arlington PHR",2020-05-08,1.14372619115275,1.04449913644214,1.23805699481865
"2/3 - Arlington PHR",2020-05-09,1.13437477494665,1.03392734749829,1.22583961617546
"2/3 - Arlington PHR",2020-05-10,1.13814209321152,1.04331514324693,1.2343707366985
"2/3 - Arlington PHR",2020-05-11,1.1011561919224,1.01761194029851,1.18273880597015
"2/3 - Arlington PHR",2020-05-12,1.0683503710064,0.984387844979448,1.15296535525543
"2/3 - Arlington PHR",2020-05-13,1.04717801779926,0.963226571767497,1.13137603795967
"2/3 - Arlington PHR",2020-05-14,1.00824428168501,0.9297950014041,1.08508845829823
"2/3 - Arlington PHR",2020-05-15,0.97174079791574,0.888385269121813,1.05297450424929
"2/3 - Arlington PHR",2020-05-16,0.949624910008451,0.86972072879331,1.03499850657109
"2/3 - Arlington PHR",2020-05-17,0.922470482919666,0.84477465214761,1.00156533575318
"2/3 - Arlington PHR",2020-05-18,0.933672041776199,0.845292264613231,1.01931221561078
"2/3 - Arlington PHR",2020-05-19,0.933876908270064,0.846444520783236,1.01723634489866
"2/3 - Arlington PHR",2020-05-20,0.92195511883502,0.835194915254237,1.01090677966102
"2/3 - Arlington PHR",2020-05-21,0.94437819516109,0.84922480620155,1.03921511627907
"2/3 - Arlington PHR",2020-05-22,0.951415709383852,0.858098068350669,1.04531946508172
"2/3 - Arlington PHR",2020-05-23,0.952526606967928,0.855297157622739,1.03882428940568
"2/3 - Arlington PHR",2020-05-24,0.957758612134047,0.87060669456067,1.04906808672499
"2/3 - Arlington PHR",2020-05-25,0.968991853472152,0.874654013444049,1.06287069988138
"2/3 - Arlington PHR",2020-05-26,1.00060030194303,0.89743782161235,1.10763293310463
"2/3 - Arlington PHR",2020-05-27,1.0522503704381,0.951671183378501,1.16350496838302
"2/3 - Arlington PHR",2020-05-28,1.0553489758927,0.962864721485411,1.14588859416446
"2/3 - Arlington PHR",2020-05-29,1.07725627081413,0.981419850334778,1.17723513194171
"2/3 - Arlington PHR",2020-05-30,1.09599436723521,0.998407704042716,1.19603356216629
"2/3 - Arlington PHR",2020-05-31,1.10832615860941,1.00838803792852,1.20240700218818
"2/3 - Arlington PHR",2020-06-01,1.12216223299822,1.02021276595745,1.21637411347518
"2/3 - Arlington PHR",2020-06-02,1.11270672867755,1.02521823472357,1.19721952796638
"2/3 - Arlington PHR",2020-06-03,1.09468608578535,1.01332920024799,1.18691878487291
"2/3 - Arlington PHR",2020-06-04,1.10455439005302,1.01110472751149,1.19960604070913
"2/3 - Arlington PHR",2020-06-05,1.10905524847196,1.01772222222222,1.20666666666667
"2/3 - Arlington PHR",2020-06-06,1.11427332907411,1.0211970074813,1.20236128428928
"2/3 - Arlington PHR",2020-06-07,1.12251564086427,1.03163846153846,1.21261538461538
"2/3 - Arlington PHR",2020-06-08,1.1354171708488,1.0464904284412,1.23366757824369
"2/3 - Arlington PHR",2020-06-09,1.14047830457559,1.04837775202781,1.23088064889919
"2/3 - Arlington PHR",2020-06-10,1.1513614129015,1.06321510297483,1.24141876430206
"2/3 - Arlington PHR",2020-06-11,1.16270993863271,1.08076228825326,1.2518744793113
"2/3 - Arlington PHR",2020-06-12,1.17936789091548,1.08947939262473,1.26030368763557
"2/3 - Arlington PHR",2020-06-13,1.17471499238063,1.09711372064277,1.26683559950556
"2/3 - Arlington PHR",2020-06-14,1.1725543383204,1.09176279740447,1.25334655130978
"2/3 - Arlington PHR",2020-06-15,1.17608006752201,1.09381205673759,1.25602836879433
"2/3 - Arlington PHR",2020-06-16,1.19153534669814,1.11243220938458,1.27422777646781
"2/3 - Arlington PHR",2020-06-17,1.20587955715192,1.12970727848101,1.28963607594937
"2/3 - Arlington PHR",2020-06-18,1.21320666042425,1.1336454564801,1.29307831453501
"2/3 - Arlington PHR",2020-06-19,1.21491910970797,1.1358597057045,1.29248135456561
"2/3 - Arlington PHR",2020-06-20,1.2351917472521,1.15369059656218,1.30798786653185
"2/3 - Arlington PHR",2020-06-21,1.25437446482712,1.17850986401073,1.32334322926642
"2/3 - Arlington PHR",2020-06-22,1.25630566306484,1.18653411068569,1.32425600417682
"2/3 - Arlington PHR",2020-06-23,1.27105576064331,1.20587738557676,1.33949923999324
"2/3 - Arlington PHR",2020-06-24,1.25348234933296,1.19170984455959,1.31502590673575
"2/3 - Arlington PHR",2020-06-25,1.24327808941064,1.17612680074169,1.30494936528313
"2/3 - Arlington PHR",2020-06-26,1.24292564185531,1.18334489937543,1.30869882026371
"2/3 - Arlington PHR",2020-06-27,1.23844751846429,1.1752159120649,1.2998135304894
"2/3 - Arlington PHR",2020-06-28,1.23189115754698,1.17664616722574,1.29409553981861
"2/3 - Arlington PHR",2020-06-29,1.23763336898496,1.17505790564428,1.29540107277825
"2/3 - Arlington PHR",2020-06-30,1.23208627664427,1.17631072358736,1.28728343335976
"2/3 - Arlington PHR",2020-07-01,1.23729106625862,1.1823921460177,1.29470962389381
"2/3 - Arlington PHR",2020-07-02,1.23770593875479,1.18558951965066,1.29039301310044
"2/3 - Arlington PHR",2020-07-03,1.22984470535331,1.17627098088678,1.28157320267779
"2/3 - Arlington PHR",2020-07-04,1.22378292187429,1.17630661210825,1.2752720171115
"2/3 - Arlington PHR",2020-07-05,1.23391030945279,1.18319140121525,1.2843859326091
"2/3 - Arlington PHR",2020-07-06,1.23955393686165,1.19146147223418,1.28910891089109
"2/3 - Arlington PHR",2020-07-07,1.22202801906923,1.17421441774492,1.26807609365373
"2/3 - Arlington PHR",2020-07-08,1.19390567467358,1.1501051393542,1.23794817877254
"2/3 - Arlington PHR",2020-07-09,1.1674251070203,1.12584687884169,1.21144652369895
"2/3 - Arlington PHR",2020-07-10,1.14515585598335,1.10404394731617,1.18559633331127
"2/3 - Arlington PHR",2020-07-11,1.11211788028914,1.07354426433915,1.15213061097257
"2/3 - Arlington PHR",2020-07-12,1.07417672862455,1.03448674800168,1.1119162810265
"2/3 - Arlington PHR",2020-07-13,1.04276128627367,1.00581244728281,1.08176738161224
"2/3 - Arlington PHR",2020-07-14,1.0200286477893,0.981289530242555,1.05699570156586
"2/3 - Arlington PHR",2020-07-15,1.00966831046519,0.970395948434623,1.0486441861942
"2/3 - Arlington PHR",2020-07-16,0.996678397434182,0.958619819592506,1.0310461742257
"2/3 - Arlington PHR",2020-07-17,0.97933593469031,0.939066608238388,1.01710122699387
"2/3 - Arlington PHR",2020-07-18,0.96881210581503,0.930659284058718,1.00684715426217
"2/3 - Arlington PHR",2020-07-19,0.96109148628517,0.922273412906611,0.999409758656873
"2/3 - Arlington PHR",2020-07-20,0.953352640741706,0.914664035553197,0.993632263199788
"2/3 - Arlington PHR",2020-07-21,0.948291284612558,0.909921843280552,0.987616727568007
"2/3 - Arlington PHR",2020-07-22,0.939815520309241,0.898288973384031,0.979099334600761
"2/3 - Arlington PHR",2020-07-23,0.931541933425182,0.891957364341085,0.969961240310078
"2/3 - Arlington PHR",2020-07-24,0.935876785591661,0.895144900953779,0.974774394717535
"2/3 - Arlington PHR",2020-07-25,0.943519530377946,0.90529502174239,0.982469260758735
"2/3 - Arlington PHR",2020-07-26,0.936724467166769,0.900010865628396,0.975601231437885
"2/3 - Arlington PHR",2020-07-27,0.933870382390456,0.895310637663886,0.975653679976162
"2/3 - Arlington PHR",2020-07-28,0.939687211053505,0.897951933530051,0.979499922348191
"2/3 - Arlington PHR",2020-07-29,0.940980933653882,0.897602474864656,0.981515854601702
"2/3 - Arlington PHR",2020-07-30,0.942679423519072,0.903684046206681,0.987291211364346
"2/3 - Arlington PHR",2020-07-31,0.932294162626006,0.890290229448412,0.973801473940131
"2/3 - Arlington PHR",2020-08-01,0.918408935154569,0.876126695792136,0.958764466927263
"2/3 - Arlington PHR",2020-08-02,0.918375314300691,0.875215358109771,0.959061448847321
"2/3 - Arlington PHR",2020-08-03,0.92460774952571,0.883430307178917,0.967913065799606
"2/3 - Arlington PHR",2020-08-04,0.933712284626389,0.891422557446062,0.974932029468514
"2/3 - Arlington PHR",2020-08-05,0.929885328421706,0.88646288209607,0.973985358335474
"2/3 - Arlington PHR",2020-08-06,0.939931441742268,0.891095451633568,0.985922485586163
"2/3 - Arlington PHR",2020-08-07,0.959006412615838,0.912968375658841,1.00757067561093
"2/3 - Arlington PHR",2020-08-08,0.988624306828809,0.936722714157795,1.03979703512088
"2/3 - Arlington PHR",2020-08-09,1.01365665007472,0.966611648440829,1.06060280208817
"2/3 - Arlington PHR",2020-08-10,1.01827346818164,0.9721674809702,1.06632866738874
"2/3 - Arlington PHR",2020-08-11,0.998069360998739,0.954730688889987,1.04162972003895
"2/3 - Arlington PHR",2020-08-12,1.01550242767021,0.970528758455106,1.06242318797532
"2/3 - Arlington PHR",2020-08-13,1.0315118853407,0.978970285530541,1.07707431821033
"2/3 - Arlington PHR",2020-08-14,1.05197035374466,1.00567993018712,1.09792097682587
"2/3 - Arlington PHR",2020-08-15,1.03213559670349,0.99111367649102,1.07601498801194
"2/3 - Arlington PHR",2020-08-16,0.984819517595783,0.945658150346787,1.02248040594128
"2/3 - Arlington PHR",2020-08-17,0.963510905516381,0.922091441523634,1.0033426804033
"2/3 - Arlington PHR",2020-08-18,0.910381259077297,0.872854909433435,0.949029573569649
"2/3 - Arlington PHR",2020-08-19,0.853185983892848,0.815406142099956,0.890374826209445
"2/3 - Arlington PHR",2020-08-20,0.792749061468669,0.757626022687465,0.830665582153786
"2/3 - Arlington PHR",2020-08-21,0.730136771933504,0.697920882408955,0.768468698049115
"2/3 - Arlington PHR",2020-08-22,0.6995266033846,0.6584468953805,0.739962423748414
"2/3 - Arlington PHR",2020-08-23,0.6988347453891,0.654991047210131,0.74239667624573
"2/3 - Arlington PHR",2020-08-24,0.685695879857689,0.642998043952265,0.735376548830785
"2/3 - Arlington PHR",2020-08-25,0.725418177802601,0.671915969181004,0.781930379627894
"2/3 - Arlington PHR",2020-08-26,0.760852731159314,0.704725423351845,0.818390814215046
"2/3 - Arlington PHR",2020-08-27,0.79752527003401,0.738055876098261,0.855042606906952
"2/3 - Arlington PHR",2020-08-28,0.826522857027951,0.76616572250537,0.886666884333429
"2/3 - Arlington PHR",2020-08-29,0.849393007988505,0.794159089604941,0.908412899270025
"2/3 - Arlington PHR",2020-08-30,0.857801977909438,0.805917838325359,0.915815725369727
"2/3 - Arlington PHR",2020-08-31,0.866763469767623,0.807916789448976,0.921658340358339
"2/3 - Arlington PHR",2020-09-01,0.872391261577864,0.815000405932086,0.928886925538316
"2/3 - Arlington PHR",2020-09-02,0.879126253037512,0.817352076552996,0.938220999997136
"2/3 - Arlington PHR",2020-09-03,0.883605901210141,0.822520231908496,0.941649199131744
"2/3 - Arlington PHR",2020-09-04,0.889065667234416,0.828313109161717,0.949592698064787
"2/3 - Arlington PHR",2020-09-05,0.890738660245481,0.830267171500855,0.950801316610699
"2/3 - Arlington PHR",2020-09-06,0.898812724147262,0.836345588874914,0.958936961837035
"2/3 - Arlington PHR",2020-09-07,0.90005943856088,0.834617409557447,0.966834028893281
"2/3 - Arlington PHR",2020-09-08,0.926365292641501,0.854819714347023,0.994237522733437
"2/3 - Arlington PHR",2020-09-09,0.95402725538894,0.885222787838944,1.02603482378118
"2/3 - Arlington PHR",2020-09-10,0.974614757671454,0.903969871075789,1.04316246368088
"2/3 - Arlington PHR",2020-09-11,1.00091851371163,0.924201747978409,1.07581599633787
"2/3 - Arlington PHR",2020-09-12,1.03115466218859,0.957826157629248,1.1045499580234
"2/3 - Arlington PHR",2020-09-13,1.08655803951872,1.00407295282387,1.16851641485986
"2/3 - Arlington PHR",2020-09-14,1.13296156754853,1.04785853552348,1.20949362997366
"2/3 - Arlington PHR",2020-09-15,1.11888265708646,1.04850431431434,1.1942832036291
"2/3 - Arlington PHR",2020-09-16,1.1120740805399,1.03440549995768,1.18341776079075
"2/3 - Arlington PHR",2020-09-17,1.11841869296125,1.04311558459586,1.19325296942814
"2/3 - Arlington PHR",2020-09-18,1.10889168045029,1.03678451673651,1.17795722545758
"2/3 - Arlington PHR",2020-09-19,1.10832552844446,1.03278204205741,1.17989628784257
"2/3 - Arlington PHR",2020-09-20,1.09382733335238,1.02171995066025,1.17192151605646
"2/3 - Arlington PHR",2020-09-21,1.08404756444598,1.00905432484053,1.16429345173907
"2/3 - Arlington PHR",2020-09-22,1.07297356967633,0.983107437288294,1.15621142701283
"2/3 - Arlington PHR",2020-09-23,1.09205898458711,0.966834421877146,1.20646387315327
"2/3 - Arlington PHR",2020-09-24,NA,NA,NA
"4/5N - Tyler PHR",2020-03-15,2.66804166241482,0,5.25
"4/5N - Tyler PHR",2020-03-16,2.21105410315369,0,5.25
"4/5N - Tyler PHR",2020-03-17,2.38318198182537,0,7
"4/5N - Tyler PHR",2020-03-18,1.94959664913816,0,4
"4/5N - Tyler PHR",2020-03-19,1.82753623040473,0,4
"4/5N - Tyler PHR",2020-03-20,1.80992966510425,0,4
"4/5N - Tyler PHR",2020-03-21,1.84715567699803,0,4
"4/5N - Tyler PHR",2020-03-22,2.15843788477967,0,5.25
"4/5N - Tyler PHR",2020-03-23,2.63970391535033,0,7
"4/5N - Tyler PHR",2020-03-24,2.10882492938054,0.736842105263158,3.68421052631579
"4/5N - Tyler PHR",2020-03-25,2.20004811964499,0.466666666666667,3.74499999999999
"4/5N - Tyler PHR",2020-03-26,2.17977807163188,0.954545454545455,3.5
"4/5N - Tyler PHR",2020-03-27,2.06097537566684,0.875,3.0625
"4/5N - Tyler PHR",2020-03-28,1.9313526259259,1,2.83333333333333
"4/5N - Tyler PHR",2020-03-29,1.81213297273156,0.942307692307692,2.69230769230769
"4/5N - Tyler PHR",2020-03-30,1.72332363801753,0.933333333333333,2.45291666666666
"4/5N - Tyler PHR",2020-03-31,1.79372682229109,1.01818181818182,2.67272727272727
"4/5N - Tyler PHR",2020-04-01,1.74771295175329,0.987179487179487,2.42307692307692
"4/5N - Tyler PHR",2020-04-02,1.6763034702932,1.01030927835052,2.23711340206186
"4/5N - Tyler PHR",2020-04-03,1.5731713748418,1.05,2.1
"4/5N - Tyler PHR",2020-04-04,1.4506435225672,0.985915492957747,1.87323943661972
"4/5N - Tyler PHR",2020-04-05,1.41582158303359,0.868613138686131,1.89051094890511
"4/5N - Tyler PHR",2020-04-06,1.41577099682376,0.95,1.85
"4/5N - Tyler PHR",2020-04-07,1.37585914745821,0.933333333333333,1.78181818181818
"4/5N - Tyler PHR",2020-04-08,1.34303165555176,0.943820224719101,1.76966292134832
"4/5N - Tyler PHR",2020-04-09,1.28925681500689,0.875,1.645
"4/5N - Tyler PHR",2020-04-10,1.24206565416796,0.866666666666667,1.63333333333333
"4/5N - Tyler PHR",2020-04-11,1.23752620089322,0.831683168316832,1.59405940594059
"4/5N - Tyler PHR",2020-04-12,1.20483302895165,0.84,1.52444444444444
"4/5N - Tyler PHR",2020-04-13,1.19175597753751,0.84,1.49333333333333
"4/5N - Tyler PHR",2020-04-14,1.17519334605514,0.830508474576271,1.51271186440678
"4/5N - Tyler PHR",2020-04-15,1.16144762287701,0.831967213114754,1.49180327868852
"4/5N - Tyler PHR",2020-04-16,1.12563019014246,0.818867924528302,1.42641509433962
"4/5N - Tyler PHR",2020-04-17,1.11928126224788,0.826082677165354,1.43307086614173
"4/5N - Tyler PHR",2020-04-18,1.08528432916626,0.783393501805054,1.41516245487365
"4/5N - Tyler PHR",2020-04-19,1.07386171953924,0.766037735849057,1.4
"4/5N - Tyler PHR",2020-04-20,1.07040027139813,0.774809160305344,1.38931297709924
"4/5N - Tyler PHR",2020-04-21,1.05488817920703,0.746323529411765,1.33823529411765
"4/5N - Tyler PHR",2020-04-22,1.05566904851184,0.753846153846154,1.34682692307692
"4/5N - Tyler PHR",2020-04-23,1.07757853745068,0.739837398373984,1.39430894308943
"4/5N - Tyler PHR",2020-04-24,1.07013458451852,0.783582089552239,1.41044776119403
"4/5N - Tyler PHR",2020-04-25,1.12662800379349,0.78125,1.46875
"4/5N - Tyler PHR",2020-04-26,1.15512831105442,0.854330708661417,1.48818897637795
"4/5N - Tyler PHR",2020-04-27,1.1739825306361,0.871794871794872,1.51282051282051
"4/5N - Tyler PHR",2020-04-28,1.15791043463146,0.86084142394822,1.44983818770227
"4/5N - Tyler PHR",2020-04-29,1.19478036293677,0.871886120996441,1.4952846975089
"4/5N - Tyler PHR",2020-04-30,1.1973491553473,0.907407407407408,1.49074074074074
"4/5N - Tyler PHR",2020-05-01,1.18589574634331,0.907042253521127,1.45915492957747
"4/5N - Tyler PHR",2020-05-02,1.12389240037892,0.878804347826087,1.3695652173913
"4/5N - Tyler PHR",2020-05-03,1.09624429929995,0.837150127226463,1.33587786259542
"4/5N - Tyler PHR",2020-05-04,1.09893066101923,0.850878378378379,1.36216216216216
"4/5N - Tyler PHR",2020-05-05,1.09533318456144,0.833743523316062,1.32383419689119
"4/5N - Tyler PHR",2020-05-06,1.04672672819328,0.81466894977169,1.27853881278539
"4/5N - Tyler PHR",2020-05-07,1.02281953434658,0.800060827250608,1.26034063260341
"4/5N - Tyler PHR",2020-05-08,1.01812643106257,0.75130890052356,1.26439790575916
"4/5N - Tyler PHR",2020-05-09,1.06760000065747,0.7875,1.35625
"4/5N - Tyler PHR",2020-05-10,1.09063992264673,0.808450704225352,1.34084507042254
"4/5N - Tyler PHR",2020-05-11,1.118682430873,0.840782122905028,1.40782122905028
"4/5N - Tyler PHR",2020-05-12,1.15004250683632,0.877384196185286,1.43051771117166
"4/5N - Tyler PHR",2020-05-13,1.18099657122005,0.922480620155039,1.42894056847545
"4/5N - Tyler PHR",2020-05-14,1.16592744085642,0.932314410480349,1.39082969432314
"4/5N - Tyler PHR",2020-05-15,1.15703485828643,0.911764705882353,1.38235294117647
"4/5N - Tyler PHR",2020-05-16,1.09256303928635,0.876565295169946,1.30232558139535
"4/5N - Tyler PHR",2020-05-17,1.06975146140216,0.84971098265896,1.29479768786127
"4/5N - Tyler PHR",2020-05-18,1.04320670776672,0.836812144212524,1.26185958254269
"4/5N - Tyler PHR",2020-05-19,1.03547218395386,0.808764940239044,1.24138446215139
"4/5N - Tyler PHR",2020-05-20,1.02435313208207,0.803960396039604,1.24752475247525
"4/5N - Tyler PHR",2020-05-21,1.03074124057119,0.80339248434238,1.25678496868476
"4/5N - Tyler PHR",2020-05-22,1.02771509792319,0.8,1.22857142857143
"4/5N - Tyler PHR",2020-05-23,1.04698452626207,0.827133479212254,1.28665207877462
"4/5N - Tyler PHR",2020-05-24,1.06947031782116,0.846153846153846,1.30769230769231
"4/5N - Tyler PHR",2020-05-25,1.09638441198319,0.846153846153846,1.35384615384615
"4/5N - Tyler PHR",2020-05-26,1.13644647929031,0.886666666666667,1.38444444444444
"4/5N - Tyler PHR",2020-05-27,1.16883932258745,0.927536231884058,1.39130434782609
"4/5N - Tyler PHR",2020-05-28,1.15341980064239,0.933333333333333,1.37543859649123
"4/5N - Tyler PHR",2020-05-29,1.17644480615786,0.944223659889094,1.39741219963031
"4/5N - Tyler PHR",2020-05-30,1.1812569012725,0.955074875207987,1.38602329450915
"4/5N - Tyler PHR",2020-05-31,1.11835969590267,0.933333333333333,1.30476190476191
"4/5N - Tyler PHR",2020-06-01,1.07207133156183,0.896457765667575,1.24931880108992
"4/5N - Tyler PHR",2020-06-02,1.03163225447843,0.848535422343324,1.22070844686649
"4/5N - Tyler PHR",2020-06-03,0.989728030790131,0.811493860845839,1.16507503410641
"4/5N - Tyler PHR",2020-06-04,0.979190848106094,0.77190332326284,1.1631419939577
"4/5N - Tyler PHR",2020-06-05,0.968644048527048,0.777777777777778,1.16666666666667
"4/5N - Tyler PHR",2020-06-06,0.954348380266512,0.762756714060032,1.1390205371248
"4/5N - Tyler PHR",2020-06-07,0.992206781877692,0.78954280155642,1.19844357976654
"4/5N - Tyler PHR",2020-06-08,1.03622209598937,0.812,1.246
"4/5N - Tyler PHR",2020-06-09,1.06666269103043,0.85462786259542,1.2824427480916
"4/5N - Tyler PHR",2020-06-10,1.1123046247272,0.889112903225806,1.36895161290323
"4/5N - Tyler PHR",2020-06-11,1.20599923317631,0.950819672131148,1.4594262295082
"4/5N - Tyler PHR",2020-06-12,1.3012102105076,1.04615384615385,1.56923076923077
"4/5N - Tyler PHR",2020-06-13,1.40292298349463,1.12345679012346,1.68518518518519
"4/5N - Tyler PHR",2020-06-14,1.56322771496413,1.28632478632479,1.83974358974359
"4/5N - Tyler PHR",2020-06-15,1.77954478823121,1.49906890130354,2.03351955307263
"4/5N - Tyler PHR",2020-06-16,1.42979632545408,1.29202373104812,1.55504284772577
"4/5N - Tyler PHR",2020-06-17,1.26029685873264,1.13020833333333,1.390087890625
"4/5N - Tyler PHR",2020-06-18,1.14192812541318,1.00832266325224,1.26376440460948
"4/5N - Tyler PHR",2020-06-19,1.03933040183104,0.914462939698493,1.15640703517588
"4/5N - Tyler PHR",2020-06-20,0.952851339545664,0.841432225063939,1.06521739130435
"4/5N - Tyler PHR",2020-06-21,0.853770188596272,0.736842105263158,0.958782498414712
