"Level","Date","Rt","lower","upper","Level_Type"
"Calhoun",2020-03-29,1.77047942110017,0,2.33333333333333,"County"
"Calhoun",2020-03-30,1.76935304622518,0,4.66666666666667,"County"
"Calhoun",2020-03-31,1.89534297087123,0,4.66666666666667,"County"
"Calhoun",2020-04-01,1.46145266523775,0,2,"County"
"Calhoun",2020-04-02,1.35239523418469,0,2.33333333333333,"County"
"Calhoun",2020-04-03,1.28671254715201,0,2.33333333333333,"County"
"Calhoun",2020-04-04,1.34830153453077,0,2.8,"County"
"Calhoun",2020-04-05,1.21018450732742,0,1.75,"County"
"Calhoun",2020-04-06,1.05170054912329,0,1.55555555555556,"County"
"Calhoun",2020-04-07,0.898817244459953,0,0.777777777777778,"County"
"Calhoun",2020-04-08,0.9398279494821,0,1.4,"County"
"Calhoun",2020-04-09,0.978846965774293,0,1.4,"County"
"Calhoun",2020-04-10,0.958918372279935,0,2.33333333333333,"County"
"Calhoun",2020-04-11,0.925441464695993,0,2.33333333333333,"County"
"Calhoun",2020-04-12,0.993854572355257,0,1.79374999999996,"County"
"Calhoun",2020-04-13,1.15067990694674,0,4.66666666666667,"County"
"Calhoun",2020-04-14,1.06678910550257,0,2,"County"
"Calhoun",2020-04-15,1.00044772752876,0,2,"County"
"Calhoun",2020-04-16,0.999165475821614,0,2.33333333333333,"County"
"Calhoun",2020-04-17,0.939846328626127,0,2,"County"
"Calhoun",2020-04-18,0.871938886875482,0,1,"County"
"Calhoun",2020-04-19,0.840714968468996,0,1.16666666666667,"County"
"Calhoun",2020-04-20,0.77559496523177,0,1.16666666666667,"County"
"Calhoun",2020-04-21,0.904946985541849,0,3.5,"County"
"Calhoun",2020-04-22,0.997237130982109,0,2.33333333333333,"County"
"Calhoun",2020-04-23,1.025078669208,0,1.75,"County"
"Calhoun",2020-04-24,1.22215720792953,0,3.5,"County"
"Calhoun",2020-04-25,1.22301869570835,0,2.8,"County"
"Calhoun",2020-04-26,1.27398263703981,0,2.8,"County"
"Calhoun",2020-04-27,1.13824031387762,0,2.625,"County"
"Calhoun",2020-04-28,0.978990722999566,0,1.55555555555556,"County"
"Calhoun",2020-04-29,0.887246668786973,0,1.75,"County"
"Calhoun",2020-04-30,0.8367793180934,0,1,"County"
"Calhoun",2020-05-01,0.764489148918449,0,0,"County"
"Calhoun",2020-05-02,0.774922846844124,0,0,"County"
"Calhoun",2020-05-03,0.711336901408589,0,0,"County"
"Calhoun",2020-05-04,0.733676483041136,0,0,"County"
"Calhoun",2020-05-05,0.74725952024909,0,0,"County"
"Calhoun",2020-05-06,0.755116773722481,0,0,"County"
"Calhoun",2020-05-07,0.766160997318159,0,0,"County"
"Calhoun",2020-05-08,0.628594910485917,0,0,"County"
"Calhoun",2020-05-09,0.52972886628831,0,0,"County"
"Calhoun",2020-05-10,0.454418397234946,0,0,"County"
"Calhoun",2020-05-11,0.403031198911696,0,0,"County"
"Calhoun",2020-05-12,0.389868445318224,0,0,"County"
"Calhoun",2020-05-13,0.349122356837511,0,0,"County"
"Calhoun",2020-05-14,0.257741629926865,0,0,"County"
"Calhoun",2020-05-15,NA,NA,NA,"County"
"Calhoun",2020-05-16,NA,NA,NA,"County"
"Calhoun",2020-05-17,NA,NA,NA,"County"
"Calhoun",2020-05-18,NA,NA,NA,"County"
"Calhoun",2020-05-19,NA,NA,NA,"County"
"Calhoun",2020-05-20,0.822990470052317,0,0,"County"
"Calhoun",2020-05-21,0.799500992290946,0,0,"County"
"Calhoun",2020-05-22,0.77106811102011,0,0,"County"
"Calhoun",2020-05-23,0.731932495300829,0,0,"County"
"Calhoun",2020-05-24,0.675341221335119,0,0,"County"
"Calhoun",2020-05-25,0.589261394325545,0,0,"County"
"Calhoun",2020-05-26,0.439792857621075,0,0,"County"
"Calhoun",2020-05-27,NA,NA,NA,"County"
"Calhoun",2020-05-28,NA,NA,NA,"County"
"Calhoun",2020-05-29,NA,NA,NA,"County"
"Calhoun",2020-05-30,NA,NA,NA,"County"
"Calhoun",2020-05-31,NA,NA,NA,"County"
"Calhoun",2020-06-01,NA,NA,NA,"County"
"Calhoun",2020-06-02,NA,NA,NA,"County"
"Calhoun",2020-06-03,NA,NA,NA,"County"
"Calhoun",2020-06-04,NA,NA,NA,"County"
"Calhoun",2020-06-05,NA,NA,NA,"County"
"Calhoun",2020-06-06,3.31616688275529,0,7.00035416380466,"County"
"Calhoun",2020-06-07,2.54773760654464,0,3.5002929746804,"County"
"Calhoun",2020-06-08,2.56612347941775,0,3.50043206269579,"County"
"Calhoun",2020-06-09,2.16036555387671,0,3.50059901709554,"County"
"Calhoun",2020-06-10,1.96728805057519,0,4.20095934904345,"County"
"Calhoun",2020-06-11,1.57082269970694,0,2.62578011027712,"County"
"Calhoun",2020-06-12,1.30015336656451,0,2.33421948503321,"County"
"Calhoun",2020-06-13,1.18363375027499,0,2.62625737875279,"County"
"Calhoun",2020-06-14,1.14249163986976,0,2.00119645399525,"County"
"Calhoun",2020-06-15,1.0907651715887,0,2.00148305071529,"County"
"Calhoun",2020-06-16,1.13955352413783,0,2.80255865285359,"County"
"Calhoun",2020-06-17,1.23759337783454,0,3.50392345750453,"County"
"Calhoun",2020-06-18,1.57453520605583,0,7.00959159629507,"County"
"Calhoun",2020-06-19,1.62953556503118,0,3.50584559296193,"County"
"Calhoun",2020-06-20,1.53852370034231,0,3.11743060937924,"County"
"Calhoun",2020-06-21,1.52626113484395,0,3.11878366915627,"County"
"Calhoun",2020-06-22,1.56938178812332,0,3.1204140986445,"County"
"Calhoun",2020-06-23,1.62432407357311,0,3.51267728521786,"County"
"Calhoun",2020-06-24,1.67810881534823,0,3.51534506587628,"County"
"Calhoun",2020-06-25,1.35354484488463,0.30596222205476,2.14173555438332,"County"
"Calhoun",2020-06-26,1.32986313688677,0,2.48643969437881,"County"
"Calhoun",2020-06-27,1.32714364938479,0,2.489760473999,"County"
"Calhoun",2020-06-28,1.34746719501901,0,2.49377981902466,"County"
"Calhoun",2020-06-29,1.39785495237327,0,2.49865026582837,"County"
"Calhoun",2020-06-30,1.47777990427972,0,2.75965393712219,"County"
"Calhoun",2020-07-01,1.27907121544505,0.222393773915916,2.00154396524324,"County"
"Calhoun",2020-07-02,1.27310243729726,0.285654913268381,2.00672576571037,"County"
"Calhoun",2020-07-03,1.24690647153752,0.265614641417929,2.12491713134343,"County"
"Calhoun",2020-07-04,1.26908360016501,0.28834241066823,2.30673928534584,"County"
"Calhoun",2020-07-05,1.30887659935107,0.290156296354107,2.32125037083286,"County"
"Calhoun",2020-07-06,1.38065730266411,0.292389493885782,2.63150544497204,"County"
"Calhoun",2020-07-07,1.30346755200337,0.409931742765818,2.254624585212,"County"
"Calhoun",2020-07-08,1.4492670660671,0.324547058930425,2.5963764714434,"County"
"Calhoun",2020-07-09,1.52409923779707,0.473246078097153,2.60285342953434,"County"
"Calhoun",2020-07-10,1.45393123461602,0.655942174754582,2.29579761164104,"County"
"Calhoun",2020-07-11,1.34244881716445,0.562840208156489,1.97345847984869,"County"
"Calhoun",2020-07-12,1.27054488517816,0.568575959823274,1.85142546917453,"County"
"Calhoun",2020-07-13,1.22505232354442,0.441782901049281,1.91439257121355,"County"
"Calhoun",2020-07-14,1.23154475996813,0.488033890273613,2.11481352451899,"County"
"Calhoun",2020-07-15,1.15554748064197,0.437037690002444,1.89382999001059,"County"
"Calhoun",2020-07-16,1.14868751137268,0.354294927707793,1.94862210239286,"County"
"Calhoun",2020-07-17,1.2658176488128,0.239943470500573,2.15949123450516,"County"
"Calhoun",2020-07-18,1.30682655273331,0.449307178610458,2.24653589305229,"County"
"Calhoun",2020-07-19,1.37031025141943,0.545333280767958,2.45399976345581,"County"
"Calhoun",2020-07-20,1.68045081033823,0.454817729958573,3.18372410971001,"County"
"Callahan",2020-03-04,NA,NA,NA,"County"
"Callahan",2020-03-05,NA,NA,NA,"County"
"Callahan",2020-03-06,NA,NA,NA,"County"
"Callahan",2020-03-07,NA,NA,NA,"County"
"Callahan",2020-03-08,NA,NA,NA,"County"
"Callahan",2020-03-09,NA,NA,NA,"County"
"Callahan",2020-03-10,NA,NA,NA,"County"
"Callahan",2020-03-11,NA,NA,NA,"County"
"Callahan",2020-03-12,NA,NA,NA,"County"
"Callahan",2020-03-13,NA,NA,NA,"County"
"Callahan",2020-03-14,NA,NA,NA,"County"
"Callahan",2020-03-15,NA,NA,NA,"County"
"Callahan",2020-03-16,NA,NA,NA,"County"
"Callahan",2020-03-17,NA,NA,NA,"County"
"Callahan",2020-03-18,NA,NA,NA,"County"
"Callahan",2020-03-19,NA,NA,NA,"County"
"Callahan",2020-03-20,NA,NA,NA,"County"
"Callahan",2020-03-21,NA,NA,NA,"County"
"Callahan",2020-03-22,NA,NA,NA,"County"
"Callahan",2020-03-23,NA,NA,NA,"County"
"Callahan",2020-03-24,NA,NA,NA,"County"
"Callahan",2020-03-25,NA,NA,NA,"County"
"Callahan",2020-03-26,NA,NA,NA,"County"
"Callahan",2020-03-27,NA,NA,NA,"County"
"Callahan",2020-03-28,NA,NA,NA,"County"
"Callahan",2020-03-29,NA,NA,NA,"County"
"Callahan",2020-03-30,NA,NA,NA,"County"
"Callahan",2020-03-31,NA,NA,NA,"County"
"Callahan",2020-04-01,NA,NA,NA,"County"
"Callahan",2020-04-02,NA,NA,NA,"County"
"Callahan",2020-04-03,NA,NA,NA,"County"
"Callahan",2020-04-04,NA,NA,NA,"County"
"Callahan",2020-04-05,NA,NA,NA,"County"
"Callahan",2020-04-06,NA,NA,NA,"County"
"Callahan",2020-04-07,NA,NA,NA,"County"
"Callahan",2020-04-08,NA,NA,NA,"County"
"Callahan",2020-04-09,NA,NA,NA,"County"
"Callahan",2020-04-10,NA,NA,NA,"County"
"Callahan",2020-04-11,NA,NA,NA,"County"
"Callahan",2020-04-12,NA,NA,NA,"County"
"Callahan",2020-04-13,NA,NA,NA,"County"
"Callahan",2020-04-14,NA,NA,NA,"County"
"Callahan",2020-04-15,NA,NA,NA,"County"
"Callahan",2020-04-16,NA,NA,NA,"County"
"Callahan",2020-04-17,NA,NA,NA,"County"
"Callahan",2020-04-18,NA,NA,NA,"County"
"Callahan",2020-04-19,NA,NA,NA,"County"
"Callahan",2020-04-20,NA,NA,NA,"County"
"Callahan",2020-04-21,NA,NA,NA,"County"
"Callahan",2020-04-22,NA,NA,NA,"County"
"Callahan",2020-04-23,NA,NA,NA,"County"
"Callahan",2020-04-24,NA,NA,NA,"County"
"Callahan",2020-04-25,NA,NA,NA,"County"
"Callahan",2020-04-26,NA,NA,NA,"County"
"Callahan",2020-04-27,NA,NA,NA,"County"
"Callahan",2020-04-28,NA,NA,NA,"County"
"Callahan",2020-04-29,NA,NA,NA,"County"
"Callahan",2020-04-30,NA,NA,NA,"County"
"Callahan",2020-05-01,NA,NA,NA,"County"
"Callahan",2020-05-02,NA,NA,NA,"County"
"Callahan",2020-05-03,NA,NA,NA,"County"
"Callahan",2020-05-04,NA,NA,NA,"County"
"Callahan",2020-05-05,NA,NA,NA,"County"
"Callahan",2020-05-06,NA,NA,NA,"County"
"Callahan",2020-05-07,NA,NA,NA,"County"
"Callahan",2020-05-08,NA,NA,NA,"County"
"Callahan",2020-05-09,NA,NA,NA,"County"
"Callahan",2020-05-10,NA,NA,NA,"County"
"Callahan",2020-05-11,NA,NA,NA,"County"
"Callahan",2020-05-12,NA,NA,NA,"County"
"Callahan",2020-05-13,NA,NA,NA,"County"
"Callahan",2020-05-14,NA,NA,NA,"County"
"Callahan",2020-05-15,NA,NA,NA,"County"
"Callahan",2020-05-16,NA,NA,NA,"County"
"Callahan",2020-05-17,NA,NA,NA,"County"
"Callahan",2020-05-18,NA,NA,NA,"County"
"Callahan",2020-05-19,NA,NA,NA,"County"
"Callahan",2020-05-20,NA,NA,NA,"County"
"Callahan",2020-05-21,NA,NA,NA,"County"
"Callahan",2020-05-22,NA,NA,NA,"County"
"Callahan",2020-05-23,NA,NA,NA,"County"
"Callahan",2020-05-24,NA,NA,NA,"County"
"Callahan",2020-05-25,NA,NA,NA,"County"
"Callahan",2020-05-26,NA,NA,NA,"County"
"Callahan",2020-05-27,NA,NA,NA,"County"
"Callahan",2020-05-28,NA,NA,NA,"County"
"Callahan",2020-05-29,NA,NA,NA,"County"
"Callahan",2020-05-30,NA,NA,NA,"County"
"Callahan",2020-05-31,NA,NA,NA,"County"
"Callahan",2020-06-01,NA,NA,NA,"County"
"Callahan",2020-06-02,NA,NA,NA,"County"
"Callahan",2020-06-03,NA,NA,NA,"County"
"Callahan",2020-06-04,NA,NA,NA,"County"
"Callahan",2020-06-05,NA,NA,NA,"County"
"Callahan",2020-06-06,NA,NA,NA,"County"
"Callahan",2020-06-07,NA,NA,NA,"County"
"Callahan",2020-06-08,NA,NA,NA,"County"
"Callahan",2020-06-09,NA,NA,NA,"County"
"Callahan",2020-06-10,NA,NA,NA,"County"
"Callahan",2020-06-11,NA,NA,NA,"County"
"Callahan",2020-06-12,NA,NA,NA,"County"
"Callahan",2020-06-13,NA,NA,NA,"County"
"Callahan",2020-06-14,NA,NA,NA,"County"
"Callahan",2020-06-15,NA,NA,NA,"County"
"Callahan",2020-06-16,NA,NA,NA,"County"
"Callahan",2020-06-17,NA,NA,NA,"County"
"Callahan",2020-06-18,NA,NA,NA,"County"
"Callahan",2020-06-19,NA,NA,NA,"County"
"Callahan",2020-06-20,NA,NA,NA,"County"
"Callahan",2020-06-21,NA,NA,NA,"County"
"Callahan",2020-06-22,NA,NA,NA,"County"
"Callahan",2020-06-23,NA,NA,NA,"County"
"Callahan",2020-06-24,NA,NA,NA,"County"
"Callahan",2020-06-25,NA,NA,NA,"County"
"Callahan",2020-06-26,NA,NA,NA,"County"
"Callahan",2020-06-27,NA,NA,NA,"County"
"Callahan",2020-06-28,NA,NA,NA,"County"
"Callahan",2020-06-29,NA,NA,NA,"County"
"Callahan",2020-06-30,NA,NA,NA,"County"
"Callahan",2020-07-01,NA,NA,NA,"County"
"Callahan",2020-07-02,NA,NA,NA,"County"
"Callahan",2020-07-03,NA,NA,NA,"County"
"Callahan",2020-07-04,NA,NA,NA,"County"
"Callahan",2020-07-05,NA,NA,NA,"County"
"Callahan",2020-07-06,NA,NA,NA,"County"
"Callahan",2020-07-07,NA,NA,NA,"County"
"Callahan",2020-07-08,NA,NA,NA,"County"
"Callahan",2020-07-09,NA,NA,NA,"County"
"Callahan",2020-07-10,NA,NA,NA,"County"
"Callahan",2020-07-11,NA,NA,NA,"County"
"Callahan",2020-07-12,NA,NA,NA,"County"
"Callahan",2020-07-13,NA,NA,NA,"County"
"Callahan",2020-07-14,NA,NA,NA,"County"
"Callahan",2020-07-15,NA,NA,NA,"County"
"Callahan",2020-07-16,NA,NA,NA,"County"
"Callahan",2020-07-17,NA,NA,NA,"County"
"Callahan",2020-07-18,NA,NA,NA,"County"
"Callahan",2020-07-19,NA,NA,NA,"County"
"Callahan",2020-07-20,NA,NA,NA,"County"
"Cameron",2020-03-20,4.74885173403231,0,7,"County"
"Cameron",2020-03-21,5.32861368135869,0,7,"County"
"Cameron",2020-03-22,2.33534611964368,0,2.33333333333333,"County"
"Cameron",2020-03-23,1.99055734780794,0,3.5,"County"
"Cameron",2020-03-24,1.90049315513704,0,3.5,"County"
"Cameron",2020-03-25,1.93108224617324,0,4.66666666666667,"County"
"Cameron",2020-03-26,1.97290217225411,0,4,"County"
"Cameron",2020-03-27,1.97488358162046,0,3.88888888888889,"County"
"Cameron",2020-03-28,1.90980084912365,0,3.5,"County"
"Cameron",2020-03-29,1.86955190799349,0.5,3.5,"County"
"Cameron",2020-03-30,1.94625644106026,0,3.5,"County"
"Cameron",2020-03-31,1.90086882729846,0.35,3.15,"County"
"Cameron",2020-04-01,1.99288625496786,0.7,3.5,"County"
"Cameron",2020-04-02,1.95406611009126,0.7,3.03333333333333,"County"
"Cameron",2020-04-03,1.76230434012343,0.929444444444445,2.64444444444444,"County"
"Cameron",2020-04-04,1.67751892778288,0.857142857142857,2.57142857142857,"County"
"Cameron",2020-04-05,1.60181280111801,0.736842105263158,2.33333333333333,"County"
"Cameron",2020-04-06,1.51539527059598,0.835820895522388,2.09216417910448,"County"
"Cameron",2020-04-07,1.43804140094629,0.746666666666667,2.05333333333333,"County"
"Cameron",2020-04-08,1.36780596383639,0.768292682926829,1.96341463414634,"County"
"Cameron",2020-04-09,1.35129866417266,0.777777777777778,1.98765432098765,"County"
"Cameron",2020-04-10,1.30926781233885,0.684782608695652,1.82608695652174,"County"
"Cameron",2020-04-11,1.28244258659645,0.721649484536083,1.80412371134021,"County"
"Cameron",2020-04-12,1.18603140009942,0.711864406779661,1.60169491525424,"County"
"Cameron",2020-04-13,1.16093323135114,0.648148148148148,1.62037037037037,"County"
"Cameron",2020-04-14,1.12781543874885,0.669565217391304,1.52173913043478,"County"
"Cameron",2020-04-15,1.05181733410381,0.641221374045802,1.44274809160305,"County"
"Cameron",2020-04-16,0.966181648036203,0.566176470588236,1.33823529411765,"County"
"Cameron",2020-04-17,0.918523372559414,0.51219512195122,1.30894308943089,"County"
"Cameron",2020-04-18,0.867029194668557,0.408333333333333,1.225,"County"
"Cameron",2020-04-19,0.852228690856841,0.407766990291262,1.22330097087379,"County"
"Cameron",2020-04-20,0.821293194344361,0.407766990291262,1.29126213592233,"County"
"Cameron",2020-04-21,0.796464190547948,0.297872340425532,1.26595744680851,"County"
"Cameron",2020-04-22,0.825824379812356,0.295774647887324,1.38028169014085,"County"
"Cameron",2020-04-23,0.860479414863483,0.313432835820896,1.35820895522388,"County"
"Cameron",2020-04-24,0.909310936701995,0.333333333333333,1.44444444444444,"County"
"Cameron",2020-04-25,0.910296888050577,0.373333333333333,1.49333333333333,"County"
"Cameron",2020-04-26,0.935056513993914,0.308823529411765,1.44375,"County"
"Cameron",2020-04-27,0.958471690345237,0.411764705882353,1.54411764705882,"County"
"Cameron",2020-04-28,0.99469116671942,0.424242424242424,1.6969696969697,"County"
"Cameron",2020-04-29,0.987369679936778,0.454545454545455,1.45454545454545,"County"
"Cameron",2020-04-30,0.966936520408605,0.4375,1.4875,"County"
"Cameron",2020-05-01,0.94391931874237,0.443037974683544,1.41772151898734,"County"
"Cameron",2020-05-02,0.96520144380702,0.417910447761194,1.46268656716418,"County"
"Cameron",2020-05-03,0.988184054814951,0.424242424242424,1.59090909090909,"County"
"Cameron",2020-05-04,1.01133595391177,0.424242424242424,1.59090909090909,"County"
"Cameron",2020-05-05,1.03156679035786,0.417910447761194,1.56716417910448,"County"
"Cameron",2020-05-06,1.05521968963858,0.417910447761194,1.67164179104478,"County"
"Cameron",2020-05-07,1.08017063265889,0.514705882352941,1.75,"County"
"Cameron",2020-05-08,1.09885773241,0.492957746478873,1.67605633802817,"County"
"Cameron",2020-05-09,1.11893200049242,0.572945205479452,1.63013698630137,"County"
"Cameron",2020-05-10,1.11657081712603,0.6125,1.75,"County"
"Cameron",2020-05-11,1.12602416482314,0.6125,1.75,"County"
"Cameron",2020-05-12,1.13056571703218,0.583333333333333,1.66666666666667,"County"
"Cameron",2020-05-13,1.12361404338282,0.622222222222222,1.63333333333333,"County"
"Cameron",2020-05-14,1.08560656914139,0.63,1.54,"County"
"Cameron",2020-05-15,1.05812273734765,0.565656565656566,1.55555555555556,"County"
"Cameron",2020-05-16,1.08245467650568,0.556818181818182,1.59090909090909,"County"
"Cameron",2020-05-17,1.04121629002953,0.588785046728972,1.50467289719626,"County"
"Cameron",2020-05-18,1.00608827114959,0.523364485981308,1.4392523364486,"County"
"Cameron",2020-05-19,0.966708340667118,0.518518518518519,1.36111111111111,"County"
"Cameron",2020-05-20,0.93083335565649,0.466666666666667,1.4,"County"
"Cameron",2020-05-21,0.918181291518638,0.442105263157895,1.32631578947368,"County"
"Cameron",2020-05-22,0.946167537040951,0.426829268292683,1.45121951219512,"County"
"Cameron",2020-05-23,0.886591624217748,0.471153846153846,1.28052884615384,"County"
"Cameron",2020-05-24,0.901266416458926,0.443037974683544,1.41772151898734,"County"
"Cameron",2020-05-25,0.902557419509771,0.354430379746835,1.41772151898734,"County"
"Cameron",2020-05-26,0.953914308227461,0.333333333333333,1.55555555555556,"County"
"Cameron",2020-05-27,1.01182331685022,0.451612903225806,1.58346774193548,"County"
"Cameron",2020-05-28,1.057284225609,0.417910447761194,1.67164179104478,"County"
"Cameron",2020-05-29,1.0531474139331,0.531645569620253,1.59493670886076,"County"
"Cameron",2020-05-30,1.09720506244396,0.514705882352941,1.64963235294117,"County"
"Cameron",2020-05-31,1.15644018912428,0.53030303030303,1.8030303030303,"County"
"Cameron",2020-06-01,1.23204078383676,0.53030303030303,1.90909090909091,"County"
"Cameron",2020-06-02,1.27450583825495,0.628205128205128,1.88461538461539,"County"
"Cameron",2020-06-03,1.29399978623651,0.715909090909091,1.90909090909091,"County"
"Cameron",2020-06-04,1.33518766769133,0.786516853932584,1.8876404494382,"County"
"Cameron",2020-06-05,1.36771385579905,0.785732357241227,1.92861578595574,"County"
"Cameron",2020-06-06,1.39070193720804,0.897522471918992,1.92670298086367,"County"
"Cameron",2020-06-07,1.37528400177865,0.8750732436701,1.91422272052834,"County"
"Cameron",2020-06-08,1.39727230602187,0.92980226665357,1.85960453330714,"County"
"Cameron",2020-06-09,1.40448495476587,0.930229109437977,1.86045821887595,"County"
"Cameron",2020-06-10,1.42309888988381,0.967326165898163,1.93465233179633,"County"
"Cameron",2020-06-11,1.43139052537921,1.02971769030475,1.89468055016075,"County"
"Cameron",2020-06-12,1.43202223994303,1.03197071969889,1.80594875947306,"County"
"Cameron",2020-06-13,1.41100011635017,1.02801512073504,1.79902646128632,"County"
"Cameron",2020-06-14,1.37111808106954,1.02500306180244,1.7083384363374,"County"
"Cameron",2020-06-15,1.36929637091154,0.968197085508614,1.73705947694193,"County"
"Cameron",2020-06-16,1.37778783211151,1.02796552903896,1.7313103646972,"County"
"Cameron",2020-06-17,1.37778859671191,1.05732427138733,1.69663662152851,"County"
"Cameron",2020-06-18,1.37442278385196,1.05932734735006,1.71295485954478,"County"
"Cameron",2020-06-19,1.36695936778936,1.07237629902365,1.67043231194069,"County"
"Cameron",2020-06-20,1.35295466197414,1.07187795081203,1.6360242407131,"County"
"Cameron",2020-06-21,1.33055675894111,1.04914965341103,1.58232406743958,"County"
"Cameron",2020-06-22,1.34363958848095,1.06690629108066,1.61756760260616,"County"
"Cameron",2020-06-23,1.32766629641878,1.07814476590002,1.58782000952278,"County"
"Cameron",2020-06-24,1.29782291287555,1.05056289325038,1.52196931970889,"County"
"Cameron",2020-06-25,1.24987383315138,1.03130369675354,1.45595816012265,"County"
"Cameron",2020-06-26,1.21308742037064,1.01981262007384,1.43008206493113,"County"
"Cameron",2020-06-27,1.17403775367989,0.972624337307057,1.38626917041466,"County"
"Cameron",2020-06-28,1.1454315434286,0.942834076004875,1.353244203207,"County"
"Cameron",2020-06-29,1.12717682862546,0.911333979739601,1.32282349925007,"County"
"Cameron",2020-06-30,1.10840546538003,0.907533123940248,1.31209608280518,"County"
"Cameron",2020-07-01,1.09920775618823,0.9101144270456,1.28814914788613,"County"
"Cameron",2020-07-02,1.10092748927566,0.90828271309501,1.30594023842192,"County"
"Cameron",2020-07-03,1.09897711734872,0.886348576309053,1.30188584807661,"County"
"Cameron",2020-07-04,1.11776863014144,0.890678780894449,1.33008031280238,"County"
"Cameron",2020-07-05,1.14720413274078,0.949032601015583,1.36315038555621,"County"
"Cameron",2020-07-06,1.18349321900027,0.944378818339146,1.4104358975195,"County"
"Cameron",2020-07-07,1.23816905654244,1.01079059860065,1.465962240033,"County"
"Cameron",2020-07-08,1.3017858590499,1.07350181030833,1.52287466113507,"County"
"Cameron",2020-07-09,1.38408316616611,1.15441010525994,1.62641488216864,"County"
"Cameron",2020-07-10,1.49387043280238,1.2380262936116,1.73566431359273,"County"
"Cameron",2020-07-11,1.55864403691771,1.33289521931586,1.78372742584917,"County"
"Cameron",2020-07-12,1.52380311435114,1.32650093696444,1.71088473119845,"County"
"Cameron",2020-07-13,1.56498024884642,1.3742530428919,1.77247409509353,"County"
"Cameron",2020-07-14,1.56897319420874,1.39739742481433,1.75692200498501,"County"
"Cameron",2020-07-15,1.51101433197003,1.34613827094287,1.68559922622412,"County"
"Cameron",2020-07-16,1.44779198564506,1.29540943735849,1.60087716494521,"County"
"Cameron",2020-07-17,1.3580471646163,1.19899535610216,1.50439983359988,"County"
"Cameron",2020-07-18,1.27650517403797,1.11452990998707,1.43500330413625,"County"
"Cameron",2020-07-19,1.22975859606839,1.06255659860973,1.39987615372393,"County"
"Cameron",2020-07-20,1.19599180584013,0.998371805684837,1.40665277306775,"County"
"Camp",2020-04-01,2.37225950005627,0,0,"County"
"Camp",2020-04-02,1.84397232523185,0,0,"County"
"Camp",2020-04-03,1.65899397376107,0,0,"County"
"Camp",2020-04-04,1.58904186737061,0,0,"County"
"Camp",2020-04-05,1.5899583242647,0,0,"County"
"Camp",2020-04-06,1.6751471990175,0,0,"County"
"Camp",2020-04-07,1.35105744755788,0,0,"County"
"Camp",2020-04-08,1.50282692833768,0,0,"County"
"Camp",2020-04-09,1.35582469810505,0,0,"County"
"Camp",2020-04-10,1.27949660719554,0,0,"County"
"Camp",2020-04-11,1.23799745800023,0,0,"County"
"Camp",2020-04-12,1.22346515253494,0,0,"County"
"Camp",2020-04-13,1.24670952027125,0,0,"County"
"Camp",2020-04-14,1.09720407191991,0,0,"County"
"Camp",2020-04-15,0.986470329033585,0,0,"County"
"Camp",2020-04-16,0.887026901174705,0,0,"County"
"Camp",2020-04-17,0.785831790306267,0,0,"County"
"Camp",2020-04-18,0.672158744520955,0,0,"County"
"Camp",2020-04-19,0.532176629201007,0,0,"County"
"Camp",2020-04-20,0.335007102607969,0,0,"County"
"Camp",2020-04-21,0.318047548304711,0,0,"County"
"Camp",2020-04-22,0.256673692115483,0,0,"County"
"Camp",2020-04-23,NA,NA,NA,"County"
"Camp",2020-04-24,NA,NA,NA,"County"
"Camp",2020-04-25,NA,NA,NA,"County"
"Camp",2020-04-26,NA,NA,NA,"County"
"Camp",2020-04-27,NA,NA,NA,"County"
"Camp",2020-04-28,NA,NA,NA,"County"
"Camp",2020-04-29,NA,NA,NA,"County"
"Camp",2020-04-30,NA,NA,NA,"County"
"Camp",2020-05-01,NA,NA,NA,"County"
"Camp",2020-05-02,NA,NA,NA,"County"
"Camp",2020-05-03,1.87516690691862,0,7,"County"
"Camp",2020-05-04,1.73193464407972,0,7,"County"
"Camp",2020-05-05,1.69837701057096,0,7,"County"
"Camp",2020-05-06,1.72313189648212,0,7,"County"
"Camp",2020-05-07,1.79072048495055,0,7,"County"
"Camp",2020-05-08,1.8938338683296,0,7,"County"
"Camp",2020-05-09,2.01103325683629,0,7,"County"
"Camp",2020-05-10,NA,NA,NA,"County"
"Camp",2020-05-11,NA,NA,NA,"County"
"Camp",2020-05-12,NA,NA,NA,"County"
"Camp",2020-05-13,3.01576499694785,0,5.25,"County"
"Camp",2020-05-14,2.56138518107727,0,4.66666666666667,"County"
"Camp",2020-05-15,2.22746113209975,0,4.66666666666667,"County"
"Camp",2020-05-16,1.80528822704686,0.5,3,"County"
"Camp",2020-05-17,1.67961050510851,0,3,"County"
"Camp",2020-05-18,1.53497060693283,0,2.47058823529412,"County"
"Camp",2020-05-19,1.40900727085253,0.35921052631579,2.57894736842105,"County"
"Camp",2020-05-20,1.37425515044665,0,2.33333333333333,"County"
"Camp",2020-05-21,1.35307636499201,0,2.57894736842105,"County"
"Camp",2020-05-22,1.26368122826885,0.304347826086957,2.1304347826087,"County"
"Camp",2020-05-23,1.26983671761656,0,2.45,"County"
"Camp",2020-05-24,1.2742219316677,0,2.33333333333333,"County"
"Camp",2020-05-25,1.32854229941071,0.35,2.45,"County"
