County,Plant_Name,Date,viral_load_log10,viral_load,viral_load_pct
Harris,METRO CENTRAL,2022-12-19,12.18532833,1532245413344.8604,976.0
Harris,METRO CENTRAL,2022-12-26,12.28067392,1908419827471.3413,1216.0
Harris,METRO CENTRAL,2023-01-02,12.3398329,2186920018398.617,1393.0
Harris,METRO CENTRAL,2023-01-09,12.2249982,1678797060076.5881,1070.0
Harris,METRO CENTRAL,2023-01-16,11.95723512,906223082619.3079,577.0
Harris,METRO CENTRAL,2023-01-16,11.95723512,906223082619.3079,577.0
Harris,METRO CENTRAL,2023-01-23,11.6631253,460389383163.7794,293.0
Harris,METRO CENTRAL,2023-01-23,11.6631253,460389383163.7794,293.0
Harris,METRO CENTRAL,2023-01-30,11.6114484,408741185299.79913,260.0
Harris,METRO CENTRAL,2023-01-30,11.6114484,408741185299.79913,260.0
Harris,METRO CENTRAL,2023-02-06,11.66903951,466701836646.56165,297.0
Harris,METRO CENTRAL,2023-02-13,11.91830093,828516057663.7701,528.0
Harris,METRO CENTRAL,2023-02-20,12.00323605,1007479110360.4357,642.0
Harris,METRO CENTRAL,2023-02-27,12.0869032,1221527363296.3333,778.0
Harris,METRO CENTRAL,2023-03-06,12.05060705,1123587890671.257,716.0
Harris,METRO CENTRAL,2023-03-13,11.65053505,447234244643.69635,285.0
Harris,METRO CENTRAL,2023-03-20,11.39696585,249439857648.7078,159.0
Harris,METRO CENTRAL,2023-03-27,11.2734727,187703642308.12634,120.0
Harris,METRO CENTRAL,2023-04-03,11.1481973,140668643669.2759,90.0
Harris,METRO CENTRAL,2023-04-10,11.09420364,124223465292.77188,79.0
Harris,METRO CENTRAL,2023-04-17,11.26099827,182388843689.62628,116.0
Harris,METRO CENTRAL,2023-04-24,11.30811747,203290680670.5731,130.0
Harris,METRO CENTRAL,2023-04-24,11.30811747,203290680670.5731,130.0
Harris,METRO CENTRAL,2023-05-01,11.58900766,388157212170.2526,247.0
Harris,METRO CENTRAL,2023-05-01,11.58900766,388157212170.2526,247.0
Harris,METRO CENTRAL,2023-05-08,11.45465628,284876273732.0647,181.0
Harris,METRO CENTRAL,2023-05-15,10.9620477897924,91632131663.03607,58.0
Harris,MUD203,2020-07-06,10.72518203,53110700554.4598,100.0
Harris,MUD203,2020-07-13,10.5995373994759,39768334169.0167,75.0
Harris,MUD203,2020-07-20,10.469153683634,29454637596.13586,55.0
Harris,MUD203,2020-07-27,10.3470801999059,22237205007.705433,42.0
Harris,MUD203,2020-08-03,10.2374720643484,17277148430.325756,33.0
Harris,MUD203,2020-08-10,10.1442214883388,13938674881.978039,26.0
Harris,MUD203,2020-08-17,10.0672655752548,11675233505.74949,22.0
Harris,MUD203,2020-08-24,10.0034858606229,10080587893.401392,19.0
Harris,MUD203,2020-08-31,9.94968464692672,8906040114.132778,17.0
Harris,MUD203,2020-09-07,9.90266468200111,7992169427.414364,15.0
Harris,MUD203,2020-09-14,9.86246605697343,7285612303.4136715,14.0
Harris,MUD203,2020-09-21,9.84013319302644,6920431799.0684395,13.0
Harris,MUD203,2020-09-28,9.84904653358577,7063932385.066271,13.0
Harris,MUD203,2020-10-05,9.90258652207708,7990731207.096064,15.0
Harris,MUD203,2020-10-12,10.0132118340317,10308888302.304602,19.0
Harris,MUD203,2020-10-19,10.1731627782731,14899194109.93474,28.0
Harris,MUD203,2020-10-26,10.3549924122036,22646047410.995213,43.0
Harris,MUD203,2020-11-02,10.5304382719854,33918627621.084846,64.0
Harris,MUD203,2020-11-09,10.6712378937812,46907025471.49343,88.0
Harris,MUD203,2020-11-16,10.7577170426731,57242295683.275116,108.0
Harris,MUD203,2020-11-23,10.8045543994218,63760894248.145325,120.0
Harris,MUD203,2020-11-30,10.8350168737081,68393821991.859314,129.0
Harris,MUD203,2020-12-07,10.8723713752124,74536908373.13658,140.0
Harris,MUD203,2020-12-14,10.9385207477043,86800204367.13333,163.0
Harris,MUD203,2020-12-21,11.0317982726501,107596531768.68602,203.0
Harris,MUD203,2020-12-28,11.1306283943586,135091615223.82727,254.0
Harris,MUD203,2021-01-04,11.2128101814404,163233834031.12308,307.0
Harris,MUD203,2021-01-11,11.2561427025062,180361028218.19122,340.0
Harris,MUD203,2021-01-18,11.2436423442811,175243671843.27084,330.0
Harris,MUD203,2021-01-25,11.179194765949,151075752439.5515,284.0
Harris,MUD203,2021-02-01,11.0719029448083,118005688962.01881,222.0
Harris,MUD203,2021-02-08,10.9308698581572,85284451006.14233,161.0
Harris,MUD203,2021-02-15,10.7652209280621,58239941230.53919,110.0
Harris,MUD203,2021-02-22,10.5894714771443,38857197714.56934,73.0
Harris,MUD203,2021-03-01,10.4304884642777,26945637584.453,51.0
Harris,MUD203,2021-03-08,10.3168618349603,20742535161.804527,39.0
Harris,MUD203,2021-03-15,10.2771815346902,18931347818.617844,36.0
Harris,MUD203,2021-03-22,10.3364928545634,21701654975.942066,41.0
Harris,MUD203,2021-03-29,10.4754262383746,29883140613.666607,56.0
Harris,MUD203,2021-04-05,10.6443565557862,44091670758.29632,83.0
Harris,MUD203,2021-04-12,10.7930773593404,62097963728.6116,117.0
Harris,MUD203,2021-04-19,10.8713972896932,74369915783.59439,140.0
Harris,MUD203,2021-04-26,10.8480713128103,70480879175.75267,133.0
Harris,MUD203,2021-05-03,10.7478157251966,55952014201.58458,105.0
Harris,MUD203,2021-05-10,10.6056289503107,40330067632.65284,76.0
Harris,MUD203,2021-05-17,10.4565094116113,28609443595.832832,54.0
Harris,MUD203,2021-05-24,10.3343663563001,21595653781.174614,41.0
Harris,MUD203,2021-05-31,10.2618915089933,18276435958.760002,34.0
Harris,MUD203,2021-06-07,10.2551709937365,17995793197.585567,34.0
Harris,MUD203,2021-06-14,10.3302060273747,21389765698.421062,40.0
Harris,MUD203,2021-06-21,10.5029521458006,31838466795.33348,60.0
Harris,MUD203,2021-06-28,10.7711017699302,59033940051.29646,111.0
Harris,MUD203,2021-07-05,11.0862570716181,121971136815.22987,230.0
Harris,MUD203,2021-07-12,11.3928618105614,247093778495.4013,465.0
Harris,MUD203,2021-07-19,11.6353597464569,431876672372.7918,813.0
Harris,MUD203,2021-07-26,11.7647148957585,581721205931.591,1095.0
Harris,MUD203,2021-08-02,11.7876859202484,613318295797.7844,1155.0
Harris,MUD203,2021-08-09,11.7393596435996,548731186600.2645,1033.0
Harris,MUD203,2021-08-16,11.6550453245571,451903104171.17896,851.0
Harris,MUD203,2021-08-23,11.5699762104824,371514877924.94855,700.0
Harris,MUD203,2021-08-30,11.5052998339603,320110436768.6797,603.0
Harris,MUD203,2021-09-06,11.4516788968999,282929933111.36414,533.0
Harris,MUD203,2021-09-13,11.3957934935869,248767415146.0162,468.0
Harris,MUD203,2021-09-20,11.3243237183073,211020048398.06152,397.0
Harris,MUD203,2021-09-27,11.2247488336138,167783339277.51172,316.0
Harris,MUD203,2021-10-04,11.0938384331613,124119047228.13249,234.0
Harris,MUD203,2021-10-11,10.9343558726059,85971770881.72769,162.0
Harris,MUD203,2021-10-18,10.7491644036372,56126040283.62081,106.0
Harris,MUD203,2021-10-25,10.5411416449676,34764952870.64201,65.0
Harris,MUD203,2021-11-01,10.3241740130971,21094732042.700245,40.0
Harris,MUD203,2021-11-08,10.1427882613542,13892751301.910814,26.0
Harris,MUD203,2021-11-15,10.0467994712493,11137801441.137743,21.0
Harris,MUD203,2021-11-22,10.0860227242927,12190533837.582577,23.0
Harris,MUD203,2021-11-29,10.3019552839541,20042656525.37246,38.0
Harris,MUD203,2021-12-06,10.6562680873584,45317723714.84454,85.0
Harris,MUD203,2021-12-13,11.0661523305635,116453442298.91118,219.0
Harris,MUD203,2021-12-20,11.4483178791188,280748780916.29474,529.0
Harris,MUD203,2021-12-27,11.7194753689815,524173871635.89166,987.0
Harris,MUD203,2022-01-03,11.8179765501631,657622327918.1259,1238.0
Harris,MUD203,2022-01-10,11.7603505683947,575904627784.3562,1084.0
Harris,MUD203,2022-01-17,11.5807737658875,380867369023.69037,717.0
Harris,MUD203,2022-01-24,11.3134224848526,205789155452.82227,387.0
Harris,MUD203,2022-01-31,10.9925572567141,98300846277.57089,185.0
Harris,MUD203,2022-02-07,10.6535487654121,45034854651.614204,85.0
Harris,MUD203,2022-02-14,10.3325517247702,21505607973.517086,40.0
Harris,MUD203,2022-02-21,10.0657373298139,11634221550.56095,22.0
Harris,MUD203,2022-02-28,9.88926858489756,7749409037.662782,15.0
Harris,MUD203,2022-03-07,9.82407089323805,6669156261.102599,13.0
Harris,MUD203,2022-03-14,9.84423100456627,6986038980.403213,13.0
Harris,MUD203,2022-03-21,9.91486543338981,8219879166.483914,15.0
Harris,MUD203,2022-03-28,10.0010906942163,10025145724.909052,19.0
Harris,MUD203,2022-04-04,10.070257445761,11755942298.384174,22.0
Harris,MUD203,2022-04-11,10.1138549428217,12997353854.634298,24.0
Harris,MUD203,2022-04-18,10.1381171986824,13744128239.32475,26.0
Harris,MUD203,2022-04-25,10.0452754963649,11098786477.626455,21.0
Harris,MUD203,2022-05-02,9.95106708445089,8934434811.95787,17.0
Harris,MUD203,2022-05-09,10.19211925,15563929324.019867,29.0
Harris,MUD203,2022-05-16,10.69891958,49994195020.78188,94.0
Harris,MUD203,2022-05-23,10.90652973,80636139962.42862,152.0
Harris,MUD203,2022-05-30,11.3679975841468,233344508197.22858,439.0
Harris,MUD203,2022-06-06,11.45300698,283796463996.7437,534.0
Harris,MUD203,2022-06-13,11.62186814,418666430789.92957,788.0
Harris,MUD203,2022-06-20,11.69675793,497459730215.2273,937.0
Harris,MUD203,2022-06-27,11.80506031,638352127297.8319,1202.0
Harris,MUD203,2022-07-04,11.81092449,647030108007.6411,1218.0
Harris,MUD203,2022-07-11,11.68007149,478708886972.72797,901.0
Harris,MUD203,2022-07-18,11.52955753,338499109101.8406,637.0
Harris,MUD203,2022-07-25,11.66115611,458306598422.1835,863.0
Harris,MUD203,2022-08-01,11.60948204,406894706563.3018,766.0
Harris,MUD203,2022-08-08,11.764991,582091154816.1376,1096.0
Harris,MUD203,2022-08-15,11.65316898,449954894160.781,847.0
Harris,MUD203,2022-08-22,11.75364233,567077387607.9362,1068.0
Harris,MUD203,2022-08-29,11.29478724,197145668680.47614,371.0
Harris,MUD203,2022-09-05,10.93187295,85481660531.58801,161.0
Harris,MUD203,2022-09-12,11.0005824,100134192513.50089,189.0
Harris,MUD203,2022-09-19,11.12147872,132275289283.87563,249.0
Harris,MUD203,2022-09-26,11.57734122,377868961466.4883,711.0
Harris,MUD203,2022-10-03,10.88693249,77078364334.58371,145.0
Harris,MUD203,2022-10-10,10.17092381,14822580239.425701,28.0
Harris,MUD203,2022-10-17,10.41836046,26203569755.3014,49.0
Harris,MUD203,2022-10-24,10.5982787735273,39653248669.1546,75.0
Harris,MUD203,2022-10-31,10.49852526,31515576798.668575,59.0
Harris,MUD203,2022-11-07,9.952638221,8966815234.367313,17.0
Harris,MUD203,2022-11-14,10.58653666,38595498974.92944,73.0
Harris,MUD203,2022-11-21,11.24284232,174921148427.64157,329.0
Harris,MUD203,2022-11-28,11.20678766,160985833321.2069,303.0
Harris,MUD203,2022-12-05,11.52935716,338342972135.9533,637.0
Harris,MUD203,2022-12-05,11.52935716,338342972135.9533,637.0
Harris,MUD203,2022-12-12,11.42989506,269088451811.34366,507.0
Harris,MUD203,2022-12-19,11.1759771,149960576040.76047,282.0
Harris,MUD203,2022-12-26,11.20200862,159224032997.50125,300.0
Harris,MUD203,2023-01-02,11.49212328,310544098185.6603,585.0
Harris,MUD203,2023-01-09,11.68213089,480984288231.4872,906.0
Harris,MUD203,2023-01-16,11.13850834,137565122742.2092,259.0
Harris,MUD203,2023-01-16,11.13850834,137565122742.2092,259.0
Harris,MUD203,2023-01-23,11.29822991,198714660921.17508,374.0
Harris,MUD203,2023-01-23,11.29822991,198714660921.17508,374.0
Harris,MUD203,2023-01-30,11.58348585,383253253200.4385,722.0
Harris,MUD203,2023-01-30,11.58348585,383253253200.4385,722.0
Harris,MUD203,2023-02-06,11.89463428,784574664907.7896,1477.0
Harris,MUD203,2023-02-13,11.72977089,536748562501.79755,1011.0
Harris,MUD203,2023-02-20,11.35991358,229041183973.1999,431.0
Harris,MUD203,2023-02-27,11.17180461,148526726708.2096,280.0
Harris,MUD203,2023-03-06,11.03664026,108802847120.62119,205.0
Harris,MUD203,2023-03-13,10.92641474,84414050532.33487,159.0
Harris,MUD203,2023-03-20,11.07083263,117715223085.05566,222.0
Harris,MUD203,2023-03-27,11.16067918,144770201873.89243,273.0
Harris,MUD203,2023-04-03,10.7832474,60708206119.95135,114.0
Harris,MUD203,2023-04-10,10.64884039,44549249286.41975,84.0
Harris,MUD203,2023-04-17,10.63767995,43419013314.07622,82.0
Harris,MUD203,2023-04-24,10.56172982,36452709952.71419,69.0
Harris,MUD203,2023-04-24,10.56172982,36452709952.71419,69.0
Harris,MUD203,2023-05-01,10.51958387,33081399196.510647,62.0
Harris,MUD203,2023-05-01,10.51958387,33081399196.510647,62.0
Harris,MUD203,2023-05-08,10.46605998,29245562576.507256,55.0
Harris,MUD203,2023-05-15,10.1733541486252,14905760834.665836,28.0
Harris,NORTHBELT,2020-07-06,11.51463626,327066647978.75616,100.0
Harris,NORTHBELT,2020-07-13,11.4051627203097,254192492887.01593,78.0
Harris,NORTHBELT,2020-07-20,11.2601564221217,182035638785.93423,56.0
Harris,NORTHBELT,2020-07-27,11.1389044207166,137690640676.4788,42.0
Harris,NORTHBELT,2020-08-03,11.053283864486,113053461567.87749,35.0
Harris,NORTHBELT,2020-08-10,11.0142398860276,103333201735.32687,32.0
Harris,NORTHBELT,2020-08-17,11.0179105492034,104210276739.07204,32.0
Harris,NORTHBELT,2020-08-24,11.0485781558012,111835106536.17918,34.0
Harris,NORTHBELT,2020-08-31,11.0901924113015,123081395402.58122,38.0
Harris,NORTHBELT,2020-09-07,11.126703110232,133876117871.14038,41.0
Harris,NORTHBELT,2020-09-14,11.146850079287,140232952955.2752,43.0
Harris,NORTHBELT,2020-09-21,11.1570325405317,143559699479.2701,44.0
Harris,NORTHBELT,2020-09-28,11.167718344124,147135796341.6908,45.0
Harris,NORTHBELT,2020-10-05,11.1893753402219,154659050728.10907,47.0
Harris,NORTHBELT,2020-10-12,11.2322026313407,170687859166.69156,52.0
Harris,NORTHBELT,2020-10-19,11.2992299183454,199172749351.46988,61.0
Harris,NORTHBELT,2020-10-26,11.3857213167061,243064378386.8752,74.0
Harris,NORTHBELT,2020-11-02,11.4865527189478,306586282150.7065,94.0
Harris,NORTHBELT,2020-11-09,11.5966000175957,395002657601.6513,121.0
Harris,NORTHBELT,2020-11-16,11.7107533328532,513751772030.2032,157.0
Harris,NORTHBELT,2020-11-23,11.8239596956358,666744889597.443,204.0
Harris,NORTHBELT,2020-11-30,11.931180364537,853454484080.2445,261.0
Harris,NORTHBELT,2020-12-07,12.0273765981505,1065066189289.9688,326.0
Harris,NORTHBELT,2020-12-14,12.1075622222974,1281038618526.21,392.0
Harris,NORTHBELT,2020-12-21,12.167979640619,1472243483207.6614,450.0
Harris,NORTHBELT,2020-12-28,12.2061107844332,1607351220883.489,491.0
Harris,NORTHBELT,2021-01-04,12.2194923423102,1657648108140.1362,507.0
Harris,NORTHBELT,2021-01-11,12.2056610028205,1605687412535.408,491.0
Harris,NORTHBELT,2021-01-18,12.1636953025136,1457791126974.2224,446.0
Harris,NORTHBELT,2021-01-25,12.0988411698546,1255570692498.0413,384.0
Harris,NORTHBELT,2021-02-01,12.0178863812873,1042044777357.358,319.0
Harris,NORTHBELT,2021-02-08,11.927618713256,846483921342.7253,259.0
Harris,NORTHBELT,2021-02-15,11.8348285532985,683641712341.7085,209.0
Harris,NORTHBELT,2021-02-22,11.7466629852774,558036987138.096,171.0
Harris,NORTHBELT,2021-03-01,11.6709849296883,468797114286.67914,143.0
Harris,NORTHBELT,2021-03-08,11.6157428673538,412803021420.9907,126.0
Harris,NORTHBELT,2021-03-15,11.5888852790968,388047847810.77026,119.0
Harris,NORTHBELT,2021-03-22,11.5970425975099,395405401264.2788,121.0
Harris,NORTHBELT,2021-03-29,11.6322554854036,428800699753.0924,131.0
Harris,NORTHBELT,2021-04-05,11.6774884042166,475870084955.6309,145.0
Harris,NORTHBELT,2021-04-12,11.7155689716662,519480167227.8446,159.0
Harris,NORTHBELT,2021-04-19,11.7293354131507,536210622387.90875,164.0
Harris,NORTHBELT,2021-04-26,11.7097541388764,512571127042.324,157.0
Harris,NORTHBELT,2021-05-03,11.6704144035342,468181666881.87726,143.0
Harris,NORTHBELT,2021-05-10,11.6288100215694,425412279438.79944,130.0
Harris,NORTHBELT,2021-05-17,11.6024348074275,400345367397.8956,122.0
Harris,NORTHBELT,2021-05-24,11.6074372457159,404983421986.8259,124.0
Harris,NORTHBELT,2021-05-31,11.6464345977196,443031491440.994,135.0
Harris,NORTHBELT,2021-06-07,11.7142211658596,517870492021.1488,158.0
Harris,NORTHBELT,2021-06-14,11.8054961627155,638993091388.6337,195.0
Harris,NORTHBELT,2021-06-21,11.9149584158723,822163923166.3689,251.0
Harris,NORTHBELT,2021-06-28,12.0371337723575,1089265559678.7782,333.0
Harris,NORTHBELT,2021-07-05,12.1661029511353,1465895295747.7124,448.0
Harris,NORTHBELT,2021-07-12,12.2958760529995,1976405496417.7573,604.0
Harris,NORTHBELT,2021-07-19,12.4204631787436,2633074691406.5327,805.0
Harris,NORTHBELT,2021-07-26,12.5334716758962,3415636736348.0366,1044.0
Harris,NORTHBELT,2021-08-02,12.6248185322533,4215203364910.904,1289.0
Harris,NORTHBELT,2021-08-09,12.682439254461,4813259253812.025,1472.0
Harris,NORTHBELT,2021-08-16,12.6942503837823,4945957540766.948,1512.0
Harris,NORTHBELT,2021-08-23,12.6482084004602,4448446793368.836,1360.0
Harris,NORTHBELT,2021-08-30,12.5438756601363,3498449909774.3228,1070.0
Harris,NORTHBELT,2021-09-06,12.4084522835702,2561251840968.633,783.0
Harris,NORTHBELT,2021-09-13,12.2731640139306,1875702744779.2039,573.0
Harris,NORTHBELT,2021-09-20,12.1692365943865,1476510685796.354,451.0
Harris,NORTHBELT,2021-09-27,12.125159361289,1334010848211.184,408.0
Harris,NORTHBELT,2021-10-04,12.1314133713141,1353360109111.999,414.0
Harris,NORTHBELT,2021-10-11,12.1506535251467,1414664727338.4805,433.0
Harris,NORTHBELT,2021-10-18,12.1448970173765,1396037284712.6829,427.0
Harris,NORTHBELT,2021-10-25,12.0761650115612,1191694710191.1917,364.0
Harris,NORTHBELT,2021-11-01,11.9271320039098,845535806913.6671,259.0
Harris,NORTHBELT,2021-11-08,11.7492724901622,561400105822.9662,172.0
Harris,NORTHBELT,2021-11-15,11.6083692421219,405853450034.6669,124.0
Harris,NORTHBELT,2021-11-22,11.5702050315924,371710673288.18805,114.0
Harris,NORTHBELT,2021-11-29,11.6940500158611,494367617938.9629,151.0
Harris,NORTHBELT,2021-12-06,11.9575706903445,906923573004.2181,277.0
Harris,NORTHBELT,2021-12-13,12.2828448050022,1917983227484.8484,586.0
Harris,NORTHBELT,2021-12-20,12.5908820524072,3898360989075.518,1192.0
Harris,NORTHBELT,2021-12-27,12.8027054887651,6349002363775.728,1941.0
Harris,NORTHBELT,2022-01-03,12.8641993448401,7314747595392.926,2236.0
Harris,NORTHBELT,2022-01-10,12.7976682754443,6275788159213.236,1919.0
Harris,NORTHBELT,2022-01-17,12.6400524795087,4365685833607.0513,1335.0
Harris,NORTHBELT,2022-01-24,12.4282921559644,2680971245131.829,820.0
Harris,NORTHBELT,2022-01-31,12.1981308322405,1578086600421.6685,482.0
Harris,NORTHBELT,2022-02-07,11.9717386368302,936997941601.824,286.0
Harris,NORTHBELT,2022-02-14,11.7626864928031,579010571114.555,177.0
Harris,NORTHBELT,2022-02-21,11.5844089299163,384068712824.0748,117.0
Harris,NORTHBELT,2022-02-28,11.4503356945386,282056228547.8418,86.0
Harris,NORTHBELT,2022-03-07,11.3696210893853,234218442875.22787,72.0
Harris,NORTHBELT,2022-03-14,11.3392823526967,218414945569.34668,67.0
Harris,NORTHBELT,2022-03-21,11.354197682607,226046445661.00778,69.0
Harris,NORTHBELT,2022-03-28,11.40924527725,256593279369.7986,78.0
Harris,NORTHBELT,2022-04-04,11.499188666635,315637552133.09644,97.0
Harris,NORTHBELT,2022-04-11,11.6176104036125,414581963062.8815,127.0
Harris,NORTHBELT,2022-04-18,11.7573976055364,572002076698.8441,175.0
Harris,NORTHBELT,2022-04-25,11.9578754646522,907560247024.3024,277.0
Harris,NORTHBELT,2022-05-02,12.0945047388484,1243096199941.2073,380.0
Harris,NORTHBELT,2022-05-09,12.20651464,1608846610945.8071,492.0
Harris,NORTHBELT,2022-05-16,12.37413312,2366645010649.1357,724.0
Harris,NORTHBELT,2022-05-23,12.69486976,4953016331763.083,1514.0
Harris,NORTHBELT,2022-05-30,12.7701809884764,5890891020062.532,1801.0
Harris,NORTHBELT,2022-06-06,12.76721716,5850825694865.179,1789.0
Harris,NORTHBELT,2022-06-13,12.67140745,4692534237621.386,1435.0
Harris,NORTHBELT,2022-06-20,12.62456507,4212744012373.2476,1288.0
Harris,NORTHBELT,2022-06-27,12.83101392,6776632277138.545,2072.0
Harris,NORTHBELT,2022-07-04,12.82817345,6732454856583.317,2058.0
Harris,NORTHBELT,2022-07-11,12.85711839,7196451287232.456,2200.0
Harris,NORTHBELT,2022-07-18,12.81061541,6465697914980.803,1977.0
Harris,NORTHBELT,2022-07-25,12.82672563,6710048048137.025,2052.0
Harris,NORTHBELT,2022-07-25,12.82672563,6710048048137.025,2052.0
Harris,NORTHBELT,2022-08-01,12.75658659,5709348983059.51,1746.0
Harris,NORTHBELT,2022-08-08,12.50326395,3186133361179.3574,974.0
Harris,NORTHBELT,2022-08-15,12.60463586,4023795123771.5327,1230.0
Harris,NORTHBELT,2022-08-22,12.66506871,4624541807752.789,1414.0
Harris,NORTHBELT,2022-08-29,12.59924805,3974184726964.8223,1215.0
Harris,NORTHBELT,2022-09-05,12.70735808,5097509924589.416,1559.0
Harris,NORTHBELT,2022-09-12,12.31711893,2075481802953.503,635.0
Harris,NORTHBELT,2022-09-19,12.26555582,1843129371717.8052,564.0
Harris,NORTHBELT,2022-09-26,11.78445912,608778238964.328,186.0
Harris,NORTHBELT,2022-10-03,11.84051276,692648279827.6682,212.0
Harris,NORTHBELT,2022-10-10,11.68024887,478904447195.0329,146.0
Harris,NORTHBELT,2022-10-17,11.60675595,404348605804.29144,124.0
Harris,NORTHBELT,2022-10-24,11.7101852907531,513080241818.85455,157.0
Harris,NORTHBELT,2022-10-31,12.15643376,1433619039163.7349,438.0
Harris,NORTHBELT,2022-11-07,12.108519,1283863937157.1426,393.0
Harris,NORTHBELT,2022-11-14,11.76301234,579445160489.8484,177.0
Harris,NORTHBELT,2022-11-21,12.10600613,1276456825676.505,390.0
Harris,NORTHBELT,2022-11-21,12.10600613,1276456825676.505,390.0
Harris,NORTHBELT,2022-11-28,12.43557328,2726297717700.9565,834.0
Harris,NORTHBELT,2022-12-05,12.56157369,3643960746365.4443,1114.0
Harris,NORTHBELT,2022-12-05,12.56157369,3643960746365.4443,1114.0
Harris,NORTHBELT,2022-12-12,12.54731394,3526256827171.369,1078.0
Harris,NORTHBELT,2022-12-19,12.55263076,3569692115465.5625,1091.0
Harris,NORTHBELT,2022-12-26,12.75600478,5701705477466.656,1743.0
Harris,NORTHBELT,2023-01-02,12.78474122,6091738049613.986,1863.0
Harris,NORTHBELT,2023-01-09,12.5951547,3936902868651.301,1204.0
Harris,NORTHBELT,2023-01-16,12.22480465,1678049045100.6003,513.0
Harris,NORTHBELT,2023-01-16,12.22480465,1678049045100.6003,513.0
Harris,NORTHBELT,2023-01-23,12.30346464,2011243437282.5442,615.0
Harris,NORTHBELT,2023-01-23,12.30346464,2011243437282.5442,615.0
Harris,NORTHBELT,2023-01-30,12.4095617,2567802988680.726,785.0
Harris,NORTHBELT,2023-01-30,12.4095617,2567802988680.726,785.0
Harris,NORTHBELT,2023-02-06,12.32271177,2102382679717.1448,643.0
Harris,NORTHBELT,2023-02-13,12.27916989,1901822100953.0288,581.0
Harris,NORTHBELT,2023-02-20,12.41798906,2618117056284.193,800.0
Harris,NORTHBELT,2023-02-27,12.38689444,2437218353925.4614,745.0
Harris,NORTHBELT,2023-03-06,12.27439037,1881006819209.6157,575.0
Harris,NORTHBELT,2023-03-13,12.142857,1389495037311.5518,425.0
Harris,NORTHBELT,2023-03-20,12.05352527,1131163205649.133,346.0
Harris,NORTHBELT,2023-03-27,12.1438139,1392559947699.6511,426.0
Harris,NORTHBELT,2023-04-03,12.05401808,1132447506880.242,346.0
Harris,NORTHBELT,2023-04-10,12.09200691,1235967098591.235,378.0
Harris,NORTHBELT,2023-04-17,11.92918516,849542597481.3925,260.0
Harris,NORTHBELT,2023-04-24,11.95232597,896037055031.0099,274.0
Harris,NORTHBELT,2023-04-24,11.95232597,896037055031.0099,274.0
Harris,NORTHBELT,2023-05-01,12.03423813,1082027079905.2782,331.0
Harris,NORTHBELT,2023-05-01,12.03423813,1082027079905.2782,331.0
Harris,NORTHBELT,2023-05-08,12.08125815,1205752441534.485,369.0
Harris,NORTHBELT,2023-05-15,12.1044783447091,1271974323857.8696,389.0
Harris,NORTHEAST,2020-07-06,11.37955123,239635541059.50613,100.0
Harris,NORTHEAST,2020-07-13,11.399768911927,251055021239.23862,105.0
Harris,NORTHEAST,2020-07-20,11.3474733841575,222573463592.6933,93.0
Harris,NORTHEAST,2020-07-27,11.2958500996888,197628739053.47183,82.0
Harris,NORTHEAST,2020-08-03,11.2452351801715,175887582669.66354,73.0
Harris,NORTHEAST,2020-08-10,11.1960589010962,157057579889.62863,66.0
Harris,NORTHEAST,2020-08-17,11.1502473735359,141334235324.06277,59.0
Harris,NORTHEAST,2020-08-24,11.1109243980639,129099451786.63399,54.0
Harris,NORTHEAST,2020-08-31,11.0812473747054,120572252594.23283,50.0
Harris,NORTHEAST,2020-09-07,11.0643736602757,115977477934.70319,48.0
Harris,NORTHEAST,2020-09-14,11.0611362688221,115116153288.02945,48.0
Harris,NORTHEAST,2020-09-21,11.0637990677784,115824135612.69836,48.0
Harris,NORTHEAST,2020-09-28,11.0626516400738,115518526358.78136,48.0
Harris,NORTHEAST,2020-10-05,11.0479835686374,111682099249.38725,47.0
Harris,NORTHEAST,2020-10-12,11.0107602235528,102508581429.56206,43.0
Harris,NORTHEAST,2020-10-19,10.9599750010864,91195834358.41463,38.0
Harris,NORTHEAST,2020-10-26,10.9241484747592,83974702660.95683,35.0
Harris,NORTHEAST,2020-11-02,10.9327774353211,85659874804.43828,36.0
Harris,NORTHEAST,2020-11-09,11.015358673522,103599741918.48973,43.0
Harris,NORTHEAST,2020-11-16,11.1897694891998,154799477050.72766,65.0
Harris,NORTHEAST,2020-11-23,11.4274092185439,267552626406.2815,112.0
Harris,NORTHEAST,2020-11-30,11.6880577068319,487593274702.3461,203.0
Harris,NORTHEAST,2020-12-07,11.9314947993412,854072619872.3373,356.0
Harris,NORTHEAST,2020-12-14,12.1185385323319,1313828057834.198,548.0
Harris,NORTHEAST,2020-12-21,12.2342710791544,1715027464165.843,716.0
Harris,NORTHEAST,2020-12-28,12.288255007456,1942025854561.7463,810.0
Harris,NORTHEAST,2021-01-04,12.2911343283754,1954944031377.3188,816.0
Harris,NORTHEAST,2021-01-11,12.2535530530518,1792887556637.5957,748.0
Harris,NORTHEAST,2021-01-18,12.186386343825,1535982769407.815,641.0
Harris,NORTHEAST,2021-01-25,12.1014339678389,1263089043250.3184,527.0
Harris,NORTHEAST,2021-02-01,12.0107268434383,1025007028659.7773,428.0
Harris,NORTHEAST,2021-02-08,11.9262958889681,843909525544.449,352.0
Harris,NORTHEAST,2021-02-15,11.8601165562552,724630410794.2008,302.0
