County,Date,cases_cumulative,deaths_cumulative,cases_daily,deaths_daily
Denton,2021-09-22,97956,686,472,2
Denton,2021-09-23,98421,686,465,0
Denton,2021-09-24,98870,686,449,0
Denton,2021-09-25,98870,686,0,0
Denton,2021-09-27,99534,687,664,1
Denton,2021-09-28,99966,690,432,3
Denton,2021-09-29,100475,690,509,0
Denton,2021-09-30,100870,693,395,3
Denton,2021-10-01,101234,695,364,2
Denton,2021-10-02,101234,695,0,0
Denton,2021-10-04,101733,695,499,0
Denton,2021-10-05,102176,695,443,0
Denton,2021-10-06,102524,695,348,0
Denton,2021-10-07,102939,695,415,0
Denton,2021-10-08,103304,697,365,2
Denton,2021-10-09,103304,697,0,0
Denton,2021-10-11,103713,697,409,0
Denton,2021-10-12,104044,697,331,0
Denton,2021-10-13,104454,697,410,0
Denton,2021-10-14,104807,700,353,3
Denton,2021-10-15,105138,700,331,0
Denton,2021-10-16,105138,700,0,0
Denton,2021-10-18,105403,700,265,0
Denton,2021-10-19,105705,700,302,0
Denton,2021-10-20,106054,700,349,0
Denton,2021-10-21,106316,700,262,0
Denton,2021-10-22,106547,703,231,3
Denton,2021-10-23,106547,703,0,0
Denton,2021-10-25,106818,703,271,0
Denton,2021-10-26,107094,705,276,2
Denton,2021-10-27,107301,709,207,4
Denton,2021-10-28,107504,713,203,4
Denton,2021-10-29,107722,717,218,4
Denton,2021-10-30,107722,717,0,0
Denton,2021-11-01,107923,721,201,4
Denton,2021-11-02,108098,724,175,3
Denton,2021-11-03,108247,728,149,4
Denton,2021-11-04,108366,731,119,3
Denton,2021-11-05,108442,731,76,0
Denton,2021-11-06,108442,731,0,0
Denton,2021-11-08,108594,731,152,0
Denton,2021-11-09,108762,731,168,0
Denton,2021-11-10,108966,731,204,0
Denton,2021-11-11,108966,731,0,0
Denton,2021-11-12,109139,731,173,0
Denton,2021-11-13,109139,731,0,0
Denton,2021-11-15,109342,731,203,0
Denton,2021-11-16,109586,732,244,1
Denton,2021-11-17,109798,732,212,0
Denton,2021-11-18,109912,732,114,0
Denton,2021-11-19,110099,732,187,0
Denton,2021-11-20,110099,732,0,0
Denton,2021-11-22,110276,735,177,3
Denton,2021-11-23,110421,735,145,0
Denton,2021-11-24,110566,738,145,3
Denton,2021-11-25,110566,738,0,0
Denton,2021-11-26,110566,738,0,0
Denton,2021-11-27,110566,738,0,0
Denton,2021-11-29,110731,743,165,5
Denton,2021-11-30,110942,743,211,0
Denton,2021-12-01,111170,745,228,2
Denton,2021-12-02,111423,745,253,0
Denton,2021-12-03,111599,752,176,7
Denton,2021-12-04,111599,752,0,0
Denton,2021-12-06,111735,752,136,0
Denton,2021-12-07,111939,753,204,1
Denton,2021-12-08,112149,753,210,0
Denton,2021-12-09,112376,753,227,0
Denton,2021-12-10,112556,753,180,0
Denton,2021-12-11,112556,753,0,0
Denton,2021-12-13,112730,753,174,0
Denton,2021-12-14,112921,754,191,1
Denton,2021-12-15,113121,754,200,0
Denton,2021-12-16,113323,754,202,0
Denton,2021-12-17,113441,757,118,3
Denton,2021-12-18,113441,757,0,0
Denton,2021-12-20,113603,758,162,1
Denton,2021-12-21,113903,758,300,0
Denton,2021-12-22,114191,758,288,0
Denton,2021-12-23,114536,758,345,0
Denton,2021-12-24,114536,758,0,0
Denton,2021-12-25,114536,758,0,0
Denton,2021-12-27,114536,758,0,0
Denton,2021-12-28,114769,758,233,0
Denton,2021-12-29,115180,760,411,2
Denton,2021-12-30,115551,760,371,0
Denton,2021-12-31,115551,760,0,0
Denton,2022-01-01,115551,760,0,0
Denton,2022-01-03,116379,760,828,0
Denton,2022-01-04,117060,760,681,0
Denton,2022-01-05,117782,764,722,4
Denton,2022-01-06,118498,765,716,1
Denton,2022-01-07,119219,766,721,1
Denton,2022-01-08,119219,766,0,0
Denton,2022-01-10,121289,766,2070,0
Denton,2022-01-11,122443,766,1154,0
Denton,2022-01-12,123769,766,1326,0
Denton,2022-01-13,125317,766,1548,0
Denton,2022-01-14,126931,766,1614,0
Denton,2022-01-15,126931,766,0,0
Denton,2022-01-17,131161,766,4230,0
Denton,2022-01-18,134851,767,3690,1
Denton,2022-01-19,139104,770,4253,3
Denton,2022-01-20,143139,770,4035,0
Denton,2022-01-21,147239,770,4100,0
Denton,2022-01-22,147239,770,0,0
Denton,2022-01-24,151635,770,4396,0
Denton,2022-01-25,155258,772,3623,2
Denton,2022-01-26,157695,774,2437,2
Denton,2022-01-27,158649,774,954,0
Denton,2022-01-28,160057,777,1408,3
Denton,2022-01-29,160057,777,0,0
Denton,2022-01-31,162079,777,2022,0
Denton,2022-02-01,164905,777,2826,0
Denton,2022-02-02,165551,777,646,0
Denton,2022-02-03,165551,777,0,0
Denton,2022-02-04,165551,777,0,0
Denton,2022-02-05,165551,777,0,0
Denton,2022-02-06,166652,777,1101,0
Denton,2022-02-07,168424,777,1772,0
Denton,2022-02-08,170288,779,1864,2
Denton,2022-02-09,171237,781,949,2
Denton,2022-02-10,172119,781,882,0
Denton,2022-02-11,172781,784,662,3
Denton,2022-02-12,172781,784,0,0
Denton,2022-02-14,173366,784,585,0
Denton,2022-02-15,173777,784,411,0
Denton,2022-02-16,174141,789,364,5
Denton,2022-02-17,174483,789,342,0
Denton,2022-02-18,174974,789,491,0
Denton,2022-02-19,174974,789,0,0
Denton,2022-02-21,174974,789,0,0
Denton,2022-02-22,175433,789,459,0
Denton,2022-02-23,175700,789,267,0
Denton,2022-02-24,175700,789,0,0
Denton,2022-02-25,176106,789,406,0
Denton,2022-02-26,176106,789,0,0
Denton,2022-02-28,176436,791,330,2
Denton,2022-03-01,176583,791,147,0
Denton,2022-03-02,176728,791,145,0
Denton,2022-03-03,176884,795,156,4
Denton,2022-03-04,176979,796,95,1
Denton,2022-03-05,176979,796,0,0
Denton,2022-03-07,177086,796,107,0
Denton,2022-03-08,177179,797,93,1
Denton,2022-03-09,177334,797,155,0
Denton,2022-03-10,177522,802,188,5
Denton,2022-03-11,177611,802,89,0
Denton,2022-03-12,177611,802,0,0
Denton,2022-03-14,177729,802,118,0
Denton,2022-03-15,177890,808,161,6
Denton,2022-03-16,177947,808,57,0
Denton,2022-03-17,178195,810,248,2
Denton,2022-03-18,178422,811,227,1
Denton,2022-03-19,178422,811,0,0
Denton,2022-03-21,178496,811,74,0
Denton,2022-03-22,178569,816,73,5
Denton,2022-03-23,178644,816,75,0
Denton,2022-03-24,178727,816,83,0
Denton,2022-03-25,178791,816,64,0
Denton,2022-03-26,178791,816,0,0
Denton,2022-03-28,178858,820,67,4
Denton,2022-03-29,178929,822,71,2
Denton,2022-03-30,178962,822,33,0
Denton,2022-03-31,179123,826,161,4
Denton,2022-04-01,179181,830,58,4
Denton,2022-04-02,179181,830,0,0
Denton,2022-04-04,179253,830,72,0
Denton,2022-04-05,179303,830,50,0
Denton,2022-04-06,179343,830,40,0
Denton,2022-04-07,179378,830,35,0
Denton,2022-04-08,179431,840,53,10
Denton,2022-04-09,179431,840,0,0
Denton,2022-04-11,179526,840,95,0
Denton,2022-04-12,179579,840,53,0
Denton,2022-04-13,179610,840,31,0
Denton,2022-04-14,179666,845,56,5
Denton,2022-04-15,179666,845,0,0
Denton,2022-04-16,179666,845,0,0
Denton,2022-04-18,179686,845,20,0
Denton,2022-04-19,179781,845,95,0
Denton,2022-04-20,179843,845,62,0
Denton,2022-04-21,179864,845,21,0
Denton,2022-04-22,179914,856,50,11
Denton,2022-04-23,179914,856,0,0
Denton,2022-04-25,179993,856,79,0
Denton,2022-04-26,180076,856,83,0
Denton,2022-04-27,180126,856,50,0
Denton,2022-04-28,180193,856,67,0
Denton,2022-04-29,180257,858,64,2
Denton,2022-04-30,180257,858,0,0
Denton,2022-05-02,180324,858,67,0
Denton,2022-05-03,180417,858,93,0
Denton,2022-05-04,180486,858,69,0
Denton,2022-05-05,180569,858,83,0
Denton,2022-05-06,180660,863,91,5
Denton,2022-05-07,180660,863,0,0
Denton,2022-05-09,180759,863,99,0
Denton,2022-05-10,180864,863,105,0
Denton,2022-05-11,180958,863,94,0
Denton,2022-05-12,181051,863,93,0
Denton,2022-05-13,181148,866,97,3
Denton,2022-05-14,181148,866,0,0
Denton,2022-05-16,181278,866,130,0
Denton,2022-05-17,181422,866,144,0
Denton,2022-05-18,181554,866,132,0
Denton,2022-05-19,181642,866,88,0
Denton,2022-05-20,181827,870,185,4
Denton,2022-05-21,181827,870,0,0
Denton,2022-05-23,181958,870,131,0
Denton,2022-05-24,182245,870,287,0
Denton,2022-05-25,182442,870,197,0
Denton,2022-05-26,182579,870,137,0
Denton,2022-05-27,182763,870,184,0
Denton,2022-05-28,182763,870,0,0
Denton,2022-05-30,182763,870,0,0
Denton,2022-05-31,182964,870,201,0
Denton,2022-06-01,183172,870,208,0
Denton,2022-06-02,183332,870,160,0
Denton,2022-06-03,183540,871,208,1
Denton,2022-06-04,183540,871,0,0
Denton,2022-06-06,183760,871,220,0
Denton,2022-06-07,184005,871,245,0
Denton,2022-06-08,184185,871,180,0
Denton,2022-06-09,184414,871,229,0
Denton,2022-06-10,184769,871,355,0
Denton,2022-06-11,184769,871,0,0
Denton,2022-06-13,185210,871,441,0
Denton,2022-06-14,185620,871,410,0
Denton,2022-06-15,185862,871,242,0
Denton,2022-06-16,186044,871,182,0
Denton,2022-06-17,186177,873,133,2
Denton,2022-06-18,186177,873,0,0
Denton,2022-06-20,186177,873,0,0
Denton,2022-06-21,186748,873,571,0
Denton,2022-06-22,187113,873,365,0
Denton,2022-06-23,187408,873,295,0
Denton,2022-06-24,187623,874,215,1
Denton,2022-06-25,187623,874,0,0
Denton,2022-06-27,188211,874,588,0
Denton,2022-06-28,188513,874,302,0
Denton,2022-06-29,188813,874,300,0
Denton,2022-06-30,189093,874,280,0
Denton,2022-07-01,189368,877,275,3
Denton,2022-07-02,189368,877,0,0
Denton,2022-07-04,189368,877,0,0
Denton,2022-07-05,189823,877,455,0
Denton,2022-07-06,190422,877,599,0
Denton,2022-07-07,190692,877,270,0
Denton,2022-07-08,190999,877,307,0
Denton,2022-07-09,190999,877,0,0
Denton,2022-07-11,191491,877,492,0
Denton,2022-07-12,192330,877,839,0
Denton,2022-07-13,192981,877,651,0
Denton,2022-07-14,193310,877,329,0
Denton,2022-07-15,194030,877,720,0
Denton,2022-07-16,194030,877,0,0
Denton,2022-07-18,194664,877,634,0
Denton,2022-07-19,195265,877,601,0
Denton,2022-07-20,195617,877,352,0
Denton,2022-07-21,195811,877,194,0
Denton,2022-07-22,196324,882,513,5
Denton,2022-07-23,196324,882,0,0
Denton,2022-07-25,197035,882,711,0
Denton,2022-07-26,197419,882,384,0
Denton,2022-07-27,197725,882,306,0
Denton,2022-07-28,197949,882,224,0
Denton,2022-07-29,198332,882,383,0
Denton,2022-07-30,198332,882,0,0
Denton,2022-08-01,198832,882,500,0
Denton,2022-08-02,199356,882,524,0
Denton,2022-08-03,199708,882,352,0
Denton,2022-08-04,200045,882,337,0
Denton,2022-08-05,200523,888,478,6
Denton,2022-08-06,200523,888,0,0
Denton,2022-08-08,201018,888,495,0
Denton,2022-08-09,201411,888,393,0
Denton,2022-08-10,201746,888,335,0
Denton,2022-08-11,202112,888,366,0
Denton,2022-08-12,202479,891,367,3
Denton,2022-08-13,202479,891,0,0
Denton,2022-08-15,203063,891,584,0
Denton,2022-08-16,203480,891,417,0
Denton,2022-08-17,203761,891,281,0
Denton,2022-08-18,204070,891,309,0
Denton,2022-08-19,204327,891,257,0
Denton,2022-08-20,204327,891,0,0
Denton,2022-08-22,204848,891,521,0
Denton,2022-08-23,205199,891,351,0
Denton,2022-08-24,205439,891,240,0
Denton,2022-08-25,205756,891,317,0
Denton,2022-08-26,206063,894,307,3
Denton,2022-08-27,206063,894,0,0
Denton,2022-08-29,206563,894,500,0
Denton,2022-08-30,206993,894,430,0
Denton,2022-08-31,207188,894,195,0
Denton,2022-09-01,207552,894,364,0
Denton,2022-09-02,207721,894,169,0
Denton,2022-09-03,207721,894,0,0
Denton,2022-09-05,207721,894,0,0
Denton,2022-09-06,208413,894,692,0
Denton,2022-09-07,208720,894,307,0
Denton,2022-09-08,208947,894,227,0
Denton,2022-09-09,209086,898,139,4
Denton,2022-09-10,209086,898,0,0
Denton,2022-09-12,209580,898,494,0
Denton,2022-09-13,209761,898,181,0
Denton,2022-09-14,209877,898,116,0
Denton,2022-09-15,210000,898,123,0
Denton,2022-09-16,210139,898,139,0
Denton,2022-09-17,210139,898,0,0
Denton,2022-09-19,210396,898,257,0
Denton,2022-09-20,210566,898,170,0
Denton,2022-09-21,210660,898,94,0
Denton,2022-09-22,210762,898,102,0
Denton,2022-09-23,210945,901,183,3
Denton,2022-09-24,210945,901,0,0
Denton,2022-09-26,211146,901,201,0
Denton,2022-09-27,211210,901,64,0
Denton,2022-09-28,211305,901,95,0
Denton,2022-09-29,211402,901,97,0
Denton,2022-09-30,211496,901,94,0
Denton,2022-10-01,211496,901,0,0
Denton,2022-10-03,211651,901,155,0
Denton,2022-10-04,211732,901,81,0
Denton,2022-10-05,211790,901,58,0
Denton,2022-10-06,211850,901,60,0
Denton,2022-10-07,211905,901,55,0
Denton,2022-10-08,211905,901,0,0
Denton,2022-10-10,212083,901,178,0
Denton,2022-10-11,212148,901,65,0
Denton,2022-10-12,212206,901,58,0
Denton,2022-10-13,212307,901,101,0
Denton,2022-10-14,212384,906,77,5
Denton,2022-10-15,212384,906,0,0
Denton,2022-10-17,212531,906,147,0
Denton,2022-10-18,212592,906,61,0
Denton,2022-10-19,212653,906,61,0
Denton,2022-10-20,212692,906,39,0
Denton,2022-10-21,212737,909,45,3
Denton,2022-10-22,212737,909,0,0
Denton,2022-10-24,212894,909,157,0
Denton,2022-10-25,212954,909,60,0
Denton,2022-10-26,213015,909,61,0
Denton,2022-10-27,213081,909,66,0
Denton,2022-10-28,213150,909,69,0
Denton,2022-10-29,213150,909,0,0
Denton,2022-10-31,213268,909,118,0
Denton,2022-11-01,213307,909,39,0
Denton,2022-11-02,213369,909,62,0
Denton,2022-11-03,213472,909,103,0
Denton,2022-11-04,213531,914,59,5
Denton,2022-11-05,213531,914,0,0
Denton,2022-11-07,213717,914,186,0
Denton,2022-11-08,213804,914,87,0
Denton,2022-11-09,213883,914,79,0
Denton,2022-11-10,213933,914,50,0
Denton,2022-11-11,213933,914,0,0
Denton,2022-11-12,213933,914,0,0
Denton,2022-11-14,214140,914,207,0
Denton,2022-11-15,214232,914,92,0
Denton,2022-11-16,214288,914,56,0
Denton,2022-11-17,214370,914,82,0
Denton,2022-11-18,214457,918,87,4
Denton,2022-11-19,214457,918,0,0
Denton,2022-11-21,214575,918,118,0
Denton,2022-11-22,214627,918,52,0
Denton,2022-11-23,214693,918,66,0
Denton,2022-11-24,214693,918,0,0
Denton,2022-11-25,214693,918,0,0
Denton,2022-11-26,214693,918,0,0
Denton,2022-11-28,214982,918,289,0
Denton,2022-11-29,215099,918,117,0
Denton,2022-11-30,215224,918,125,0
Denton,2022-12-01,215376,918,152,0
Denton,2022-12-02,215508,918,132,0
Denton,2022-12-03,215508,918,0,0
Denton,2022-12-05,215718,918,210,0
Denton,2022-12-06,215820,918,102,0
Denton,2022-12-07,216053,918,233,0
Denton,2022-12-08,216204,918,151,0
Denton,2022-12-09,216338,918,134,0
Denton,2022-12-10,216338,918,0,0
Denton,2022-12-12,216567,918,229,0
Denton,2022-12-13,216703,918,136,0
Denton,2022-12-14,216809,918,106,0
Denton,2022-12-15,216947,918,138,0
Denton,2022-12-16,217066,920,119,2
Denton,2022-12-17,217066,920,0,0
Denton,2022-12-19,217290,920,224,0
Denton,2022-12-20,217440,920,150,0
Denton,2022-12-21,217648,920,208,0
Denton,2022-12-22,217820,920,172,0
Denton,2022-12-23,217820,920,0,0
Denton,2022-12-24,217820,920,0,0
Denton,2022-12-26,217820,920,0,0
Denton,2022-12-27,217868,920,48,0
Denton,2022-12-28,218218,920,350,0
Denton,2022-12-29,218528,920,310,0
Denton,2022-12-30,218765,920,237,0
Denton,2022-12-31,218765,920,0,0
Denton,2023-01-02,218765,920,0,0
Denton,2023-01-03,219273,920,508,0
Denton,2023-01-04,219545,920,272,0
Denton,2023-01-05,219720,920,175,0
Denton,2023-01-06,219891,921,171,1
Denton,2023-01-07,219891,921,0,0
Denton,2023-01-09,220252,921,361,0
Denton,2023-01-10,220374,921,122,0
Denton,2023-01-11,220492,921,118,0
Denton,2023-01-12,220666,921,174,0
Denton,2023-01-13,220775,921,109,0
Denton,2023-01-14,220775,921,0,0
Denton,2023-01-16,220775,921,0,0
Denton,2023-01-17,221094,921,319,0
Denton,2023-01-18,221228,921,134,0
Denton,2023-01-19,221498,921,270,0
Denton,2023-01-20,221583,921,85,0
Denton,2023-01-21,221583,921,0,0
Denton,2023-01-23,221780,921,197,0
Denton,2023-01-24,221904,921,124,0
Denton,2023-01-25,222024,921,120,0
Denton,2023-01-26,222169,921,145,0
Denton,2023-01-27,222302,921,133,0
Denton,2023-01-28,222302,921,0,0
Denton,2023-01-30,222302,921,0,0
Denton,2023-01-31,222302,921,0,0
Denton,2023-02-01,222302,921,0,0
Denton,2023-02-02,222302,921,0,0
Denton,2023-02-03,222722,921,420,0
Denton,2023-02-04,222722,921,0,0
Denton,2023-02-06,222722,921,0,0
Denton,2023-02-07,222966,921,244,0
Denton,2023-02-08,222966,921,0,0
Denton,2023-02-09,222966,921,0,0
Denton,2023-02-10,223278,922,312,1
Denton,2023-02-11,223278,922,0,0
Denton,2023-02-13,223278,922,0,0
Denton,2023-02-14,223735,922,457,0
Denton,2023-02-15,223735,922,0,0
Denton,2023-02-16,223735,922,0,0
Denton,2023-02-17,223987,922,252,0
Denton,2023-02-18,223987,922,0,0
Denton,2023-02-20,223987,922,0,0
Denton,2023-02-21,224103,922,116,0
Denton,2023-02-22,224103,922,0,0
Denton,2023-02-23,224103,922,0,0
Denton,2023-02-24,224467,922,364,0
Denton,2023-02-25,224467,922,0,0
Denton,2023-02-27,224467,922,0,0
Denton,2023-02-28,224698,922,231,0
Denton,2023-03-01,224698,922,0,0
Denton,2023-03-02,224698,922,0,0
Denton,2023-03-03,224885,922,187,0
Denton,2023-03-04,224885,922,0,0
Denton,2023-03-06,224885,922,0,0
Denton,2023-03-07,225041,922,156,0
Denton,2023-03-08,225041,922,0,0
Denton,2023-03-09,225041,922,0,0
Denton,2023-03-10,225201,922,160,0
Denton,2023-03-11,225201,922,0,0
Denton,2023-03-13,225201,922,0,0
Denton,2023-03-14,225468,922,267,0
Denton,2023-03-15,225468,922,0,0
Denton,2023-03-16,225468,922,0,0
Denton,2023-03-17,225711,927,243,5
Denton,2023-03-18,225711,927,0,0
Denton,2023-03-20,225711,927,0,0
Denton,2023-03-21,225897,927,186,0
Denton,2023-03-22,225897,927,0,0
Denton,2023-03-23,225897,927,0,0
Denton,2023-03-24,226071,931,174,4
Denton,2023-03-25,226071,931,0,0
Denton,2023-03-27,226071,931,0,0
Denton,2023-03-28,226230,931,159,0
Denton,2023-03-29,226230,931,0,0
Denton,2023-03-30,226230,931,0,0
Denton,2023-03-31,226349,931,119,0
Denton,2023-04-01,226349,931,0,0
Denton,2023-04-03,226349,931,0,0
Denton,2023-04-04,226525,931,176,0
Denton,2023-04-05,226525,931,0,0
Denton,2023-04-06,226610,931,85,0
Denton,2023-04-07,226610,931,0,0
Denton,2023-04-08,226610,931,0,0
Denton,2023-04-10,226610,931,0,0
Denton,2023-04-11,226738,931,128,0
Denton,2023-04-12,226738,931,0,0
Denton,2023-04-13,226738,931,0,0
Denton,2023-04-14,226848,931,110,0
Denton,2023-04-15,226848,931,0,0
Denton,2023-04-17,226848,931,0,0
Denton,2023-04-18,226981,931,133,0
Denton,2023-04-19,226981,931,0,0
Denton,2023-04-20,226981,931,0,0
Denton,2023-04-21,227110,931,129,0
Denton,2023-04-22,227110,931,0,0
Denton,2023-04-24,227110,931,0,0
Denton,2023-04-25,227224,931,114,0
Denton,2023-04-26,227224,931,0,0
Denton,2023-04-27,227224,931,0,0
Denton,2023-04-28,227407,931,183,0
Denton,2023-04-29,227407,931,0,0
Denton,2023-05-01,227407,931,0,0
Denton,2023-05-02,227497,931,90,0
Denton,2023-05-03,227497,931,0,0
Denton,2023-05-04,227497,931,0,0
Denton,2023-05-05,227660,931,163,0
Denton,2023-05-06,227660,931,0,0
Denton,2023-05-08,227660,931,0,0
Denton,2023-05-09,227753,931,93,0
Denton,2023-05-10,227753,931,0,0
Denton,2023-05-11,227753,931,0,0
Denton,2023-05-12,227806,931,53,0
Denton,2023-05-13,227806,931,0,0
Denton,2023-05-15,227806,931,0,0
Denton,2023-05-16,227891,931,85,0
Denton,2023-05-17,227891,931,0,0
Denton,2023-05-18,227891,931,0,0
Denton,2023-05-19,228098,931,207,0
Denton,2023-05-20,228098,931,0,0
Denton,2023-05-22,228098,931,0,0
Denton,2023-05-23,228160,931,62,0
Nueces,2022-01-07,4477,2,4477,2
Nueces,2022-01-14,11708,8,7231,6
Nueces,2022-01-21,17447,27,5739,19
Nueces,2022-01-28,21871,42,4424,15
Nueces,2022-02-04,24458,74,2587,32
Nueces,2022-02-11,25935,99,1477,25
Nueces,2022-02-18,26630,121,695,22
Nueces,2022-02-25,27117,137,487,16
Nueces,2022-03-04,27499,148,382,11
Nueces,2022-03-11,28298,160,799,12
Nueces,2022-03-18,28812,168,514,8
Nueces,2022-03-25,29029,168,217,0
Nueces,2022-04-01,29304,169,275,1
Nueces,2022-04-08,29391,178,87,9
Nueces,2022-04-15,29456,179,65,1
Nueces,2022-04-22,29530,179,74,0
Nueces,2022-04-29,29608,182,78,3
Nueces,2022-05-06,29712,182,104,0
Nueces,2022-05-13,29856,182,144,0
Nueces,2022-05-20,30058,184,202,2
Nueces,2022-05-27,30426,185,368,1
Nueces,2022-06-03,30804,186,378,1
Nueces,2022-06-10,31357,188,553,2
Nueces,2022-06-17,32088,188,731,0
Nueces,2022-06-24,33086,189,998,1
Nueces,2022-07-01,34319,192,1233,3
Nueces,2022-07-08,35613,197,1294,5
Nueces,2022-07-15,36974,199,1361,2
Nueces,2022-07-22,38461,206,1487,7
Nueces,2022-07-29,39869,209,1408,3
Nueces,2022-08-05,41023,217,1154,8
Nueces,2022-08-12,41811,222,788,5
Nueces,2022-08-19,42699,224,888,2
Nueces,2022-08-26,43511,230,812,6
Nueces,2022-09-02,44134,232,623,2
Nueces,2022-09-09,44570,235,436,3
Nueces,2022-09-16,44927,242,357,7
Nueces,2022-09-23,45258,246,331,4
Nueces,2022-09-30,45499,248,241,2
Nueces,2022-10-07,45642,252,143,4
Nueces,2022-10-14,45755,257,113,5
Nueces,2022-10-21,45850,257,95,0
Nueces,2022-10-28,46017,258,167,1
Nueces,2022-11-04,46101,259,84,1
Nueces,2022-11-11,46182,259,81,0
Nueces,2022-11-18,46288,260,106,1
Nueces,2022-11-23,46380,261,92,1
Nueces,2022-11-30,46556,262,176,1
Nueces,2022-12-09,47021,262,465,0
Nueces,2022-12-16,47420,264,399,2
Nueces,2022-12-23,47889,267,469,3
Nueces,2022-12-30,48429,268,540,1
Nueces,2023-01-06,48943,270,514,2
Nueces,2023-01-13,49542,271,599,1
Nueces,2023-01-20,49859,272,317,1
Nueces,2023-01-27,50123,278,264,6
Nueces,2023-02-03,50354,281,231,3
Nueces,2023-02-10,50627,283,273,2
Nueces,2023-02-17,50840,285,213,2
Nueces,2023-02-24,51023,289,183,4
Nueces,2023-03-03,51176,289,153,0
Nueces,2023-03-10,51345,290,169,1
Nueces,2023-03-17,51470,292,125,2
Nueces,2023-03-24,51552,294,82,2
Nueces,2023-03-31,51651,298,99,4
Nueces,2023-04-07,51786,300,135,2
Nueces,2023-04-14,51912,301,126,1
Nueces,2023-04-21,52012,303,100,2
Nueces,2023-04-28,52100,304,88,1
Nueces,2023-05-05,52167,306,67,2
Nueces,2023-05-12,52229,306,62,0
Nueces,2023-05-19,52373,306,144,0
Nueces,2023-05-26,52430,306,57,0
Potter,2020-04-02,9,11,9,11
Potter,2020-05-02,77,42,68,31
Potter,2020-06-02,85,50,8,8
Potter,2020-07-02,115,56,30,6
Potter,2020-08-02,123,67,8,11
Potter,2020-09-02,152,90,29,23
Potter,2020-10-02,223,146,71,56
Potter,2020-11-02,285,277,62,131
Potter,2020-12-02,427,351,142,74
Potter,2021-01-02,456,421,29,70
Potter,2021-02-02,490,445,34,24
Potter,2021-03-02,497,456,7,11
Potter,2021-04-02,501,459,4,3
Potter,2021-05-02,503,464,2,5
Potter,2021-06-02,508,470,5,6
Potter,2021-07-02,512,477,4,7
Potter,2021-08-02,540,511,28,34
Potter,2021-09-02,638,561,98,50
Potter,2021-10-02,668,586,30,25
Potter,2021-11-02,720,610,52,24
Potter,2021-12-02,799,668,79,58
Potter,2022-01-02,842,720,43,52
Potter,2022-02-02,954,749,112,29
Potter,2022-03-02,956,758,2,9
Potter,2022-04-02,957,759,1,1
Potter,2022-05-02,960,763,3,4
Potter,2022-06-02,982,765,22,2
Potter,2022-07-02,1030,769,48,4
Potter,2022-08-02,1085,772,55,3
Potter,2022-09-02,1123,773,38,1
Potter,2022-10-02,1129,774,6,1
Potter,2022-11-02,1144,776,15,2
Potter,2022-12-02,1184,780,40,4
Potter,2023-01-02,1202,782,18,2
Potter,2023-02-02,1232,789,30,7
Potter,2023-03-02,1253,790,21,1
Potter,2023-04-02,1257,792,4,2
Randall,2020-04-02,5,3,5,3
Randall,2020-05-02,27,6,22,3
Randall,2020-06-02,33,9,6,3
Randall,2020-07-02,61,23,28,14
Randall,2020-08-02,70,41,9,18
Randall,2020-09-02,83,56,13,15
Randall,2020-10-02,149,82,66,26
Randall,2020-11-02,235,151,86,69
Randall,2020-12-02,396,216,161,65
Randall,2021-01-02,441,277,45,61
Randall,2021-02-02,465,287,24,10
Randall,2021-03-02,470,290,5,3
Randall,2021-04-02,480,299,10,9
Randall,2021-05-02,482,305,2,6
Randall,2021-06-02,487,311,5,6
Randall,2021-07-02,491,312,4,1
Randall,2021-08-02,539,335,48,23
Randall,2021-09-02,661,362,122,27
Randall,2021-10-02,704,385,43,23
Randall,2021-11-02,757,397,53,12
Randall,2021-12-02,851,442,94,45
Randall,2022-01-02,898,481,47,39
Randall,2022-02-02,1009,510,111,29
Randall,2022-03-02,1013,519,4,9
Randall,2022-04-02,1015,520,2,1
Randall,2022-06-02,1031,524,16,4
Randall,2022-07-02,1066,530,35,6
Randall,2022-08-02,1139,534,73,4
Randall,2022-09-02,1183,536,44,2
Randall,2022-11-02,1202,537,19,1
Randall,2022-12-02,1237,540,35,3
Randall,2023-01-02,1256,543,19,3
Randall,2023-02-02,1284,548,28,5
Randall,2023-03-02,1311,551,27,3
Randall,2023-04-02,1317,553,6,2
Travis,2020-03-27,160,1,,
Travis,2020-03-28,179,1,19,0
Travis,2020-03-29,200,1,21,0
Travis,2020-03-30,206,2,6,1
Travis,2020-03-31,244,2,38,0
Travis,2020-04-01,305,3,61,1
Travis,2020-04-02,351,3,46,0
Travis,2020-04-03,430,4,79,1
Travis,2020-04-04,460,6,30,2
Travis,2020-04-05,484,6,24,0
Travis,2020-04-06,502,6,18,0
Travis,2020-04-07,554,7,52,1
Travis,2020-04-08,597,7,43,0
Travis,2020-04-09,642,7,45,0
Travis,2020-04-10,690,9,48,2
Travis,2020-04-11,744,9,54,0
Travis,2020-04-12,774,9,30,0
Travis,2020-04-13,856,11,82,2
Travis,2020-04-14,900,14,44,3
Travis,2020-04-15,977,17,77,3
Travis,2020-04-16,1029,18,52,1
Travis,2020-04-17,1074,21,45,3
Travis,2020-04-18,1092,23,18,2
Travis,2020-04-19,1108,25,16,2
Travis,2020-04-20,1174,26,66,1
Travis,2020-04-21,1233,27,59,1
Travis,2020-04-22,1263,28,30,1
Travis,2020-04-23,1312,31,49,3
