County,Date,cases_daily,deaths_daily
Randall,2021-11-02,53,12
Randall,2021-11-03,71,
Randall,2021-11-04,65,
Randall,2021-11-05,72,
Randall,2021-11-06,45,
Randall,2021-11-07,55,
Randall,2021-11-08,50,
Randall,2021-11-09,100,
Randall,2021-11-10,78,
Randall,2021-11-11,76,
Randall,2021-11-12,59,
Randall,2021-11-13,70,
Randall,2021-11-14,37,
Randall,2021-11-15,64,
Randall,2021-11-16,114,
Randall,2021-11-17,90,
Randall,2021-11-18,82,
Randall,2021-11-19,81,
Randall,2021-11-20,99,
Randall,2021-11-21,48,
Randall,2021-11-22,51,
Randall,2021-11-23,131,
Randall,2021-11-24,76,
Randall,2021-11-25,97,
Randall,2021-11-26,32,
Randall,2021-11-27,86,
Randall,2021-11-28,67,
Randall,2021-11-29,82,
Randall,2021-11-30,157,
Randall,2021-12-01,148,
Randall,2021-12-02,94,45
Randall,2021-12-03,109,
Randall,2021-12-04,93,
Randall,2021-12-05,76,
Randall,2021-12-06,65,
Randall,2021-12-07,99,
Randall,2021-12-08,82,
Randall,2021-12-09,80,
Randall,2021-12-10,73,
Randall,2021-12-11,76,
Randall,2021-12-12,47,
Randall,2021-12-13,55,
Randall,2021-12-14,83,
Randall,2021-12-15,76,
Randall,2021-12-16,63,
Randall,2021-12-17,58,
Randall,2021-12-18,72,
Randall,2021-12-19,42,
Randall,2021-12-20,41,
Randall,2021-12-21,103,
Randall,2021-12-22,74,
Randall,2021-12-23,73,
Randall,2021-12-24,59,
Randall,2021-12-25,44,
Randall,2021-12-26,24,
Randall,2021-12-27,70,
Randall,2021-12-28,112,
Randall,2021-12-29,165,
Randall,2021-12-30,177,
Randall,2021-12-31,176,
Randall,2022-01-01,139,
Randall,2022-01-02,47,39
Randall,2022-01-03,127,
Randall,2022-01-04,317,
Randall,2022-01-05,351,
Randall,2022-01-06,339,
Randall,2022-01-07,313,
Randall,2022-01-08,296,
Randall,2022-01-09,176,
Randall,2022-01-10,183,
Randall,2022-01-11,370,
Randall,2022-01-12,433,
Randall,2022-01-13,388,
Randall,2022-01-14,408,
Randall,2022-01-15,369,
Randall,2022-01-16,175,
Randall,2022-01-17,169,
Randall,2022-01-18,426,
Randall,2022-01-19,483,
Randall,2022-01-20,438,
Randall,2022-01-21,373,
Randall,2022-01-22,303,
Randall,2022-01-23,143,
Randall,2022-01-24,135,
Randall,2022-01-25,365,
Randall,2022-01-26,295,
Randall,2022-01-27,206,
Randall,2022-01-28,182,
Randall,2022-01-29,180,
Randall,2022-01-30,100,
Randall,2022-01-31,70,
Randall,2022-02-01,168,
Randall,2022-02-02,111,29
Randall,2022-02-03,71,
Randall,2022-02-04,44,
Randall,2022-02-05,75,
Randall,2022-02-06,39,
Randall,2022-02-07,42,
Randall,2022-02-08,64,
Randall,2022-02-09,60,
Randall,2022-02-10,28,
Randall,2022-02-11,29,
Randall,2022-02-12,39,
Randall,2022-02-13,14,
Randall,2022-02-14,10,
Randall,2022-02-15,35,
Randall,2022-02-16,13,
Randall,2022-02-17,14,
Randall,2022-02-18,11,
Randall,2022-02-19,13,
Randall,2022-02-20,8,
Randall,2022-02-21,9,
Randall,2022-02-22,13,
Randall,2022-02-23,17,
Randall,2022-02-24,11,
Randall,2022-02-25,6,
Randall,2022-02-26,5,
Randall,2022-02-27,2,
Randall,2022-02-28,5,
Randall,2022-03-01,7,
Randall,2022-03-02,4,9
Randall,2022-03-03,7,
Randall,2022-03-04,2,
Randall,2022-03-05,4,
Randall,2022-03-07,4,
Randall,2022-03-08,8,
Randall,2022-03-09,1,
Randall,2022-03-10,5,
Randall,2022-03-13,2,
Randall,2022-03-14,1,
Randall,2022-03-15,1,
Randall,2022-03-16,1,
Randall,2022-03-17,2,
Randall,2022-03-18,3,
Randall,2022-03-20,1,
Randall,2022-03-21,4,
Randall,2022-03-22,3,
Randall,2022-03-23,1,
Randall,2022-03-24,5,
Randall,2022-03-25,3,
Randall,2022-03-26,2,
Randall,2022-03-27,3,
Randall,2022-03-28,1,
Randall,2022-03-29,2,
Randall,2022-03-30,1,
Randall,2022-03-31,2,
Randall,2022-04-01,1,
Randall,2022-04-02,2,1
Randall,2022-04-03,2,
Randall,2022-04-04,1,
Randall,2022-04-05,3,
Randall,2022-04-06,5,
Randall,2022-04-07,3,
Randall,2022-04-08,3,
Randall,2022-04-09,3,
Randall,2022-04-11,1,
Randall,2022-04-12,1,
Randall,2022-04-13,2,
Randall,2022-04-14,3,
Randall,2022-04-16,1,
Randall,2022-04-17,1,
Randall,2022-04-18,1,
Randall,2022-04-19,2,
Randall,2022-04-20,3,
Randall,2022-04-21,9,
Randall,2022-04-23,4,
Randall,2022-04-25,1,
Randall,2022-04-26,3,
Randall,2022-04-27,1,
Randall,2022-04-28,4,
Randall,2022-04-29,2,
Randall,2022-04-30,5,
Randall,2022-05-01,2,
Randall,2022-05-02,1,
Randall,2022-05-03,5,
Randall,2022-05-04,3,
Randall,2022-05-05,3,
Randall,2022-05-06,2,
Randall,2022-05-07,2,
Randall,2022-05-08,1,
Randall,2022-05-09,2,
Randall,2022-05-10,7,
Randall,2022-05-11,9,
Randall,2022-05-12,2,
Randall,2022-05-13,5,
Randall,2022-05-14,11,
Randall,2022-05-15,2,
Randall,2022-05-16,4,
Randall,2022-05-17,4,
Randall,2022-05-18,13,
Randall,2022-05-19,16,
Randall,2022-05-20,9,
Randall,2022-05-21,3,
Randall,2022-05-22,9,
Randall,2022-05-23,6,
Randall,2022-05-24,11,
Randall,2022-05-25,11,
Randall,2022-05-26,20,
Randall,2022-05-27,10,
Randall,2022-05-28,14,
Randall,2022-05-29,6,
Randall,2022-05-30,10,
Randall,2022-05-31,14,
Randall,2022-06-01,42,
Randall,2022-06-02,16,4
Randall,2022-06-03,25,
Randall,2022-06-04,23,
