"County","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"Bailey",2020-04-26,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-04-27,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-04-28,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-04-29,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-04-30,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-01,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-02,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-03,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-04,"14-Day Average",NA,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-05,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-06,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-07,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-08,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-09,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-10,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-11,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-12,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-13,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-14,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-15,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-16,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-17,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-18,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-19,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-20,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-21,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-22,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-23,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-24,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-25,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-26,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-27,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-28,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-29,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-30,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-05-31,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-01,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-02,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-03,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-04,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-05,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-06,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-07,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-08,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-09,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-10,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-11,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-12,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-13,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-14,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-15,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-16,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-17,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-18,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-19,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-20,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-21,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-22,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-23,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-24,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-25,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-26,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-27,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-28,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-29,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-06-30,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-01,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-02,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-03,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-04,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-05,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-06,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-07,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-08,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-09,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-10,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-11,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-12,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-13,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-14,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-15,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-16,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-17,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-18,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bailey",2020-07-19,"14-Day Average",Inf,Inf,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-23,"14-Day Average",-25,-26.3888888888889,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-24,"14-Day Average",-25,-34.375,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-25,"14-Day Average",-50,-45.8333333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-26,"14-Day Average",0,-54.1666666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-27,"14-Day Average",0,-60.7142857142857,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-28,"14-Day Average",0,-65.625,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-29,"14-Day Average",0,-68.9814814814815,NA,NA,NA,NA,NA,NA
"Bandera",2020-04-30,"14-Day Average",-25,-71.6666666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-01,"14-Day Average",-50,-74.2424242424242,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-02,"14-Day Average",-50,-74.3055555555556,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-03,"14-Day Average",-50,-76.2820512820513,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-04,"14-Day Average",-50,-77.3809523809524,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-05,"14-Day Average",-50,-90.7051282051282,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-06,"14-Day Average",-50,-90.2777777777778,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-07,"14-Day Average",-50,-91.6666666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-08,"14-Day Average",-50,-93.0555555555556,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-09,"14-Day Average",-50,-93.0555555555556,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-10,"14-Day Average",-100,-92.3611111111111,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-11,"14-Day Average",-100,-92.0138888888889,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-12,"14-Day Average",-100,-88.5416666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-13,"14-Day Average",-100,-87.8472222222222,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-14,"14-Day Average",-100,-87.1527777777778,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-15,"14-Day Average",-100,-86.8055555555556,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-16,"14-Day Average",-100,-87.8472222222222,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-17,"14-Day Average",-100,-86.1111111111111,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-18,"14-Day Average",-100,-85.7638888888889,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-19,"14-Day Average",-100,-85.5769230769231,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-20,"14-Day Average",-100,-85.7142857142857,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-21,"14-Day Average",-100,-86.0119047619048,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-22,"14-Day Average",-100,-87.5,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-23,"14-Day Average",-100,-87.1794871794872,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-24,"14-Day Average",-100,-87.1527777777778,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-25,"14-Day Average",-100,-86.4583333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-26,"14-Day Average",-100,-89.2361111111111,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-27,"14-Day Average",-100,-89.5833333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-28,"14-Day Average",-100,-88.5416666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-29,"14-Day Average",-100,-87.8472222222222,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-30,"14-Day Average",-100,-88.1944444444444,NA,NA,NA,NA,NA,NA
"Bandera",2020-05-31,"14-Day Average",-100,-89.5833333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-01,"14-Day Average",-100,-88.8888888888889,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-02,"14-Day Average",-100,-88.8888888888889,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-03,"14-Day Average",-100,-89.9305555555556,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-04,"14-Day Average",-100,-88.1944444444444,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-05,"14-Day Average",-100,-88.1944444444444,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-06,"14-Day Average",-100,-51.2820512820513,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-07,"14-Day Average",-100,-29.4642857142857,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-08,"14-Day Average",-100,-29.7619047619048,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-09,"14-Day Average",-100,-28.8690476190476,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-10,"14-Day Average",-100,-24.0384615384615,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-11,"14-Day Average",-100,-19.7916666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-12,"14-Day Average",-75,-20.4861111111111,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-13,"14-Day Average",-75,-20.8333333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-14,"14-Day Average",-75,-19.7916666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-15,"14-Day Average",-75,-20.4861111111111,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-16,"14-Day Average",-75,-20.8333333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-17,"14-Day Average",-75,-20.4861111111111,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-18,"14-Day Average",-50,-20.8333333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-19,"14-Day Average",75,-17.7083333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-20,"14-Day Average",125,-56.5972222222222,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-21,"14-Day Average",125,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-22,"14-Day Average",125,-80.2083333333333,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-23,"14-Day Average",150,-80.3030303030303,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-24,"14-Day Average",125,-78.125,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-25,"14-Day Average",125,-79.8076923076923,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-26,"14-Day Average",125,-73.3974358974359,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-27,"14-Day Average",125,-73.7179487179487,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-28,"14-Day Average",125,-75,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-29,"14-Day Average",125,-74.6794871794872,NA,NA,NA,NA,NA,NA
"Bandera",2020-06-30,"14-Day Average",125,-72.7564102564103,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-01,"14-Day Average",250,-70.1923076923077,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-02,"14-Day Average",250,-69.551282051282,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-03,"14-Day Average",150,-66.025641025641,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-04,"14-Day Average",200,-63.4615384615385,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-05,"14-Day Average",200,-61.2179487179487,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-06,"14-Day Average",200,-59.6153846153846,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-07,"14-Day Average",175,-60.7142857142857,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-08,"14-Day Average",200,-62.797619047619,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-09,"14-Day Average",350,-62.202380952381,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-10,"14-Day Average",450,-66.9642857142857,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-11,"14-Day Average",600,-66.9642857142857,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-12,"14-Day Average",600,-66.3690476190476,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-13,"14-Day Average",600,-67.2619047619048,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-14,"14-Day Average",600,-68.1547619047619,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-15,"14-Day Average",525,-69.0476190476191,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-16,"14-Day Average",525,-68.4523809523809,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-17,"14-Day Average",500,-72.9166666666667,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-18,"14-Day Average",400,-75.2976190476191,NA,NA,NA,NA,NA,NA
"Bandera",2020-07-19,"14-Day Average",425,-78.2051282051282,NA,NA,NA,NA,NA,NA
"Bastrop",2020-04-22,"Raw",0,0,23.8012948537885,-475.677091459807,523.279681167384,3.02805332165399,-110.714336538972,116.77044318228
"Bastrop",2020-04-23,"Raw",0,-664.705882352941,28.551933813052,-441.306140331688,498.410007957792,5.99806208599593,-104.677623148781,116.673747320773
"Bastrop",2020-04-24,"Raw",100,1247.05882352941,33.291835674027,-407.933804819038,474.517476167092,8.9694174735567,-98.7185160197672,116.657350966881
"Bastrop",2020-04-25,"Raw",-100,52.9411764705882,38.0102633384242,-375.810746768061,451.831273444909,11.9434661075553,-92.8438650116679,116.730797226778
"Bastrop",2020-04-26,"Raw",-50,-88.2352941176471,42.6964797079552,-345.20235333867,430.59531275458,14.9215546112106,-87.0600568929879,116.903166115409
"Bastrop",2020-04-27,"Raw",-50,-70.5882352941176,47.3397476843315,-316.385906068538,411.065401437202,17.9050296077413,-81.3729014366967,117.182960652179
"Bastrop",2020-04-28,"Raw",-100,-100,51.9293301692638,-289.644170085503,393.502830424031,20.8952377203664,-75.7875102011744,117.577985641907
"Bastrop",2020-04-29,"Raw",300,-52.9411764705882,56.4544900644638,-265.253854349616,378.162834478544,23.8935255723049,-70.3081708121324,118.095221956742
"Bastrop",2020-04-30,"Raw",200,-58.8235294117647,60.9044902716426,-243.467663807915,365.2766443512,26.9012397867756,-64.9382206928674,118.740700266419
"Bastrop",2020-05-01,"Raw",350,-105.882352941176,65.2685936925112,-224.489852368635,355.027039753657,29.9197269869972,-59.6799253431135,119.519379317108
"Bastrop",2020-05-02,"Raw",-50,-88.2352941176471,69.5360632287811,-208.447562411676,347.519688869239,32.9503337961889,-54.5343673245491,120.435034916927
"Bastrop",2020-05-03,"Raw",50,-100,73.6961617821636,-195.363356529508,342.755680093835,35.9944068375694,-49.5013529327722,121.490166607911
"Bastrop",2020-05-04,"Raw",50,105.882352941176,77.7381522543698,-185.136642959399,340.612947468138,39.0532927343576,-44.5793439734761,122.685929442191
"Bastrop",2020-05-05,"Raw",350,NA,81.6512975471111,-177.54105636482,340.843651459042,42.1283381097724,-39.7654219858535,124.022098205398
"Bastrop",2020-05-06,"Raw",0,NA,85.4248605620988,-172.240438906968,343.090160031166,45.2208895870326,-35.055291589495,125.49707076356
"Bastrop",2020-05-07,"Raw",250,5.88235294117647,89.0481042010438,-168.819778832062,346.91598723415,48.3322937893573,-30.4433283701938,127.107915948908
"Bastrop",2020-05-08,"Raw",-150,147.058823529412,92.5102913656577,-166.822925713589,351.843508444905,51.4638973399651,-25.9226749574274,128.850469637358
"Bastrop",2020-05-09,"Raw",0,94.1176470588235,95.8006849576516,-165.788450148576,357.38982006388,54.6170468620751,-21.4853868672492,130.719480591399
"Bastrop",2020-05-10,"Raw",-50,-29.4117647058823,98.9085478787368,-165.278001580892,363.095097338365,57.7930889789062,-17.1226275440335,132.708805501846
"Bastrop",2020-05-11,"Raw",-50,35.2941176470588,101.823143030625,-164.895505076194,368.541791137444,60.9933703136771,-12.8249101155354,134.81165074289
"Bastrop",2020-05-12,"Raw",250,17.6470588235294,104.533733315026,-164.298521926562,373.365988556615,64.2192374896068,-8.58238193512472,137.020856914338
"Bastrop",2020-05-13,"Raw",50,-41.1764705882353,107.029581633653,-163.204486884385,377.26365015169,67.4720371299141,-4.38514720346866,139.329221463297
"Bastrop",2020-05-14,"Raw",150,-35.2941176470588,109.299950888216,-161.394736875078,379.994638651509,70.753115857818,-0.223622905892398,141.729854621528
"Bastrop",2020-05-15,"Raw",50,-76.4705882352941,111.341496768314,-158.747855186787,381.430848723415,74.0633774635408,3.90980952492214,144.21694540216
"Bastrop",2020-05-16,"Raw",100,41.1764705882353,113.180446115098,-155.324899962129,381.685792192325,77.4019544053194,8.0166757753454,146.787233035293
"Bastrop",2020-05-17,"Raw",-100,35.2941176470588,114.850418557606,-151.265888629166,380.966725744378,80.767536308394,12.0962557469128,149.438816869875
"Bastrop",2020-05-18,"Raw",-100,294.117647058824,116.385033724877,-146.746322313613,379.516389763366,84.158812798005,16.1471354699136,152.170490126096
"Bastrop",2020-05-19,"Raw",700,47.0588235294118,117.817911245947,-141.965219061391,377.601041553286,87.5744734993925,20.1674989329878,154.981448065797
"Bastrop",2020-05-20,"Raw",100,-35.2941176470588,119.182670749857,-137.133605763641,375.498947263356,91.0132080377969,24.1554043459476,157.871011729646
"Bastrop",2020-05-21,"Raw",350,5.88235294117647,120.512931865644,-132.462493659342,373.488357390629,94.4737060384586,28.1090390163781,160.838373060539
"Bastrop",2020-05-22,"Raw",500,100,121.842314222346,-128.14985520197,371.834483646661,97.9546571266177,32.0269469860351,163.8823672672
"Bastrop",2020-05-23,"Raw",-100,NA,123.204437449001,-124.366738045653,370.775612943656,101.454750927515,35.9082237218673,167.001278133162
"Bastrop",2020-05-24,"Raw",100,NA,124.632921174649,-121.243359024933,370.50920137423,104.97267706639,39.752672603517,170.192681529262
"Bastrop",2020-05-25,"Raw",150,-11.7647058823529,126.161385028326,-118.856661438432,371.179431495083,108.507125168483,43.5609187518881,173.453331585078
"Bastrop",2020-05-26,"Raw",0,-11.7647058823529,127.823448639072,-117.221144740076,372.868042018219,112.056784859035,47.3344768882622,176.779092829808
"Bastrop",2020-05-27,"Raw",200,-41.1764705882353,129.652731635923,-116.284566581504,375.590029853351,115.620345763286,51.0757713142601,180.164920212312
"Bastrop",2020-05-28,"Raw",200,58.8235294117647,131.68285364792,-115.929344442681,379.295051738522,119.196497506477,54.7881076129955,183.604887399958
"Bastrop",2020-05-29,"Raw",100,111.764705882353,133.9474343041,-115.979393368817,383.874261977017,122.783929713846,58.4755971085834,187.092262319109
"Bastrop",2020-05-30,"Raw",100,52.9411764705882,136.480093233501,-116.211148097281,389.171334564283,126.381332010636,62.1430362986023,190.61962772267
"Bastrop",2020-05-31,"Raw",250,-64.7058823529412,139.314450065161,-116.36699598812,394.995896118443,129.987394022086,65.7957442345411,194.179043809631
"Bastrop",2020-06-01,"Raw",-50,500,142.484124428119,-116.169411072423,401.137659928661,133.600805373437,69.4393610650488,197.762249681824
"Bastrop",2020-06-02,"Raw",300,200,146.022735951414,-115.334593386377,407.380065289204,137.220255689928,73.079610640111,201.360900739744
"Bastrop",2020-06-03,"Raw",450,388.235294117647,149.963904264082,-113.585128652019,413.512937180183,140.8444345968,76.7220292348031,204.966839958797
"Bastrop",2020-06-04,"Raw",350,188.235294117647,154.341248995163,-110.661878029529,419.344376019854,144.472031719293,80.37166118503,208.572402253557
"Bastrop",2020-06-05,"Raw",150,5.88235294117647,159.188389773694,-106.33589087511,424.712670422499,148.101736682649,84.0327206829461,212.170752682351
"Bastrop",2020-06-06,"Raw",150,211.764705882353,164.550958152679,-100.451528821054,429.553445126412,151.732409940713,87.7072139789735,215.757605902453
"Bastrop",2020-06-07,"Raw",150,523.529411764706,170.522633380976,-93.0251072972311,434.070374059182,155.363595261767,91.3916552701548,219.335535253378
"Bastrop",2020-06-08,"Raw",-100,182.352941176471,177.209106631408,-84.1462619845061,438.564475247322,158.995007242694,95.0802489068155,222.909765578573
"Bastrop",2020-06-09,"Raw",650,217.647058823529,184.716069076799,-73.9348276877501,443.366965841348,162.626360480382,98.7662425795107,226.486478381254
"Bastrop",2020-06-10,"Raw",350,NA,193.149211889972,-62.5289276901216,448.827351470067,166.257369571718,102.442253051868,230.072486091568
"Bastrop",2020-06-11,"Raw",200,NA,202.614226243751,-50.0730854459767,455.301537933479,169.887749113587,106.100563118955,233.674935108218
"Bastrop",2020-06-12,"Raw",50,-70.5882352941176,213.216803310959,-36.7055651829591,463.139171804877,173.517213702875,109.733390883229,237.301036522522
"Bastrop",2020-06-13,"Raw",150,11.7647058823529,225.062634264418,-22.5447311258467,472.669999654683,177.14547793647,113.333130861219,240.957825011721
"Bastrop",2020-06-14,"Raw",0,111.764705882353,238.257410276953,-7.67490986939569,484.189730423302,180.772256411257,116.892565006573,244.651947815941
"Bastrop",2020-06-15,"Raw",-100,58.8235294117647,252.906822521387,7.86704825853906,497.946596784234,184.397263724122,120.405040628416,248.389486819829
"Bastrop",2020-06-16,"Raw",800,100,269.116562170542,24.1027985370954,514.130325803988,188.020214471953,123.864611533783,252.175817410123
"Bastrop",2020-06-17,"Raw",1150,35.2941176470588,286.992320397242,41.1193471339113,532.865293660574,191.640823251634,127.266138617387,256.015507885881
"Bastrop",2020-06-18,"Raw",300,229.411764705882,306.639788374312,59.0704592557305,554.209117492893,195.258804660053,130.605346587026,259.91226273308
"Bastrop",2020-06-19,"Raw",-500,1105.88235294118,328.164657274572,78.1723656963787,578.156948852766,198.873873294096,133.878834502407,263.868912085785
"Bastrop",2020-06-20,"Raw",0,200,351.672618270848,98.6945948136012,604.650641728096,202.485743750649,137.084039202796,267.887448298502
"Bastrop",2020-06-21,"Raw",-100,0,377.269362535963,120.947530513242,633.591194558684,206.094130626598,140.219152334177,271.969108919018
"Bastrop",2020-06-22,"Raw",1050,252.941176470588,405.060581242739,145.268506533096,664.852655952382,209.69874851883,143.282993363047,276.114503674612
"Bastrop",2020-06-23,"Raw",200,NA,435.151965564,172.007921680872,698.296009447128,213.29931202423,146.27484249414,280.32378155432
"Bastrop",2020-06-24,"Raw",100,911.764705882353,467.64920667257,201.516220129698,733.782193215441,216.895535739686,149.194238648065,284.596832831307
"Bastrop",2020-06-25,"Raw",550,11.7647058823529,502.657995741271,234.131873595285,771.184117887256,220.487134262083,152.040748522862,288.933520001305
"Bastrop",2020-06-26,"Raw",950,147.058823529412,540.284023942926,270.169884219116,810.398163666737,224.073822188309,154.813713257318,293.3339311193
"Bastrop",2020-06-27,"Raw",300,388.235294117647,580.63298245036,309.909834232367,851.356130668354,227.655314115248,157.511979399133,297.798648831363
"Bastrop",2020-06-28,"Raw",0,47.0588235294118,623.77151829033,353.505997398379,894.037039182281,231.231324639788,160.133620874339,302.329028405236
"Bastrop",2020-06-29,"Raw",1000,205.882352941176,669.610101905328,400.744522366263,938.475681444393,234.801663982712,162.675009387891,306.928318577534
"Bastrop",2020-06-30,"Raw",50,347.058823529412,718.020159591782,451.267950448584,984.772368734981,238.366524860399,165.128910478168,311.604139242631
"Bastrop",2020-07-01,"Raw",100,382.352941176471,768.87311764612,504.654989846172,1033.09124544607,241.926195613124,167.487041952068,316.365349274181
"Bastrop",2020-07-02,"Raw",500,123.529411764706,822.040402364767,560.424528324921,1083.65627640461,245.480964581163,169.741189495738,321.220739666588
"Bastrop",2020-07-03,"Raw",-150,29.4117647058824,877.393440044152,618.041832370727,1136.74504771758,249.031120104791,171.883584019657,326.178656189925
"Bastrop",2020-07-04,"Raw",450,164.705882352941,934.803656980702,676.929840953586,1192.67747300782,252.576950524284,173.907227417956,331.246673630612
