Date,Level,COVID_ICU,COVID_General
7/17/2020,Fort Bend,28,103
7/18/2020,Fort Bend,28,103
7/19/2020,Fort Bend,38,93
7/20/2020,Fort Bend,30,101
7/21/2020,Fort Bend,35,93
7/22/2020,Fort Bend,29,104
7/23/2020,Fort Bend,33,104
7/24/2020,Fort Bend,33,93
7/25/2020,Fort Bend,34,88
7/26/2020,Fort Bend,32,87
7/27/2020,Fort Bend,25,97
7/28/2020,Fort Bend,33,90
7/29/2020,Fort Bend,20,103
7/30/2020,Fort Bend,20,91
7/31/2020,Fort Bend,20,91
8/1/2020,Fort Bend,22,75
8/2/2020,Fort Bend,19,76
8/3/2020,Fort Bend,19,84
8/4/2020,Fort Bend,26,52
8/5/2020,Fort Bend,21,52
8/6/2020,Fort Bend,18,78
8/7/2020,Fort Bend,18,82
8/8/2020,Fort Bend,27,71
8/9/2020,Fort Bend,11,71
8/10/2020,Fort Bend,11,70
8/11/2020,Fort Bend,20,65
8/12/2020,Fort Bend,16,63
8/13/2020,Fort Bend,20,61
8/14/2020,Fort Bend,18,55
8/15/2020,Fort Bend,18,69
8/16/2020,Fort Bend,26,69
8/17/2020,Fort Bend,20,62
8/18/2020,Fort Bend,19,62
8/19/2020,Fort Bend,18,57
8/20/2020,Fort Bend,15,57
8/21/2020,Fort Bend,15,50
8/22/2020,Fort Bend,16,42
8/23/2020,Fort Bend,15,45
8/24/2020,Fort Bend,14,47
8/25/2020,Fort Bend,13,34
8/26/2020,Fort Bend,13,34
8/27/2020,Fort Bend,18,37
8/28/2020,Fort Bend,13,31
8/29/2020,Fort Bend,12,47
8/30/2020,Fort Bend,13,44
8/31/2020,Fort Bend,10,42
9/1/2020,Fort Bend,10,33
9/2/2020,Fort Bend,7,30
9/3/2020,Fort Bend,9,30
9/4/2020,Fort Bend,10,36
9/5/2020,Fort Bend,12,25
9/6/2020,Fort Bend,5,25
9/7/2020,Fort Bend,5,44
9/8/2020,Fort Bend,10,45
9/9/2020,Fort Bend,9,52
9/10/2020,Fort Bend,11,37
9/11/2020,Fort Bend,6,34
9/12/2020,Fort Bend,6,38
9/13/2020,Fort Bend,10,38
9/14/2020,Fort Bend,12,43
9/15/2020,Fort Bend,15,40
9/16/2020,Fort Bend,7,29
9/17/2020,Fort Bend,10,27
9/18/2020,Fort Bend,10,23
9/19/2020,Fort Bend,9,23
9/20/2020,Fort Bend,9,26
9/21/2020,Fort Bend,9,32
9/22/2020,Fort Bend,14,33
9/23/2020,Fort Bend,14,22
9/24/2020,Fort Bend,5,22
9/25/2020,Fort Bend,4,33
9/26/2020,Fort Bend,4,25
9/27/2020,Fort Bend,5,19
9/28/2020,Fort Bend,7,19
9/29/2020,Fort Bend,11,17
9/30/2020,Fort Bend,11,25
10/1/2020,Fort Bend,5,25
10/2/2020,Fort Bend,6,25
10/3/2020,Fort Bend,7,44
10/4/2020,Fort Bend,7,32
10/5/2020,Fort Bend,7,35
10/6/2020,Fort Bend,13,29
10/7/2020,Fort Bend,7,29
10/8/2020,Fort Bend,7,28
10/9/2020,Fort Bend,8,24
10/10/2020,Fort Bend,8,27
10/11/2020,Fort Bend,4,27
10/12/2020,Fort Bend,6,27
10/13/2020,Fort Bend,7,32
10/14/2020,Fort Bend,7,38
10/15/2020,Fort Bend,11,26
10/16/2020,Fort Bend,7,33
10/17/2020,Fort Bend,7,38
10/18/2020,Fort Bend,6,38
10/19/2020,Fort Bend,6,46
10/20/2020,Fort Bend,12,58
10/21/2020,Fort Bend,8,43
10/22/2020,Fort Bend,16,35
10/23/2020,Fort Bend,16,35
10/24/2020,Fort Bend,10,52
10/25/2020,Fort Bend,19,42
10/26/2020,Fort Bend,20,45
10/27/2020,Fort Bend,18,52
10/28/2020,Fort Bend,16,52
10/29/2020,Fort Bend,16,34
10/30/2020,Fort Bend,17,44
10/31/2020,Fort Bend,18,49
11/1/2020,Fort Bend,21,54
11/2/2020,Fort Bend,20,50
11/3/2020,Fort Bend,21,59
11/4/2020,Fort Bend,21,59
11/5/2020,Fort Bend,20,54
11/6/2020,Fort Bend,25,47
11/7/2020,Fort Bend,23,46
11/8/2020,Fort Bend,23,46
11/9/2020,Fort Bend,18,55
11/10/2020,Fort Bend,24,59
11/11/2020,Fort Bend,31,81
11/12/2020,Fort Bend,37,73
11/13/2020,Fort Bend,27,67
11/14/2020,Fort Bend,27,67
11/15/2020,Fort Bend,28,89
11/16/2020,Fort Bend,36,70
11/17/2020,Fort Bend,37,76
11/18/2020,Fort Bend,25,80
11/19/2020,Fort Bend,28,83
11/20/2020,Fort Bend,35,83
11/21/2020,Fort Bend,35,100
11/22/2020,Fort Bend,45,98
11/23/2020,Fort Bend,43,80
11/24/2020,Fort Bend,46,94
11/25/2020,Fort Bend,46,134
11/26/2020,Fort Bend,39,134
11/27/2020,Fort Bend,33,81
11/28/2020,Fort Bend,40,117
11/29/2020,Fort Bend,44,144
11/30/2020,Fort Bend,52,152
12/1/2020,Fort Bend,52,152
12/2/2020,Fort Bend,63,170
12/3/2020,Fort Bend,62,162
12/4/2020,Fort Bend,60,152
12/5/2020,Fort Bend,59,165
12/6/2020,Fort Bend,63,160
12/7/2020,Fort Bend,68,197
12/8/2020,Fort Bend,68,197
12/9/2020,Fort Bend,70,210
12/10/2020,Fort Bend,67,197
12/11/2020,Fort Bend,73,203
12/12/2020,Fort Bend,69,165
12/13/2020,Fort Bend,73,198
12/14/2020,Fort Bend,73,198
12/15/2020,Fort Bend,63,206
12/16/2020,Fort Bend,64,204
12/17/2020,Fort Bend,64,195
12/18/2020,Fort Bend,66,195
12/19/2020,Fort Bend,58,199
12/20/2020,Fort Bend,57,223
12/21/2020,Fort Bend,52,213
12/22/2020,Fort Bend,55,222
12/23/2020,Fort Bend,45,190
12/24/2020,Fort Bend,55,217
12/25/2020,Fort Bend,55,202
12/26/2020,Fort Bend,60,202
12/27/2020,Fort Bend,46,194
12/28/2020,Fort Bend,55,211
12/29/2020,Fort Bend,43,139
12/30/2020,Fort Bend,43,139
12/31/2020,Fort Bend,56,136
1/1/2021,Fort Bend,55,145
1/2/2021,Fort Bend,50,144
1/3/2021,Fort Bend,42,144
1/4/2021,Fort Bend,42,153
1/5/2021,Fort Bend,39,124
1/6/2021,Fort Bend,32,109
1/7/2021,Fort Bend,27,118
1/8/2021,Fort Bend,29,100
1/9/2021,Fort Bend,29,113
1/10/2021,Fort Bend,20,94
1/11/2021,Fort Bend,15,68
1/12/2021,Fort Bend,15,68
1/13/2021,Fort Bend,17,82
1/14/2021,Fort Bend,16,56
1/15/2021,Fort Bend,16,44
1/16/2021,Fort Bend,12,44
1/17/2021,Fort Bend,11,52
1/18/2021,Fort Bend,13,61
1/19/2021,Fort Bend,13,50
1/20/2021,Fort Bend,17,50
1/21/2021,Fort Bend,14,32
1/22/2021,Fort Bend,14,39
1/23/2021,Fort Bend,12,32
1/24/2021,Fort Bend,24,39
1/25/2021,Fort Bend,12,38
1/26/2021,Fort Bend,22,41
1/27/2021,Fort Bend,19,35
1/28/2021,Fort Bend,19,35
1/29/2021,Fort Bend,18,34
1/30/2021,Fort Bend,12,42
1/31/2021,Fort Bend,11,23
2/1/2021,Fort Bend,11,51
2/2/2021,Fort Bend,15,51
2/3/2021,Fort Bend,11,27
2/4/2021,Fort Bend,7,26
2/5/2021,Fort Bend,8,17
2/6/2021,Fort Bend,5,17
2/7/2021,Fort Bend,N/A,28
2/8/2021,Fort Bend,11,21
2/9/2021,Fort Bend,14,18
2/10/2021,Fort Bend,15,20
2/11/2021,Fort Bend,11,17
2/12/2021,Fort Bend,8,19
2/13/2021,Fort Bend,8,19
2/14/2021,Fort Bend,11,26
2/15/2021,Fort Bend,9,20
2/16/2021,Fort Bend,11,25
2/17/2021,Fort Bend,8,24
2/18/2021,Fort Bend,14,24
2/19/2021,Fort Bend,16,35
2/20/2021,Fort Bend,16,20
2/21/2021,Fort Bend,14,24
2/22/2021,Fort Bend,17,21
2/23/2021,Fort Bend,17,24
2/24/2021,Fort Bend,17,24
2/25/2021,Fort Bend,17,30
2/26/2021,Fort Bend,18,18
2/27/2021,Fort Bend,6,12
2/28/2021,Fort Bend,12,29
3/1/2021,Fort Bend,10,27
3/2/2021,Fort Bend,10,43
3/3/2021,Fort Bend,16,43
3/4/2021,Fort Bend,14,33
3/5/2021,Fort Bend,10,35
3/6/2021,Fort Bend,13,25
3/7/2021,Fort Bend,10,25
3/8/2021,Fort Bend,10,32
3/9/2021,Fort Bend,23,30
3/10/2021,Fort Bend,20,33
3/11/2021,Fort Bend,22,33
3/12/2021,Fort Bend,36,55
3/13/2021,Fort Bend,36,55
3/14/2021,Fort Bend,27,39
3/15/2021,Fort Bend,24,33
3/16/2021,Fort Bend,28,53
3/17/2021,Fort Bend,17,45
3/18/2021,Fort Bend,55,49
3/19/2021,Fort Bend,17,49
3/20/2021,Fort Bend,17,43
3/21/2021,Fort Bend,65,60
3/22/2021,Fort Bend,20,49
3/23/2021,Fort Bend,33,51
3/24/2021,Fort Bend,15,51
3/25/2021,Fort Bend,15,40
3/26/2021,Fort Bend,40,43
3/27/2021,Fort Bend,38,71
3/28/2021,Fort Bend,16,29
3/29/2021,Fort Bend,5,5
3/30/2021,Fort Bend,5,5
4/1/2020,Galveston,19,24
4/2/2020,Galveston,19,38
4/3/2020,Galveston,21,33
4/4/2020,Galveston,17,42
4/5/2020,Galveston,17,40
4/6/2020,Galveston,19,28
4/7/2020,Galveston,21,28
4/8/2020,Galveston,20,34
4/9/2020,Galveston,19,25
4/10/2020,Galveston,18,21
4/11/2020,Galveston,18,38
4/12/2020,Galveston,19,33
4/13/2020,Galveston,20,33
4/14/2020,Galveston,21,30
4/15/2020,Galveston,22,29
4/16/2020,Galveston,21,35
4/17/2020,Galveston,20,33
4/18/2020,Galveston,20,33
4/19/2020,Galveston,21,39
4/20/2020,Galveston,22,33
4/21/2020,Galveston,21,36
4/22/2020,Galveston,21,51
4/23/2020,Galveston,19,51
4/24/2020,Galveston,18,37
4/25/2020,Galveston,16,42
4/26/2020,Galveston,16,41
4/27/2020,Galveston,16,43
4/28/2020,Galveston,15,48
4/29/2020,Galveston,17,57
4/30/2020,Galveston,17,57
5/1/2020,Galveston,19,55
5/2/2020,Galveston,23,51
5/3/2020,Galveston,23,42
5/4/2020,Galveston,21,43
5/5/2020,Galveston,22,54
5/6/2020,Galveston,22,54
5/7/2020,Galveston,24,56
5/8/2020,Galveston,23,48
5/9/2020,Galveston,28,49
5/10/2020,Galveston,28,52
5/11/2020,Galveston,25,55
5/12/2020,Galveston,27,55
5/13/2020,Galveston,28,56
5/14/2020,Galveston,22,55
5/15/2020,Galveston,30,55
5/16/2020,Galveston,28,57
5/17/2020,Galveston,32,61
5/18/2020,Galveston,32,65
5/19/2020,Galveston,32,54
5/20/2020,Galveston,34,54
5/21/2020,Galveston,34,60
5/22/2020,Galveston,31,60
5/23/2020,Galveston,30,65
5/24/2020,Galveston,34,73
5/25/2020,Galveston,32,76
5/26/2020,Galveston,34,70
5/27/2020,Galveston,29,43
5/28/2020,Galveston,30,55
5/29/2020,Galveston,30,55
5/30/2020,Galveston,33,54
5/31/2020,Galveston,30,61
6/1/2020,Galveston,31,80
6/2/2020,Galveston,27,80
6/3/2020,Galveston,28,81
6/4/2020,Galveston,37,81
6/5/2020,Galveston,37,83
6/6/2020,Galveston,35,69
6/7/2020,Galveston,39,73
6/8/2020,Galveston,37,82
6/9/2020,Galveston,38,89
6/10/2020,Galveston,39,89
6/11/2020,Galveston,32,88
6/12/2020,Galveston,32,81
6/13/2020,Galveston,31,81
6/14/2020,Galveston,30,70
6/15/2020,Galveston,32,75
6/16/2020,Galveston,32,78
6/17/2020,Galveston,30,70
6/18/2020,Galveston,30,76
6/19/2020,Galveston,27,82
6/20/2020,Galveston,31,82
6/21/2020,Galveston,39,95
6/22/2020,Galveston,36,83
6/23/2020,Galveston,42,86
6/24/2020,Galveston,41,83
6/25/2020,Galveston,36,78
6/26/2020,Galveston,33,78
6/27/2020,Galveston,33,91
6/28/2020,Galveston,25,88
6/29/2020,Galveston,39,78
6/30/2020,Galveston,38,78
7/1/2020,Galveston,37,88
7/2/2020,Galveston,26,84
7/3/2020,Galveston,26,82
7/4/2020,Galveston,26,71
7/5/2020,Galveston,26,66
7/6/2020,Galveston,13,66
7/7/2020,Galveston,28,73
7/8/2020,Galveston,24,75
7/9/2020,Galveston,28,81
7/10/2020,Galveston,27,65
7/11/2020,Galveston,27,62
7/12/2020,Galveston,28,56
7/13/2020,Galveston,29,56
7/14/2020,Galveston,29,63
7/15/2020,Galveston,32,55
7/16/2020,Galveston,15,57
7/17/2020,Galveston,15,39
7/18/2020,Galveston,31,45
7/19/2020,Galveston,32,45
7/20/2020,Galveston,25,48
7/21/2020,Galveston,25,57
7/22/2020,Galveston,25,45
7/23/2020,Galveston,24,45
7/24/2020,Galveston,16,50
7/25/2020,Galveston,16,52
7/26/2020,Galveston,21,48
7/27/2020,Galveston,13,40
7/28/2020,Galveston,13,37
7/29/2020,Galveston,21,53
7/30/2020,Galveston,19,53
7/31/2020,Galveston,32,53
8/1/2020,Galveston,19,54
8/2/2020,Galveston,20,46
8/3/2020,Galveston,20,36
8/4/2020,Galveston,19,37
8/5/2020,Galveston,19,37
8/6/2020,Galveston,18,36
8/7/2020,Galveston,16,35
8/8/2020,Galveston,16,40
8/9/2020,Galveston,13,38
8/10/2020,Galveston,19,38
8/11/2020,Galveston,19,30
8/12/2020,Galveston,17,34
8/13/2020,Galveston,17,37
8/14/2020,Galveston,19,39
8/15/2020,Galveston,21,39
8/16/2020,Galveston,17,32
8/17/2020,Galveston,19,26
8/18/2020,Galveston,17,32
8/19/2020,Galveston,17,24
8/20/2020,Galveston,11,20
8/21/2020,Galveston,10,20
8/22/2020,Galveston,13,22
8/23/2020,Galveston,10,21
8/24/2020,Galveston,6,28
8/25/2020,Galveston,10,26
8/26/2020,Galveston,7,31
8/27/2020,Galveston,7,31
8/28/2020,Galveston,8,29
8/29/2020,Galveston,8,29
8/30/2020,Galveston,6,23
8/31/2020,Galveston,6,24
9/1/2020,Galveston,8,19
9/2/2020,Galveston,8,19
9/3/2020,Galveston,11,18
9/4/2020,Galveston,8,17
9/5/2020,Galveston,8,26
9/6/2020,Galveston,9,20
9/7/2020,Galveston,9,22
9/8/2020,Galveston,6,22
9/9/2020,Galveston,8,19
9/10/2020,Galveston,8,23
9/11/2020,Galveston,9,23
9/12/2020,Galveston,11,22
9/13/2020,Galveston,14,28
9/14/2020,Galveston,10,24
9/15/2020,Galveston,10,32
9/16/2020,Galveston,13,31
9/17/2020,Galveston,14,36
9/18/2020,Galveston,12,36
9/19/2020,Galveston,11,27
9/20/2020,Galveston,10,33
9/21/2020,Galveston,9,36
9/22/2020,Galveston,14,38
9/23/2020,Galveston,14,30
9/24/2020,Galveston,14,30
9/25/2020,Galveston,12,30
9/26/2020,Galveston,12,30
9/27/2020,Galveston,12,27
9/28/2020,Galveston,17,19
9/29/2020,Galveston,19,20
9/30/2020,Galveston,13,20
10/1/2020,Galveston,10,17
10/2/2020,Galveston,12,16
10/3/2020,Galveston,11,27
10/4/2020,Galveston,13,31
10/5/2020,Galveston,18,24
10/6/2020,Galveston,18,24
10/7/2020,Galveston,14,33
10/8/2020,Galveston,18,28
10/9/2020,Galveston,17,36
10/10/2020,Galveston,16,35
10/11/2020,Galveston,16,35
10/12/2020,Galveston,19,29
10/13/2020,Galveston,17,26
10/14/2020,Galveston,20,28
10/15/2020,Galveston,19,30
10/16/2020,Galveston,20,37
10/17/2020,Galveston,13,29
10/18/2020,Galveston,19,29
10/19/2020,Galveston,19,30
10/20/2020,Galveston,21,47
10/21/2020,Galveston,21,42
10/22/2020,Galveston,23,42
10/23/2020,Galveston,27,60
10/24/2020,Galveston,28,56
10/25/2020,Galveston,21,50
10/26/2020,Galveston,21,56
10/27/2020,Galveston,28,49
10/28/2020,Galveston,22,49
10/29/2020,Galveston,17,52
10/30/2020,Galveston,19,55
10/31/2020,Galveston,22,49
11/1/2020,Galveston,22,59
11/2/2020,Galveston,15,62
11/3/2020,Galveston,20,55
11/4/2020,Galveston,31,52
11/5/2020,Galveston,19,52
11/6/2020,Galveston,16,70
11/7/2020,Galveston,33,81
11/8/2020,Galveston,41,70
11/9/2020,Galveston,41,70
11/10/2020,Galveston,38,72
11/11/2020,Galveston,39,82
11/12/2020,Galveston,43,93
11/13/2020,Galveston,37,76
11/14/2020,Galveston,44,76
11/15/2020,Galveston,48,79
11/16/2020,Galveston,48,84
11/17/2020,Galveston,50,79
11/18/2020,Galveston,52,91
11/19/2020,Galveston,50,93
11/20/2020,Galveston,48,91
11/21/2020,Galveston,54,91
11/22/2020,Galveston,54,105
11/23/2020,Galveston,54,111
11/24/2020,Galveston,63,124
11/25/2020,Galveston,49,114
11/26/2020,Galveston,48,129
11/27/2020,Galveston,52,129
11/28/2020,Galveston,52,119
11/29/2020,Galveston,45,99
11/30/2020,Galveston,67,149
12/1/2020,Galveston,59,155
12/2/2020,Galveston,59,155
12/3/2020,Galveston,59,164
12/4/2020,Galveston,59,147
12/5/2020,Galveston,66,154
12/6/2020,Galveston,65,148
12/7/2020,Galveston,65,156
12/8/2020,Galveston,67,156
12/9/2020,Galveston,59,161
12/10/2020,Galveston,50,97
12/11/2020,Galveston,50,122
12/12/2020,Galveston,65,122
12/13/2020,Galveston,60,147
12/14/2020,Galveston,66,169
12/15/2020,Galveston,56,144
12/16/2020,Galveston,60,140
12/17/2020,Galveston,55,140
12/18/2020,Galveston,55,158
12/19/2020,Galveston,46,160
12/20/2020,Galveston,55,164
12/21/2020,Galveston,42,172
12/22/2020,Galveston,43,86
12/23/2020,Galveston,43,230
12/24/2020,Galveston,29,114
12/25/2020,Galveston,48,141
12/26/2020,Galveston,48,141
12/27/2020,Galveston,34,121
12/28/2020,Galveston,35,155
12/29/2020,Galveston,27,90
12/30/2020,Galveston,39,136
12/31/2020,Galveston,32,136
1/1/2021,Galveston,58,123
1/2/2021,Galveston,37,119
1/3/2021,Galveston,37,130
1/4/2021,Galveston,29,112
1/5/2021,Galveston,36,112
1/6/2021,Galveston,31,121
1/7/2021,Galveston,20,92
1/8/2021,Galveston,20,83
1/9/2021,Galveston,40,103
1/10/2021,Galveston,42,49
1/11/2021,Galveston,34,90
1/12/2021,Galveston,30,90
1/13/2021,Galveston,32,96
1/14/2021,Galveston,32,76
1/15/2021,Galveston,46,59
1/16/2021,Galveston,46,59
1/17/2021,Galveston,37,62
1/18/2021,Galveston,37,50
1/19/2021,Galveston,41,48
1/20/2021,Galveston,38,62
1/21/2021,Galveston,32,60
1/22/2021,Galveston,49,60
1/23/2021,Galveston,49,42
1/24/2021,Galveston,30,56
1/25/2021,Galveston,36,91
1/26/2021,Galveston,22,89
1/27/2021,Galveston,37,79
1/28/2021,Galveston,28,79
1/29/2021,Galveston,28,54
1/30/2021,Galveston,30,46
1/31/2021,Galveston,27,64
2/1/2021,Galveston,24,64
2/2/2021,Galveston,29,53
2/3/2021,Galveston,25,63
2/4/2021,Galveston,25,67
2/5/2021,Galveston,25,84
2/6/2021,Galveston,21,77
2/7/2021,Galveston,N/A,N/A
2/8/2021,Galveston,26,52
2/9/2021,Galveston,33,66
2/10/2021,Galveston,30,64
2/11/2021,Galveston,30,65
2/12/2021,Galveston,30,67
2/13/2021,Galveston,27,61
2/14/2021,Galveston,27,30
2/15/2021,Galveston,23,30
2/16/2021,Galveston,12,13
2/17/2021,Galveston,10,21
2/18/2021,Galveston,10,6
2/19/2021,Galveston,4,6
2/20/2021,Galveston,9,21
2/21/2021,Galveston,11,22
2/22/2021,Galveston,12,23
2/23/2021,Galveston,10,80
2/24/2021,Galveston,24,80
2/25/2021,Galveston,13,73
2/26/2021,Galveston,13,56
2/27/2021,Galveston,16,50
2/28/2021,Galveston,17,55
3/1/2021,Galveston,27,68
3/2/2021,Galveston,24,68
3/3/2021,Galveston,24,77
3/4/2021,Galveston,24,70
3/5/2021,Galveston,30,60
3/6/2021,Galveston,25,74
3/7/2021,Galveston,35,74
3/8/2021,Galveston,27,71
3/9/2021,Galveston,33,77
3/10/2021,Galveston,33,65
3/11/2021,Galveston,17,60
3/12/2021,Galveston,22,50
3/13/2021,Galveston,22,50
3/14/2021,Galveston,28,63
3/15/2021,Galveston,25,45
3/16/2021,Galveston,20,48
3/17/2021,Galveston,17,38
3/18/2021,Galveston,17,33
3/19/2021,Galveston,21,45
3/20/2021,Galveston,15,27
3/21/2021,Galveston,18,27
3/22/2021,Galveston,22,28
3/23/2021,Galveston,19,22
3/24/2021,Galveston,9,24
3/25/2021,Galveston,9,27
3/26/2021,Galveston,15,27
3/27/2021,Galveston,12,17
3/28/2021,Galveston,7,26
3/29/2021,Galveston,4,9
3/30/2021,Galveston,4,721
4/1/2020,Harris,259,721
4/2/2020,Harris,260,797
4/3/2020,Harris,260,826
4/4/2020,Harris,255,727
4/5/2020,Harris,242,760
4/6/2020,Harris,274,760
4/7/2020,Harris,298,789
4/8/2020,Harris,298,758
4/9/2020,Harris,289,793
4/10/2020,Harris,282,798
4/11/2020,Harris,268,810
4/12/2020,Harris,268,810
4/13/2020,Harris,306,851
4/14/2020,Harris,310,868
4/15/2020,Harris,329,869
4/16/2020,Harris,325,862
4/17/2020,Harris,324,833
4/18/2020,Harris,324,896
4/19/2020,Harris,349,896
4/20/2020,Harris,345,873
4/21/2020,Harris,341,953
4/22/2020,Harris,345,979
4/23/2020,Harris,370,793
4/24/2020,Harris,338,793
4/25/2020,Harris,338,927
4/26/2020,Harris,344,939
4/27/2020,Harris,367,953
4/28/2020,Harris,367,986
4/29/2020,Harris,353,986
4/30/2020,Harris,369,998
5/1/2020,Harris,357,976
5/2/2020,Harris,350,986
5/3/2020,Harris,391,1024
5/4/2020,Harris,379,1038
5/5/2020,Harris,428,1097
5/6/2020,Harris,428,1097
5/7/2020,Harris,414,1118
5/8/2020,Harris,420,1064
5/9/2020,Harris,442,1082
5/10/2020,Harris,442,1142
5/11/2020,Harris,471,1142
5/12/2020,Harris,446,1105
5/13/2020,Harris,329,950
5/14/2020,Harris,432,1109
5/15/2020,Harris,457,1168
5/16/2020,Harris,456,1168
5/17/2020,Harris,456,1141
5/18/2020,Harris,465,1216
5/19/2020,Harris,468,1288
5/20/2020,Harris,480,1363
5/21/2020,Harris,476,1312
5/22/2020,Harris,489,1312
5/23/2020,Harris,505,1361
5/24/2020,Harris,505,1425
5/25/2020,Harris,501,1502
5/26/2020,Harris,510,1531
5/27/2020,Harris,540,1460
5/28/2020,Harris,496,1460
5/29/2020,Harris,496,1401
5/30/2020,Harris,518,1487
5/31/2020,Harris,503,1489
6/1/2020,Harris,546,1601
6/2/2020,Harris,546,1601
6/3/2020,Harris,513,1668
6/4/2020,Harris,516,1627
6/5/2020,Harris,524,1567
6/6/2020,Harris,553,1588
6/7/2020,Harris,537,1632
6/8/2020,Harris,595,1632
6/9/2020,Harris,595,1703
6/10/2020,Harris,573,1677
6/11/2020,Harris,560,1662
6/12/2020,Harris,552,1614
6/13/2020,Harris,535,1614
6/14/2020,Harris,575,1687
6/15/2020,Harris,575,1659
6/16/2020,Harris,571,1702
6/17/2020,Harris,575,1726
6/18/2020,Harris,530,1726
6/19/2020,Harris,530,1568
6/20/2020,Harris,514,1532
6/21/2020,Harris,537,1622
6/22/2020,Harris,518,1622
6/23/2020,Harris,531,1586
6/24/2020,Harris,522,1596
6/25/2020,Harris,466,1467
6/26/2020,Harris,466,1467
6/27/2020,Harris,481,1404
6/28/2020,Harris,476,1382
6/29/2020,Harris,464,1391
6/30/2020,Harris,454,1361
7/1/2020,Harris,454,1361
7/2/2020,Harris,463,1307
7/3/2020,Harris,438,1220
7/4/2020,Harris,508,1103
7/5/2020,Harris,508,1103
7/6/2020,Harris,409,1163
7/7/2020,Harris,407,1135
7/8/2020,Harris,437,1117
7/9/2020,Harris,390,1064
7/10/2020,Harris,387,977
7/11/2020,Harris,416,969
7/12/2020,Harris,370,984
7/13/2020,Harris,392,984
7/14/2020,Harris,392,967
7/15/2020,Harris,382,958
7/16/2020,Harris,359,927
7/17/2020,Harris,359,832
7/18/2020,Harris,362,832
7/19/2020,Harris,374,869
7/20/2020,Harris,352,817
7/21/2020,Harris,383,809
7/22/2020,Harris,361,809
7/23/2020,Harris,372,773
7/24/2020,Harris,372,745
7/25/2020,Harris,332,760
7/26/2020,Harris,371,763
7/27/2020,Harris,380,758
7/28/2020,Harris,351,790
7/29/2020,Harris,351,718
7/30/2020,Harris,320,718
7/31/2020,Harris,322,702
8/1/2020,Harris,314,665
8/2/2020,Harris,287,631
8/3/2020,Harris,287,631
8/4/2020,Harris,314,690
8/5/2020,Harris,330,684
8/6/2020,Harris,259,591
8/7/2020,Harris,242,601
8/8/2020,Harris,198,572
8/9/2020,Harris,232,586
8/10/2020,Harris,232,586
8/11/2020,Harris,241,572
8/12/2020,Harris,228,564
8/13/2020,Harris,234,516
8/14/2020,Harris,224,555
8/15/2020,Harris,193,497
8/16/2020,Harris,193,483
8/17/2020,Harris,212,483
8/18/2020,Harris,203,466
8/19/2020,Harris,205,457
8/20/2020,Harris,181,375
8/21/2020,Harris,181,375
8/22/2020,Harris,199,376
8/23/2020,Harris,199,410
8/24/2020,Harris,194,391
8/25/2020,Harris,194,391
8/26/2020,Harris,180,407
8/27/2020,Harris,199,366
8/28/2020,Harris,183,380
8/29/2020,Harris,158,425
8/30/2020,Harris,182,436
8/31/2020,Harris,181,446
9/1/2020,Harris,196,446
9/2/2020,Harris,193,408
9/3/2020,Harris,193,384
9/4/2020,Harris,180,382
9/5/2020,Harris,181,417
9/6/2020,Harris,181,417
9/7/2020,Harris,191,424
9/8/2020,Harris,176,451
9/9/2020,Harris,191,442
9/10/2020,Harris,165,400
9/11/2020,Harris,165,300
9/12/2020,Harris,144,300
9/13/2020,Harris,161,421
9/14/2020,Harris,178,407
9/15/2020,Harris,175,412
9/16/2020,Harris,149,377
9/17/2020,Harris,158,365
9/18/2020,Harris,154,340
9/19/2020,Harris,169,344
9/20/2020,Harris,169,344
9/21/2020,Harris,169,340
9/22/2020,Harris,167,373
9/23/2020,Harris,151,345
9/24/2020,Harris,161,345
9/25/2020,Harris,161,316
9/26/2020,Harris,157,299
9/27/2020,Harris,166,308
9/28/2020,Harris,171,353
9/29/2020,Harris,149,315
9/30/2020,Harris,159,340
10/1/2020,Harris,159,340
10/2/2020,Harris,170,332
10/3/2020,Harris,168,376
10/4/2020,Harris,169,368
10/5/2020,Harris,161,395
10/6/2020,Harris,161,395
10/7/2020,Harris,170,409
10/8/2020,Harris,167,356
10/9/2020,Harris,170,345
10/10/2020,Harris,186,380
10/11/2020,Harris,186,380
10/12/2020,Harris,171,388
10/13/2020,Harris,198,434
10/14/2020,Harris,190,460
10/15/2020,Harris,197,420
10/16/2020,Harris,195,412
10/17/2020,Harris,222,472
10/18/2020,Harris,222,472
10/19/2020,Harris,217,495
10/20/2020,Harris,223,482
10/21/2020,Harris,222,449
10/22/2020,Harris,245,415
10/23/2020,Harris,245,415
10/24/2020,Harris,250,517
10/25/2020,Harris,259,526
10/26/2020,Harris,283,506
10/27/2020,Harris,267,625
10/28/2020,Harris,260,625
10/29/2020,Harris,260,545
10/30/2020,Harris,276,545
10/31/2020,Harris,272,517
11/1/2020,Harris,282,583
11/2/2020,Harris,316,582
11/3/2020,Harris,278,699
11/4/2020,Harris,318,699
11/5/2020,Harris,318,651
11/6/2020,Harris,314,686
11/7/2020,Harris,361,697
11/8/2020,Harris,376,739
11/9/2020,Harris,376,739
11/10/2020,Harris,372,739
11/11/2020,Harris,436,861
11/12/2020,Harris,441,732
11/13/2020,Harris,430,732
11/14/2020,Harris,491,911
11/15/2020,Harris,491,916
11/16/2020,Harris,483,951
